>> START_DIR: ./data/n/n0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1n00 |STR_LEN: 502 |STR_TIME: 0.8167550563812256
> STR_ID: 1n2x |STR_LEN: 918 |STR_TIME: 1.327390432357788
> STR_ID: 1n2y |STR_LEN: 15 |STR_TIME: 0.6590909957885742
> STR_ID: 1n2z |STR_LEN: 898 |STR_TIME: 1.1638948917388916
> STR_ID: 2n21 |STR_LEN: 38 |STR_TIME: 2.1421680450439453
> STR_ID: 2n23 |STR_LEN: 134 |STR_TIME: 9.927835941314697
> STR_ID: 2n24 |STR_LEN: 31 |STR_TIME: 2.1988942623138428
> STR_ID: 2n25 |STR_LEN: 30 |STR_TIME: 2.259052038192749
> STR_ID: 2n26 |STR_LEN: 57 |STR_TIME: 5.012072801589966
> STR_ID: 2n27 |STR_LEN: 153 |STR_TIME: 12.354254722595215
> STR_ID: 2n28 |STR_LEN: 81 |STR_TIME: 0.3844621181488037
> STR_ID: 2n29 |STR_LEN: 54 |STR_TIME: 0.23249292373657227
> STR_ID: 2n2a |STR_LEN: 116 |STR_TIME: 4.602615118026733
> STR_ID: 2n2c |STR_LEN: 43 |STR_TIME: 0.821584939956665
> STR_ID: 2n2d |STR_LEN: 22 |STR_TIME: 1.6377041339874268
> STR_ID: 2n2e |STR_LEN: 108 |STR_TIME: 7.681182861328125
> STR_ID: 2n2f |STR_LEN: 13 |STR_TIME: 0.6524229049682617
> STR_ID: 2n2g |STR_LEN: 33 |STR_TIME: 2.2254579067230225
> STR_ID: 2n2h |STR_LEN: 152 |STR_TIME: 11.659137964248657
> STR_ID: 2n2j |STR_LEN: 124 |STR_TIME: 4.298497915267944
> STR_ID: 2n2k |STR_LEN: 149 |STR_TIME: 42.27966284751892
> STR_ID: 2n2l |STR_LEN: 156 |STR_TIME: 5.493037939071655
> STR_ID: 2n2m |STR_LEN: 156 |STR_TIME: 5.837051153182983
> STR_ID: 2n2n |STR_LEN: 95 |STR_TIME: 7.145461082458496
> STR_ID: 2n2o |STR_LEN: 23 |STR_TIME: 1.797518014907837
> STR_ID: 2n2p |STR_LEN: 23 |STR_TIME: 1.6092407703399658
> STR_ID: 2n2q |STR_LEN: 54 |STR_TIME: 3.5279359817504883
> STR_ID: 2n2r |STR_LEN: 51 |STR_TIME: 3.588757038116455
> STR_ID: 2n2s |STR_LEN: 32 |STR_TIME: 1.7756850719451904
> STR_ID: 2n2t |STR_LEN: 84 |STR_TIME: 6.5902931690216064
> STR_ID: 2n2u |STR_LEN: 77 |STR_TIME: 5.659426212310791
> STR_ID: 2n2v |STR_LEN: 51 |STR_TIME: 5.492511034011841
> STR_ID: 2n2w |STR_LEN: 51 |STR_TIME: 5.361663818359375
> STR_ID: 2n2x |STR_LEN: 51 |STR_TIME: 5.378376007080078
> STR_ID: 2n2y |STR_LEN: 92 |STR_TIME: 7.159963846206665
> STR_ID: 2n2z |STR_LEN: 93 |STR_TIME: 2.983173131942749
> STR_ID: 3n20 |STR_LEN: 1466 |STR_TIME: 2.21604323387146
> STR_ID: 3n21 |STR_LEN: 507 |STR_TIME: 0.7163958549499512
> STR_ID: 3n23 |STR_LEN: 2578 |STR_TIME: 5.194230079650879
> STR_ID: 3n24 |STR_LEN: 1081 |STR_TIME: 3.222493886947632
> STR_ID: 3n25 |STR_LEN: 5630 |STR_TIME: 8.531309127807617
> STR_ID: 3n26 |STR_LEN: 435 |STR_TIME: 0.6398510932922363
> STR_ID: 3n27 |STR_LEN: 381 |STR_TIME: 0.859246015548706
> STR_ID: 3n28 |STR_LEN: 378 |STR_TIME: 0.7003309726715088
> STR_ID: 3n29 |STR_LEN: 1127 |STR_TIME: 1.6449880599975586
> STR_ID: 3n2a |STR_LEN: 635 |STR_TIME: 1.6184360980987549
> STR_ID: 3n2b |STR_LEN: 2737 |STR_TIME: 3.6801581382751465
> STR_ID: 3n2c |STR_LEN: 6576 |STR_TIME: 12.196358919143677
> STR_ID: 3n2d |STR_LEN: 443 |STR_TIME: 0.6390118598937988
> STR_ID: 3n2e |STR_LEN: 554 |STR_TIME: 1.0212209224700928
> STR_ID: 3n2g |STR_LEN: 1835 |STR_TIME: 3.8061177730560303
> STR_ID: 3n2i |STR_LEN: 496 |STR_TIME: 1.6038048267364502
> STR_ID: 3n2j |STR_LEN: 3132 |STR_TIME: 5.684844255447388
> STR_ID: 3n2k |STR_LEN: 1836 |STR_TIME: 6.617539167404175
> STR_ID: 3n2l |STR_LEN: 2130 |STR_TIME: 6.773920059204102
> STR_ID: 3n2m |STR_LEN: 1079 |STR_TIME: 1.5951578617095947
> STR_ID: 3n2n |STR_LEN: 2487 |STR_TIME: 2.756650924682617
> STR_ID: 3n2o |STR_LEN: 2967 |STR_TIME: 5.346696853637695
> STR_ID: 3n2p |STR_LEN: 480 |STR_TIME: 1.7703337669372559
> STR_ID: 3n2q |STR_LEN: 319 |STR_TIME: 1.1125502586364746
> STR_ID: 3n2r |STR_LEN: 1207 |STR_TIME: 3.389662981033325
> STR_ID: 3n2s |STR_LEN: 1389 |STR_TIME: 2.210521936416626
> STR_ID: 3n2t |STR_LEN: 477 |STR_TIME: 0.767009973526001
> STR_ID: 3n2u |STR_LEN: 310 |STR_TIME: 0.43741893768310547
> STR_ID: 3n2v |STR_LEN: 427 |STR_TIME: 0.7951130867004395
> STR_ID: 3n2w |STR_LEN: 3216 |STR_TIME: 6.113492965698242
> STR_ID: 3n2x |STR_LEN: 1691 |STR_TIME: 2.580435037612915
> STR_ID: 3n2y |STR_LEN: 712 |STR_TIME: 1.3002710342407227
> STR_ID: 3n2z |STR_LEN: 525 |STR_TIME: 0.9981629848480225
> STR_ID: 4n20 |STR_LEN: 1412 |STR_TIME: 2.7620761394500732
> STR_ID: 4n21 |STR_LEN: 981 |STR_TIME: 3.023078203201294
> STR_ID: 4n22 |STR_LEN: 1157 |STR_TIME: 2.6377809047698975
> STR_ID: 4n23 |STR_LEN: 505 |STR_TIME: 1.4550321102142334
> STR_ID: 4n24 |STR_LEN: 1200 |STR_TIME: 3.0928030014038086
> STR_ID: 4n25 |STR_LEN: 1160 |STR_TIME: 3.3870561122894287
> STR_ID: 4n26 |STR_LEN: 1188 |STR_TIME: 2.9651310443878174
> STR_ID: 4n27 |STR_LEN: 1080 |STR_TIME: 2.1557109355926514
> STR_ID: 4n28 |STR_LEN: 1238 |STR_TIME: 2.7569117546081543
> STR_ID: 4n2a |STR_LEN: 1212 |STR_TIME: 2.7029829025268555
> STR_ID: 4n2b |STR_LEN: 1424 |STR_TIME: 2.7507131099700928
> STR_ID: 4n2c |STR_LEN: 687 |STR_TIME: 2.404850959777832
> STR_ID: 4n2d |STR_LEN: 918 |STR_TIME: 2.5698671340942383
> STR_ID: 4n2e |STR_LEN: 1271 |STR_TIME: 2.7210261821746826
> STR_ID: 4n2f |STR_LEN: 1127 |STR_TIME: 2.5206971168518066
> STR_ID: 4n2g |STR_LEN: 1095 |STR_TIME: 2.7525219917297363
> STR_ID: 4n2h |STR_LEN: 1319 |STR_TIME: 2.735267162322998
> STR_ID: 4n2i |STR_LEN: 1129 |STR_TIME: 2.550678014755249
> STR_ID: 4n2k |STR_LEN: 1354 |STR_TIME: 2.7057912349700928
> STR_ID: 4n2l |STR_LEN: 1095 |STR_TIME: 2.7316060066223145
> STR_ID: 4n2m |STR_LEN: 1302 |STR_TIME: 2.8802120685577393
> STR_ID: 4n2n |STR_LEN: 1321 |STR_TIME: 2.675359010696411
> STR_ID: 4n2o |STR_LEN: 1922 |STR_TIME: 5.695917129516602
> STR_ID: 4n2p |STR_LEN: 1458 |STR_TIME: 3.6432840824127197
> STR_ID: 4n2q |STR_LEN: 217 |STR_TIME: 0.4648866653442383
> STR_ID: 4n2r |STR_LEN: 748 |STR_TIME: 1.4432780742645264
> STR_ID: 4n2s |STR_LEN: 216 |STR_TIME: 0.45044517517089844
> STR_ID: 4n2x |STR_LEN: 4682 |STR_TIME: 4.521658182144165
> STR_ID: 4n2y |STR_LEN: 1320 |STR_TIME: 3.066049098968506
> STR_ID: 4n2z |STR_LEN: 693 |STR_TIME: 0.8511412143707275
> STR_ID: 5n20 |STR_LEN: 193 |STR_TIME: 0.6097369194030762
> STR_ID: 5n21 |STR_LEN: 470 |STR_TIME: 0.9951198101043701
> STR_ID: 5n22 |STR_LEN: 959 |STR_TIME: 2.851106643676758
> STR_ID: 5n29 |STR_LEN: 394 |STR_TIME: 0.5803027153015137
> STR_ID: 5n2i |STR_LEN: 1504 |STR_TIME: 1.949897050857544
> STR_ID: 5n2q |STR_LEN: 359 |STR_TIME: 0.6769070625305176
> STR_ID: 5n2v |STR_LEN: 752 |STR_TIME: 1.4727439880371094
> STR_ID: 5n2w |STR_LEN: 498 |STR_TIME: 1.6334278583526611
>> FINISH_DIR: ./data/n/n2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 438 |DIR_TIME: 422.2340850830078 

>> START_DIR: ./data/n/n3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1n31 |STR_LEN: 1514 |STR_TIME: 1.8156991004943848
> STR_ID: 1n32 |STR_LEN: 4082 |STR_TIME: 14.64465594291687
> STR_ID: 1n33 |STR_LEN: 4026 |STR_TIME: 15.181417226791382
> STR_ID: 1n34 |STR_LEN: 3908 |STR_TIME: 13.980944156646729
> STR_ID: 1n35 |STR_LEN: 1632 |STR_TIME: 3.0474140644073486
> STR_ID: 1n36 |STR_LEN: 3904 |STR_TIME: 13.89188027381897
> STR_ID: 1n37 |STR_LEN: 17 |STR_TIME: 0.23064875602722168
> STR_ID: 1n38 |STR_LEN: 1541 |STR_TIME: 2.6917779445648193
> STR_ID: 1n39 |STR_LEN: 498 |STR_TIME: 0.8852448463439941
> STR_ID: 1n3a |STR_LEN: 493 |STR_TIME: 0.8617110252380371
> STR_ID: 1n3b |STR_LEN: 1047 |STR_TIME: 1.319223165512085
> STR_ID: 1n3c |STR_LEN: 510 |STR_TIME: 1.0634028911590576
> STR_ID: 1n3e |STR_LEN: 943 |STR_TIME: 1.9086251258850098
> STR_ID: 1n3f |STR_LEN: 1211 |STR_TIME: 2.061368703842163
> STR_ID: 1n3g |STR_LEN: 113 |STR_TIME: 12.11380410194397
> STR_ID: 1n3h |STR_LEN: 207 |STR_TIME: 0.7975218296051025
> STR_ID: 1n3i |STR_LEN: 1224 |STR_TIME: 1.6932308673858643
> STR_ID: 1n3j |STR_LEN: 238 |STR_TIME: 0.9571037292480469
> STR_ID: 1n3k |STR_LEN: 130 |STR_TIME: 9.917681217193604
> STR_ID: 1n3l |STR_LEN: 654 |STR_TIME: 1.4623911380767822
> STR_ID: 1n3n |STR_LEN: 1731 |STR_TIME: 3.244473934173584
> STR_ID: 1n3o |STR_LEN: 699 |STR_TIME: 1.0213799476623535
> STR_ID: 1n3p |STR_LEN: 685 |STR_TIME: 1.1586880683898926
> STR_ID: 1n3q |STR_LEN: 674 |STR_TIME: 1.0769529342651367
> STR_ID: 1n3r |STR_LEN: 3408 |STR_TIME: 6.657404184341431
> STR_ID: 1n3s |STR_LEN: 2405 |STR_TIME: 4.489274978637695
> STR_ID: 1n3t |STR_LEN: 3330 |STR_TIME: 6.795983791351318
> STR_ID: 1n3u |STR_LEN: 520 |STR_TIME: 0.9657599925994873
> STR_ID: 1n3w |STR_LEN: 367 |STR_TIME: 0.9274368286132812
> STR_ID: 1n3x |STR_LEN: 366 |STR_TIME: 0.7169158458709717
> STR_ID: 1n3y |STR_LEN: 480 |STR_TIME: 0.5177171230316162
> STR_ID: 1n3z |STR_LEN: 270 |STR_TIME: 0.3577880859375
> STR_ID: 2n30 |STR_LEN: 25 |STR_TIME: 1.725466251373291
> STR_ID: 2n31 |STR_LEN: 22 |STR_TIME: 1.6154561042785645
> STR_ID: 2n32 |STR_LEN: 109 |STR_TIME: 8.266317129135132
> STR_ID: 2n34 |STR_LEN: 70 |STR_TIME: 5.377265214920044
> STR_ID: 2n35 |STR_LEN: 52 |STR_TIME: 3.9561851024627686
> STR_ID: 2n37 |STR_LEN: 66 |STR_TIME: 4.772634267807007
> STR_ID: 2n39 |STR_LEN: 108 |STR_TIME: 7.543138027191162
> STR_ID: 2n3a |STR_LEN: 95 |STR_TIME: 10.639012098312378
> STR_ID: 2n3b |STR_LEN: 109 |STR_TIME: 13.406013011932373
> STR_ID: 2n3d |STR_LEN: 103 |STR_TIME: 7.557591915130615
> STR_ID: 2n3e |STR_LEN: 137 |STR_TIME: 8.755595922470093
> STR_ID: 2n3f |STR_LEN: 153 |STR_TIME: 5.378522872924805
> STR_ID: 2n3g |STR_LEN: 72 |STR_TIME: 5.198171854019165
> STR_ID: 2n3h |STR_LEN: 71 |STR_TIME: 5.10207724571228
> STR_ID: 2n3j |STR_LEN: 196 |STR_TIME: 7.31950306892395
> STR_ID: 2n3k |STR_LEN: 96 |STR_TIME: 7.64769983291626
> STR_ID: 2n3l |STR_LEN: 89 |STR_TIME: 6.341176748275757
> STR_ID: 2n3m |STR_LEN: 28 |STR_TIME: 2.2446718215942383
> STR_ID: 2n3o |STR_LEN: 146 |STR_TIME: 12.632138967514038
> STR_ID: 2n3p |STR_LEN: 32 |STR_TIME: 2.204134225845337
> STR_ID: 2n3q |STR_LEN: 62 |STR_TIME: 9.482491970062256
> STR_ID: 2n3r |STR_LEN: 118 |STR_TIME: 11.147491931915283
> STR_ID: 2n3s |STR_LEN: 72 |STR_TIME: 2.7748830318450928
> STR_ID: 2n3t |STR_LEN: 131 |STR_TIME: 4.8517539501190186
> STR_ID: 2n3u |STR_LEN: 283 |STR_TIME: 10.52865219116211
> STR_ID: 2n3v |STR_LEN: 283 |STR_TIME: 10.376082181930542
> STR_ID: 2n3w |STR_LEN: 283 |STR_TIME: 10.411641836166382
> STR_ID: 2n3x |STR_LEN: 50 |STR_TIME: 1.5964648723602295
> STR_ID: 2n3y |STR_LEN: 105 |STR_TIME: 8.08496904373169
> STR_ID: 2n3z |STR_LEN: 99 |STR_TIME: 7.556503057479858
> STR_ID: 3n30 |STR_LEN: 164 |STR_TIME: 0.36890316009521484
> STR_ID: 3n31 |STR_LEN: 425 |STR_TIME: 0.5643882751464844
> STR_ID: 3n32 |STR_LEN: 137 |STR_TIME: 0.33162808418273926
> STR_ID: 3n33 |STR_LEN: 2763 |STR_TIME: 3.26354718208313
> STR_ID: 3n34 |STR_LEN: 1234 |STR_TIME: 1.6767911911010742
> STR_ID: 3n35 |STR_LEN: 396 |STR_TIME: 0.5597481727600098
> STR_ID: 3n36 |STR_LEN: 391 |STR_TIME: 0.571713924407959
> STR_ID: 3n37 |STR_LEN: 687 |STR_TIME: 1.2672569751739502
> STR_ID: 3n38 |STR_LEN: 438 |STR_TIME: 1.091562032699585
> STR_ID: 3n39 |STR_LEN: 846 |STR_TIME: 3.0982961654663086
> STR_ID: 3n3a |STR_LEN: 1109 |STR_TIME: 3.0763683319091797
> STR_ID: 3n3b |STR_LEN: 996 |STR_TIME: 3.1974599361419678
> STR_ID: 3n3c |STR_LEN: 780 |STR_TIME: 0.9513022899627686
> STR_ID: 3n3d |STR_LEN: 693 |STR_TIME: 1.2814550399780273
> STR_ID: 3n3e |STR_LEN: 381 |STR_TIME: 0.875079870223999
> STR_ID: 3n3f |STR_LEN: 139 |STR_TIME: 0.2708573341369629
> STR_ID: 3n3g |STR_LEN: 954 |STR_TIME: 1.0809199810028076
> STR_ID: 3n3h |STR_LEN: 403 |STR_TIME: 0.5657680034637451
> STR_ID: 3n3i |STR_LEN: 259 |STR_TIME: 0.4367849826812744
> STR_ID: 3n3j |STR_LEN: 620 |STR_TIME: 1.6501710414886475
> STR_ID: 3n3k |STR_LEN: 542 |STR_TIME: 1.6595730781555176
> STR_ID: 3n3l |STR_LEN: 392 |STR_TIME: 0.7589478492736816
> STR_ID: 3n3m |STR_LEN: 1257 |STR_TIME: 1.6664457321166992
> STR_ID: 3n3t |STR_LEN: 753 |STR_TIME: 2.1369469165802
> STR_ID: 3n3u |STR_LEN: 498 |STR_TIME: 1.159672737121582
> STR_ID: 3n3w |STR_LEN: 480 |STR_TIME: 0.7487311363220215
> STR_ID: 3n3x |STR_LEN: 513 |STR_TIME: 0.6047360897064209
> STR_ID: 3n3y |STR_LEN: 990 |STR_TIME: 1.7864279747009277
> STR_ID: 3n3z |STR_LEN: 763 |STR_TIME: 1.4016289710998535
> STR_ID: 4n30 |STR_LEN: 318 |STR_TIME: 0.4743671417236328
> STR_ID: 4n31 |STR_LEN: 355 |STR_TIME: 0.6104707717895508
> STR_ID: 4n32 |STR_LEN: 1163 |STR_TIME: 1.332345962524414
> STR_ID: 4n33 |STR_LEN: 1037 |STR_TIME: 1.2513208389282227
> STR_ID: 4n34 |STR_LEN: 1254 |STR_TIME: 1.319356918334961
> STR_ID: 4n35 |STR_LEN: 1120 |STR_TIME: 1.2631971836090088
> STR_ID: 4n36 |STR_LEN: 1067 |STR_TIME: 1.3334929943084717
> STR_ID: 4n37 |STR_LEN: 996 |STR_TIME: 1.2218341827392578
> STR_ID: 4n38 |STR_LEN: 915 |STR_TIME: 1.2161319255828857
> STR_ID: 4n39 |STR_LEN: 1259 |STR_TIME: 2.743489980697632
> STR_ID: 4n3a |STR_LEN: 858 |STR_TIME: 2.719130754470825
> STR_ID: 4n3b |STR_LEN: 842 |STR_TIME: 2.6270599365234375
> STR_ID: 4n3c |STR_LEN: 820 |STR_TIME: 2.635972738265991
> STR_ID: 4n3d |STR_LEN: 1009 |STR_TIME: 1.2276809215545654
> STR_ID: 4n3e |STR_LEN: 4581 |STR_TIME: 9.446213006973267
> STR_ID: 4n3g |STR_LEN: 250 |STR_TIME: 1.010612964630127
> STR_ID: 4n3l |STR_LEN: 369 |STR_TIME: 0.6481311321258545
> STR_ID: 4n3m |STR_LEN: 468 |STR_TIME: 1.269956111907959
> STR_ID: 4n3n |STR_LEN: 615 |STR_TIME: 2.085681915283203
> STR_ID: 4n3o |STR_LEN: 781 |STR_TIME: 2.4792120456695557
> STR_ID: 4n3p |STR_LEN: 936 |STR_TIME: 2.9637069702148438
> STR_ID: 4n3r |STR_LEN: 583 |STR_TIME: 0.9642531871795654
> STR_ID: 4n3s |STR_LEN: 1663 |STR_TIME: 3.767759084701538
> STR_ID: 4n3t |STR_LEN: 302 |STR_TIME: 0.6167490482330322
> STR_ID: 4n3u |STR_LEN: 287 |STR_TIME: 0.36756420135498047
> STR_ID: 4n3v |STR_LEN: 533 |STR_TIME: 1.362178087234497
> STR_ID: 4n3w |STR_LEN: 318 |STR_TIME: 0.46016383171081543
> STR_ID: 4n3x |STR_LEN: 300 |STR_TIME: 0.7403311729431152
> STR_ID: 4n3y |STR_LEN: 388 |STR_TIME: 0.8188149929046631
> STR_ID: 4n3z |STR_LEN: 406 |STR_TIME: 1.3379199504852295
> STR_ID: 5n35 |STR_LEN: 96 |STR_TIME: 0.19095802307128906
> STR_ID: 5n38 |STR_LEN: 520 |STR_TIME: 1.4729530811309814
> STR_ID: 5n3w |STR_LEN: 1048 |STR_TIME: 1.3257191181182861
>> FINISH_DIR: ./data/n/n3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 562 |DIR_TIME: 428.2176032066345 

>> START_DIR: ./data/n/n4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1n40 |STR_LEN: 1192 |STR_TIME: 1.8053741455078125
> STR_ID: 1n41 |STR_LEN: 521 |STR_TIME: 0.6601898670196533
> STR_ID: 1n42 |STR_LEN: 466 |STR_TIME: 0.6528949737548828
> STR_ID: 1n43 |STR_LEN: 835 |STR_TIME: 0.9593548774719238
> STR_ID: 1n44 |STR_LEN: 322 |STR_TIME: 0.6222970485687256
> STR_ID: 1n45 |STR_LEN: 856 |STR_TIME: 2.208240270614624
> STR_ID: 1n46 |STR_LEN: 603 |STR_TIME: 1.2857692241668701
> STR_ID: 1n47 |STR_LEN: 1013 |STR_TIME: 2.1577248573303223
> STR_ID: 1n48 |STR_LEN: 764 |STR_TIME: 1.0480210781097412
> STR_ID: 1n49 |STR_LEN: 426 |STR_TIME: 0.768059253692627
> STR_ID: 1n4a |STR_LEN: 1039 |STR_TIME: 1.189384937286377
> STR_ID: 1n4b |STR_LEN: 22 |STR_TIME: 0.20322108268737793
> STR_ID: 1n4c |STR_LEN: 182 |STR_TIME: 13.143093824386597
> STR_ID: 1n4d |STR_LEN: 471 |STR_TIME: 1.0540459156036377
> STR_ID: 1n4e |STR_LEN: 96 |STR_TIME: 0.3091888427734375
> STR_ID: 1n4f |STR_LEN: 259 |STR_TIME: 0.35297322273254395
> STR_ID: 1n4g |STR_LEN: 933 |STR_TIME: 0.9552247524261475
> STR_ID: 1n4h |STR_LEN: 368 |STR_TIME: 0.5976099967956543
> STR_ID: 1n4i |STR_LEN: 90 |STR_TIME: 7.087027072906494
> STR_ID: 1n4j |STR_LEN: 176 |STR_TIME: 0.30132198333740234
> STR_ID: 1n4k |STR_LEN: 433 |STR_TIME: 0.6994419097900391
> STR_ID: 1n4l |STR_LEN: 432 |STR_TIME: 0.7754149436950684
> STR_ID: 1n4m |STR_LEN: 992 |STR_TIME: 1.6241378784179688
> STR_ID: 1n4n |STR_LEN: 47 |STR_TIME: 3.2240428924560547
> STR_ID: 1n4o |STR_LEN: 858 |STR_TIME: 1.091456651687622
> STR_ID: 1n4p |STR_LEN: 5015 |STR_TIME: 8.527368783950806
> STR_ID: 1n4q |STR_LEN: 5127 |STR_TIME: 8.499323844909668
> STR_ID: 1n4r |STR_LEN: 4617 |STR_TIME: 8.473727941513062
> STR_ID: 1n4s |STR_LEN: 5308 |STR_TIME: 8.674130201339722
> STR_ID: 1n4u |STR_LEN: 1206 |STR_TIME: 3.3466989994049072
> STR_ID: 1n4v |STR_LEN: 1240 |STR_TIME: 3.520768880844116
> STR_ID: 1n4w |STR_LEN: 1315 |STR_TIME: 3.518862009048462
> STR_ID: 1n4x |STR_LEN: 997 |STR_TIME: 1.103799819946289
> STR_ID: 1n4y |STR_LEN: 68 |STR_TIME: 3.986020088195801
> STR_ID: 2n40 |STR_LEN: 98 |STR_TIME: 6.913819074630737
> STR_ID: 2n41 |STR_LEN: 106 |STR_TIME: 8.027844905853271
> STR_ID: 2n42 |STR_LEN: 166 |STR_TIME: 11.862473964691162
> STR_ID: 2n44 |STR_LEN: 370 |STR_TIME: 28.385392904281616
> STR_ID: 2n45 |STR_LEN: 370 |STR_TIME: 31.999897241592407
> STR_ID: 2n46 |STR_LEN: 166 |STR_TIME: 12.454297065734863
> STR_ID: 2n47 |STR_LEN: 197 |STR_TIME: 15.873252153396606
> STR_ID: 2n48 |STR_LEN: 149 |STR_TIME: 10.484758138656616
> STR_ID: 2n49 |STR_LEN: 74 |STR_TIME: 5.521136999130249
> STR_ID: 2n4a |STR_LEN: 138 |STR_TIME: 9.682162284851074
> STR_ID: 2n4b |STR_LEN: 138 |STR_TIME: 10.07688283920288
> STR_ID: 2n4c |STR_LEN: 64 |STR_TIME: 3.9954679012298584
> STR_ID: 2n4d |STR_LEN: 64 |STR_TIME: 4.191889047622681
> STR_ID: 2n4e |STR_LEN: 106 |STR_TIME: 7.731510877609253
> STR_ID: 2n4f |STR_LEN: 84 |STR_TIME: 6.472269058227539
> STR_ID: 2n4g |STR_LEN: 50 |STR_TIME: 1.758275032043457
> STR_ID: 2n4h |STR_LEN: 50 |STR_TIME: 1.6183688640594482
> STR_ID: 2n4i |STR_LEN: 119 |STR_TIME: 8.902649879455566
> STR_ID: 2n4j |STR_LEN: 16 |STR_TIME: 2.5415689945220947
> STR_ID: 2n4k |STR_LEN: 43 |STR_TIME: 2.6621248722076416
> STR_ID: 2n4l |STR_LEN: 53 |STR_TIME: 3.995189905166626
> STR_ID: 2n4m |STR_LEN: 24 |STR_TIME: 1.9677691459655762
> STR_ID: 2n4n |STR_LEN: 25 |STR_TIME: 1.0413661003112793
> STR_ID: 2n4o |STR_LEN: 95 |STR_TIME: 6.55121374130249
> STR_ID: 2n4p |STR_LEN: 89 |STR_TIME: 6.36564302444458
> STR_ID: 2n4q |STR_LEN: 94 |STR_TIME: 4.593987941741943
> STR_ID: 2n4r |STR_LEN: 37 |STR_TIME: 2.938410997390747
> STR_ID: 2n4s |STR_LEN: 37 |STR_TIME: 2.8057637214660645
> STR_ID: 2n4t |STR_LEN: 37 |STR_TIME: 2.9647669792175293
> STR_ID: 2n4u |STR_LEN: 37 |STR_TIME: 2.8346729278564453
> STR_ID: 2n4v |STR_LEN: 37 |STR_TIME: 2.859067916870117
> STR_ID: 2n4w |STR_LEN: 37 |STR_TIME: 2.8571507930755615
> STR_ID: 2n4x |STR_LEN: 192 |STR_TIME: 11.118860006332397
> STR_ID: 2n4y |STR_LEN: 22 |STR_TIME: 1.6183137893676758
> STR_ID: 3n40 |STR_LEN: 1220 |STR_TIME: 2.987074136734009
> STR_ID: 3n41 |STR_LEN: 801 |STR_TIME: 3.1050119400024414
> STR_ID: 3n42 |STR_LEN: 876 |STR_TIME: 2.8650150299072266
> STR_ID: 3n43 |STR_LEN: 937 |STR_TIME: 2.828407049179077
> STR_ID: 3n44 |STR_LEN: 1062 |STR_TIME: 2.8964343070983887
> STR_ID: 3n45 |STR_LEN: 506 |STR_TIME: 0.879584789276123
> STR_ID: 3n46 |STR_LEN: 487 |STR_TIME: 0.8036532402038574
> STR_ID: 3n49 |STR_LEN: 450 |STR_TIME: 0.7651731967926025
> STR_ID: 3n4a |STR_LEN: 741 |STR_TIME: 0.9386162757873535
> STR_ID: 3n4b |STR_LEN: 519 |STR_TIME: 1.6588959693908691
> STR_ID: 3n4c |STR_LEN: 634 |STR_TIME: 0.955333948135376
> STR_ID: 3n4d |STR_LEN: 1781 |STR_TIME: 2.925800085067749
> STR_ID: 3n4e |STR_LEN: 1107 |STR_TIME: 2.6993370056152344
> STR_ID: 3n4f |STR_LEN: 2955 |STR_TIME: 6.155582904815674
> STR_ID: 3n4g |STR_LEN: 602 |STR_TIME: 0.971815824508667
> STR_ID: 3n4h |STR_LEN: 222 |STR_TIME: 0.32288599014282227
> STR_ID: 3n4i |STR_LEN: 792 |STR_TIME: 0.9801878929138184
> STR_ID: 3n4j |STR_LEN: 307 |STR_TIME: 0.721142053604126
> STR_ID: 3n4k |STR_LEN: 593 |STR_TIME: 1.3379757404327393
> STR_ID: 3n4l |STR_LEN: 1163 |STR_TIME: 2.3575539588928223
> STR_ID: 3n4m |STR_LEN: 433 |STR_TIME: 1.7962002754211426
> STR_ID: 3n4n |STR_LEN: 61 |STR_TIME: 0.13380813598632812
> STR_ID: 3n4o |STR_LEN: 55 |STR_TIME: 0.21533799171447754
> STR_ID: 3n4p |STR_LEN: 978 |STR_TIME: 3.3048038482666016
> STR_ID: 3n4q |STR_LEN: 938 |STR_TIME: 3.253542184829712
> STR_ID: 3n4r |STR_LEN: 468 |STR_TIME: 1.4840073585510254
> STR_ID: 3n4s |STR_LEN: 573 |STR_TIME: 1.6623108386993408
> STR_ID: 3n4t |STR_LEN: 433 |STR_TIME: 1.1925749778747559
> STR_ID: 3n4u |STR_LEN: 533 |STR_TIME: 0.737036943435669
> STR_ID: 3n4v |STR_LEN: 812 |STR_TIME: 2.3244307041168213
> STR_ID: 3n4w |STR_LEN: 309 |STR_TIME: 0.7431268692016602
> STR_ID: 3n4x |STR_LEN: 612 |STR_TIME: 2.2563631534576416
> STR_ID: 3n4y |STR_LEN: 149 |STR_TIME: 0.24684596061706543
> STR_ID: 3n4z |STR_LEN: 309 |STR_TIME: 0.42029619216918945
> STR_ID: 4n40 |STR_LEN: 281 |STR_TIME: 0.645756721496582
