>> START_DIR: ./data/d/d0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1d00 |STR_LEN: 1470 |STR_TIME: 2.3571300506591797
> STR_ID: 1d29 |STR_LEN: 60 |STR_TIME: 0.1813371181488037
> STR_ID: 1d2a |STR_LEN: 616 |STR_TIME: 0.6554811000823975
> STR_ID: 1d2b |STR_LEN: 126 |STR_TIME: 11.627312898635864
> STR_ID: 1d2c |STR_LEN: 900 |STR_TIME: 1.1483368873596191
> STR_ID: 1d2d |STR_LEN: 56 |STR_TIME: 1.0230789184570312
> STR_ID: 1d2e |STR_LEN: 2797 |STR_TIME: 3.067579984664917
> STR_ID: 1d2f |STR_LEN: 898 |STR_TIME: 1.3712170124053955
> STR_ID: 1d2g |STR_LEN: 902 |STR_TIME: 1.1255922317504883
> STR_ID: 1d2h |STR_LEN: 1520 |STR_TIME: 1.939241886138916
> STR_ID: 1d2i |STR_LEN: 1018 |STR_TIME: 1.117609977722168
> STR_ID: 1d2j |STR_LEN: 41 |STR_TIME: 2.419461965560913
> STR_ID: 1d2k |STR_LEN: 633 |STR_TIME: 0.7659399509429932
> STR_ID: 1d2l |STR_LEN: 46 |STR_TIME: 2.58746600151062
> STR_ID: 1d2m |STR_LEN: 891 |STR_TIME: 1.1561219692230225
> STR_ID: 1d2n |STR_LEN: 520 |STR_TIME: 0.6207060813903809
> STR_ID: 1d2o |STR_LEN: 459 |STR_TIME: 0.7216899394989014
> STR_ID: 1d2p |STR_LEN: 448 |STR_TIME: 0.7256491184234619
> STR_ID: 1d2q |STR_LEN: 268 |STR_TIME: 0.6460850238800049
> STR_ID: 1d2r |STR_LEN: 1956 |STR_TIME: 3.383584976196289
> STR_ID: 1d2s |STR_LEN: 296 |STR_TIME: 0.40021419525146484
> STR_ID: 1d2t |STR_LEN: 459 |STR_TIME: 0.46787381172180176
> STR_ID: 1d2u |STR_LEN: 435 |STR_TIME: 0.6930170059204102
> STR_ID: 1d2v |STR_LEN: 2008 |STR_TIME: 2.3924319744110107
> STR_ID: 1d2w |STR_LEN: 306 |STR_TIME: 0.3692481517791748
> STR_ID: 1d2y |STR_LEN: 279 |STR_TIME: 0.3648958206176758
> STR_ID: 1d2z |STR_LEN: 780 |STR_TIME: 1.03873872756958
> STR_ID: 2d20 |STR_LEN: 1692 |STR_TIME: 1.6579279899597168
> STR_ID: 2d21 |STR_LEN: 370 |STR_TIME: 23.511542081832886
> STR_ID: 2d22 |STR_LEN: 1734 |STR_TIME: 1.779223918914795
> STR_ID: 2d23 |STR_LEN: 1616 |STR_TIME: 1.9019839763641357
> STR_ID: 2d24 |STR_LEN: 1549 |STR_TIME: 1.6394000053405762
> STR_ID: 2d25 |STR_LEN: 106 |STR_TIME: 0.17992806434631348
> STR_ID: 2d26 |STR_LEN: 664 |STR_TIME: 1.0155861377716064
> STR_ID: 2d27 |STR_LEN: 366 |STR_TIME: 0.3635430335998535
> STR_ID: 2d28 |STR_LEN: 297 |STR_TIME: 0.3402979373931885
> STR_ID: 2d29 |STR_LEN: 1606 |STR_TIME: 1.6326830387115479
> STR_ID: 2d2a |STR_LEN: 253 |STR_TIME: 0.4335932731628418
> STR_ID: 2d2c |STR_LEN: 1850 |STR_TIME: 3.4333889484405518
> STR_ID: 2d2d |STR_LEN: 741 |STR_TIME: 1.1909596920013428
> STR_ID: 2d2e |STR_LEN: 460 |STR_TIME: 0.5105788707733154
> STR_ID: 2d2f |STR_LEN: 435 |STR_TIME: 0.5214052200317383
> STR_ID: 2d2g |STR_LEN: 644 |STR_TIME: 0.6908221244812012
> STR_ID: 2d2h |STR_LEN: 649 |STR_TIME: 0.681739091873169
> STR_ID: 2d2i |STR_LEN: 2585 |STR_TIME: 3.7789337635040283
> STR_ID: 2d2j |STR_LEN: 656 |STR_TIME: 0.7487943172454834
> STR_ID: 2d2k |STR_LEN: 73 |STR_TIME: 0.3743598461151123
> STR_ID: 2d2l |STR_LEN: 73 |STR_TIME: 0.3437540531158447
> STR_ID: 2d2m |STR_LEN: 594 |STR_TIME: 1.015028953552246
> STR_ID: 2d2n |STR_LEN: 585 |STR_TIME: 1.0657150745391846
> STR_ID: 2d2o |STR_LEN: 2164 |STR_TIME: 2.5210769176483154
> STR_ID: 2d2p |STR_LEN: 39 |STR_TIME: 2.598612070083618
> STR_ID: 2d2q |STR_LEN: 599 |STR_TIME: 1.1526803970336914
> STR_ID: 2d2r |STR_LEN: 999 |STR_TIME: 0.9390769004821777
> STR_ID: 2d2s |STR_LEN: 217 |STR_TIME: 0.4050929546356201
> STR_ID: 2d2v |STR_LEN: 492 |STR_TIME: 0.541780948638916
> STR_ID: 2d2w |STR_LEN: 101 |STR_TIME: 6.69175386428833
> STR_ID: 2d2x |STR_LEN: 1100 |STR_TIME: 1.354928731918335
> STR_ID: 2d2z |STR_LEN: 1458 |STR_TIME: 1.5186870098114014
> STR_ID: 3d20 |STR_LEN: 414 |STR_TIME: 0.7993872165679932
> STR_ID: 3d21 |STR_LEN: 284 |STR_TIME: 0.4611039161682129
> STR_ID: 3d22 |STR_LEN: 245 |STR_TIME: 0.29998111724853516
> STR_ID: 3d23 |STR_LEN: 1429 |STR_TIME: 2.115894079208374
> STR_ID: 3d24 |STR_LEN: 724 |STR_TIME: 0.8976261615753174
> STR_ID: 3d25 |STR_LEN: 735 |STR_TIME: 1.5147860050201416
> STR_ID: 3d26 |STR_LEN: 762 |STR_TIME: 1.0500757694244385
> STR_ID: 3d27 |STR_LEN: 389 |STR_TIME: 0.5233759880065918
> STR_ID: 3d28 |STR_LEN: 1252 |STR_TIME: 1.9651069641113281
> STR_ID: 3d29 |STR_LEN: 7706 |STR_TIME: 11.402464151382446
> STR_ID: 3d2a |STR_LEN: 322 |STR_TIME: 0.39395904541015625
> STR_ID: 3d2b |STR_LEN: 671 |STR_TIME: 0.7927370071411133
> STR_ID: 3d2c |STR_LEN: 3278 |STR_TIME: 3.8094980716705322
> STR_ID: 3d2d |STR_LEN: 527 |STR_TIME: 1.0198767185211182
> STR_ID: 3d2e |STR_LEN: 2447 |STR_TIME: 3.6590752601623535
> STR_ID: 3d2f |STR_LEN: 2686 |STR_TIME: 3.8275680541992188
> STR_ID: 3d2g |STR_LEN: 329 |STR_TIME: 0.8857719898223877
> STR_ID: 3d2h |STR_LEN: 1287 |STR_TIME: 1.9304192066192627
> STR_ID: 3d2i |STR_LEN: 291 |STR_TIME: 0.5104391574859619
> STR_ID: 3d2j |STR_LEN: 971 |STR_TIME: 1.1807260513305664
> STR_ID: 3d2k |STR_LEN: 306 |STR_TIME: 0.5156512260437012
> STR_ID: 3d2l |STR_LEN: 1478 |STR_TIME: 1.8926961421966553
> STR_ID: 3d2m |STR_LEN: 507 |STR_TIME: 0.8026740550994873
> STR_ID: 3d2n |STR_LEN: 84 |STR_TIME: 0.19168615341186523
> STR_ID: 3d2o |STR_LEN: 753 |STR_TIME: 1.7320818901062012
> STR_ID: 3d2p |STR_LEN: 1031 |STR_TIME: 1.5890727043151855
> STR_ID: 3d2q |STR_LEN: 578 |STR_TIME: 0.5848071575164795
> STR_ID: 3d2r |STR_LEN: 1009 |STR_TIME: 1.419463872909546
> STR_ID: 3d2s |STR_LEN: 702 |STR_TIME: 0.7215650081634521
> STR_ID: 3d2t |STR_LEN: 428 |STR_TIME: 0.48258090019226074
> STR_ID: 3d2u |STR_LEN: 1521 |STR_TIME: 2.3232078552246094
> STR_ID: 3d2v |STR_LEN: 720 |STR_TIME: 1.0141990184783936
> STR_ID: 3d2w |STR_LEN: 198 |STR_TIME: 0.2693490982055664
> STR_ID: 3d2x |STR_LEN: 295 |STR_TIME: 0.8438382148742676
> STR_ID: 3d2y |STR_LEN: 571 |STR_TIME: 0.6061680316925049
> STR_ID: 3d2z |STR_LEN: 338 |STR_TIME: 0.5282008647918701
> STR_ID: 4d25 |STR_LEN: 766 |STR_TIME: 1.5706558227539062
> STR_ID: 4d26 |STR_LEN: 529 |STR_TIME: 1.5444259643554688
> STR_ID: 4d28 |STR_LEN: 1101 |STR_TIME: 2.0183377265930176
> STR_ID: 4d2b |STR_LEN: 509 |STR_TIME: 0.8595480918884277
> STR_ID: 4d2c |STR_LEN: 476 |STR_TIME: 0.790247917175293
> STR_ID: 4d2d |STR_LEN: 518 |STR_TIME: 0.8549017906188965
> STR_ID: 4d2e |STR_LEN: 763 |STR_TIME: 2.226743698120117
> STR_ID: 4d2g |STR_LEN: 1010 |STR_TIME: 2.612227201461792
> STR_ID: 4d2h |STR_LEN: 419 |STR_TIME: 1.8737001419067383
> STR_ID: 4d2i |STR_LEN: 1039 |STR_TIME: 1.7101409435272217
> STR_ID: 4d2j |STR_LEN: 529 |STR_TIME: 0.7111811637878418
> STR_ID: 4d2k |STR_LEN: 358 |STR_TIME: 0.60548996925354
> STR_ID: 4d2l |STR_LEN: 161 |STR_TIME: 0.585792064666748
> STR_ID: 4d2m |STR_LEN: 443 |STR_TIME: 1.63960599899292
> STR_ID: 4d2n |STR_LEN: 842 |STR_TIME: 2.594200849533081
> STR_ID: 4d2o |STR_LEN: 707 |STR_TIME: 1.7836549282073975
> STR_ID: 4d2p |STR_LEN: 1716 |STR_TIME: 4.330917835235596
> STR_ID: 4d2q |STR_LEN: 4734 |STR_TIME: 5.068861961364746
> STR_ID: 4d2r |STR_LEN: 523 |STR_TIME: 1.0769479274749756
> STR_ID: 4d2s |STR_LEN: 252 |STR_TIME: 0.816784143447876
> STR_ID: 4d2t |STR_LEN: 1671 |STR_TIME: 4.347127199172974
> STR_ID: 4d2u |STR_LEN: 4734 |STR_TIME: 5.01690673828125
> STR_ID: 4d2v |STR_LEN: 1817 |STR_TIME: 4.409618854522705
> STR_ID: 4d2w |STR_LEN: 2357 |STR_TIME: 4.591723918914795
> STR_ID: 4d2x |STR_LEN: 3913 |STR_TIME: 4.295414924621582
> STR_ID: 4d2y |STR_LEN: 1136 |STR_TIME: 2.853123664855957
> STR_ID: 4d2z |STR_LEN: 1223 |STR_TIME: 2.867358922958374
> STR_ID: 5d21 |STR_LEN: 1242 |STR_TIME: 1.1130459308624268
> STR_ID: 5d22 |STR_LEN: 365 |STR_TIME: 0.9438779354095459
> STR_ID: 5d23 |STR_LEN: 182 |STR_TIME: 0.5411829948425293
> STR_ID: 5d24 |STR_LEN: 297 |STR_TIME: 0.5640649795532227
> STR_ID: 5d25 |STR_LEN: 230 |STR_TIME: 0.5313460826873779
> STR_ID: 5d26 |STR_LEN: 298 |STR_TIME: 0.5737640857696533
> STR_ID: 5d27 |STR_LEN: 247 |STR_TIME: 0.37302207946777344
> STR_ID: 5d28 |STR_LEN: 721 |STR_TIME: 2.325157880783081
> STR_ID: 5d29 |STR_LEN: 1068 |STR_TIME: 2.617906093597412
> STR_ID: 5d2a |STR_LEN: 327 |STR_TIME: 0.5268480777740479
> STR_ID: 5d2b |STR_LEN: 458 |STR_TIME: 0.8030550479888916
> STR_ID: 5d2c |STR_LEN: 492 |STR_TIME: 0.9811909198760986
> STR_ID: 5d2d |STR_LEN: 676 |STR_TIME: 0.9746289253234863
> STR_ID: 5d2e |STR_LEN: 860 |STR_TIME: 1.0108232498168945
> STR_ID: 5d2f |STR_LEN: 666 |STR_TIME: 1.0227627754211426
> STR_ID: 5d2g |STR_LEN: 578 |STR_TIME: 0.9838869571685791
> STR_ID: 5d2h |STR_LEN: 547 |STR_TIME: 0.6092898845672607
> STR_ID: 5d2i |STR_LEN: 1143 |STR_TIME: 1.880929946899414
> STR_ID: 5d2j |STR_LEN: 1048 |STR_TIME: 1.8960368633270264
> STR_ID: 5d2k |STR_LEN: 1188 |STR_TIME: 1.1971678733825684
> STR_ID: 5d2l |STR_LEN: 3252 |STR_TIME: 5.764201879501343
> STR_ID: 5d2m |STR_LEN: 1513 |STR_TIME: 4.305335760116577
> STR_ID: 5d2n |STR_LEN: 2420 |STR_TIME: 3.1489968299865723
> STR_ID: 5d2o |STR_LEN: 248 |STR_TIME: 0.687385082244873
> STR_ID: 5d2q |STR_LEN: 154 |STR_TIME: 0.7090871334075928
> STR_ID: 5d2r |STR_LEN: 727 |STR_TIME: 2.374722957611084
> STR_ID: 5d2s |STR_LEN: 199 |STR_TIME: 0.42131519317626953
> STR_ID: 5d2t |STR_LEN: 445 |STR_TIME: 0.5417718887329102
> STR_ID: 5d2u |STR_LEN: 350 |STR_TIME: 0.4993011951446533
> STR_ID: 5d2v |STR_LEN: 432 |STR_TIME: 0.5375471115112305
> STR_ID: 5d2w |STR_LEN: 452 |STR_TIME: 0.5667409896850586
> STR_ID: 5d2x |STR_LEN: 463 |STR_TIME: 0.574228048324585
> STR_ID: 5d2y |STR_LEN: 467 |STR_TIME: 0.544550895690918
>> FINISH_DIR: ./data/d/d2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 484 |DIR_TIME: 271.35302782058716 

>> START_DIR: ./data/d/d3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1d30 |STR_LEN: 50 |STR_TIME: 0.18595600128173828
> STR_ID: 1d31 |STR_LEN: 49 |STR_TIME: 0.1697981357574463
> STR_ID: 1d32 |STR_LEN: 92 |STR_TIME: 0.12401199340820312
> STR_ID: 1d33 |STR_LEN: 73 |STR_TIME: 0.1093740463256836
> STR_ID: 1d35 |STR_LEN: 76 |STR_TIME: 0.10681605339050293
> STR_ID: 1d36 |STR_LEN: 76 |STR_TIME: 0.10773205757141113
> STR_ID: 1d37 |STR_LEN: 49 |STR_TIME: 0.0942373275756836
> STR_ID: 1d38 |STR_LEN: 68 |STR_TIME: 0.09817790985107422
> STR_ID: 1d39 |STR_LEN: 85 |STR_TIME: 0.1397688388824463
> STR_ID: 1d3a |STR_LEN: 641 |STR_TIME: 1.1059269905090332
> STR_ID: 1d3b |STR_LEN: 1517 |STR_TIME: 1.8333780765533447
> STR_ID: 1d3c |STR_LEN: 1355 |STR_TIME: 1.4458260536193848
> STR_ID: 1d3d |STR_LEN: 413 |STR_TIME: 0.634702205657959
> STR_ID: 1d3e |STR_LEN: 989 |STR_TIME: 0.3692929744720459
> STR_ID: 1d3f |STR_LEN: 281 |STR_TIME: 0.3957548141479492
> STR_ID: 1d3g |STR_LEN: 640 |STR_TIME: 1.3359801769256592
> STR_ID: 1d3h |STR_LEN: 667 |STR_TIME: 0.7334330081939697
> STR_ID: 1d3i |STR_LEN: 989 |STR_TIME: 0.37834978103637695
> STR_ID: 1d3j |STR_LEN: 279 |STR_TIME: 0.37729716300964355
> STR_ID: 1d3k |STR_LEN: 470 |STR_TIME: 0.6276218891143799
> STR_ID: 1d3l |STR_LEN: 185 |STR_TIME: 0.09842109680175781
> STR_ID: 1d3m |STR_LEN: 287 |STR_TIME: 0.3609621524810791
> STR_ID: 1d3n |STR_LEN: 284 |STR_TIME: 0.37070393562316895
> STR_ID: 1d3p |STR_LEN: 407 |STR_TIME: 0.6171438694000244
> STR_ID: 1d3q |STR_LEN: 294 |STR_TIME: 0.6162660121917725
> STR_ID: 1d3r |STR_LEN: 198 |STR_TIME: 0.3270988464355469
> STR_ID: 1d3s |STR_LEN: 382 |STR_TIME: 0.43787193298339844
> STR_ID: 1d3t |STR_LEN: 294 |STR_TIME: 0.5804920196533203
> STR_ID: 1d3u |STR_LEN: 609 |STR_TIME: 0.9951720237731934
> STR_ID: 1d3v |STR_LEN: 919 |STR_TIME: 1.1518189907073975
> STR_ID: 1d3w |STR_LEN: 248 |STR_TIME: 0.3676331043243408
> STR_ID: 1d3x |STR_LEN: 24 |STR_TIME: 1.590266227722168
> STR_ID: 1d3y |STR_LEN: 910 |STR_TIME: 1.1748712062835693
> STR_ID: 1d3z |STR_LEN: 76 |STR_TIME: 2.509761095046997
> STR_ID: 2d30 |STR_LEN: 385 |STR_TIME: 0.5072062015533447
> STR_ID: 2d31 |STR_LEN: 747 |STR_TIME: 1.330960988998413
> STR_ID: 2d32 |STR_LEN: 2837 |STR_TIME: 3.863151788711548
> STR_ID: 2d33 |STR_LEN: 2391 |STR_TIME: 3.7222142219543457
> STR_ID: 2d34 |STR_LEN: 72 |STR_TIME: 0.11351704597473145
> STR_ID: 2d35 |STR_LEN: 62 |STR_TIME: 1.9446489810943604
> STR_ID: 2d36 |STR_LEN: 173 |STR_TIME: 0.35469794273376465
> STR_ID: 2d37 |STR_LEN: 241 |STR_TIME: 0.37748026847839355
> STR_ID: 2d38 |STR_LEN: 214 |STR_TIME: 0.36597490310668945
> STR_ID: 2d39 |STR_LEN: 906 |STR_TIME: 1.3054909706115723
> STR_ID: 2d3a |STR_LEN: 4301 |STR_TIME: 6.516315937042236
> STR_ID: 2d3b |STR_LEN: 3957 |STR_TIME: 6.454966068267822
> STR_ID: 2d3c |STR_LEN: 3818 |STR_TIME: 6.452821969985962
> STR_ID: 2d3d |STR_LEN: 157 |STR_TIME: 0.3695659637451172
> STR_ID: 2d3e |STR_LEN: 666 |STR_TIME: 0.9515202045440674
> STR_ID: 2d3f |STR_LEN: 463 |STR_TIME: 0.4970109462738037
> STR_ID: 2d3g |STR_LEN: 267 |STR_TIME: 0.34064602851867676
> STR_ID: 2d3h |STR_LEN: 410 |STR_TIME: 0.6181313991546631
> STR_ID: 2d3i |STR_LEN: 944 |STR_TIME: 1.2958250045776367
> STR_ID: 2d3j |STR_LEN: 157 |STR_TIME: 9.855289697647095
> STR_ID: 2d3k |STR_LEN: 482 |STR_TIME: 0.5235509872436523
> STR_ID: 2d3l |STR_LEN: 733 |STR_TIME: 0.9679238796234131
> STR_ID: 2d3m |STR_LEN: 1368 |STR_TIME: 1.5319371223449707
> STR_ID: 2d3n |STR_LEN: 951 |STR_TIME: 1.1074061393737793
> STR_ID: 2d3o |STR_LEN: 3171 |STR_TIME: 14.640833616256714
> STR_ID: 2d3p |STR_LEN: 1092 |STR_TIME: 1.6455178260803223
> STR_ID: 2d3q |STR_LEN: 891 |STR_TIME: 1.502408742904663
> STR_ID: 2d3r |STR_LEN: 1026 |STR_TIME: 1.6143858432769775
> STR_ID: 2d3s |STR_LEN: 1252 |STR_TIME: 1.9616281986236572
> STR_ID: 2d3t |STR_LEN: 2203 |STR_TIME: 3.7291698455810547
> STR_ID: 2d3u |STR_LEN: 1873 |STR_TIME: 2.155078887939453
> STR_ID: 2d3v |STR_LEN: 284 |STR_TIME: 0.4028911590576172
> STR_ID: 2d3w |STR_LEN: 1006 |STR_TIME: 1.6754801273345947
> STR_ID: 2d3y |STR_LEN: 433 |STR_TIME: 0.5073373317718506
> STR_ID: 2d3z |STR_LEN: 2412 |STR_TIME: 2.386884927749634
> STR_ID: 3d30 |STR_LEN: 442 |STR_TIME: 0.49416613578796387
> STR_ID: 3d31 |STR_LEN: 1194 |STR_TIME: 1.8576138019561768
> STR_ID: 3d32 |STR_LEN: 570 |STR_TIME: 0.6571540832519531
> STR_ID: 3d33 |STR_LEN: 470 |STR_TIME: 0.5142838954925537
> STR_ID: 3d34 |STR_LEN: 753 |STR_TIME: 0.8693349361419678
> STR_ID: 3d36 |STR_LEN: 861 |STR_TIME: 0.9880776405334473
> STR_ID: 3d37 |STR_LEN: 1011 |STR_TIME: 1.2442569732666016
> STR_ID: 3d38 |STR_LEN: 1374 |STR_TIME: 2.388443946838379
> STR_ID: 3d39 |STR_LEN: 886 |STR_TIME: 1.5265119075775146
> STR_ID: 3d3a |STR_LEN: 988 |STR_TIME: 1.2225840091705322
> STR_ID: 3d3b |STR_LEN: 545 |STR_TIME: 0.5960757732391357
> STR_ID: 3d3c |STR_LEN: 870 |STR_TIME: 1.253265142440796
> STR_ID: 3d3d |STR_LEN: 363 |STR_TIME: 0.7117900848388672
> STR_ID: 3d3e |STR_LEN: 1092 |STR_TIME: 1.8672940731048584
> STR_ID: 3d3f |STR_LEN: 633 |STR_TIME: 1.0430569648742676
> STR_ID: 3d3h |STR_LEN: 223 |STR_TIME: 0.3865509033203125
> STR_ID: 3d3i |STR_LEN: 3526 |STR_TIME: 3.3513150215148926
> STR_ID: 3d3j |STR_LEN: 261 |STR_TIME: 0.450319766998291
> STR_ID: 3d3k |STR_LEN: 1280 |STR_TIME: 1.6728978157043457
> STR_ID: 3d3l |STR_LEN: 1006 |STR_TIME: 1.7242648601531982
> STR_ID: 3d3m |STR_LEN: 383 |STR_TIME: 0.6313178539276123
> STR_ID: 3d3n |STR_LEN: 600 |STR_TIME: 0.9254379272460938
> STR_ID: 3d3o |STR_LEN: 458 |STR_TIME: 0.738659143447876
> STR_ID: 3d3p |STR_LEN: 645 |STR_TIME: 0.7432479858398438
> STR_ID: 3d3q |STR_LEN: 654 |STR_TIME: 1.1657090187072754
> STR_ID: 3d3r |STR_LEN: 249 |STR_TIME: 0.378432035446167
> STR_ID: 3d3s |STR_LEN: 1001 |STR_TIME: 1.403867244720459
> STR_ID: 3d3t |STR_LEN: 222 |STR_TIME: 0.4018900394439697
> STR_ID: 3d3u |STR_LEN: 407 |STR_TIME: 0.7434139251708984
> STR_ID: 3d3v |STR_LEN: 862 |STR_TIME: 1.5093460083007812
> STR_ID: 3d3w |STR_LEN: 1048 |STR_TIME: 1.0478649139404297
> STR_ID: 3d3x |STR_LEN: 1083 |STR_TIME: 1.6143651008605957
> STR_ID: 3d3y |STR_LEN: 648 |STR_TIME: 0.8450660705566406
> STR_ID: 3d3z |STR_LEN: 603 |STR_TIME: 0.6246447563171387
> STR_ID: 4d30 |STR_LEN: 1277 |STR_TIME: 2.8448801040649414
> STR_ID: 4d31 |STR_LEN: 1149 |STR_TIME: 2.954490900039673
> STR_ID: 4d32 |STR_LEN: 1176 |STR_TIME: 2.8280670642852783
> STR_ID: 4d33 |STR_LEN: 1111 |STR_TIME: 2.800626039505005
> STR_ID: 4d34 |STR_LEN: 994 |STR_TIME: 2.803473949432373
> STR_ID: 4d35 |STR_LEN: 1018 |STR_TIME: 2.7679200172424316
> STR_ID: 4d36 |STR_LEN: 1175 |STR_TIME: 2.7906861305236816
> STR_ID: 4d37 |STR_LEN: 1169 |STR_TIME: 2.850032091140747
> STR_ID: 4d38 |STR_LEN: 1067 |STR_TIME: 2.8177859783172607
> STR_ID: 4d39 |STR_LEN: 1321 |STR_TIME: 2.828878164291382
> STR_ID: 4d3a |STR_LEN: 1212 |STR_TIME: 2.846698045730591
> STR_ID: 4d3b |STR_LEN: 1371 |STR_TIME: 2.9912009239196777
> STR_ID: 4d3c |STR_LEN: 578 |STR_TIME: 0.9975359439849854
> STR_ID: 4d3d |STR_LEN: 891 |STR_TIME: 1.1076109409332275
> STR_ID: 4d3e |STR_LEN: 208 |STR_TIME: 1.3691458702087402
> STR_ID: 4d3f |STR_LEN: 929 |STR_TIME: 1.130424976348877
> STR_ID: 4d3g |STR_LEN: 78 |STR_TIME: 0.2969820499420166
> STR_ID: 4d3h |STR_LEN: 480 |STR_TIME: 1.1299259662628174
> STR_ID: 4d3i |STR_LEN: 614 |STR_TIME: 1.3566069602966309
> STR_ID: 4d3j |STR_LEN: 713 |STR_TIME: 1.4151461124420166
> STR_ID: 4d3k |STR_LEN: 1433 |STR_TIME: 2.763244152069092
> STR_ID: 4d3l |STR_LEN: 638 |STR_TIME: 1.3936100006103516
> STR_ID: 4d3m |STR_LEN: 650 |STR_TIME: 1.3945188522338867
> STR_ID: 4d3n |STR_LEN: 611 |STR_TIME: 1.4342260360717773
> STR_ID: 4d3o |STR_LEN: 690 |STR_TIME: 1.3947970867156982
> STR_ID: 4d3p |STR_LEN: 337 |STR_TIME: 0.3505127429962158
> STR_ID: 4d3q |STR_LEN: 439 |STR_TIME: 0.5543549060821533
> STR_ID: 4d3r |STR_LEN: 256 |STR_TIME: 0.31519603729248047
> STR_ID: 4d3s |STR_LEN: 2741 |STR_TIME: 3.705238103866577
> STR_ID: 4d3t |STR_LEN: 681 |STR_TIME: 1.474625825881958
> STR_ID: 4d3u |STR_LEN: 539 |STR_TIME: 1.3578369617462158
> STR_ID: 4d3v |STR_LEN: 643 |STR_TIME: 1.3895838260650635
> STR_ID: 4d3w |STR_LEN: 467 |STR_TIME: 0.5582361221313477
> STR_ID: 4d3x |STR_LEN: 409 |STR_TIME: 0.9334659576416016
> STR_ID: 4d3y |STR_LEN: 430 |STR_TIME: 1.3164269924163818
> STR_ID: 4d3z |STR_LEN: 437 |STR_TIME: 1.370398998260498
> STR_ID: 5d30 |STR_LEN: 492 |STR_TIME: 0.5541198253631592
> STR_ID: 5d32 |STR_LEN: 924 |STR_TIME: 1.0191609859466553
> STR_ID: 5d33 |STR_LEN: 942 |STR_TIME: 1.0524957180023193
> STR_ID: 5d37 |STR_LEN: 1100 |STR_TIME: 1.062713861465454
> STR_ID: 5d38 |STR_LEN: 1268 |STR_TIME: 1.1889457702636719
> STR_ID: 5d39 |STR_LEN: 2234 |STR_TIME: 3.966667890548706
> STR_ID: 5d3a |STR_LEN: 173 |STR_TIME: 0.6262068748474121
> STR_ID: 5d3c |STR_LEN: 439 |STR_TIME: 0.7903409004211426
> STR_ID: 5d3d |STR_LEN: 611 |STR_TIME: 1.568267822265625
> STR_ID: 5d3e |STR_LEN: 1572 |STR_TIME: 2.550379991531372
> STR_ID: 5d3f |STR_LEN: 464 |STR_TIME: 0.8798291683197021
> STR_ID: 5d3g |STR_LEN: 2463 |STR_TIME: 7.298736810684204
> STR_ID: 5d3h |STR_LEN: 272 |STR_TIME: 0.5881109237670898
> STR_ID: 5d3i |STR_LEN: 744 |STR_TIME: 2.497886896133423
> STR_ID: 5d3j |STR_LEN: 275 |STR_TIME: 0.5492751598358154
> STR_ID: 5d3k |STR_LEN: 498 |STR_TIME: 0.5891871452331543
> STR_ID: 5d3l |STR_LEN: 323 |STR_TIME: 0.6193768978118896
> STR_ID: 5d3m |STR_LEN: 1980 |STR_TIME: 6.363556146621704
> STR_ID: 5d3n |STR_LEN: 189 |STR_TIME: 0.5369532108306885
> STR_ID: 5d3o |STR_LEN: 780 |STR_TIME: 1.4202439785003662
> STR_ID: 5d3p |STR_LEN: 271 |STR_TIME: 0.6029009819030762
> STR_ID: 5d3q |STR_LEN: 1269 |STR_TIME: 1.3611700534820557
> STR_ID: 5d3r |STR_LEN: 193 |STR_TIME: 0.5195271968841553
> STR_ID: 5d3s |STR_LEN: 247 |STR_TIME: 0.5589592456817627
> STR_ID: 5d3t |STR_LEN: 327 |STR_TIME: 0.5719912052154541
> STR_ID: 5d3u |STR_LEN: 1793 |STR_TIME: 3.162935733795166
> STR_ID: 5d3v |STR_LEN: 511 |STR_TIME: 0.6457560062408447
> STR_ID: 5d3w |STR_LEN: 506 |STR_TIME: 0.6706748008728027
> STR_ID: 5d3x |STR_LEN: 516 |STR_TIME: 0.6717171669006348
> STR_ID: 5d3y |STR_LEN: 521 |STR_TIME: 0.6293189525604248
> STR_ID: 5d3z |STR_LEN: 475 |STR_TIME: 0.5571770668029785
>> FINISH_DIR: ./data/d/d3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 654 |DIR_TIME: 254.27975702285767 

>> START_DIR: ./data/d/d4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1d40 |STR_LEN: 102 |STR_TIME: 0.14879107475280762
> STR_ID: 1d41 |STR_LEN: 74 |STR_TIME: 0.12993478775024414
> STR_ID: 1d42 |STR_LEN: 16 |STR_TIME: 0.3936116695404053
> STR_ID: 1d43 |STR_LEN: 93 |STR_TIME: 0.191148042678833
> STR_ID: 1d44 |STR_LEN: 97 |STR_TIME: 0.19266414642333984
> STR_ID: 1d45 |STR_LEN: 126 |STR_TIME: 0.20949387550354004
> STR_ID: 1d46 |STR_LEN: 123 |STR_TIME: 0.21141290664672852
> STR_ID: 1d48 |STR_LEN: 60 |STR_TIME: 0.1279149055480957
