>> START_DIR: ./data/p/p0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1p00 |STR_LEN: 44 |STR_TIME: 1.348179817199707
> STR_ID: 5p1v |STR_LEN: 527 |STR_TIME: 1.5725550651550293
> STR_ID: 5p1w |STR_LEN: 575 |STR_TIME: 1.56536865234375
> STR_ID: 5p1x |STR_LEN: 589 |STR_TIME: 1.539283037185669
> STR_ID: 5p1y |STR_LEN: 494 |STR_TIME: 1.4745802879333496
> STR_ID: 5p1z |STR_LEN: 509 |STR_TIME: 1.5291671752929688
>> FINISH_DIR: ./data/p/p1/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 339 |DIR_TIME: 296.2660129070282 

>> START_DIR: ./data/p/p2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1p20 |STR_LEN: 68 |STR_TIME: 0.09512591361999512
> STR_ID: 1p22 |STR_LEN: 544 |STR_TIME: 1.0214262008666992
> STR_ID: 1p23 |STR_LEN: 56 |STR_TIME: 2.11919903755188
> STR_ID: 1p24 |STR_LEN: 60 |STR_TIME: 0.20836687088012695
> STR_ID: 1p25 |STR_LEN: 60 |STR_TIME: 0.2023921012878418
> STR_ID: 1p26 |STR_LEN: 60 |STR_TIME: 0.19799113273620605
> STR_ID: 1p27 |STR_LEN: 572 |STR_TIME: 0.8700239658355713
> STR_ID: 1p28 |STR_LEN: 476 |STR_TIME: 0.49294590950012207
> STR_ID: 1p29 |STR_LEN: 1115 |STR_TIME: 1.573518991470337
> STR_ID: 1p2a |STR_LEN: 337 |STR_TIME: 0.518928050994873
> STR_ID: 1p2b |STR_LEN: 1118 |STR_TIME: 1.5347967147827148
> STR_ID: 1p2c |STR_LEN: 1989 |STR_TIME: 2.0665650367736816
> STR_ID: 1p2d |STR_LEN: 1137 |STR_TIME: 1.5788929462432861
> STR_ID: 1p2e |STR_LEN: 1097 |STR_TIME: 1.1382007598876953
> STR_ID: 1p2f |STR_LEN: 380 |STR_TIME: 0.45794677734375
> STR_ID: 1p2g |STR_LEN: 1089 |STR_TIME: 1.5019910335540771
> STR_ID: 1p2h |STR_LEN: 1156 |STR_TIME: 1.2377212047576904
> STR_ID: 1p2i |STR_LEN: 512 |STR_TIME: 0.5555918216705322
> STR_ID: 1p2j |STR_LEN: 525 |STR_TIME: 0.925936222076416
> STR_ID: 1p2k |STR_LEN: 531 |STR_TIME: 0.5636827945709229
> STR_ID: 1p2l |STR_LEN: 408 |STR_TIME: 0.4110829830169678
> STR_ID: 1p2m |STR_LEN: 1007 |STR_TIME: 1.0913050174713135
> STR_ID: 1p2n |STR_LEN: 1137 |STR_TIME: 1.1239190101623535
> STR_ID: 1p2o |STR_LEN: 846 |STR_TIME: 1.1244690418243408
> STR_ID: 1p2p |STR_LEN: 131 |STR_TIME: 0.2550473213195801
> STR_ID: 1p2q |STR_LEN: 1105 |STR_TIME: 1.1583828926086426
> STR_ID: 1p2r |STR_LEN: 347 |STR_TIME: 0.37210607528686523
> STR_ID: 1p2s |STR_LEN: 204 |STR_TIME: 0.34496188163757324
> STR_ID: 1p2t |STR_LEN: 263 |STR_TIME: 0.34758615493774414
> STR_ID: 1p2u |STR_LEN: 274 |STR_TIME: 0.3716421127319336
> STR_ID: 1p2v |STR_LEN: 216 |STR_TIME: 0.3681190013885498
> STR_ID: 1p2x |STR_LEN: 327 |STR_TIME: 0.3519916534423828
> STR_ID: 1p2y |STR_LEN: 531 |STR_TIME: 0.7615699768066406
> STR_ID: 1p2z |STR_LEN: 1322 |STR_TIME: 1.6980669498443604
> STR_ID: 2p20 |STR_LEN: 1878 |STR_TIME: 2.3474669456481934
> STR_ID: 2p22 |STR_LEN: 551 |STR_TIME: 1.0173377990722656
> STR_ID: 2p23 |STR_LEN: 320 |STR_TIME: 0.5558319091796875
> STR_ID: 2p24 |STR_LEN: 582 |STR_TIME: 0.7487208843231201
> STR_ID: 2p25 |STR_LEN: 261 |STR_TIME: 0.30472898483276367
> STR_ID: 2p26 |STR_LEN: 551 |STR_TIME: 0.6205229759216309
> STR_ID: 2p27 |STR_LEN: 406 |STR_TIME: 0.5596098899841309
> STR_ID: 2p28 |STR_LEN: 510 |STR_TIME: 0.6129350662231445
> STR_ID: 2p2a |STR_LEN: 928 |STR_TIME: 0.9983539581298828
> STR_ID: 2p2b |STR_LEN: 1586 |STR_TIME: 2.3482842445373535
> STR_ID: 2p2c |STR_LEN: 2493 |STR_TIME: 4.16583514213562
> STR_ID: 2p2d |STR_LEN: 1894 |STR_TIME: 2.420833110809326
> STR_ID: 2p2e |STR_LEN: 149 |STR_TIME: 0.2694110870361328
> STR_ID: 2p2f |STR_LEN: 1434 |STR_TIME: 2.2511520385742188
> STR_ID: 2p2g |STR_LEN: 1935 |STR_TIME: 3.05356502532959
> STR_ID: 2p2h |STR_LEN: 576 |STR_TIME: 0.6186590194702148
> STR_ID: 2p2i |STR_LEN: 676 |STR_TIME: 1.0202629566192627
> STR_ID: 2p2j |STR_LEN: 1650 |STR_TIME: 2.3961517810821533
> STR_ID: 2p2k |STR_LEN: 1423 |STR_TIME: 1.7315220832824707
> STR_ID: 2p2l |STR_LEN: 1348 |STR_TIME: 1.2237019538879395
> STR_ID: 2p2m |STR_LEN: 1899 |STR_TIME: 2.4192280769348145
> STR_ID: 2p2n |STR_LEN: 1854 |STR_TIME: 2.3321502208709717
> STR_ID: 2p2o |STR_LEN: 2270 |STR_TIME: 2.2446401119232178
> STR_ID: 2p2q |STR_LEN: 1513 |STR_TIME: 2.2480289936065674
> STR_ID: 2p2r |STR_LEN: 162 |STR_TIME: 0.3301980495452881
> STR_ID: 2p2s |STR_LEN: 1526 |STR_TIME: 1.4443480968475342
> STR_ID: 2p2t |STR_LEN: 148 |STR_TIME: 0.43505215644836426
> STR_ID: 2p2u |STR_LEN: 342 |STR_TIME: 0.5864162445068359
> STR_ID: 2p2v |STR_LEN: 489 |STR_TIME: 0.6041820049285889
> STR_ID: 2p2w |STR_LEN: 713 |STR_TIME: 0.733036994934082
> STR_ID: 2p2x |STR_LEN: 601 |STR_TIME: 0.9661910533905029
> STR_ID: 2p2y |STR_LEN: 329 |STR_TIME: 0.3749809265136719
> STR_ID: 2p2z |STR_LEN: 710 |STR_TIME: 0.7235598564147949
> STR_ID: 3p20 |STR_LEN: 614 |STR_TIME: 1.6793479919433594
> STR_ID: 3p22 |STR_LEN: 212 |STR_TIME: 1.72694993019104
> STR_ID: 3p23 |STR_LEN: 1955 |STR_TIME: 5.056252956390381
> STR_ID: 3p24 |STR_LEN: 2585 |STR_TIME: 5.0876569747924805
> STR_ID: 3p26 |STR_LEN: 1149 |STR_TIME: 1.593271017074585
> STR_ID: 3p27 |STR_LEN: 943 |STR_TIME: 1.5840120315551758
> STR_ID: 3p28 |STR_LEN: 497 |STR_TIME: 0.5308067798614502
> STR_ID: 3p2a |STR_LEN: 930 |STR_TIME: 1.9802980422973633
> STR_ID: 3p2b |STR_LEN: 826 |STR_TIME: 2.5907108783721924
> STR_ID: 3p2c |STR_LEN: 2054 |STR_TIME: 3.271580934524536
> STR_ID: 3p2d |STR_LEN: 706 |STR_TIME: 2.2271409034729004
> STR_ID: 3p2e |STR_LEN: 893 |STR_TIME: 0.8957481384277344
> STR_ID: 3p2f |STR_LEN: 248 |STR_TIME: 0.37267398834228516
> STR_ID: 3p2h |STR_LEN: 281 |STR_TIME: 0.3863520622253418
> STR_ID: 3p2i |STR_LEN: 657 |STR_TIME: 0.7701680660247803
> STR_ID: 3p2j |STR_LEN: 346 |STR_TIME: 0.3839261531829834
> STR_ID: 3p2k |STR_LEN: 866 |STR_TIME: 2.5407021045684814
> STR_ID: 3p2l |STR_LEN: 1707 |STR_TIME: 4.275770902633667
> STR_ID: 3p2m |STR_LEN: 317 |STR_TIME: 0.5189361572265625
> STR_ID: 3p2n |STR_LEN: 1400 |STR_TIME: 2.591404676437378
> STR_ID: 3p2o |STR_LEN: 674 |STR_TIME: 1.8257720470428467
> STR_ID: 3p2p |STR_LEN: 446 |STR_TIME: 0.5385398864746094
> STR_ID: 3p2q |STR_LEN: 507 |STR_TIME: 0.904365062713623
> STR_ID: 3p2r |STR_LEN: 365 |STR_TIME: 0.8641970157623291
> STR_ID: 3p2s |STR_LEN: 380 |STR_TIME: 0.8581349849700928
> STR_ID: 3p2t |STR_LEN: 431 |STR_TIME: 0.4494357109069824
> STR_ID: 3p2u |STR_LEN: 1028 |STR_TIME: 1.870069980621338
> STR_ID: 3p2v |STR_LEN: 558 |STR_TIME: 0.710068941116333
> STR_ID: 3p2w |STR_LEN: 425 |STR_TIME: 0.48925185203552246
> STR_ID: 3p2x |STR_LEN: 166 |STR_TIME: 0.24471020698547363
> STR_ID: 3p2y |STR_LEN: 727 |STR_TIME: 1.2725188732147217
> STR_ID: 3p2z |STR_LEN: 365 |STR_TIME: 0.7269148826599121
> STR_ID: 4p20 |STR_LEN: 119 |STR_TIME: 0.28398704528808594
> STR_ID: 4p22 |STR_LEN: 854 |STR_TIME: 2.4028360843658447
> STR_ID: 4p23 |STR_LEN: 1177 |STR_TIME: 2.6337928771972656
> STR_ID: 4p24 |STR_LEN: 2052 |STR_TIME: 6.864371061325073
> STR_ID: 4p25 |STR_LEN: 2347 |STR_TIME: 2.333967924118042
> STR_ID: 4p26 |STR_LEN: 2135 |STR_TIME: 3.910672187805176
> STR_ID: 4p27 |STR_LEN: 222 |STR_TIME: 0.35431909561157227
> STR_ID: 4p29 |STR_LEN: 680 |STR_TIME: 2.393846035003662
> STR_ID: 4p2a |STR_LEN: 421 |STR_TIME: 1.306239128112793
> STR_ID: 4p2b |STR_LEN: 509 |STR_TIME: 1.6248500347137451
> STR_ID: 4p2c |STR_LEN: 1228 |STR_TIME: 2.0666260719299316
> STR_ID: 4p2e |STR_LEN: 318 |STR_TIME: 0.35140371322631836
> STR_ID: 4p2f |STR_LEN: 301 |STR_TIME: 0.4380810260772705
> STR_ID: 4p2g |STR_LEN: 457 |STR_TIME: 0.8109030723571777
> STR_ID: 4p2h |STR_LEN: 528 |STR_TIME: 0.8303091526031494
> STR_ID: 4p2i |STR_LEN: 540 |STR_TIME: 0.5335521697998047
> STR_ID: 4p2j |STR_LEN: 315 |STR_TIME: 0.4883308410644531
> STR_ID: 4p2k |STR_LEN: 705 |STR_TIME: 0.6126658916473389
> STR_ID: 4p2l |STR_LEN: 1215 |STR_TIME: 1.8408379554748535
> STR_ID: 4p2m |STR_LEN: 424 |STR_TIME: 0.6546249389648438
> STR_ID: 4p2n |STR_LEN: 2347 |STR_TIME: 3.866093873977661
> STR_ID: 4p2o |STR_LEN: 940 |STR_TIME: 2.7494750022888184
> STR_ID: 4p2p |STR_LEN: 134 |STR_TIME: 0.25426697731018066
> STR_ID: 4p2q |STR_LEN: 3220 |STR_TIME: 10.378578901290894
> STR_ID: 4p2r |STR_LEN: 3218 |STR_TIME: 10.333014011383057
> STR_ID: 4p2s |STR_LEN: 1065 |STR_TIME: 2.4680349826812744
> STR_ID: 4p2t |STR_LEN: 577 |STR_TIME: 1.9823482036590576
> STR_ID: 4p2v |STR_LEN: 3415 |STR_TIME: 8.750634908676147
> STR_ID: 4p2x |STR_LEN: 399 |STR_TIME: 0.7080268859863281
> STR_ID: 4p2y |STR_LEN: 596 |STR_TIME: 1.3327000141143799
> STR_ID: 4p2z |STR_LEN: 392 |STR_TIME: 1.300029993057251
> STR_ID: 5p20 |STR_LEN: 519 |STR_TIME: 1.5143907070159912
> STR_ID: 5p21 |STR_LEN: 379 |STR_TIME: 0.4056849479675293
> STR_ID: 5p22 |STR_LEN: 580 |STR_TIME: 1.610313892364502
> STR_ID: 5p23 |STR_LEN: 462 |STR_TIME: 1.4785962104797363
> STR_ID: 5p24 |STR_LEN: 490 |STR_TIME: 1.5098531246185303
> STR_ID: 5p25 |STR_LEN: 564 |STR_TIME: 1.5344669818878174
> STR_ID: 5p26 |STR_LEN: 524 |STR_TIME: 1.5084784030914307
> STR_ID: 5p27 |STR_LEN: 513 |STR_TIME: 1.5289809703826904
> STR_ID: 5p28 |STR_LEN: 484 |STR_TIME: 1.470207929611206
> STR_ID: 5p29 |STR_LEN: 518 |STR_TIME: 1.5064291954040527
> STR_ID: 5p2a |STR_LEN: 471 |STR_TIME: 1.481619119644165
> STR_ID: 5p2b |STR_LEN: 476 |STR_TIME: 1.4592499732971191
> STR_ID: 5p2c |STR_LEN: 461 |STR_TIME: 1.4801762104034424
> STR_ID: 5p2d |STR_LEN: 573 |STR_TIME: 1.6043968200683594
> STR_ID: 5p2e |STR_LEN: 488 |STR_TIME: 1.464142084121704
> STR_ID: 5p2f |STR_LEN: 446 |STR_TIME: 1.4676220417022705
> STR_ID: 5p2g |STR_LEN: 534 |STR_TIME: 1.5109312534332275
> STR_ID: 5p2h |STR_LEN: 485 |STR_TIME: 1.5029101371765137
> STR_ID: 5p2i |STR_LEN: 497 |STR_TIME: 1.5348496437072754
> STR_ID: 5p2j |STR_LEN: 481 |STR_TIME: 1.4820268154144287
> STR_ID: 5p2k |STR_LEN: 447 |STR_TIME: 1.4560420513153076
> STR_ID: 5p2l |STR_LEN: 601 |STR_TIME: 1.5458869934082031
> STR_ID: 5p2m |STR_LEN: 602 |STR_TIME: 1.5412960052490234
> STR_ID: 5p2n |STR_LEN: 499 |STR_TIME: 1.5322270393371582
> STR_ID: 5p2o |STR_LEN: 558 |STR_TIME: 1.5100798606872559
> STR_ID: 5p2p |STR_LEN: 369 |STR_TIME: 0.4880831241607666
> STR_ID: 5p2q |STR_LEN: 519 |STR_TIME: 1.5201008319854736
> STR_ID: 5p2r |STR_LEN: 601 |STR_TIME: 1.5620160102844238
> STR_ID: 5p2s |STR_LEN: 608 |STR_TIME: 1.5289301872253418
> STR_ID: 5p2t |STR_LEN: 603 |STR_TIME: 1.591500997543335
> STR_ID: 5p2u |STR_LEN: 549 |STR_TIME: 1.4899580478668213
> STR_ID: 5p2v |STR_LEN: 569 |STR_TIME: 1.514833927154541
> STR_ID: 5p2w |STR_LEN: 513 |STR_TIME: 1.5028228759765625
> STR_ID: 5p2x |STR_LEN: 517 |STR_TIME: 1.5065929889678955
> STR_ID: 5p2y |STR_LEN: 497 |STR_TIME: 1.5604221820831299
> STR_ID: 5p2z |STR_LEN: 493 |STR_TIME: 1.4850590229034424
>> FINISH_DIR: ./data/p/p2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 505 |DIR_TIME: 254.6261420249939 

>> START_DIR: ./data/p/p3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1p30 |STR_LEN: 1195 |STR_TIME: 1.6306302547454834
> STR_ID: 1p31 |STR_LEN: 1634 |STR_TIME: 1.781379222869873
> STR_ID: 1p32 |STR_LEN: 927 |STR_TIME: 1.1159610748291016
> STR_ID: 1p33 |STR_LEN: 1253 |STR_TIME: 1.8718037605285645
> STR_ID: 1p34 |STR_LEN: 1288 |STR_TIME: 2.7771122455596924
> STR_ID: 1p35 |STR_LEN: 1165 |STR_TIME: 1.6616060733795166
> STR_ID: 1p36 |STR_LEN: 380 |STR_TIME: 0.3883860111236572
> STR_ID: 1p37 |STR_LEN: 404 |STR_TIME: 0.39183688163757324
> STR_ID: 1p39 |STR_LEN: 498 |STR_TIME: 0.6228492259979248
> STR_ID: 1p3a |STR_LEN: 1146 |STR_TIME: 2.7607810497283936
> STR_ID: 1p3b |STR_LEN: 1212 |STR_TIME: 2.759033679962158
> STR_ID: 1p3c |STR_LEN: 370 |STR_TIME: 0.433182954788208
> STR_ID: 1p3d |STR_LEN: 1722 |STR_TIME: 1.8514540195465088
> STR_ID: 1p3e |STR_LEN: 340 |STR_TIME: 0.49824094772338867
> STR_ID: 1p3f |STR_LEN: 1220 |STR_TIME: 2.805732011795044
> STR_ID: 1p3g |STR_LEN: 1265 |STR_TIME: 2.8283400535583496
> STR_ID: 1p3h |STR_LEN: 1462 |STR_TIME: 2.365787982940674
> STR_ID: 1p3i |STR_LEN: 1338 |STR_TIME: 2.8228771686553955
> STR_ID: 1p3j |STR_LEN: 354 |STR_TIME: 0.45227718353271484
> STR_ID: 1p3k |STR_LEN: 1208 |STR_TIME: 2.8353018760681152
> STR_ID: 1p3l |STR_LEN: 1271 |STR_TIME: 2.787893056869507
> STR_ID: 1p3m |STR_LEN: 1162 |STR_TIME: 2.8163390159606934
> STR_ID: 1p3n |STR_LEN: 371 |STR_TIME: 0.39614176750183105
> STR_ID: 1p3o |STR_LEN: 1283 |STR_TIME: 2.7544209957122803
> STR_ID: 1p3p |STR_LEN: 1345 |STR_TIME: 2.8861100673675537
> STR_ID: 1p3q |STR_LEN: 404 |STR_TIME: 0.4674701690673828
> STR_ID: 1p3r |STR_LEN: 757 |STR_TIME: 0.8363409042358398
> STR_ID: 1p3t |STR_LEN: 262 |STR_TIME: 0.3934342861175537
> STR_ID: 1p3u |STR_LEN: 414 |STR_TIME: 0.4367189407348633
> STR_ID: 1p3v |STR_LEN: 253 |STR_TIME: 0.3988170623779297
> STR_ID: 1p3w |STR_LEN: 1397 |STR_TIME: 1.5637710094451904
> STR_ID: 1p3x |STR_LEN: 24 |STR_TIME: 1.6405599117279053
> STR_ID: 1p3y |STR_LEN: 236 |STR_TIME: 0.37749600410461426
> STR_ID: 2p30 |STR_LEN: 337 |STR_TIME: 0.3668391704559326
> STR_ID: 2p31 |STR_LEN: 456 |STR_TIME: 0.6183240413665771
> STR_ID: 2p32 |STR_LEN: 498 |STR_TIME: 0.9424338340759277
> STR_ID: 2p33 |STR_LEN: 377 |STR_TIME: 0.6839520931243896
> STR_ID: 2p34 |STR_LEN: 1397 |STR_TIME: 1.7112457752227783
> STR_ID: 2p35 |STR_LEN: 890 |STR_TIME: 1.0551700592041016
> STR_ID: 2p37 |STR_LEN: 1295 |STR_TIME: 1.6671180725097656
> STR_ID: 2p38 |STR_LEN: 558 |STR_TIME: 0.6605179309844971
> STR_ID: 2p39 |STR_LEN: 236 |STR_TIME: 0.3105740547180176
> STR_ID: 2p3a |STR_LEN: 385 |STR_TIME: 0.8188960552215576
> STR_ID: 2p3b |STR_LEN: 297 |STR_TIME: 0.7119128704071045
> STR_ID: 2p3c |STR_LEN: 319 |STR_TIME: 0.7506461143493652
> STR_ID: 2p3d |STR_LEN: 249 |STR_TIME: 0.6769447326660156
> STR_ID: 2p3e |STR_LEN: 1362 |STR_TIME: 1.4981439113616943
> STR_ID: 2p3f |STR_LEN: 413 |STR_TIME: 0.6580030918121338
> STR_ID: 2p3g |STR_LEN: 283 |STR_TIME: 0.5603342056274414
> STR_ID: 2p3h |STR_LEN: 282 |STR_TIME: 0.3017001152038574
> STR_ID: 2p3i |STR_LEN: 296 |STR_TIME: 0.446120023727417
> STR_ID: 2p3j |STR_LEN: 297 |STR_TIME: 0.37925100326538086
> STR_ID: 2p3k |STR_LEN: 399 |STR_TIME: 0.4014856815338135
> STR_ID: 2p3l |STR_LEN: 364 |STR_TIME: 0.5464951992034912
> STR_ID: 2p3m |STR_LEN: 136 |STR_TIME: 8.884378671646118
> STR_ID: 2p3n |STR_LEN: 1330 |STR_TIME: 1.8839030265808105
> STR_ID: 2p3o |STR_LEN: 297 |STR_TIME: 0.5300962924957275
> STR_ID: 2p3p |STR_LEN: 952 |STR_TIME: 0.9099137783050537
> STR_ID: 2p3q |STR_LEN: 275 |STR_TIME: 0.5181717872619629
> STR_ID: 2p3s |STR_LEN: 494 |STR_TIME: 0.478745698928833
> STR_ID: 2p3t |STR_LEN: 458 |STR_TIME: 0.5727782249450684
> STR_ID: 2p3u |STR_LEN: 554 |STR_TIME: 0.6133339405059814
> STR_ID: 2p3v |STR_LEN: 1317 |STR_TIME: 1.9218664169311523
> STR_ID: 2p3w |STR_LEN: 421 |STR_TIME: 0.4649488925933838
> STR_ID: 2p3x |STR_LEN: 468 |STR_TIME: 0.6538748741149902
> STR_ID: 2p3y |STR_LEN: 1612 |STR_TIME: 1.7964191436767578
> STR_ID: 2p3z |STR_LEN: 1480 |STR_TIME: 1.5991289615631104
> STR_ID: 3p30 |STR_LEN: 521 |STR_TIME: 1.4951119422912598
> STR_ID: 3p31 |STR_LEN: 583 |STR_TIME: 1.5922496318817139
> STR_ID: 3p32 |STR_LEN: 449 |STR_TIME: 0.9924910068511963
> STR_ID: 3p33 |STR_LEN: 306 |STR_TIME: 0.4139552116394043
> STR_ID: 3p34 |STR_LEN: 511 |STR_TIME: 0.8104960918426514
> STR_ID: 3p35 |STR_LEN: 1168 |STR_TIME: 2.312126874923706
> STR_ID: 3p36 |STR_LEN: 416 |STR_TIME: 0.5203797817230225
> STR_ID: 3p37 |STR_LEN: 814 |STR_TIME: 2.1551527976989746
> STR_ID: 3p38 |STR_LEN: 471 |STR_TIME: 1.1872150897979736
> STR_ID: 3p39 |STR_LEN: 841 |STR_TIME: 1.2731258869171143
> STR_ID: 3p3a |STR_LEN: 1015 |STR_TIME: 2.051309108734131
> STR_ID: 3p3b |STR_LEN: 1063 |STR_TIME: 1.3920321464538574
> STR_ID: 3p3c |STR_LEN: 727 |STR_TIME: 1.0985517501831055
> STR_ID: 3p3d |STR_LEN: 107 |STR_TIME: 0.19964909553527832
> STR_ID: 3p3e |STR_LEN: 739 |STR_TIME: 1.2112231254577637
> STR_ID: 3p3f |STR_LEN: 1348 |STR_TIME: 2.5960190296173096
> STR_ID: 3p3g |STR_LEN: 617 |STR_TIME: 1.1431999206542969
> STR_ID: 3p3h |STR_LEN: 630 |STR_TIME: 0.9481990337371826
> STR_ID: 3p3i |STR_LEN: 1060 |STR_TIME: 1.4023911952972412
> STR_ID: 3p3j |STR_LEN: 451 |STR_TIME: 0.5382752418518066
> STR_ID: 3p3k |STR_LEN: 225 |STR_TIME: 0.35030603408813477
> STR_ID: 3p3l |STR_LEN: 1151 |STR_TIME: 2.7356998920440674
> STR_ID: 3p3n |STR_LEN: 525 |STR_TIME: 0.7214410305023193
> STR_ID: 3p3o |STR_LEN: 848 |STR_TIME: 1.5127248764038086
> STR_ID: 3p3p |STR_LEN: 524 |STR_TIME: 0.694551944732666
> STR_ID: 3p3q |STR_LEN: 581 |STR_TIME: 1.5868430137634277
> STR_ID: 3p3r |STR_LEN: 513 |STR_TIME: 0.9646399021148682
> STR_ID: 3p3s |STR_LEN: 318 |STR_TIME: 0.8800592422485352
> STR_ID: 3p3t |STR_LEN: 362 |STR_TIME: 0.9210982322692871
> STR_ID: 3p3u |STR_LEN: 374 |STR_TIME: 0.9407370090484619
> STR_ID: 3p3v |STR_LEN: 622 |STR_TIME: 1.1277220249176025
> STR_ID: 3p3w |STR_LEN: 1482 |STR_TIME: 4.549159049987793
> STR_ID: 3p3x |STR_LEN: 1012 |STR_TIME: 2.6475260257720947
> STR_ID: 3p3y |STR_LEN: 886 |STR_TIME: 0.8626642227172852
> STR_ID: 3p3z |STR_LEN: 551 |STR_TIME: 1.3708767890930176
> STR_ID: 4p30 |STR_LEN: 402 |STR_TIME: 1.3007841110229492
> STR_ID: 4p31 |STR_LEN: 574 |STR_TIME: 1.5451161861419678
> STR_ID: 4p32 |STR_LEN: 636 |STR_TIME: 1.5789949893951416
> STR_ID: 4p33 |STR_LEN: 628 |STR_TIME: 1.6760480403900146
> STR_ID: 4p34 |STR_LEN: 448 |STR_TIME: 0.781466007232666
> STR_ID: 4p35 |STR_LEN: 414 |STR_TIME: 0.6834869384765625
> STR_ID: 4p36 |STR_LEN: 421 |STR_TIME: 1.0236380100250244
> STR_ID: 4p37 |STR_LEN: 1588 |STR_TIME: 2.033949851989746
> STR_ID: 4p38 |STR_LEN: 563 |STR_TIME: 1.6782379150390625
> STR_ID: 4p39 |STR_LEN: 297 |STR_TIME: 0.9053149223327637
> STR_ID: 4p3a |STR_LEN: 625 |STR_TIME: 1.141869068145752
> STR_ID: 4p3b |STR_LEN: 495 |STR_TIME: 0.9843840599060059
> STR_ID: 4p3c |STR_LEN: 839 |STR_TIME: 1.6171910762786865
> STR_ID: 4p3d |STR_LEN: 1566 |STR_TIME: 3.1252689361572266
> STR_ID: 4p3e |STR_LEN: 412 |STR_TIME: 1.2127940654754639
> STR_ID: 4p3f |STR_LEN: 765 |STR_TIME: 1.5346691608428955
> STR_ID: 4p3g |STR_LEN: 818 |STR_TIME: 2.504577159881592
> STR_ID: 4p3h |STR_LEN: 695 |STR_TIME: 1.9773480892181396
> STR_ID: 4p3i |STR_LEN: 2392 |STR_TIME: 3.8584089279174805
> STR_ID: 4p3j |STR_LEN: 1233 |STR_TIME: 3.635952949523926
> STR_ID: 4p3k |STR_LEN: 319 |STR_TIME: 0.41787123680114746
> STR_ID: 4p3l |STR_LEN: 623 |STR_TIME: 1.591853141784668
> STR_ID: 4p3m |STR_LEN: 1328 |STR_TIME: 2.7389419078826904
> STR_ID: 4p3n |STR_LEN: 2005 |STR_TIME: 5.52371883392334
> STR_ID: 4p3o |STR_LEN: 1162 |STR_TIME: 2.8510007858276367
> STR_ID: 4p3p |STR_LEN: 1436 |STR_TIME: 2.9360849857330322
> STR_ID: 4p3q |STR_LEN: 246 |STR_TIME: 191.47855424880981
> STR_ID: 4p3r |STR_LEN: 361 |STR_TIME: 294.49856519699097
> STR_ID: 4p3s |STR_LEN: 184 |STR_TIME: 1.1730458736419678
> STR_ID: 4p3t |STR_LEN: 196 |STR_TIME: 0.3087902069091797
> STR_ID: 4p3u |STR_LEN: 100 |STR_TIME: 0.46500205993652344
> STR_ID: 4p3v |STR_LEN: 186 |STR_TIME: 0.40164780616760254
> STR_ID: 4p3w |STR_LEN: 1217 |STR_TIME: 3.282268762588501
> STR_ID: 4p3x |STR_LEN: 545 |STR_TIME: 1.1516568660736084
> STR_ID: 4p3y |STR_LEN: 815 |STR_TIME: 2.828007221221924
> STR_ID: 4p3z |STR_LEN: 450 |STR_TIME: 1.5477728843688965
> STR_ID: 5p30 |STR_LEN: 451 |STR_TIME: 1.4618916511535645
> STR_ID: 5p31 |STR_LEN: 531 |STR_TIME: 1.5135300159454346
> STR_ID: 5p32 |STR_LEN: 558 |STR_TIME: 1.5224058628082275
> STR_ID: 5p33 |STR_LEN: 549 |STR_TIME: 1.5238730907440186
> STR_ID: 5p34 |STR_LEN: 537 |STR_TIME: 1.516489028930664
> STR_ID: 5p35 |STR_LEN: 584 |STR_TIME: 1.538830041885376
> STR_ID: 5p36 |STR_LEN: 518 |STR_TIME: 1.5161380767822266
> STR_ID: 5p37 |STR_LEN: 510 |STR_TIME: 1.4913568496704102
> STR_ID: 5p38 |STR_LEN: 562 |STR_TIME: 1.5213587284088135
> STR_ID: 5p39 |STR_LEN: 598 |STR_TIME: 1.5340440273284912
> STR_ID: 5p3a |STR_LEN: 543 |STR_TIME: 1.5478541851043701
> STR_ID: 5p3b |STR_LEN: 567 |STR_TIME: 1.5279059410095215
> STR_ID: 5p3c |STR_LEN: 563 |STR_TIME: 1.520678997039795
> STR_ID: 5p3d |STR_LEN: 568 |STR_TIME: 1.5386700630187988
> STR_ID: 5p3e |STR_LEN: 558 |STR_TIME: 1.5352537631988525
> STR_ID: 5p3f |STR_LEN: 576 |STR_TIME: 1.5298259258270264
> STR_ID: 5p3g |STR_LEN: 491 |STR_TIME: 1.5041191577911377
> STR_ID: 5p3h |STR_LEN: 513 |STR_TIME: 3.7146310806274414
> STR_ID: 5p3i |STR_LEN: 564 |STR_TIME: 1.5477917194366455
> STR_ID: 5p3j |STR_LEN: 519 |STR_TIME: 1.5097708702087402
> STR_ID: 5p3k |STR_LEN: 450 |STR_TIME: 1.502406120300293
> STR_ID: 5p3l |STR_LEN: 524 |STR_TIME: 1.502187967300415
