>> START_DIR: ./data/i/i0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1i00 |STR_LEN: 670 |STR_TIME: 1.1269898414611816
> STR_ID: 1i27 |STR_LEN: 225 |STR_TIME: 0.423673152923584
> STR_ID: 1i29 |STR_LEN: 407 |STR_TIME: 0.8461167812347412
> STR_ID: 1i2a |STR_LEN: 398 |STR_TIME: 0.6545910835266113
> STR_ID: 1i2b |STR_LEN: 800 |STR_TIME: 1.076841115951538
> STR_ID: 1i2c |STR_LEN: 795 |STR_TIME: 1.3855040073394775
> STR_ID: 1i2d |STR_LEN: 2004 |STR_TIME: 3.871777057647705
> STR_ID: 1i2e |STR_LEN: 181 |STR_TIME: 0.33512282371520996
> STR_ID: 1i2f |STR_LEN: 173 |STR_TIME: 0.2861597537994385
> STR_ID: 1i2g |STR_LEN: 191 |STR_TIME: 0.2855668067932129
> STR_ID: 1i2h |STR_LEN: 252 |STR_TIME: 0.36687278747558594
> STR_ID: 1i2k |STR_LEN: 482 |STR_TIME: 0.6711280345916748
> STR_ID: 1i2l |STR_LEN: 412 |STR_TIME: 0.617246150970459
> STR_ID: 1i2m |STR_LEN: 1584 |STR_TIME: 2.382155656814575
> STR_ID: 1i2n |STR_LEN: 904 |STR_TIME: 1.363926887512207
> STR_ID: 1i2o |STR_LEN: 989 |STR_TIME: 1.4957690238952637
> STR_ID: 1i2p |STR_LEN: 936 |STR_TIME: 1.4351868629455566
> STR_ID: 1i2q |STR_LEN: 949 |STR_TIME: 1.3949611186981201
> STR_ID: 1i2r |STR_LEN: 945 |STR_TIME: 1.3460559844970703
> STR_ID: 1i2s |STR_LEN: 666 |STR_TIME: 1.1900858879089355
> STR_ID: 1i2t |STR_LEN: 191 |STR_TIME: 0.33013033866882324
> STR_ID: 1i2u |STR_LEN: 44 |STR_TIME: 2.6843531131744385
> STR_ID: 1i2v |STR_LEN: 44 |STR_TIME: 2.6806259155273438
> STR_ID: 1i2w |STR_LEN: 643 |STR_TIME: 1.203739881515503
> STR_ID: 1i2x |STR_LEN: 124 |STR_TIME: 0.3168449401855469
> STR_ID: 1i2y |STR_LEN: 401 |STR_TIME: 0.5140380859375
> STR_ID: 1i2z |STR_LEN: 631 |STR_TIME: 1.0681519508361816
> STR_ID: 2i20 |STR_LEN: 257 |STR_TIME: 0.6068928241729736
> STR_ID: 2i21 |STR_LEN: 261 |STR_TIME: 0.6237387657165527
> STR_ID: 2i22 |STR_LEN: 925 |STR_TIME: 1.4821560382843018
> STR_ID: 2i24 |STR_LEN: 269 |STR_TIME: 0.5246388912200928
> STR_ID: 2i25 |STR_LEN: 806 |STR_TIME: 1.183783769607544
> STR_ID: 2i26 |STR_LEN: 854 |STR_TIME: 1.5292479991912842
> STR_ID: 2i27 |STR_LEN: 298 |STR_TIME: 0.5100741386413574
> STR_ID: 2i28 |STR_LEN: 14 |STR_TIME: 0.8060359954833984
> STR_ID: 2i29 |STR_LEN: 334 |STR_TIME: 0.6144928932189941
> STR_ID: 2i2a |STR_LEN: 389 |STR_TIME: 0.6579582691192627
> STR_ID: 2i2b |STR_LEN: 328 |STR_TIME: 0.6299090385437012
> STR_ID: 2i2c |STR_LEN: 399 |STR_TIME: 0.6771640777587891
> STR_ID: 2i2d |STR_LEN: 316 |STR_TIME: 0.6772727966308594
> STR_ID: 2i2f |STR_LEN: 324 |STR_TIME: 0.599907636642456
> STR_ID: 2i2h |STR_LEN: 19 |STR_TIME: 1.5284936428070068
> STR_ID: 2i2i |STR_LEN: 107 |STR_TIME: 0.22188520431518555
> STR_ID: 2i2j |STR_LEN: 22 |STR_TIME: 2.785179853439331
> STR_ID: 2i2l |STR_LEN: 525 |STR_TIME: 0.867260217666626
> STR_ID: 2i2o |STR_LEN: 841 |STR_TIME: 1.181344985961914
> STR_ID: 2i2q |STR_LEN: 219 |STR_TIME: 0.3523688316345215
> STR_ID: 2i2r |STR_LEN: 2446 |STR_TIME: 5.154698371887207
> STR_ID: 2i2s |STR_LEN: 700 |STR_TIME: 0.9611599445343018
> STR_ID: 2i2w |STR_LEN: 1358 |STR_TIME: 3.017651081085205
> STR_ID: 2i2x |STR_LEN: 6710 |STR_TIME: 12.084747076034546
> STR_ID: 2i2y |STR_LEN: 154 |STR_TIME: 16.662050008773804
> STR_ID: 2i2z |STR_LEN: 588 |STR_TIME: 1.3047988414764404
> STR_ID: 3i23 |STR_LEN: 829 |STR_TIME: 1.7736587524414062
> STR_ID: 3i24 |STR_LEN: 721 |STR_TIME: 0.8020660877227783
> STR_ID: 3i25 |STR_LEN: 1316 |STR_TIME: 2.4489238262176514
> STR_ID: 3i26 |STR_LEN: 2768 |STR_TIME: 3.7284772396087646
> STR_ID: 3i27 |STR_LEN: 2500 |STR_TIME: 3.493521213531494
> STR_ID: 3i28 |STR_LEN: 698 |STR_TIME: 1.211543083190918
> STR_ID: 3i29 |STR_LEN: 524 |STR_TIME: 0.9483609199523926
> STR_ID: 3i2a |STR_LEN: 523 |STR_TIME: 0.8379640579223633
> STR_ID: 3i2b |STR_LEN: 1930 |STR_TIME: 3.5443670749664307
> STR_ID: 3i2c |STR_LEN: 443 |STR_TIME: 0.9429459571838379
> STR_ID: 3i2d |STR_LEN: 347 |STR_TIME: 0.7230908870697021
> STR_ID: 3i2e |STR_LEN: 1078 |STR_TIME: 1.2963120937347412
> STR_ID: 3i2f |STR_LEN: 842 |STR_TIME: 1.3673717975616455
> STR_ID: 3i2g |STR_LEN: 907 |STR_TIME: 1.360651969909668
> STR_ID: 3i2h |STR_LEN: 1367 |STR_TIME: 1.6209180355072021
> STR_ID: 3i2i |STR_LEN: 1089 |STR_TIME: 1.541719913482666
> STR_ID: 3i2j |STR_LEN: 1206 |STR_TIME: 1.38083815574646
> STR_ID: 3i2k |STR_LEN: 1447 |STR_TIME: 1.5098800659179688
> STR_ID: 3i2l |STR_LEN: 294 |STR_TIME: 0.5019598007202148
> STR_ID: 3i2m |STR_LEN: 288 |STR_TIME: 0.5980360507965088
> STR_ID: 3i2n |STR_LEN: 514 |STR_TIME: 0.8140420913696289
> STR_ID: 3i2o |STR_LEN: 360 |STR_TIME: 0.5180361270904541
> STR_ID: 3i2q |STR_LEN: 64 |STR_TIME: 0.3917970657348633
> STR_ID: 3i2r |STR_LEN: 65 |STR_TIME: 0.450286865234375
> STR_ID: 3i2s |STR_LEN: 65 |STR_TIME: 0.40840816497802734
> STR_ID: 3i2t |STR_LEN: 560 |STR_TIME: 1.2042818069458008
> STR_ID: 3i2u |STR_LEN: 65 |STR_TIME: 0.3940401077270508
> STR_ID: 3i2v |STR_LEN: 310 |STR_TIME: 0.5530157089233398
> STR_ID: 3i2w |STR_LEN: 664 |STR_TIME: 1.2827050685882568
> STR_ID: 3i2x |STR_LEN: 493 |STR_TIME: 0.8221077919006348
> STR_ID: 3i2y |STR_LEN: 757 |STR_TIME: 0.7782220840454102
> STR_ID: 3i2z |STR_LEN: 238 |STR_TIME: 0.6011288166046143
> STR_ID: 4i20 |STR_LEN: 287 |STR_TIME: 0.6592750549316406
> STR_ID: 4i21 |STR_LEN: 648 |STR_TIME: 1.4223828315734863
> STR_ID: 4i22 |STR_LEN: 434 |STR_TIME: 0.7654039859771729
> STR_ID: 4i23 |STR_LEN: 305 |STR_TIME: 0.6957557201385498
> STR_ID: 4i24 |STR_LEN: 883 |STR_TIME: 1.3842699527740479
> STR_ID: 4i25 |STR_LEN: 3341 |STR_TIME: 5.162369012832642
> STR_ID: 4i26 |STR_LEN: 2637 |STR_TIME: 4.005315065383911
> STR_ID: 4i27 |STR_LEN: 575 |STR_TIME: 1.5814552307128906
> STR_ID: 4i28 |STR_LEN: 757 |STR_TIME: 1.6232860088348389
> STR_ID: 4i29 |STR_LEN: 758 |STR_TIME: 1.6404430866241455
> STR_ID: 4i2a |STR_LEN: 824 |STR_TIME: 1.6615259647369385
> STR_ID: 4i2b |STR_LEN: 691 |STR_TIME: 1.6630589962005615
> STR_ID: 4i2c |STR_LEN: 715 |STR_TIME: 1.5769002437591553
> STR_ID: 4i2d |STR_LEN: 623 |STR_TIME: 0.9006669521331787
> STR_ID: 4i2e |STR_LEN: 767 |STR_TIME: 1.592432975769043
> STR_ID: 4i2f |STR_LEN: 761 |STR_TIME: 1.614671230316162
> STR_ID: 4i2g |STR_LEN: 551 |STR_TIME: 1.4806692600250244
> STR_ID: 4i2h |STR_LEN: 501 |STR_TIME: 1.391308069229126
> STR_ID: 4i2i |STR_LEN: 512 |STR_TIME: 1.4618849754333496
> STR_ID: 4i2j |STR_LEN: 521 |STR_TIME: 1.448436975479126
> STR_ID: 4i2l |STR_LEN: 133 |STR_TIME: 0.7186150550842285
> STR_ID: 4i2n |STR_LEN: 3473 |STR_TIME: 3.9913599491119385
> STR_ID: 4i2o |STR_LEN: 941 |STR_TIME: 2.2721338272094727
> STR_ID: 4i2p |STR_LEN: 1267 |STR_TIME: 2.1605749130249023
> STR_ID: 4i2q |STR_LEN: 1108 |STR_TIME: 2.1469717025756836
> STR_ID: 4i2r |STR_LEN: 2743 |STR_TIME: 4.2337751388549805
> STR_ID: 4i2s |STR_LEN: 553 |STR_TIME: 1.8147590160369873
> STR_ID: 4i2t |STR_LEN: 355 |STR_TIME: 0.7420938014984131
> STR_ID: 4i2u |STR_LEN: 259 |STR_TIME: 0.6987271308898926
> STR_ID: 4i2v |STR_LEN: 1572 |STR_TIME: 3.021477222442627
> STR_ID: 4i2w |STR_LEN: 914 |STR_TIME: 1.9162743091583252
> STR_ID: 4i2x |STR_LEN: 1793 |STR_TIME: 5.57205605506897
> STR_ID: 4i2y |STR_LEN: 868 |STR_TIME: 1.748227834701538
> STR_ID: 4i2z |STR_LEN: 950 |STR_TIME: 3.3072330951690674
> STR_ID: 5i20 |STR_LEN: 1673 |STR_TIME: 5.727260112762451
> STR_ID: 5i21 |STR_LEN: 395 |STR_TIME: 0.5551300048828125
> STR_ID: 5i22 |STR_LEN: 98 |STR_TIME: 7.407902002334595
> STR_ID: 5i23 |STR_LEN: 1420 |STR_TIME: 3.312049150466919
> STR_ID: 5i24 |STR_LEN: 1425 |STR_TIME: 3.3141376972198486
> STR_ID: 5i25 |STR_LEN: 660 |STR_TIME: 1.4029088020324707
> STR_ID: 5i26 |STR_LEN: 819 |STR_TIME: 1.1664679050445557
> STR_ID: 5i28 |STR_LEN: 2913 |STR_TIME: 4.470145225524902
> STR_ID: 5i29 |STR_LEN: 422 |STR_TIME: 0.7553129196166992
> STR_ID: 5i2a |STR_LEN: 2871 |STR_TIME: 3.838470220565796
> STR_ID: 5i2b |STR_LEN: 321 |STR_TIME: 0.809528112411499
> STR_ID: 5i2c |STR_LEN: 1960 |STR_TIME: 4.656546115875244
> STR_ID: 5i2d |STR_LEN: 8014 |STR_TIME: 18.579346179962158
> STR_ID: 5i2e |STR_LEN: 337 |STR_TIME: 0.6479921340942383
> STR_ID: 5i2f |STR_LEN: 491 |STR_TIME: 0.6427531242370605
> STR_ID: 5i2g |STR_LEN: 1963 |STR_TIME: 3.420372247695923
> STR_ID: 5i2h |STR_LEN: 1243 |STR_TIME: 3.1072959899902344
> STR_ID: 5i2i |STR_LEN: 1223 |STR_TIME: 3.3508260250091553
> STR_ID: 5i2k |STR_LEN: 620 |STR_TIME: 1.2472703456878662
> STR_ID: 5i2l |STR_LEN: 221 |STR_TIME: 0.5459239482879639
> STR_ID: 5i2m |STR_LEN: 1741 |STR_TIME: 4.986682891845703
> STR_ID: 5i2n |STR_LEN: 859 |STR_TIME: 1.3541138172149658
> STR_ID: 5i2o |STR_LEN: 138 |STR_TIME: 0.47834277153015137
> STR_ID: 5i2q |STR_LEN: 168 |STR_TIME: 0.49823999404907227
> STR_ID: 5i2r |STR_LEN: 1785 |STR_TIME: 2.8977441787719727
> STR_ID: 5i2s |STR_LEN: 418 |STR_TIME: 1.6206090450286865
> STR_ID: 5i2u |STR_LEN: 740 |STR_TIME: 1.4792017936706543
> STR_ID: 5i2v |STR_LEN: 24 |STR_TIME: 1.7501990795135498
> STR_ID: 5i2x |STR_LEN: 337 |STR_TIME: 0.6459577083587646
> STR_ID: 5i2y |STR_LEN: 348 |STR_TIME: 0.6293289661407471
> STR_ID: 5i2z |STR_LEN: 1138 |STR_TIME: 1.671156883239746
>> FINISH_DIR: ./data/i/i2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 480 |DIR_TIME: 294.400377035141 

>> START_DIR: ./data/i/i3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1i30 |STR_LEN: 837 |STR_TIME: 1.1946182250976562
> STR_ID: 1i31 |STR_LEN: 309 |STR_TIME: 0.6398971080780029
> STR_ID: 1i32 |STR_LEN: 2811 |STR_TIME: 4.498183250427246
> STR_ID: 1i33 |STR_LEN: 2154 |STR_TIME: 4.275347948074341
> STR_ID: 1i34 |STR_LEN: 20 |STR_TIME: 1.5860369205474854
> STR_ID: 1i35 |STR_LEN: 95 |STR_TIME: 4.228283882141113
> STR_ID: 1i36 |STR_LEN: 939 |STR_TIME: 1.2114109992980957
> STR_ID: 1i37 |STR_LEN: 353 |STR_TIME: 0.6836109161376953
> STR_ID: 1i38 |STR_LEN: 324 |STR_TIME: 0.9944713115692139
> STR_ID: 1i39 |STR_LEN: 345 |STR_TIME: 0.806981086730957
> STR_ID: 1i3a |STR_LEN: 320 |STR_TIME: 1.0551090240478516
> STR_ID: 1i3c |STR_LEN: 558 |STR_TIME: 1.066478967666626
> STR_ID: 1i3d |STR_LEN: 582 |STR_TIME: 0.8737781047821045
> STR_ID: 1i3e |STR_LEN: 538 |STR_TIME: 0.8484041690826416
> STR_ID: 1i3f |STR_LEN: 151 |STR_TIME: 0.3261752128601074
> STR_ID: 1i3g |STR_LEN: 287 |STR_TIME: 0.6212379932403564
> STR_ID: 1i3h |STR_LEN: 494 |STR_TIME: 1.1309800148010254
> STR_ID: 1i3i |STR_LEN: 182 |STR_TIME: 0.28377509117126465
> STR_ID: 1i3j |STR_LEN: 324 |STR_TIME: 0.5730798244476318
> STR_ID: 1i3k |STR_LEN: 1681 |STR_TIME: 1.8498308658599854
> STR_ID: 1i3l |STR_LEN: 1637 |STR_TIME: 1.8763048648834229
> STR_ID: 1i3m |STR_LEN: 1543 |STR_TIME: 1.7347331047058105
> STR_ID: 1i3n |STR_LEN: 1626 |STR_TIME: 1.8018949031829834
> STR_ID: 1i3o |STR_LEN: 708 |STR_TIME: 1.5671908855438232
> STR_ID: 1i3p |STR_LEN: 274 |STR_TIME: 0.6057140827178955
> STR_ID: 1i3q |STR_LEN: 3551 |STR_TIME: 7.650698900222778
> STR_ID: 1i3r |STR_LEN: 1927 |STR_TIME: 3.661681890487671
> STR_ID: 1i3s |STR_LEN: 903 |STR_TIME: 1.864210844039917
> STR_ID: 1i3t |STR_LEN: 135 |STR_TIME: 0.2236788272857666
> STR_ID: 1i3u |STR_LEN: 293 |STR_TIME: 0.3609347343444824
> STR_ID: 1i3v |STR_LEN: 404 |STR_TIME: 0.6024959087371826
> STR_ID: 1i3w |STR_LEN: 270 |STR_TIME: 0.49356698989868164
> STR_ID: 1i3x |STR_LEN: 19 |STR_TIME: 2.1218576431274414
> STR_ID: 1i3y |STR_LEN: 19 |STR_TIME: 3.0072429180145264
> STR_ID: 1i3z |STR_LEN: 199 |STR_TIME: 0.34366703033447266
> STR_ID: 2i30 |STR_LEN: 589 |STR_TIME: 1.3020031452178955
> STR_ID: 2i32 |STR_LEN: 475 |STR_TIME: 0.8407018184661865
> STR_ID: 2i33 |STR_LEN: 940 |STR_TIME: 1.1873400211334229
> STR_ID: 2i34 |STR_LEN: 761 |STR_TIME: 1.1709392070770264
> STR_ID: 2i35 |STR_LEN: 338 |STR_TIME: 0.7520897388458252
> STR_ID: 2i36 |STR_LEN: 981 |STR_TIME: 2.126368999481201
> STR_ID: 2i37 |STR_LEN: 975 |STR_TIME: 1.9756617546081543
> STR_ID: 2i38 |STR_LEN: 150 |STR_TIME: 10.164631128311157
> STR_ID: 2i39 |STR_LEN: 994 |STR_TIME: 1.5502300262451172
> STR_ID: 2i3a |STR_LEN: 2301 |STR_TIME: 2.819082021713257
> STR_ID: 2i3b |STR_LEN: 189 |STR_TIME: 13.892866134643555
> STR_ID: 2i3c |STR_LEN: 650 |STR_TIME: 1.3768119812011719
> STR_ID: 2i3d |STR_LEN: 958 |STR_TIME: 1.988508939743042
> STR_ID: 2i3e |STR_LEN: 222 |STR_TIME: 7.929715871810913
> STR_ID: 2i3f |STR_LEN: 796 |STR_TIME: 1.00295090675354
> STR_ID: 2i3g |STR_LEN: 1384 |STR_TIME: 1.6276168823242188
> STR_ID: 2i3h |STR_LEN: 432 |STR_TIME: 0.9542601108551025
> STR_ID: 2i3i |STR_LEN: 328 |STR_TIME: 0.5114638805389404
> STR_ID: 2i3o |STR_LEN: 2911 |STR_TIME: 4.167679786682129
> STR_ID: 2i3p |STR_LEN: 575 |STR_TIME: 0.9769620895385742
> STR_ID: 2i3q |STR_LEN: 501 |STR_TIME: 0.9635558128356934
> STR_ID: 2i3r |STR_LEN: 756 |STR_TIME: 1.2975938320159912
> STR_ID: 2i3s |STR_LEN: 1746 |STR_TIME: 2.454599142074585
> STR_ID: 2i3t |STR_LEN: 1484 |STR_TIME: 2.8901479244232178
> STR_ID: 2i3u |STR_LEN: 480 |STR_TIME: 0.7140138149261475
> STR_ID: 2i3v |STR_LEN: 1265 |STR_TIME: 2.19773268699646
> STR_ID: 2i3w |STR_LEN: 718 |STR_TIME: 1.096437931060791
> STR_ID: 2i3y |STR_LEN: 288 |STR_TIME: 0.4572868347167969
> STR_ID: 2i3z |STR_LEN: 1461 |STR_TIME: 2.9490103721618652
> STR_ID: 3i30 |STR_LEN: 683 |STR_TIME: 0.6901168823242188
> STR_ID: 3i31 |STR_LEN: 120 |STR_TIME: 0.3272709846496582
> STR_ID: 3i32 |STR_LEN: 278 |STR_TIME: 1.0026490688323975
> STR_ID: 3i33 |STR_LEN: 729 |STR_TIME: 1.041064977645874
> STR_ID: 3i34 |STR_LEN: 667 |STR_TIME: 0.6573081016540527
> STR_ID: 3i35 |STR_LEN: 93 |STR_TIME: 0.1860804557800293
> STR_ID: 3i36 |STR_LEN: 730 |STR_TIME: 1.2664291858673096
> STR_ID: 3i37 |STR_LEN: 731 |STR_TIME: 0.6882390975952148
> STR_ID: 3i38 |STR_LEN: 1390 |STR_TIME: 2.4199838638305664
> STR_ID: 3i39 |STR_LEN: 1531 |STR_TIME: 1.625446081161499
> STR_ID: 3i3a |STR_LEN: 1245 |STR_TIME: 1.6847679615020752
> STR_ID: 3i3b |STR_LEN: 7409 |STR_TIME: 9.562662124633789
> STR_ID: 3i3c |STR_LEN: 266 |STR_TIME: 0.5680298805236816
> STR_ID: 3i3d |STR_LEN: 7762 |STR_TIME: 9.926040887832642
> STR_ID: 3i3e |STR_LEN: 7818 |STR_TIME: 9.540165901184082
> STR_ID: 3i3f |STR_LEN: 833 |STR_TIME: 0.9183239936828613
> STR_ID: 3i3g |STR_LEN: 524 |STR_TIME: 0.6401510238647461
> STR_ID: 3i3h |STR_LEN: 369 |STR_TIME: 0.6586859226226807
> STR_ID: 3i3i |STR_LEN: 381 |STR_TIME: 0.34178709983825684
> STR_ID: 3i3j |STR_LEN: 1645 |STR_TIME: 4.859699010848999
> STR_ID: 3i3l |STR_LEN: 783 |STR_TIME: 1.1757087707519531
> STR_ID: 3i3m |STR_LEN: 353 |STR_TIME: 0.49256110191345215
> STR_ID: 3i3n |STR_LEN: 613 |STR_TIME: 1.111358880996704
> STR_ID: 3i3o |STR_LEN: 3427 |STR_TIME: 4.469851016998291
> STR_ID: 3i3q |STR_LEN: 746 |STR_TIME: 0.9522459506988525
> STR_ID: 3i3r |STR_LEN: 1221 |STR_TIME: 1.8511369228363037
> STR_ID: 3i3s |STR_LEN: 273 |STR_TIME: 0.795644998550415
> STR_ID: 3i3t |STR_LEN: 1656 |STR_TIME: 2.9069831371307373
> STR_ID: 3i3u |STR_LEN: 557 |STR_TIME: 1.0265426635742188
> STR_ID: 3i3v |STR_LEN: 1895 |STR_TIME: 2.8559818267822266
> STR_ID: 3i3w |STR_LEN: 1148 |STR_TIME: 1.6654248237609863
> STR_ID: 3i3x |STR_LEN: 1095 |STR_TIME: 1.6297330856323242
> STR_ID: 3i3y |STR_LEN: 1344 |STR_TIME: 2.1063947677612305
> STR_ID: 3i3z |STR_LEN: 108 |STR_TIME: 0.24006032943725586
> STR_ID: 4i30 |STR_LEN: 323 |STR_TIME: 0.8345770835876465
> STR_ID: 4i31 |STR_LEN: 503 |STR_TIME: 0.761303186416626
> STR_ID: 4i32 |STR_LEN: 483 |STR_TIME: 0.7454588413238525
> STR_ID: 4i33 |STR_LEN: 519 |STR_TIME: 0.806840181350708
> STR_ID: 4i34 |STR_LEN: 1839 |STR_TIME: 5.8564229011535645
> STR_ID: 4i35 |STR_LEN: 1062 |STR_TIME: 1.0835199356079102
> STR_ID: 4i36 |STR_LEN: 1604 |STR_TIME: 2.326446056365967
> STR_ID: 4i37 |STR_LEN: 493 |STR_TIME: 1.5006849765777588
> STR_ID: 4i38 |STR_LEN: 126 |STR_TIME: 0.27503490447998047
> STR_ID: 4i39 |STR_LEN: 126 |STR_TIME: 0.49300694465637207
> STR_ID: 4i3a |STR_LEN: 126 |STR_TIME: 0.4810028076171875
> STR_ID: 4i3b |STR_LEN: 2767 |STR_TIME: 5.612058162689209
> STR_ID: 4i3c |STR_LEN: 1136 |STR_TIME: 1.349174976348877
> STR_ID: 4i3d |STR_LEN: 1196 |STR_TIME: 2.3165061473846436
> STR_ID: 4i3e |STR_LEN: 633 |STR_TIME: 1.044381856918335
> STR_ID: 4i3f |STR_LEN: 700 |STR_TIME: 1.1200251579284668
> STR_ID: 4i3g |STR_LEN: 3119 |STR_TIME: 3.259711265563965
> STR_ID: 4i3h |STR_LEN: 2145 |STR_TIME: 7.296798944473267
> STR_ID: 4i3i |STR_LEN: 126 |STR_TIME: 0.2948131561279297
> STR_ID: 4i3j |STR_LEN: 126 |STR_TIME: 0.2686131000518799
> STR_ID: 4i3k |STR_LEN: 732 |STR_TIME: 1.4470100402832031
> STR_ID: 4i3l |STR_LEN: 730 |STR_TIME: 1.4064249992370605
> STR_ID: 4i3m |STR_LEN: 321 |STR_TIME: 0.3630080223083496
> STR_ID: 4i3n |STR_LEN: 497 |STR_TIME: 1.5765039920806885
> STR_ID: 4i3p |STR_LEN: 256 |STR_TIME: 0.4282677173614502
> STR_ID: 4i3q |STR_LEN: 472 |STR_TIME: 1.648155927658081
> STR_ID: 4i3r |STR_LEN: 634 |STR_TIME: 2.0839200019836426
> STR_ID: 4i3s |STR_LEN: 611 |STR_TIME: 2.0706801414489746
> STR_ID: 4i3t |STR_LEN: 6129 |STR_TIME: 8.707666873931885
> STR_ID: 4i3u |STR_LEN: 5708 |STR_TIME: 7.550605058670044
> STR_ID: 4i3v |STR_LEN: 6370 |STR_TIME: 7.710559844970703
> STR_ID: 4i3w |STR_LEN: 5477 |STR_TIME: 8.43522024154663
> STR_ID: 4i3x |STR_LEN: 6692 |STR_TIME: 8.492701768875122
> STR_ID: 4i3y |STR_LEN: 758 |STR_TIME: 1.1988089084625244
> STR_ID: 4i3z |STR_LEN: 1644 |STR_TIME: 4.335308074951172
> STR_ID: 5i30 |STR_LEN: 540 |STR_TIME: 1.6457679271697998
> STR_ID: 5i31 |STR_LEN: 758 |STR_TIME: 2.774634838104248
> STR_ID: 5i32 |STR_LEN: 369 |STR_TIME: 1.561753749847412
> STR_ID: 5i33 |STR_LEN: 848 |STR_TIME: 2.5091121196746826
> STR_ID: 5i34 |STR_LEN: 1651 |STR_TIME: 4.7142510414123535
> STR_ID: 5i35 |STR_LEN: 411 |STR_TIME: 1.4156749248504639
> STR_ID: 5i36 |STR_LEN: 131 |STR_TIME: 1.3733019828796387
> STR_ID: 5i38 |STR_LEN: 662 |STR_TIME: 1.499527931213379
> STR_ID: 5i39 |STR_LEN: 907 |STR_TIME: 2.017509937286377
> STR_ID: 5i3a |STR_LEN: 802 |STR_TIME: 1.3324830532073975
> STR_ID: 5i3b |STR_LEN: 847 |STR_TIME: 1.405426025390625
> STR_ID: 5i3c |STR_LEN: 853 |STR_TIME: 1.5266308784484863
> STR_ID: 5i3d |STR_LEN: 2963 |STR_TIME: 4.094536066055298
> STR_ID: 5i3e |STR_LEN: 1431 |STR_TIME: 2.9107108116149902
> STR_ID: 5i3f |STR_LEN: 1719 |STR_TIME: 2.263956308364868
> STR_ID: 5i3g |STR_LEN: 2041 |STR_TIME: 2.385692834854126
> STR_ID: 5i3h |STR_LEN: 928 |STR_TIME: 1.1901028156280518
> STR_ID: 5i3i |STR_LEN: 1363 |STR_TIME: 2.1334710121154785
> STR_ID: 5i3j |STR_LEN: 1063 |STR_TIME: 1.2560522556304932
> STR_ID: 5i3k |STR_LEN: 1380 |STR_TIME: 2.1047821044921875
> STR_ID: 5i3l |STR_LEN: 376 |STR_TIME: 1.0603580474853516
> STR_ID: 5i3m |STR_LEN: 1090 |STR_TIME: 1.6411919593811035
> STR_ID: 5i3o |STR_LEN: 891 |STR_TIME: 2.3624799251556396
> STR_ID: 5i3p |STR_LEN: 948 |STR_TIME: 1.5303370952606201
> STR_ID: 5i3q |STR_LEN: 1176 |STR_TIME: 1.5267210006713867
> STR_ID: 5i3r |STR_LEN: 800 |STR_TIME: 2.321345090866089
> STR_ID: 5i3s |STR_LEN: 1435 |STR_TIME: 2.173201084136963
> STR_ID: 5i3t |STR_LEN: 2344 |STR_TIME: 3.9669549465179443
> STR_ID: 5i3u |STR_LEN: 2007 |STR_TIME: 4.693122148513794
> STR_ID: 5i3v |STR_LEN: 829 |STR_TIME: 1.0510621070861816
> STR_ID: 5i3w |STR_LEN: 704 |STR_TIME: 0.9781019687652588
> STR_ID: 5i3x |STR_LEN: 808 |STR_TIME: 0.9937570095062256
> STR_ID: 5i3y |STR_LEN: 591 |STR_TIME: 1.5350110530853271
> STR_ID: 5i3z |STR_LEN: 2280 |STR_TIME: 2.9588239192962646
>> FINISH_DIR: ./data/i/i3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 647 |DIR_TIME: 369.49427580833435 

>> START_DIR: ./data/i/i4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1i40 |STR_LEN: 460 |STR_TIME: 0.8778476715087891
> STR_ID: 1i41 |STR_LEN: 4764 |STR_TIME: 9.305005073547363
> STR_ID: 1i42 |STR_LEN: 89 |STR_TIME: 3.2618939876556396
> STR_ID: 1i43 |STR_LEN: 4776 |STR_TIME: 9.357112169265747
> STR_ID: 1i44 |STR_LEN: 425 |STR_TIME: 0.6860332489013672
> STR_ID: 1i45 |STR_LEN: 1123 |STR_TIME: 1.2994358539581299
> STR_ID: 1i46 |STR_LEN: 13 |STR_TIME: 0.1579270362854004
> STR_ID: 1i47 |STR_LEN: 105 |STR_TIME: 0.19194316864013672
> STR_ID: 1i48 |STR_LEN: 4776 |STR_TIME: 9.514224290847778
> STR_ID: 1i49 |STR_LEN: 627 |STR_TIME: 0.9775118827819824
> STR_ID: 1i4a |STR_LEN: 569 |STR_TIME: 0.8335769176483154
> STR_ID: 1i4b |STR_LEN: 13 |STR_TIME: 0.13628602027893066
> STR_ID: 1i4c |STR_LEN: 13 |STR_TIME: 0.13564229011535645
> STR_ID: 1i4d |STR_LEN: 699 |STR_TIME: 1.2274339199066162
> STR_ID: 1i4e |STR_LEN: 537 |STR_TIME: 1.1766908168792725
> STR_ID: 1i4f |STR_LEN: 819 |STR_TIME: 1.7812211513519287
