>> START_DIR: ./data/h/h0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1h00 |STR_LEN: 490 |STR_TIME: 0.6360886096954346
> STR_ID: 1h2h |STR_LEN: 274 |STR_TIME: 0.4831349849700928
> STR_ID: 1h2i |STR_LEN: 4576 |STR_TIME: 7.444278717041016
> STR_ID: 1h2j |STR_LEN: 682 |STR_TIME: 1.2516388893127441
> STR_ID: 1h2k |STR_LEN: 554 |STR_TIME: 0.760185956954956
> STR_ID: 1h2l |STR_LEN: 497 |STR_TIME: 0.8119418621063232
> STR_ID: 1h2m |STR_LEN: 457 |STR_TIME: 0.7309696674346924
> STR_ID: 1h2n |STR_LEN: 340 |STR_TIME: 0.6306970119476318
> STR_ID: 1h2o |STR_LEN: 159 |STR_TIME: 12.15174412727356
> STR_ID: 1h2p |STR_LEN: 125 |STR_TIME: 0.2908139228820801
> STR_ID: 1h2q |STR_LEN: 119 |STR_TIME: 0.24646782875061035
> STR_ID: 1h2r |STR_LEN: 1383 |STR_TIME: 1.5615832805633545
> STR_ID: 1h2s |STR_LEN: 327 |STR_TIME: 0.527540922164917
> STR_ID: 1h2t |STR_LEN: 1217 |STR_TIME: 1.8045058250427246
> STR_ID: 1h2u |STR_LEN: 3029 |STR_TIME: 3.4282517433166504
> STR_ID: 1h2v |STR_LEN: 1109 |STR_TIME: 1.661133050918579
> STR_ID: 1h2w |STR_LEN: 1723 |STR_TIME: 1.557494878768921
> STR_ID: 1h2x |STR_LEN: 1779 |STR_TIME: 1.5774130821228027
> STR_ID: 1h2y |STR_LEN: 1497 |STR_TIME: 1.5966858863830566
> STR_ID: 1h2z |STR_LEN: 1771 |STR_TIME: 1.5585367679595947
> STR_ID: 2h21 |STR_LEN: 1864 |STR_TIME: 2.6139509677886963
> STR_ID: 2h23 |STR_LEN: 1698 |STR_TIME: 2.4643571376800537
> STR_ID: 2h24 |STR_LEN: 224 |STR_TIME: 0.31177592277526855
> STR_ID: 2h25 |STR_LEN: 370 |STR_TIME: 11.72497820854187
> STR_ID: 2h26 |STR_LEN: 656 |STR_TIME: 0.8531429767608643
> STR_ID: 2h27 |STR_LEN: 323 |STR_TIME: 0.5463399887084961
> STR_ID: 2h28 |STR_LEN: 300 |STR_TIME: 0.4604301452636719
> STR_ID: 2h29 |STR_LEN: 632 |STR_TIME: 0.9174439907073975
> STR_ID: 2h2a |STR_LEN: 552 |STR_TIME: 0.7857370376586914
> STR_ID: 2h2b |STR_LEN: 217 |STR_TIME: 0.2647111415863037
> STR_ID: 2h2c |STR_LEN: 150 |STR_TIME: 0.23328208923339844
> STR_ID: 2h2d |STR_LEN: 427 |STR_TIME: 0.5460102558135986
> STR_ID: 2h2e |STR_LEN: 1693 |STR_TIME: 2.543828248977661
> STR_ID: 2h2f |STR_LEN: 339 |STR_TIME: 0.49965786933898926
> STR_ID: 2h2g |STR_LEN: 529 |STR_TIME: 0.6089160442352295
> STR_ID: 2h2h |STR_LEN: 406 |STR_TIME: 0.5230462551116943
> STR_ID: 2h2i |STR_LEN: 454 |STR_TIME: 0.5320179462432861
> STR_ID: 2h2j |STR_LEN: 1756 |STR_TIME: 2.5309228897094727
> STR_ID: 2h2k |STR_LEN: 310 |STR_TIME: 0.42095398902893066
> STR_ID: 2h2m |STR_LEN: 108 |STR_TIME: 6.8566648960113525
> STR_ID: 2h2n |STR_LEN: 863 |STR_TIME: 1.2266721725463867
> STR_ID: 2h2p |STR_LEN: 1757 |STR_TIME: 2.977619171142578
> STR_ID: 2h2q |STR_LEN: 1317 |STR_TIME: 1.9982731342315674
> STR_ID: 2h2r |STR_LEN: 629 |STR_TIME: 1.1079800128936768
> STR_ID: 2h2s |STR_LEN: 1755 |STR_TIME: 2.970521926879883
> STR_ID: 2h2t |STR_LEN: 282 |STR_TIME: 0.5591669082641602
> STR_ID: 2h2u |STR_LEN: 663 |STR_TIME: 1.2544901371002197
> STR_ID: 2h2w |STR_LEN: 305 |STR_TIME: 0.5642180442810059
> STR_ID: 2h2y |STR_LEN: 486 |STR_TIME: 0.855600118637085
> STR_ID: 2h2z |STR_LEN: 676 |STR_TIME: 0.6750359535217285
> STR_ID: 3h20 |STR_LEN: 545 |STR_TIME: 0.6017041206359863
> STR_ID: 3h21 |STR_LEN: 609 |STR_TIME: 0.9915111064910889
> STR_ID: 3h22 |STR_LEN: 621 |STR_TIME: 1.0027549266815186
> STR_ID: 3h23 |STR_LEN: 762 |STR_TIME: 1.0904567241668701
> STR_ID: 3h24 |STR_LEN: 604 |STR_TIME: 1.0189530849456787
> STR_ID: 3h25 |STR_LEN: 239 |STR_TIME: 0.5234451293945312
> STR_ID: 3h26 |STR_LEN: 635 |STR_TIME: 1.0258560180664062
> STR_ID: 3h2a |STR_LEN: 652 |STR_TIME: 0.9931919574737549
> STR_ID: 3h2b |STR_LEN: 702 |STR_TIME: 0.7863669395446777
> STR_ID: 3h2c |STR_LEN: 566 |STR_TIME: 1.0195379257202148
> STR_ID: 3h2d |STR_LEN: 472 |STR_TIME: 0.6434230804443359
> STR_ID: 3h2e |STR_LEN: 799 |STR_TIME: 1.1048340797424316
> STR_ID: 3h2f |STR_LEN: 741 |STR_TIME: 1.0285131931304932
> STR_ID: 3h2g |STR_LEN: 916 |STR_TIME: 0.8117656707763672
> STR_ID: 3h2h |STR_LEN: 767 |STR_TIME: 0.7814548015594482
> STR_ID: 3h2i |STR_LEN: 594 |STR_TIME: 0.7679991722106934
> STR_ID: 3h2j |STR_LEN: 710 |STR_TIME: 0.7736921310424805
> STR_ID: 3h2k |STR_LEN: 696 |STR_TIME: 0.7792110443115234
> STR_ID: 3h2l |STR_LEN: 1601 |STR_TIME: 2.0408341884613037
> STR_ID: 3h2m |STR_LEN: 688 |STR_TIME: 1.0369598865509033
> STR_ID: 3h2n |STR_LEN: 608 |STR_TIME: 1.0577890872955322
> STR_ID: 3h2o |STR_LEN: 537 |STR_TIME: 0.9795160293579102
> STR_ID: 3h2p |STR_LEN: 520 |STR_TIME: 0.9038550853729248
> STR_ID: 3h2q |STR_LEN: 898 |STR_TIME: 0.9757890701293945
> STR_ID: 3h2s |STR_LEN: 794 |STR_TIME: 1.4539599418640137
> STR_ID: 3h2t |STR_LEN: 669 |STR_TIME: 1.2901251316070557
> STR_ID: 3h2u |STR_LEN: 956 |STR_TIME: 1.5995550155639648
> STR_ID: 3h2v |STR_LEN: 981 |STR_TIME: 1.6886582374572754
> STR_ID: 3h2w |STR_LEN: 580 |STR_TIME: 0.933129072189331
> STR_ID: 3h2x |STR_LEN: 508 |STR_TIME: 0.6423609256744385
> STR_ID: 3h2y |STR_LEN: 436 |STR_TIME: 0.7112782001495361
> STR_ID: 3h2z |STR_LEN: 646 |STR_TIME: 0.7801401615142822
> STR_ID: 4h20 |STR_LEN: 816 |STR_TIME: 0.8584287166595459
> STR_ID: 4h22 |STR_LEN: 338 |STR_TIME: 1.1080782413482666
> STR_ID: 4h23 |STR_LEN: 928 |STR_TIME: 2.859623908996582
> STR_ID: 4h24 |STR_LEN: 2021 |STR_TIME: 5.990133047103882
> STR_ID: 4h25 |STR_LEN: 1165 |STR_TIME: 1.5362071990966797
> STR_ID: 4h26 |STR_LEN: 934 |STR_TIME: 1.4727671146392822
> STR_ID: 4h27 |STR_LEN: 783 |STR_TIME: 1.2992229461669922
> STR_ID: 4h29 |STR_LEN: 78 |STR_TIME: 0.2565896511077881
> STR_ID: 4h2a |STR_LEN: 1266 |STR_TIME: 1.4463260173797607
> STR_ID: 4h2b |STR_LEN: 935 |STR_TIME: 1.8753228187561035
> STR_ID: 4h2c |STR_LEN: 1413 |STR_TIME: 2.303713083267212
> STR_ID: 4h2d |STR_LEN: 462 |STR_TIME: 1.1459147930145264
> STR_ID: 4h2e |STR_LEN: 502 |STR_TIME: 0.7397379875183105
> STR_ID: 4h2f |STR_LEN: 1032 |STR_TIME: 1.897716999053955
> STR_ID: 4h2g |STR_LEN: 1305 |STR_TIME: 2.104928970336914
> STR_ID: 4h2h |STR_LEN: 5073 |STR_TIME: 9.790238857269287
> STR_ID: 4h2i |STR_LEN: 921 |STR_TIME: 1.942337989807129
> STR_ID: 4h2j |STR_LEN: 553 |STR_TIME: 0.8788449764251709
> STR_ID: 4h2k |STR_LEN: 799 |STR_TIME: 0.9806561470031738
> STR_ID: 4h2l |STR_LEN: 724 |STR_TIME: 0.6591050624847412
> STR_ID: 4h2m |STR_LEN: 536 |STR_TIME: 0.8003060817718506
> STR_ID: 4h2n |STR_LEN: 467 |STR_TIME: 0.7206110954284668
> STR_ID: 4h2o |STR_LEN: 468 |STR_TIME: 0.7829008102416992
> STR_ID: 4h2p |STR_LEN: 2957 |STR_TIME: 3.2819812297821045
> STR_ID: 4h2q |STR_LEN: 836 |STR_TIME: 0.8844220638275146
> STR_ID: 4h2r |STR_LEN: 828 |STR_TIME: 1.3924741744995117
> STR_ID: 4h2s |STR_LEN: 1124 |STR_TIME: 1.4736900329589844
> STR_ID: 4h2t |STR_LEN: 913 |STR_TIME: 1.3720600605010986
> STR_ID: 4h2u |STR_LEN: 1057 |STR_TIME: 1.3921430110931396
> STR_ID: 4h2v |STR_LEN: 1042 |STR_TIME: 1.437453031539917
> STR_ID: 4h2w |STR_LEN: 1121 |STR_TIME: 1.5434842109680176
> STR_ID: 4h2x |STR_LEN: 1097 |STR_TIME: 1.5265591144561768
> STR_ID: 4h2y |STR_LEN: 1109 |STR_TIME: 1.4557240009307861
> STR_ID: 4h2z |STR_LEN: 459 |STR_TIME: 0.8750979900360107
> STR_ID: 5h20 |STR_LEN: 129 |STR_TIME: 0.455733060836792
> STR_ID: 5h24 |STR_LEN: 879 |STR_TIME: 1.5856339931488037
> STR_ID: 5h25 |STR_LEN: 785 |STR_TIME: 1.441053867340088
> STR_ID: 5h28 |STR_LEN: 578 |STR_TIME: 0.5485830307006836
> STR_ID: 5h2a |STR_LEN: 1143 |STR_TIME: 1.7554409503936768
> STR_ID: 5h2b |STR_LEN: 535 |STR_TIME: 1.4149858951568604
> STR_ID: 5h2c |STR_LEN: 267 |STR_TIME: 0.4740488529205322
> STR_ID: 5h2d |STR_LEN: 884 |STR_TIME: 0.9325690269470215
> STR_ID: 5h2f |STR_LEN: 7819 |STR_TIME: 12.509809255599976
> STR_ID: 5h2g |STR_LEN: 986 |STR_TIME: 1.092345952987671
> STR_ID: 5h2h |STR_LEN: 264 |STR_TIME: 1.019972801208496
> STR_ID: 5h2i |STR_LEN: 264 |STR_TIME: 1.058413028717041
> STR_ID: 5h2j |STR_LEN: 265 |STR_TIME: 1.1760129928588867
> STR_ID: 5h2k |STR_LEN: 266 |STR_TIME: 1.0799529552459717
> STR_ID: 5h2l |STR_LEN: 266 |STR_TIME: 1.1610498428344727
> STR_ID: 5h2m |STR_LEN: 268 |STR_TIME: 1.152601718902588
> STR_ID: 5h2n |STR_LEN: 268 |STR_TIME: 1.150676965713501
> STR_ID: 5h2o |STR_LEN: 268 |STR_TIME: 1.246117115020752
> STR_ID: 5h2p |STR_LEN: 269 |STR_TIME: 1.2336251735687256
> STR_ID: 5h2u |STR_LEN: 1576 |STR_TIME: 2.1258530616760254
> STR_ID: 5h2v |STR_LEN: 1032 |STR_TIME: 3.411971092224121
> STR_ID: 5h2w |STR_LEN: 951 |STR_TIME: 1.5891928672790527
> STR_ID: 5h2x |STR_LEN: 657 |STR_TIME: 0.8390622138977051
> STR_ID: 5h2y |STR_LEN: 739 |STR_TIME: 1.0005309581756592
> STR_ID: 5h2z |STR_LEN: 505 |STR_TIME: 0.7303969860076904
>> FINISH_DIR: ./data/h/h2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 470 |DIR_TIME: 253.86552119255066 

>> START_DIR: ./data/h/h3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1h30 |STR_LEN: 516 |STR_TIME: 0.7466540336608887
> STR_ID: 1h31 |STR_LEN: 2297 |STR_TIME: 3.0233020782470703
> STR_ID: 1h32 |STR_LEN: 1068 |STR_TIME: 0.9172937870025635
> STR_ID: 1h33 |STR_LEN: 752 |STR_TIME: 0.8612320423126221
> STR_ID: 1h34 |STR_LEN: 135 |STR_TIME: 0.16756391525268555
> STR_ID: 1h35 |STR_LEN: 2075 |STR_TIME: 3.4307467937469482
> STR_ID: 1h36 |STR_LEN: 2133 |STR_TIME: 3.4210638999938965
> STR_ID: 1h37 |STR_LEN: 2147 |STR_TIME: 3.3630669116973877
> STR_ID: 1h38 |STR_LEN: 4727 |STR_TIME: 7.091154098510742
> STR_ID: 1h39 |STR_LEN: 2122 |STR_TIME: 3.405503988265991
> STR_ID: 1h3a |STR_LEN: 2108 |STR_TIME: 3.519956350326538
> STR_ID: 1h3b |STR_LEN: 2074 |STR_TIME: 3.3802831172943115
> STR_ID: 1h3c |STR_LEN: 2057 |STR_TIME: 3.451450824737549
> STR_ID: 1h3d |STR_LEN: 291 |STR_TIME: 0.5442302227020264
> STR_ID: 1h3e |STR_LEN: 526 |STR_TIME: 1.1910572052001953
> STR_ID: 1h3f |STR_LEN: 1070 |STR_TIME: 1.591034173965454
> STR_ID: 1h3g |STR_LEN: 1893 |STR_TIME: 2.321218967437744
> STR_ID: 1h3h |STR_LEN: 71 |STR_TIME: 4.462783098220825
> STR_ID: 1h3i |STR_LEN: 933 |STR_TIME: 1.1700632572174072
> STR_ID: 1h3j |STR_LEN: 1183 |STR_TIME: 1.289151906967163
> STR_ID: 1h3l |STR_LEN: 160 |STR_TIME: 0.3000771999359131
> STR_ID: 1h3m |STR_LEN: 525 |STR_TIME: 0.8940470218658447
> STR_ID: 1h3n |STR_LEN: 1355 |STR_TIME: 1.7284636497497559
> STR_ID: 1h3o |STR_LEN: 406 |STR_TIME: 0.5406477451324463
> STR_ID: 1h3p |STR_LEN: 567 |STR_TIME: 0.8047769069671631
> STR_ID: 1h3q |STR_LEN: 164 |STR_TIME: 0.2920801639556885
> STR_ID: 1h3t |STR_LEN: 507 |STR_TIME: 0.7731978893280029
> STR_ID: 1h3u |STR_LEN: 572 |STR_TIME: 0.8906681537628174
> STR_ID: 1h3v |STR_LEN: 522 |STR_TIME: 0.8710110187530518
> STR_ID: 1h3w |STR_LEN: 215 |STR_TIME: 0.4298062324523926
> STR_ID: 1h3x |STR_LEN: 585 |STR_TIME: 0.8590278625488281
> STR_ID: 1h3y |STR_LEN: 431 |STR_TIME: 0.7598428726196289
> STR_ID: 1h3z |STR_LEN: 108 |STR_TIME: 8.03567624092102
> STR_ID: 2h30 |STR_LEN: 241 |STR_TIME: 0.39386916160583496
> STR_ID: 2h31 |STR_LEN: 410 |STR_TIME: 0.7200062274932861
> STR_ID: 2h32 |STR_LEN: 547 |STR_TIME: 0.8916428089141846
> STR_ID: 2h34 |STR_LEN: 489 |STR_TIME: 0.9025218486785889
> STR_ID: 2h35 |STR_LEN: 578 |STR_TIME: 38.50900197029114
> STR_ID: 2h36 |STR_LEN: 113 |STR_TIME: 0.340411901473999
> STR_ID: 2h39 |STR_LEN: 1000 |STR_TIME: 1.3053288459777832
> STR_ID: 2h3a |STR_LEN: 170 |STR_TIME: 13.194464921951294
> STR_ID: 2h3b |STR_LEN: 1231 |STR_TIME: 1.7893550395965576
> STR_ID: 2h3c |STR_LEN: 170 |STR_TIME: 13.199726104736328
> STR_ID: 2h3d |STR_LEN: 1094 |STR_TIME: 1.7264108657836914
> STR_ID: 2h3e |STR_LEN: 1391 |STR_TIME: 1.7492609024047852
> STR_ID: 2h3f |STR_LEN: 131 |STR_TIME: 8.574735879898071
> STR_ID: 2h3g |STR_LEN: 428 |STR_TIME: 0.5564358234405518
> STR_ID: 2h3h |STR_LEN: 1288 |STR_TIME: 1.2618680000305176
> STR_ID: 2h3i |STR_LEN: 132 |STR_TIME: 8.805556058883667
> STR_ID: 2h3j |STR_LEN: 75 |STR_TIME: 4.840959072113037
> STR_ID: 2h3k |STR_LEN: 144 |STR_TIME: 9.472868919372559
> STR_ID: 2h3l |STR_LEN: 469 |STR_TIME: 0.8183431625366211
> STR_ID: 2h3m |STR_LEN: 96 |STR_TIME: 0.21685075759887695
> STR_ID: 2h3n |STR_LEN: 494 |STR_TIME: 0.7755148410797119
> STR_ID: 2h3o |STR_LEN: 45 |STR_TIME: 0.25823307037353516
> STR_ID: 2h3p |STR_LEN: 2628 |STR_TIME: 2.52360200881958
> STR_ID: 2h3q |STR_LEN: 133 |STR_TIME: 9.195793151855469
> STR_ID: 2h3r |STR_LEN: 365 |STR_TIME: 0.7163350582122803
> STR_ID: 2h3s |STR_LEN: 35 |STR_TIME: 2.3162081241607666
> STR_ID: 2h3t |STR_LEN: 35 |STR_TIME: 2.5670039653778076
> STR_ID: 2h3u |STR_LEN: 2888 |STR_TIME: 2.621397018432617
> STR_ID: 2h3v |STR_LEN: 132 |STR_TIME: 9.063776969909668
> STR_ID: 2h3w |STR_LEN: 2702 |STR_TIME: 2.604794979095459
> STR_ID: 2h3x |STR_LEN: 1876 |STR_TIME: 2.395164966583252
> STR_ID: 2h3z |STR_LEN: 132 |STR_TIME: 8.865970134735107
> STR_ID: 3h30 |STR_LEN: 1318 |STR_TIME: 2.600572347640991
> STR_ID: 3h31 |STR_LEN: 215 |STR_TIME: 0.3868248462677002
> STR_ID: 3h32 |STR_LEN: 1391 |STR_TIME: 2.5888051986694336
> STR_ID: 3h33 |STR_LEN: 120 |STR_TIME: 0.2243349552154541
> STR_ID: 3h34 |STR_LEN: 176 |STR_TIME: 0.2312612533569336
> STR_ID: 3h35 |STR_LEN: 688 |STR_TIME: 0.8994650840759277
> STR_ID: 3h36 |STR_LEN: 170 |STR_TIME: 0.2540700435638428
> STR_ID: 3h37 |STR_LEN: 872 |STR_TIME: 2.9655508995056152
> STR_ID: 3h38 |STR_LEN: 507 |STR_TIME: 1.450148105621338
> STR_ID: 3h39 |STR_LEN: 877 |STR_TIME: 2.8382251262664795
> STR_ID: 3h3a |STR_LEN: 854 |STR_TIME: 2.856560707092285
> STR_ID: 3h3b |STR_LEN: 1091 |STR_TIME: 1.6193132400512695
> STR_ID: 3h3c |STR_LEN: 298 |STR_TIME: 0.5252861976623535
> STR_ID: 3h3d |STR_LEN: 962 |STR_TIME: 1.261876106262207
> STR_ID: 3h3e |STR_LEN: 346 |STR_TIME: 0.8978469371795654
> STR_ID: 3h3f |STR_LEN: 3883 |STR_TIME: 5.049966812133789
> STR_ID: 3h3g |STR_LEN: 732 |STR_TIME: 1.0011982917785645
> STR_ID: 3h3h |STR_LEN: 412 |STR_TIME: 0.5325601100921631
> STR_ID: 3h3i |STR_LEN: 624 |STR_TIME: 0.825526237487793
> STR_ID: 3h3j |STR_LEN: 919 |STR_TIME: 1.2942109107971191
> STR_ID: 3h3k |STR_LEN: 706 |STR_TIME: 1.0233769416809082
> STR_ID: 3h3l |STR_LEN: 1175 |STR_TIME: 1.4338390827178955
> STR_ID: 3h3m |STR_LEN: 182 |STR_TIME: 0.36135125160217285
> STR_ID: 3h3n |STR_LEN: 1324 |STR_TIME: 1.8050003051757812
> STR_ID: 3h3o |STR_LEN: 2211 |STR_TIME: 3.4801981449127197
> STR_ID: 3h3p |STR_LEN: 566 |STR_TIME: 0.9558186531066895
> STR_ID: 3h3q |STR_LEN: 537 |STR_TIME: 0.9019079208374023
> STR_ID: 3h3r |STR_LEN: 643 |STR_TIME: 0.9796290397644043
> STR_ID: 3h3s |STR_LEN: 741 |STR_TIME: 0.9458189010620117
> STR_ID: 3h3t |STR_LEN: 507 |STR_TIME: 0.8776869773864746
> STR_ID: 3h3u |STR_LEN: 471 |STR_TIME: 0.7747888565063477
> STR_ID: 3h3v |STR_LEN: 3955 |STR_TIME: 7.476625919342041
> STR_ID: 3h3w |STR_LEN: 3900 |STR_TIME: 7.006750106811523
> STR_ID: 3h3x |STR_LEN: 3004 |STR_TIME: 4.295180082321167
> STR_ID: 3h3y |STR_LEN: 3900 |STR_TIME: 7.085716962814331
> STR_ID: 3h3z |STR_LEN: 554 |STR_TIME: 0.8703570365905762
> STR_ID: 4h30 |STR_LEN: 795 |STR_TIME: 0.8014857769012451
> STR_ID: 4h31 |STR_LEN: 1530 |STR_TIME: 3.4089980125427246
> STR_ID: 4h32 |STR_LEN: 3333 |STR_TIME: 9.722202062606812
> STR_ID: 4h33 |STR_LEN: 98 |STR_TIME: 0.37400197982788086
> STR_ID: 4h34 |STR_LEN: 548 |STR_TIME: 1.000103235244751
> STR_ID: 4h35 |STR_LEN: 889 |STR_TIME: 2.049745798110962
> STR_ID: 4h36 |STR_LEN: 365 |STR_TIME: 1.2210278511047363
> STR_ID: 4h37 |STR_LEN: 176 |STR_TIME: 0.6139190196990967
> STR_ID: 4h38 |STR_LEN: 509 |STR_TIME: 0.840083122253418
> STR_ID: 4h39 |STR_LEN: 504 |STR_TIME: 1.2316949367523193
> STR_ID: 4h3a |STR_LEN: 482 |STR_TIME: 0.8153269290924072
> STR_ID: 4h3b |STR_LEN: 1167 |STR_TIME: 2.4887001514434814
> STR_ID: 4h3c |STR_LEN: 494 |STR_TIME: 0.7910521030426025
> STR_ID: 4h3d |STR_LEN: 1839 |STR_TIME: 3.728142023086548
> STR_ID: 4h3e |STR_LEN: 778 |STR_TIME: 1.5407652854919434
> STR_ID: 4h3f |STR_LEN: 1671 |STR_TIME: 1.629626989364624
> STR_ID: 4h3g |STR_LEN: 1646 |STR_TIME: 1.664323091506958
> STR_ID: 4h3h |STR_LEN: 1081 |STR_TIME: 3.3850109577178955
> STR_ID: 4h3i |STR_LEN: 1639 |STR_TIME: 1.641294240951538
> STR_ID: 4h3j |STR_LEN: 1745 |STR_TIME: 1.6959502696990967
> STR_ID: 4h3k |STR_LEN: 1128 |STR_TIME: 3.3847248554229736
> STR_ID: 4h3l |STR_LEN: 838 |STR_TIME: 0.9849019050598145
> STR_ID: 4h3m |STR_LEN: 636 |STR_TIME: 1.481698989868164
> STR_ID: 4h3n |STR_LEN: 319 |STR_TIME: 0.8070151805877686
> STR_ID: 4h3o |STR_LEN: 413 |STR_TIME: 0.4842848777770996
> STR_ID: 4h3p |STR_LEN: 892 |STR_TIME: 2.3866629600524902
> STR_ID: 4h3q |STR_LEN: 449 |STR_TIME: 1.2270500659942627
> STR_ID: 4h3s |STR_LEN: 1048 |STR_TIME: 3.4347691535949707
> STR_ID: 4h3t |STR_LEN: 788 |STR_TIME: 1.8059780597686768
> STR_ID: 4h3u |STR_LEN: 696 |STR_TIME: 1.1344258785247803
> STR_ID: 4h3v |STR_LEN: 1281 |STR_TIME: 2.7130188941955566
> STR_ID: 4h3w |STR_LEN: 1018 |STR_TIME: 2.2060718536376953
> STR_ID: 4h3x |STR_LEN: 730 |STR_TIME: 0.7754619121551514
> STR_ID: 4h3y |STR_LEN: 587 |STR_TIME: 1.6611011028289795
> STR_ID: 4h3z |STR_LEN: 732 |STR_TIME: 1.7377159595489502
> STR_ID: 5h30 |STR_LEN: 2445 |STR_TIME: 0.9012300968170166
> STR_ID: 5h32 |STR_LEN: 1917 |STR_TIME: 0.6388001441955566
> STR_ID: 5h35 |STR_LEN: 2044 |STR_TIME: 3.3671822547912598
> STR_ID: 5h36 |STR_LEN: 389 |STR_TIME: 0.7013399600982666
> STR_ID: 5h37 |STR_LEN: 2426 |STR_TIME: 4.268530368804932
> STR_ID: 5h38 |STR_LEN: 1123 |STR_TIME: 1.2099828720092773
> STR_ID: 5h39 |STR_LEN: 923 |STR_TIME: 1.1957080364227295
> STR_ID: 5h3a |STR_LEN: 613 |STR_TIME: 1.042186975479126
> STR_ID: 5h3b |STR_LEN: 900 |STR_TIME: 1.6552071571350098
> STR_ID: 5h3c |STR_LEN: 333 |STR_TIME: 0.5919969081878662
> STR_ID: 5h3g |STR_LEN: 239 |STR_TIME: 0.38982105255126953
> STR_ID: 5h3h |STR_LEN: 729 |STR_TIME: 1.025252103805542
> STR_ID: 5h3i |STR_LEN: 712 |STR_TIME: 1.2724499702453613
> STR_ID: 5h3j |STR_LEN: 605 |STR_TIME: 1.2606191635131836
> STR_ID: 5h3l |STR_LEN: 567 |STR_TIME: 0.861396074295044
> STR_ID: 5h3o |STR_LEN: 2047 |STR_TIME: 3.8783419132232666
> STR_ID: 5h3q |STR_LEN: 401 |STR_TIME: 0.6461341381072998
> STR_ID: 5h3s |STR_LEN: 1301 |STR_TIME: 4.074508190155029
> STR_ID: 5h3t |STR_LEN: 2738 |STR_TIME: 8.51419997215271
> STR_ID: 5h3u |STR_LEN: 1453 |STR_TIME: 4.381537914276123
> STR_ID: 5h3v |STR_LEN: 339 |STR_TIME: 0.4878358840942383
> STR_ID: 5h3w |STR_LEN: 584 |STR_TIME: 1.7790169715881348
> STR_ID: 5h3x |STR_LEN: 396 |STR_TIME: 0.9618332386016846
> STR_ID: 5h3z |STR_LEN: 3113 |STR_TIME: 4.352983236312866
>> FINISH_DIR: ./data/h/h3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 630 |DIR_TIME: 408.2468731403351 

>> START_DIR: ./data/h/h4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1h41 |STR_LEN: 3108 |STR_TIME: 3.1144111156463623
> STR_ID: 1h42 |STR_LEN: 576 |STR_TIME: 0.6664118766784668
> STR_ID: 1h43 |STR_LEN: 388 |STR_TIME: 0.6135790348052979
> STR_ID: 1h44 |STR_LEN: 537 |STR_TIME: 0.6662957668304443
> STR_ID: 1h45 |STR_LEN: 416 |STR_TIME: 0.7005598545074463
> STR_ID: 1h46 |STR_LEN: 758 |STR_TIME: 1.5112018585205078
> STR_ID: 1h47 |STR_LEN: 1129 |STR_TIME: 1.715636968612671
> STR_ID: 1h48 |STR_LEN: 1157 |STR_TIME: 1.8168070316314697
> STR_ID: 1h49 |STR_LEN: 1477 |STR_TIME: 1.9768829345703125
> STR_ID: 1h4a |STR_LEN: 449 |STR_TIME: 0.7540278434753418
> STR_ID: 1h4b |STR_LEN: 86 |STR_TIME: 6.706286907196045
> STR_ID: 1h4c |STR_LEN: 373 |STR_TIME: 0.4474320411682129
> STR_ID: 1h4d |STR_LEN: 376 |STR_TIME: 0.4446370601654053
> STR_ID: 1h4e |STR_LEN: 378 |STR_TIME: 0.43228697776794434
> STR_ID: 1h4f |STR_LEN: 2556 |STR_TIME: 2.9997551441192627
> STR_ID: 1h4g |STR_LEN: 1024 |STR_TIME: 1.6348402500152588
> STR_ID: 1h4h |STR_LEN: 1332 |STR_TIME: 1.6056220531463623
> STR_ID: 1h4i |STR_LEN: 1340 |STR_TIME: 2.3504269123077393
> STR_ID: 1h4j |STR_LEN: 2676 |STR_TIME: 4.566900968551636
> STR_ID: 1h4k |STR_LEN: 472 |STR_TIME: 0.5641169548034668
> STR_ID: 1h4l |STR_LEN: 919 |STR_TIME: 1.5401079654693604
> STR_ID: 1h4m |STR_LEN: 474 |STR_TIME: 0.5483667850494385
> STR_ID: 1h4n |STR_LEN: 396 |STR_TIME: 0.5121791362762451
> STR_ID: 1h4o |STR_LEN: 2509 |STR_TIME: 2.5382237434387207
> STR_ID: 1h4p |STR_LEN: 1306 |STR_TIME: 1.7628710269927979
> STR_ID: 1h4q |STR_LEN: 1028 |STR_TIME: 2.0897538661956787
> STR_ID: 1h4r |STR_LEN: 1455 |STR_TIME: 1.3747828006744385
> STR_ID: 1h4s |STR_LEN: 1053 |STR_TIME: 2.1246018409729004
> STR_ID: 1h4t |STR_LEN: 2304 |STR_TIME: 3.4835708141326904
> STR_ID: 1h4u |STR_LEN: 320 |STR_TIME: 0.4746701717376709
> STR_ID: 1h4v |STR_LEN: 470 |STR_TIME: 0.7778220176696777
