>> START_DIR: ./data/l/l0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1l00 |STR_LEN: 309 |STR_TIME: 0.36601710319519043
> STR_ID: 1l25 |STR_LEN: 320 |STR_TIME: 0.37575197219848633
> STR_ID: 1l26 |STR_LEN: 283 |STR_TIME: 0.36830997467041016
> STR_ID: 1l27 |STR_LEN: 316 |STR_TIME: 0.3955249786376953
> STR_ID: 1l28 |STR_LEN: 317 |STR_TIME: 0.3784501552581787
> STR_ID: 1l29 |STR_LEN: 283 |STR_TIME: 0.361572265625
> STR_ID: 1l2a |STR_LEN: 5050 |STR_TIME: 7.390411138534546
> STR_ID: 1l2b |STR_LEN: 411 |STR_TIME: 0.6651909351348877
> STR_ID: 1l2c |STR_LEN: 425 |STR_TIME: 0.6514449119567871
> STR_ID: 1l2d |STR_LEN: 465 |STR_TIME: 0.6443479061126709
> STR_ID: 1l2e |STR_LEN: 362 |STR_TIME: 0.49863195419311523
> STR_ID: 1l2f |STR_LEN: 563 |STR_TIME: 0.7064378261566162
> STR_ID: 1l2g |STR_LEN: 972 |STR_TIME: 3.4056320190429688
> STR_ID: 1l2h |STR_LEN: 270 |STR_TIME: 0.3511679172515869
> STR_ID: 1l2i |STR_LEN: 655 |STR_TIME: 0.9825809001922607
> STR_ID: 1l2j |STR_LEN: 466 |STR_TIME: 0.8228232860565186
> STR_ID: 1l2k |STR_LEN: 229 |STR_TIME: 0.6252870559692383
> STR_ID: 1l2l |STR_LEN: 826 |STR_TIME: 0.9096016883850098
> STR_ID: 1l2m |STR_LEN: 118 |STR_TIME: 0.48365092277526855
> STR_ID: 1l2n |STR_LEN: 76 |STR_TIME: 5.122477054595947
> STR_ID: 1l2o |STR_LEN: 1108 |STR_TIME: 1.9744181632995605
> STR_ID: 1l2p |STR_LEN: 115 |STR_TIME: 0.16789627075195312
> STR_ID: 1l2q |STR_LEN: 991 |STR_TIME: 0.9980359077453613
> STR_ID: 1l2s |STR_LEN: 1068 |STR_TIME: 1.3461859226226807
> STR_ID: 1l2t |STR_LEN: 885 |STR_TIME: 1.004492998123169
> STR_ID: 1l2u |STR_LEN: 568 |STR_TIME: 0.914262056350708
> STR_ID: 1l2w |STR_LEN: 1534 |STR_TIME: 2.1404597759246826
> STR_ID: 1l2x |STR_LEN: 218 |STR_TIME: 0.42461490631103516
> STR_ID: 1l2y |STR_LEN: 20 |STR_TIME: 2.3616230487823486
> STR_ID: 1l2z |STR_LEN: 73 |STR_TIME: 3.5219388008117676
> STR_ID: 2l21 |STR_LEN: 148 |STR_TIME: 9.371888160705566
> STR_ID: 2l22 |STR_LEN: 183 |STR_TIME: 12.01215934753418
> STR_ID: 2l23 |STR_LEN: 161 |STR_TIME: 11.161805868148804
> STR_ID: 2l24 |STR_LEN: 14 |STR_TIME: 0.49231576919555664
> STR_ID: 2l25 |STR_LEN: 141 |STR_TIME: 8.984910011291504
> STR_ID: 2l26 |STR_LEN: 252 |STR_TIME: 7.882300853729248
> STR_ID: 2l27 |STR_LEN: 122 |STR_TIME: 7.7775421142578125
> STR_ID: 2l28 |STR_LEN: 162 |STR_TIME: 13.380460977554321
> STR_ID: 2l29 |STR_LEN: 209 |STR_TIME: 13.459913969039917
> STR_ID: 2l2a |STR_LEN: 142 |STR_TIME: 9.134315013885498
> STR_ID: 2l2b |STR_LEN: 175 |STR_TIME: 11.19307804107666
> STR_ID: 2l2c |STR_LEN: 125 |STR_TIME: 6.308543920516968
> STR_ID: 2l2d |STR_LEN: 73 |STR_TIME: 4.559708833694458
> STR_ID: 2l2e |STR_LEN: 190 |STR_TIME: 9.614382028579712
> STR_ID: 2l2f |STR_LEN: 108 |STR_TIME: 6.568258047103882
> STR_ID: 2l2g |STR_LEN: 147 |STR_TIME: 9.367358207702637
> STR_ID: 2l2i |STR_LEN: 142 |STR_TIME: 9.191400051116943
> STR_ID: 2l2j |STR_LEN: 42 |STR_TIME: 5.620880126953125
> STR_ID: 2l2k |STR_LEN: 113 |STR_TIME: 10.017336130142212
> STR_ID: 2l2l |STR_LEN: 79 |STR_TIME: 5.613174200057983
> STR_ID: 2l2m |STR_LEN: 70 |STR_TIME: 2.355907917022705
> STR_ID: 2l2n |STR_LEN: 71 |STR_TIME: 2.36254620552063
> STR_ID: 2l2o |STR_LEN: 85 |STR_TIME: 5.674118757247925
> STR_ID: 2l2p |STR_LEN: 56 |STR_TIME: 1.8251988887786865
> STR_ID: 2l2q |STR_LEN: 109 |STR_TIME: 7.0916078090667725
> STR_ID: 2l2r |STR_LEN: 37 |STR_TIME: 2.30057692527771
> STR_ID: 2l2s |STR_LEN: 118 |STR_TIME: 7.1378209590911865
> STR_ID: 2l2t |STR_LEN: 88 |STR_TIME: 5.9209043979644775
> STR_ID: 2l2u |STR_LEN: 28 |STR_TIME: 0.7673740386962891
> STR_ID: 2l2v |STR_LEN: 28 |STR_TIME: 0.7699339389801025
> STR_ID: 2l2w |STR_LEN: 19 |STR_TIME: 0.8771891593933105
> STR_ID: 2l2x |STR_LEN: 18 |STR_TIME: 0.8316669464111328
> STR_ID: 2l2y |STR_LEN: 18 |STR_TIME: 0.8057591915130615
> STR_ID: 2l2z |STR_LEN: 19 |STR_TIME: 0.8945698738098145
> STR_ID: 3l20 |STR_LEN: 327 |STR_TIME: 0.6001989841461182
> STR_ID: 3l21 |STR_LEN: 3426 |STR_TIME: 6.097500801086426
> STR_ID: 3l22 |STR_LEN: 1073 |STR_TIME: 1.080590009689331
> STR_ID: 3l23 |STR_LEN: 558 |STR_TIME: 0.6550750732421875
> STR_ID: 3l24 |STR_LEN: 1703 |STR_TIME: 2.482927083969116
> STR_ID: 3l25 |STR_LEN: 881 |STR_TIME: 1.180793046951294
> STR_ID: 3l26 |STR_LEN: 497 |STR_TIME: 0.6295671463012695
> STR_ID: 3l27 |STR_LEN: 852 |STR_TIME: 1.0890541076660156
> STR_ID: 3l28 |STR_LEN: 1254 |STR_TIME: 1.5621707439422607
> STR_ID: 3l29 |STR_LEN: 505 |STR_TIME: 0.5792932510375977
> STR_ID: 3l2a |STR_LEN: 222 |STR_TIME: 0.32581496238708496
> STR_ID: 3l2b |STR_LEN: 538 |STR_TIME: 1.527604103088379
> STR_ID: 3l2c |STR_LEN: 276 |STR_TIME: 0.3910408020019531
> STR_ID: 3l2d |STR_LEN: 2115 |STR_TIME: 2.7722361087799072
> STR_ID: 3l2e |STR_LEN: 1777 |STR_TIME: 2.7226688861846924
> STR_ID: 3l2h |STR_LEN: 1384 |STR_TIME: 1.5004899501800537
> STR_ID: 3l2i |STR_LEN: 953 |STR_TIME: 1.1551508903503418
> STR_ID: 3l2j |STR_LEN: 970 |STR_TIME: 3.222703695297241
> STR_ID: 3l2k |STR_LEN: 722 |STR_TIME: 1.2955982685089111
> STR_ID: 3l2l |STR_LEN: 1093 |STR_TIME: 2.119558811187744
> STR_ID: 3l2m |STR_LEN: 1108 |STR_TIME: 2.0819430351257324
> STR_ID: 3l2n |STR_LEN: 987 |STR_TIME: 1.4562361240386963
> STR_ID: 3l2o |STR_LEN: 495 |STR_TIME: 0.8389568328857422
> STR_ID: 3l2p |STR_LEN: 578 |STR_TIME: 2.1822521686553955
> STR_ID: 3l2q |STR_LEN: 568 |STR_TIME: 2.047628879547119
> STR_ID: 3l2r |STR_LEN: 585 |STR_TIME: 2.058763027191162
> STR_ID: 3l2u |STR_LEN: 574 |STR_TIME: 2.0863049030303955
> STR_ID: 3l2v |STR_LEN: 574 |STR_TIME: 2.109924077987671
> STR_ID: 3l2w |STR_LEN: 574 |STR_TIME: 2.182561159133911
> STR_ID: 3l2x |STR_LEN: 328 |STR_TIME: 0.6478550434112549
> STR_ID: 3l2y |STR_LEN: 4333 |STR_TIME: 7.641613245010376
> STR_ID: 3l2z |STR_LEN: 509 |STR_TIME: 0.892869234085083
> STR_ID: 4l20 |STR_LEN: 469 |STR_TIME: 0.6029739379882812
> STR_ID: 4l21 |STR_LEN: 485 |STR_TIME: 0.620668888092041
> STR_ID: 4l22 |STR_LEN: 781 |STR_TIME: 1.4783549308776855
> STR_ID: 4l23 |STR_LEN: 1547 |STR_TIME: 2.5340218544006348
> STR_ID: 4l24 |STR_LEN: 40 |STR_TIME: 0.17085480690002441
> STR_ID: 4l25 |STR_LEN: 194 |STR_TIME: 0.2482309341430664
> STR_ID: 4l26 |STR_LEN: 159 |STR_TIME: 0.2241649627685547
> STR_ID: 4l27 |STR_LEN: 1965 |STR_TIME: 3.831821918487549
> STR_ID: 4l28 |STR_LEN: 1979 |STR_TIME: 3.483491897583008
> STR_ID: 4l29 |STR_LEN: 5495 |STR_TIME: 19.677029848098755
> STR_ID: 4l2a |STR_LEN: 722 |STR_TIME: 0.9089231491088867
> STR_ID: 4l2b |STR_LEN: 791 |STR_TIME: 0.9873130321502686
> STR_ID: 4l2c |STR_LEN: 1673 |STR_TIME: 1.7202517986297607
> STR_ID: 4l2d |STR_LEN: 1399 |STR_TIME: 1.6510648727416992
> STR_ID: 4l2f |STR_LEN: 655 |STR_TIME: 0.9314789772033691
> STR_ID: 4l2g |STR_LEN: 657 |STR_TIME: 1.0082001686096191
> STR_ID: 4l2h |STR_LEN: 900 |STR_TIME: 1.884464979171753
> STR_ID: 4l2i |STR_LEN: 1120 |STR_TIME: 2.3419032096862793
> STR_ID: 4l2j |STR_LEN: 397 |STR_TIME: 0.7766530513763428
> STR_ID: 4l2k |STR_LEN: 602 |STR_TIME: 0.911531925201416
> STR_ID: 4l2l |STR_LEN: 1103 |STR_TIME: 1.3753132820129395
> STR_ID: 4l2m |STR_LEN: 290 |STR_TIME: 0.9474103450775146
> STR_ID: 4l2n |STR_LEN: 295 |STR_TIME: 0.4396061897277832
> STR_ID: 4l2o |STR_LEN: 2714 |STR_TIME: 3.6063549518585205
> STR_ID: 4l2w |STR_LEN: 296 |STR_TIME: 1.4693162441253662
> STR_ID: 4l2x |STR_LEN: 366 |STR_TIME: 0.7758660316467285
> STR_ID: 4l2y |STR_LEN: 1289 |STR_TIME: 4.534574031829834
> STR_ID: 4l2z |STR_LEN: 1395 |STR_TIME: 2.8695430755615234
> STR_ID: 5l22 |STR_LEN: 1083 |STR_TIME: 3.6536200046539307
> STR_ID: 5l23 |STR_LEN: 176 |STR_TIME: 0.2526571750640869
> STR_ID: 5l24 |STR_LEN: 1229 |STR_TIME: 1.8646330833435059
> STR_ID: 5l25 |STR_LEN: 399 |STR_TIME: 0.7822129726409912
> STR_ID: 5l26 |STR_LEN: 1258 |STR_TIME: 2.075385093688965
> STR_ID: 5l27 |STR_LEN: 1213 |STR_TIME: 1.8208818435668945
> STR_ID: 5l2a |STR_LEN: 1251 |STR_TIME: 1.8959012031555176
> STR_ID: 5l2b |STR_LEN: 1242 |STR_TIME: 1.9568607807159424
> STR_ID: 5l2d |STR_LEN: 489 |STR_TIME: 1.0418648719787598
> STR_ID: 5l2e |STR_LEN: 1944 |STR_TIME: 3.540609121322632
> STR_ID: 5l2f |STR_LEN: 1842 |STR_TIME: 2.21584415435791
> STR_ID: 5l2g |STR_LEN: 24 |STR_TIME: 1.5068137645721436
> STR_ID: 5l2h |STR_LEN: 749 |STR_TIME: 1.379641056060791
> STR_ID: 5l2i |STR_LEN: 261 |STR_TIME: 0.5225000381469727
> STR_ID: 5l2j |STR_LEN: 758 |STR_TIME: 0.8766028881072998
> STR_ID: 5l2k |STR_LEN: 824 |STR_TIME: 1.5877220630645752
> STR_ID: 5l2l |STR_LEN: 1033 |STR_TIME: 2.2051520347595215
> STR_ID: 5l2m |STR_LEN: 806 |STR_TIME: 1.7299177646636963
> STR_ID: 5l2n |STR_LEN: 780 |STR_TIME: 1.751823902130127
> STR_ID: 5l2o |STR_LEN: 6297 |STR_TIME: 7.56113600730896
> STR_ID: 5l2q |STR_LEN: 1217 |STR_TIME: 3.4954099655151367
> STR_ID: 5l2r |STR_LEN: 1847 |STR_TIME: 3.698608160018921
> STR_ID: 5l2s |STR_LEN: 285 |STR_TIME: 0.5597438812255859
> STR_ID: 5l2t |STR_LEN: 264 |STR_TIME: 0.5523529052734375
> STR_ID: 5l2w |STR_LEN: 645 |STR_TIME: 1.114504337310791
> STR_ID: 5l2x |STR_LEN: 658 |STR_TIME: 1.2889549732208252
> STR_ID: 5l2y |STR_LEN: 709 |STR_TIME: 0.7498910427093506
> STR_ID: 5l2z |STR_LEN: 653 |STR_TIME: 0.7299120426177979
>> FINISH_DIR: ./data/l/l2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 482 |DIR_TIME: 428.58425998687744 

>> START_DIR: ./data/l/l3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1l30 |STR_LEN: 322 |STR_TIME: 0.4518289566040039
> STR_ID: 1l31 |STR_LEN: 282 |STR_TIME: 0.38648509979248047
> STR_ID: 1l32 |STR_LEN: 318 |STR_TIME: 0.3826940059661865
> STR_ID: 1l33 |STR_LEN: 316 |STR_TIME: 0.3794820308685303
> STR_ID: 1l34 |STR_LEN: 317 |STR_TIME: 0.36512207984924316
> STR_ID: 1l35 |STR_LEN: 315 |STR_TIME: 0.3726069927215576
> STR_ID: 1l36 |STR_LEN: 307 |STR_TIME: 0.3903172016143799
> STR_ID: 1l37 |STR_LEN: 315 |STR_TIME: 0.384105920791626
> STR_ID: 1l38 |STR_LEN: 316 |STR_TIME: 0.384335994720459
> STR_ID: 1l39 |STR_LEN: 316 |STR_TIME: 0.37146496772766113
> STR_ID: 1l3a |STR_LEN: 1166 |STR_TIME: 1.353583812713623
> STR_ID: 1l3b |STR_LEN: 1557 |STR_TIME: 2.5541889667510986
> STR_ID: 1l3c |STR_LEN: 1024 |STR_TIME: 1.3882699012756348
> STR_ID: 1l3d |STR_LEN: 42 |STR_TIME: 0.189039945602417
> STR_ID: 1l3e |STR_LEN: 146 |STR_TIME: 7.944488763809204
> STR_ID: 1l3f |STR_LEN: 450 |STR_TIME: 0.6856057643890381
> STR_ID: 1l3g |STR_LEN: 123 |STR_TIME: 8.042639017105103
> STR_ID: 1l3h |STR_LEN: 65 |STR_TIME: 6.0242228507995605
> STR_ID: 1l3i |STR_LEN: 1849 |STR_TIME: 2.1939749717712402
> STR_ID: 1l3j |STR_LEN: 761 |STR_TIME: 0.9592211246490479
> STR_ID: 1l3k |STR_LEN: 390 |STR_TIME: 0.7194137573242188
> STR_ID: 1l3l |STR_LEN: 1914 |STR_TIME: 2.3865280151367188
> STR_ID: 1l3m |STR_LEN: 24 |STR_TIME: 1.690519094467163
> STR_ID: 1l3n |STR_LEN: 310 |STR_TIME: 28.53008008003235
> STR_ID: 1l3o |STR_LEN: 71 |STR_TIME: 9.138996124267578
> STR_ID: 1l3p |STR_LEN: 201 |STR_TIME: 0.25505900382995605
> STR_ID: 1l3q |STR_LEN: 12 |STR_TIME: 0.05958199501037598
> STR_ID: 1l3r |STR_LEN: 599 |STR_TIME: 0.7990729808807373
> STR_ID: 1l3s |STR_LEN: 1171 |STR_TIME: 1.6853430271148682
> STR_ID: 1l3t |STR_LEN: 1129 |STR_TIME: 1.3553121089935303
> STR_ID: 1l3u |STR_LEN: 1191 |STR_TIME: 1.4090068340301514
> STR_ID: 1l3v |STR_LEN: 1124 |STR_TIME: 1.423435926437378
> STR_ID: 1l3w |STR_LEN: 605 |STR_TIME: 1.1232929229736328
> STR_ID: 1l3x |STR_LEN: 73 |STR_TIME: 4.078527927398682
> STR_ID: 1l3y |STR_LEN: 41 |STR_TIME: 1.7359719276428223
> STR_ID: 1l3z |STR_LEN: 54 |STR_TIME: 0.1174321174621582
> STR_ID: 2l30 |STR_LEN: 109 |STR_TIME: 10.269322156906128
> STR_ID: 2l31 |STR_LEN: 113 |STR_TIME: 11.38433575630188
> STR_ID: 2l32 |STR_LEN: 66 |STR_TIME: 4.237626791000366
> STR_ID: 2l33 |STR_LEN: 91 |STR_TIME: 6.041405916213989
> STR_ID: 2l34 |STR_LEN: 66 |STR_TIME: 3.0914082527160645
> STR_ID: 2l35 |STR_LEN: 95 |STR_TIME: 4.438256025314331
> STR_ID: 2l36 |STR_LEN: 24 |STR_TIME: 1.6148276329040527
> STR_ID: 2l37 |STR_LEN: 43 |STR_TIME: 2.9742419719696045
> STR_ID: 2l38 |STR_LEN: 175 |STR_TIME: 11.365691900253296
> STR_ID: 2l39 |STR_LEN: 114 |STR_TIME: 7.749760866165161
> STR_ID: 2l3a |STR_LEN: 164 |STR_TIME: 10.978557825088501
> STR_ID: 2l3b |STR_LEN: 130 |STR_TIME: 8.90044903755188
> STR_ID: 2l3c |STR_LEN: 108 |STR_TIME: 9.574658870697021
> STR_ID: 2l3d |STR_LEN: 102 |STR_TIME: 7.184417724609375
> STR_ID: 2l3e |STR_LEN: 35 |STR_TIME: 4.738621950149536
> STR_ID: 2l3f |STR_LEN: 161 |STR_TIME: 10.842078924179077
> STR_ID: 2l3g |STR_LEN: 126 |STR_TIME: 8.524262189865112
> STR_ID: 2l3h |STR_LEN: 39 |STR_TIME: 1.0317938327789307
> STR_ID: 2l3i |STR_LEN: 30 |STR_TIME: 2.157000780105591
> STR_ID: 2l3j |STR_LEN: 307 |STR_TIME: 22.809669971466064
> STR_ID: 2l3l |STR_LEN: 111 |STR_TIME: 7.78091287612915
> STR_ID: 2l3m |STR_LEN: 71 |STR_TIME: 4.488527774810791
> STR_ID: 2l3n |STR_LEN: 104 |STR_TIME: 6.5086047649383545
> STR_ID: 2l3o |STR_LEN: 124 |STR_TIME: 8.28450894355774
> STR_ID: 2l3p |STR_LEN: 78 |STR_TIME: 5.076982021331787
> STR_ID: 2l3q |STR_LEN: 78 |STR_TIME: 5.058057069778442
> STR_ID: 2l3r |STR_LEN: 172 |STR_TIME: 8.75202989578247
> STR_ID: 2l3s |STR_LEN: 163 |STR_TIME: 10.589532136917114
> STR_ID: 2l3t |STR_LEN: 199 |STR_TIME: 14.014178037643433
> STR_ID: 2l3u |STR_LEN: 98 |STR_TIME: 3.5022709369659424
> STR_ID: 2l3w |STR_LEN: 143 |STR_TIME: 9.490933895111084
> STR_ID: 2l3x |STR_LEN: 67 |STR_TIME: 4.8242480754852295
> STR_ID: 2l3y |STR_LEN: 184 |STR_TIME: 32.62786889076233
> STR_ID: 2l3z |STR_LEN: 76 |STR_TIME: 5.277515888214111
> STR_ID: 3l30 |STR_LEN: 228 |STR_TIME: 0.32903003692626953
> STR_ID: 3l31 |STR_LEN: 564 |STR_TIME: 1.588336706161499
> STR_ID: 3l32 |STR_LEN: 140 |STR_TIME: 0.230118989944458
> STR_ID: 3l33 |STR_LEN: 1356 |STR_TIME: 3.553816795349121
> STR_ID: 3l34 |STR_LEN: 1568 |STR_TIME: 3.6947991847991943
> STR_ID: 3l35 |STR_LEN: 390 |STR_TIME: 0.4643871784210205
> STR_ID: 3l36 |STR_LEN: 114 |STR_TIME: 0.18137097358703613
> STR_ID: 3l37 |STR_LEN: 101 |STR_TIME: 0.1712188720703125
> STR_ID: 3l38 |STR_LEN: 487 |STR_TIME: 0.7418487071990967
> STR_ID: 3l39 |STR_LEN: 403 |STR_TIME: 0.4973948001861572
> STR_ID: 3l3a |STR_LEN: 477 |STR_TIME: 0.7222661972045898
> STR_ID: 3l3b |STR_LEN: 584 |STR_TIME: 0.8043210506439209
> STR_ID: 3l3c |STR_LEN: 1034 |STR_TIME: 3.808152675628662
> STR_ID: 3l3d |STR_LEN: 983 |STR_TIME: 0.9141671657562256
> STR_ID: 3l3f |STR_LEN: 530 |STR_TIME: 0.6614587306976318
> STR_ID: 3l3g |STR_LEN: 706 |STR_TIME: 0.826740026473999
> STR_ID: 3l3h |STR_LEN: 506 |STR_TIME: 0.7814028263092041
> STR_ID: 3l3i |STR_LEN: 898 |STR_TIME: 0.9667830467224121
> STR_ID: 3l3j |STR_LEN: 473 |STR_TIME: 0.7735347747802734
> STR_ID: 3l3k |STR_LEN: 527 |STR_TIME: 0.7987549304962158
> STR_ID: 3l3l |STR_LEN: 431 |STR_TIME: 0.6788280010223389
> STR_ID: 3l3m |STR_LEN: 465 |STR_TIME: 0.6857359409332275
> STR_ID: 3l3n |STR_LEN: 758 |STR_TIME: 1.1498041152954102
> STR_ID: 3l3o |STR_LEN: 2404 |STR_TIME: 4.3991920948028564
> STR_ID: 3l3p |STR_LEN: 263 |STR_TIME: 0.5389378070831299
> STR_ID: 3l3q |STR_LEN: 550 |STR_TIME: 0.8309791088104248
> STR_ID: 3l3r |STR_LEN: 378 |STR_TIME: 0.4692800045013428
> STR_ID: 3l3s |STR_LEN: 2923 |STR_TIME: 4.671451091766357
> STR_ID: 3l3t |STR_LEN: 1486 |STR_TIME: 3.6159327030181885
> STR_ID: 3l3u |STR_LEN: 633 |STR_TIME: 1.1926822662353516
> STR_ID: 3l3v |STR_LEN: 375 |STR_TIME: 0.5956590175628662
> STR_ID: 3l3x |STR_LEN: 474 |STR_TIME: 1.0016248226165771
> STR_ID: 3l3z |STR_LEN: 403 |STR_TIME: 0.9654347896575928
> STR_ID: 4l31 |STR_LEN: 710 |STR_TIME: 0.9099578857421875
> STR_ID: 4l32 |STR_LEN: 732 |STR_TIME: 0.9256298542022705
> STR_ID: 4l33 |STR_LEN: 625 |STR_TIME: 0.9612269401550293
> STR_ID: 4l34 |STR_LEN: 673 |STR_TIME: 0.9043929576873779
> STR_ID: 4l35 |STR_LEN: 272 |STR_TIME: 0.469012975692749
> STR_ID: 4l36 |STR_LEN: 1132 |STR_TIME: 1.5304749011993408
> STR_ID: 4l37 |STR_LEN: 1497 |STR_TIME: 4.875707149505615
> STR_ID: 4l38 |STR_LEN: 2370 |STR_TIME: 2.639371871948242
> STR_ID: 4l39 |STR_LEN: 1301 |STR_TIME: 2.035555124282837
> STR_ID: 4l3a |STR_LEN: 990 |STR_TIME: 1.7187209129333496
> STR_ID: 4l3b |STR_LEN: 707 |STR_TIME: 1.3111917972564697
> STR_ID: 4l3c |STR_LEN: 5582 |STR_TIME: 18.18070411682129
> STR_ID: 4l3e |STR_LEN: 838 |STR_TIME: 2.7989320755004883
> STR_ID: 4l3f |STR_LEN: 3171 |STR_TIME: 4.694788932800293
> STR_ID: 4l3g |STR_LEN: 2787 |STR_TIME: 5.850569009780884
> STR_ID: 4l3h |STR_LEN: 3200 |STR_TIME: 6.11363410949707
> STR_ID: 4l3i |STR_LEN: 892 |STR_TIME: 1.673245906829834
> STR_ID: 4l3j |STR_LEN: 414 |STR_TIME: 1.0631012916564941
> STR_ID: 4l3k |STR_LEN: 445 |STR_TIME: 0.6092052459716797
> STR_ID: 4l3l |STR_LEN: 354 |STR_TIME: 1.051826000213623
> STR_ID: 4l3n |STR_LEN: 749 |STR_TIME: 1.5687370300292969
> STR_ID: 4l3o |STR_LEN: 1762 |STR_TIME: 2.454298973083496
> STR_ID: 4l3p |STR_LEN: 297 |STR_TIME: 1.0493478775024414
> STR_ID: 4l3q |STR_LEN: 455 |STR_TIME: 0.8384318351745605
> STR_ID: 4l3r |STR_LEN: 438 |STR_TIME: 0.9903848171234131
> STR_ID: 4l3t |STR_LEN: 3039 |STR_TIME: 7.305019855499268
> STR_ID: 4l3u |STR_LEN: 181 |STR_TIME: 0.46237993240356445
> STR_ID: 4l3v |STR_LEN: 1499 |STR_TIME: 2.7748310565948486
> STR_ID: 4l3w |STR_LEN: 607 |STR_TIME: 0.6305458545684814
> STR_ID: 4l3x |STR_LEN: 2343 |STR_TIME: 2.489734172821045
> STR_ID: 4l3y |STR_LEN: 2286 |STR_TIME: 2.377732992172241
> STR_ID: 4l3z |STR_LEN: 2304 |STR_TIME: 2.5251598358154297
> STR_ID: 5l30 |STR_LEN: 725 |STR_TIME: 0.8230719566345215
> STR_ID: 5l31 |STR_LEN: 489 |STR_TIME: 0.8885529041290283
> STR_ID: 5l32 |STR_LEN: 506 |STR_TIME: 0.8433370590209961
> STR_ID: 5l33 |STR_LEN: 175 |STR_TIME: 0.44626688957214355
> STR_ID: 5l34 |STR_LEN: 8 |STR_TIME: 0.49282312393188477
> STR_ID: 5l35 |STR_LEN: 2955 |STR_TIME: 9.292613744735718
> STR_ID: 5l36 |STR_LEN: 295 |STR_TIME: 0.614569902420044
> STR_ID: 5l37 |STR_LEN: 767 |STR_TIME: 1.3318190574645996
> STR_ID: 5l38 |STR_LEN: 1987 |STR_TIME: 3.4295332431793213
> STR_ID: 5l39 |STR_LEN: 1561 |STR_TIME: 3.835114002227783
> STR_ID: 5l3a |STR_LEN: 336 |STR_TIME: 1.086731195449829
> STR_ID: 5l3b |STR_LEN: 800 |STR_TIME: 1.6341419219970703
> STR_ID: 5l3c |STR_LEN: 801 |STR_TIME: 1.5860459804534912
> STR_ID: 5l3d |STR_LEN: 864 |STR_TIME: 1.8146681785583496
> STR_ID: 5l3e |STR_LEN: 806 |STR_TIME: 1.5681297779083252
> STR_ID: 5l3f |STR_LEN: 811 |STR_TIME: 2.7932121753692627
> STR_ID: 5l3g |STR_LEN: 813 |STR_TIME: 2.787144184112549
> STR_ID: 5l3h |STR_LEN: 223 |STR_TIME: 0.5614197254180908
> STR_ID: 5l3i |STR_LEN: 208 |STR_TIME: 0.5518307685852051
> STR_ID: 5l3j |STR_LEN: 368 |STR_TIME: 1.2479751110076904
> STR_ID: 5l3l |STR_LEN: 67 |STR_TIME: 4.202278137207031
> STR_ID: 5l3m |STR_LEN: 69 |STR_TIME: 4.299489974975586
> STR_ID: 5l3n |STR_LEN: 69 |STR_TIME: 4.25605583190918
> STR_ID: 5l3o |STR_LEN: 807 |STR_TIME: 2.03121018409729
> STR_ID: 5l3p |STR_LEN: 11199 |STR_TIME: 36.22949695587158
> STR_ID: 5l3q |STR_LEN: 1296 |STR_TIME: 4.0465309619903564
> STR_ID: 5l3r |STR_LEN: 1265 |STR_TIME: 3.612650156021118
> STR_ID: 5l3s |STR_LEN: 3468 |STR_TIME: 8.014899015426636
> STR_ID: 5l3t |STR_LEN: 849 |STR_TIME: 3.0879359245300293
> STR_ID: 5l3u |STR_LEN: 762 |STR_TIME: 1.898993968963623
> STR_ID: 5l3v |STR_LEN: 766 |STR_TIME: 1.998471975326538
> STR_ID: 5l3w |STR_LEN: 339 |STR_TIME: 1.058131217956543
> STR_ID: 5l3x |STR_LEN: 581 |STR_TIME: 1.8590660095214844
> STR_ID: 5l3y |STR_LEN: 169 |STR_TIME: 0.5113048553466797
> STR_ID: 5l3z |STR_LEN: 385 |STR_TIME: 0.9783453941345215
>> FINISH_DIR: ./data/l/l3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 652 |DIR_TIME: 615.0764920711517 

>> START_DIR: ./data/l/l4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1l40 |STR_LEN: 316 |STR_TIME: 0.38555312156677246
> STR_ID: 1l41 |STR_LEN: 316 |STR_TIME: 0.3727710247039795
> STR_ID: 1l42 |STR_LEN: 316 |STR_TIME: 0.37941598892211914
> STR_ID: 1l43 |STR_LEN: 316 |STR_TIME: 0.44098496437072754
> STR_ID: 1l44 |STR_LEN: 316 |STR_TIME: 0.36963987350463867
> STR_ID: 1l45 |STR_LEN: 314 |STR_TIME: 0.38175511360168457
> STR_ID: 1l46 |STR_LEN: 316 |STR_TIME: 0.38225388526916504
> STR_ID: 1l47 |STR_LEN: 315 |STR_TIME: 0.38512396812438965
> STR_ID: 1l48 |STR_LEN: 313 |STR_TIME: 0.3935971260070801
> STR_ID: 1l49 |STR_LEN: 315 |STR_TIME: 0.3891148567199707
> STR_ID: 1l4a |STR_LEN: 347 |STR_TIME: 0.5845539569854736
> STR_ID: 1l4b |STR_LEN: 462 |STR_TIME: 0.6078379154205322
