>> START_DIR: ./data/g/g0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1g00 |STR_LEN: 49 |STR_TIME: 0.20544195175170898
> STR_ID: 1g25 |STR_LEN: 67 |STR_TIME: 4.202444791793823
> STR_ID: 1g26 |STR_LEN: 31 |STR_TIME: 0.8889968395233154
> STR_ID: 1g27 |STR_LEN: 574 |STR_TIME: 0.9382879734039307
> STR_ID: 1g28 |STR_LEN: 471 |STR_TIME: 0.8156719207763672
> STR_ID: 1g29 |STR_LEN: 1197 |STR_TIME: 1.5200178623199463
> STR_ID: 1g2a |STR_LEN: 1223 |STR_TIME: 1.2088770866394043
> STR_ID: 1g2b |STR_LEN: 223 |STR_TIME: 0.32714295387268066
> STR_ID: 1g2c |STR_LEN: 1927 |STR_TIME: 2.009773015975952
> STR_ID: 1g2d |STR_LEN: 471 |STR_TIME: 0.7569160461425781
> STR_ID: 1g2e |STR_LEN: 331 |STR_TIME: 0.408613920211792
> STR_ID: 1g2f |STR_LEN: 473 |STR_TIME: 0.7643580436706543
> STR_ID: 1g2g |STR_LEN: 13 |STR_TIME: 1.0761780738830566
> STR_ID: 1g2h |STR_LEN: 61 |STR_TIME: 6.276407957077026
> STR_ID: 1g2i |STR_LEN: 776 |STR_TIME: 0.9788780212402344
> STR_ID: 1g2j |STR_LEN: 47 |STR_TIME: 0.09795880317687988
> STR_ID: 1g2k |STR_LEN: 271 |STR_TIME: 0.4107780456542969
> STR_ID: 1g2l |STR_LEN: 505 |STR_TIME: 0.6227600574493408
> STR_ID: 1g2m |STR_LEN: 292 |STR_TIME: 0.5717060565948486
> STR_ID: 1g2n |STR_LEN: 506 |STR_TIME: 0.5539200305938721
> STR_ID: 1g2o |STR_LEN: 1277 |STR_TIME: 1.512712001800537
> STR_ID: 1g2p |STR_LEN: 280 |STR_TIME: 0.36142396926879883
> STR_ID: 1g2q |STR_LEN: 661 |STR_TIME: 0.717022180557251
> STR_ID: 1g2r |STR_LEN: 228 |STR_TIME: 0.44933414459228516
> STR_ID: 1g2s |STR_LEN: 71 |STR_TIME: 0.2802927494049072
> STR_ID: 1g2t |STR_LEN: 71 |STR_TIME: 4.802757024765015
> STR_ID: 1g2u |STR_LEN: 402 |STR_TIME: 0.6521949768066406
> STR_ID: 1g2v |STR_LEN: 2352 |STR_TIME: 4.2780070304870605
> STR_ID: 1g2w |STR_LEN: 763 |STR_TIME: 1.0865809917449951
> STR_ID: 1g2x |STR_LEN: 612 |STR_TIME: 0.707205057144165
> STR_ID: 1g2y |STR_LEN: 296 |STR_TIME: 0.27370786666870117
> STR_ID: 1g2z |STR_LEN: 162 |STR_TIME: 0.17171883583068848
> STR_ID: 2g20 |STR_LEN: 771 |STR_TIME: 1.2045328617095947
> STR_ID: 2g21 |STR_LEN: 869 |STR_TIME: 1.3103199005126953
> STR_ID: 2g22 |STR_LEN: 757 |STR_TIME: 1.203117847442627
> STR_ID: 2g24 |STR_LEN: 769 |STR_TIME: 1.2126789093017578
> STR_ID: 2g25 |STR_LEN: 2235 |STR_TIME: 3.200960874557495
> STR_ID: 2g26 |STR_LEN: 779 |STR_TIME: 1.1938881874084473
> STR_ID: 2g27 |STR_LEN: 658 |STR_TIME: 1.1713058948516846
> STR_ID: 2g28 |STR_LEN: 2155 |STR_TIME: 3.0949769020080566
> STR_ID: 2g29 |STR_LEN: 601 |STR_TIME: 0.7846240997314453
> STR_ID: 2g2b |STR_LEN: 150 |STR_TIME: 9.95724868774414
> STR_ID: 2g2c |STR_LEN: 364 |STR_TIME: 0.7039461135864258
> STR_ID: 2g2d |STR_LEN: 239 |STR_TIME: 0.32274794578552246
> STR_ID: 2g2f |STR_LEN: 634 |STR_TIME: 1.0406498908996582
> STR_ID: 2g2h |STR_LEN: 959 |STR_TIME: 1.1251299381256104
> STR_ID: 2g2i |STR_LEN: 553 |STR_TIME: 1.0614182949066162
> STR_ID: 2g2k |STR_LEN: 156 |STR_TIME: 9.249263048171997
> STR_ID: 2g2l |STR_LEN: 229 |STR_TIME: 0.3953850269317627
> STR_ID: 2g2n |STR_LEN: 737 |STR_TIME: 0.9498021602630615
> STR_ID: 2g2o |STR_LEN: 531 |STR_TIME: 0.5848541259765625
> STR_ID: 2g2p |STR_LEN: 648 |STR_TIME: 0.9176177978515625
> STR_ID: 2g2q |STR_LEN: 428 |STR_TIME: 0.6773281097412109
> STR_ID: 2g2r |STR_LEN: 1001 |STR_TIME: 1.6709859371185303
> STR_ID: 2g2s |STR_LEN: 555 |STR_TIME: 0.5318658351898193
> STR_ID: 2g2u |STR_LEN: 761 |STR_TIME: 0.8471529483795166
> STR_ID: 2g2w |STR_LEN: 622 |STR_TIME: 0.845369815826416
> STR_ID: 2g2x |STR_LEN: 679 |STR_TIME: 0.8859672546386719
> STR_ID: 2g2y |STR_LEN: 409 |STR_TIME: 0.5559072494506836
> STR_ID: 2g2z |STR_LEN: 320 |STR_TIME: 0.5680036544799805
> STR_ID: 3g20 |STR_LEN: 507 |STR_TIME: 0.6102828979492188
> STR_ID: 3g21 |STR_LEN: 161 |STR_TIME: 0.3830080032348633
> STR_ID: 3g22 |STR_LEN: 728 |STR_TIME: 0.8729259967803955
> STR_ID: 3g23 |STR_LEN: 1016 |STR_TIME: 1.1290700435638428
> STR_ID: 3g24 |STR_LEN: 737 |STR_TIME: 0.8683657646179199
> STR_ID: 3g25 |STR_LEN: 3193 |STR_TIME: 4.095659971237183
> STR_ID: 3g26 |STR_LEN: 159 |STR_TIME: 0.22676801681518555
> STR_ID: 3g27 |STR_LEN: 128 |STR_TIME: 0.21403908729553223
> STR_ID: 3g28 |STR_LEN: 182 |STR_TIME: 0.20888018608093262
> STR_ID: 3g29 |STR_LEN: 161 |STR_TIME: 0.2985110282897949
> STR_ID: 3g2a |STR_LEN: 36 |STR_TIME: 0.11374068260192871
> STR_ID: 3g2b |STR_LEN: 194 |STR_TIME: 0.21871685981750488
> STR_ID: 3g2c |STR_LEN: 696 |STR_TIME: 1.0713999271392822
> STR_ID: 3g2d |STR_LEN: 863 |STR_TIME: 1.303823709487915
> STR_ID: 3g2e |STR_LEN: 1118 |STR_TIME: 1.3631329536437988
> STR_ID: 3g2f |STR_LEN: 740 |STR_TIME: 1.2221829891204834
> STR_ID: 3g2g |STR_LEN: 2485 |STR_TIME: 3.4465889930725098
> STR_ID: 3g2h |STR_LEN: 1026 |STR_TIME: 1.5600519180297852
> STR_ID: 3g2i |STR_LEN: 1093 |STR_TIME: 1.5825262069702148
> STR_ID: 3g2j |STR_LEN: 1025 |STR_TIME: 1.6144566535949707
> STR_ID: 3g2k |STR_LEN: 1016 |STR_TIME: 1.594360113143921
> STR_ID: 3g2l |STR_LEN: 1105 |STR_TIME: 1.5699610710144043
> STR_ID: 3g2m |STR_LEN: 589 |STR_TIME: 0.8479139804840088
> STR_ID: 3g2n |STR_LEN: 1045 |STR_TIME: 1.612107753753662
> STR_ID: 3g2o |STR_LEN: 618 |STR_TIME: 0.9099299907684326
> STR_ID: 3g2p |STR_LEN: 499 |STR_TIME: 0.8941750526428223
> STR_ID: 3g2q |STR_LEN: 603 |STR_TIME: 0.9217250347137451
> STR_ID: 3g2r |STR_LEN: 14 |STR_TIME: 0.08311581611633301
> STR_ID: 3g2s |STR_LEN: 585 |STR_TIME: 1.2066550254821777
> STR_ID: 3g2t |STR_LEN: 583 |STR_TIME: 1.089595079421997
> STR_ID: 3g2u |STR_LEN: 446 |STR_TIME: 1.0661978721618652
> STR_ID: 3g2v |STR_LEN: 454 |STR_TIME: 1.026094913482666
> STR_ID: 3g2w |STR_LEN: 325 |STR_TIME: 1.001965045928955
> STR_ID: 3g2x |STR_LEN: 863 |STR_TIME: 1.449639081954956
> STR_ID: 3g2y |STR_LEN: 1140 |STR_TIME: 1.9448707103729248
> STR_ID: 3g2z |STR_LEN: 1108 |STR_TIME: 1.9136338233947754
> STR_ID: 4g20 |STR_LEN: 296 |STR_TIME: 0.5434021949768066
> STR_ID: 4g21 |STR_LEN: 275 |STR_TIME: 0.5005476474761963
> STR_ID: 4g22 |STR_LEN: 1467 |STR_TIME: 2.881258964538574
> STR_ID: 4g23 |STR_LEN: 823 |STR_TIME: 1.0233728885650635
> STR_ID: 4g24 |STR_LEN: 810 |STR_TIME: 0.9786727428436279
> STR_ID: 4g25 |STR_LEN: 713 |STR_TIME: 1.0140862464904785
> STR_ID: 4g26 |STR_LEN: 866 |STR_TIME: 1.3871407508850098
> STR_ID: 4g27 |STR_LEN: 448 |STR_TIME: 1.2522211074829102
> STR_ID: 4g28 |STR_LEN: 490 |STR_TIME: 1.2636947631835938
> STR_ID: 4g29 |STR_LEN: 303 |STR_TIME: 0.6504421234130859
> STR_ID: 4g2a |STR_LEN: 495 |STR_TIME: 1.175367832183838
> STR_ID: 4g2b |STR_LEN: 495 |STR_TIME: 0.6926000118255615
> STR_ID: 4g2c |STR_LEN: 1368 |STR_TIME: 1.8460700511932373
> STR_ID: 4g2d |STR_LEN: 319 |STR_TIME: 0.6133723258972168
> STR_ID: 4g2e |STR_LEN: 456 |STR_TIME: 0.8775680065155029
> STR_ID: 4g2f |STR_LEN: 501 |STR_TIME: 0.6241490840911865
> STR_ID: 4g2g |STR_LEN: 864 |STR_TIME: 0.8989362716674805
> STR_ID: 4g2h |STR_LEN: 382 |STR_TIME: 0.5484879016876221
> STR_ID: 4g2i |STR_LEN: 481 |STR_TIME: 0.5462100505828857
> STR_ID: 4g2j |STR_LEN: 1029 |STR_TIME: 2.360985279083252
> STR_ID: 4g2k |STR_LEN: 579 |STR_TIME: 1.2365200519561768
> STR_ID: 4g2l |STR_LEN: 662 |STR_TIME: 2.193925142288208
> STR_ID: 4g2m |STR_LEN: 446 |STR_TIME: 1.3965048789978027
> STR_ID: 4g2n |STR_LEN: 2208 |STR_TIME: 4.4006500244140625
> STR_ID: 4g2o |STR_LEN: 338 |STR_TIME: 0.5514500141143799
> STR_ID: 4g2p |STR_LEN: 406 |STR_TIME: 0.8337411880493164
> STR_ID: 4g2r |STR_LEN: 1576 |STR_TIME: 2.961606979370117
> STR_ID: 4g2s |STR_LEN: 694 |STR_TIME: 2.076637029647827
> STR_ID: 4g2t |STR_LEN: 424 |STR_TIME: 0.6862390041351318
> STR_ID: 4g2u |STR_LEN: 880 |STR_TIME: 1.5641989707946777
> STR_ID: 4g2v |STR_LEN: 432 |STR_TIME: 1.140303134918213
> STR_ID: 4g2w |STR_LEN: 352 |STR_TIME: 0.5939188003540039
> STR_ID: 4g2y |STR_LEN: 368 |STR_TIME: 0.6244280338287354
> STR_ID: 4g2z |STR_LEN: 657 |STR_TIME: 0.7435603141784668
> STR_ID: 5g20 |STR_LEN: 796 |STR_TIME: 0.9926388263702393
> STR_ID: 5g21 |STR_LEN: 790 |STR_TIME: 0.959820032119751
> STR_ID: 5g22 |STR_LEN: 1591 |STR_TIME: 2.3518850803375244
> STR_ID: 5g23 |STR_LEN: 1326 |STR_TIME: 2.4735701084136963
> STR_ID: 5g24 |STR_LEN: 473 |STR_TIME: 1.241546869277954
> STR_ID: 5g25 |STR_LEN: 95 |STR_TIME: 0.20168614387512207
> STR_ID: 5g26 |STR_LEN: 278 |STR_TIME: 0.5325329303741455
> STR_ID: 5g27 |STR_LEN: 311 |STR_TIME: 0.7587308883666992
> STR_ID: 5g28 |STR_LEN: 410 |STR_TIME: 1.0121862888336182
> STR_ID: 5g2a |STR_LEN: 326 |STR_TIME: 0.9345798492431641
> STR_ID: 5g2c |STR_LEN: 294 |STR_TIME: 0.5564842224121094
> STR_ID: 5g2d |STR_LEN: 372 |STR_TIME: 0.5693776607513428
> STR_ID: 5g2e |STR_LEN: 4056 |STR_TIME: 7.376830816268921
> STR_ID: 5g2f |STR_LEN: 366 |STR_TIME: 0.8138539791107178
> STR_ID: 5g2g |STR_LEN: 340 |STR_TIME: 0.903994083404541
> STR_ID: 5g2h |STR_LEN: 361 |STR_TIME: 0.848731279373169
> STR_ID: 5g2i |STR_LEN: 358 |STR_TIME: 0.7464971542358398
> STR_ID: 5g2m |STR_LEN: 661 |STR_TIME: 1.8731441497802734
> STR_ID: 5g2n |STR_LEN: 836 |STR_TIME: 2.8368289470672607
> STR_ID: 5g2o |STR_LEN: 733 |STR_TIME: 2.2287509441375732
> STR_ID: 5g2p |STR_LEN: 3021 |STR_TIME: 3.575639009475708
> STR_ID: 5g2q |STR_LEN: 6340 |STR_TIME: 18.043025732040405
> STR_ID: 5g2r |STR_LEN: 482 |STR_TIME: 1.363109827041626
> STR_ID: 5g2s |STR_LEN: 427 |STR_TIME: 1.266206979751587
> STR_ID: 5g2t |STR_LEN: 3080 |STR_TIME: 3.499013900756836
> STR_ID: 5g2u |STR_LEN: 847 |STR_TIME: 1.513463020324707
> STR_ID: 5g2v |STR_LEN: 1021 |STR_TIME: 1.837900161743164
> STR_ID: 5g2w |STR_LEN: 279 |STR_TIME: 0.7282538414001465
> STR_ID: 5g2x |STR_LEN: 1191 |STR_TIME: 4.163015842437744
> STR_ID: 5g2y |STR_LEN: 630 |STR_TIME: 2.894698143005371
> STR_ID: 5g2z |STR_LEN: 350 |STR_TIME: 0.4416980743408203
>> FINISH_DIR: ./data/g/g2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 490 |DIR_TIME: 259.1856520175934 

>> START_DIR: ./data/g/g3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1g30 |STR_LEN: 486 |STR_TIME: 0.6273870468139648
> STR_ID: 1g31 |STR_LEN: 1248 |STR_TIME: 1.515010118484497
> STR_ID: 1g32 |STR_LEN: 604 |STR_TIME: 0.6519999504089355
> STR_ID: 1g33 |STR_LEN: 123 |STR_TIME: 0.19048190116882324
> STR_ID: 1g35 |STR_LEN: 342 |STR_TIME: 0.4351668357849121
> STR_ID: 1g36 |STR_LEN: 403 |STR_TIME: 0.4486210346221924
> STR_ID: 1g37 |STR_LEN: 368 |STR_TIME: 0.6828048229217529
> STR_ID: 1g38 |STR_LEN: 1324 |STR_TIME: 1.9052190780639648
> STR_ID: 1g39 |STR_LEN: 286 |STR_TIME: 0.2809898853302002
> STR_ID: 1g3a |STR_LEN: 12 |STR_TIME: 0.10840487480163574
> STR_ID: 1g3b |STR_LEN: 397 |STR_TIME: 0.47742700576782227
> STR_ID: 1g3c |STR_LEN: 402 |STR_TIME: 0.45924830436706543
> STR_ID: 1g3d |STR_LEN: 419 |STR_TIME: 0.47330594062805176
> STR_ID: 1g3e |STR_LEN: 424 |STR_TIME: 0.44797396659851074
> STR_ID: 1g3f |STR_LEN: 127 |STR_TIME: 0.4672830104827881
> STR_ID: 1g3g |STR_LEN: 164 |STR_TIME: 10.642232894897461
> STR_ID: 1g3i |STR_LEN: 5931 |STR_TIME: 10.542212963104248
> STR_ID: 1g3j |STR_LEN: 1299 |STR_TIME: 1.765873908996582
> STR_ID: 1g3k |STR_LEN: 720 |STR_TIME: 1.0865540504455566
> STR_ID: 1g3l |STR_LEN: 1182 |STR_TIME: 2.118311882019043
> STR_ID: 1g3m |STR_LEN: 1186 |STR_TIME: 1.2946889400482178
> STR_ID: 1g3n |STR_LEN: 1362 |STR_TIME: 2.31717586517334
> STR_ID: 1g3o |STR_LEN: 249 |STR_TIME: 0.27425408363342285
> STR_ID: 1g3p |STR_LEN: 505 |STR_TIME: 0.4709491729736328
> STR_ID: 1g3q |STR_LEN: 361 |STR_TIME: 0.4611642360687256
> STR_ID: 1g3r |STR_LEN: 309 |STR_TIME: 0.4675290584564209
> STR_ID: 1g3s |STR_LEN: 292 |STR_TIME: 0.40462589263916016
> STR_ID: 1g3t |STR_LEN: 480 |STR_TIME: 0.6774992942810059
> STR_ID: 1g3u |STR_LEN: 362 |STR_TIME: 0.43932604789733887
> STR_ID: 1g3v |STR_LEN: 100 |STR_TIME: 0.25458621978759766
> STR_ID: 1g3w |STR_LEN: 284 |STR_TIME: 0.4242990016937256
> STR_ID: 1g3x |STR_LEN: 258 |STR_TIME: 0.803469181060791
> STR_ID: 1g3y |STR_LEN: 237 |STR_TIME: 0.4698970317840576
> STR_ID: 1g3z |STR_LEN: 444 |STR_TIME: 0.5678961277008057
> STR_ID: 2g30 |STR_LEN: 396 |STR_TIME: 0.5468740463256836
> STR_ID: 2g31 |STR_LEN: 60 |STR_TIME: 3.6319549083709717
> STR_ID: 2g32 |STR_LEN: 297 |STR_TIME: 0.5554931163787842
> STR_ID: 2g33 |STR_LEN: 588 |STR_TIME: 1.0602147579193115
> STR_ID: 2g34 |STR_LEN: 582 |STR_TIME: 1.051698923110962
> STR_ID: 2g35 |STR_LEN: 108 |STR_TIME: 7.340977907180786
> STR_ID: 2g36 |STR_LEN: 380 |STR_TIME: 0.6669459342956543
> STR_ID: 2g37 |STR_LEN: 848 |STR_TIME: 1.2412018775939941
> STR_ID: 2g38 |STR_LEN: 573 |STR_TIME: 0.9689309597015381
> STR_ID: 2g39 |STR_LEN: 1794 |STR_TIME: 1.9778432846069336
> STR_ID: 2g3a |STR_LEN: 259 |STR_TIME: 0.3394482135772705
> STR_ID: 2g3b |STR_LEN: 607 |STR_TIME: 0.7539832592010498
> STR_ID: 2g3d |STR_LEN: 599 |STR_TIME: 0.5550379753112793
> STR_ID: 2g3f |STR_LEN: 1237 |STR_TIME: 1.6023399829864502
> STR_ID: 2g3h |STR_LEN: 425 |STR_TIME: 0.7303299903869629
> STR_ID: 2g3i |STR_LEN: 543 |STR_TIME: 0.6184358596801758
> STR_ID: 2g3j |STR_LEN: 387 |STR_TIME: 0.6129150390625
> STR_ID: 2g3k |STR_LEN: 714 |STR_TIME: 1.2444958686828613
> STR_ID: 2g3m |STR_LEN: 5410 |STR_TIME: 7.879440784454346
> STR_ID: 2g3n |STR_LEN: 4767 |STR_TIME: 7.846437931060791
> STR_ID: 2g3o |STR_LEN: 1503 |STR_TIME: 2.3267366886138916
> STR_ID: 2g3p |STR_LEN: 705 |STR_TIME: 0.831744909286499
> STR_ID: 2g3q |STR_LEN: 119 |STR_TIME: 7.6213109493255615
> STR_ID: 2g3r |STR_LEN: 290 |STR_TIME: 0.38306593894958496
> STR_ID: 2g3s |STR_LEN: 695 |STR_TIME: 0.5996122360229492
> STR_ID: 2g3t |STR_LEN: 694 |STR_TIME: 0.7401130199432373
> STR_ID: 2g3v |STR_LEN: 910 |STR_TIME: 1.4080390930175781
> STR_ID: 2g3w |STR_LEN: 576 |STR_TIME: 0.7413396835327148
> STR_ID: 2g3x |STR_LEN: 442 |STR_TIME: 0.5008797645568848
> STR_ID: 2g3y |STR_LEN: 205 |STR_TIME: 0.3669140338897705
> STR_ID: 2g3z |STR_LEN: 516 |STR_TIME: 0.5098459720611572
> STR_ID: 3g30 |STR_LEN: 422 |STR_TIME: 0.5452899932861328
> STR_ID: 3g31 |STR_LEN: 889 |STR_TIME: 1.031994104385376
> STR_ID: 3g32 |STR_LEN: 1211 |STR_TIME: 2.0471150875091553
> STR_ID: 3g33 |STR_LEN: 1039 |STR_TIME: 1.8157029151916504
> STR_ID: 3g34 |STR_LEN: 1184 |STR_TIME: 1.9769859313964844
> STR_ID: 3g35 |STR_LEN: 1135 |STR_TIME: 2.003096103668213
> STR_ID: 3g36 |STR_LEN: 570 |STR_TIME: 0.5730721950531006
> STR_ID: 3g37 |STR_LEN: 4632 |STR_TIME: 8.068120956420898
> STR_ID: 3g38 |STR_LEN: 328 |STR_TIME: 0.6502120494842529
> STR_ID: 3g39 |STR_LEN: 285 |STR_TIME: 0.3507270812988281
> STR_ID: 3g3a |STR_LEN: 1746 |STR_TIME: 2.1690471172332764
> STR_ID: 3g3b |STR_LEN: 1245 |STR_TIME: 1.8655967712402344
> STR_ID: 3g3c |STR_LEN: 534 |STR_TIME: 1.0821189880371094
> STR_ID: 3g3d |STR_LEN: 852 |STR_TIME: 1.1116089820861816
> STR_ID: 3g3e |STR_LEN: 1688 |STR_TIME: 2.725435972213745
> STR_ID: 3g3f |STR_LEN: 1095 |STR_TIME: 2.0775070190429688
> STR_ID: 3g3g |STR_LEN: 1171 |STR_TIME: 2.1762919425964355
> STR_ID: 3g3h |STR_LEN: 1222 |STR_TIME: 2.0407848358154297
> STR_ID: 3g3i |STR_LEN: 1209 |STR_TIME: 2.1154959201812744
> STR_ID: 3g3j |STR_LEN: 1134 |STR_TIME: 2.14491605758667
> STR_ID: 3g3k |STR_LEN: 1247 |STR_TIME: 2.278656005859375
> STR_ID: 3g3l |STR_LEN: 508 |STR_TIME: 0.6399953365325928
> STR_ID: 3g3m |STR_LEN: 530 |STR_TIME: 0.7287580966949463
> STR_ID: 3g3n |STR_LEN: 321 |STR_TIME: 0.6019508838653564
> STR_ID: 3g3o |STR_LEN: 490 |STR_TIME: 0.6370489597320557
> STR_ID: 3g3p |STR_LEN: 474 |STR_TIME: 0.7102038860321045
> STR_ID: 3g3q |STR_LEN: 661 |STR_TIME: 1.1384100914001465
> STR_ID: 3g3r |STR_LEN: 920 |STR_TIME: 1.2411279678344727
> STR_ID: 3g3s |STR_LEN: 1038 |STR_TIME: 1.115995168685913
> STR_ID: 3g3t |STR_LEN: 522 |STR_TIME: 0.624291181564331
> STR_ID: 3g3u |STR_LEN: 963 |STR_TIME: 1.1690411567687988
> STR_ID: 3g3v |STR_LEN: 263 |STR_TIME: 0.37833070755004883
> STR_ID: 3g3w |STR_LEN: 207 |STR_TIME: 0.3547170162200928
> STR_ID: 3g3x |STR_LEN: 331 |STR_TIME: 0.38893795013427734
> STR_ID: 3g3y |STR_LEN: 579 |STR_TIME: 1.0188710689544678
> STR_ID: 3g3z |STR_LEN: 393 |STR_TIME: 0.5642309188842773
> STR_ID: 4g31 |STR_LEN: 411 |STR_TIME: 0.5367047786712646
> STR_ID: 4g32 |STR_LEN: 1303 |STR_TIME: 1.421617031097412
> STR_ID: 4g33 |STR_LEN: 911 |STR_TIME: 2.2472031116485596
> STR_ID: 4g34 |STR_LEN: 301 |STR_TIME: 0.8671770095825195
> STR_ID: 4g35 |STR_LEN: 190 |STR_TIME: 0.326096773147583
> STR_ID: 4g36 |STR_LEN: 1139 |STR_TIME: 1.8471641540527344
> STR_ID: 4g37 |STR_LEN: 1271 |STR_TIME: 1.9947001934051514
> STR_ID: 4g38 |STR_LEN: 1017 |STR_TIME: 1.7903506755828857
> STR_ID: 4g39 |STR_LEN: 587 |STR_TIME: 0.9436459541320801
> STR_ID: 4g3a |STR_LEN: 674 |STR_TIME: 1.5645220279693604
> STR_ID: 4g3b |STR_LEN: 102 |STR_TIME: 0.2567942142486572
> STR_ID: 4g3c |STR_LEN: 840 |STR_TIME: 2.1555309295654297
> STR_ID: 4g3d |STR_LEN: 1236 |STR_TIME: 3.777838945388794
> STR_ID: 4g3e |STR_LEN: 705 |STR_TIME: 2.0594499111175537
> STR_ID: 4g3f |STR_LEN: 557 |STR_TIME: 1.0821309089660645
> STR_ID: 4g3g |STR_LEN: 351 |STR_TIME: 1.0298380851745605
> STR_ID: 4g3h |STR_LEN: 1899 |STR_TIME: 2.4197356700897217
> STR_ID: 4g3i |STR_LEN: 741 |STR_TIME: 2.6512701511383057
> STR_ID: 4g3j |STR_LEN: 2503 |STR_TIME: 6.233573913574219
> STR_ID: 4g3k |STR_LEN: 298 |STR_TIME: 1.0220947265625
> STR_ID: 4g3m |STR_LEN: 1800 |STR_TIME: 2.6229970455169678
> STR_ID: 4g3n |STR_LEN: 598 |STR_TIME: 1.1196467876434326
> STR_ID: 4g3o |STR_LEN: 106 |STR_TIME: 0.23566699028015137
> STR_ID: 4g3p |STR_LEN: 666 |STR_TIME: 0.8849570751190186
> STR_ID: 4g3q |STR_LEN: 1025 |STR_TIME: 0.983079195022583
> STR_ID: 4g3r |STR_LEN: 1241 |STR_TIME: 2.6895663738250732
> STR_ID: 4g3s |STR_LEN: 840 |STR_TIME: 0.9603912830352783
> STR_ID: 4g3t |STR_LEN: 413 |STR_TIME: 1.1826460361480713
> STR_ID: 4g3u |STR_LEN: 979 |STR_TIME: 2.2779929637908936
> STR_ID: 4g3v |STR_LEN: 497 |STR_TIME: 2.215733051300049
> STR_ID: 4g3w |STR_LEN: 155 |STR_TIME: 0.5123860836029053
> STR_ID: 4g3x |STR_LEN: 262 |STR_TIME: 0.8263528347015381
> STR_ID: 4g3y |STR_LEN: 716 |STR_TIME: 1.094080924987793
> STR_ID: 5g30 |STR_LEN: 816 |STR_TIME: 0.9709088802337646
> STR_ID: 5g31 |STR_LEN: 160 |STR_TIME: 0.2627902030944824
> STR_ID: 5g32 |STR_LEN: 323 |STR_TIME: 1.3032569885253906
> STR_ID: 5g33 |STR_LEN: 293 |STR_TIME: 1.3050990104675293
> STR_ID: 5g34 |STR_LEN: 341 |STR_TIME: 1.336548089981079
> STR_ID: 5g35 |STR_LEN: 340 |STR_TIME: 1.3522887229919434
> STR_ID: 5g36 |STR_LEN: 258 |STR_TIME: 0.46842169761657715
> STR_ID: 5g37 |STR_LEN: 1502 |STR_TIME: 3.001549005508423
> STR_ID: 5g38 |STR_LEN: 335 |STR_TIME: 0.9753427505493164
> STR_ID: 5g39 |STR_LEN: 241 |STR_TIME: 0.6137771606445312
> STR_ID: 5g3a |STR_LEN: 335 |STR_TIME: 0.9495820999145508
> STR_ID: 5g3b |STR_LEN: 1017 |STR_TIME: 1.0161020755767822
> STR_ID: 5g3d |STR_LEN: 894 |STR_TIME: 0.9501781463623047
> STR_ID: 5g3e |STR_LEN: 943 |STR_TIME: 0.9985601902008057
> STR_ID: 5g3f |STR_LEN: 818 |STR_TIME: 0.9541270732879639
> STR_ID: 5g3j |STR_LEN: 337 |STR_TIME: 0.9669387340545654
> STR_ID: 5g3l |STR_LEN: 1096 |STR_TIME: 1.0316858291625977
> STR_ID: 5g3m |STR_LEN: 372 |STR_TIME: 0.5531010627746582
> STR_ID: 5g3n |STR_LEN: 487 |STR_TIME: 0.543255090713501
> STR_ID: 5g3o |STR_LEN: 2103 |STR_TIME: 6.016035795211792
> STR_ID: 5g3p |STR_LEN: 3935 |STR_TIME: 4.236706018447876
> STR_ID: 5g3q |STR_LEN: 314 |STR_TIME: 0.6059541702270508
> STR_ID: 5g3r |STR_LEN: 927 |STR_TIME: 1.9684879779815674
> STR_ID: 5g3s |STR_LEN: 1237 |STR_TIME: 4.195369005203247
> STR_ID: 5g3t |STR_LEN: 3038 |STR_TIME: 8.555887937545776
> STR_ID: 5g3u |STR_LEN: 1126 |STR_TIME: 4.22166895866394
> STR_ID: 5g3w |STR_LEN: 3298 |STR_TIME: 5.692664623260498
> STR_ID: 5g3x |STR_LEN: 344 |STR_TIME: 0.9259538650512695
> STR_ID: 5g3y |STR_LEN: 477 |STR_TIME: 0.9311659336090088
> STR_ID: 5g3z |STR_LEN: 336 |STR_TIME: 0.46801304817199707
>> FINISH_DIR: ./data/g/g3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 654 |DIR_TIME: 266.45746088027954 

>> START_DIR: ./data/g/g4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1g40 |STR_LEN: 486 |STR_TIME: 0.8222088813781738
> STR_ID: 1g41 |STR_LEN: 432 |STR_TIME: 0.6498770713806152
> STR_ID: 1g42 |STR_LEN: 709 |STR_TIME: 0.7535359859466553
> STR_ID: 1g43 |STR_LEN: 260 |STR_TIME: 0.34775400161743164
> STR_ID: 1g44 |STR_LEN: 682 |STR_TIME: 1.2069382667541504
> STR_ID: 1g45 |STR_LEN: 433 |STR_TIME: 0.5647690296173096
> STR_ID: 1g46 |STR_LEN: 390 |STR_TIME: 0.5418450832366943
> STR_ID: 1g47 |STR_LEN: 72 |STR_TIME: 5.3715901374816895
