>> START_DIR: ./data/a/a0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1a00 |STR_LEN: 794 |STR_TIME: 1.0915958881378174
> STR_ID: 1a2g |STR_LEN: 399 |STR_TIME: 0.689976692199707
> STR_ID: 1a2i |STR_LEN: 111 |STR_TIME: 7.72802734375
> STR_ID: 1a2j |STR_LEN: 278 |STR_TIME: 0.3993978500366211
> STR_ID: 1a2k |STR_LEN: 1003 |STR_TIME: 1.671720027923584
> STR_ID: 1a2l |STR_LEN: 388 |STR_TIME: 0.6470508575439453
> STR_ID: 1a2m |STR_LEN: 401 |STR_TIME: 0.6544969081878662
> STR_ID: 1a2n |STR_LEN: 690 |STR_TIME: 0.7876877784729004
> STR_ID: 1a2o |STR_LEN: 1105 |STR_TIME: 1.2481968402862549
> STR_ID: 1a2p |STR_LEN: 742 |STR_TIME: 1.2728960514068604
> STR_ID: 1a2q |STR_LEN: 465 |STR_TIME: 0.5809972286224365
> STR_ID: 1a2s |STR_LEN: 90 |STR_TIME: 0.3131120204925537
> STR_ID: 1a2t |STR_LEN: 182 |STR_TIME: 0.36668968200683594
> STR_ID: 1a2u |STR_LEN: 179 |STR_TIME: 0.36331915855407715
> STR_ID: 1a2v |STR_LEN: 6492 |STR_TIME: 7.453255891799927
> STR_ID: 1a2w |STR_LEN: 343 |STR_TIME: 0.4867579936981201
> STR_ID: 1a2x |STR_LEN: 280 |STR_TIME: 0.39437317848205566
> STR_ID: 1a2y |STR_LEN: 838 |STR_TIME: 0.8530521392822266
> STR_ID: 1a2z |STR_LEN: 1544 |STR_TIME: 1.6754958629608154
> STR_ID: 2a20 |STR_LEN: 62 |STR_TIME: 3.671190023422241
> STR_ID: 2a21 |STR_LEN: 1074 |STR_TIME: 1.1299221515655518
> STR_ID: 2a22 |STR_LEN: 688 |STR_TIME: 0.7840328216552734
> STR_ID: 2a24 |STR_LEN: 215 |STR_TIME: 14.2258141040802
> STR_ID: 2a25 |STR_LEN: 256 |STR_TIME: 0.41055774688720703
> STR_ID: 2a26 |STR_LEN: 372 |STR_TIME: 0.7835609912872314
> STR_ID: 2a27 |STR_LEN: 2611 |STR_TIME: 4.3742592334747314
> STR_ID: 2a28 |STR_LEN: 606 |STR_TIME: 0.8739621639251709
> STR_ID: 2a29 |STR_LEN: 137 |STR_TIME: 0.5300800800323486
> STR_ID: 2a2a |STR_LEN: 2602 |STR_TIME: 4.808143138885498
> STR_ID: 2a2b |STR_LEN: 41 |STR_TIME: 2.2745790481567383
> STR_ID: 2a2c |STR_LEN: 908 |STR_TIME: 0.9439747333526611
> STR_ID: 2a2d |STR_LEN: 707 |STR_TIME: 0.9137637615203857
> STR_ID: 2a2e |STR_LEN: 321 |STR_TIME: 1.3961899280548096
> STR_ID: 2a2f |STR_LEN: 383 |STR_TIME: 0.5738630294799805
> STR_ID: 2a2g |STR_LEN: 636 |STR_TIME: 1.1727538108825684
> STR_ID: 2a2i |STR_LEN: 785 |STR_TIME: 1.0906271934509277
> STR_ID: 2a2j |STR_LEN: 481 |STR_TIME: 0.8019189834594727
> STR_ID: 2a2k |STR_LEN: 393 |STR_TIME: 0.43750810623168945
> STR_ID: 2a2l |STR_LEN: 1134 |STR_TIME: 1.1111972332000732
> STR_ID: 2a2m |STR_LEN: 1089 |STR_TIME: 1.0892231464385986
> STR_ID: 2a2n |STR_LEN: 882 |STR_TIME: 1.743377923965454
> STR_ID: 2a2o |STR_LEN: 3359 |STR_TIME: 3.5138046741485596
> STR_ID: 2a2p |STR_LEN: 129 |STR_TIME: 8.510309934616089
> STR_ID: 2a2q |STR_LEN: 1327 |STR_TIME: 1.3252129554748535
> STR_ID: 2a2r |STR_LEN: 966 |STR_TIME: 0.9899330139160156
> STR_ID: 2a2s |STR_LEN: 952 |STR_TIME: 0.9631490707397461
> STR_ID: 2a2t |STR_LEN: 116 |STR_TIME: 0.46979498863220215
> STR_ID: 2a2u |STR_LEN: 700 |STR_TIME: 1.297943115234375
> STR_ID: 2a2v |STR_LEN: 34 |STR_TIME: 1.9278819561004639
> STR_ID: 2a2x |STR_LEN: 470 |STR_TIME: 0.626291036605835
> STR_ID: 2a2y |STR_LEN: 178 |STR_TIME: 6.48067307472229
> STR_ID: 2a2z |STR_LEN: 966 |STR_TIME: 1.77825927734375
> STR_ID: 3a20 |STR_LEN: 522 |STR_TIME: 0.5444941520690918
> STR_ID: 3a21 |STR_LEN: 3091 |STR_TIME: 2.62202525138855
> STR_ID: 3a22 |STR_LEN: 2621 |STR_TIME: 2.565434694290161
> STR_ID: 3a23 |STR_LEN: 2743 |STR_TIME: 2.528209924697876
> STR_ID: 3a24 |STR_LEN: 1839 |STR_TIME: 2.5066258907318115
> STR_ID: 3a25 |STR_LEN: 412 |STR_TIME: 0.596167802810669
> STR_ID: 3a26 |STR_LEN: 320 |STR_TIME: 0.5515539646148682
> STR_ID: 3a27 |STR_LEN: 299 |STR_TIME: 0.8014199733734131
> STR_ID: 3a28 |STR_LEN: 3630 |STR_TIME: 3.8987908363342285
> STR_ID: 3a29 |STR_LEN: 1606 |STR_TIME: 2.273522138595581
> STR_ID: 3a2a |STR_LEN: 234 |STR_TIME: 0.3780190944671631
> STR_ID: 3a2b |STR_LEN: 679 |STR_TIME: 0.767996072769165
> STR_ID: 3a2c |STR_LEN: 3336 |STR_TIME: 6.1561598777771
> STR_ID: 3a2e |STR_LEN: 914 |STR_TIME: 0.8893649578094482
> STR_ID: 3a2f |STR_LEN: 1146 |STR_TIME: 1.915478229522705
> STR_ID: 3a2g |STR_LEN: 284 |STR_TIME: 0.38324713706970215
> STR_ID: 3a2h |STR_LEN: 293 |STR_TIME: 0.5002069473266602
> STR_ID: 3a2i |STR_LEN: 254 |STR_TIME: 0.4823768138885498
> STR_ID: 3a2j |STR_LEN: 278 |STR_TIME: 0.48594188690185547
> STR_ID: 3a2k |STR_LEN: 1078 |STR_TIME: 4.554800271987915
> STR_ID: 3a2l |STR_LEN: 968 |STR_TIME: 1.1480069160461426
> STR_ID: 3a2m |STR_LEN: 1053 |STR_TIME: 1.2275471687316895
> STR_ID: 3a2n |STR_LEN: 1685 |STR_TIME: 2.222127914428711
> STR_ID: 3a2o |STR_LEN: 832 |STR_TIME: 1.4802920818328857
> STR_ID: 3a2p |STR_LEN: 929 |STR_TIME: 0.9478850364685059
> STR_ID: 3a2q |STR_LEN: 1006 |STR_TIME: 1.0057992935180664
> STR_ID: 3a2s |STR_LEN: 511 |STR_TIME: 0.6839542388916016
> STR_ID: 3a2v |STR_LEN: 3344 |STR_TIME: 4.704174041748047
> STR_ID: 3a2w |STR_LEN: 2632 |STR_TIME: 4.352814197540283
> STR_ID: 3a2x |STR_LEN: 3900 |STR_TIME: 4.76728081703186
> STR_ID: 3a2y |STR_LEN: 317 |STR_TIME: 0.4261209964752197
> STR_ID: 3a2z |STR_LEN: 554 |STR_TIME: 0.4692051410675049
> STR_ID: 4a20 |STR_LEN: 129 |STR_TIME: 0.32908105850219727
> STR_ID: 4a21 |STR_LEN: 2066 |STR_TIME: 4.4158899784088135
> STR_ID: 4a22 |STR_LEN: 2380 |STR_TIME: 6.4864890575408936
> STR_ID: 4a23 |STR_LEN: 1950 |STR_TIME: 2.1422269344329834
> STR_ID: 4a24 |STR_LEN: 49 |STR_TIME: 2.8504371643066406
> STR_ID: 4a25 |STR_LEN: 992 |STR_TIME: 2.2374162673950195
> STR_ID: 4a26 |STR_LEN: 609 |STR_TIME: 1.8549530506134033
> STR_ID: 4a27 |STR_LEN: 769 |STR_TIME: 2.0184409618377686
> STR_ID: 4a28 |STR_LEN: 857 |STR_TIME: 1.3408808708190918
> STR_ID: 4a29 |STR_LEN: 618 |STR_TIME: 1.687295913696289
> STR_ID: 4a2a |STR_LEN: 1239 |STR_TIME: 1.569106101989746
> STR_ID: 4a2b |STR_LEN: 589 |STR_TIME: 0.8084869384765625
> STR_ID: 4a2c |STR_LEN: 1305 |STR_TIME: 2.40256404876709
> STR_ID: 4a2d |STR_LEN: 817 |STR_TIME: 0.9934699535369873
> STR_ID: 4a2e |STR_LEN: 1110 |STR_TIME: 1.0752880573272705
> STR_ID: 4a2f |STR_LEN: 918 |STR_TIME: 1.0509719848632812
> STR_ID: 4a2g |STR_LEN: 1026 |STR_TIME: 1.027890920639038
> STR_ID: 4a2h |STR_LEN: 819 |STR_TIME: 1.0374951362609863
> STR_ID: 4a2i |STR_LEN: 4160 |STR_TIME: 12.52022409439087
> STR_ID: 4a2j |STR_LEN: 581 |STR_TIME: 1.748962163925171
> STR_ID: 4a2l |STR_LEN: 4808 |STR_TIME: 14.619055032730103
> STR_ID: 4a2m |STR_LEN: 2987 |STR_TIME: 9.621659755706787
> STR_ID: 4a2n |STR_LEN: 195 |STR_TIME: 0.72222900390625
> STR_ID: 4a2o |STR_LEN: 651 |STR_TIME: 0.6880059242248535
> STR_ID: 4a2p |STR_LEN: 479 |STR_TIME: 1.0217828750610352
> STR_ID: 4a2q |STR_LEN: 2690 |STR_TIME: 8.75404691696167
> STR_ID: 4a2r |STR_LEN: 446 |STR_TIME: 1.5152361392974854
> STR_ID: 4a2s |STR_LEN: 457 |STR_TIME: 1.4813950061798096
> STR_ID: 4a2u |STR_LEN: 1853 |STR_TIME: 3.142554998397827
> STR_ID: 4a2v |STR_LEN: 348 |STR_TIME: 0.3500039577484131
> STR_ID: 4a2w |STR_LEN: 1352 |STR_TIME: 4.52383017539978
> STR_ID: 4a2x |STR_LEN: 540 |STR_TIME: 2.1918609142303467
> STR_ID: 4a2y |STR_LEN: 582 |STR_TIME: 0.6466608047485352
> STR_ID: 4a2z |STR_LEN: 619 |STR_TIME: 0.8874921798706055
> STR_ID: 5a20 |STR_LEN: 1590 |STR_TIME: 2.817913055419922
> STR_ID: 5a21 |STR_LEN: 1588 |STR_TIME: 2.794481039047241
> STR_ID: 5a22 |STR_LEN: 2004 |STR_TIME: 7.114522933959961
> STR_ID: 5a23 |STR_LEN: 2520 |STR_TIME: 7.776440143585205
> STR_ID: 5a24 |STR_LEN: 521 |STR_TIME: 0.8128290176391602
> STR_ID: 5a25 |STR_LEN: 912 |STR_TIME: 2.039320230484009
> STR_ID: 5a27 |STR_LEN: 1120 |STR_TIME: 1.0313630104064941
> STR_ID: 5a28 |STR_LEN: 775 |STR_TIME: 0.9484391212463379
> STR_ID: 5a29 |STR_LEN: 1080 |STR_TIME: 1.2349779605865479
> STR_ID: 5a2a |STR_LEN: 863 |STR_TIME: 1.762298822402954
> STR_ID: 5a2b |STR_LEN: 869 |STR_TIME: 1.821828842163086
> STR_ID: 5a2c |STR_LEN: 973 |STR_TIME: 1.7563986778259277
> STR_ID: 5a2d |STR_LEN: 2653 |STR_TIME: 6.462790250778198
> STR_ID: 5a2e |STR_LEN: 353 |STR_TIME: 0.6028969287872314
> STR_ID: 5a2f |STR_LEN: 422 |STR_TIME: 0.5796980857849121
> STR_ID: 5a2g |STR_LEN: 3600 |STR_TIME: 3.937459945678711
> STR_ID: 5a2h |STR_LEN: 201 |STR_TIME: 0.55765700340271
> STR_ID: 5a2i |STR_LEN: 294 |STR_TIME: 0.8166508674621582
> STR_ID: 5a2j |STR_LEN: 442 |STR_TIME: 0.8570029735565186
> STR_ID: 5a2k |STR_LEN: 426 |STR_TIME: 0.8300938606262207
> STR_ID: 5a2l |STR_LEN: 349 |STR_TIME: 0.4959571361541748
> STR_ID: 5a2m |STR_LEN: 529 |STR_TIME: 1.5470659732818604
> STR_ID: 5a2n |STR_LEN: 940 |STR_TIME: 2.859365940093994
> STR_ID: 5a2o |STR_LEN: 942 |STR_TIME: 5.426154136657715
> STR_ID: 5a2p |STR_LEN: 855 |STR_TIME: 1.2121930122375488
> STR_ID: 5a2q |STR_LEN: 7112 |STR_TIME: 19.29243302345276
> STR_ID: 5a2r |STR_LEN: 1307 |STR_TIME: 1.468127965927124
> STR_ID: 5a2s |STR_LEN: 855 |STR_TIME: 1.3454320430755615
> STR_ID: 5a2t |STR_LEN: 5225 |STR_TIME: 9.14001989364624
> STR_ID: 5a2u |STR_LEN: 355 |STR_TIME: 0.7261691093444824
> STR_ID: 5a2v |STR_LEN: 1615 |STR_TIME: 1.9087300300598145
> STR_ID: 5a2w |STR_LEN: 967 |STR_TIME: 1.7863609790802002
> STR_ID: 5a2x |STR_LEN: 943 |STR_TIME: 1.8131871223449707
> STR_ID: 5a2y |STR_LEN: 941 |STR_TIME: 1.7009608745574951
> STR_ID: 5a2z |STR_LEN: 952 |STR_TIME: 1.7065908908843994
>> FINISH_DIR: ./data/a/a2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 483 |DIR_TIME: 381.4640119075775 

>> START_DIR: ./data/a/a3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1a30 |STR_LEN: 417 |STR_TIME: 0.46005797386169434
> STR_ID: 1a31 |STR_LEN: 911 |STR_TIME: 1.2086741924285889
> STR_ID: 1a32 |STR_LEN: 144 |STR_TIME: 0.26419591903686523
> STR_ID: 1a33 |STR_LEN: 408 |STR_TIME: 0.40326809883117676
> STR_ID: 1a34 |STR_LEN: 337 |STR_TIME: 0.8641190528869629
> STR_ID: 1a35 |STR_LEN: 791 |STR_TIME: 1.243147850036621
> STR_ID: 1a36 |STR_LEN: 645 |STR_TIME: 1.2654860019683838
> STR_ID: 1a37 |STR_LEN: 404 |STR_TIME: 0.745490312576294
> STR_ID: 1a38 |STR_LEN: 442 |STR_TIME: 0.7790617942810059
> STR_ID: 1a39 |STR_LEN: 730 |STR_TIME: 0.8609979152679443
> STR_ID: 1a3a |STR_LEN: 1144 |STR_TIME: 1.1361031532287598
> STR_ID: 1a3b |STR_LEN: 537 |STR_TIME: 0.6340250968933105
> STR_ID: 1a3c |STR_LEN: 426 |STR_TIME: 0.43220996856689453
> STR_ID: 1a3d |STR_LEN: 239 |STR_TIME: 0.29457592964172363
> STR_ID: 1a3e |STR_LEN: 496 |STR_TIME: 0.6256308555603027
> STR_ID: 1a3f |STR_LEN: 357 |STR_TIME: 0.6037638187408447
> STR_ID: 1a3g |STR_LEN: 1408 |STR_TIME: 1.7267639636993408
> STR_ID: 1a3h |STR_LEN: 724 |STR_TIME: 0.667111873626709
> STR_ID: 1a3i |STR_LEN: 60 |STR_TIME: 0.07863378524780273
> STR_ID: 1a3j |STR_LEN: 61 |STR_TIME: 0.07236194610595703
> STR_ID: 1a3k |STR_LEN: 259 |STR_TIME: 0.33006715774536133
> STR_ID: 1a3l |STR_LEN: 745 |STR_TIME: 0.8884201049804688
> STR_ID: 1a3m |STR_LEN: 27 |STR_TIME: 4.082475185394287
> STR_ID: 1a3n |STR_LEN: 1027 |STR_TIME: 1.1125192642211914
> STR_ID: 1a3o |STR_LEN: 988 |STR_TIME: 1.102496862411499
> STR_ID: 1a3p |STR_LEN: 45 |STR_TIME: 2.679689884185791
> STR_ID: 1a3q |STR_LEN: 1377 |STR_TIME: 1.3472907543182373
> STR_ID: 1a3r |STR_LEN: 661 |STR_TIME: 0.8745279312133789
> STR_ID: 1a3s |STR_LEN: 158 |STR_TIME: 0.305584192276001
> STR_ID: 1a3t |STR_LEN: 175 |STR_TIME: 0.35912299156188965
> STR_ID: 1a3u |STR_LEN: 178 |STR_TIME: 0.37755537033081055
> STR_ID: 1a3v |STR_LEN: 171 |STR_TIME: 0.3616359233856201
> STR_ID: 1a3w |STR_LEN: 989 |STR_TIME: 1.7130670547485352
> STR_ID: 1a3x |STR_LEN: 980 |STR_TIME: 1.685234785079956
> STR_ID: 1a3y |STR_LEN: 483 |STR_TIME: 0.7668561935424805
> STR_ID: 1a3z |STR_LEN: 236 |STR_TIME: 0.324326753616333
> STR_ID: 2a30 |STR_LEN: 901 |STR_TIME: 1.6040959358215332
> STR_ID: 2a31 |STR_LEN: 571 |STR_TIME: 1.1178948879241943
> STR_ID: 2a32 |STR_LEN: 517 |STR_TIME: 1.0394392013549805
> STR_ID: 2a33 |STR_LEN: 573 |STR_TIME: 0.6867461204528809
> STR_ID: 2a35 |STR_LEN: 953 |STR_TIME: 0.8613235950469971
> STR_ID: 2a36 |STR_LEN: 59 |STR_TIME: 1.8418171405792236
> STR_ID: 2a37 |STR_LEN: 59 |STR_TIME: 1.9286301136016846
> STR_ID: 2a38 |STR_LEN: 1047 |STR_TIME: 1.1276850700378418
> STR_ID: 2a39 |STR_LEN: 1220 |STR_TIME: 1.5028901100158691
> STR_ID: 2a3a |STR_LEN: 1552 |STR_TIME: 1.666499137878418
> STR_ID: 2a3b |STR_LEN: 1775 |STR_TIME: 1.6647069454193115
> STR_ID: 2a3c |STR_LEN: 1535 |STR_TIME: 1.606781005859375
> STR_ID: 2a3d |STR_LEN: 73 |STR_TIME: 0.26240110397338867
> STR_ID: 2a3e |STR_LEN: 1706 |STR_TIME: 1.6975219249725342
> STR_ID: 2a3f |STR_LEN: 285 |STR_TIME: 0.6997580528259277
> STR_ID: 2a3g |STR_LEN: 160 |STR_TIME: 0.24053001403808594
> STR_ID: 2a3h |STR_LEN: 697 |STR_TIME: 0.6781160831451416
> STR_ID: 2a3i |STR_LEN: 426 |STR_TIME: 0.5627040863037109
> STR_ID: 2a3j |STR_LEN: 96 |STR_TIME: 6.004087686538696
> STR_ID: 2a3k |STR_LEN: 308 |STR_TIME: 0.5513429641723633
> STR_ID: 2a3l |STR_LEN: 643 |STR_TIME: 1.1878399848937988
> STR_ID: 2a3m |STR_LEN: 188 |STR_TIME: 0.292618989944458
> STR_ID: 2a3n |STR_LEN: 815 |STR_TIME: 1.5235660076141357
> STR_ID: 2a3p |STR_LEN: 121 |STR_TIME: 0.27167773246765137
> STR_ID: 2a3q |STR_LEN: 246 |STR_TIME: 0.48020410537719727
> STR_ID: 2a3r |STR_LEN: 668 |STR_TIME: 1.1234071254730225
> STR_ID: 2a3s |STR_LEN: 101 |STR_TIME: 6.741367816925049
> STR_ID: 2a3t |STR_LEN: 569 |STR_TIME: 0.6851189136505127
> STR_ID: 2a3u |STR_LEN: 533 |STR_TIME: 0.591792106628418
> STR_ID: 2a3v |STR_LEN: 1566 |STR_TIME: 3.0236399173736572
> STR_ID: 2a3w |STR_LEN: 6508 |STR_TIME: 8.196900844573975
> STR_ID: 2a3x |STR_LEN: 2063 |STR_TIME: 3.784212112426758
> STR_ID: 2a3y |STR_LEN: 1513 |STR_TIME: 1.9808390140533447
> STR_ID: 2a3z |STR_LEN: 1043 |STR_TIME: 1.4185941219329834
> STR_ID: 3a30 |STR_LEN: 294 |STR_TIME: 0.3948390483856201
> STR_ID: 3a31 |STR_LEN: 737 |STR_TIME: 0.955657958984375
> STR_ID: 3a32 |STR_LEN: 702 |STR_TIME: 0.9333009719848633
> STR_ID: 3a33 |STR_LEN: 289 |STR_TIME: 0.44740915298461914
> STR_ID: 3a34 |STR_LEN: 253 |STR_TIME: 0.3171818256378174
> STR_ID: 3a35 |STR_LEN: 775 |STR_TIME: 0.8297219276428223
> STR_ID: 3a36 |STR_LEN: 636 |STR_TIME: 1.1663100719451904
> STR_ID: 3a37 |STR_LEN: 635 |STR_TIME: 1.2006728649139404
> STR_ID: 3a38 |STR_LEN: 250 |STR_TIME: 0.5515108108520508
> STR_ID: 3a39 |STR_LEN: 254 |STR_TIME: 0.5894069671630859
> STR_ID: 3a3a |STR_LEN: 86 |STR_TIME: 0.4407176971435547
> STR_ID: 3a3b |STR_LEN: 522 |STR_TIME: 0.7168450355529785
> STR_ID: 3a3c |STR_LEN: 522 |STR_TIME: 0.8645141124725342
> STR_ID: 3a3d |STR_LEN: 1834 |STR_TIME: 1.8874099254608154
> STR_ID: 3a3e |STR_LEN: 959 |STR_TIME: 1.5600039958953857
> STR_ID: 3a3f |STR_LEN: 1196 |STR_TIME: 1.627500057220459
> STR_ID: 3a3g |STR_LEN: 543 |STR_TIME: 0.7191879749298096
> STR_ID: 3a3h |STR_LEN: 699 |STR_TIME: 0.7213690280914307
> STR_ID: 3a3i |STR_LEN: 1288 |STR_TIME: 1.7111537456512451
> STR_ID: 3a3j |STR_LEN: 464 |STR_TIME: 0.6441421508789062
> STR_ID: 3a3k |STR_LEN: 1137 |STR_TIME: 1.6086289882659912
> STR_ID: 3a3n |STR_LEN: 592 |STR_TIME: 0.756788969039917
> STR_ID: 3a3o |STR_LEN: 656 |STR_TIME: 0.8172938823699951
> STR_ID: 3a3p |STR_LEN: 627 |STR_TIME: 0.7352457046508789
> STR_ID: 3a3q |STR_LEN: 228 |STR_TIME: 0.29527711868286133
> STR_ID: 3a3r |STR_LEN: 224 |STR_TIME: 0.2746920585632324
> STR_ID: 3a3t |STR_LEN: 1982 |STR_TIME: 2.2489700317382812
> STR_ID: 3a3u |STR_LEN: 534 |STR_TIME: 0.575657844543457
> STR_ID: 3a3v |STR_LEN: 897 |STR_TIME: 0.899277925491333
> STR_ID: 3a3w |STR_LEN: 615 |STR_TIME: 0.7065799236297607
> STR_ID: 3a3x |STR_LEN: 618 |STR_TIME: 0.6924412250518799
> STR_ID: 3a3y |STR_LEN: 1371 |STR_TIME: 2.437904119491577
> STR_ID: 3a3z |STR_LEN: 705 |STR_TIME: 0.6421351432800293
> STR_ID: 4a30 |STR_LEN: 690 |STR_TIME: 0.9664690494537354
> STR_ID: 4a31 |STR_LEN: 720 |STR_TIME: 0.8922770023345947
> STR_ID: 4a32 |STR_LEN: 648 |STR_TIME: 0.8830430507659912
> STR_ID: 4a33 |STR_LEN: 586 |STR_TIME: 0.8506760597229004
> STR_ID: 4a34 |STR_LEN: 3681 |STR_TIME: 5.054970026016235
> STR_ID: 4a35 |STR_LEN: 1044 |STR_TIME: 1.6757850646972656
> STR_ID: 4a36 |STR_LEN: 1126 |STR_TIME: 2.385640859603882
> STR_ID: 4a37 |STR_LEN: 1310 |STR_TIME: 1.5013318061828613
> STR_ID: 4a38 |STR_LEN: 999 |STR_TIME: 1.4025218486785889
> STR_ID: 4a39 |STR_LEN: 1030 |STR_TIME: 1.4339749813079834
> STR_ID: 4a3b |STR_LEN: 3957 |STR_TIME: 13.365993976593018
> STR_ID: 4a3c |STR_LEN: 3969 |STR_TIME: 13.42025113105774
> STR_ID: 4a3d |STR_LEN: 3973 |STR_TIME: 13.457365989685059
> STR_ID: 4a3e |STR_LEN: 3969 |STR_TIME: 13.458887100219727
> STR_ID: 4a3f |STR_LEN: 3978 |STR_TIME: 13.686448097229004
> STR_ID: 4a3g |STR_LEN: 3963 |STR_TIME: 13.367177963256836
> STR_ID: 4a3h |STR_LEN: 718 |STR_TIME: 0.7382099628448486
> STR_ID: 4a3i |STR_LEN: 3965 |STR_TIME: 13.421158075332642
> STR_ID: 4a3j |STR_LEN: 3968 |STR_TIME: 13.356696128845215
> STR_ID: 4a3k |STR_LEN: 3973 |STR_TIME: 13.651938199996948
> STR_ID: 4a3l |STR_LEN: 3975 |STR_TIME: 13.516970872879028
> STR_ID: 4a3m |STR_LEN: 3971 |STR_TIME: 13.620321035385132
> STR_ID: 4a3n |STR_LEN: 140 |STR_TIME: 0.22913694381713867
> STR_ID: 4a3o |STR_LEN: 686 |STR_TIME: 0.869020938873291
> STR_ID: 4a3p |STR_LEN: 435 |STR_TIME: 0.843815803527832
> STR_ID: 4a3q |STR_LEN: 995 |STR_TIME: 1.3573980331420898
> STR_ID: 4a3r |STR_LEN: 2503 |STR_TIME: 3.2461071014404297
> STR_ID: 4a3s |STR_LEN: 816 |STR_TIME: 2.001836061477661
> STR_ID: 4a3t |STR_LEN: 1477 |STR_TIME: 3.0517592430114746
> STR_ID: 4a3u |STR_LEN: 1233 |STR_TIME: 1.476149082183838
> STR_ID: 4a3v |STR_LEN: 1079 |STR_TIME: 3.4565269947052
> STR_ID: 4a3w |STR_LEN: 233 |STR_TIME: 0.6277799606323242
> STR_ID: 4a3x |STR_LEN: 375 |STR_TIME: 0.5030009746551514
> STR_ID: 4a3y |STR_LEN: 1385 |STR_TIME: 3.194492816925049
> STR_ID: 4a3z |STR_LEN: 398 |STR_TIME: 0.6556410789489746
> STR_ID: 5a30 |STR_LEN: 936 |STR_TIME: 1.7737820148468018
> STR_ID: 5a31 |STR_LEN: 8627 |STR_TIME: 16.06693696975708
> STR_ID: 5a32 |STR_LEN: 557 |STR_TIME: 1.0937042236328125
> STR_ID: 5a33 |STR_LEN: 563 |STR_TIME: 1.030226230621338
> STR_ID: 5a34 |STR_LEN: 1536 |STR_TIME: 4.772863149642944
> STR_ID: 5a35 |STR_LEN: 363 |STR_TIME: 0.345703125
> STR_ID: 5a36 |STR_LEN: 580 |STR_TIME: 1.5192580223083496
> STR_ID: 5a37 |STR_LEN: 746 |STR_TIME: 0.8577227592468262
> STR_ID: 5a38 |STR_LEN: 647 |STR_TIME: 1.510087013244629
> STR_ID: 5a39 |STR_LEN: 317 |STR_TIME: 1.6948249340057373
> STR_ID: 5a3a |STR_LEN: 585 |STR_TIME: 0.6517152786254883
> STR_ID: 5a3b |STR_LEN: 540 |STR_TIME: 0.7274701595306396
> STR_ID: 5a3c |STR_LEN: 450 |STR_TIME: 0.6405179500579834
> STR_ID: 5a3d |STR_LEN: 304 |STR_TIME: 1.2693686485290527
> STR_ID: 5a3e |STR_LEN: 138 |STR_TIME: 0.44315290451049805
> STR_ID: 5a3f |STR_LEN: 2500 |STR_TIME: 7.594480752944946
> STR_ID: 5a3g |STR_LEN: 171 |STR_TIME: 8.289609909057617
> STR_ID: 5a3h |STR_LEN: 649 |STR_TIME: 0.6748108863830566
> STR_ID: 5a3i |STR_LEN: 1871 |STR_TIME: 6.0266077518463135
> STR_ID: 5a3j |STR_LEN: 3925 |STR_TIME: 11.549932956695557
> STR_ID: 5a3k |STR_LEN: 1098 |STR_TIME: 3.2173819541931152
> STR_ID: 5a3l |STR_LEN: 1937 |STR_TIME: 1.9513180255889893
> STR_ID: 5a3m |STR_LEN: 1920 |STR_TIME: 1.8975481986999512
> STR_ID: 5a3n |STR_LEN: 875 |STR_TIME: 1.0336830615997314
> STR_ID: 5a3o |STR_LEN: 1097 |STR_TIME: 1.0098390579223633
> STR_ID: 5a3p |STR_LEN: 1015 |STR_TIME: 1.1150362491607666
> STR_ID: 5a3q |STR_LEN: 1010 |STR_TIME: 3.2094650268554688
> STR_ID: 5a3r |STR_LEN: 1006 |STR_TIME: 3.184354066848755
> STR_ID: 5a3s |STR_LEN: 2012 |STR_TIME: 6.414563894271851
> STR_ID: 5a3t |STR_LEN: 708 |STR_TIME: 0.9526870250701904
> STR_ID: 5a3u |STR_LEN: 622 |STR_TIME: 1.9779911041259766
> STR_ID: 5a3v |STR_LEN: 1040 |STR_TIME: 2.2088630199432373
> STR_ID: 5a3w |STR_LEN: 694 |STR_TIME: 1.66465425491333
> STR_ID: 5a3x |STR_LEN: 1581 |STR_TIME: 4.5426130294799805
> STR_ID: 5a3y |STR_LEN: 652 |STR_TIME: 1.2213599681854248
> STR_ID: 5a3z |STR_LEN: 442 |STR_TIME: 0.5295829772949219
> STR_ID: 6a3h |STR_LEN: 640 |STR_TIME: 0.7531099319458008
> STR_ID: 7a3h |STR_LEN: 785 |STR_TIME: 1.2580370903015137
> STR_ID: 8a3h |STR_LEN: 809 |STR_TIME: 1.2108197212219238
>> FINISH_DIR: ./data/a/a3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 660 |DIR_TIME: 419.5452489852905 

>> START_DIR: ./data/a/a4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1a40 |STR_LEN: 733 |STR_TIME: 0.6849639415740967
> STR_ID: 1a41 |STR_LEN: 386 |STR_TIME: 0.6026217937469482
> STR_ID: 1a42 |STR_LEN: 314 |STR_TIME: 0.523388147354126
