>> START_DIR: ./data/t/t0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1t00 |STR_LEN: 262 |STR_TIME: 0.350830078125
> STR_ID: 3t36 |STR_LEN: 1345 |STR_TIME: 1.7141108512878418
> STR_ID: 3t37 |STR_LEN: 702 |STR_TIME: 1.0561039447784424
> STR_ID: 3t38 |STR_LEN: 459 |STR_TIME: 1.3057489395141602
> STR_ID: 3t39 |STR_LEN: 978 |STR_TIME: 1.3297080993652344
> STR_ID: 3t3a |STR_LEN: 300 |STR_TIME: 0.5039360523223877
> STR_ID: 3t3c |STR_LEN: 346 |STR_TIME: 0.7404201030731201
> STR_ID: 3t3d |STR_LEN: 1016 |STR_TIME: 1.5731608867645264
> STR_ID: 3t3e |STR_LEN: 1053 |STR_TIME: 1.6224431991577148
> STR_ID: 3t3f |STR_LEN: 899 |STR_TIME: 2.121803045272827
> STR_ID: 3t3g |STR_LEN: 917 |STR_TIME: 1.5284972190856934
> STR_ID: 3t3h |STR_LEN: 969 |STR_TIME: 1.5518391132354736
> STR_ID: 3t3i |STR_LEN: 959 |STR_TIME: 1.599010705947876
> STR_ID: 3t3j |STR_LEN: 189 |STR_TIME: 0.28448915481567383
> STR_ID: 3t3k |STR_LEN: 249 |STR_TIME: 0.3122389316558838
> STR_ID: 3t3l |STR_LEN: 216 |STR_TIME: 0.2938649654388428
> STR_ID: 3t3m |STR_LEN: 3593 |STR_TIME: 9.041145086288452
> STR_ID: 3t3n |STR_LEN: 570 |STR_TIME: 1.092836856842041
> STR_ID: 3t3o |STR_LEN: 657 |STR_TIME: 1.0797297954559326
> STR_ID: 3t3p |STR_LEN: 4034 |STR_TIME: 9.082993745803833
> STR_ID: 3t3q |STR_LEN: 2364 |STR_TIME: 3.640377998352051
> STR_ID: 3t3r |STR_LEN: 2078 |STR_TIME: 3.4827160835266113
> STR_ID: 3t3s |STR_LEN: 3758 |STR_TIME: 6.88811993598938
> STR_ID: 3t3t |STR_LEN: 825 |STR_TIME: 1.0048460960388184
> STR_ID: 3t3u |STR_LEN: 568 |STR_TIME: 1.5899779796600342
> STR_ID: 3t3v |STR_LEN: 551 |STR_TIME: 1.5762338638305664
> STR_ID: 3t3w |STR_LEN: 2737 |STR_TIME: 5.229247331619263
> STR_ID: 3t3x |STR_LEN: 372 |STR_TIME: 0.5305941104888916
> STR_ID: 3t3y |STR_LEN: 286 |STR_TIME: 0.7014420032501221
> STR_ID: 3t3z |STR_LEN: 2582 |STR_TIME: 3.7507388591766357
> STR_ID: 5t30 |STR_LEN: 759 |STR_TIME: 0.80690598487854
> STR_ID: 5t33 |STR_LEN: 775 |STR_TIME: 3.7798759937286377
> STR_ID: 5t35 |STR_LEN: 989 |STR_TIME: 3.116316080093384
> STR_ID: 5t36 |STR_LEN: 228 |STR_TIME: 0.6244678497314453
> STR_ID: 5t37 |STR_LEN: 255 |STR_TIME: 0.4005923271179199
> STR_ID: 5t3a |STR_LEN: 262 |STR_TIME: 0.8034160137176514
> STR_ID: 5t3b |STR_LEN: 1893 |STR_TIME: 3.683427095413208
> STR_ID: 5t3d |STR_LEN: 1056 |STR_TIME: 3.5096640586853027
> STR_ID: 5t3e |STR_LEN: 1081 |STR_TIME: 1.690690040588379
> STR_ID: 5t3f |STR_LEN: 263 |STR_TIME: 0.5612990856170654
> STR_ID: 5t3g |STR_LEN: 416 |STR_TIME: 0.8467369079589844
> STR_ID: 5t3h |STR_LEN: 399 |STR_TIME: 0.8484296798706055
> STR_ID: 5t3i |STR_LEN: 397 |STR_TIME: 0.9302699565887451
> STR_ID: 5t3j |STR_LEN: 338 |STR_TIME: 0.9156341552734375
> STR_ID: 5t3l |STR_LEN: 137 |STR_TIME: 0.3142359256744385
> STR_ID: 5t3n |STR_LEN: 316 |STR_TIME: 1.0788700580596924
> STR_ID: 5t3q |STR_LEN: 497 |STR_TIME: 0.6373629570007324
> STR_ID: 5t3r |STR_LEN: 1362 |STR_TIME: 4.730226039886475
> STR_ID: 5t3s |STR_LEN: 1504 |STR_TIME: 5.062381982803345
> STR_ID: 5t3t |STR_LEN: 2245 |STR_TIME: 2.869813919067383
> STR_ID: 5t3u |STR_LEN: 556 |STR_TIME: 0.6566708087921143
> STR_ID: 5t3v |STR_LEN: 684 |STR_TIME: 2.726233959197998
> STR_ID: 5t3w |STR_LEN: 1096 |STR_TIME: 2.0533339977264404
> STR_ID: 5t3x |STR_LEN: 1569 |STR_TIME: 5.189767837524414
> STR_ID: 5t3y |STR_LEN: 125 |STR_TIME: 7.73234486579895
> STR_ID: 5t3z |STR_LEN: 1545 |STR_TIME: 5.094937801361084
>> FINISH_DIR: ./data/t/t3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 382 |DIR_TIME: 212.02535462379456 

>> START_DIR: ./data/t/t4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1t40 |STR_LEN: 581 |STR_TIME: 0.7191147804260254
> STR_ID: 1t41 |STR_LEN: 673 |STR_TIME: 1.3519859313964844
> STR_ID: 1t43 |STR_LEN: 275 |STR_TIME: 0.5500311851501465
> STR_ID: 1t44 |STR_LEN: 933 |STR_TIME: 2.035001754760742
> STR_ID: 1t45 |STR_LEN: 497 |STR_TIME: 0.6782248020172119
> STR_ID: 1t46 |STR_LEN: 568 |STR_TIME: 0.6694939136505127
> STR_ID: 1t47 |STR_LEN: 1002 |STR_TIME: 1.3495030403137207
> STR_ID: 1t48 |STR_LEN: 443 |STR_TIME: 0.6357829570770264
> STR_ID: 1t49 |STR_LEN: 519 |STR_TIME: 0.6400947570800781
> STR_ID: 1t4a |STR_LEN: 344 |STR_TIME: 0.37336206436157227
> STR_ID: 1t4b |STR_LEN: 1706 |STR_TIME: 1.604099988937378
> STR_ID: 1t4c |STR_LEN: 986 |STR_TIME: 1.5928809642791748
> STR_ID: 1t4d |STR_LEN: 1963 |STR_TIME: 2.1876602172851562
> STR_ID: 1t4e |STR_LEN: 244 |STR_TIME: 0.4060971736907959
> STR_ID: 1t4f |STR_LEN: 157 |STR_TIME: 0.24266695976257324
> STR_ID: 1t4g |STR_LEN: 423 |STR_TIME: 0.5997748374938965
> STR_ID: 1t4i |STR_LEN: 96 |STR_TIME: 0.2912931442260742
> STR_ID: 1t4j |STR_LEN: 283 |STR_TIME: 0.5554771423339844
> STR_ID: 1t4k |STR_LEN: 1154 |STR_TIME: 1.5966577529907227
> STR_ID: 1t4l |STR_LEN: 122 |STR_TIME: 7.68724513053894
> STR_ID: 1t4m |STR_LEN: 363 |STR_TIME: 0.45018625259399414
> STR_ID: 1t4n |STR_LEN: 88 |STR_TIME: 14.49564504623413
> STR_ID: 1t4o |STR_LEN: 202 |STR_TIME: 0.4006388187408447
> STR_ID: 1t4p |STR_LEN: 1056 |STR_TIME: 1.7223730087280273
> STR_ID: 1t4q |STR_LEN: 245 |STR_TIME: 0.33252406120300293
> STR_ID: 1t4r |STR_LEN: 1121 |STR_TIME: 1.857083797454834
> STR_ID: 1t4s |STR_LEN: 982 |STR_TIME: 1.6635870933532715
> STR_ID: 1t4t |STR_LEN: 1128 |STR_TIME: 1.7027246952056885
> STR_ID: 1t4u |STR_LEN: 410 |STR_TIME: 0.8233110904693604
> STR_ID: 1t4v |STR_LEN: 397 |STR_TIME: 0.7553598880767822
> STR_ID: 1t4w |STR_LEN: 352 |STR_TIME: 0.45644593238830566
> STR_ID: 1t4x |STR_LEN: 12 |STR_TIME: 0.9166808128356934
> STR_ID: 1t4y |STR_LEN: 105 |STR_TIME: 0.3864099979400635
> STR_ID: 1t4z |STR_LEN: 105 |STR_TIME: 8.59065294265747
> STR_ID: 3t40 |STR_LEN: 464 |STR_TIME: 0.919011116027832
> STR_ID: 3t41 |STR_LEN: 1337 |STR_TIME: 3.0894861221313477
> STR_ID: 3t42 |STR_LEN: 750 |STR_TIME: 1.34145188331604
> STR_ID: 3t43 |STR_LEN: 503 |STR_TIME: 0.6266260147094727
> STR_ID: 3t44 |STR_LEN: 553 |STR_TIME: 0.9746561050415039
> STR_ID: 3t45 |STR_LEN: 727 |STR_TIME: 1.4245896339416504
> STR_ID: 3t46 |STR_LEN: 147 |STR_TIME: 0.31308889389038086
> STR_ID: 3t47 |STR_LEN: 295 |STR_TIME: 0.7915198802947998
> STR_ID: 3t48 |STR_LEN: 276 |STR_TIME: 0.7873809337615967
> STR_ID: 3t49 |STR_LEN: 712 |STR_TIME: 1.6218466758728027
> STR_ID: 3t4a |STR_LEN: 2360 |STR_TIME: 7.805129051208496
> STR_ID: 3t4b |STR_LEN: 101 |STR_TIME: 0.8407440185546875
> STR_ID: 3t4c |STR_LEN: 1608 |STR_TIME: 3.447532892227173
> STR_ID: 3t4d |STR_LEN: 235 |STR_TIME: 0.6860287189483643
> STR_ID: 3t4e |STR_LEN: 1152 |STR_TIME: 2.254201650619507
> STR_ID: 3t4f |STR_LEN: 362 |STR_TIME: 0.5328779220581055
> STR_ID: 3t4g |STR_LEN: 33 |STR_TIME: 0.17628788948059082
> STR_ID: 3t4h |STR_LEN: 396 |STR_TIME: 0.7543270587921143
> STR_ID: 3t4j |STR_LEN: 1074 |STR_TIME: 2.0780529975891113
> STR_ID: 3t4k |STR_LEN: 1048 |STR_TIME: 2.083911895751953
> STR_ID: 3t4l |STR_LEN: 1107 |STR_TIME: 2.136038064956665
> STR_ID: 3t4m |STR_LEN: 2255 |STR_TIME: 4.004014015197754
> STR_ID: 3t4n |STR_LEN: 888 |STR_TIME: 1.1359093189239502
> STR_ID: 3t4o |STR_LEN: 1068 |STR_TIME: 2.1371867656707764
> STR_ID: 3t4p |STR_LEN: 491 |STR_TIME: 0.6629078388214111
> STR_ID: 3t4q |STR_LEN: 964 |STR_TIME: 1.9395368099212646
> STR_ID: 3t4r |STR_LEN: 95 |STR_TIME: 0.3018057346343994
> STR_ID: 3t4s |STR_LEN: 1081 |STR_TIME: 2.1092920303344727
> STR_ID: 3t4t |STR_LEN: 1046 |STR_TIME: 2.10644793510437
> STR_ID: 3t4u |STR_LEN: 2943 |STR_TIME: 3.4165549278259277
> STR_ID: 3t4v |STR_LEN: 415 |STR_TIME: 0.7881150245666504
> STR_ID: 3t4w |STR_LEN: 2035 |STR_TIME: 2.8802318572998047
> STR_ID: 3t4x |STR_LEN: 550 |STR_TIME: 1.7224860191345215
> STR_ID: 3t4y |STR_LEN: 1014 |STR_TIME: 0.9628441333770752
> STR_ID: 3t4z |STR_LEN: 234 |STR_TIME: 0.6846611499786377
> STR_ID: 5t40 |STR_LEN: 1045 |STR_TIME: 2.898106813430786
> STR_ID: 5t41 |STR_LEN: 440 |STR_TIME: 1.2631888389587402
> STR_ID: 5t44 |STR_LEN: 331 |STR_TIME: 0.7445731163024902
> STR_ID: 5t45 |STR_LEN: 799 |STR_TIME: 2.5313808917999268
> STR_ID: 5t46 |STR_LEN: 779 |STR_TIME: 2.4587318897247314
> STR_ID: 5t47 |STR_LEN: 601 |STR_TIME: 2.362535238265991
> STR_ID: 5t48 |STR_LEN: 253 |STR_TIME: 1.4405319690704346
> STR_ID: 5t4b |STR_LEN: 3715 |STR_TIME: 3.480350971221924
> STR_ID: 5t4d |STR_LEN: 1864 |STR_TIME: 3.4210476875305176
> STR_ID: 5t4e |STR_LEN: 3587 |STR_TIME: 3.5083811283111572
> STR_ID: 5t4f |STR_LEN: 3470 |STR_TIME: 3.3316731452941895
> STR_ID: 5t4h |STR_LEN: 2865 |STR_TIME: 3.222221851348877
> STR_ID: 5t4i |STR_LEN: 686 |STR_TIME: 3.1108169555664062
> STR_ID: 5t4j |STR_LEN: 498 |STR_TIME: 1.3908381462097168
> STR_ID: 5t4k |STR_LEN: 543 |STR_TIME: 1.3286006450653076
> STR_ID: 5t4l |STR_LEN: 907 |STR_TIME: 1.6387791633605957
> STR_ID: 5t4m |STR_LEN: 985 |STR_TIME: 2.4143569469451904
> STR_ID: 5t4n |STR_LEN: 957 |STR_TIME: 2.4466958045959473
> STR_ID: 5t4o |STR_LEN: 4782 |STR_TIME: 6.772168159484863
> STR_ID: 5t4p |STR_LEN: 4782 |STR_TIME: 6.778044939041138
> STR_ID: 5t4q |STR_LEN: 4782 |STR_TIME: 6.825032949447632
> STR_ID: 5t4s |STR_LEN: 813 |STR_TIME: 2.2259740829467773
> STR_ID: 5t4t |STR_LEN: 1259 |STR_TIME: 1.3039867877960205
> STR_ID: 5t4u |STR_LEN: 229 |STR_TIME: 0.2990739345550537
> STR_ID: 5t4v |STR_LEN: 189 |STR_TIME: 0.31294894218444824
> STR_ID: 5t4y |STR_LEN: 2724 |STR_TIME: 9.215014219284058
> STR_ID: 5t4z |STR_LEN: 1226 |STR_TIME: 2.8237550258636475
>> FINISH_DIR: ./data/t/t4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 478 |DIR_TIME: 200.41819500923157 

>> START_DIR: ./data/t/t5/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1t50 |STR_LEN: 58 |STR_TIME: 3.2164111137390137
> STR_ID: 1t51 |STR_LEN: 14 |STR_TIME: 0.9409749507904053
> STR_ID: 1t52 |STR_LEN: 14 |STR_TIME: 0.9666969776153564
> STR_ID: 1t54 |STR_LEN: 14 |STR_TIME: 0.8684577941894531
> STR_ID: 1t55 |STR_LEN: 14 |STR_TIME: 1.093005657196045
> STR_ID: 1t56 |STR_LEN: 314 |STR_TIME: 0.42151689529418945
> STR_ID: 1t57 |STR_LEN: 691 |STR_TIME: 1.0831279754638672
> STR_ID: 1t5a |STR_LEN: 2251 |STR_TIME: 3.680561065673828
> STR_ID: 1t5b |STR_LEN: 791 |STR_TIME: 0.8647329807281494
> STR_ID: 1t5c |STR_LEN: 722 |STR_TIME: 1.2375829219818115
> STR_ID: 1t5d |STR_LEN: 829 |STR_TIME: 1.0129337310791016
> STR_ID: 1t5e |STR_LEN: 3016 |STR_TIME: 5.34624719619751
> STR_ID: 1t5f |STR_LEN: 1196 |STR_TIME: 1.7447900772094727
> STR_ID: 1t5g |STR_LEN: 1057 |STR_TIME: 1.7572710514068604
> STR_ID: 1t5h |STR_LEN: 839 |STR_TIME: 0.9890010356903076
> STR_ID: 1t5i |STR_LEN: 246 |STR_TIME: 0.37133193016052246
> STR_ID: 1t5j |STR_LEN: 351 |STR_TIME: 0.5582358837127686
> STR_ID: 1t5k |STR_LEN: 1046 |STR_TIME: 0.931751012802124
> STR_ID: 1t5l |STR_LEN: 1390 |STR_TIME: 3.9782469272613525
> STR_ID: 1t5m |STR_LEN: 14 |STR_TIME: 0.6953630447387695
> STR_ID: 1t5n |STR_LEN: 14 |STR_TIME: 0.7676620483398438
> STR_ID: 1t5o |STR_LEN: 2758 |STR_TIME: 2.715895891189575
> STR_ID: 1t5p |STR_LEN: 474 |STR_TIME: 0.8564889430999756
> STR_ID: 1t5q |STR_LEN: 30 |STR_TIME: 1.9169790744781494
> STR_ID: 1t5r |STR_LEN: 2972 |STR_TIME: 4.09397292137146
> STR_ID: 1t5s |STR_LEN: 1039 |STR_TIME: 1.795710802078247
> STR_ID: 1t5t |STR_LEN: 1044 |STR_TIME: 1.8310809135437012
> STR_ID: 1t5w |STR_LEN: 913 |STR_TIME: 1.510132074356079
> STR_ID: 1t5x |STR_LEN: 833 |STR_TIME: 1.2376880645751953
> STR_ID: 1t5y |STR_LEN: 219 |STR_TIME: 0.36475300788879395
> STR_ID: 1t5z |STR_LEN: 349 |STR_TIME: 0.5324187278747559
> STR_ID: 3t50 |STR_LEN: 384 |STR_TIME: 0.4985222816467285
> STR_ID: 3t51 |STR_LEN: 1674 |STR_TIME: 5.338356971740723
> STR_ID: 3t52 |STR_LEN: 2890 |STR_TIME: 3.3768441677093506
> STR_ID: 3t53 |STR_LEN: 1696 |STR_TIME: 5.36025595664978
> STR_ID: 3t54 |STR_LEN: 674 |STR_TIME: 0.7650690078735352
> STR_ID: 3t55 |STR_LEN: 418 |STR_TIME: 0.5145750045776367
> STR_ID: 3t56 |STR_LEN: 1689 |STR_TIME: 3.232595920562744
> STR_ID: 3t57 |STR_LEN: 452 |STR_TIME: 0.9471490383148193
> STR_ID: 3t58 |STR_LEN: 3082 |STR_TIME: 3.952648878097534
> STR_ID: 3t59 |STR_LEN: 2360 |STR_TIME: 3.8138959407806396
> STR_ID: 3t5a |STR_LEN: 764 |STR_TIME: 0.8805887699127197
> STR_ID: 3t5b |STR_LEN: 683 |STR_TIME: 0.7613320350646973
> STR_ID: 3t5c |STR_LEN: 1275 |STR_TIME: 1.551976203918457
> STR_ID: 3t5d |STR_LEN: 471 |STR_TIME: 0.9114208221435547
> STR_ID: 3t5e |STR_LEN: 64 |STR_TIME: 0.25702500343322754
> STR_ID: 3t5f |STR_LEN: 623 |STR_TIME: 1.231475830078125
> STR_ID: 3t5g |STR_LEN: 737 |STR_TIME: 0.7641408443450928
> STR_ID: 3t5h |STR_LEN: 556 |STR_TIME: 0.8862671852111816
> STR_ID: 3t5i |STR_LEN: 877 |STR_TIME: 1.2586309909820557
> STR_ID: 3t5j |STR_LEN: 505 |STR_TIME: 0.8398749828338623
> STR_ID: 3t5k |STR_LEN: 457 |STR_TIME: 0.8660008907318115
> STR_ID: 3t5l |STR_LEN: 486 |STR_TIME: 0.8405368328094482
> STR_ID: 3t5m |STR_LEN: 1299 |STR_TIME: 2.363370895385742
> STR_ID: 3t5n |STR_LEN: 474 |STR_TIME: 1.043957233428955
> STR_ID: 3t5o |STR_LEN: 881 |STR_TIME: 2.9254698753356934
> STR_ID: 3t5p |STR_LEN: 3965 |STR_TIME: 10.78042197227478
> STR_ID: 3t5q |STR_LEN: 1860 |STR_TIME: 3.3241429328918457
> STR_ID: 3t5s |STR_LEN: 109 |STR_TIME: 0.3392157554626465
> STR_ID: 3t5t |STR_LEN: 1783 |STR_TIME: 3.3487679958343506
> STR_ID: 3t5u |STR_LEN: 529 |STR_TIME: 0.6002190113067627
> STR_ID: 3t5v |STR_LEN: 1599 |STR_TIME: 5.686312198638916
> STR_ID: 3t5w |STR_LEN: 3618 |STR_TIME: 3.6057050228118896
> STR_ID: 3t5x |STR_LEN: 258 |STR_TIME: 0.8589150905609131
> STR_ID: 3t5y |STR_LEN: 980 |STR_TIME: 2.2148678302764893
> STR_ID: 3t5z |STR_LEN: 617 |STR_TIME: 0.6356830596923828
> STR_ID: 5t50 |STR_LEN: 864 |STR_TIME: 1.830434799194336
> STR_ID: 5t51 |STR_LEN: 269 |STR_TIME: 0.7457332611083984
> STR_ID: 5t52 |STR_LEN: 829 |STR_TIME: 1.8490447998046875
> STR_ID: 5t53 |STR_LEN: 203 |STR_TIME: 0.4078812599182129
> STR_ID: 5t54 |STR_LEN: 845 |STR_TIME: 1.7309937477111816
> STR_ID: 5t55 |STR_LEN: 884 |STR_TIME: 1.846384048461914
> STR_ID: 5t57 |STR_LEN: 413 |STR_TIME: 0.5609090328216553
> STR_ID: 5t58 |STR_LEN: 820 |STR_TIME: 2.956598997116089
> STR_ID: 5t59 |STR_LEN: 497 |STR_TIME: 1.7171058654785156
> STR_ID: 5t5a |STR_LEN: 205 |STR_TIME: 0.7522671222686768
> STR_ID: 5t5b |STR_LEN: 1350 |STR_TIME: 3.2578699588775635
> STR_ID: 5t5c |STR_LEN: 896 |STR_TIME: 3.2505290508270264
> STR_ID: 5t5d |STR_LEN: 207 |STR_TIME: 0.5621252059936523
> STR_ID: 5t5f |STR_LEN: 688 |STR_TIME: 1.2230756282806396
> STR_ID: 5t5g |STR_LEN: 169 |STR_TIME: 0.5356340408325195
> STR_ID: 5t5h |STR_LEN: 8444 |STR_TIME: 25.53074836730957
> STR_ID: 5t5i |STR_LEN: 6198 |STR_TIME: 13.092246055603027
> STR_ID: 5t5j |STR_LEN: 966 |STR_TIME: 1.9305970668792725
> STR_ID: 5t5l |STR_LEN: 969 |STR_TIME: 2.117622137069702
> STR_ID: 5t5m |STR_LEN: 2099 |STR_TIME: 6.108319997787476
> STR_ID: 5t5n |STR_LEN: 3985 |STR_TIME: 7.006757020950317
> STR_ID: 5t5o |STR_LEN: 2593 |STR_TIME: 8.000769853591919
> STR_ID: 5t5p |STR_LEN: 898 |STR_TIME: 1.7724299430847168
> STR_ID: 5t5q |STR_LEN: 1407 |STR_TIME: 3.251830816268921
> STR_ID: 5t5s |STR_LEN: 340 |STR_TIME: 0.7900660037994385
> STR_ID: 5t5t |STR_LEN: 835 |STR_TIME: 2.796842098236084
> STR_ID: 5t5w |STR_LEN: 558 |STR_TIME: 1.8676559925079346
> STR_ID: 5t5x |STR_LEN: 926 |STR_TIME: 1.8757541179656982
>> FINISH_DIR: ./data/t/t5/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 572 |DIR_TIME: 226.36026215553284 

>> START_DIR: ./data/t/t6/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1t60 |STR_LEN: 8260 |STR_TIME: 10.175467014312744
> STR_ID: 1t61 |STR_LEN: 2032 |STR_TIME: 2.6226840019226074
> STR_ID: 1t62 |STR_LEN: 316 |STR_TIME: 0.6071577072143555
> STR_ID: 1t63 |STR_LEN: 389 |STR_TIME: 0.5494639873504639
> STR_ID: 1t64 |STR_LEN: 1426 |STR_TIME: 1.519378900527954
> STR_ID: 1t65 |STR_LEN: 579 |STR_TIME: 0.6883289813995361
> STR_ID: 1t66 |STR_LEN: 1059 |STR_TIME: 1.5911459922790527
> STR_ID: 1t67 |STR_LEN: 498 |STR_TIME: 0.8540117740631104
> STR_ID: 1t68 |STR_LEN: 284 |STR_TIME: 0.7012877464294434
> STR_ID: 1t69 |STR_LEN: 360 |STR_TIME: 0.6746549606323242
> STR_ID: 1t6a |STR_LEN: 224 |STR_TIME: 0.3175318241119385
> STR_ID: 1t6b |STR_LEN: 991 |STR_TIME: 1.622079849243164
> STR_ID: 1t6c |STR_LEN: 707 |STR_TIME: 0.7155802249908447
> STR_ID: 1t6d |STR_LEN: 940 |STR_TIME: 1.2198703289031982
> STR_ID: 1t6e |STR_LEN: 681 |STR_TIME: 0.7327909469604492
> STR_ID: 1t6f |STR_LEN: 199 |STR_TIME: 0.30919981002807617
> STR_ID: 1t6g |STR_LEN: 2178 |STR_TIME: 2.1748340129852295
> STR_ID: 1t6h |STR_LEN: 356 |STR_TIME: 0.3957180976867676
> STR_ID: 1t6i |STR_LEN: 352 |STR_TIME: 0.6136980056762695
> STR_ID: 1t6j |STR_LEN: 1706 |STR_TIME: 2.3783819675445557
> STR_ID: 1t6k |STR_LEN: 533 |STR_TIME: 0.5849480628967285
> STR_ID: 1t6l |STR_LEN: 344 |STR_TIME: 0.5056982040405273
> STR_ID: 1t6m |STR_LEN: 824 |STR_TIME: 1.1976327896118164
> STR_ID: 1t6n |STR_LEN: 731 |STR_TIME: 0.8625390529632568
> STR_ID: 1t6o |STR_LEN: 98 |STR_TIME: 0.17222881317138672
> STR_ID: 1t6p |STR_LEN: 5870 |STR_TIME: 9.01721715927124
> STR_ID: 1t6q |STR_LEN: 442 |STR_TIME: 0.6970729827880859
> STR_ID: 1t6r |STR_LEN: 110 |STR_TIME: 7.267039775848389
> STR_ID: 1t6s |STR_LEN: 443 |STR_TIME: 0.6960132122039795
> STR_ID: 1t6t |STR_LEN: 613 |STR_TIME: 0.5469131469726562
> STR_ID: 1t6u |STR_LEN: 3335 |STR_TIME: 5.557953119277954
> STR_ID: 1t6v |STR_LEN: 773 |STR_TIME: 0.9363477230072021
> STR_ID: 1t6w |STR_LEN: 100 |STR_TIME: 6.395160675048828
> STR_ID: 1t6x |STR_LEN: 625 |STR_TIME: 1.0538930892944336
> STR_ID: 1t6y |STR_LEN: 577 |STR_TIME: 1.0581061840057373
> STR_ID: 1t6z |STR_LEN: 690 |STR_TIME: 1.1348848342895508
> STR_ID: 3t60 |STR_LEN: 521 |STR_TIME: 0.8845748901367188
> STR_ID: 3t61 |STR_LEN: 507 |STR_TIME: 0.6891648769378662
> STR_ID: 3t62 |STR_LEN: 1442 |STR_TIME: 2.814544916152954
> STR_ID: 3t63 |STR_LEN: 2849 |STR_TIME: 2.927109956741333
> STR_ID: 3t64 |STR_LEN: 771 |STR_TIME: 0.9585080146789551
> STR_ID: 3t65 |STR_LEN: 1181 |STR_TIME: 1.040949821472168
> STR_ID: 3t66 |STR_LEN: 485 |STR_TIME: 0.8380141258239746
> STR_ID: 3t67 |STR_LEN: 2267 |STR_TIME: 2.7049291133880615
> STR_ID: 3t69 |STR_LEN: 674 |STR_TIME: 1.061255931854248
> STR_ID: 3t6a |STR_LEN: 1615 |STR_TIME: 4.102599143981934
> STR_ID: 3t6b |STR_LEN: 1741 |STR_TIME: 2.7180299758911133
> STR_ID: 3t6c |STR_LEN: 1799 |STR_TIME: 3.0483860969543457
> STR_ID: 3t6d |STR_LEN: 2198 |STR_TIME: 5.226494073867798
> STR_ID: 3t6e |STR_LEN: 2272 |STR_TIME: 5.105052947998047
> STR_ID: 3t6f |STR_LEN: 502 |STR_TIME: 1.0472450256347656
> STR_ID: 3t6g |STR_LEN: 897 |STR_TIME: 2.7135660648345947
> STR_ID: 3t6i |STR_LEN: 710 |STR_TIME: 1.2634780406951904
> STR_ID: 3t6j |STR_LEN: 734 |STR_TIME: 1.3498778343200684
> STR_ID: 3t6k |STR_LEN: 619 |STR_TIME: 0.976938009262085
> STR_ID: 3t6l |STR_LEN: 234 |STR_TIME: 0.5070970058441162
> STR_ID: 3t6n |STR_LEN: 423 |STR_TIME: 1.1540191173553467
> STR_ID: 3t6o |STR_LEN: 627 |STR_TIME: 1.399367094039917
> STR_ID: 3t6p |STR_LEN: 517 |STR_TIME: 1.1897120475769043
> STR_ID: 3t6q |STR_LEN: 2681 |STR_TIME: 5.4821860790252686
> STR_ID: 3t6r |STR_LEN: 199 |STR_TIME: 0.3440210819244385
> STR_ID: 3t6s |STR_LEN: 1095 |STR_TIME: 2.3400840759277344
> STR_ID: 3t6u |STR_LEN: 163 |STR_TIME: 0.295086145401001
> STR_ID: 3t6v |STR_LEN: 2712 |STR_TIME: 2.9752368927001953
> STR_ID: 3t6w |STR_LEN: 2865 |STR_TIME: 3.0445950031280518
> STR_ID: 3t6x |STR_LEN: 2995 |STR_TIME: 3.122462272644043
> STR_ID: 3t6y |STR_LEN: 574 |STR_TIME: 0.8935620784759521
> STR_ID: 3t6z |STR_LEN: 2938 |STR_TIME: 3.0125131607055664
> STR_ID: 5t61 |STR_LEN: 15382 |STR_TIME: 27.631177186965942
> STR_ID: 5t62 |STR_LEN: 10988 |STR_TIME: 32.2897732257843
> STR_ID: 5t63 |STR_LEN: 327 |STR_TIME: 1.0217552185058594
> STR_ID: 5t64 |STR_LEN: 1501 |STR_TIME: 1.7257251739501953
> STR_ID: 5t66 |STR_LEN: 1050 |STR_TIME: 1.8342759609222412
> STR_ID: 5t67 |STR_LEN: 1604 |STR_TIME: 1.7483530044555664
> STR_ID: 5t68 |STR_LEN: 555 |STR_TIME: 1.0254957675933838
> STR_ID: 5t69 |STR_LEN: 329 |STR_TIME: 0.9506611824035645
> STR_ID: 5t6a |STR_LEN: 526 |STR_TIME: 1.4906871318817139
> STR_ID: 5t6b |STR_LEN: 2347 |STR_TIME: 3.119957208633423
> STR_ID: 5t6d |STR_LEN: 445 |STR_TIME: 1.088366985321045
> STR_ID: 5t6f |STR_LEN: 436 |STR_TIME: 0.6551861763000488
> STR_ID: 5t6g |STR_LEN: 414 |STR_TIME: 0.6578431129455566
> STR_ID: 5t6i |STR_LEN: 541 |STR_TIME: 1.5282559394836426
> STR_ID: 5t6j |STR_LEN: 236 |STR_TIME: 0.8641579151153564
