>> START_DIR: ./data/k/k0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1k01 |STR_LEN: 3163 |STR_TIME: 14.32282280921936
> STR_ID: 1k2l |STR_LEN: 31 |STR_TIME: 0.12088966369628906
> STR_ID: 1k2m |STR_LEN: 165 |STR_TIME: 12.056272029876709
> STR_ID: 1k2n |STR_LEN: 167 |STR_TIME: 11.180361986160278
> STR_ID: 1k2o |STR_LEN: 1517 |STR_TIME: 1.9671308994293213
> STR_ID: 1k2p |STR_LEN: 516 |STR_TIME: 0.9131848812103271
> STR_ID: 1k2r |STR_LEN: 1219 |STR_TIME: 1.6496739387512207
> STR_ID: 1k2s |STR_LEN: 1021 |STR_TIME: 1.6094861030578613
> STR_ID: 1k2t |STR_LEN: 1148 |STR_TIME: 1.8331208229064941
> STR_ID: 1k2u |STR_LEN: 1180 |STR_TIME: 1.6297359466552734
> STR_ID: 1k2v |STR_LEN: 373 |STR_TIME: 0.5345020294189453
> STR_ID: 1k2w |STR_LEN: 682 |STR_TIME: 0.8920602798461914
> STR_ID: 1k2x |STR_LEN: 1168 |STR_TIME: 1.230360984802246
> STR_ID: 1k2y |STR_LEN: 865 |STR_TIME: 0.9463169574737549
> STR_ID: 1k2z |STR_LEN: 67 |STR_TIME: 0.1638808250427246
> STR_ID: 2k20 |STR_LEN: 115 |STR_TIME: 7.148587942123413
> STR_ID: 2k21 |STR_LEN: 129 |STR_TIME: 4.399120807647705
> STR_ID: 2k22 |STR_LEN: 90 |STR_TIME: 5.679360866546631
> STR_ID: 2k23 |STR_LEN: 178 |STR_TIME: 9.056551933288574
> STR_ID: 2k24 |STR_LEN: 110 |STR_TIME: 7.209070205688477
> STR_ID: 2k25 |STR_LEN: 103 |STR_TIME: 6.528947114944458
> STR_ID: 2k27 |STR_LEN: 159 |STR_TIME: 10.30992603302002
> STR_ID: 2k28 |STR_LEN: 60 |STR_TIME: 4.371033191680908
> STR_ID: 2k29 |STR_LEN: 100 |STR_TIME: 6.7242350578308105
> STR_ID: 2k2a |STR_LEN: 70 |STR_TIME: 2.196716070175171
> STR_ID: 2k2b |STR_LEN: 111 |STR_TIME: 7.461428880691528
> STR_ID: 2k2c |STR_LEN: 143 |STR_TIME: 6.483911037445068
> STR_ID: 2k2d |STR_LEN: 48 |STR_TIME: 2.2781991958618164
> STR_ID: 2k2e |STR_LEN: 158 |STR_TIME: 9.823648929595947
> STR_ID: 2k2f |STR_LEN: 214 |STR_TIME: 14.00611686706543
> STR_ID: 2k2g |STR_LEN: 168 |STR_TIME: 9.176096677780151
> STR_ID: 2k2i |STR_LEN: 99 |STR_TIME: 5.236891984939575
> STR_ID: 2k2j |STR_LEN: 117 |STR_TIME: 8.024270057678223
> STR_ID: 2k2m |STR_LEN: 68 |STR_TIME: 4.212284088134766
> STR_ID: 2k2n |STR_LEN: 173 |STR_TIME: 11.592883110046387
> STR_ID: 2k2o |STR_LEN: 123 |STR_TIME: 8.166078329086304
> STR_ID: 2k2p |STR_LEN: 64 |STR_TIME: 3.5757429599761963
> STR_ID: 2k2q |STR_LEN: 324 |STR_TIME: 19.420121908187866
> STR_ID: 2k2r |STR_LEN: 139 |STR_TIME: 9.58112382888794
> STR_ID: 2k2s |STR_LEN: 191 |STR_TIME: 0.6599102020263672
> STR_ID: 2k2t |STR_LEN: 57 |STR_TIME: 1.5867640972137451
> STR_ID: 2k2u |STR_LEN: 150 |STR_TIME: 9.835461139678955
> STR_ID: 2k2v |STR_LEN: 128 |STR_TIME: 8.508574962615967
> STR_ID: 2k2w |STR_LEN: 111 |STR_TIME: 7.082827091217041
> STR_ID: 2k2x |STR_LEN: 75 |STR_TIME: 4.352917909622192
> STR_ID: 2k2y |STR_LEN: 39 |STR_TIME: 2.188613176345825
> STR_ID: 2k2z |STR_LEN: 39 |STR_TIME: 2.263032913208008
> STR_ID: 3k20 |STR_LEN: 218 |STR_TIME: 0.7612378597259521
> STR_ID: 3k21 |STR_LEN: 418 |STR_TIME: 0.8678460121154785
> STR_ID: 3k22 |STR_LEN: 572 |STR_TIME: 1.0521268844604492
> STR_ID: 3k23 |STR_LEN: 817 |STR_TIME: 1.4322478771209717
> STR_ID: 3k24 |STR_LEN: 485 |STR_TIME: 0.8516411781311035
> STR_ID: 3k25 |STR_LEN: 593 |STR_TIME: 1.949371099472046
> STR_ID: 3k26 |STR_LEN: 731 |STR_TIME: 0.8744461536407471
> STR_ID: 3k27 |STR_LEN: 732 |STR_TIME: 0.8169829845428467
> STR_ID: 3k28 |STR_LEN: 3205 |STR_TIME: 3.4022040367126465
> STR_ID: 3k29 |STR_LEN: 213 |STR_TIME: 0.39178895950317383
> STR_ID: 3k2a |STR_LEN: 163 |STR_TIME: 0.33210277557373047
> STR_ID: 3k2b |STR_LEN: 4300 |STR_TIME: 6.070981025695801
> STR_ID: 3k2c |STR_LEN: 1147 |STR_TIME: 2.4250760078430176
> STR_ID: 3k2d |STR_LEN: 625 |STR_TIME: 0.8848068714141846
> STR_ID: 3k2e |STR_LEN: 850 |STR_TIME: 1.7898859977722168
> STR_ID: 3k2f |STR_LEN: 379 |STR_TIME: 0.5526793003082275
> STR_ID: 3k2g |STR_LEN: 2315 |STR_TIME: 2.8174641132354736
> STR_ID: 3k2h |STR_LEN: 1746 |STR_TIME: 2.132131814956665
> STR_ID: 3k2i |STR_LEN: 1002 |STR_TIME: 1.5581250190734863
> STR_ID: 3k2j |STR_LEN: 300 |STR_TIME: 0.5170259475708008
> STR_ID: 3k2k |STR_LEN: 552 |STR_TIME: 0.767643928527832
> STR_ID: 3k2l |STR_LEN: 470 |STR_TIME: 0.8088679313659668
> STR_ID: 3k2m |STR_LEN: 687 |STR_TIME: 0.81595778465271
> STR_ID: 3k2n |STR_LEN: 391 |STR_TIME: 1.1899237632751465
> STR_ID: 3k2o |STR_LEN: 1360 |STR_TIME: 2.8081140518188477
> STR_ID: 3k2p |STR_LEN: 436 |STR_TIME: 0.5875041484832764
> STR_ID: 3k2q |STR_LEN: 1543 |STR_TIME: 2.1354622840881348
> STR_ID: 3k2r |STR_LEN: 318 |STR_TIME: 0.3928220272064209
> STR_ID: 3k2s |STR_LEN: 706 |STR_TIME: 3.3321008682250977
> STR_ID: 3k2t |STR_LEN: 67 |STR_TIME: 0.15846800804138184
> STR_ID: 3k2u |STR_LEN: 831 |STR_TIME: 1.2563321590423584
> STR_ID: 3k2v |STR_LEN: 553 |STR_TIME: 0.6770377159118652
> STR_ID: 3k2w |STR_LEN: 5512 |STR_TIME: 7.24951171875
> STR_ID: 3k2x |STR_LEN: 715 |STR_TIME: 1.0018620491027832
> STR_ID: 3k2y |STR_LEN: 559 |STR_TIME: 0.791632890701294
> STR_ID: 3k2z |STR_LEN: 766 |STR_TIME: 1.4768292903900146
> STR_ID: 4k20 |STR_LEN: 505 |STR_TIME: 0.8826742172241211
> STR_ID: 4k21 |STR_LEN: 427 |STR_TIME: 0.9151699542999268
> STR_ID: 4k22 |STR_LEN: 1212 |STR_TIME: 2.4726669788360596
> STR_ID: 4k23 |STR_LEN: 754 |STR_TIME: 1.6010148525238037
> STR_ID: 4k24 |STR_LEN: 874 |STR_TIME: 2.8352081775665283
> STR_ID: 4k25 |STR_LEN: 357 |STR_TIME: 1.1538100242614746
> STR_ID: 4k26 |STR_LEN: 790 |STR_TIME: 1.0618631839752197
> STR_ID: 4k27 |STR_LEN: 135 |STR_TIME: 0.5529930591583252
> STR_ID: 4k28 |STR_LEN: 800 |STR_TIME: 1.783144235610962
> STR_ID: 4k29 |STR_LEN: 1374 |STR_TIME: 1.6458141803741455
> STR_ID: 4k2a |STR_LEN: 1938 |STR_TIME: 3.939053773880005
> STR_ID: 4k2b |STR_LEN: 1392 |STR_TIME: 1.7033112049102783
> STR_ID: 4k2c |STR_LEN: 1158 |STR_TIME: 3.691298723220825
> STR_ID: 4k2d |STR_LEN: 339 |STR_TIME: 1.0305390357971191
> STR_ID: 4k2e |STR_LEN: 577 |STR_TIME: 1.293531894683838
> STR_ID: 4k2f |STR_LEN: 1241 |STR_TIME: 1.4032180309295654
> STR_ID: 4k2g |STR_LEN: 1046 |STR_TIME: 1.3790807723999023
> STR_ID: 4k2h |STR_LEN: 3789 |STR_TIME: 8.563937902450562
> STR_ID: 4k2i |STR_LEN: 1477 |STR_TIME: 1.740224838256836
> STR_ID: 4k2j |STR_LEN: 1898 |STR_TIME: 5.042947053909302
> STR_ID: 4k2k |STR_LEN: 262 |STR_TIME: 0.3564338684082031
> STR_ID: 4k2l |STR_LEN: 240 |STR_TIME: 0.5390326976776123
> STR_ID: 4k2m |STR_LEN: 1828 |STR_TIME: 1.9011619091033936
> STR_ID: 4k2n |STR_LEN: 320 |STR_TIME: 0.5287690162658691
> STR_ID: 4k2o |STR_LEN: 335 |STR_TIME: 0.9317901134490967
> STR_ID: 4k2p |STR_LEN: 1695 |STR_TIME: 4.8754448890686035
> STR_ID: 4k2r |STR_LEN: 554 |STR_TIME: 1.8880279064178467
> STR_ID: 4k2s |STR_LEN: 6297 |STR_TIME: 11.388020992279053
> STR_ID: 4k2u |STR_LEN: 1500 |STR_TIME: 6.656577110290527
> STR_ID: 4k2x |STR_LEN: 1028 |STR_TIME: 3.2403979301452637
> STR_ID: 4k2y |STR_LEN: 427 |STR_TIME: 0.5084919929504395
> STR_ID: 4k2z |STR_LEN: 485 |STR_TIME: 0.5528810024261475
> STR_ID: 5k20 |STR_LEN: 560 |STR_TIME: 1.6711571216583252
> STR_ID: 5k21 |STR_LEN: 585 |STR_TIME: 1.6847631931304932
> STR_ID: 5k22 |STR_LEN: 311 |STR_TIME: 1.0761549472808838
> STR_ID: 5k23 |STR_LEN: 305 |STR_TIME: 0.6236457824707031
> STR_ID: 5k24 |STR_LEN: 574 |STR_TIME: 2.0575380325317383
> STR_ID: 5k25 |STR_LEN: 311 |STR_TIME: 0.6480238437652588
> STR_ID: 5k27 |STR_LEN: 955 |STR_TIME: 1.5353491306304932
> STR_ID: 5k29 |STR_LEN: 205 |STR_TIME: 0.6376907825469971
> STR_ID: 5k2a |STR_LEN: 494 |STR_TIME: 0.9041767120361328
> STR_ID: 5k2b |STR_LEN: 480 |STR_TIME: 0.893284797668457
> STR_ID: 5k2c |STR_LEN: 528 |STR_TIME: 1.5598328113555908
> STR_ID: 5k2d |STR_LEN: 515 |STR_TIME: 1.540313959121704
> STR_ID: 5k2e |STR_LEN: 14 |STR_TIME: 0.12958908081054688
> STR_ID: 5k2f |STR_LEN: 15 |STR_TIME: 0.12499094009399414
> STR_ID: 5k2g |STR_LEN: 14 |STR_TIME: 0.10480785369873047
> STR_ID: 5k2h |STR_LEN: 13 |STR_TIME: 0.08944010734558105
> STR_ID: 5k2i |STR_LEN: 545 |STR_TIME: 0.5895137786865234
> STR_ID: 5k2j |STR_LEN: 2706 |STR_TIME: 3.078692674636841
> STR_ID: 5k2k |STR_LEN: 246 |STR_TIME: 0.30658602714538574
> STR_ID: 5k2l |STR_LEN: 139 |STR_TIME: 0.2809329032897949
> STR_ID: 5k2m |STR_LEN: 3028 |STR_TIME: 8.110838174819946
> STR_ID: 5k2n |STR_LEN: 280 |STR_TIME: 0.5134739875793457
> STR_ID: 5k2o |STR_LEN: 984 |STR_TIME: 2.255153179168701
> STR_ID: 5k2p |STR_LEN: 298 |STR_TIME: 0.4755442142486572
> STR_ID: 5k2q |STR_LEN: 270 |STR_TIME: 0.4642019271850586
> STR_ID: 5k2r |STR_LEN: 251 |STR_TIME: 0.3005180358886719
> STR_ID: 5k2s |STR_LEN: 262 |STR_TIME: 0.2843508720397949
> STR_ID: 5k2x |STR_LEN: 893 |STR_TIME: 1.4569990634918213
> STR_ID: 5k2y |STR_LEN: 852 |STR_TIME: 2.394026041030884
> STR_ID: 5k2z |STR_LEN: 1484 |STR_TIME: 2.139146089553833
>> FINISH_DIR: ./data/k/k2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 475 |DIR_TIME: 459.3204972743988 

>> START_DIR: ./data/k/k3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1k30 |STR_LEN: 836 |STR_TIME: 0.8002569675445557
> STR_ID: 1k32 |STR_LEN: 8532 |STR_TIME: 11.861140251159668
> STR_ID: 1k33 |STR_LEN: 129 |STR_TIME: 0.2086789608001709
> STR_ID: 1k34 |STR_LEN: 134 |STR_TIME: 0.17294788360595703
> STR_ID: 1k35 |STR_LEN: 622 |STR_TIME: 0.8841769695281982
> STR_ID: 1k36 |STR_LEN: 46 |STR_TIME: 5.573237895965576
> STR_ID: 1k37 |STR_LEN: 46 |STR_TIME: 0.18640708923339844
> STR_ID: 1k38 |STR_LEN: 791 |STR_TIME: 1.0337541103363037
> STR_ID: 1k39 |STR_LEN: 814 |STR_TIME: 1.537654161453247
> STR_ID: 1k3a |STR_LEN: 458 |STR_TIME: 0.6517050266265869
> STR_ID: 1k3b |STR_LEN: 821 |STR_TIME: 0.8073873519897461
> STR_ID: 1k3c |STR_LEN: 758 |STR_TIME: 1.0128467082977295
> STR_ID: 1k3d |STR_LEN: 813 |STR_TIME: 1.0332190990447998
> STR_ID: 1k3e |STR_LEN: 285 |STR_TIME: 0.546417236328125
> STR_ID: 1k3f |STR_LEN: 1518 |STR_TIME: 2.4414708614349365
> STR_ID: 1k3g |STR_LEN: 72 |STR_TIME: 6.49298095703125
> STR_ID: 1k3h |STR_LEN: 72 |STR_TIME: 0.28488707542419434
> STR_ID: 1k3i |STR_LEN: 1340 |STR_TIME: 1.432732105255127
> STR_ID: 1k3j |STR_LEN: 151 |STR_TIME: 9.991652011871338
> STR_ID: 1k3k |STR_LEN: 146 |STR_TIME: 0.5376651287078857
> STR_ID: 1k3l |STR_LEN: 919 |STR_TIME: 1.8079180717468262
> STR_ID: 1k3m |STR_LEN: 51 |STR_TIME: 2.3078370094299316
> STR_ID: 1k3n |STR_LEN: 164 |STR_TIME: 11.03205394744873
> STR_ID: 1k3o |STR_LEN: 653 |STR_TIME: 0.8888940811157227
> STR_ID: 1k3q |STR_LEN: 164 |STR_TIME: 10.665456056594849
> STR_ID: 1k3r |STR_LEN: 646 |STR_TIME: 1.01910400390625
> STR_ID: 1k3s |STR_LEN: 266 |STR_TIME: 0.44727015495300293
> STR_ID: 1k3t |STR_LEN: 2374 |STR_TIME: 2.903313159942627
> STR_ID: 1k3u |STR_LEN: 1377 |STR_TIME: 1.3790459632873535
> STR_ID: 1k3v |STR_LEN: 542 |STR_TIME: 1.0387380123138428
> STR_ID: 1k3w |STR_LEN: 674 |STR_TIME: 1.2878389358520508
> STR_ID: 1k3x |STR_LEN: 771 |STR_TIME: 1.3743088245391846
> STR_ID: 1k3y |STR_LEN: 1049 |STR_TIME: 1.8823957443237305
> STR_ID: 1k3z |STR_LEN: 568 |STR_TIME: 0.919975996017456
> STR_ID: 2k31 |STR_LEN: 150 |STR_TIME: 10.021058082580566
> STR_ID: 2k32 |STR_LEN: 116 |STR_TIME: 7.502910852432251
> STR_ID: 2k33 |STR_LEN: 123 |STR_TIME: 8.312214851379395
> STR_ID: 2k35 |STR_LEN: 60 |STR_TIME: 3.790699005126953
> STR_ID: 2k36 |STR_LEN: 149 |STR_TIME: 7.556350946426392
> STR_ID: 2k37 |STR_LEN: 59 |STR_TIME: 1.5919299125671387
> STR_ID: 2k38 |STR_LEN: 36 |STR_TIME: 0.24228906631469727
> STR_ID: 2k39 |STR_LEN: 76 |STR_TIME: 29.523226976394653
> STR_ID: 2k3a |STR_LEN: 155 |STR_TIME: 8.960586071014404
> STR_ID: 2k3b |STR_LEN: 59 |STR_TIME: 1.8283839225769043
> STR_ID: 2k3c |STR_LEN: 33 |STR_TIME: 4.1012043952941895
> STR_ID: 2k3d |STR_LEN: 87 |STR_TIME: 6.115760087966919
> STR_ID: 2k3f |STR_LEN: 141 |STR_TIME: 9.274453163146973
> STR_ID: 2k3g |STR_LEN: 102 |STR_TIME: 6.569520950317383
> STR_ID: 2k3h |STR_LEN: 129 |STR_TIME: 8.69565486907959
> STR_ID: 2k3i |STR_LEN: 109 |STR_TIME: 6.772481918334961
> STR_ID: 2k3j |STR_LEN: 65 |STR_TIME: 4.136229753494263
> STR_ID: 2k3k |STR_LEN: 104 |STR_TIME: 7.070663928985596
> STR_ID: 2k3m |STR_LEN: 130 |STR_TIME: 12.583120822906494
> STR_ID: 2k3n |STR_LEN: 160 |STR_TIME: 4.023669004440308
> STR_ID: 2k3o |STR_LEN: 129 |STR_TIME: 3.477984666824341
> STR_ID: 2k3p |STR_LEN: 161 |STR_TIME: 4.734800100326538
> STR_ID: 2k3q |STR_LEN: 118 |STR_TIME: 3.3525187969207764
> STR_ID: 2k3r |STR_LEN: 92 |STR_TIME: 6.637130975723267
> STR_ID: 2k3s |STR_LEN: 186 |STR_TIME: 7.00238299369812
> STR_ID: 2k3t |STR_LEN: 99 |STR_TIME: 5.779841184616089
> STR_ID: 2k3u |STR_LEN: 115 |STR_TIME: 9.489407062530518
> STR_ID: 2k3v |STR_LEN: 90 |STR_TIME: 5.988483905792236
> STR_ID: 2k3w |STR_LEN: 85 |STR_TIME: 5.830414056777954
> STR_ID: 2k3x |STR_LEN: 115 |STR_TIME: 7.628841161727905
> STR_ID: 2k3y |STR_LEN: 134 |STR_TIME: 8.682394981384277
> STR_ID: 2k3z |STR_LEN: 17 |STR_TIME: 1.092076063156128
> STR_ID: 3k30 |STR_LEN: 1382 |STR_TIME: 2.5058858394622803
> STR_ID: 3k31 |STR_LEN: 892 |STR_TIME: 1.7897059917449951
> STR_ID: 3k32 |STR_LEN: 1413 |STR_TIME: 3.844067096710205
> STR_ID: 3k33 |STR_LEN: 536 |STR_TIME: 1.1092920303344727
> STR_ID: 3k34 |STR_LEN: 513 |STR_TIME: 1.124589204788208
> STR_ID: 3k35 |STR_LEN: 2658 |STR_TIME: 3.3341729640960693
> STR_ID: 3k36 |STR_LEN: 1116 |STR_TIME: 1.5539000034332275
> STR_ID: 3k37 |STR_LEN: 1573 |STR_TIME: 1.695483922958374
> STR_ID: 3k38 |STR_LEN: 7596 |STR_TIME: 20.7348370552063
> STR_ID: 3k39 |STR_LEN: 7204 |STR_TIME: 11.625670909881592
> STR_ID: 3k3a |STR_LEN: 6911 |STR_TIME: 11.259645938873291
> STR_ID: 3k3b |STR_LEN: 985 |STR_TIME: 2.364423990249634
> STR_ID: 3k3c |STR_LEN: 1280 |STR_TIME: 1.4463729858398438
> STR_ID: 3k3d |STR_LEN: 147 |STR_TIME: 0.48287105560302734
> STR_ID: 3k3e |STR_LEN: 662 |STR_TIME: 1.2104640007019043
> STR_ID: 3k3f |STR_LEN: 396 |STR_TIME: 0.6268563270568848
> STR_ID: 3k3g |STR_LEN: 370 |STR_TIME: 0.630000114440918
> STR_ID: 3k3h |STR_LEN: 664 |STR_TIME: 1.2391958236694336
> STR_ID: 3k3i |STR_LEN: 675 |STR_TIME: 0.7563982009887695
> STR_ID: 3k3j |STR_LEN: 484 |STR_TIME: 0.6918649673461914
> STR_ID: 3k3k |STR_LEN: 747 |STR_TIME: 0.8641841411590576
> STR_ID: 3k3l |STR_LEN: 635 |STR_TIME: 0.9601898193359375
> STR_ID: 3k3n |STR_LEN: 461 |STR_TIME: 0.7000770568847656
> STR_ID: 3k3o |STR_LEN: 461 |STR_TIME: 0.7133932113647461
> STR_ID: 3k3p |STR_LEN: 785 |STR_TIME: 1.1675441265106201
> STR_ID: 3k3q |STR_LEN: 611 |STR_TIME: 1.0261640548706055
> STR_ID: 3k3r |STR_LEN: 403 |STR_TIME: 0.1725749969482422
> STR_ID: 3k3s |STR_LEN: 1303 |STR_TIME: 1.4497478008270264
> STR_ID: 3k3t |STR_LEN: 277 |STR_TIME: 0.36597514152526855
> STR_ID: 3k3u |STR_LEN: 692 |STR_TIME: 1.3527519702911377
> STR_ID: 3k3v |STR_LEN: 163 |STR_TIME: 0.21424627304077148
> STR_ID: 3k3w |STR_LEN: 758 |STR_TIME: 1.409437894821167
> STR_ID: 4k30 |STR_LEN: 877 |STR_TIME: 2.1344799995422363
> STR_ID: 4k31 |STR_LEN: 257 |STR_TIME: 0.39572715759277344
> STR_ID: 4k32 |STR_LEN: 55 |STR_TIME: 0.25919675827026367
> STR_ID: 4k33 |STR_LEN: 420 |STR_TIME: 1.1077051162719727
> STR_ID: 4k34 |STR_LEN: 797 |STR_TIME: 1.3336410522460938
> STR_ID: 4k35 |STR_LEN: 2800 |STR_TIME: 3.05328106880188
> STR_ID: 4k36 |STR_LEN: 1348 |STR_TIME: 1.6377370357513428
> STR_ID: 4k37 |STR_LEN: 1617 |STR_TIME: 1.6931138038635254
> STR_ID: 4k38 |STR_LEN: 1200 |STR_TIME: 1.6424739360809326
> STR_ID: 4k39 |STR_LEN: 1219 |STR_TIME: 1.6250159740447998
> STR_ID: 4k3a |STR_LEN: 2136 |STR_TIME: 2.742779016494751
> STR_ID: 4k3b |STR_LEN: 771 |STR_TIME: 2.4599850177764893
> STR_ID: 4k3c |STR_LEN: 544 |STR_TIME: 1.6874780654907227
> STR_ID: 4k3d |STR_LEN: 1658 |STR_TIME: 3.059985876083374
> STR_ID: 4k3e |STR_LEN: 1461 |STR_TIME: 3.118242025375366
> STR_ID: 4k3f |STR_LEN: 506 |STR_TIME: 0.9643430709838867
> STR_ID: 4k3g |STR_LEN: 360 |STR_TIME: 0.5244128704071045
> STR_ID: 4k3h |STR_LEN: 1060 |STR_TIME: 2.7384769916534424
> STR_ID: 4k3i |STR_LEN: 3435 |STR_TIME: 6.064615964889526
> STR_ID: 4k3j |STR_LEN: 1348 |STR_TIME: 3.7895939350128174
> STR_ID: 4k3k |STR_LEN: 1355 |STR_TIME: 1.4925870895385742
> STR_ID: 4k3l |STR_LEN: 1546 |STR_TIME: 1.6085071563720703
> STR_ID: 4k3m |STR_LEN: 1358 |STR_TIME: 1.4766199588775635
> STR_ID: 4k3n |STR_LEN: 8077 |STR_TIME: 20.210803031921387
> STR_ID: 4k3o |STR_LEN: 1331 |STR_TIME: 1.557049036026001
> STR_ID: 4k3p |STR_LEN: 877 |STR_TIME: 1.4415969848632812
> STR_ID: 4k3q |STR_LEN: 1541 |STR_TIME: 1.574333906173706
> STR_ID: 4k3r |STR_LEN: 1288 |STR_TIME: 1.4576761722564697
> STR_ID: 4k3s |STR_LEN: 1054 |STR_TIME: 1.3569068908691406
> STR_ID: 4k3u |STR_LEN: 1131 |STR_TIME: 1.3950200080871582
> STR_ID: 4k3v |STR_LEN: 687 |STR_TIME: 1.0345749855041504
> STR_ID: 4k3w |STR_LEN: 876 |STR_TIME: 1.3868260383605957
> STR_ID: 4k3x |STR_LEN: 2282 |STR_TIME: 5.422349214553833
> STR_ID: 4k3y |STR_LEN: 1555 |STR_TIME: 4.61647891998291
> STR_ID: 4k3z |STR_LEN: 1135 |STR_TIME: 2.1559741497039795
> STR_ID: 5k31 |STR_LEN: 1870 |STR_TIME: 4.815035343170166
> STR_ID: 5k32 |STR_LEN: 1152 |STR_TIME: 1.469191312789917
> STR_ID: 5k33 |STR_LEN: 788 |STR_TIME: 3.4798226356506348
> STR_ID: 5k34 |STR_LEN: 281 |STR_TIME: 0.559852123260498
> STR_ID: 5k35 |STR_LEN: 315 |STR_TIME: 1.1122791767120361
> STR_ID: 5k36 |STR_LEN: 4053 |STR_TIME: 7.053008079528809
> STR_ID: 5k38 |STR_LEN: 483 |STR_TIME: 1.3581531047821045
> STR_ID: 5k39 |STR_LEN: 644 |STR_TIME: 0.747236967086792
> STR_ID: 5k3a |STR_LEN: 1301 |STR_TIME: 1.3905401229858398
> STR_ID: 5k3b |STR_LEN: 1162 |STR_TIME: 1.2625072002410889
> STR_ID: 5k3c |STR_LEN: 1157 |STR_TIME: 1.2557809352874756
> STR_ID: 5k3d |STR_LEN: 1182 |STR_TIME: 1.2485949993133545
> STR_ID: 5k3e |STR_LEN: 1240 |STR_TIME: 1.2975082397460938
> STR_ID: 5k3f |STR_LEN: 1306 |STR_TIME: 1.291774034500122
> STR_ID: 5k3g |STR_LEN: 2518 |STR_TIME: 4.4185450077056885
> STR_ID: 5k3h |STR_LEN: 6548 |STR_TIME: 9.222416162490845
> STR_ID: 5k3i |STR_LEN: 5872 |STR_TIME: 9.922374725341797
> STR_ID: 5k3j |STR_LEN: 1492 |STR_TIME: 2.628290891647339
> STR_ID: 5k3k |STR_LEN: 801 |STR_TIME: 0.9530198574066162
> STR_ID: 5k3l |STR_LEN: 909 |STR_TIME: 2.735422372817993
> STR_ID: 5k3m |STR_LEN: 446 |STR_TIME: 1.37013578414917
> STR_ID: 5k3n |STR_LEN: 945 |STR_TIME: 2.879970073699951
> STR_ID: 5k3o |STR_LEN: 2227 |STR_TIME: 2.473587989807129
> STR_ID: 5k3q |STR_LEN: 259 |STR_TIME: 0.7352118492126465
> STR_ID: 5k3s |STR_LEN: 926 |STR_TIME: 2.2002460956573486
> STR_ID: 5k3v |STR_LEN: 1621 |STR_TIME: 2.170159101486206
> STR_ID: 5k3w |STR_LEN: 917 |STR_TIME: 1.2023320198059082
> STR_ID: 5k3x |STR_LEN: 1506 |STR_TIME: 1.3817520141601562
> STR_ID: 5k3y |STR_LEN: 1231 |STR_TIME: 2.478569984436035
>> FINISH_DIR: ./data/k/k3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 637 |DIR_TIME: 552.6573140621185 

>> START_DIR: ./data/k/k4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1k40 |STR_LEN: 150 |STR_TIME: 0.27315688133239746
> STR_ID: 1k41 |STR_LEN: 283 |STR_TIME: 0.4666478633880615
> STR_ID: 1k42 |STR_LEN: 168 |STR_TIME: 6.168689966201782
> STR_ID: 1k43 |STR_LEN: 14 |STR_TIME: 0.5293049812316895
> STR_ID: 1k44 |STR_LEN: 917 |STR_TIME: 1.3819100856781006
> STR_ID: 1k45 |STR_LEN: 168 |STR_TIME: 0.5599977970123291
> STR_ID: 1k46 |STR_LEN: 234 |STR_TIME: 0.2786717414855957
> STR_ID: 1k47 |STR_LEN: 2711 |STR_TIME: 3.6292529106140137
> STR_ID: 1k48 |STR_LEN: 29 |STR_TIME: 0.11887001991271973
> STR_ID: 1k49 |STR_LEN: 436 |STR_TIME: 0.4741687774658203
> STR_ID: 1k4a |STR_LEN: 14 |STR_TIME: 1.796604871749878
> STR_ID: 1k4b |STR_LEN: 14 |STR_TIME: 1.834618091583252
> STR_ID: 1k4c |STR_LEN: 1012 |STR_TIME: 1.1175639629364014
> STR_ID: 1k4d |STR_LEN: 805 |STR_TIME: 1.0516579151153564
> STR_ID: 1k4e |STR_LEN: 839 |STR_TIME: 1.006455898284912
> STR_ID: 1k4f |STR_LEN: 1121 |STR_TIME: 1.0874407291412354
> STR_ID: 1k4g |STR_LEN: 756 |STR_TIME: 0.85770583152771
> STR_ID: 1k4h |STR_LEN: 780 |STR_TIME: 0.8346340656280518
> STR_ID: 1k4i |STR_LEN: 498 |STR_TIME: 0.5070428848266602
> STR_ID: 1k4j |STR_LEN: 221 |STR_TIME: 0.4019339084625244
> STR_ID: 1k4k |STR_LEN: 1431 |STR_TIME: 1.710068941116333
> STR_ID: 1k4l |STR_LEN: 429 |STR_TIME: 0.49163293838500977
> STR_ID: 1k4m |STR_LEN: 1156 |STR_TIME: 1.393517017364502
> STR_ID: 1k4n |STR_LEN: 436 |STR_TIME: 0.4184558391571045
> STR_ID: 1k4o |STR_LEN: 457 |STR_TIME: 0.47335386276245117
> STR_ID: 1k4p |STR_LEN: 435 |STR_TIME: 0.47632670402526855
> STR_ID: 1k4q |STR_LEN: 981 |STR_TIME: 0.977046012878418
