>> START_DIR: ./data/r/r0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1r00 |STR_LEN: 433 |STR_TIME: 0.7098422050476074
> STR_ID: 2r2q |STR_LEN: 335 |STR_TIME: 0.48381781578063965
> STR_ID: 2r2r |STR_LEN: 433 |STR_TIME: 0.6102337837219238
> STR_ID: 2r2s |STR_LEN: 322 |STR_TIME: 0.5952808856964111
> STR_ID: 2r2t |STR_LEN: 447 |STR_TIME: 0.614051103591919
> STR_ID: 2r2u |STR_LEN: 379 |STR_TIME: 0.6520481109619141
> STR_ID: 2r2v |STR_LEN: 367 |STR_TIME: 0.903878927230835
> STR_ID: 2r2w |STR_LEN: 343 |STR_TIME: 0.5079391002655029
> STR_ID: 2r2x |STR_LEN: 327 |STR_TIME: 0.4938790798187256
> STR_ID: 2r2y |STR_LEN: 188 |STR_TIME: 0.2622678279876709
> STR_ID: 2r2z |STR_LEN: 232 |STR_TIME: 0.41390013694763184
> STR_ID: 3r20 |STR_LEN: 428 |STR_TIME: 0.7425329685211182
> STR_ID: 3r21 |STR_LEN: 256 |STR_TIME: 0.5124781131744385
> STR_ID: 3r22 |STR_LEN: 267 |STR_TIME: 0.5007190704345703
> STR_ID: 3r23 |STR_LEN: 842 |STR_TIME: 2.014394760131836
> STR_ID: 3r24 |STR_LEN: 883 |STR_TIME: 0.9759337902069092
> STR_ID: 3r25 |STR_LEN: 5007 |STR_TIME: 6.2189319133758545
> STR_ID: 3r26 |STR_LEN: 345 |STR_TIME: 0.8191859722137451
> STR_ID: 3r27 |STR_LEN: 255 |STR_TIME: 0.6090247631072998
> STR_ID: 3r28 |STR_LEN: 508 |STR_TIME: 0.663048267364502
> STR_ID: 3r29 |STR_LEN: 490 |STR_TIME: 0.8399600982666016
> STR_ID: 3r2a |STR_LEN: 928 |STR_TIME: 1.5322928428649902
> STR_ID: 3r2b |STR_LEN: 3266 |STR_TIME: 10.77572512626648
> STR_ID: 3r2c |STR_LEN: 704 |STR_TIME: 2.5707919597625732
> STR_ID: 3r2d |STR_LEN: 551 |STR_TIME: 1.6740097999572754
> STR_ID: 3r2e |STR_LEN: 128 |STR_TIME: 0.4070258140563965
> STR_ID: 3r2f |STR_LEN: 1670 |STR_TIME: 2.8678998947143555
> STR_ID: 3r2g |STR_LEN: 540 |STR_TIME: 0.6250522136688232
> STR_ID: 3r2h |STR_LEN: 337 |STR_TIME: 0.40186381340026855
> STR_ID: 3r2i |STR_LEN: 310 |STR_TIME: 0.7473621368408203
> STR_ID: 3r2j |STR_LEN: 925 |STR_TIME: 2.4404170513153076
> STR_ID: 3r2k |STR_LEN: 321 |STR_TIME: 0.378277063369751
> STR_ID: 3r2l |STR_LEN: 294 |STR_TIME: 0.3655261993408203
> STR_ID: 3r2m |STR_LEN: 343 |STR_TIME: 0.3779160976409912
> STR_ID: 3r2n |STR_LEN: 600 |STR_TIME: 1.4648849964141846
> STR_ID: 3r2o |STR_LEN: 253 |STR_TIME: 0.3417348861694336
> STR_ID: 3r2p |STR_LEN: 218 |STR_TIME: 0.701303243637085
> STR_ID: 3r2q |STR_LEN: 487 |STR_TIME: 0.8954629898071289
> STR_ID: 3r2r |STR_LEN: 337 |STR_TIME: 0.3958740234375
> STR_ID: 3r2s |STR_LEN: 224 |STR_TIME: 0.3452119827270508
> STR_ID: 3r2t |STR_LEN: 535 |STR_TIME: 1.447645902633667
> STR_ID: 3r2u |STR_LEN: 2583 |STR_TIME: 4.954784154891968
> STR_ID: 3r2v |STR_LEN: 415 |STR_TIME: 0.7232468128204346
> STR_ID: 3r2w |STR_LEN: 1850 |STR_TIME: 5.570199012756348
> STR_ID: 3r2x |STR_LEN: 580 |STR_TIME: 1.8852999210357666
> STR_ID: 3r2y |STR_LEN: 265 |STR_TIME: 0.513922929763794
> STR_ID: 4r20 |STR_LEN: 843 |STR_TIME: 2.668823003768921
> STR_ID: 4r21 |STR_LEN: 866 |STR_TIME: 2.6639370918273926
> STR_ID: 4r22 |STR_LEN: 103 |STR_TIME: 0.3159608840942383
> STR_ID: 4r23 |STR_LEN: 1264 |STR_TIME: 2.6490249633789062
> STR_ID: 4r24 |STR_LEN: 162 |STR_TIME: 0.3308899402618408
> STR_ID: 4r25 |STR_LEN: 126 |STR_TIME: 0.2521207332611084
> STR_ID: 4r26 |STR_LEN: 504 |STR_TIME: 0.8391680717468262
> STR_ID: 4r27 |STR_LEN: 892 |STR_TIME: 1.4403061866760254
> STR_ID: 4r28 |STR_LEN: 1845 |STR_TIME: 5.754317045211792
> STR_ID: 4r29 |STR_LEN: 1108 |STR_TIME: 1.6233291625976562
> STR_ID: 4r2a |STR_LEN: 295 |STR_TIME: 0.6047029495239258
> STR_ID: 4r2b |STR_LEN: 1310 |STR_TIME: 1.4813878536224365
> STR_ID: 4r2c |STR_LEN: 296 |STR_TIME: 0.4088008403778076
> STR_ID: 4r2d |STR_LEN: 195 |STR_TIME: 0.3768799304962158
> STR_ID: 4r2e |STR_LEN: 257 |STR_TIME: 0.618480920791626
> STR_ID: 4r2f |STR_LEN: 666 |STR_TIME: 0.7892699241638184
> STR_ID: 4r2g |STR_LEN: 3735 |STR_TIME: 6.621947765350342
> STR_ID: 4r2h |STR_LEN: 295 |STR_TIME: 0.4607870578765869
> STR_ID: 4r2i |STR_LEN: 268 |STR_TIME: 0.4677739143371582
> STR_ID: 4r2j |STR_LEN: 324 |STR_TIME: 0.9276189804077148
> STR_ID: 4r2k |STR_LEN: 660 |STR_TIME: 1.1571238040924072
> STR_ID: 4r2l |STR_LEN: 487 |STR_TIME: 0.9716060161590576
> STR_ID: 4r2m |STR_LEN: 368 |STR_TIME: 0.968062162399292
> STR_ID: 4r2n |STR_LEN: 2332 |STR_TIME: 2.7322700023651123
> STR_ID: 4r2p |STR_LEN: 259 |STR_TIME: 0.4346311092376709
> STR_ID: 4r2q |STR_LEN: 295 |STR_TIME: 0.645784854888916
> STR_ID: 4r2r |STR_LEN: 225 |STR_TIME: 0.3918478488922119
> STR_ID: 4r2s |STR_LEN: 141 |STR_TIME: 0.3599398136138916
> STR_ID: 4r2u |STR_LEN: 692 |STR_TIME: 1.7184510231018066
> STR_ID: 4r2v |STR_LEN: 754 |STR_TIME: 1.9686248302459717
> STR_ID: 4r2w |STR_LEN: 2033 |STR_TIME: 2.687164068222046
> STR_ID: 4r2x |STR_LEN: 2583 |STR_TIME: 7.305397033691406
> STR_ID: 4r2y |STR_LEN: 470 |STR_TIME: 0.9912750720977783
> STR_ID: 4r2z |STR_LEN: 295 |STR_TIME: 0.6098589897155762
>> FINISH_DIR: ./data/r/r2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 409 |DIR_TIME: 211.08780789375305 

>> START_DIR: ./data/r/r3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1r30 |STR_LEN: 634 |STR_TIME: 1.171436071395874
> STR_ID: 1r31 |STR_LEN: 1075 |STR_TIME: 1.3878428936004639
> STR_ID: 1r33 |STR_LEN: 2171 |STR_TIME: 2.27152419090271
> STR_ID: 1r34 |STR_LEN: 2076 |STR_TIME: 2.169008255004883
> STR_ID: 1r35 |STR_LEN: 1227 |STR_TIME: 1.7157068252563477
> STR_ID: 1r36 |STR_LEN: 140 |STR_TIME: 11.7175612449646
> STR_ID: 1r37 |STR_LEN: 906 |STR_TIME: 1.2831590175628662
> STR_ID: 1r38 |STR_LEN: 2107 |STR_TIME: 2.4534788131713867
> STR_ID: 1r39 |STR_LEN: 473 |STR_TIME: 0.8145227432250977
> STR_ID: 1r3b |STR_LEN: 202 |STR_TIME: 13.14973783493042
> STR_ID: 1r3c |STR_LEN: 617 |STR_TIME: 0.7597329616546631
> STR_ID: 1r3d |STR_LEN: 421 |STR_TIME: 0.544640064239502
> STR_ID: 1r3e |STR_LEN: 619 |STR_TIME: 0.9038901329040527
> STR_ID: 1r3f |STR_LEN: 278 |STR_TIME: 0.5039889812469482
> STR_ID: 1r3g |STR_LEN: 174 |STR_TIME: 0.28762388229370117
> STR_ID: 1r3h |STR_LEN: 1384 |STR_TIME: 2.649824619293213
> STR_ID: 1r3i |STR_LEN: 712 |STR_TIME: 1.0255889892578125
> STR_ID: 1r3j |STR_LEN: 901 |STR_TIME: 1.0927269458770752
> STR_ID: 1r3k |STR_LEN: 538 |STR_TIME: 0.9664392471313477
> STR_ID: 1r3l |STR_LEN: 734 |STR_TIME: 1.0384128093719482
> STR_ID: 1r3m |STR_LEN: 347 |STR_TIME: 0.4595022201538086
> STR_ID: 1r3n |STR_LEN: 4018 |STR_TIME: 6.17557692527771
> STR_ID: 1r3o |STR_LEN: 161 |STR_TIME: 0.2530202865600586
> STR_ID: 1r3q |STR_LEN: 685 |STR_TIME: 0.7461388111114502
> STR_ID: 1r3r |STR_LEN: 737 |STR_TIME: 0.8052418231964111
> STR_ID: 1r3s |STR_LEN: 741 |STR_TIME: 0.8338539600372314
> STR_ID: 1r3t |STR_LEN: 718 |STR_TIME: 0.8845791816711426
> STR_ID: 1r3u |STR_LEN: 500 |STR_TIME: 0.7316470146179199
> STR_ID: 1r3v |STR_LEN: 746 |STR_TIME: 0.7927470207214355
> STR_ID: 1r3w |STR_LEN: 711 |STR_TIME: 0.7806830406188965
> STR_ID: 1r3x |STR_LEN: 24 |STR_TIME: 1.6054370403289795
> STR_ID: 1r3y |STR_LEN: 686 |STR_TIME: 0.7830190658569336
> STR_ID: 1r3z |STR_LEN: 33 |STR_TIME: 0.09539604187011719
> STR_ID: 2r30 |STR_LEN: 116 |STR_TIME: 0.2417900562286377
> STR_ID: 2r31 |STR_LEN: 749 |STR_TIME: 1.1942389011383057
> STR_ID: 2r32 |STR_LEN: 189 |STR_TIME: 0.3198060989379883
> STR_ID: 2r33 |STR_LEN: 170 |STR_TIME: 0.24416327476501465
> STR_ID: 2r34 |STR_LEN: 152 |STR_TIME: 0.2511780261993408
> STR_ID: 2r35 |STR_LEN: 126 |STR_TIME: 0.22568607330322266
> STR_ID: 2r36 |STR_LEN: 145 |STR_TIME: 0.24495792388916016
> STR_ID: 2r37 |STR_LEN: 789 |STR_TIME: 0.8328120708465576
> STR_ID: 2r38 |STR_LEN: 316 |STR_TIME: 0.4310448169708252
> STR_ID: 2r39 |STR_LEN: 156 |STR_TIME: 0.2618410587310791
> STR_ID: 2r3a |STR_LEN: 530 |STR_TIME: 0.6123270988464355
> STR_ID: 2r3b |STR_LEN: 1202 |STR_TIME: 1.2424192428588867
> STR_ID: 2r3c |STR_LEN: 337 |STR_TIME: 0.32114696502685547
> STR_ID: 2r3d |STR_LEN: 367 |STR_TIME: 0.5522279739379883
> STR_ID: 2r3e |STR_LEN: 420 |STR_TIME: 0.5621931552886963
> STR_ID: 2r3f |STR_LEN: 517 |STR_TIME: 0.6465270519256592
> STR_ID: 2r3g |STR_LEN: 560 |STR_TIME: 0.6454122066497803
> STR_ID: 2r3h |STR_LEN: 500 |STR_TIME: 0.6217470169067383
> STR_ID: 2r3i |STR_LEN: 600 |STR_TIME: 0.6711380481719971
> STR_ID: 2r3j |STR_LEN: 501 |STR_TIME: 0.6195569038391113
> STR_ID: 2r3k |STR_LEN: 481 |STR_TIME: 0.6288151741027832
> STR_ID: 2r3l |STR_LEN: 456 |STR_TIME: 0.6698658466339111
> STR_ID: 2r3m |STR_LEN: 494 |STR_TIME: 0.6076700687408447
> STR_ID: 2r3n |STR_LEN: 457 |STR_TIME: 0.6088821887969971
> STR_ID: 2r3o |STR_LEN: 473 |STR_TIME: 0.6320559978485107
> STR_ID: 2r3p |STR_LEN: 531 |STR_TIME: 0.6586802005767822
> STR_ID: 2r3q |STR_LEN: 562 |STR_TIME: 0.654350996017456
> STR_ID: 2r3r |STR_LEN: 521 |STR_TIME: 0.6708788871765137
> STR_ID: 2r3s |STR_LEN: 975 |STR_TIME: 1.271239995956421
> STR_ID: 2r3t |STR_LEN: 335 |STR_TIME: 0.46735692024230957
> STR_ID: 2r3u |STR_LEN: 823 |STR_TIME: 1.0428860187530518
> STR_ID: 2r3v |STR_LEN: 1782 |STR_TIME: 2.626542091369629
> STR_ID: 2r3w |STR_LEN: 308 |STR_TIME: 0.4131898880004883
> STR_ID: 2r3x |STR_LEN: 1163 |STR_TIME: 1.0682220458984375
> STR_ID: 2r3y |STR_LEN: 998 |STR_TIME: 1.4433691501617432
> STR_ID: 2r3z |STR_LEN: 345 |STR_TIME: 0.502058744430542
> STR_ID: 3r30 |STR_LEN: 265 |STR_TIME: 0.8719069957733154
> STR_ID: 3r31 |STR_LEN: 1185 |STR_TIME: 1.631655216217041
> STR_ID: 3r32 |STR_LEN: 432 |STR_TIME: 0.5835621356964111
> STR_ID: 3r33 |STR_LEN: 358 |STR_TIME: 0.6748440265655518
> STR_ID: 3r34 |STR_LEN: 508 |STR_TIME: 0.6609289646148682
> STR_ID: 3r35 |STR_LEN: 475 |STR_TIME: 0.5854840278625488
> STR_ID: 3r36 |STR_LEN: 588 |STR_TIME: 0.6013712882995605
> STR_ID: 3r37 |STR_LEN: 513 |STR_TIME: 0.6140201091766357
> STR_ID: 3r38 |STR_LEN: 633 |STR_TIME: 1.457515001296997
> STR_ID: 3r3a |STR_LEN: 554 |STR_TIME: 0.6397562026977539
> STR_ID: 3r3b |STR_LEN: 541 |STR_TIME: 0.6157798767089844
> STR_ID: 3r3c |STR_LEN: 504 |STR_TIME: 0.6072812080383301
> STR_ID: 3r3d |STR_LEN: 544 |STR_TIME: 0.6569118499755859
> STR_ID: 3r3e |STR_LEN: 870 |STR_TIME: 1.1972808837890625
> STR_ID: 3r3f |STR_LEN: 552 |STR_TIME: 0.6157400608062744
> STR_ID: 3r3g |STR_LEN: 559 |STR_TIME: 1.0815811157226562
> STR_ID: 3r3h |STR_LEN: 442 |STR_TIME: 0.7780311107635498
> STR_ID: 3r3i |STR_LEN: 1819 |STR_TIME: 5.514132976531982
> STR_ID: 3r3j |STR_LEN: 2755 |STR_TIME: 4.723155975341797
> STR_ID: 3r3k |STR_LEN: 172 |STR_TIME: 0.23291277885437012
> STR_ID: 3r3l |STR_LEN: 1664 |STR_TIME: 2.710123062133789
> STR_ID: 3r3m |STR_LEN: 357 |STR_TIME: 1.1358790397644043
> STR_ID: 3r3o |STR_LEN: 227 |STR_TIME: 0.5443639755249023
> STR_ID: 3r3p |STR_LEN: 224 |STR_TIME: 0.6756129264831543
> STR_ID: 3r3q |STR_LEN: 296 |STR_TIME: 0.39098215103149414
> STR_ID: 3r3r |STR_LEN: 551 |STR_TIME: 0.8270273208618164
> STR_ID: 3r3s |STR_LEN: 3124 |STR_TIME: 4.178111791610718
> STR_ID: 3r3t |STR_LEN: 234 |STR_TIME: 0.6770238876342773
> STR_ID: 3r3u |STR_LEN: 2241 |STR_TIME: 2.4734580516815186
> STR_ID: 3r3v |STR_LEN: 996 |STR_TIME: 1.1887178421020508
> STR_ID: 3r3w |STR_LEN: 992 |STR_TIME: 1.1853969097137451
> STR_ID: 3r3x |STR_LEN: 912 |STR_TIME: 1.1337080001831055
> STR_ID: 3r3y |STR_LEN: 1053 |STR_TIME: 2.2121670246124268
> STR_ID: 3r3z |STR_LEN: 2271 |STR_TIME: 2.4211971759796143
> STR_ID: 4r30 |STR_LEN: 975 |STR_TIME: 2.4213271141052246
> STR_ID: 4r31 |STR_LEN: 2336 |STR_TIME: 2.891867160797119
> STR_ID: 4r32 |STR_LEN: 158 |STR_TIME: 0.49335217475891113
> STR_ID: 4r33 |STR_LEN: 1524 |STR_TIME: 2.745452642440796
> STR_ID: 4r34 |STR_LEN: 1488 |STR_TIME: 2.876894235610962
> STR_ID: 4r36 |STR_LEN: 971 |STR_TIME: 1.0507099628448486
> STR_ID: 4r37 |STR_LEN: 1036 |STR_TIME: 1.0515899658203125
> STR_ID: 4r38 |STR_LEN: 581 |STR_TIME: 2.1227760314941406
> STR_ID: 4r39 |STR_LEN: 1125 |STR_TIME: 4.126837968826294
> STR_ID: 4r3a |STR_LEN: 602 |STR_TIME: 2.933410167694092
> STR_ID: 4r3b |STR_LEN: 537 |STR_TIME: 1.0269010066986084
> STR_ID: 4r3c |STR_LEN: 486 |STR_TIME: 1.242232084274292
> STR_ID: 4r3d |STR_LEN: 749 |STR_TIME: 1.236881971359253
> STR_ID: 4r3e |STR_LEN: 370 |STR_TIME: 0.41043519973754883
> STR_ID: 4r3f |STR_LEN: 472 |STR_TIME: 1.123363733291626
> STR_ID: 4r3h |STR_LEN: 482 |STR_TIME: 1.0543389320373535
> STR_ID: 4r3i |STR_LEN: 265 |STR_TIME: 0.37178802490234375
> STR_ID: 4r3j |STR_LEN: 1000 |STR_TIME: 2.4766831398010254
> STR_ID: 4r3k |STR_LEN: 200 |STR_TIME: 0.6068909168243408
> STR_ID: 4r3l |STR_LEN: 245 |STR_TIME: 0.3712940216064453
> STR_ID: 4r3m |STR_LEN: 294 |STR_TIME: 0.47474098205566406
> STR_ID: 4r3n |STR_LEN: 1070 |STR_TIME: 2.4341659545898438
> STR_ID: 4r3o |STR_LEN: 6471 |STR_TIME: 19.41166377067566
> STR_ID: 4r3p |STR_LEN: 371 |STR_TIME: 0.6738588809967041
> STR_ID: 4r3q |STR_LEN: 208 |STR_TIME: 0.5360252857208252
> STR_ID: 4r3r |STR_LEN: 365 |STR_TIME: 0.6212201118469238
> STR_ID: 4r3s |STR_LEN: 608 |STR_TIME: 0.9512670040130615
> STR_ID: 4r3u |STR_LEN: 1594 |STR_TIME: 4.638813257217407
> STR_ID: 4r3v |STR_LEN: 593 |STR_TIME: 1.2039031982421875
> STR_ID: 4r3w |STR_LEN: 898 |STR_TIME: 1.286940336227417
> STR_ID: 4r3z |STR_LEN: 1273 |STR_TIME: 4.096423864364624
>> FINISH_DIR: ./data/r/r3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 543 |DIR_TIME: 203.61782002449036 

>> START_DIR: ./data/r/r4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1r41 |STR_LEN: 27 |STR_TIME: 0.10888028144836426
> STR_ID: 1r42 |STR_LEN: 962 |STR_TIME: 1.3354790210723877
> STR_ID: 1r43 |STR_LEN: 946 |STR_TIME: 1.5739729404449463
> STR_ID: 1r44 |STR_LEN: 1230 |STR_TIME: 2.1363489627838135
> STR_ID: 1r45 |STR_LEN: 1719 |STR_TIME: 1.7271170616149902
> STR_ID: 1r46 |STR_LEN: 823 |STR_TIME: 1.4560139179229736
> STR_ID: 1r47 |STR_LEN: 827 |STR_TIME: 1.4979209899902344
> STR_ID: 1r48 |STR_LEN: 66 |STR_TIME: 10.789992809295654
> STR_ID: 1r49 |STR_LEN: 621 |STR_TIME: 1.3188550472259521
> STR_ID: 1r4a |STR_LEN: 1140 |STR_TIME: 1.7627971172332764
> STR_ID: 1r4b |STR_LEN: 657 |STR_TIME: 0.8102672100067139
> STR_ID: 1r4c |STR_LEN: 1085 |STR_TIME: 1.5712239742279053
> STR_ID: 1r4d |STR_LEN: 20 |STR_TIME: 1.4082469940185547
> STR_ID: 1r4e |STR_LEN: 27 |STR_TIME: 1.8803489208221436
> STR_ID: 1r4f |STR_LEN: 794 |STR_TIME: 1.1397621631622314
> STR_ID: 1r4g |STR_LEN: 53 |STR_TIME: 3.4598641395568848
> STR_ID: 1r4h |STR_LEN: 10 |STR_TIME: 0.10575604438781738
> STR_ID: 1r4i |STR_LEN: 185 |STR_TIME: 0.4803621768951416
> STR_ID: 1r4k |STR_LEN: 168 |STR_TIME: 0.6061079502105713
> STR_ID: 1r4l |STR_LEN: 673 |STR_TIME: 1.2067058086395264
> STR_ID: 1r4m |STR_LEN: 4044 |STR_TIME: 6.99651026725769
> STR_ID: 1r4n |STR_LEN: 4048 |STR_TIME: 7.193172931671143
> STR_ID: 1r4o |STR_LEN: 311 |STR_TIME: 0.6833341121673584
> STR_ID: 1r4p |STR_LEN: 1171 |STR_TIME: 1.3253569602966309
> STR_ID: 1r4q |STR_LEN: 1289 |STR_TIME: 2.1113808155059814
> STR_ID: 1r4r |STR_LEN: 192 |STR_TIME: 0.5965042114257812
> STR_ID: 1r4s |STR_LEN: 529 |STR_TIME: 0.6391878128051758
> STR_ID: 1r4t |STR_LEN: 122 |STR_TIME: 8.686268329620361
> STR_ID: 1r4u |STR_LEN: 504 |STR_TIME: 0.6482040882110596
> STR_ID: 1r4v |STR_LEN: 379 |STR_TIME: 0.3913002014160156
> STR_ID: 1r4w |STR_LEN: 1154 |STR_TIME: 1.640641689300537
> STR_ID: 1r4x |STR_LEN: 529 |STR_TIME: 0.6816489696502686
> STR_ID: 1r4y |STR_LEN: 136 |STR_TIME: 10.584994077682495
> STR_ID: 1r4z |STR_LEN: 650 |STR_TIME: 0.783898115158081
> STR_ID: 2r40 |STR_LEN: 561 |STR_TIME: 0.9145107269287109
> STR_ID: 2r41 |STR_LEN: 519 |STR_TIME: 0.7982211112976074
> STR_ID: 2r42 |STR_LEN: 458 |STR_TIME: 0.6945550441741943
> STR_ID: 2r43 |STR_LEN: 350 |STR_TIME: 0.42935895919799805
> STR_ID: 2r44 |STR_LEN: 453 |STR_TIME: 0.7040228843688965
> STR_ID: 2r45 |STR_LEN: 1334 |STR_TIME: 2.1249120235443115
> STR_ID: 2r46 |STR_LEN: 1409 |STR_TIME: 2.0242152214050293
> STR_ID: 2r47 |STR_LEN: 1277 |STR_TIME: 1.5543100833892822
> STR_ID: 2r48 |STR_LEN: 162 |STR_TIME: 0.24483227729797363
> STR_ID: 2r49 |STR_LEN: 442 |STR_TIME: 0.5195257663726807
> STR_ID: 2r4b |STR_LEN: 722 |STR_TIME: 1.1679999828338623
> STR_ID: 2r4e |STR_LEN: 1283 |STR_TIME: 1.941190242767334
> STR_ID: 2r4f |STR_LEN: 2779 |STR_TIME: 3.0997467041015625
> STR_ID: 2r4g |STR_LEN: 469 |STR_TIME: 0.5968170166015625
> STR_ID: 2r4h |STR_LEN: 396 |STR_TIME: 0.5809450149536133
> STR_ID: 2r4i |STR_LEN: 922 |STR_TIME: 1.0245251655578613
> STR_ID: 2r4j |STR_LEN: 1316 |STR_TIME: 2.0305678844451904
> STR_ID: 2r4l |STR_LEN: 1255 |STR_TIME: 2.225771903991699
> STR_ID: 2r4n |STR_LEN: 844 |STR_TIME: 1.4532899856567383
> STR_ID: 2r4o |STR_LEN: 846 |STR_TIME: 1.4833381175994873
> STR_ID: 2r4p |STR_LEN: 838 |STR_TIME: 1.4947288036346436
> STR_ID: 2r4q |STR_LEN: 311 |STR_TIME: 0.30722475051879883
> STR_ID: 2r4r |STR_LEN: 647 |STR_TIME: 1.1356079578399658
> STR_ID: 2r4s |STR_LEN: 647 |STR_TIME: 1.1456918716430664
> STR_ID: 2r4t |STR_LEN: 828 |STR_TIME: 1.0676710605621338
> STR_ID: 2r4u |STR_LEN: 682 |STR_TIME: 0.9382188320159912
> STR_ID: 2r4v |STR_LEN: 353 |STR_TIME: 0.5443899631500244
> STR_ID: 2r4w |STR_LEN: 453 |STR_TIME: 0.5741198062896729
> STR_ID: 2r4x |STR_LEN: 392 |STR_TIME: 0.5561110973358154
> STR_ID: 2r4y |STR_LEN: 428 |STR_TIME: 0.5765480995178223
> STR_ID: 2r4z |STR_LEN: 675 |STR_TIME: 0.6610031127929688
> STR_ID: 3r40 |STR_LEN: 981 |STR_TIME: 2.140537738800049
> STR_ID: 3r41 |STR_LEN: 1061 |STR_TIME: 2.256476879119873
> STR_ID: 3r42 |STR_LEN: 315 |STR_TIME: 0.4088160991668701
> STR_ID: 3r43 |STR_LEN: 388 |STR_TIME: 0.6246380805969238
> STR_ID: 3r44 |STR_LEN: 796 |STR_TIME: 1.6916439533233643
> STR_ID: 3r45 |STR_LEN: 267 |STR_TIME: 0.8113589286804199
> STR_ID: 3r46 |STR_LEN: 414 |STR_TIME: 0.41231417655944824
> STR_ID: 3r47 |STR_LEN: 482 |STR_TIME: 0.6523647308349609
> STR_ID: 3r48 |STR_LEN: 353 |STR_TIME: 0.3791489601135254
> STR_ID: 3r49 |STR_LEN: 428 |STR_TIME: 0.39615321159362793
> STR_ID: 3r4a |STR_LEN: 180 |STR_TIME: 0.24257993698120117
> STR_ID: 3r4b |STR_LEN: 296 |STR_TIME: 0.725010871887207
> STR_ID: 3r4c |STR_LEN: 604 |STR_TIME: 1.0808961391448975
> STR_ID: 3r4d |STR_LEN: 934 |STR_TIME: 2.8265817165374756
> STR_ID: 3r4f |STR_LEN: 78 |STR_TIME: 0.37638330459594727
> STR_ID: 3r4g |STR_LEN: 547 |STR_TIME: 0.7821609973907471
> STR_ID: 3r4h |STR_LEN: 214 |STR_TIME: 0.32180309295654297
> STR_ID: 3r4i |STR_LEN: 2220 |STR_TIME: 5.994830131530762
> STR_ID: 3r4k |STR_LEN: 1311 |STR_TIME: 3.1290969848632812
> STR_ID: 3r4l |STR_LEN: 400 |STR_TIME: 0.7295527458190918
> STR_ID: 3r4m |STR_LEN: 402 |STR_TIME: 0.46874165534973145
> STR_ID: 3r4n |STR_LEN: 726 |STR_TIME: 0.8968048095703125
> STR_ID: 3r4o |STR_LEN: 470 |STR_TIME: 0.8603129386901855
> STR_ID: 3r4p |STR_LEN: 811 |STR_TIME: 0.9097590446472168
> STR_ID: 3r4q |STR_LEN: 833 |STR_TIME: 1.262972116470337
> STR_ID: 3r4r |STR_LEN: 628 |STR_TIME: 1.7395148277282715
> STR_ID: 3r4s |STR_LEN: 1722 |STR_TIME: 1.8411073684692383
> STR_ID: 3r4t |STR_LEN: 656 |STR_TIME: 1.513484239578247
> STR_ID: 3r4u |STR_LEN: 1555 |STR_TIME: 1.7525010108947754
> STR_ID: 3r4v |STR_LEN: 584 |STR_TIME: 1.1510210037231445
> STR_ID: 3r4x |STR_LEN: 1123 |STR_TIME: 1.3008859157562256
> STR_ID: 3r4y |STR_LEN: 1022 |STR_TIME: 1.4011421203613281
> STR_ID: 3r4z |STR_LEN: 1412 |STR_TIME: 1.4475781917572021
> STR_ID: 4r40 |STR_LEN: 1104 |STR_TIME: 3.230553150177002
> STR_ID: 4r41 |STR_LEN: 1048 |STR_TIME: 1.3738927841186523
> STR_ID: 4r42 |STR_LEN: 1060 |STR_TIME: 3.32135009765625
> STR_ID: 4r43 |STR_LEN: 704 |STR_TIME: 1.1605138778686523
> STR_ID: 4r44 |STR_LEN: 113 |STR_TIME: 0.48763227462768555
> STR_ID: 4r45 |STR_LEN: 172 |STR_TIME: 0.30090975761413574
> STR_ID: 4r47 |STR_LEN: 183 |STR_TIME: 0.22234225273132324
> STR_ID: 4r48 |STR_LEN: 44 |STR_TIME: 0.13782119750976562
> STR_ID: 4r49 |STR_LEN: 196 |STR_TIME: 0.29531097412109375
> STR_ID: 4r4a |STR_LEN: 135 |STR_TIME: 0.18648886680603027
> STR_ID: 4r4b |STR_LEN: 2981 |STR_TIME: 5.688582181930542
> STR_ID: 4r4c |STR_LEN: 264 |STR_TIME: 0.705345869064331
> STR_ID: 4r4d |STR_LEN: 183 |STR_TIME: 0.5000808238983154
> STR_ID: 4r4e |STR_LEN: 235 |STR_TIME: 0.4329500198364258
> STR_ID: 4r4f |STR_LEN: 809 |STR_TIME: 2.565614938735962
> STR_ID: 4r4g |STR_LEN: 358 |STR_TIME: 1.1608870029449463
> STR_ID: 4r4h |STR_LEN: 953 |STR_TIME: 3.0078909397125244
> STR_ID: 4r4i |STR_LEN: 225 |STR_TIME: 0.5542140007019043
> STR_ID: 4r4j |STR_LEN: 1199 |STR_TIME: 2.474452018737793
> STR_ID: 4r4k |STR_LEN: 1247 |STR_TIME: 2.3576598167419434
> STR_ID: 4r4l |STR_LEN: 172 |STR_TIME: 0.7234799861907959
