>> START_DIR: ./data/b/b0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1b00 |STR_LEN: 375 |STR_TIME: 0.4944469928741455
> STR_ID: 1b2o |STR_LEN: 246 |STR_TIME: 0.2561159133911133
> STR_ID: 1b2p |STR_LEN: 483 |STR_TIME: 0.5790719985961914
> STR_ID: 1b2r |STR_LEN: 954 |STR_TIME: 0.7463750839233398
> STR_ID: 1b2s |STR_LEN: 1183 |STR_TIME: 1.2328729629516602
> STR_ID: 1b2t |STR_LEN: 77 |STR_TIME: 4.965076923370361
> STR_ID: 1b2u |STR_LEN: 999 |STR_TIME: 1.1609561443328857
> STR_ID: 1b2v |STR_LEN: 351 |STR_TIME: 0.39064812660217285
> STR_ID: 1b2w |STR_LEN: 434 |STR_TIME: 0.7672240734100342
> STR_ID: 1b2x |STR_LEN: 706 |STR_TIME: 0.7178261280059814
> STR_ID: 1b2y |STR_LEN: 607 |STR_TIME: 1.0529768466949463
> STR_ID: 1b2z |STR_LEN: 678 |STR_TIME: 0.7076268196105957
> STR_ID: 2b20 |STR_LEN: 442 |STR_TIME: 0.7882928848266602
> STR_ID: 2b21 |STR_LEN: 375 |STR_TIME: 0.5970001220703125
> STR_ID: 2b22 |STR_LEN: 36 |STR_TIME: 0.1128990650177002
> STR_ID: 2b23 |STR_LEN: 511 |STR_TIME: 0.9134259223937988
> STR_ID: 2b24 |STR_LEN: 2136 |STR_TIME: 3.3910601139068604
> STR_ID: 2b25 |STR_LEN: 499 |STR_TIME: 0.9340250492095947
> STR_ID: 2b26 |STR_LEN: 433 |STR_TIME: 0.8114559650421143
> STR_ID: 2b29 |STR_LEN: 232 |STR_TIME: 0.29064130783081055
> STR_ID: 2b2a |STR_LEN: 571 |STR_TIME: 0.9478459358215332
> STR_ID: 2b2b |STR_LEN: 221 |STR_TIME: 0.23088312149047852
> STR_ID: 2b2c |STR_LEN: 636 |STR_TIME: 1.0627660751342773
> STR_ID: 2b2d |STR_LEN: 518 |STR_TIME: 0.7929301261901855
> STR_ID: 2b2e |STR_LEN: 417 |STR_TIME: 0.8340768814086914
> STR_ID: 2b2f |STR_LEN: 540 |STR_TIME: 0.6944832801818848
> STR_ID: 2b2g |STR_LEN: 597 |STR_TIME: 0.9123690128326416
> STR_ID: 2b2h |STR_LEN: 568 |STR_TIME: 0.7080693244934082
> STR_ID: 2b2i |STR_LEN: 485 |STR_TIME: 0.7111718654632568
> STR_ID: 2b2j |STR_LEN: 512 |STR_TIME: 0.7682490348815918
> STR_ID: 2b2k |STR_LEN: 468 |STR_TIME: 0.6852700710296631
> STR_ID: 2b2n |STR_LEN: 1056 |STR_TIME: 1.2457060813903809
> STR_ID: 2b2t |STR_LEN: 699 |STR_TIME: 0.955132007598877
> STR_ID: 2b2u |STR_LEN: 437 |STR_TIME: 0.8077728748321533
> STR_ID: 2b2v |STR_LEN: 559 |STR_TIME: 0.8748040199279785
> STR_ID: 2b2w |STR_LEN: 744 |STR_TIME: 0.982490062713623
> STR_ID: 2b2x |STR_LEN: 1432 |STR_TIME: 2.146196126937866
> STR_ID: 2b2y |STR_LEN: 627 |STR_TIME: 0.8840467929840088
> STR_ID: 3b20 |STR_LEN: 2429 |STR_TIME: 3.651047945022583
> STR_ID: 3b21 |STR_LEN: 319 |STR_TIME: 0.41109490394592285
> STR_ID: 3b23 |STR_LEN: 356 |STR_TIME: 1.0042078495025635
> STR_ID: 3b24 |STR_LEN: 1249 |STR_TIME: 1.0160441398620605
> STR_ID: 3b25 |STR_LEN: 553 |STR_TIME: 0.4977889060974121
> STR_ID: 3b26 |STR_LEN: 1126 |STR_TIME: 0.9662227630615234
> STR_ID: 3b27 |STR_LEN: 511 |STR_TIME: 0.584043025970459
> STR_ID: 3b28 |STR_LEN: 1189 |STR_TIME: 1.0468699932098389
> STR_ID: 3b29 |STR_LEN: 152 |STR_TIME: 0.3261749744415283
> STR_ID: 3b2c |STR_LEN: 891 |STR_TIME: 5.13647985458374
> STR_ID: 3b2d |STR_LEN: 1772 |STR_TIME: 4.935760736465454
> STR_ID: 3b2e |STR_LEN: 1538 |STR_TIME: 2.705489158630371
> STR_ID: 3b2f |STR_LEN: 323 |STR_TIME: 0.4142031669616699
> STR_ID: 3b2g |STR_LEN: 421 |STR_TIME: 0.7645509243011475
> STR_ID: 3b2h |STR_LEN: 363 |STR_TIME: 0.3617401123046875
> STR_ID: 3b2i |STR_LEN: 295 |STR_TIME: 0.3213198184967041
> STR_ID: 3b2j |STR_LEN: 272 |STR_TIME: 0.32384490966796875
> STR_ID: 3b2k |STR_LEN: 344 |STR_TIME: 0.3495512008666992
> STR_ID: 3b2l |STR_LEN: 187 |STR_TIME: 0.2861349582672119
> STR_ID: 3b2m |STR_LEN: 1204 |STR_TIME: 1.5679569244384766
> STR_ID: 3b2n |STR_LEN: 178 |STR_TIME: 0.30187225341796875
> STR_ID: 3b2p |STR_LEN: 1647 |STR_TIME: 1.9346351623535156
> STR_ID: 3b2q |STR_LEN: 1698 |STR_TIME: 1.7721669673919678
> STR_ID: 3b2r |STR_LEN: 769 |STR_TIME: 1.0989818572998047
> STR_ID: 3b2s |STR_LEN: 880 |STR_TIME: 0.9730687141418457
> STR_ID: 3b2t |STR_LEN: 1142 |STR_TIME: 1.2774419784545898
> STR_ID: 3b2u |STR_LEN: 6094 |STR_TIME: 8.972325325012207
> STR_ID: 3b2v |STR_LEN: 814 |STR_TIME: 1.38710618019104
> STR_ID: 3b2w |STR_LEN: 397 |STR_TIME: 0.6282131671905518
> STR_ID: 3b2x |STR_LEN: 2098 |STR_TIME: 3.590487003326416
> STR_ID: 3b2y |STR_LEN: 756 |STR_TIME: 1.0153791904449463
> STR_ID: 3b2z |STR_LEN: 2623 |STR_TIME: 4.004756927490234
> STR_ID: 4b20 |STR_LEN: 560 |STR_TIME: 0.9886043071746826
> STR_ID: 4b21 |STR_LEN: 488 |STR_TIME: 0.6294538974761963
> STR_ID: 4b22 |STR_LEN: 473 |STR_TIME: 0.5720131397247314
> STR_ID: 4b23 |STR_LEN: 437 |STR_TIME: 0.557218074798584
> STR_ID: 4b24 |STR_LEN: 374 |STR_TIME: 0.5535368919372559
> STR_ID: 4b27 |STR_LEN: 417 |STR_TIME: 1.3215088844299316
> STR_ID: 4b28 |STR_LEN: 640 |STR_TIME: 0.8383538722991943
> STR_ID: 4b29 |STR_LEN: 460 |STR_TIME: 0.48117685317993164
> STR_ID: 4b2a |STR_LEN: 718 |STR_TIME: 1.8970952033996582
> STR_ID: 4b2b |STR_LEN: 1145 |STR_TIME: 2.079401969909668
> STR_ID: 4b2c |STR_LEN: 1121 |STR_TIME: 2.1530308723449707
> STR_ID: 4b2d |STR_LEN: 3321 |STR_TIME: 6.7550249099731445
> STR_ID: 4b2f |STR_LEN: 288 |STR_TIME: 0.4532279968261719
> STR_ID: 4b2g |STR_LEN: 1292 |STR_TIME: 2.127946138381958
> STR_ID: 4b2h |STR_LEN: 147 |STR_TIME: 0.2207181453704834
> STR_ID: 4b2i |STR_LEN: 566 |STR_TIME: 0.5406420230865479
> STR_ID: 4b2j |STR_LEN: 157 |STR_TIME: 0.21143794059753418
> STR_ID: 4b2k |STR_LEN: 171 |STR_TIME: 0.2142808437347412
> STR_ID: 4b2l |STR_LEN: 501 |STR_TIME: 0.4952678680419922
> STR_ID: 4b2m |STR_LEN: 140 |STR_TIME: 0.19907283782958984
> STR_ID: 4b2n |STR_LEN: 3066 |STR_TIME: 4.769599914550781
> STR_ID: 4b2o |STR_LEN: 2538 |STR_TIME: 2.2771992683410645
> STR_ID: 4b2p |STR_LEN: 337 |STR_TIME: 0.46512484550476074
> STR_ID: 4b2q |STR_LEN: 9048 |STR_TIME: 15.985166072845459
> STR_ID: 4b2r |STR_LEN: 126 |STR_TIME: 8.201527118682861
> STR_ID: 4b2s |STR_LEN: 127 |STR_TIME: 7.891358137130737
> STR_ID: 4b2t |STR_LEN: 6842 |STR_TIME: 11.818471908569336
> STR_ID: 4b2u |STR_LEN: 36 |STR_TIME: 2.231894016265869
> STR_ID: 4b2v |STR_LEN: 32 |STR_TIME: 1.9748742580413818
> STR_ID: 4b2w |STR_LEN: 1444 |STR_TIME: 2.170257806777954
> STR_ID: 4b2x |STR_LEN: 2036 |STR_TIME: 2.3231630325317383
> STR_ID: 4b2y |STR_LEN: 4507 |STR_TIME: 5.456613302230835
> STR_ID: 4b2z |STR_LEN: 1168 |STR_TIME: 2.8609862327575684
> STR_ID: 5b21 |STR_LEN: 246 |STR_TIME: 0.783912181854248
> STR_ID: 5b22 |STR_LEN: 609 |STR_TIME: 1.5075688362121582
> STR_ID: 5b23 |STR_LEN: 473 |STR_TIME: 0.7606968879699707
> STR_ID: 5b24 |STR_LEN: 1045 |STR_TIME: 2.958178997039795
> STR_ID: 5b25 |STR_LEN: 2272 |STR_TIME: 4.816120862960815
> STR_ID: 5b26 |STR_LEN: 736 |STR_TIME: 1.2097270488739014
> STR_ID: 5b27 |STR_LEN: 364 |STR_TIME: 0.7574939727783203
> STR_ID: 5b28 |STR_LEN: 348 |STR_TIME: 0.713489294052124
> STR_ID: 5b29 |STR_LEN: 264 |STR_TIME: 0.5915918350219727
> STR_ID: 5b2a |STR_LEN: 438 |STR_TIME: 0.5049312114715576
> STR_ID: 5b2c |STR_LEN: 1084 |STR_TIME: 1.6677930355072021
> STR_ID: 5b2d |STR_LEN: 1147 |STR_TIME: 1.7682900428771973
> STR_ID: 5b2e |STR_LEN: 1086 |STR_TIME: 1.6381440162658691
> STR_ID: 5b2f |STR_LEN: 991 |STR_TIME: 1.554110050201416
> STR_ID: 5b2g |STR_LEN: 1839 |STR_TIME: 5.910751104354858
> STR_ID: 5b2h |STR_LEN: 872 |STR_TIME: 1.175016164779663
> STR_ID: 5b2i |STR_LEN: 1063 |STR_TIME: 2.8896822929382324
> STR_ID: 5b2j |STR_LEN: 1145 |STR_TIME: 2.8907179832458496
> STR_ID: 5b2k |STR_LEN: 276 |STR_TIME: 0.5370280742645264
> STR_ID: 5b2l |STR_LEN: 357 |STR_TIME: 0.6083559989929199
> STR_ID: 5b2m |STR_LEN: 265 |STR_TIME: 0.5313601493835449
> STR_ID: 5b2n |STR_LEN: 373 |STR_TIME: 0.9669380187988281
> STR_ID: 5b2o |STR_LEN: 2668 |STR_TIME: 7.034361839294434
> STR_ID: 5b2p |STR_LEN: 2690 |STR_TIME: 6.747438907623291
> STR_ID: 5b2q |STR_LEN: 2631 |STR_TIME: 6.682030200958252
> STR_ID: 5b2r |STR_LEN: 2209 |STR_TIME: 5.868098974227905
> STR_ID: 5b2s |STR_LEN: 1998 |STR_TIME: 5.743412971496582
> STR_ID: 5b2t |STR_LEN: 2070 |STR_TIME: 5.936545133590698
> STR_ID: 5b2u |STR_LEN: 1536 |STR_TIME: 1.869555950164795
> STR_ID: 5b2v |STR_LEN: 1039 |STR_TIME: 1.7498490810394287
> STR_ID: 5b2w |STR_LEN: 1559 |STR_TIME: 1.8957839012145996
> STR_ID: 5b2x |STR_LEN: 1607 |STR_TIME: 1.8688151836395264
> STR_ID: 5b2y |STR_LEN: 1425 |STR_TIME: 1.8962700366973877
> STR_ID: 5b2z |STR_LEN: 325 |STR_TIME: 0.4963669776916504
>> FINISH_DIR: ./data/b/b2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 466 |DIR_TIME: 301.6457269191742 

>> START_DIR: ./data/b/b3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1b30 |STR_LEN: 550 |STR_TIME: 0.6109881401062012
> STR_ID: 1b31 |STR_LEN: 654 |STR_TIME: 0.6192712783813477
> STR_ID: 1b32 |STR_LEN: 972 |STR_TIME: 1.1017441749572754
> STR_ID: 1b33 |STR_LEN: 3420 |STR_TIME: 3.961524248123169
> STR_ID: 1b34 |STR_LEN: 174 |STR_TIME: 0.34367823600769043
> STR_ID: 1b35 |STR_LEN: 1032 |STR_TIME: 1.575423002243042
> STR_ID: 1b36 |STR_LEN: 38 |STR_TIME: 2.4878427982330322
> STR_ID: 1b37 |STR_LEN: 2073 |STR_TIME: 2.7808640003204346
> STR_ID: 1b38 |STR_LEN: 499 |STR_TIME: 0.6374382972717285
> STR_ID: 1b39 |STR_LEN: 438 |STR_TIME: 0.5971179008483887
> STR_ID: 1b3a |STR_LEN: 362 |STR_TIME: 0.43114709854125977
> STR_ID: 1b3b |STR_LEN: 2454 |STR_TIME: 4.0952308177948
> STR_ID: 1b3c |STR_LEN: 64 |STR_TIME: 7.778257131576538
> STR_ID: 1b3d |STR_LEN: 473 |STR_TIME: 0.7067239284515381
> STR_ID: 1b3e |STR_LEN: 396 |STR_TIME: 0.6127398014068604
> STR_ID: 1b3f |STR_LEN: 982 |STR_TIME: 1.1047329902648926
> STR_ID: 1b3g |STR_LEN: 877 |STR_TIME: 1.070134162902832
> STR_ID: 1b3h |STR_LEN: 777 |STR_TIME: 1.126162052154541
> STR_ID: 1b3i |STR_LEN: 98 |STR_TIME: 0.3247361183166504
> STR_ID: 1b3j |STR_LEN: 318 |STR_TIME: 0.532203197479248
> STR_ID: 1b3k |STR_LEN: 1462 |STR_TIME: 2.48138689994812
> STR_ID: 1b3l |STR_LEN: 1380 |STR_TIME: 1.9836490154266357
> STR_ID: 1b3n |STR_LEN: 465 |STR_TIME: 0.7223470211029053
> STR_ID: 1b3o |STR_LEN: 771 |STR_TIME: 1.3325588703155518
> STR_ID: 1b3p |STR_LEN: 14 |STR_TIME: 1.3898329734802246
> STR_ID: 1b3q |STR_LEN: 927 |STR_TIME: 1.3385772705078125
> STR_ID: 1b3r |STR_LEN: 2129 |STR_TIME: 3.9320802688598633
> STR_ID: 1b3s |STR_LEN: 793 |STR_TIME: 1.0942540168762207
> STR_ID: 1b3t |STR_LEN: 512 |STR_TIME: 0.7523510456085205
> STR_ID: 1b3u |STR_LEN: 1905 |STR_TIME: 2.234631061553955
> STR_ID: 1b3v |STR_LEN: 526 |STR_TIME: 0.6148302555084229
> STR_ID: 1b3w |STR_LEN: 507 |STR_TIME: 0.5985701084136963
> STR_ID: 1b3x |STR_LEN: 607 |STR_TIME: 0.619359016418457
> STR_ID: 1b3y |STR_LEN: 560 |STR_TIME: 0.603560209274292
> STR_ID: 1b3z |STR_LEN: 658 |STR_TIME: 0.6736910343170166
> STR_ID: 2b30 |STR_LEN: 1251 |STR_TIME: 2.061868906021118
> STR_ID: 2b31 |STR_LEN: 439 |STR_TIME: 0.6973750591278076
> STR_ID: 2b33 |STR_LEN: 337 |STR_TIME: 0.49335193634033203
> STR_ID: 2b34 |STR_LEN: 2143 |STR_TIME: 2.789823055267334
> STR_ID: 2b35 |STR_LEN: 1512 |STR_TIME: 2.5462350845336914
> STR_ID: 2b36 |STR_LEN: 1540 |STR_TIME: 2.6134588718414307
> STR_ID: 2b37 |STR_LEN: 1559 |STR_TIME: 2.556943893432617
> STR_ID: 2b38 |STR_LEN: 31 |STR_TIME: 1.6960959434509277
> STR_ID: 2b39 |STR_LEN: 3226 |STR_TIME: 5.801548957824707
> STR_ID: 2b3a |STR_LEN: 87 |STR_TIME: 2.8238508701324463
> STR_ID: 2b3b |STR_LEN: 4294 |STR_TIME: 4.567793130874634
> STR_ID: 2b3c |STR_LEN: 64 |STR_TIME: 0.23964738845825195
> STR_ID: 2b3d |STR_LEN: 799 |STR_TIME: 0.842907190322876
> STR_ID: 2b3e |STR_LEN: 133 |STR_TIME: 0.19843602180480957
> STR_ID: 2b3f |STR_LEN: 4982 |STR_TIME: 4.764566898345947
> STR_ID: 2b3g |STR_LEN: 270 |STR_TIME: 0.32462477684020996
> STR_ID: 2b3h |STR_LEN: 823 |STR_TIME: 1.2781250476837158
> STR_ID: 2b3i |STR_LEN: 98 |STR_TIME: 5.474502086639404
> STR_ID: 2b3j |STR_LEN: 966 |STR_TIME: 1.4161012172698975
> STR_ID: 2b3k |STR_LEN: 592 |STR_TIME: 0.6416029930114746
> STR_ID: 2b3l |STR_LEN: 795 |STR_TIME: 1.298384666442871
> STR_ID: 2b3m |STR_LEN: 271 |STR_TIME: 0.3442380428314209
> STR_ID: 2b3o |STR_LEN: 523 |STR_TIME: 0.9296557903289795
> STR_ID: 2b3p |STR_LEN: 572 |STR_TIME: 0.5554800033569336
> STR_ID: 2b3q |STR_LEN: 1366 |STR_TIME: 1.7404439449310303
> STR_ID: 2b3r |STR_LEN: 482 |STR_TIME: 0.6444640159606934
> STR_ID: 2b3s |STR_LEN: 594 |STR_TIME: 0.7236816883087158
> STR_ID: 2b3t |STR_LEN: 577 |STR_TIME: 1.0404767990112305
> STR_ID: 2b3u |STR_LEN: 485 |STR_TIME: 0.664783239364624
> STR_ID: 2b3v |STR_LEN: 227 |STR_TIME: 0.37734317779541016
> STR_ID: 2b3w |STR_LEN: 168 |STR_TIME: 11.223603963851929
> STR_ID: 2b3x |STR_LEN: 1059 |STR_TIME: 1.6550910472869873
> STR_ID: 2b3y |STR_LEN: 2754 |STR_TIME: 3.497321367263794
> STR_ID: 2b3z |STR_LEN: 1734 |STR_TIME: 2.5325701236724854
> STR_ID: 3b30 |STR_LEN: 775 |STR_TIME: 0.9228112697601318
> STR_ID: 3b31 |STR_LEN: 193 |STR_TIME: 0.30245280265808105
> STR_ID: 3b32 |STR_LEN: 182 |STR_TIME: 0.20586609840393066
> STR_ID: 3b33 |STR_LEN: 178 |STR_TIME: 0.27190494537353516
> STR_ID: 3b34 |STR_LEN: 1993 |STR_TIME: 3.5142767429351807
> STR_ID: 3b35 |STR_LEN: 659 |STR_TIME: 1.236368179321289
> STR_ID: 3b36 |STR_LEN: 407 |STR_TIME: 0.541226863861084
> STR_ID: 3b37 |STR_LEN: 1627 |STR_TIME: 1.7978479862213135
> STR_ID: 3b38 |STR_LEN: 387 |STR_TIME: 0.4210519790649414
> STR_ID: 3b39 |STR_LEN: 787 |STR_TIME: 1.2637701034545898
> STR_ID: 3b3a |STR_LEN: 399 |STR_TIME: 0.4196341037750244
> STR_ID: 3b3b |STR_LEN: 1878 |STR_TIME: 1.9498088359832764
> STR_ID: 3b3c |STR_LEN: 580 |STR_TIME: 0.6204211711883545
> STR_ID: 3b3d |STR_LEN: 1097 |STR_TIME: 1.6107819080352783
> STR_ID: 3b3f |STR_LEN: 1913 |STR_TIME: 2.6033949851989746
> STR_ID: 3b3g |STR_LEN: 705 |STR_TIME: 1.207573652267456
> STR_ID: 3b3i |STR_LEN: 819 |STR_TIME: 0.8920350074768066
> STR_ID: 3b3j |STR_LEN: 373 |STR_TIME: 0.6963489055633545
> STR_ID: 3b3k |STR_LEN: 728 |STR_TIME: 1.0534281730651855
> STR_ID: 3b3l |STR_LEN: 1202 |STR_TIME: 2.0704407691955566
> STR_ID: 3b3m |STR_LEN: 1373 |STR_TIME: 1.6769092082977295
> STR_ID: 3b3n |STR_LEN: 1219 |STR_TIME: 1.6750409603118896
> STR_ID: 3b3o |STR_LEN: 1247 |STR_TIME: 1.7147059440612793
> STR_ID: 3b3p |STR_LEN: 0 |STR_TIME: 0
> STR_ID: 3b3q |STR_LEN: 3007 |STR_TIME: 3.0081698894500732
> STR_ID: 3b3r |STR_LEN: 1263 |STR_TIME: 3.0306642055511475
> STR_ID: 3b3s |STR_LEN: 603 |STR_TIME: 1.1449759006500244
> STR_ID: 3b3t |STR_LEN: 591 |STR_TIME: 1.1510422229766846
> STR_ID: 3b3v |STR_LEN: 517 |STR_TIME: 1.1365809440612793
> STR_ID: 3b3w |STR_LEN: 558 |STR_TIME: 0.6331772804260254
> STR_ID: 3b3x |STR_LEN: 668 |STR_TIME: 0.9461431503295898
> STR_ID: 4b30 |STR_LEN: 733 |STR_TIME: 0.9741549491882324
> STR_ID: 4b31 |STR_LEN: 4055 |STR_TIME: 5.358368158340454
> STR_ID: 4b32 |STR_LEN: 527 |STR_TIME: 0.5284767150878906
> STR_ID: 4b33 |STR_LEN: 505 |STR_TIME: 0.5077190399169922
> STR_ID: 4b34 |STR_LEN: 495 |STR_TIME: 0.5087101459503174
> STR_ID: 4b35 |STR_LEN: 520 |STR_TIME: 0.5408430099487305
> STR_ID: 4b36 |STR_LEN: 316 |STR_TIME: 0.4771578311920166
> STR_ID: 4b3a |STR_LEN: 334 |STR_TIME: 0.792011022567749
> STR_ID: 4b3b |STR_LEN: 550 |STR_TIME: 1.3363149166107178
> STR_ID: 4b3c |STR_LEN: 379 |STR_TIME: 0.5096092224121094
> STR_ID: 4b3d |STR_LEN: 1106 |STR_TIME: 1.114048957824707
> STR_ID: 4b3e |STR_LEN: 3152 |STR_TIME: 4.999792098999023
> STR_ID: 4b3f |STR_LEN: 725 |STR_TIME: 2.0231778621673584
> STR_ID: 4b3g |STR_LEN: 1384 |STR_TIME: 2.2920210361480713
> STR_ID: 4b3h |STR_LEN: 3321 |STR_TIME: 7.168857097625732
> STR_ID: 4b3i |STR_LEN: 3082 |STR_TIME: 7.06878399848938
> STR_ID: 4b3j |STR_LEN: 3133 |STR_TIME: 7.275306940078735
> STR_ID: 4b3k |STR_LEN: 2833 |STR_TIME: 5.035883665084839
> STR_ID: 4b3l |STR_LEN: 2783 |STR_TIME: 5.0044639110565186
> STR_ID: 4b3m |STR_LEN: 4205 |STR_TIME: 12.59710168838501
> STR_ID: 4b3n |STR_LEN: 1161 |STR_TIME: 3.6922380924224854
> STR_ID: 4b3o |STR_LEN: 999 |STR_TIME: 2.1485631465911865
> STR_ID: 4b3p |STR_LEN: 965 |STR_TIME: 1.8773937225341797
> STR_ID: 4b3q |STR_LEN: 996 |STR_TIME: 1.9746460914611816
> STR_ID: 4b3r |STR_LEN: 4166 |STR_TIME: 12.520076036453247
> STR_ID: 4b3s |STR_LEN: 4115 |STR_TIME: 12.469772100448608
> STR_ID: 4b3t |STR_LEN: 4175 |STR_TIME: 12.790779113769531
> STR_ID: 4b3u |STR_LEN: 2001 |STR_TIME: 2.4917001724243164
> STR_ID: 4b3v |STR_LEN: 2463 |STR_TIME: 4.421960830688477
> STR_ID: 4b3w |STR_LEN: 337 |STR_TIME: 1.1068930625915527
> STR_ID: 4b3x |STR_LEN: 570 |STR_TIME: 0.7387230396270752
> STR_ID: 4b3z |STR_LEN: 1890 |STR_TIME: 3.373706102371216
> STR_ID: 5b30 |STR_LEN: 334 |STR_TIME: 0.4955179691314697
> STR_ID: 5b31 |STR_LEN: 1346 |STR_TIME: 2.9571890830993652
> STR_ID: 5b32 |STR_LEN: 1146 |STR_TIME: 2.8079757690429688
> STR_ID: 5b33 |STR_LEN: 1042 |STR_TIME: 2.7563891410827637
> STR_ID: 5b34 |STR_LEN: 279 |STR_TIME: 0.5142190456390381
> STR_ID: 5b35 |STR_LEN: 278 |STR_TIME: 0.5031888484954834
> STR_ID: 5b36 |STR_LEN: 1038 |STR_TIME: 1.423983097076416
> STR_ID: 5b37 |STR_LEN: 2024 |STR_TIME: 3.4904749393463135
> STR_ID: 5b38 |STR_LEN: 894 |STR_TIME: 1.2915399074554443
> STR_ID: 5b39 |STR_LEN: 810 |STR_TIME: 1.2651691436767578
> STR_ID: 5b3a |STR_LEN: 1117 |STR_TIME: 1.3105177879333496
> STR_ID: 5b3c |STR_LEN: 949 |STR_TIME: 2.8254051208496094
> STR_ID: 5b3d |STR_LEN: 802 |STR_TIME: 0.9631741046905518
> STR_ID: 5b3f |STR_LEN: 764 |STR_TIME: 1.2283620834350586
> STR_ID: 5b3g |STR_LEN: 1070 |STR_TIME: 1.4923818111419678
> STR_ID: 5b3h |STR_LEN: 1665 |STR_TIME: 2.9013521671295166
> STR_ID: 5b3i |STR_LEN: 1321 |STR_TIME: 1.222066879272461
> STR_ID: 5b3j |STR_LEN: 2311 |STR_TIME: 3.8205339908599854
> STR_ID: 5b3k |STR_LEN: 281 |STR_TIME: 0.3580780029296875
> STR_ID: 5b3l |STR_LEN: 274 |STR_TIME: 0.34754419326782227
> STR_ID: 5b3m |STR_LEN: 366 |STR_TIME: 0.5092740058898926
> STR_ID: 5b3n |STR_LEN: 367 |STR_TIME: 0.5140380859375
> STR_ID: 5b3p |STR_LEN: 257 |STR_TIME: 0.3731551170349121
> STR_ID: 5b3q |STR_LEN: 132 |STR_TIME: 0.2812821865081787
> STR_ID: 5b3r |STR_LEN: 601 |STR_TIME: 0.835529088973999
> STR_ID: 5b3s |STR_LEN: 6585 |STR_TIME: 14.031553030014038
> STR_ID: 5b3t |STR_LEN: 920 |STR_TIME: 1.2492549419403076
> STR_ID: 5b3u |STR_LEN: 688 |STR_TIME: 1.154336929321289
> STR_ID: 5b3v |STR_LEN: 1504 |STR_TIME: 2.4919068813323975
> STR_ID: 5b3w |STR_LEN: 1356 |STR_TIME: 1.4974448680877686
> STR_ID: 5b3x |STR_LEN: 467 |STR_TIME: 0.703535795211792
> STR_ID: 5b3y |STR_LEN: 799 |STR_TIME: 0.8169143199920654
> STR_ID: 5b3z |STR_LEN: 2723 |STR_TIME: 3.1755967140197754
>> FINISH_DIR: ./data/b/b3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 631 |DIR_TIME: 352.48898911476135 

>> START_DIR: ./data/b/b4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1b40 |STR_LEN: 691 |STR_TIME: 0.992588996887207
> STR_ID: 1b41 |STR_LEN: 790 |STR_TIME: 1.1662530899047852
> STR_ID: 1b42 |STR_LEN: 468 |STR_TIME: 0.7947189807891846
> STR_ID: 1b43 |STR_LEN: 1091 |STR_TIME: 1.3210320472717285
> STR_ID: 1b44 |STR_LEN: 531 |STR_TIME: 0.9538009166717529
> STR_ID: 1b45 |STR_LEN: 15 |STR_TIME: 1.6342849731445312
> STR_ID: 1b46 |STR_LEN: 907 |STR_TIME: 1.0682899951934814
> STR_ID: 1b47 |STR_LEN: 1581 |STR_TIME: 1.8532710075378418
> STR_ID: 1b48 |STR_LEN: 484 |STR_TIME: 0.8601222038269043
> STR_ID: 1b49 |STR_LEN: 622 |STR_TIME: 0.9131648540496826
> STR_ID: 1b4a |STR_LEN: 1463 |STR_TIME: 1.6287562847137451
> STR_ID: 1b4b |STR_LEN: 416 |STR_TIME: 0.4898490905761719
> STR_ID: 1b4c |STR_LEN: 184 |STR_TIME: 12.319904088973999
> STR_ID: 1b4d |STR_LEN: 1627 |STR_TIME: 1.7321257591247559
> STR_ID: 1b4e |STR_LEN: 704 |STR_TIME: 0.7243518829345703
> STR_ID: 1b4f |STR_LEN: 1284 |STR_TIME: 1.3475260734558105
> STR_ID: 1b4g |STR_LEN: 30 |STR_TIME: 2.040477991104126
> STR_ID: 1b4h |STR_LEN: 901 |STR_TIME: 1.0718469619750977
> STR_ID: 1b4i |STR_LEN: 30 |STR_TIME: 2.165548801422119
> STR_ID: 1b4j |STR_LEN: 434 |STR_TIME: 0.8196930885314941
> STR_ID: 1b4k |STR_LEN: 1223 |STR_TIME: 1.306323766708374
> STR_ID: 1b4l |STR_LEN: 271 |STR_TIME: 0.31848907470703125
> STR_ID: 1b4m |STR_LEN: 134 |STR_TIME: 11.033164024353027
> STR_ID: 1b4n |STR_LEN: 2644 |STR_TIME: 4.4116599559783936
> STR_ID: 1b4o |STR_LEN: 62 |STR_TIME: 0.2569730281829834
> STR_ID: 1b4p |STR_LEN: 472 |STR_TIME: 0.5347399711608887
> STR_ID: 1b4q |STR_LEN: 106 |STR_TIME: 7.233133792877197
> STR_ID: 1b4r |STR_LEN: 80 |STR_TIME: 4.517516136169434
> STR_ID: 1b4s |STR_LEN: 567 |STR_TIME: 0.8656940460205078
> STR_ID: 1b4t |STR_LEN: 272 |STR_TIME: 0.3358418941497803
