>> START_DIR: ./data/o/o0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1o00 |STR_LEN: 5748 |STR_TIME: 7.231147050857544
> STR_ID: 2o2n |STR_LEN: 146 |STR_TIME: 0.5031318664550781
> STR_ID: 2o2o |STR_LEN: 75 |STR_TIME: 6.37536883354187
> STR_ID: 2o2p |STR_LEN: 3819 |STR_TIME: 3.9845211505889893
> STR_ID: 2o2q |STR_LEN: 3876 |STR_TIME: 4.1162919998168945
> STR_ID: 2o2r |STR_LEN: 2806 |STR_TIME: 3.6805717945098877
> STR_ID: 2o2s |STR_LEN: 645 |STR_TIME: 1.0443010330200195
> STR_ID: 2o2t |STR_LEN: 244 |STR_TIME: 0.3974130153656006
> STR_ID: 2o2u |STR_LEN: 384 |STR_TIME: 0.6168549060821533
> STR_ID: 2o2v |STR_LEN: 315 |STR_TIME: 0.39905691146850586
> STR_ID: 2o2w |STR_LEN: 103 |STR_TIME: 0.1591806411743164
> STR_ID: 2o2x |STR_LEN: 539 |STR_TIME: 0.47838592529296875
> STR_ID: 2o2y |STR_LEN: 1669 |STR_TIME: 2.3018670082092285
> STR_ID: 2o2z |STR_LEN: 1529 |STR_TIME: 2.115837812423706
> STR_ID: 3o20 |STR_LEN: 701 |STR_TIME: 0.7370669841766357
> STR_ID: 3o21 |STR_LEN: 2078 |STR_TIME: 2.8069911003112793
> STR_ID: 3o22 |STR_LEN: 352 |STR_TIME: 0.6615517139434814
> STR_ID: 3o23 |STR_LEN: 379 |STR_TIME: 0.568518877029419
> STR_ID: 3o24 |STR_LEN: 497 |STR_TIME: 1.4485368728637695
> STR_ID: 3o26 |STR_LEN: 581 |STR_TIME: 0.6102831363677979
> STR_ID: 3o27 |STR_LEN: 155 |STR_TIME: 0.24711132049560547
> STR_ID: 3o28 |STR_LEN: 419 |STR_TIME: 0.6040170192718506
> STR_ID: 3o29 |STR_LEN: 522 |STR_TIME: 0.5755720138549805
> STR_ID: 3o2a |STR_LEN: 599 |STR_TIME: 0.5987460613250732
> STR_ID: 3o2b |STR_LEN: 341 |STR_TIME: 0.7193028926849365
> STR_ID: 3o2c |STR_LEN: 796 |STR_TIME: 0.7197580337524414
> STR_ID: 3o2d |STR_LEN: 831 |STR_TIME: 1.9452149868011475
> STR_ID: 3o2e |STR_LEN: 146 |STR_TIME: 0.33579397201538086
> STR_ID: 3o2f |STR_LEN: 669 |STR_TIME: 1.5060968399047852
> STR_ID: 3o2g |STR_LEN: 832 |STR_TIME: 1.4688241481781006
> STR_ID: 3o2h |STR_LEN: 227 |STR_TIME: 0.4303770065307617
> STR_ID: 3o2i |STR_LEN: 451 |STR_TIME: 0.9937009811401367
> STR_ID: 3o2j |STR_LEN: 1125 |STR_TIME: 1.3556668758392334
> STR_ID: 3o2k |STR_LEN: 480 |STR_TIME: 1.3987021446228027
> STR_ID: 3o2l |STR_LEN: 510 |STR_TIME: 0.5912539958953857
> STR_ID: 3o2m |STR_LEN: 742 |STR_TIME: 1.3587617874145508
> STR_ID: 3o2n |STR_LEN: 863 |STR_TIME: 1.0103042125701904
> STR_ID: 3o2o |STR_LEN: 680 |STR_TIME: 2.18896222114563
> STR_ID: 3o2p |STR_LEN: 425 |STR_TIME: 1.0032069683074951
> STR_ID: 3o2q |STR_LEN: 1266 |STR_TIME: 3.287734031677246
> STR_ID: 3o2r |STR_LEN: 1551 |STR_TIME: 2.4676427841186523
> STR_ID: 3o2s |STR_LEN: 578 |STR_TIME: 1.6730310916900635
> STR_ID: 3o2t |STR_LEN: 637 |STR_TIME: 1.1569969654083252
> STR_ID: 3o2u |STR_LEN: 543 |STR_TIME: 0.7092940807342529
> STR_ID: 3o2v |STR_LEN: 625 |STR_TIME: 1.5318708419799805
> STR_ID: 3o2w |STR_LEN: 520 |STR_TIME: 1.4437439441680908
> STR_ID: 3o2x |STR_LEN: 1369 |STR_TIME: 1.4337279796600342
> STR_ID: 3o2y |STR_LEN: 480 |STR_TIME: 1.0896670818328857
> STR_ID: 4o21 |STR_LEN: 778 |STR_TIME: 0.8017280101776123
> STR_ID: 4o22 |STR_LEN: 630 |STR_TIME: 1.2751538753509521
> STR_ID: 4o23 |STR_LEN: 1133 |STR_TIME: 2.3768908977508545
> STR_ID: 4o24 |STR_LEN: 761 |STR_TIME: 2.1414871215820312
> STR_ID: 4o25 |STR_LEN: 476 |STR_TIME: 0.684450626373291
> STR_ID: 4o26 |STR_LEN: 605 |STR_TIME: 2.381370782852173
> STR_ID: 4o27 |STR_LEN: 613 |STR_TIME: 1.1628332138061523
> STR_ID: 4o28 |STR_LEN: 1742 |STR_TIME: 3.3976566791534424
> STR_ID: 4o29 |STR_LEN: 210 |STR_TIME: 0.6924741268157959
> STR_ID: 4o2a |STR_LEN: 2527 |STR_TIME: 7.170002222061157
> STR_ID: 4o2b |STR_LEN: 2822 |STR_TIME: 7.256960868835449
> STR_ID: 4o2c |STR_LEN: 878 |STR_TIME: 1.5571370124816895
> STR_ID: 4o2d |STR_LEN: 1335 |STR_TIME: 3.3286609649658203
> STR_ID: 4o2e |STR_LEN: 1551 |STR_TIME: 2.8124239444732666
> STR_ID: 4o2f |STR_LEN: 1644 |STR_TIME: 2.8718388080596924
> STR_ID: 4o2g |STR_LEN: 148 |STR_TIME: 0.31328606605529785
> STR_ID: 4o2h |STR_LEN: 300 |STR_TIME: 0.8702139854431152
> STR_ID: 4o2i |STR_LEN: 632 |STR_TIME: 1.6548190116882324
> STR_ID: 4o2l |STR_LEN: 465 |STR_TIME: 0.6777200698852539
> STR_ID: 4o2p |STR_LEN: 768 |STR_TIME: 1.0491268634796143
> STR_ID: 4o2r |STR_LEN: 465 |STR_TIME: 0.646481990814209
> STR_ID: 4o2t |STR_LEN: 453 |STR_TIME: 1.2151398658752441
> STR_ID: 4o2w |STR_LEN: 2165 |STR_TIME: 2.581646680831909
> STR_ID: 4o2x |STR_LEN: 911 |STR_TIME: 2.70186185836792
> STR_ID: 4o2z |STR_LEN: 372 |STR_TIME: 1.1408350467681885
>> FINISH_DIR: ./data/o/o2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 402 |DIR_TIME: 190.28334093093872 

>> START_DIR: ./data/o/o3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1o30 |STR_LEN: 367 |STR_TIME: 0.889641284942627
> STR_ID: 1o31 |STR_LEN: 352 |STR_TIME: 0.8229589462280273
> STR_ID: 1o32 |STR_LEN: 354 |STR_TIME: 0.8321590423583984
> STR_ID: 1o33 |STR_LEN: 360 |STR_TIME: 0.8391048908233643
> STR_ID: 1o34 |STR_LEN: 360 |STR_TIME: 0.8541738986968994
> STR_ID: 1o35 |STR_LEN: 485 |STR_TIME: 0.9252979755401611
> STR_ID: 1o36 |STR_LEN: 367 |STR_TIME: 0.9017107486724854
> STR_ID: 1o37 |STR_LEN: 357 |STR_TIME: 0.8427319526672363
> STR_ID: 1o38 |STR_LEN: 482 |STR_TIME: 0.9371058940887451
> STR_ID: 1o39 |STR_LEN: 362 |STR_TIME: 0.8360371589660645
> STR_ID: 1o3a |STR_LEN: 373 |STR_TIME: 0.8783872127532959
> STR_ID: 1o3b |STR_LEN: 379 |STR_TIME: 0.836867094039917
> STR_ID: 1o3c |STR_LEN: 371 |STR_TIME: 0.8520681858062744
> STR_ID: 1o3d |STR_LEN: 392 |STR_TIME: 0.9546768665313721
> STR_ID: 1o3e |STR_LEN: 379 |STR_TIME: 0.831355094909668
> STR_ID: 1o3f |STR_LEN: 376 |STR_TIME: 0.8382809162139893
> STR_ID: 1o3g |STR_LEN: 376 |STR_TIME: 0.8444087505340576
> STR_ID: 1o3h |STR_LEN: 371 |STR_TIME: 0.8425648212432861
> STR_ID: 1o3i |STR_LEN: 358 |STR_TIME: 0.8481080532073975
> STR_ID: 1o3j |STR_LEN: 360 |STR_TIME: 0.892207145690918
> STR_ID: 1o3k |STR_LEN: 376 |STR_TIME: 0.8507766723632812
> STR_ID: 1o3l |STR_LEN: 362 |STR_TIME: 0.8513321876525879
> STR_ID: 1o3m |STR_LEN: 359 |STR_TIME: 0.8186068534851074
> STR_ID: 1o3n |STR_LEN: 356 |STR_TIME: 0.8559927940368652
> STR_ID: 1o3o |STR_LEN: 356 |STR_TIME: 0.8426270484924316
> STR_ID: 1o3p |STR_LEN: 598 |STR_TIME: 1.2390217781066895
> STR_ID: 1o3q |STR_LEN: 269 |STR_TIME: 0.5665638446807861
> STR_ID: 1o3r |STR_LEN: 282 |STR_TIME: 0.520521879196167
> STR_ID: 1o3s |STR_LEN: 264 |STR_TIME: 0.5292649269104004
> STR_ID: 1o3t |STR_LEN: 516 |STR_TIME: 1.0191330909729004
> STR_ID: 1o3u |STR_LEN: 248 |STR_TIME: 0.29302406311035156
> STR_ID: 1o3w |STR_LEN: 210 |STR_TIME: 0.2755718231201172
> STR_ID: 1o3x |STR_LEN: 220 |STR_TIME: 0.248305082321167
> STR_ID: 1o3y |STR_LEN: 649 |STR_TIME: 0.6999619007110596
> STR_ID: 1o3z |STR_LEN: 294 |STR_TIME: 0.3369300365447998
> STR_ID: 2o30 |STR_LEN: 349 |STR_TIME: 0.3943040370941162
> STR_ID: 2o31 |STR_LEN: 170 |STR_TIME: 0.295654296875
> STR_ID: 2o32 |STR_LEN: 20 |STR_TIME: 2.554386854171753
> STR_ID: 2o33 |STR_LEN: 20 |STR_TIME: 2.3983187675476074
> STR_ID: 2o34 |STR_LEN: 857 |STR_TIME: 0.9451718330383301
> STR_ID: 2o35 |STR_LEN: 293 |STR_TIME: 0.44625210762023926
> STR_ID: 2o36 |STR_LEN: 1126 |STR_TIME: 1.2747089862823486
> STR_ID: 2o38 |STR_LEN: 332 |STR_TIME: 0.4018409252166748
> STR_ID: 2o39 |STR_LEN: 689 |STR_TIME: 1.1458287239074707
> STR_ID: 2o3a |STR_LEN: 415 |STR_TIME: 0.6076040267944336
> STR_ID: 2o3b |STR_LEN: 608 |STR_TIME: 0.7475399971008301
> STR_ID: 2o3c |STR_LEN: 1197 |STR_TIME: 1.5629818439483643
> STR_ID: 2o3d |STR_LEN: 113 |STR_TIME: 7.052281141281128
> STR_ID: 2o3e |STR_LEN: 875 |STR_TIME: 1.2479500770568848
> STR_ID: 2o3f |STR_LEN: 400 |STR_TIME: 0.5278401374816895
> STR_ID: 2o3g |STR_LEN: 85 |STR_TIME: 0.18912291526794434
> STR_ID: 2o3h |STR_LEN: 572 |STR_TIME: 0.5916330814361572
> STR_ID: 2o3i |STR_LEN: 978 |STR_TIME: 1.350459337234497
> STR_ID: 2o3j |STR_LEN: 2242 |STR_TIME: 2.6072568893432617
> STR_ID: 2o3k |STR_LEN: 445 |STR_TIME: 0.6158030033111572
> STR_ID: 2o3l |STR_LEN: 274 |STR_TIME: 0.3824028968811035
> STR_ID: 2o3m |STR_LEN: 22 |STR_TIME: 1.6269121170043945
> STR_ID: 2o3o |STR_LEN: 2877 |STR_TIME: 5.125591993331909
> STR_ID: 2o3p |STR_LEN: 388 |STR_TIME: 0.5755891799926758
> STR_ID: 2o3q |STR_LEN: 797 |STR_TIME: 1.015510082244873
> STR_ID: 2o3r |STR_LEN: 906 |STR_TIME: 1.0347402095794678
> STR_ID: 2o3s |STR_LEN: 1168 |STR_TIME: 1.1091911792755127
> STR_ID: 2o3t |STR_LEN: 983 |STR_TIME: 1.1328928470611572
> STR_ID: 2o3u |STR_LEN: 690 |STR_TIME: 0.9839427471160889
> STR_ID: 2o3v |STR_LEN: 85 |STR_TIME: 0.2697288990020752
> STR_ID: 2o3w |STR_LEN: 76 |STR_TIME: 0.24308490753173828
> STR_ID: 2o3x |STR_LEN: 43 |STR_TIME: 0.24174189567565918
> STR_ID: 2o3y |STR_LEN: 100 |STR_TIME: 0.2577240467071533
> STR_ID: 2o3z |STR_LEN: 712 |STR_TIME: 1.010638952255249
> STR_ID: 3o31 |STR_LEN: 1497 |STR_TIME: 1.2077839374542236
> STR_ID: 3o32 |STR_LEN: 570 |STR_TIME: 0.964240312576294
> STR_ID: 3o33 |STR_LEN: 955 |STR_TIME: 1.336846113204956
> STR_ID: 3o34 |STR_LEN: 283 |STR_TIME: 0.39361000061035156
> STR_ID: 3o35 |STR_LEN: 614 |STR_TIME: 0.729665994644165
> STR_ID: 3o36 |STR_LEN: 711 |STR_TIME: 0.7638757228851318
> STR_ID: 3o37 |STR_LEN: 989 |STR_TIME: 1.3672678470611572
> STR_ID: 3o38 |STR_LEN: 1640 |STR_TIME: 3.0624659061431885
> STR_ID: 3o39 |STR_LEN: 222 |STR_TIME: 0.6762309074401855
> STR_ID: 3o3a |STR_LEN: 1483 |STR_TIME: 1.6147289276123047
> STR_ID: 3o3b |STR_LEN: 1375 |STR_TIME: 2.69122576713562
> STR_ID: 3o3c |STR_LEN: 2459 |STR_TIME: 4.3683249950408936
> STR_ID: 3o3d |STR_LEN: 1443 |STR_TIME: 2.7199180126190186
> STR_ID: 3o3e |STR_LEN: 1348 |STR_TIME: 2.631685733795166
> STR_ID: 3o3f |STR_LEN: 394 |STR_TIME: 0.5846080780029297
> STR_ID: 3o3g |STR_LEN: 495 |STR_TIME: 0.6094388961791992
> STR_ID: 3o3h |STR_LEN: 298 |STR_TIME: 0.5540640354156494
> STR_ID: 3o3i |STR_LEN: 144 |STR_TIME: 0.5248470306396484
> STR_ID: 3o3j |STR_LEN: 271 |STR_TIME: 0.6352090835571289
> STR_ID: 3o3k |STR_LEN: 122 |STR_TIME: 0.20470881462097168
> STR_ID: 3o3l |STR_LEN: 1412 |STR_TIME: 1.5145089626312256
> STR_ID: 3o3m |STR_LEN: 3239 |STR_TIME: 7.806986093521118
> STR_ID: 3o3n |STR_LEN: 2762 |STR_TIME: 3.057436943054199
> STR_ID: 3o3o |STR_LEN: 1544 |STR_TIME: 2.758676052093506
> STR_ID: 3o3p |STR_LEN: 771 |STR_TIME: 2.08349609375
> STR_ID: 3o3q |STR_LEN: 1079 |STR_TIME: 1.0542867183685303
> STR_ID: 3o3r |STR_LEN: 1267 |STR_TIME: 1.298015832901001
> STR_ID: 3o3t |STR_LEN: 386 |STR_TIME: 0.8835670948028564
> STR_ID: 3o3u |STR_LEN: 1567 |STR_TIME: 2.0808820724487305
> STR_ID: 3o3v |STR_LEN: 1254 |STR_TIME: 1.7398858070373535
> STR_ID: 3o3w |STR_LEN: 1125 |STR_TIME: 1.8595168590545654
> STR_ID: 3o3x |STR_LEN: 438 |STR_TIME: 1.4671177864074707
> STR_ID: 3o3y |STR_LEN: 66 |STR_TIME: 0.31104493141174316
> STR_ID: 3o3z |STR_LEN: 88 |STR_TIME: 0.280487060546875
> STR_ID: 4o30 |STR_LEN: 765 |STR_TIME: 1.50447416305542
> STR_ID: 4o32 |STR_LEN: 342 |STR_TIME: 0.5573458671569824
> STR_ID: 4o33 |STR_LEN: 727 |STR_TIME: 1.3731961250305176
> STR_ID: 4o34 |STR_LEN: 144 |STR_TIME: 0.4354221820831299
> STR_ID: 4o35 |STR_LEN: 241 |STR_TIME: 0.3836526870727539
> STR_ID: 4o36 |STR_LEN: 234 |STR_TIME: 0.481273889541626
> STR_ID: 4o37 |STR_LEN: 259 |STR_TIME: 0.31664323806762695
> STR_ID: 4o38 |STR_LEN: 801 |STR_TIME: 1.905026912689209
> STR_ID: 4o3a |STR_LEN: 1443 |STR_TIME: 2.417699098587036
> STR_ID: 4o3b |STR_LEN: 1087 |STR_TIME: 1.6459028720855713
> STR_ID: 4o3c |STR_LEN: 540 |STR_TIME: 0.9377329349517822
> STR_ID: 4o3f |STR_LEN: 643 |STR_TIME: 1.3491723537445068
> STR_ID: 4o3m |STR_LEN: 712 |STR_TIME: 2.3251609802246094
> STR_ID: 4o3n |STR_LEN: 929 |STR_TIME: 1.0491440296173096
> STR_ID: 4o3o |STR_LEN: 876 |STR_TIME: 1.0227859020233154
> STR_ID: 4o3p |STR_LEN: 922 |STR_TIME: 1.0327129364013672
> STR_ID: 4o3q |STR_LEN: 916 |STR_TIME: 1.050917148590088
> STR_ID: 4o3r |STR_LEN: 987 |STR_TIME: 1.0940890312194824
> STR_ID: 4o3s |STR_LEN: 903 |STR_TIME: 1.060676097869873
> STR_ID: 4o3t |STR_LEN: 731 |STR_TIME: 1.3165631294250488
> STR_ID: 4o3u |STR_LEN: 733 |STR_TIME: 1.2923340797424316
> STR_ID: 4o3v |STR_LEN: 597 |STR_TIME: 1.0505797863006592
> STR_ID: 4o3w |STR_LEN: 1694 |STR_TIME: 2.036271810531616
> STR_ID: 4o3x |STR_LEN: 276 |STR_TIME: 0.4494040012359619
> STR_ID: 4o3y |STR_LEN: 573 |STR_TIME: 0.8928680419921875
> STR_ID: 4o3z |STR_LEN: 570 |STR_TIME: 0.8872840404510498
> STR_ID: 5o33 |STR_LEN: 645 |STR_TIME: 1.1270127296447754
>> FINISH_DIR: ./data/o/o3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 532 |DIR_TIME: 156.83452010154724 

>> START_DIR: ./data/o/o4/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1o41 |STR_LEN: 250 |STR_TIME: 0.2688260078430176
> STR_ID: 1o42 |STR_LEN: 239 |STR_TIME: 0.2529900074005127
> STR_ID: 1o43 |STR_LEN: 264 |STR_TIME: 0.3184211254119873
> STR_ID: 1o44 |STR_LEN: 251 |STR_TIME: 0.26912999153137207
> STR_ID: 1o45 |STR_LEN: 225 |STR_TIME: 0.2595479488372803
> STR_ID: 1o46 |STR_LEN: 249 |STR_TIME: 0.2655630111694336
> STR_ID: 1o47 |STR_LEN: 227 |STR_TIME: 0.25176024436950684
> STR_ID: 1o48 |STR_LEN: 293 |STR_TIME: 0.29195404052734375
> STR_ID: 1o49 |STR_LEN: 234 |STR_TIME: 0.2626781463623047
> STR_ID: 1o4a |STR_LEN: 248 |STR_TIME: 0.2678492069244385
> STR_ID: 1o4b |STR_LEN: 235 |STR_TIME: 0.2673459053039551
> STR_ID: 1o4c |STR_LEN: 247 |STR_TIME: 0.2570478916168213
> STR_ID: 1o4d |STR_LEN: 214 |STR_TIME: 0.24068403244018555
> STR_ID: 1o4e |STR_LEN: 225 |STR_TIME: 0.24431991577148438
> STR_ID: 1o4f |STR_LEN: 196 |STR_TIME: 0.2542002201080322
> STR_ID: 1o4g |STR_LEN: 257 |STR_TIME: 0.2719440460205078
> STR_ID: 1o4h |STR_LEN: 275 |STR_TIME: 0.2678201198577881
> STR_ID: 1o4i |STR_LEN: 275 |STR_TIME: 0.28752994537353516
> STR_ID: 1o4j |STR_LEN: 254 |STR_TIME: 0.26340794563293457
> STR_ID: 1o4k |STR_LEN: 257 |STR_TIME: 0.2599921226501465
> STR_ID: 1o4l |STR_LEN: 258 |STR_TIME: 0.2642951011657715
> STR_ID: 1o4m |STR_LEN: 272 |STR_TIME: 0.26059699058532715
> STR_ID: 1o4n |STR_LEN: 268 |STR_TIME: 0.29823994636535645
> STR_ID: 1o4o |STR_LEN: 270 |STR_TIME: 0.2576768398284912
> STR_ID: 1o4p |STR_LEN: 229 |STR_TIME: 0.25106191635131836
> STR_ID: 1o4q |STR_LEN: 258 |STR_TIME: 0.27135610580444336
> STR_ID: 1o4r |STR_LEN: 278 |STR_TIME: 0.27188920974731445
> STR_ID: 1o4s |STR_LEN: 1357 |STR_TIME: 1.51466703414917
> STR_ID: 1o4t |STR_LEN: 432 |STR_TIME: 0.4960601329803467
> STR_ID: 1o4u |STR_LEN: 644 |STR_TIME: 0.9546329975128174
> STR_ID: 1o4v |STR_LEN: 289 |STR_TIME: 0.35941004753112793
> STR_ID: 1o4w |STR_LEN: 215 |STR_TIME: 0.29480600357055664
> STR_ID: 1o4x |STR_LEN: 244 |STR_TIME: 1.0861937999725342
> STR_ID: 1o4y |STR_LEN: 630 |STR_TIME: 0.6171689033508301
> STR_ID: 1o4z |STR_LEN: 2086 |STR_TIME: 2.367871046066284
> STR_ID: 2o40 |STR_LEN: 261 |STR_TIME: 0.4097011089324951
> STR_ID: 2o42 |STR_LEN: 276 |STR_TIME: 0.4932212829589844
> STR_ID: 2o43 |STR_LEN: 2767 |STR_TIME: 13.572574853897095
> STR_ID: 2o44 |STR_LEN: 2767 |STR_TIME: 13.425776958465576
> STR_ID: 2o45 |STR_LEN: 2767 |STR_TIME: 13.455717086791992
> STR_ID: 2o48 |STR_LEN: 542 |STR_TIME: 0.8315298557281494
> STR_ID: 2o49 |STR_LEN: 183 |STR_TIME: 0.3259458541870117
> STR_ID: 2o4a |STR_LEN: 216 |STR_TIME: 0.32761216163635254
> STR_ID: 2o4c |STR_LEN: 932 |STR_TIME: 1.3111248016357422
> STR_ID: 2o4d |STR_LEN: 252 |STR_TIME: 0.3180382251739502
> STR_ID: 2o4e |STR_LEN: 165 |STR_TIME: 9.641853094100952
> STR_ID: 2o4f |STR_LEN: 284 |STR_TIME: 0.3605232238769531
> STR_ID: 2o4g |STR_LEN: 1070 |STR_TIME: 1.613147258758545
> STR_ID: 2o4h |STR_LEN: 675 |STR_TIME: 1.0962488651275635
> STR_ID: 2o4i |STR_LEN: 444 |STR_TIME: 0.8017091751098633
> STR_ID: 2o4j |STR_LEN: 465 |STR_TIME: 0.6665699481964111
> STR_ID: 2o4k |STR_LEN: 458 |STR_TIME: 0.46904420852661133
> STR_ID: 2o4l |STR_LEN: 583 |STR_TIME: 0.5196049213409424
> STR_ID: 2o4m |STR_LEN: 2952 |STR_TIME: 2.715859889984131
> STR_ID: 2o4n |STR_LEN: 391 |STR_TIME: 0.4273369312286377
> STR_ID: 2o4p |STR_LEN: 324 |STR_TIME: 0.4518148899078369
> STR_ID: 2o4q |STR_LEN: 2360 |STR_TIME: 2.4667131900787354
> STR_ID: 2o4r |STR_LEN: 418 |STR_TIME: 0.5315980911254883
> STR_ID: 2o4s |STR_LEN: 504 |STR_TIME: 0.5198049545288086
> STR_ID: 2o4t |STR_LEN: 148 |STR_TIME: 0.20770907402038574
> STR_ID: 2o4u |STR_LEN: 682 |STR_TIME: 0.6994311809539795
> STR_ID: 2o4v |STR_LEN: 1877 |STR_TIME: 2.2902281284332275
> STR_ID: 2o4w |STR_LEN: 334 |STR_TIME: 0.3767061233520508
> STR_ID: 2o4x |STR_LEN: 460 |STR_TIME: 0.5840251445770264
> STR_ID: 2o4y |STR_LEN: 16 |STR_TIME: 2.8287570476531982
> STR_ID: 2o4z |STR_LEN: 421 |STR_TIME: 0.5447990894317627
> STR_ID: 3o40 |STR_LEN: 298 |STR_TIME: 0.9029791355133057
> STR_ID: 3o41 |STR_LEN: 1639 |STR_TIME: 2.9189529418945312
> STR_ID: 3o42 |STR_LEN: 244 |STR_TIME: 0.7760031223297119
> STR_ID: 3o43 |STR_LEN: 265 |STR_TIME: 1.4787139892578125
> STR_ID: 3o44 |STR_LEN: 8784 |STR_TIME: 13.841129064559937
> STR_ID: 3o45 |STR_LEN: 933 |STR_TIME: 2.794080972671509
> STR_ID: 3o46 |STR_LEN: 166 |STR_TIME: 0.3539731502532959
> STR_ID: 3o47 |STR_LEN: 582 |STR_TIME: 1.0436768531799316
> STR_ID: 3o48 |STR_LEN: 360 |STR_TIME: 0.68385910987854
> STR_ID: 3o49 |STR_LEN: 277 |STR_TIME: 0.3060610294342041
> STR_ID: 3o4a |STR_LEN: 1130 |STR_TIME: 1.1226091384887695
> STR_ID: 3o4b |STR_LEN: 212 |STR_TIME: 0.28229618072509766
> STR_ID: 3o4c |STR_LEN: 207 |STR_TIME: 0.28347110748291016
> STR_ID: 3o4d |STR_LEN: 220 |STR_TIME: 0.27687501907348633
> STR_ID: 3o4f |STR_LEN: 2251 |STR_TIME: 3.8109328746795654
> STR_ID: 3o4g |STR_LEN: 2647 |STR_TIME: 6.940525770187378
> STR_ID: 3o4h |STR_LEN: 3237 |STR_TIME: 7.313243865966797
> STR_ID: 3o4i |STR_LEN: 1494 |STR_TIME: 3.6430249214172363
> STR_ID: 3o4j |STR_LEN: 2850 |STR_TIME: 7.128712892532349
> STR_ID: 3o4k |STR_LEN: 1210 |STR_TIME: 1.373560905456543
> STR_ID: 3o4l |STR_LEN: 1178 |STR_TIME: 2.780728816986084
> STR_ID: 3o4m |STR_LEN: 183 |STR_TIME: 0.45713210105895996
> STR_ID: 3o4n |STR_LEN: 460 |STR_TIME: 0.5557858943939209
> STR_ID: 3o4o |STR_LEN: 799 |STR_TIME: 2.5955798625946045
> STR_ID: 3o4p |STR_LEN: 803 |STR_TIME: 1.8330888748168945
> STR_ID: 3o4q |STR_LEN: 260 |STR_TIME: 0.5234091281890869
> STR_ID: 3o4r |STR_LEN: 1627 |STR_TIME: 1.8310267925262451
> STR_ID: 3o4s |STR_LEN: 581 |STR_TIME: 0.6335821151733398
> STR_ID: 3o4t |STR_LEN: 466 |STR_TIME: 0.5744681358337402
> STR_ID: 3o4u |STR_LEN: 423 |STR_TIME: 0.5608420372009277
> STR_ID: 3o4v |STR_LEN: 812 |STR_TIME: 0.9601409435272217
> STR_ID: 3o4w |STR_LEN: 1811 |STR_TIME: 3.233640193939209
> STR_ID: 3o4x |STR_LEN: 3045 |STR_TIME: 9.551755905151367
> STR_ID: 3o4y |STR_LEN: 251 |STR_TIME: 0.6759209632873535
> STR_ID: 3o4z |STR_LEN: 2288 |STR_TIME: 7.291576147079468
> STR_ID: 4o41 |STR_LEN: 331 |STR_TIME: 0.6406898498535156
> STR_ID: 4o42 |STR_LEN: 288 |STR_TIME: 0.6408371925354004
> STR_ID: 4o43 |STR_LEN: 780 |STR_TIME: 2.1106629371643066
> STR_ID: 4o44 |STR_LEN: 998 |STR_TIME: 3.1377511024475098
> STR_ID: 4o45 |STR_LEN: 420 |STR_TIME: 1.0448908805847168
> STR_ID: 4o46 |STR_LEN: 1522 |STR_TIME: 4.244537115097046
> STR_ID: 4o47 |STR_LEN: 765 |STR_TIME: 1.033750057220459
> STR_ID: 4o48 |STR_LEN: 678 |STR_TIME: 0.9950239658355713
> STR_ID: 4o49 |STR_LEN: 640 |STR_TIME: 0.9839458465576172
> STR_ID: 4o4a |STR_LEN: 675 |STR_TIME: 1.8858449459075928
> STR_ID: 4o4b |STR_LEN: 1278 |STR_TIME: 2.133413076400757
> STR_ID: 4o4c |STR_LEN: 810 |STR_TIME: 1.6687967777252197
> STR_ID: 4o4d |STR_LEN: 435 |STR_TIME: 0.9577422142028809
> STR_ID: 4o4e |STR_LEN: 446 |STR_TIME: 0.954197883605957
> STR_ID: 4o4f |STR_LEN: 442 |STR_TIME: 0.9861671924591064
> STR_ID: 4o4g |STR_LEN: 1018 |STR_TIME: 1.7414491176605225
> STR_ID: 4o4h |STR_LEN: 2875 |STR_TIME: 7.313788890838623
> STR_ID: 4o4i |STR_LEN: 2733 |STR_TIME: 7.180339813232422
> STR_ID: 4o4j |STR_LEN: 2984 |STR_TIME: 7.148911952972412
> STR_ID: 4o4k |STR_LEN: 789 |STR_TIME: 2.1304121017456055
> STR_ID: 4o4l |STR_LEN: 2789 |STR_TIME: 7.294672012329102
> STR_ID: 4o4o |STR_LEN: 688 |STR_TIME: 1.4232890605926514
> STR_ID: 4o4p |STR_LEN: 1469 |STR_TIME: 1.7927958965301514
> STR_ID: 4o4q |STR_LEN: 495 |STR_TIME: 0.5273849964141846
> STR_ID: 4o4r |STR_LEN: 2194 |STR_TIME: 2.718698024749756
> STR_ID: 4o4s |STR_LEN: 2399 |STR_TIME: 7.957154750823975
> STR_ID: 4o4t |STR_LEN: 203 |STR_TIME: 0.34464097023010254
> STR_ID: 4o4u |STR_LEN: 2310 |STR_TIME: 3.5667641162872314
> STR_ID: 4o4v |STR_LEN: 534 |STR_TIME: 1.2445340156555176
