>> START_DIR: ./data/c/c0/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1c01 |STR_LEN: 76 |STR_TIME: 4.4108357429504395
>> START_DIR: ./data/c/c2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1c20 |STR_LEN: 128 |STR_TIME: 8.942185878753662
> STR_ID: 1c21 |STR_LEN: 363 |STR_TIME: 0.6183290481567383
> STR_ID: 1c22 |STR_LEN: 369 |STR_TIME: 0.547637939453125
> STR_ID: 1c23 |STR_LEN: 362 |STR_TIME: 0.5232460498809814
> STR_ID: 1c24 |STR_LEN: 365 |STR_TIME: 0.5333361625671387
> STR_ID: 1c25 |STR_LEN: 243 |STR_TIME: 0.3475227355957031
> STR_ID: 1c26 |STR_LEN: 69 |STR_TIME: 0.10190200805664062
> STR_ID: 1c27 |STR_LEN: 345 |STR_TIME: 0.510554313659668
> STR_ID: 1c28 |STR_LEN: 727 |STR_TIME: 0.7384729385375977
> STR_ID: 1c29 |STR_LEN: 816 |STR_TIME: 1.1501340866088867
> STR_ID: 1c2a |STR_LEN: 161 |STR_TIME: 0.24769186973571777
> STR_ID: 1c2b |STR_LEN: 539 |STR_TIME: 1.0442099571228027
> STR_ID: 1c2d |STR_LEN: 460 |STR_TIME: 0.9022870063781738
> STR_ID: 1c2e |STR_LEN: 435 |STR_TIME: 0.91615891456604
> STR_ID: 1c2f |STR_LEN: 461 |STR_TIME: 0.926278829574585
> STR_ID: 1c2g |STR_LEN: 437 |STR_TIME: 0.8872308731079102
> STR_ID: 1c2h |STR_LEN: 411 |STR_TIME: 0.915355920791626
> STR_ID: 1c2i |STR_LEN: 426 |STR_TIME: 0.9119489192962646
> STR_ID: 1c2j |STR_LEN: 451 |STR_TIME: 0.9490129947662354
> STR_ID: 1c2k |STR_LEN: 416 |STR_TIME: 0.8840839862823486
> STR_ID: 1c2l |STR_LEN: 444 |STR_TIME: 0.8830697536468506
> STR_ID: 1c2m |STR_LEN: 440 |STR_TIME: 0.9131441116333008
> STR_ID: 1c2n |STR_LEN: 117 |STR_TIME: 7.493720054626465
> STR_ID: 1c2o |STR_LEN: 2156 |STR_TIME: 3.6911041736602783
> STR_ID: 1c2p |STR_LEN: 1844 |STR_TIME: 2.1994869709014893
> STR_ID: 1c2q |STR_LEN: 18 |STR_TIME: 0.15863609313964844
> STR_ID: 1c2r |STR_LEN: 326 |STR_TIME: 0.4415321350097656
> STR_ID: 1c2t |STR_LEN: 619 |STR_TIME: 0.8176569938659668
> STR_ID: 1c2u |STR_LEN: 35 |STR_TIME: 2.25517201423645
> STR_ID: 1c2w |STR_LEN: 2904 |STR_TIME: 15.341859102249146
> STR_ID: 1c2x |STR_LEN: 120 |STR_TIME: 0.6533970832824707
> STR_ID: 1c2y |STR_LEN: 3120 |STR_TIME: 5.264430046081543
> STR_ID: 2c20 |STR_LEN: 2220 |STR_TIME: 3.610377788543701
> STR_ID: 2c21 |STR_LEN: 1689 |STR_TIME: 1.87174391746521
> STR_ID: 2c22 |STR_LEN: 486 |STR_TIME: 0.9273810386657715
> STR_ID: 2c23 |STR_LEN: 236 |STR_TIME: 0.4573829174041748
> STR_ID: 2c24 |STR_LEN: 564 |STR_TIME: 0.7154440879821777
> STR_ID: 2c25 |STR_LEN: 1260 |STR_TIME: 1.5584278106689453
> STR_ID: 2c26 |STR_LEN: 646 |STR_TIME: 0.6190059185028076
> STR_ID: 2c27 |STR_LEN: 480 |STR_TIME: 0.6109230518341064
> STR_ID: 2c28 |STR_LEN: 474 |STR_TIME: 0.9021999835968018
> STR_ID: 2c29 |STR_LEN: 1230 |STR_TIME: 1.324436902999878
> STR_ID: 2c2a |STR_LEN: 422 |STR_TIME: 0.5366551876068115
> STR_ID: 2c2b |STR_LEN: 2957 |STR_TIME: 4.711246967315674
> STR_ID: 2c2c |STR_LEN: 200 |STR_TIME: 0.2853047847747803
> STR_ID: 2c2d |STR_LEN: 473 |STR_TIME: 0.8582427501678467
> STR_ID: 2c2e |STR_LEN: 487 |STR_TIME: 0.8434391021728516
> STR_ID: 2c2f |STR_LEN: 464 |STR_TIME: 0.4636411666870117
> STR_ID: 2c2g |STR_LEN: 1008 |STR_TIME: 1.5559420585632324
> STR_ID: 2c2h |STR_LEN: 537 |STR_TIME: 0.854489803314209
> STR_ID: 2c2i |STR_LEN: 691 |STR_TIME: 1.0294537544250488
> STR_ID: 2c2j |STR_LEN: 296 |STR_TIME: 0.3816959857940674
> STR_ID: 2c2k |STR_LEN: 622 |STR_TIME: 0.5764899253845215
> STR_ID: 2c2l |STR_LEN: 1181 |STR_TIME: 2.079495906829834
> STR_ID: 2c2m |STR_LEN: 614 |STR_TIME: 0.5835888385772705
> STR_ID: 2c2n |STR_LEN: 1212 |STR_TIME: 1.312241792678833
> STR_ID: 2c2o |STR_LEN: 404 |STR_TIME: 0.545241117477417
> STR_ID: 2c2p |STR_LEN: 336 |STR_TIME: 0.38574910163879395
> STR_ID: 2c2q |STR_LEN: 344 |STR_TIME: 0.3960738182067871
> STR_ID: 2c2r |STR_LEN: 483 |STR_TIME: 0.8822510242462158
> STR_ID: 2c2s |STR_LEN: 933 |STR_TIME: 1.606107234954834
> STR_ID: 2c2t |STR_LEN: 986 |STR_TIME: 1.6367549896240234
> STR_ID: 2c2u |STR_LEN: 525 |STR_TIME: 0.8566908836364746
> STR_ID: 2c2v |STR_LEN: 1493 |STR_TIME: 2.7362051010131836
> STR_ID: 2c2w |STR_LEN: 1442 |STR_TIME: 1.6916370391845703
> STR_ID: 2c2x |STR_LEN: 820 |STR_TIME: 1.063389778137207
> STR_ID: 2c2y |STR_LEN: 508 |STR_TIME: 0.5644948482513428
> STR_ID: 2c2z |STR_LEN: 570 |STR_TIME: 0.5853908061981201
> STR_ID: 3c20 |STR_LEN: 948 |STR_TIME: 1.5857563018798828
> STR_ID: 3c21 |STR_LEN: 803 |STR_TIME: 1.3462557792663574
> STR_ID: 3c22 |STR_LEN: 1406 |STR_TIME: 1.4014320373535156
> STR_ID: 3c23 |STR_LEN: 883 |STR_TIME: 1.3426568508148193
> STR_ID: 3c24 |STR_LEN: 1123 |STR_TIME: 1.1631269454956055
> STR_ID: 3c25 |STR_LEN: 925 |STR_TIME: 1.5386078357696533
> STR_ID: 3c26 |STR_LEN: 415 |STR_TIME: 0.5707001686096191
> STR_ID: 3c27 |STR_LEN: 403 |STR_TIME: 0.6367731094360352
> STR_ID: 3c28 |STR_LEN: 1006 |STR_TIME: 1.5289020538330078
> STR_ID: 3c29 |STR_LEN: 1891 |STR_TIME: 2.9604270458221436
> STR_ID: 3c2a |STR_LEN: 1107 |STR_TIME: 2.8661561012268066
> STR_ID: 3c2b |STR_LEN: 488 |STR_TIME: 0.75653076171875
> STR_ID: 3c2c |STR_LEN: 200 |STR_TIME: 0.2658979892730713
> STR_ID: 3c2e |STR_LEN: 509 |STR_TIME: 0.5607919692993164
> STR_ID: 3c2f |STR_LEN: 348 |STR_TIME: 0.5351772308349609
> STR_ID: 3c2g |STR_LEN: 1321 |STR_TIME: 2.214177131652832
> STR_ID: 3c2h |STR_LEN: 1279 |STR_TIME: 2.295328140258789
> STR_ID: 3c2i |STR_LEN: 159 |STR_TIME: 0.656818151473999
> STR_ID: 3c2j |STR_LEN: 39 |STR_TIME: 0.15610313415527344
> STR_ID: 3c2k |STR_LEN: 601 |STR_TIME: 0.8372640609741211
> STR_ID: 3c2l |STR_LEN: 495 |STR_TIME: 0.8536238670349121
> STR_ID: 3c2m |STR_LEN: 680 |STR_TIME: 0.909003734588623
> STR_ID: 3c2o |STR_LEN: 384 |STR_TIME: 0.5441319942474365
> STR_ID: 3c2p |STR_LEN: 2875 |STR_TIME: 4.176887035369873
> STR_ID: 3c2q |STR_LEN: 989 |STR_TIME: 1.2363789081573486
> STR_ID: 3c2r |STR_LEN: 637 |STR_TIME: 1.012592077255249
> STR_ID: 3c2s |STR_LEN: 298 |STR_TIME: 0.8156917095184326
> STR_ID: 3c2t |STR_LEN: 267 |STR_TIME: 0.4736289978027344
> STR_ID: 3c2u |STR_LEN: 4202 |STR_TIME: 8.11367917060852
> STR_ID: 3c2v |STR_LEN: 421 |STR_TIME: 0.595257043838501
> STR_ID: 3c2w |STR_LEN: 3846 |STR_TIME: 12.328727006912231
> STR_ID: 3c2x |STR_LEN: 1438 |STR_TIME: 1.5036349296569824
> STR_ID: 3c2y |STR_LEN: 642 |STR_TIME: 0.8293449878692627
> STR_ID: 4c20 |STR_LEN: 2002 |STR_TIME: 2.294300079345703
> STR_ID: 4c21 |STR_LEN: 1892 |STR_TIME: 2.3459770679473877
> STR_ID: 4c22 |STR_LEN: 1666 |STR_TIME: 2.289414882659912
> STR_ID: 4c23 |STR_LEN: 1413 |STR_TIME: 1.8148400783538818
> STR_ID: 4c24 |STR_LEN: 319 |STR_TIME: 0.7865128517150879
> STR_ID: 4c25 |STR_LEN: 321 |STR_TIME: 0.45703697204589844
> STR_ID: 4c26 |STR_LEN: 66 |STR_TIME: 2.1413209438323975
> STR_ID: 4c27 |STR_LEN: 1322 |STR_TIME: 1.7944419384002686
> STR_ID: 4c28 |STR_LEN: 1300 |STR_TIME: 1.7418460845947266
> STR_ID: 4c29 |STR_LEN: 585 |STR_TIME: 1.4805362224578857
> STR_ID: 4c2a |STR_LEN: 676 |STR_TIME: 1.669079065322876
> STR_ID: 4c2b |STR_LEN: 1922 |STR_TIME: 5.968475103378296
> STR_ID: 4c2c |STR_LEN: 775 |STR_TIME: 0.9628140926361084
> STR_ID: 4c2d |STR_LEN: 1958 |STR_TIME: 2.986762046813965
> STR_ID: 4c2e |STR_LEN: 1857 |STR_TIME: 1.790381908416748
> STR_ID: 4c2f |STR_LEN: 514 |STR_TIME: 0.8757503032684326
> STR_ID: 4c2g |STR_LEN: 801 |STR_TIME: 0.8874368667602539
> STR_ID: 4c2h |STR_LEN: 1389 |STR_TIME: 1.6228077411651611
> STR_ID: 4c2i |STR_LEN: 2592 |STR_TIME: 0.8964869976043701
> STR_ID: 4c2j |STR_LEN: 2402 |STR_TIME: 3.0215628147125244
> STR_ID: 4c2k |STR_LEN: 2097 |STR_TIME: 2.778294086456299
> STR_ID: 4c2l |STR_LEN: 842 |STR_TIME: 0.8407738208770752
> STR_ID: 4c2m |STR_LEN: 8943 |STR_TIME: 28.612199068069458
> STR_ID: 4c2n |STR_LEN: 687 |STR_TIME: 2.1638131141662598
> STR_ID: 4c2o |STR_LEN: 980 |STR_TIME: 2.092811107635498
> STR_ID: 4c2p |STR_LEN: 948 |STR_TIME: 2.1383941173553467
> STR_ID: 4c2q |STR_LEN: 704 |STR_TIME: 1.995974063873291
> STR_ID: 4c2r |STR_LEN: 780 |STR_TIME: 2.2306432723999023
> STR_ID: 4c2s |STR_LEN: 716 |STR_TIME: 1.1725749969482422
> STR_ID: 4c2t |STR_LEN: 2701 |STR_TIME: 8.80559492111206
> STR_ID: 4c2u |STR_LEN: 1561 |STR_TIME: 4.826684236526489
> STR_ID: 4c2v |STR_LEN: 1233 |STR_TIME: 1.420997142791748
> STR_ID: 4c2w |STR_LEN: 1341 |STR_TIME: 1.5056791305541992
> STR_ID: 4c2x |STR_LEN: 458 |STR_TIME: 0.8209640979766846
> STR_ID: 4c2y |STR_LEN: 1579 |STR_TIME: 1.7745652198791504
> STR_ID: 4c2z |STR_LEN: 1321 |STR_TIME: 1.745063066482544
> STR_ID: 5c20 |STR_LEN: 195 |STR_TIME: 0.39713621139526367
> STR_ID: 5c21 |STR_LEN: 528 |STR_TIME: 0.9658780097961426
> STR_ID: 5c22 |STR_LEN: 1209 |STR_TIME: 1.9756131172180176
> STR_ID: 5c23 |STR_LEN: 1105 |STR_TIME: 2.735196113586426
> STR_ID: 5c24 |STR_LEN: 972 |STR_TIME: 1.8185758590698242
> STR_ID: 5c25 |STR_LEN: 991 |STR_TIME: 1.816331148147583
> STR_ID: 5c26 |STR_LEN: 464 |STR_TIME: 0.6312010288238525
> STR_ID: 5c27 |STR_LEN: 479 |STR_TIME: 0.6318857669830322
> STR_ID: 5c28 |STR_LEN: 1222 |STR_TIME: 1.4036850929260254
> STR_ID: 5c29 |STR_LEN: 866 |STR_TIME: 1.234919786453247
> STR_ID: 5c2a |STR_LEN: 785 |STR_TIME: 1.2827227115631104
> STR_ID: 5c2b |STR_LEN: 602 |STR_TIME: 0.9390580654144287
> STR_ID: 5c2c |STR_LEN: 2039 |STR_TIME: 6.393201112747192
> STR_ID: 5c2d |STR_LEN: 502 |STR_TIME: 0.9249560832977295
> STR_ID: 5c2e |STR_LEN: 769 |STR_TIME: 1.3372080326080322
> STR_ID: 5c2f |STR_LEN: 361 |STR_TIME: 0.9130771160125732
> STR_ID: 5c2g |STR_LEN: 3381 |STR_TIME: 13.05004596710205
> STR_ID: 5c2h |STR_LEN: 698 |STR_TIME: 1.2759196758270264
> STR_ID: 5c2i |STR_LEN: 2818 |STR_TIME: 6.4790709018707275
> STR_ID: 5c2j |STR_LEN: 498 |STR_TIME: 0.7936899662017822
> STR_ID: 5c2k |STR_LEN: 994 |STR_TIME: 0.9795370101928711
> STR_ID: 5c2l |STR_LEN: 1072 |STR_TIME: 1.276968002319336
> STR_ID: 5c2m |STR_LEN: 318 |STR_TIME: 0.8504540920257568
> STR_ID: 5c2n |STR_LEN: 1215 |STR_TIME: 2.673089027404785
> STR_ID: 5c2o |STR_LEN: 397 |STR_TIME: 0.6519081592559814
> STR_ID: 5c2t |STR_LEN: 2418 |STR_TIME: 4.271456956863403
> STR_ID: 5c2u |STR_LEN: 438 |STR_TIME: 1.2847139835357666
> STR_ID: 5c2v |STR_LEN: 3403 |STR_TIME: 5.440786838531494
> STR_ID: 5c2w |STR_LEN: 3404 |STR_TIME: 5.428945064544678
> STR_ID: 5c2x |STR_LEN: 800 |STR_TIME: 1.6429760456085205
> STR_ID: 5c2y |STR_LEN: 370 |STR_TIME: 0.6947970390319824
> STR_ID: 5c2z |STR_LEN: 860 |STR_TIME: 1.6937837600708008
>> FINISH_DIR: ./data/c/c2/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'> |STR_COUNT: 500 |DIR_TIME: 341.037367105484 

>> START_DIR: ./data/c/c3/ PARSER: <class 'Bio.PDB.MMCIFParser.MMCIFParser'>
> STR_ID: 1c30 |STR_LEN: 9817 |STR_TIME: 11.526628971099854
> STR_ID: 1c32 |STR_LEN: 15 |STR_TIME: 1.1541202068328857
> STR_ID: 1c34 |STR_LEN: 15 |STR_TIME: 1.1155891418457031
> STR_ID: 1c35 |STR_LEN: 35 |STR_TIME: 0.21714401245117188
> STR_ID: 1c38 |STR_LEN: 35 |STR_TIME: 0.21056890487670898
> STR_ID: 1c39 |STR_LEN: 483 |STR_TIME: 0.6454441547393799
> STR_ID: 1c3a |STR_LEN: 353 |STR_TIME: 0.5166492462158203
> STR_ID: 1c3b |STR_LEN: 812 |STR_TIME: 1.3141629695892334
> STR_ID: 1c3c |STR_LEN: 1541 |STR_TIME: 3.1844539642333984
> STR_ID: 1c3d |STR_LEN: 401 |STR_TIME: 0.5636401176452637
> STR_ID: 1c3e |STR_LEN: 619 |STR_TIME: 0.791118860244751
> STR_ID: 1c3f |STR_LEN: 519 |STR_TIME: 0.5744662284851074
> STR_ID: 1c3g |STR_LEN: 203 |STR_TIME: 0.34821486473083496
> STR_ID: 1c3h |STR_LEN: 1333 |STR_TIME: 1.6038212776184082
> STR_ID: 1c3i |STR_LEN: 567 |STR_TIME: 0.7280659675598145
> STR_ID: 1c3j |STR_LEN: 500 |STR_TIME: 0.7577369213104248
> STR_ID: 1c3k |STR_LEN: 261 |STR_TIME: 0.3069138526916504
> STR_ID: 1c3l |STR_LEN: 388 |STR_TIME: 0.49663400650024414
> STR_ID: 1c3m |STR_LEN: 207 |STR_TIME: 0.304980993270874
> STR_ID: 1c3n |STR_LEN: 234 |STR_TIME: 0.3014638423919678
> STR_ID: 1c3o |STR_LEN: 9503 |STR_TIME: 11.312126874923706
> STR_ID: 1c3p |STR_LEN: 600 |STR_TIME: 0.802880048751831
> STR_ID: 1c3q |STR_LEN: 1063 |STR_TIME: 1.492771863937378
> STR_ID: 1c3r |STR_LEN: 1204 |STR_TIME: 1.5241389274597168
> STR_ID: 1c3s |STR_LEN: 516 |STR_TIME: 0.7256898880004883
> STR_ID: 1c3t |STR_LEN: 76 |STR_TIME: 4.97172999382019
> STR_ID: 1c3u |STR_LEN: 1242 |STR_TIME: 1.650406837463379
> STR_ID: 1c3v |STR_LEN: 520 |STR_TIME: 0.852916955947876
> STR_ID: 1c3w |STR_LEN: 260 |STR_TIME: 0.5030252933502197
> STR_ID: 1c3x |STR_LEN: 1072 |STR_TIME: 1.489551305770874
> STR_ID: 1c3y |STR_LEN: 108 |STR_TIME: 7.868063926696777
> STR_ID: 1c3z |STR_LEN: 108 |STR_TIME: 0.38988423347473145
> STR_ID: 2c30 |STR_LEN: 642 |STR_TIME: 0.6530261039733887
> STR_ID: 2c31 |STR_LEN: 1757 |STR_TIME: 2.136225938796997
> STR_ID: 2c32 |STR_LEN: 233 |STR_TIME: 0.42163920402526855
> STR_ID: 2c34 |STR_LEN: 116 |STR_TIME: 14.300658941268921
> STR_ID: 2c35 |STR_LEN: 1248 |STR_TIME: 2.1277129650115967
> STR_ID: 2c36 |STR_LEN: 1070 |STR_TIME: 1.1649949550628662
> STR_ID: 2c37 |STR_LEN: 6083 |STR_TIME: 10.869457960128784
> STR_ID: 2c38 |STR_LEN: 6212 |STR_TIME: 11.20655107498169
> STR_ID: 2c39 |STR_LEN: 6034 |STR_TIME: 10.5904221534729
> STR_ID: 2c3a |STR_LEN: 593 |STR_TIME: 1.161006212234497
> STR_ID: 2c3b |STR_LEN: 402 |STR_TIME: 0.5494720935821533
> STR_ID: 2c3c |STR_LEN: 1763 |STR_TIME: 2.0139100551605225
> STR_ID: 2c3d |STR_LEN: 1704 |STR_TIME: 2.029500961303711
> STR_ID: 2c3e |STR_LEN: 297 |STR_TIME: 0.7049200534820557
> STR_ID: 2c3f |STR_LEN: 588 |STR_TIME: 0.6802470684051514
> STR_ID: 2c3g |STR_LEN: 188 |STR_TIME: 0.26938581466674805
> STR_ID: 2c3h |STR_LEN: 1567 |STR_TIME: 1.675468921661377
> STR_ID: 2c3i |STR_LEN: 432 |STR_TIME: 0.6036419868469238
> STR_ID: 2c3j |STR_LEN: 478 |STR_TIME: 0.5676350593566895
> STR_ID: 2c3k |STR_LEN: 387 |STR_TIME: 0.542323112487793
> STR_ID: 2c3l |STR_LEN: 500 |STR_TIME: 0.6261587142944336
> STR_ID: 2c3m |STR_LEN: 3793 |STR_TIME: 4.697571277618408
> STR_ID: 2c3n |STR_LEN: 1690 |STR_TIME: 1.9606938362121582
> STR_ID: 2c3o |STR_LEN: 3045 |STR_TIME: 4.520403861999512
> STR_ID: 2c3p |STR_LEN: 3325 |STR_TIME: 4.5406317710876465
> STR_ID: 2c3q |STR_LEN: 1400 |STR_TIME: 1.9377498626708984
> STR_ID: 2c3s |STR_LEN: 513 |STR_TIME: 0.619736909866333
> STR_ID: 2c3t |STR_LEN: 1223 |STR_TIME: 1.7018160820007324
> STR_ID: 2c3u |STR_LEN: 3238 |STR_TIME: 4.565192937850952
> STR_ID: 2c3v |STR_LEN: 403 |STR_TIME: 0.7658822536468506
> STR_ID: 2c3w |STR_LEN: 1200 |STR_TIME: 1.0169050693511963
> STR_ID: 2c3x |STR_LEN: 308 |STR_TIME: 0.4077889919281006
> STR_ID: 2c3y |STR_LEN: 4453 |STR_TIME: 4.947467088699341
> STR_ID: 2c3z |STR_LEN: 351 |STR_TIME: 0.49600696563720703
> STR_ID: 3c30 |STR_LEN: 312 |STR_TIME: 0.46946096420288086
> STR_ID: 3c31 |STR_LEN: 1211 |STR_TIME: 1.1928749084472656
> STR_ID: 3c32 |STR_LEN: 1042 |STR_TIME: 1.1575348377227783
> STR_ID: 3c33 |STR_LEN: 1074 |STR_TIME: 1.1224477291107178
> STR_ID: 3c34 |STR_LEN: 1080 |STR_TIME: 1.1941461563110352
> STR_ID: 3c35 |STR_LEN: 927 |STR_TIME: 1.0299038887023926
> STR_ID: 3c36 |STR_LEN: 1057 |STR_TIME: 1.126528024673462
> STR_ID: 3c37 |STR_LEN: 697 |STR_TIME: 0.893298864364624
> STR_ID: 3c38 |STR_LEN: 333 |STR_TIME: 0.44815802574157715
> STR_ID: 3c39 |STR_LEN: 1289 |STR_TIME: 1.515963077545166
> STR_ID: 3c3a |STR_LEN: 1128 |STR_TIME: 1.530177116394043
> STR_ID: 3c3b |STR_LEN: 1542 |STR_TIME: 1.6417632102966309
> STR_ID: 3c3c |STR_LEN: 980 |STR_TIME: 1.415743112564087
> STR_ID: 3c3d |STR_LEN: 1725 |STR_TIME: 2.2952001094818115
> STR_ID: 3c3e |STR_LEN: 1266 |STR_TIME: 2.2158350944519043
> STR_ID: 3c3f |STR_LEN: 283 |STR_TIME: 0.606626033782959
> STR_ID: 3c3g |STR_LEN: 81 |STR_TIME: 0.18947577476501465
> STR_ID: 3c3h |STR_LEN: 47 |STR_TIME: 0.17746877670288086
> STR_ID: 3c3i |STR_LEN: 555 |STR_TIME: 0.9683489799499512
> STR_ID: 3c3j |STR_LEN: 4507 |STR_TIME: 7.850476264953613
> STR_ID: 3c3k |STR_LEN: 795 |STR_TIME: 1.0672218799591064
> STR_ID: 3c3l |STR_LEN: 2503 |STR_TIME: 4.072593927383423
> STR_ID: 3c3m |STR_LEN: 282 |STR_TIME: 0.34320783615112305
> STR_ID: 3c3n |STR_LEN: 2052 |STR_TIME: 2.397552251815796
> STR_ID: 3c3o |STR_LEN: 498 |STR_TIME: 0.7211127281188965
> STR_ID: 3c3p |STR_LEN: 813 |STR_TIME: 1.2016639709472656
> STR_ID: 3c3q |STR_LEN: 466 |STR_TIME: 0.7077350616455078
> STR_ID: 3c3r |STR_LEN: 427 |STR_TIME: 0.7468287944793701
> STR_ID: 3c3s |STR_LEN: 499 |STR_TIME: 0.7297351360321045
> STR_ID: 3c3t |STR_LEN: 571 |STR_TIME: 0.7729330062866211
> STR_ID: 3c3u |STR_LEN: 651 |STR_TIME: 0.7040340900421143
> STR_ID: 3c3v |STR_LEN: 684 |STR_TIME: 1.5015790462493896
> STR_ID: 3c3w |STR_LEN: 513 |STR_TIME: 0.776259183883667
> STR_ID: 3c3x |STR_LEN: 780 |STR_TIME: 1.1413230895996094
> STR_ID: 3c3y |STR_LEN: 935 |STR_TIME: 1.8055500984191895
> STR_ID: 3c3z |STR_LEN: 212 |STR_TIME: 0.33089208602905273
> STR_ID: 4c30 |STR_LEN: 2740 |STR_TIME: 9.013610124588013
> STR_ID: 4c31 |STR_LEN: 286 |STR_TIME: 0.5675129890441895
> STR_ID: 4c33 |STR_LEN: 952 |STR_TIME: 1.3945109844207764
> STR_ID: 4c34 |STR_LEN: 740 |STR_TIME: 1.306001901626587
> STR_ID: 4c35 |STR_LEN: 539 |STR_TIME: 1.2654109001159668
> STR_ID: 4c36 |STR_LEN: 737 |STR_TIME: 1.3430659770965576
> STR_ID: 4c37 |STR_LEN: 916 |STR_TIME: 1.3862268924713135
> STR_ID: 4c38 |STR_LEN: 994 |STR_TIME: 1.4886341094970703
> STR_ID: 4c39 |STR_LEN: 1167 |STR_TIME: 2.838763952255249
> STR_ID: 4c3a |STR_LEN: 1082 |STR_TIME: 2.7782318592071533
> STR_ID: 4c3b |STR_LEN: 2854 |STR_TIME: 4.976712942123413
> STR_ID: 4c3c |STR_LEN: 373 |STR_TIME: 0.46175122261047363
> STR_ID: 4c3d |STR_LEN: 385 |STR_TIME: 0.6544008255004883
> STR_ID: 4c3e |STR_LEN: 3050 |STR_TIME: 5.010125160217285
> STR_ID: 4c3f |STR_LEN: 613 |STR_TIME: 0.6138269901275635
> STR_ID: 4c3g |STR_LEN: 746 |STR_TIME: 0.46769213676452637
> STR_ID: 4c3h |STR_LEN: 4362 |STR_TIME: 14.493985176086426
> STR_ID: 4c3i |STR_LEN: 4328 |STR_TIME: 14.461735248565674
> STR_ID: 4c3j |STR_LEN: 4362 |STR_TIME: 14.47850227355957
> STR_ID: 4c3k |STR_LEN: 593 |STR_TIME: 1.904754877090454
> STR_ID: 4c3l |STR_LEN: 155 |STR_TIME: 0.34039306640625
> STR_ID: 4c3m |STR_LEN: 330 |STR_TIME: 0.8735318183898926
> STR_ID: 4c3o |STR_LEN: 2674 |STR_TIME: 8.18075680732727
> STR_ID: 4c3p |STR_LEN: 582 |STR_TIME: 1.1290230751037598
> STR_ID: 4c3q |STR_LEN: 387 |STR_TIME: 0.9752299785614014
> STR_ID: 4c3r |STR_LEN: 253 |STR_TIME: 0.5085840225219727
> STR_ID: 4c3s |STR_LEN: 874 |STR_TIME: 2.266813039779663
> STR_ID: 4c3t |STR_LEN: 745 |STR_TIME: 0.9612648487091064
> STR_ID: 4c3u |STR_LEN: 410 |STR_TIME: 0.515718936920166
> STR_ID: 4c3v |STR_LEN: 401 |STR_TIME: 0.50736403465271
> STR_ID: 4c3w |STR_LEN: 303 |STR_TIME: 0.5318727493286133
> STR_ID: 4c3x |STR_LEN: 7073 |STR_TIME: 7.952004909515381
> STR_ID: 4c3y |STR_LEN: 5492 |STR_TIME: 7.435672998428345
> STR_ID: 4c3z |STR_LEN: 318 |STR_TIME: 0.7861089706420898
> STR_ID: 5c30 |STR_LEN: 578 |STR_TIME: 1.2187221050262451
> STR_ID: 5c31 |STR_LEN: 1562 |STR_TIME: 5.43489408493042
> STR_ID: 5c32 |STR_LEN: 496 |STR_TIME: 2.6190998554229736
> STR_ID: 5c33 |STR_LEN: 840 |STR_TIME: 1.9610390663146973
> STR_ID: 5c34 |STR_LEN: 244 |STR_TIME: 1.2167999744415283
> STR_ID: 5c35 |STR_LEN: 250 |STR_TIME: 1.3595201969146729
> STR_ID: 5c36 |STR_LEN: 522 |STR_TIME: 0.6742069721221924
> STR_ID: 5c37 |STR_LEN: 1499 |STR_TIME: 5.884244918823242
> STR_ID: 5c38 |STR_LEN: 542 |STR_TIME: 0.7084102630615234
> STR_ID: 5c39 |STR_LEN: 197 |STR_TIME: 0.3480358123779297
> STR_ID: 5c3a |STR_LEN: 498 |STR_TIME: 0.6331689357757568
> STR_ID: 5c3b |STR_LEN: 539 |STR_TIME: 0.6505157947540283
> STR_ID: 5c3c |STR_LEN: 468 |STR_TIME: 0.8714179992675781
> STR_ID: 5c3d |STR_LEN: 529 |STR_TIME: 0.6640808582305908
> STR_ID: 5c3e |STR_LEN: 4036 |STR_TIME: 13.344258069992065
> STR_ID: 5c3f |STR_LEN: 365 |STR_TIME: 0.7371180057525635
> STR_ID: 5c3g |STR_LEN: 157 |STR_TIME: 0.6312267780303955
> STR_ID: 5c3h |STR_LEN: 175 |STR_TIME: 0.4570307731628418
> STR_ID: 5c3i |STR_LEN: 2198 |STR_TIME: 4.024437189102173
> STR_ID: 5c3j |STR_LEN: 2312 |STR_TIME: 4.284286975860596
> STR_ID: 5c3k |STR_LEN: 277 |STR_TIME: 0.505195140838623
> STR_ID: 5c3l |STR_LEN: 506 |STR_TIME: 1.8334298133850098
> STR_ID: 5c3m |STR_LEN: 1735 |STR_TIME: 2.884732961654663
> STR_ID: 5c3n |STR_LEN: 601 |STR_TIME: 1.0318658351898193
> STR_ID: 5c3o |STR_LEN: 376 |STR_TIME: 0.9318139553070068
> STR_ID: 5c3p |STR_LEN: 1800 |STR_TIME: 4.376530885696411
> STR_ID: 5c3q |STR_LEN: 1909 |STR_TIME: 4.396535873413086
> STR_ID: 5c3r |STR_LEN: 1864 |STR_TIME: 4.432955026626587
> STR_ID: 5c3s |STR_LEN: 1868 |STR_TIME: 4.323015928268433
