>> START_DIR: ./data/a/a0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1a00 |STR_LEN: 794 |STR_TIME: 0.10735487937927246
> STR_ID: 1a2d |STR_LEN: 304 |STR_TIME: 0.040113210678100586
> STR_ID: 1a2e |STR_LEN: 113 |STR_TIME: 0.010391950607299805
> STR_ID: 1a2f |STR_LEN: 399 |STR_TIME: 0.05908513069152832
> STR_ID: 1a2g |STR_LEN: 399 |STR_TIME: 0.06006312370300293
> STR_ID: 1a2i |STR_LEN: 111 |STR_TIME: 0.8508920669555664
> STR_ID: 1a2j |STR_LEN: 278 |STR_TIME: 0.03128790855407715
> STR_ID: 1a2k |STR_LEN: 1003 |STR_TIME: 0.2119612693786621
> STR_ID: 1a2l |STR_LEN: 388 |STR_TIME: 0.054422855377197266
> STR_ID: 1a2m |STR_LEN: 401 |STR_TIME: 0.05384397506713867
> STR_ID: 1a2n |STR_LEN: 690 |STR_TIME: 0.07007980346679688
> STR_ID: 1a2o |STR_LEN: 1105 |STR_TIME: 0.15499186515808105
> STR_ID: 1a2p |STR_LEN: 742 |STR_TIME: 0.08408999443054199
> STR_ID: 1a2q |STR_LEN: 465 |STR_TIME: 0.0435028076171875
> STR_ID: 1a2s |STR_LEN: 90 |STR_TIME: 0.022790908813476562
> STR_ID: 1a2t |STR_LEN: 182 |STR_TIME: 0.0305330753326416
> STR_ID: 1a2u |STR_LEN: 179 |STR_TIME: 0.030338048934936523
> STR_ID: 1a2v |STR_LEN: 6492 |STR_TIME: 0.8445680141448975
> STR_ID: 1a2w |STR_LEN: 343 |STR_TIME: 0.03901386260986328
> STR_ID: 1a2x |STR_LEN: 280 |STR_TIME: 0.029427289962768555
> STR_ID: 1a2y |STR_LEN: 838 |STR_TIME: 0.0683431625366211
> STR_ID: 1a2z |STR_LEN: 1544 |STR_TIME: 0.23382806777954102
> STR_ID: 2a20 |STR_LEN: 62 |STR_TIME: 0.4071197509765625
> STR_ID: 2a21 |STR_LEN: 1074 |STR_TIME: 0.09422516822814941
> STR_ID: 2a22 |STR_LEN: 688 |STR_TIME: 0.07210803031921387
> STR_ID: 2a24 |STR_LEN: 215 |STR_TIME: 1.705359935760498
> STR_ID: 2a25 |STR_LEN: 256 |STR_TIME: 0.024194002151489258
> STR_ID: 2a26 |STR_LEN: 372 |STR_TIME: 0.035391807556152344
> STR_ID: 2a27 |STR_LEN: 2611 |STR_TIME: 0.5953080654144287
> STR_ID: 2a28 |STR_LEN: 606 |STR_TIME: 0.0502171516418457
> STR_ID: 2a29 |STR_LEN: 137 |STR_TIME: 0.040650129318237305
> STR_ID: 2a2a |STR_LEN: 2602 |STR_TIME: 0.36064982414245605
> STR_ID: 2a2b |STR_LEN: 41 |STR_TIME: 0.2220170497894287
> STR_ID: 2a2c |STR_LEN: 908 |STR_TIME: 0.11368799209594727
> STR_ID: 2a2d |STR_LEN: 707 |STR_TIME: 0.073394775390625
> STR_ID: 2a2e |STR_LEN: 321 |STR_TIME: 0.11239409446716309
> STR_ID: 2a2f |STR_LEN: 383 |STR_TIME: 0.04663395881652832
> STR_ID: 2a2g |STR_LEN: 636 |STR_TIME: 0.13786602020263672
> STR_ID: 2a2i |STR_LEN: 785 |STR_TIME: 0.08785581588745117
> STR_ID: 2a2j |STR_LEN: 481 |STR_TIME: 0.06159496307373047
> STR_ID: 2a2k |STR_LEN: 393 |STR_TIME: 0.03140997886657715
> STR_ID: 2a2l |STR_LEN: 1134 |STR_TIME: 0.11998105049133301
> STR_ID: 2a2m |STR_LEN: 1089 |STR_TIME: 0.0866689682006836
> STR_ID: 2a2n |STR_LEN: 882 |STR_TIME: 0.10021209716796875
> STR_ID: 2a2o |STR_LEN: 3359 |STR_TIME: 0.32309484481811523
> STR_ID: 2a2p |STR_LEN: 129 |STR_TIME: 1.003993272781372
> STR_ID: 2a2q |STR_LEN: 1327 |STR_TIME: 0.11461281776428223
> STR_ID: 2a2r |STR_LEN: 966 |STR_TIME: 0.08228921890258789
> STR_ID: 2a2s |STR_LEN: 952 |STR_TIME: 0.18256783485412598
> STR_ID: 2a2t |STR_LEN: 116 |STR_TIME: 0.033358097076416016
> STR_ID: 2a2u |STR_LEN: 700 |STR_TIME: 0.10106611251831055
> STR_ID: 2a2v |STR_LEN: 34 |STR_TIME: 0.22306609153747559
> STR_ID: 2a2x |STR_LEN: 470 |STR_TIME: 0.05360889434814453
> STR_ID: 2a2y |STR_LEN: 178 |STR_TIME: 0.7726097106933594
> STR_ID: 2a2z |STR_LEN: 966 |STR_TIME: 0.14867091178894043
> STR_ID: 3a20 |STR_LEN: 522 |STR_TIME: 0.04220294952392578
> STR_ID: 3a21 |STR_LEN: 3091 |STR_TIME: 0.32133984565734863
> STR_ID: 3a22 |STR_LEN: 2621 |STR_TIME: 0.25899291038513184
> STR_ID: 3a23 |STR_LEN: 2743 |STR_TIME: 0.28523874282836914
> STR_ID: 3a24 |STR_LEN: 1839 |STR_TIME: 0.22217893600463867
> STR_ID: 3a25 |STR_LEN: 412 |STR_TIME: 0.10088801383972168
> STR_ID: 3a26 |STR_LEN: 320 |STR_TIME: 0.04314017295837402
> STR_ID: 3a27 |STR_LEN: 299 |STR_TIME: 0.04907488822937012
> STR_ID: 3a28 |STR_LEN: 3630 |STR_TIME: 0.40955328941345215
> STR_ID: 3a29 |STR_LEN: 1606 |STR_TIME: 0.23892879486083984
> STR_ID: 3a2a |STR_LEN: 234 |STR_TIME: 0.031115055084228516
> STR_ID: 3a2b |STR_LEN: 679 |STR_TIME: 0.06308794021606445
> STR_ID: 3a2c |STR_LEN: 3336 |STR_TIME: 0.6831181049346924
> STR_ID: 3a2e |STR_LEN: 914 |STR_TIME: 0.0789027214050293
> STR_ID: 3a2f |STR_LEN: 1146 |STR_TIME: 0.17686796188354492
> STR_ID: 3a2g |STR_LEN: 284 |STR_TIME: 0.028848886489868164
> STR_ID: 3a2h |STR_LEN: 293 |STR_TIME: 0.12069892883300781
> STR_ID: 3a2i |STR_LEN: 254 |STR_TIME: 0.03979897499084473
> STR_ID: 3a2j |STR_LEN: 278 |STR_TIME: 0.03916597366333008
> STR_ID: 3a2k |STR_LEN: 1078 |STR_TIME: 0.2871692180633545
> STR_ID: 3a2l |STR_LEN: 968 |STR_TIME: 0.09554100036621094
> STR_ID: 3a2m |STR_LEN: 1053 |STR_TIME: 0.10645294189453125
> STR_ID: 3a2n |STR_LEN: 1685 |STR_TIME: 0.24951386451721191
> STR_ID: 3a2o |STR_LEN: 832 |STR_TIME: 0.11548209190368652
> STR_ID: 3a2p |STR_LEN: 929 |STR_TIME: 0.12487173080444336
> STR_ID: 3a2q |STR_LEN: 1006 |STR_TIME: 0.08537602424621582
> STR_ID: 3a2s |STR_LEN: 511 |STR_TIME: 0.05738711357116699
> STR_ID: 3a2v |STR_LEN: 3344 |STR_TIME: 0.49294209480285645
> STR_ID: 3a2w |STR_LEN: 2632 |STR_TIME: 0.479417085647583
> STR_ID: 3a2x |STR_LEN: 3900 |STR_TIME: 0.5244491100311279
> STR_ID: 3a2y |STR_LEN: 317 |STR_TIME: 0.03083324432373047
> STR_ID: 3a2z |STR_LEN: 554 |STR_TIME: 0.03898000717163086
> STR_ID: 4a20 |STR_LEN: 129 |STR_TIME: 0.017381906509399414
> STR_ID: 4a21 |STR_LEN: 2066 |STR_TIME: 0.4986410140991211
> STR_ID: 4a22 |STR_LEN: 2380 |STR_TIME: 0.5390980243682861
> STR_ID: 4a23 |STR_LEN: 1950 |STR_TIME: 0.2520027160644531
> STR_ID: 4a24 |STR_LEN: 49 |STR_TIME: 0.2824721336364746
> STR_ID: 4a25 |STR_LEN: 992 |STR_TIME: 0.18807601928710938
> STR_ID: 4a26 |STR_LEN: 609 |STR_TIME: 0.09895586967468262
> STR_ID: 4a27 |STR_LEN: 769 |STR_TIME: 0.1647329330444336
> STR_ID: 4a28 |STR_LEN: 857 |STR_TIME: 0.10486006736755371
> STR_ID: 4a29 |STR_LEN: 618 |STR_TIME: 0.11987590789794922
> STR_ID: 4a2a |STR_LEN: 1239 |STR_TIME: 0.16344904899597168
> STR_ID: 4a2b |STR_LEN: 589 |STR_TIME: 0.06106686592102051
> STR_ID: 4a2c |STR_LEN: 1305 |STR_TIME: 0.17469286918640137
> STR_ID: 4a2d |STR_LEN: 817 |STR_TIME: 0.08228683471679688
> STR_ID: 4a2e |STR_LEN: 1110 |STR_TIME: 0.08910584449768066
> STR_ID: 4a2f |STR_LEN: 918 |STR_TIME: 0.08876609802246094
> STR_ID: 4a2g |STR_LEN: 1026 |STR_TIME: 0.1293349266052246
> STR_ID: 4a2h |STR_LEN: 819 |STR_TIME: 0.08045387268066406
> STR_ID: 4a2i |STR_LEN: 4160 |STR_TIME: 1.2532598972320557
> STR_ID: 4a2j |STR_LEN: 581 |STR_TIME: 0.15237689018249512
> STR_ID: 4a2l |STR_LEN: 4808 |STR_TIME: 1.2031371593475342
> STR_ID: 4a2m |STR_LEN: 2987 |STR_TIME: 0.6944561004638672
> STR_ID: 4a2n |STR_LEN: 195 |STR_TIME: 0.10821723937988281
> STR_ID: 4a2o |STR_LEN: 651 |STR_TIME: 0.05341076850891113
> STR_ID: 4a2p |STR_LEN: 479 |STR_TIME: 0.0799410343170166
> STR_ID: 4a2q |STR_LEN: 2690 |STR_TIME: 0.6971068382263184
> STR_ID: 4a2r |STR_LEN: 446 |STR_TIME: 0.09974408149719238
> STR_ID: 4a2s |STR_LEN: 457 |STR_TIME: 0.11090397834777832
> STR_ID: 4a2u |STR_LEN: 1853 |STR_TIME: 0.33409833908081055
> STR_ID: 4a2v |STR_LEN: 348 |STR_TIME: 0.02708292007446289
> STR_ID: 4a2w |STR_LEN: 1352 |STR_TIME: 0.3068268299102783
> STR_ID: 4a2x |STR_LEN: 540 |STR_TIME: 0.14201998710632324
> STR_ID: 4a2y |STR_LEN: 582 |STR_TIME: 0.05105900764465332
> STR_ID: 4a2z |STR_LEN: 619 |STR_TIME: 0.07132530212402344
> STR_ID: 5a20 |STR_LEN: 1590 |STR_TIME: 0.3004169464111328
> STR_ID: 5a21 |STR_LEN: 1588 |STR_TIME: 0.29998326301574707
> STR_ID: 5a22 |STR_LEN: 2004 |STR_TIME: 0.7894570827484131
> STR_ID: 5a23 |STR_LEN: 2520 |STR_TIME: 0.5614967346191406
> STR_ID: 5a24 |STR_LEN: 521 |STR_TIME: 0.048731088638305664
> STR_ID: 5a25 |STR_LEN: 912 |STR_TIME: 0.2167501449584961
> STR_ID: 5a27 |STR_LEN: 1120 |STR_TIME: 0.09420895576477051
> STR_ID: 5a28 |STR_LEN: 775 |STR_TIME: 0.08456921577453613
> STR_ID: 5a29 |STR_LEN: 1080 |STR_TIME: 0.14953017234802246
> STR_ID: 5a2a |STR_LEN: 863 |STR_TIME: 0.10244989395141602
> STR_ID: 5a2b |STR_LEN: 869 |STR_TIME: 0.10488224029541016
> STR_ID: 5a2c |STR_LEN: 973 |STR_TIME: 0.13701224327087402
> STR_ID: 5a2d |STR_LEN: 2653 |STR_TIME: 0.42313122749328613
> STR_ID: 5a2e |STR_LEN: 353 |STR_TIME: 0.04195594787597656
> STR_ID: 5a2f |STR_LEN: 422 |STR_TIME: 0.04191994667053223
> STR_ID: 5a2g |STR_LEN: 3600 |STR_TIME: 0.43689489364624023
> STR_ID: 5a2h |STR_LEN: 201 |STR_TIME: 0.027943134307861328
> STR_ID: 5a2i |STR_LEN: 294 |STR_TIME: 0.044469356536865234
> STR_ID: 5a2j |STR_LEN: 442 |STR_TIME: 0.04877424240112305
> STR_ID: 5a2k |STR_LEN: 426 |STR_TIME: 0.049649953842163086
> STR_ID: 5a2l |STR_LEN: 349 |STR_TIME: 0.036859989166259766
> STR_ID: 5a2m |STR_LEN: 529 |STR_TIME: 0.16152095794677734
> STR_ID: 5a2n |STR_LEN: 940 |STR_TIME: 0.17815876007080078
> STR_ID: 5a2o |STR_LEN: 942 |STR_TIME: 0.391934871673584
> STR_ID: 5a2p |STR_LEN: 855 |STR_TIME: 0.13700604438781738
> STR_ID: 5a2q |STR_LEN: 7112 |STR_TIME: 1.9719820022583008
> STR_ID: 5a2r |STR_LEN: 1307 |STR_TIME: 0.10487079620361328
> STR_ID: 5a2s |STR_LEN: 855 |STR_TIME: 0.24045324325561523
> STR_ID: 5a2t |STR_LEN: 5225 |STR_TIME: 0.9886012077331543
> STR_ID: 5a2u |STR_LEN: 355 |STR_TIME: 0.060973167419433594
> STR_ID: 5a2v |STR_LEN: 1615 |STR_TIME: 0.23807287216186523
> STR_ID: 5a2w |STR_LEN: 967 |STR_TIME: 0.17232084274291992
> STR_ID: 5a2x |STR_LEN: 943 |STR_TIME: 0.15616893768310547
> STR_ID: 5a2y |STR_LEN: 941 |STR_TIME: 0.14830374717712402
> STR_ID: 5a2z |STR_LEN: 952 |STR_TIME: 0.20197606086730957
>> FINISH_DIR: ./data/a/a2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 483 |DIR_TIME: 38.175814151763916 

>> START_DIR: ./data/a/a3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1a30 |STR_LEN: 417 |STR_TIME: 0.03501105308532715
> STR_ID: 1a31 |STR_LEN: 911 |STR_TIME: 0.10637807846069336
> STR_ID: 1a32 |STR_LEN: 144 |STR_TIME: 0.01415872573852539
> STR_ID: 1a33 |STR_LEN: 408 |STR_TIME: 0.03199505805969238
> STR_ID: 1a34 |STR_LEN: 337 |STR_TIME: 0.11447501182556152
> STR_ID: 1a35 |STR_LEN: 791 |STR_TIME: 0.09615015983581543
> STR_ID: 1a36 |STR_LEN: 645 |STR_TIME: 0.10547590255737305
> STR_ID: 1a37 |STR_LEN: 404 |STR_TIME: 0.09246706962585449
> STR_ID: 1a38 |STR_LEN: 442 |STR_TIME: 0.06964397430419922
> STR_ID: 1a39 |STR_LEN: 730 |STR_TIME: 0.07153201103210449
> STR_ID: 1a3a |STR_LEN: 1144 |STR_TIME: 0.10312604904174805
> STR_ID: 1a3b |STR_LEN: 537 |STR_TIME: 0.054489850997924805
> STR_ID: 1a3c |STR_LEN: 426 |STR_TIME: 0.07293701171875
> STR_ID: 1a3d |STR_LEN: 239 |STR_TIME: 0.019871234893798828
> STR_ID: 1a3e |STR_LEN: 496 |STR_TIME: 0.05050802230834961
> STR_ID: 1a3f |STR_LEN: 357 |STR_TIME: 0.04896998405456543
> STR_ID: 1a3g |STR_LEN: 1408 |STR_TIME: 0.14185190200805664
> STR_ID: 1a3h |STR_LEN: 724 |STR_TIME: 0.08500099182128906
> STR_ID: 1a3i |STR_LEN: 60 |STR_TIME: 0.0037810802459716797
> STR_ID: 1a3j |STR_LEN: 61 |STR_TIME: 0.0045261383056640625
> STR_ID: 1a3k |STR_LEN: 259 |STR_TIME: 0.02556014060974121
> STR_ID: 1a3l |STR_LEN: 745 |STR_TIME: 0.0725252628326416
> STR_ID: 1a3m |STR_LEN: 27 |STR_TIME: 0.3878300189971924
> STR_ID: 1a3n |STR_LEN: 1027 |STR_TIME: 0.10190796852111816
> STR_ID: 1a3o |STR_LEN: 988 |STR_TIME: 0.1492011547088623
> STR_ID: 1a3p |STR_LEN: 45 |STR_TIME: 0.2540600299835205
> STR_ID: 1a3q |STR_LEN: 1377 |STR_TIME: 0.15397405624389648
> STR_ID: 1a3r |STR_LEN: 661 |STR_TIME: 0.0769808292388916
> STR_ID: 1a3s |STR_LEN: 158 |STR_TIME: 0.024779081344604492
> STR_ID: 1a3t |STR_LEN: 175 |STR_TIME: 0.029536962509155273
> STR_ID: 1a3u |STR_LEN: 178 |STR_TIME: 0.030198097229003906
> STR_ID: 1a3v |STR_LEN: 171 |STR_TIME: 0.029037952423095703
> STR_ID: 1a3w |STR_LEN: 989 |STR_TIME: 0.21383905410766602
> STR_ID: 1a3x |STR_LEN: 980 |STR_TIME: 0.1460580825805664
> STR_ID: 1a3y |STR_LEN: 483 |STR_TIME: 0.0667259693145752
> STR_ID: 1a3z |STR_LEN: 236 |STR_TIME: 0.062098026275634766
> STR_ID: 2a30 |STR_LEN: 901 |STR_TIME: 0.13426613807678223
> STR_ID: 2a31 |STR_LEN: 571 |STR_TIME: 0.0980982780456543
> STR_ID: 2a32 |STR_LEN: 517 |STR_TIME: 0.12817001342773438
> STR_ID: 2a33 |STR_LEN: 573 |STR_TIME: 0.05941176414489746
> STR_ID: 2a35 |STR_LEN: 953 |STR_TIME: 0.07673501968383789
> STR_ID: 2a36 |STR_LEN: 59 |STR_TIME: 0.22274303436279297
> STR_ID: 2a37 |STR_LEN: 59 |STR_TIME: 0.18132686614990234
> STR_ID: 2a38 |STR_LEN: 1047 |STR_TIME: 0.09797191619873047
> STR_ID: 2a39 |STR_LEN: 1220 |STR_TIME: 0.18777203559875488
> STR_ID: 2a3a |STR_LEN: 1552 |STR_TIME: 0.15140295028686523
> STR_ID: 2a3b |STR_LEN: 1775 |STR_TIME: 0.18574905395507812
> STR_ID: 2a3c |STR_LEN: 1535 |STR_TIME: 0.14337515830993652
> STR_ID: 2a3d |STR_LEN: 73 |STR_TIME: 0.023504972457885742
> STR_ID: 2a3e |STR_LEN: 1706 |STR_TIME: 0.19443297386169434
> STR_ID: 2a3f |STR_LEN: 285 |STR_TIME: 0.03671598434448242
> STR_ID: 2a3g |STR_LEN: 160 |STR_TIME: 0.0197141170501709
> STR_ID: 2a3h |STR_LEN: 697 |STR_TIME: 0.05986809730529785
> STR_ID: 2a3i |STR_LEN: 426 |STR_TIME: 0.04469799995422363
> STR_ID: 2a3j |STR_LEN: 96 |STR_TIME: 0.6750009059906006
> STR_ID: 2a3k |STR_LEN: 308 |STR_TIME: 0.04165315628051758
> STR_ID: 2a3l |STR_LEN: 643 |STR_TIME: 0.10270309448242188
> STR_ID: 2a3m |STR_LEN: 188 |STR_TIME: 0.08217096328735352
> STR_ID: 2a3n |STR_LEN: 815 |STR_TIME: 0.0890340805053711
> STR_ID: 2a3p |STR_LEN: 121 |STR_TIME: 0.01707625389099121
> STR_ID: 2a3q |STR_LEN: 246 |STR_TIME: 0.036934852600097656
> STR_ID: 2a3r |STR_LEN: 668 |STR_TIME: 0.09319496154785156
> STR_ID: 2a3s |STR_LEN: 101 |STR_TIME: 0.7582509517669678
> STR_ID: 2a3t |STR_LEN: 569 |STR_TIME: 0.05814003944396973
> STR_ID: 2a3u |STR_LEN: 533 |STR_TIME: 0.10704207420349121
> STR_ID: 2a3v |STR_LEN: 1566 |STR_TIME: 0.25960540771484375
> STR_ID: 2a3w |STR_LEN: 6508 |STR_TIME: 0.9080870151519775
> STR_ID: 2a3x |STR_LEN: 2063 |STR_TIME: 0.403461217880249
> STR_ID: 2a3y |STR_LEN: 1513 |STR_TIME: 0.1867070198059082
> STR_ID: 2a3z |STR_LEN: 1043 |STR_TIME: 0.20201373100280762
> STR_ID: 3a30 |STR_LEN: 294 |STR_TIME: 0.030562877655029297
> STR_ID: 3a31 |STR_LEN: 737 |STR_TIME: 0.07768082618713379
> STR_ID: 3a32 |STR_LEN: 702 |STR_TIME: 0.07929491996765137
> STR_ID: 3a33 |STR_LEN: 289 |STR_TIME: 0.03429579734802246
> STR_ID: 3a34 |STR_LEN: 253 |STR_TIME: 0.025404930114746094
> STR_ID: 3a35 |STR_LEN: 775 |STR_TIME: 0.11919212341308594
> STR_ID: 3a36 |STR_LEN: 636 |STR_TIME: 0.09466409683227539
> STR_ID: 3a37 |STR_LEN: 635 |STR_TIME: 0.0959470272064209
> STR_ID: 3a38 |STR_LEN: 250 |STR_TIME: 0.034960269927978516
> STR_ID: 3a39 |STR_LEN: 254 |STR_TIME: 0.0692589282989502
> STR_ID: 3a3a |STR_LEN: 86 |STR_TIME: 0.03157401084899902
> STR_ID: 3a3b |STR_LEN: 522 |STR_TIME: 0.06308412551879883
> STR_ID: 3a3c |STR_LEN: 522 |STR_TIME: 0.0737767219543457
> STR_ID: 3a3d |STR_LEN: 1834 |STR_TIME: 0.18447208404541016
> STR_ID: 3a3e |STR_LEN: 959 |STR_TIME: 0.1368100643157959
> STR_ID: 3a3f |STR_LEN: 1196 |STR_TIME: 0.1939091682434082
> STR_ID: 3a3g |STR_LEN: 543 |STR_TIME: 0.05982804298400879
> STR_ID: 3a3h |STR_LEN: 699 |STR_TIME: 0.058615684509277344
> STR_ID: 3a3i |STR_LEN: 1288 |STR_TIME: 0.15417718887329102
> STR_ID: 3a3j |STR_LEN: 464 |STR_TIME: 0.09860706329345703
> STR_ID: 3a3k |STR_LEN: 1137 |STR_TIME: 0.14644575119018555
> STR_ID: 3a3n |STR_LEN: 592 |STR_TIME: 0.05752277374267578
> STR_ID: 3a3o |STR_LEN: 656 |STR_TIME: 0.06380319595336914
> STR_ID: 3a3p |STR_LEN: 627 |STR_TIME: 0.09754323959350586
> STR_ID: 3a3q |STR_LEN: 228 |STR_TIME: 0.020891904830932617
> STR_ID: 3a3r |STR_LEN: 224 |STR_TIME: 0.019356250762939453
> STR_ID: 3a3t |STR_LEN: 1982 |STR_TIME: 0.20252418518066406
> STR_ID: 3a3u |STR_LEN: 534 |STR_TIME: 0.07219815254211426
> STR_ID: 3a3v |STR_LEN: 897 |STR_TIME: 0.07291197776794434
> STR_ID: 3a3w |STR_LEN: 615 |STR_TIME: 0.05214285850524902
> STR_ID: 3a3x |STR_LEN: 618 |STR_TIME: 0.057166099548339844
> STR_ID: 3a3y |STR_LEN: 1371 |STR_TIME: 0.25664615631103516
> STR_ID: 3a3z |STR_LEN: 705 |STR_TIME: 0.05526900291442871
> STR_ID: 4a30 |STR_LEN: 690 |STR_TIME: 0.07883524894714355
> STR_ID: 4a31 |STR_LEN: 720 |STR_TIME: 0.07625508308410645
> STR_ID: 4a32 |STR_LEN: 648 |STR_TIME: 0.11362218856811523
> STR_ID: 4a33 |STR_LEN: 586 |STR_TIME: 0.08431506156921387
> STR_ID: 4a34 |STR_LEN: 3681 |STR_TIME: 0.5098738670349121
> STR_ID: 4a35 |STR_LEN: 1044 |STR_TIME: 0.13452982902526855
> STR_ID: 4a36 |STR_LEN: 1126 |STR_TIME: 0.1997976303100586
> STR_ID: 4a37 |STR_LEN: 1310 |STR_TIME: 0.2003650665283203
> STR_ID: 4a38 |STR_LEN: 999 |STR_TIME: 0.12229108810424805
> STR_ID: 4a39 |STR_LEN: 1030 |STR_TIME: 0.17079782485961914
> STR_ID: 4a3b |STR_LEN: 3957 |STR_TIME: 0.9503092765808105
> STR_ID: 4a3c |STR_LEN: 3969 |STR_TIME: 1.0295767784118652
> STR_ID: 4a3d |STR_LEN: 3973 |STR_TIME: 1.0473721027374268
> STR_ID: 4a3e |STR_LEN: 3969 |STR_TIME: 1.0930378437042236
> STR_ID: 4a3f |STR_LEN: 3978 |STR_TIME: 1.1813747882843018
> STR_ID: 4a3g |STR_LEN: 3963 |STR_TIME: 1.0500249862670898
> STR_ID: 4a3h |STR_LEN: 718 |STR_TIME: 0.12780404090881348
> STR_ID: 4a3i |STR_LEN: 3965 |STR_TIME: 0.9843628406524658
> STR_ID: 4a3j |STR_LEN: 3968 |STR_TIME: 1.0392372608184814
> STR_ID: 4a3k |STR_LEN: 3973 |STR_TIME: 1.0377039909362793
> STR_ID: 4a3l |STR_LEN: 3975 |STR_TIME: 1.0761981010437012
> STR_ID: 4a3m |STR_LEN: 3971 |STR_TIME: 1.1817400455474854
> STR_ID: 4a3n |STR_LEN: 140 |STR_TIME: 0.013337135314941406
> STR_ID: 4a3o |STR_LEN: 686 |STR_TIME: 0.07552480697631836
> STR_ID: 4a3p |STR_LEN: 435 |STR_TIME: 0.050968170166015625
> STR_ID: 4a3q |STR_LEN: 995 |STR_TIME: 0.1230471134185791
> STR_ID: 4a3r |STR_LEN: 2503 |STR_TIME: 0.391002893447876
> STR_ID: 4a3s |STR_LEN: 816 |STR_TIME: 0.15226411819458008
> STR_ID: 4a3t |STR_LEN: 1477 |STR_TIME: 0.1939849853515625
> STR_ID: 4a3u |STR_LEN: 1233 |STR_TIME: 0.18011116981506348
> STR_ID: 4a3v |STR_LEN: 1079 |STR_TIME: 0.246107816696167
> STR_ID: 4a3w |STR_LEN: 233 |STR_TIME: 0.051464080810546875
> STR_ID: 4a3x |STR_LEN: 375 |STR_TIME: 0.0401768684387207
> STR_ID: 4a3y |STR_LEN: 1385 |STR_TIME: 0.24775290489196777
> STR_ID: 4a3z |STR_LEN: 398 |STR_TIME: 0.03218412399291992
> STR_ID: 5a30 |STR_LEN: 936 |STR_TIME: 0.15001296997070312
> STR_ID: 5a31 |STR_LEN: 8627 |STR_TIME: 1.6681678295135498
> STR_ID: 5a32 |STR_LEN: 557 |STR_TIME: 0.07825994491577148
> STR_ID: 5a33 |STR_LEN: 563 |STR_TIME: 0.20387816429138184
> STR_ID: 5a34 |STR_LEN: 1536 |STR_TIME: 0.32053399085998535
> STR_ID: 5a35 |STR_LEN: 363 |STR_TIME: 0.025989770889282227
> STR_ID: 5a36 |STR_LEN: 580 |STR_TIME: 0.09210705757141113
> STR_ID: 5a37 |STR_LEN: 746 |STR_TIME: 0.07397103309631348
> STR_ID: 5a38 |STR_LEN: 647 |STR_TIME: 0.1412830352783203
> STR_ID: 5a39 |STR_LEN: 317 |STR_TIME: 0.10871720314025879
> STR_ID: 5a3a |STR_LEN: 585 |STR_TIME: 0.057333946228027344
> STR_ID: 5a3b |STR_LEN: 540 |STR_TIME: 0.05252695083618164
> STR_ID: 5a3c |STR_LEN: 450 |STR_TIME: 0.052231788635253906
> STR_ID: 5a3d |STR_LEN: 304 |STR_TIME: 0.12019777297973633
> STR_ID: 5a3e |STR_LEN: 138 |STR_TIME: 0.02586221694946289
> STR_ID: 5a3f |STR_LEN: 2500 |STR_TIME: 0.5395410060882568
> STR_ID: 5a3g |STR_LEN: 171 |STR_TIME: 0.988677978515625
> STR_ID: 5a3h |STR_LEN: 649 |STR_TIME: 0.058791160583496094
> STR_ID: 5a3i |STR_LEN: 1871 |STR_TIME: 0.49001216888427734
> STR_ID: 5a3j |STR_LEN: 3925 |STR_TIME: 0.8710131645202637
> STR_ID: 5a3k |STR_LEN: 1098 |STR_TIME: 0.2520451545715332
> STR_ID: 5a3l |STR_LEN: 1937 |STR_TIME: 0.22439336776733398
> STR_ID: 5a3m |STR_LEN: 1920 |STR_TIME: 0.17019915580749512
> STR_ID: 5a3n |STR_LEN: 875 |STR_TIME: 0.13127398490905762
> STR_ID: 5a3o |STR_LEN: 1097 |STR_TIME: 0.0855860710144043
> STR_ID: 5a3p |STR_LEN: 1015 |STR_TIME: 0.09089088439941406
> STR_ID: 5a3q |STR_LEN: 1010 |STR_TIME: 0.2403409481048584
> STR_ID: 5a3r |STR_LEN: 1006 |STR_TIME: 0.19305896759033203
> STR_ID: 5a3s |STR_LEN: 2012 |STR_TIME: 0.47453904151916504
> STR_ID: 5a3t |STR_LEN: 708 |STR_TIME: 0.0757601261138916
> STR_ID: 5a3u |STR_LEN: 622 |STR_TIME: 0.11634612083435059
> STR_ID: 5a3v |STR_LEN: 1040 |STR_TIME: 0.17339801788330078
> STR_ID: 5a3w |STR_LEN: 694 |STR_TIME: 0.08664870262145996
> STR_ID: 5a3x |STR_LEN: 1581 |STR_TIME: 0.32749414443969727
> STR_ID: 5a3y |STR_LEN: 652 |STR_TIME: 0.06890106201171875
> STR_ID: 5a3z |STR_LEN: 442 |STR_TIME: 0.05192303657531738
> STR_ID: 6a3h |STR_LEN: 640 |STR_TIME: 0.09209918975830078
> STR_ID: 7a3h |STR_LEN: 785 |STR_TIME: 0.07152700424194336
> STR_ID: 8a3h |STR_LEN: 809 |STR_TIME: 0.07380795478820801
