>> START_DIR: ./data/w/w0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1w00 |STR_LEN: 385 |STR_TIME: 0.035871028900146484
>> START_DIR: ./data/w/w3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1w30 |STR_LEN: 680 |STR_TIME: 0.055821895599365234
> STR_ID: 1w31 |STR_LEN: 611 |STR_TIME: 0.05740690231323242
> STR_ID: 1w32 |STR_LEN: 1731 |STR_TIME: 0.2138831615447998
> STR_ID: 1w33 |STR_LEN: 404 |STR_TIME: 0.05757784843444824
> STR_ID: 1w34 |STR_LEN: 740 |STR_TIME: 0.05320310592651367
> STR_ID: 1w35 |STR_LEN: 789 |STR_TIME: 0.05616402626037598
> STR_ID: 1w36 |STR_LEN: 5672 |STR_TIME: 0.8705759048461914
> STR_ID: 1w37 |STR_LEN: 2082 |STR_TIME: 0.2056410312652588
> STR_ID: 1w39 |STR_LEN: 547 |STR_TIME: 0.0742180347442627
> STR_ID: 1w3a |STR_LEN: 397 |STR_TIME: 0.048645973205566406
> STR_ID: 1w3b |STR_LEN: 784 |STR_TIME: 1.0347340106964111
> STR_ID: 1w3c |STR_LEN: 572 |STR_TIME: 0.054546356201171875
> STR_ID: 1w3d |STR_LEN: 46 |STR_TIME: 0.2893970012664795
> STR_ID: 1w3e |STR_LEN: 186 |STR_TIME: 0.01613903045654297
> STR_ID: 1w3f |STR_LEN: 448 |STR_TIME: 0.045495033264160156
> STR_ID: 1w3g |STR_LEN: 443 |STR_TIME: 0.04952812194824219
> STR_ID: 1w3h |STR_LEN: 1326 |STR_TIME: 0.20752716064453125
> STR_ID: 1w3i |STR_LEN: 2064 |STR_TIME: 0.19922399520874023
> STR_ID: 1w3j |STR_LEN: 1437 |STR_TIME: 0.18584895133972168
> STR_ID: 1w3k |STR_LEN: 765 |STR_TIME: 0.0718379020690918
> STR_ID: 1w3l |STR_LEN: 912 |STR_TIME: 0.08113670349121094
> STR_ID: 1w3m |STR_LEN: 387 |STR_TIME: 0.07752084732055664
> STR_ID: 1w3n |STR_LEN: 1991 |STR_TIME: 0.19102096557617188
> STR_ID: 1w3o |STR_LEN: 539 |STR_TIME: 0.0381617546081543
> STR_ID: 1w3p |STR_LEN: 499 |STR_TIME: 0.07353496551513672
> STR_ID: 1w3q |STR_LEN: 476 |STR_TIME: 0.03656911849975586
> STR_ID: 1w3r |STR_LEN: 500 |STR_TIME: 0.04245185852050781
> STR_ID: 1w3s |STR_LEN: 486 |STR_TIME: 0.06565594673156738
> STR_ID: 1w3t |STR_LEN: 2007 |STR_TIME: 0.218536376953125
> STR_ID: 1w3u |STR_LEN: 702 |STR_TIME: 0.0644528865814209
> STR_ID: 1w3v |STR_LEN: 615 |STR_TIME: 0.051502227783203125
> STR_ID: 1w3w |STR_LEN: 426 |STR_TIME: 0.05170583724975586
> STR_ID: 1w3x |STR_LEN: 573 |STR_TIME: 0.05636000633239746
> STR_ID: 1w3y |STR_LEN: 1293 |STR_TIME: 0.16414904594421387
> STR_ID: 1w3z |STR_LEN: 369 |STR_TIME: 0.053958892822265625
> STR_ID: 2w31 |STR_LEN: 708 |STR_TIME: 0.07237815856933594
> STR_ID: 2w35 |STR_LEN: 687 |STR_TIME: 0.10471487045288086
> STR_ID: 2w36 |STR_LEN: 701 |STR_TIME: 0.0798490047454834
> STR_ID: 2w37 |STR_LEN: 1357 |STR_TIME: 0.15149903297424316
> STR_ID: 2w38 |STR_LEN: 852 |STR_TIME: 0.10330915451049805
> STR_ID: 2w39 |STR_LEN: 738 |STR_TIME: 0.07289290428161621
> STR_ID: 2w3a |STR_LEN: 787 |STR_TIME: 0.08879804611206055
> STR_ID: 2w3b |STR_LEN: 952 |STR_TIME: 0.12990117073059082
> STR_ID: 2w3c |STR_LEN: 677 |STR_TIME: 0.08066797256469727
> STR_ID: 2w3d |STR_LEN: 413 |STR_TIME: 0.047209978103637695
> STR_ID: 2w3e |STR_LEN: 556 |STR_TIME: 0.05076289176940918
> STR_ID: 2w3f |STR_LEN: 465 |STR_TIME: 0.04676198959350586
> STR_ID: 2w3g |STR_LEN: 590 |STR_TIME: 0.08660411834716797
> STR_ID: 2w3h |STR_LEN: 545 |STR_TIME: 0.04847097396850586
> STR_ID: 2w3i |STR_LEN: 451 |STR_TIME: 0.04372000694274902
> STR_ID: 2w3j |STR_LEN: 361 |STR_TIME: 0.02589726448059082
> STR_ID: 2w3k |STR_LEN: 407 |STR_TIME: 0.04430508613586426
> STR_ID: 2w3l |STR_LEN: 508 |STR_TIME: 0.050314903259277344
> STR_ID: 2w3m |STR_LEN: 870 |STR_TIME: 0.11766886711120605
> STR_ID: 2w3n |STR_LEN: 831 |STR_TIME: 0.09376096725463867
> STR_ID: 2w3o |STR_LEN: 509 |STR_TIME: 0.04145097732543945
> STR_ID: 2w3p |STR_LEN: 2416 |STR_TIME: 0.21129822731018066
> STR_ID: 2w3q |STR_LEN: 396 |STR_TIME: 0.043936729431152344
> STR_ID: 2w3r |STR_LEN: 4949 |STR_TIME: 0.8045661449432373
> STR_ID: 2w3s |STR_LEN: 4906 |STR_TIME: 0.8656461238861084
> STR_ID: 2w3t |STR_LEN: 346 |STR_TIME: 0.02793598175048828
> STR_ID: 2w3u |STR_LEN: 263 |STR_TIME: 0.02733016014099121
> STR_ID: 2w3v |STR_LEN: 327 |STR_TIME: 0.027325868606567383
> STR_ID: 2w3w |STR_LEN: 293 |STR_TIME: 0.0305478572845459
> STR_ID: 2w3x |STR_LEN: 1388 |STR_TIME: 0.14157986640930176
> STR_ID: 2w3y |STR_LEN: 892 |STR_TIME: 0.20082807540893555
> STR_ID: 2w3z |STR_LEN: 540 |STR_TIME: 0.044645071029663086
> STR_ID: 3w30 |STR_LEN: 384 |STR_TIME: 0.057813167572021484
> STR_ID: 3w31 |STR_LEN: 348 |STR_TIME: 0.052639007568359375
> STR_ID: 3w32 |STR_LEN: 401 |STR_TIME: 0.05875897407531738
> STR_ID: 3w33 |STR_LEN: 426 |STR_TIME: 0.09217214584350586
> STR_ID: 3w34 |STR_LEN: 616 |STR_TIME: 0.0641629695892334
> STR_ID: 3w35 |STR_LEN: 1149 |STR_TIME: 0.19181323051452637
> STR_ID: 3w36 |STR_LEN: 1570 |STR_TIME: 0.18834590911865234
> STR_ID: 3w37 |STR_LEN: 1579 |STR_TIME: 0.21155929565429688
> STR_ID: 3w38 |STR_LEN: 867 |STR_TIME: 0.11831498146057129
> STR_ID: 3w39 |STR_LEN: 768 |STR_TIME: 0.15016579627990723
> STR_ID: 3w3a |STR_LEN: 6828 |STR_TIME: 1.157015085220337
> STR_ID: 3w3b |STR_LEN: 380 |STR_TIME: 0.04216504096984863
> STR_ID: 3w3c |STR_LEN: 238 |STR_TIME: 0.06794977188110352
> STR_ID: 3w3d |STR_LEN: 1027 |STR_TIME: 0.1926889419555664
> STR_ID: 3w3e |STR_LEN: 1076 |STR_TIME: 0.08162212371826172
> STR_ID: 3w3g |STR_LEN: 1979 |STR_TIME: 0.3509960174560547
> STR_ID: 3w3j |STR_LEN: 2399 |STR_TIME: 0.3495028018951416
> STR_ID: 3w3k |STR_LEN: 1886 |STR_TIME: 0.3523240089416504
> STR_ID: 3w3l |STR_LEN: 3978 |STR_TIME: 0.7796452045440674
> STR_ID: 3w3m |STR_LEN: 838 |STR_TIME: 0.14504528045654297
> STR_ID: 3w3n |STR_LEN: 2209 |STR_TIME: 0.4098079204559326
> STR_ID: 3w3o |STR_LEN: 1061 |STR_TIME: 0.13235116004943848
> STR_ID: 3w3s |STR_LEN: 650 |STR_TIME: 0.14481425285339355
> STR_ID: 3w3t |STR_LEN: 1025 |STR_TIME: 0.19433975219726562
> STR_ID: 3w3u |STR_LEN: 1030 |STR_TIME: 0.1407947540283203
> STR_ID: 3w3v |STR_LEN: 1025 |STR_TIME: 0.1826796531677246
> STR_ID: 3w3w |STR_LEN: 1141 |STR_TIME: 0.15105485916137695
> STR_ID: 3w3x |STR_LEN: 1031 |STR_TIME: 0.18157291412353516
> STR_ID: 3w3y |STR_LEN: 1034 |STR_TIME: 0.14681696891784668
> STR_ID: 3w3z |STR_LEN: 1190 |STR_TIME: 0.2612760066986084
>> FINISH_DIR: ./data/w/w3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 422 |DIR_TIME: 16.56401014328003 

>> START_DIR: ./data/w/w4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1w40 |STR_LEN: 144 |STR_TIME: 0.016509056091308594
> STR_ID: 1w41 |STR_LEN: 194 |STR_TIME: 0.01571488380432129
> STR_ID: 1w42 |STR_LEN: 169 |STR_TIME: 0.014532089233398438
> STR_ID: 1w44 |STR_LEN: 1689 |STR_TIME: 0.156325101852417
> STR_ID: 1w45 |STR_LEN: 667 |STR_TIME: 0.14108610153198242
> STR_ID: 1w46 |STR_LEN: 1208 |STR_TIME: 0.12762093544006348
> STR_ID: 1w47 |STR_LEN: 1370 |STR_TIME: 0.16401386260986328
> STR_ID: 1w48 |STR_LEN: 1706 |STR_TIME: 0.14307403564453125
> STR_ID: 1w49 |STR_LEN: 1503 |STR_TIME: 0.18270397186279297
> STR_ID: 1w4a |STR_LEN: 1517 |STR_TIME: 0.14492511749267578
> STR_ID: 1w4b |STR_LEN: 1434 |STR_TIME: 0.1747119426727295
> STR_ID: 1w4c |STR_LEN: 10353 |STR_TIME: 1.2855098247528076
> STR_ID: 1w4e |STR_LEN: 45 |STR_TIME: 0.32042980194091797
> STR_ID: 1w4f |STR_LEN: 45 |STR_TIME: 0.36824917793273926
> STR_ID: 1w4g |STR_LEN: 45 |STR_TIME: 0.31627988815307617
> STR_ID: 1w4h |STR_LEN: 45 |STR_TIME: 0.3042011260986328
> STR_ID: 1w4i |STR_LEN: 62 |STR_TIME: 0.3906717300415039
> STR_ID: 1w4j |STR_LEN: 51 |STR_TIME: 0.3393440246582031
> STR_ID: 1w4k |STR_LEN: 51 |STR_TIME: 0.2674109935760498
> STR_ID: 1w4l |STR_LEN: 843 |STR_TIME: 0.1520671844482422
> STR_ID: 1w4m |STR_LEN: 95 |STR_TIME: 0.2305300235748291
> STR_ID: 1w4n |STR_LEN: 2287 |STR_TIME: 0.4572620391845703
> STR_ID: 1w4o |STR_LEN: 449 |STR_TIME: 0.04796791076660156
> STR_ID: 1w4p |STR_LEN: 540 |STR_TIME: 0.047608137130737305
> STR_ID: 1w4q |STR_LEN: 558 |STR_TIME: 0.040611982345581055
> STR_ID: 1w4r |STR_LEN: 2114 |STR_TIME: 0.2926919460296631
> STR_ID: 1w4s |STR_LEN: 252 |STR_TIME: 0.023974895477294922
> STR_ID: 1w4t |STR_LEN: 394 |STR_TIME: 0.04293084144592285
> STR_ID: 1w4u |STR_LEN: 147 |STR_TIME: 0.48866820335388184
> STR_ID: 1w4v |STR_LEN: 1417 |STR_TIME: 0.13709115982055664
> STR_ID: 1w4w |STR_LEN: 664 |STR_TIME: 0.05029010772705078
> STR_ID: 1w4x |STR_LEN: 1070 |STR_TIME: 0.09350299835205078
> STR_ID: 1w4y |STR_LEN: 651 |STR_TIME: 0.11172127723693848
> STR_ID: 1w4z |STR_LEN: 573 |STR_TIME: 0.07474207878112793
> STR_ID: 2w40 |STR_LEN: 4012 |STR_TIME: 0.4754910469055176
> STR_ID: 2w41 |STR_LEN: 1343 |STR_TIME: 0.18465685844421387
> STR_ID: 2w42 |STR_LEN: 1219 |STR_TIME: 0.13402700424194336
> STR_ID: 2w43 |STR_LEN: 1043 |STR_TIME: 0.1313772201538086
> STR_ID: 2w44 |STR_LEN: 185 |STR_TIME: 0.02396225929260254
> STR_ID: 2w45 |STR_LEN: 910 |STR_TIME: 0.13194608688354492
> STR_ID: 2w46 |STR_LEN: 700 |STR_TIME: 0.04863595962524414
> STR_ID: 2w47 |STR_LEN: 375 |STR_TIME: 0.025279998779296875
> STR_ID: 2w48 |STR_LEN: 1234 |STR_TIME: 0.2644963264465332
> STR_ID: 2w49 |STR_LEN: 8792 |STR_TIME: 1.524784803390503
> STR_ID: 2w4a |STR_LEN: 1099 |STR_TIME: 4.721174001693726
> STR_ID: 2w4b |STR_LEN: 895 |STR_TIME: 0.12853312492370605
> STR_ID: 2w4c |STR_LEN: 202 |STR_TIME: 0.015793800354003906
> STR_ID: 2w4d |STR_LEN: 678 |STR_TIME: 0.08443021774291992
> STR_ID: 2w4e |STR_LEN: 412 |STR_TIME: 0.042233943939208984
> STR_ID: 2w4f |STR_LEN: 192 |STR_TIME: 0.021114826202392578
> STR_ID: 2w4g |STR_LEN: 1099 |STR_TIME: 4.619849920272827
> STR_ID: 2w4h |STR_LEN: 1099 |STR_TIME: 3.031282901763916
> STR_ID: 2w4i |STR_LEN: 2374 |STR_TIME: 0.1789398193359375
> STR_ID: 2w4j |STR_LEN: 630 |STR_TIME: 0.06282186508178711
> STR_ID: 2w4k |STR_LEN: 574 |STR_TIME: 0.05128788948059082
> STR_ID: 2w4l |STR_LEN: 1192 |STR_TIME: 0.13601112365722656
> STR_ID: 2w4m |STR_LEN: 343 |STR_TIME: 0.03839898109436035
> STR_ID: 2w4o |STR_LEN: 394 |STR_TIME: 0.05107879638671875
> STR_ID: 2w4p |STR_LEN: 182 |STR_TIME: 0.014589071273803711
> STR_ID: 2w4q |STR_LEN: 543 |STR_TIME: 0.05436396598815918
> STR_ID: 2w4r |STR_LEN: 638 |STR_TIME: 0.0782780647277832
> STR_ID: 2w4s |STR_LEN: 435 |STR_TIME: 0.05672907829284668
> STR_ID: 2w4t |STR_LEN: 1059 |STR_TIME: 9.42974591255188
> STR_ID: 2w4u |STR_LEN: 8759 |STR_TIME: 1.646838903427124
> STR_ID: 2w4v |STR_LEN: 1059 |STR_TIME: 6.312953948974609
> STR_ID: 2w4w |STR_LEN: 1059 |STR_TIME: 9.136072874069214
> STR_ID: 2w4x |STR_LEN: 689 |STR_TIME: 0.0950310230255127
> STR_ID: 2w4y |STR_LEN: 373 |STR_TIME: 0.05437898635864258
> STR_ID: 2w4z |STR_LEN: 373 |STR_TIME: 0.05290532112121582
> STR_ID: 3w40 |STR_LEN: 1000 |STR_TIME: 0.10037779808044434
> STR_ID: 3w41 |STR_LEN: 405 |STR_TIME: 0.03404593467712402
> STR_ID: 3w42 |STR_LEN: 1009 |STR_TIME: 0.10329294204711914
> STR_ID: 3w43 |STR_LEN: 520 |STR_TIME: 0.04979300498962402
> STR_ID: 3w44 |STR_LEN: 657 |STR_TIME: 0.08091402053833008
> STR_ID: 3w45 |STR_LEN: 772 |STR_TIME: 0.06842803955078125
> STR_ID: 3w4i |STR_LEN: 1368 |STR_TIME: 0.21185302734375
> STR_ID: 3w4j |STR_LEN: 1368 |STR_TIME: 0.2044389247894287
> STR_ID: 3w4k |STR_LEN: 1368 |STR_TIME: 0.21452903747558594
> STR_ID: 3w4o |STR_LEN: 587 |STR_TIME: 0.05933499336242676
> STR_ID: 3w4p |STR_LEN: 468 |STR_TIME: 0.0558779239654541
> STR_ID: 3w4q |STR_LEN: 1703 |STR_TIME: 0.17845988273620605
> STR_ID: 3w4r |STR_LEN: 942 |STR_TIME: 0.07161808013916016
> STR_ID: 3w4s |STR_LEN: 935 |STR_TIME: 1.197390079498291
> STR_ID: 3w4t |STR_LEN: 538 |STR_TIME: 0.08222103118896484
> STR_ID: 3w4u |STR_LEN: 2440 |STR_TIME: 0.19787096977233887
> STR_ID: 3w4y |STR_LEN: 588 |STR_TIME: 0.06334900856018066
> STR_ID: 4w4g |STR_LEN: 22466 |STR_TIME: 9.099504232406616
> STR_ID: 4w4h |STR_LEN: 903 |STR_TIME: 0.3231070041656494
> STR_ID: 4w4i |STR_LEN: 270 |STR_TIME: 0.04517674446105957
> STR_ID: 4w4j |STR_LEN: 532 |STR_TIME: 0.09124016761779785
> STR_ID: 4w4k |STR_LEN: 597 |STR_TIME: 0.09690499305725098
> STR_ID: 4w4l |STR_LEN: 632 |STR_TIME: 0.10750007629394531
> STR_ID: 4w4m |STR_LEN: 872 |STR_TIME: 0.12543511390686035
> STR_ID: 4w4n |STR_LEN: 803 |STR_TIME: 0.08788323402404785
> STR_ID: 4w4o |STR_LEN: 1292 |STR_TIME: 0.5602071285247803
> STR_ID: 4w4q |STR_LEN: 727 |STR_TIME: 0.06313586235046387
> STR_ID: 4w4r |STR_LEN: 1170 |STR_TIME: 0.10033512115478516
> STR_ID: 4w4s |STR_LEN: 905 |STR_TIME: 0.12525510787963867
> STR_ID: 4w4t |STR_LEN: 1715 |STR_TIME: 0.13591504096984863
> STR_ID: 4w4u |STR_LEN: 1375 |STR_TIME: 0.2663838863372803
> STR_ID: 4w4v |STR_LEN: 666 |STR_TIME: 0.06914997100830078
> STR_ID: 4w4w |STR_LEN: 636 |STR_TIME: 0.10593509674072266
> STR_ID: 4w4x |STR_LEN: 503 |STR_TIME: 0.06510400772094727
> STR_ID: 4w4y |STR_LEN: 517 |STR_TIME: 0.06824994087219238
> STR_ID: 4w4z |STR_LEN: 926 |STR_TIME: 0.17358899116516113
>> FINISH_DIR: ./data/w/w4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 527 |DIR_TIME: 67.05303287506104 

>> START_DIR: ./data/w/w5/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1w50 |STR_LEN: 661 |STR_TIME: 0.06308126449584961
> STR_ID: 1w51 |STR_LEN: 520 |STR_TIME: 0.058161258697509766
> STR_ID: 1w52 |STR_LEN: 452 |STR_TIME: 0.06178402900695801
> STR_ID: 1w53 |STR_LEN: 126 |STR_TIME: 0.021033048629760742
> STR_ID: 1w54 |STR_LEN: 946 |STR_TIME: 0.14041709899902344
> STR_ID: 1w55 |STR_LEN: 622 |STR_TIME: 0.05970478057861328
> STR_ID: 1w56 |STR_LEN: 1356 |STR_TIME: 0.12471604347229004
> STR_ID: 1w57 |STR_LEN: 429 |STR_TIME: 0.0572049617767334
> STR_ID: 1w58 |STR_LEN: 478 |STR_TIME: 0.08782315254211426
> STR_ID: 1w59 |STR_LEN: 813 |STR_TIME: 0.09916496276855469
> STR_ID: 1w5a |STR_LEN: 920 |STR_TIME: 0.10181307792663574
> STR_ID: 1w5b |STR_LEN: 919 |STR_TIME: 0.12406396865844727
> STR_ID: 1w5c |STR_LEN: 5064 |STR_TIME: 0.7841002941131592
> STR_ID: 1w5d |STR_LEN: 820 |STR_TIME: 0.07780098915100098
> STR_ID: 1w5e |STR_LEN: 3676 |STR_TIME: 0.6012020111083984
> STR_ID: 1w5f |STR_LEN: 1002 |STR_TIME: 0.10210037231445312
> STR_ID: 1w5g |STR_LEN: 67 |STR_TIME: 0.008335113525390625
> STR_ID: 1w5h |STR_LEN: 62 |STR_TIME: 0.007348299026489258
> STR_ID: 1w5i |STR_LEN: 68 |STR_TIME: 0.010144948959350586
> STR_ID: 1w5j |STR_LEN: 144 |STR_TIME: 0.020705223083496094
> STR_ID: 1w5k |STR_LEN: 226 |STR_TIME: 0.023651123046875
> STR_ID: 1w5l |STR_LEN: 68 |STR_TIME: 0.012244939804077148
> STR_ID: 1w5m |STR_LEN: 1554 |STR_TIME: 0.1898510456085205
> STR_ID: 1w5n |STR_LEN: 1283 |STR_TIME: 0.11400699615478516
> STR_ID: 1w5o |STR_LEN: 1315 |STR_TIME: 0.14181303977966309
> STR_ID: 1w5p |STR_LEN: 1196 |STR_TIME: 0.11447811126708984
> STR_ID: 1w5q |STR_LEN: 1270 |STR_TIME: 0.11608695983886719
> STR_ID: 1w5r |STR_LEN: 944 |STR_TIME: 0.15504908561706543
> STR_ID: 1w5s |STR_LEN: 906 |STR_TIME: 0.11853885650634766
> STR_ID: 1w5t |STR_LEN: 1342 |STR_TIME: 0.21524405479431152
> STR_ID: 1w5u |STR_LEN: 116 |STR_TIME: 0.019706010818481445
> STR_ID: 1w5v |STR_LEN: 317 |STR_TIME: 0.03198885917663574
> STR_ID: 1w5w |STR_LEN: 324 |STR_TIME: 0.030951976776123047
> STR_ID: 1w5x |STR_LEN: 321 |STR_TIME: 0.03019094467163086
> STR_ID: 1w5y |STR_LEN: 300 |STR_TIME: 0.03197193145751953
> STR_ID: 1w5z |STR_LEN: 1134 |STR_TIME: 0.23354411125183105
> STR_ID: 2w50 |STR_LEN: 344 |STR_TIME: 0.03044915199279785
> STR_ID: 2w51 |STR_LEN: 137 |STR_TIME: 0.01800394058227539
> STR_ID: 2w52 |STR_LEN: 734 |STR_TIME: 0.057023048400878906
> STR_ID: 2w53 |STR_LEN: 646 |STR_TIME: 0.05867910385131836
> STR_ID: 2w54 |STR_LEN: 4864 |STR_TIME: 0.8364548683166504
> STR_ID: 2w55 |STR_LEN: 4907 |STR_TIME: 0.8286590576171875
> STR_ID: 2w56 |STR_LEN: 468 |STR_TIME: 0.04549694061279297
> STR_ID: 2w57 |STR_LEN: 345 |STR_TIME: 0.03932595252990723
> STR_ID: 2w58 |STR_LEN: 545 |STR_TIME: 0.05843806266784668
> STR_ID: 2w59 |STR_LEN: 997 |STR_TIME: 0.19744491577148438
> STR_ID: 2w5a |STR_LEN: 628 |STR_TIME: 0.0656137466430664
> STR_ID: 2w5b |STR_LEN: 440 |STR_TIME: 0.054841041564941406
> STR_ID: 2w5e |STR_LEN: 1354 |STR_TIME: 0.17661023139953613
> STR_ID: 2w5f |STR_LEN: 2650 |STR_TIME: 0.18138790130615234
> STR_ID: 2w5g |STR_LEN: 367 |STR_TIME: 0.06685423851013184
> STR_ID: 2w5h |STR_LEN: 385 |STR_TIME: 0.05290794372558594
> STR_ID: 2w5i |STR_LEN: 285 |STR_TIME: 0.0345461368560791
> STR_ID: 2w5j |STR_LEN: 1092 |STR_TIME: 0.12577104568481445
> STR_ID: 2w5k |STR_LEN: 421 |STR_TIME: 0.04095196723937988
> STR_ID: 2w5l |STR_LEN: 401 |STR_TIME: 0.08472394943237305
> STR_ID: 2w5m |STR_LEN: 375 |STR_TIME: 0.03584003448486328
> STR_ID: 2w5n |STR_LEN: 783 |STR_TIME: 0.06251096725463867
> STR_ID: 2w5o |STR_LEN: 686 |STR_TIME: 0.057578086853027344
> STR_ID: 2w5p |STR_LEN: 769 |STR_TIME: 0.0642099380493164
> STR_ID: 2w5q |STR_LEN: 986 |STR_TIME: 0.10167598724365234
> STR_ID: 2w5r |STR_LEN: 868 |STR_TIME: 0.07219505310058594
> STR_ID: 2w5s |STR_LEN: 747 |STR_TIME: 0.06868720054626465
> STR_ID: 2w5t |STR_LEN: 755 |STR_TIME: 0.07197308540344238
> STR_ID: 2w5u |STR_LEN: 418 |STR_TIME: 0.08178091049194336
> STR_ID: 2w5v |STR_LEN: 1289 |STR_TIME: 0.13421392440795898
> STR_ID: 2w5w |STR_LEN: 1669 |STR_TIME: 0.17104887962341309
> STR_ID: 2w5x |STR_LEN: 1354 |STR_TIME: 0.1382899284362793
> STR_ID: 2w5y |STR_LEN: 302 |STR_TIME: 0.02876114845275879
> STR_ID: 2w5z |STR_LEN: 256 |STR_TIME: 0.03187417984008789
> STR_ID: 3w51 |STR_LEN: 741 |STR_TIME: 0.11135077476501465
> STR_ID: 3w52 |STR_LEN: 645 |STR_TIME: 0.04648590087890625
> STR_ID: 3w53 |STR_LEN: 912 |STR_TIME: 0.0792090892791748
> STR_ID: 3w54 |STR_LEN: 1367 |STR_TIME: 0.18995404243469238
> STR_ID: 3w55 |STR_LEN: 419 |STR_TIME: 0.051892757415771484
> STR_ID: 3w56 |STR_LEN: 260 |STR_TIME: 0.02141404151916504
> STR_ID: 3w57 |STR_LEN: 632 |STR_TIME: 0.04633283615112305
> STR_ID: 3w58 |STR_LEN: 1038 |STR_TIME: 0.08674097061157227
> STR_ID: 3w59 |STR_LEN: 889 |STR_TIME: 0.12744808197021484
> STR_ID: 3w5a |STR_LEN: 2046 |STR_TIME: 0.3239419460296631
> STR_ID: 3w5b |STR_LEN: 1012 |STR_TIME: 0.17387604713439941
> STR_ID: 3w5c |STR_LEN: 1013 |STR_TIME: 0.18937087059020996
> STR_ID: 3w5d |STR_LEN: 1034 |STR_TIME: 0.14119696617126465
> STR_ID: 3w5e |STR_LEN: 1036 |STR_TIME: 0.15057730674743652
> STR_ID: 3w5f |STR_LEN: 3329 |STR_TIME: 0.3623690605163574
> STR_ID: 3w5g |STR_LEN: 1621 |STR_TIME: 0.2447061538696289
> STR_ID: 3w5h |STR_LEN: 886 |STR_TIME: 0.10219502449035645
> STR_ID: 3w5i |STR_LEN: 501 |STR_TIME: 0.05683708190917969
> STR_ID: 3w5j |STR_LEN: 619 |STR_TIME: 0.06305789947509766
> STR_ID: 3w5k |STR_LEN: 1033 |STR_TIME: 0.2483232021331787
> STR_ID: 3w5m |STR_LEN: 1788 |STR_TIME: 0.1918168067932129
> STR_ID: 3w5n |STR_LEN: 2139 |STR_TIME: 0.17399072647094727
> STR_ID: 3w5o |STR_LEN: 1210 |STR_TIME: 0.25859904289245605
> STR_ID: 3w5p |STR_LEN: 360 |STR_TIME: 0.04031109809875488
> STR_ID: 3w5q |STR_LEN: 362 |STR_TIME: 0.042315006256103516
> STR_ID: 3w5r |STR_LEN: 303 |STR_TIME: 0.04177379608154297
> STR_ID: 3w5s |STR_LEN: 1392 |STR_TIME: 0.18414783477783203
> STR_ID: 3w5t |STR_LEN: 310 |STR_TIME: 0.037841081619262695
> STR_ID: 3w5u |STR_LEN: 1598 |STR_TIME: 0.25676798820495605
> STR_ID: 3w5v |STR_LEN: 790 |STR_TIME: 0.11314606666564941
> STR_ID: 3w5w |STR_LEN: 387 |STR_TIME: 0.049182891845703125
> STR_ID: 3w5x |STR_LEN: 165 |STR_TIME: 0.016379117965698242
> STR_ID: 3w5y |STR_LEN: 265 |STR_TIME: 0.03587794303894043
> STR_ID: 3w5z |STR_LEN: 138 |STR_TIME: 0.014813899993896484
> STR_ID: 4w50 |STR_LEN: 942 |STR_TIME: 0.1781468391418457
> STR_ID: 4w51 |STR_LEN: 323 |STR_TIME: 0.029402971267700195
> STR_ID: 4w52 |STR_LEN: 312 |STR_TIME: 0.027231931686401367
> STR_ID: 4w53 |STR_LEN: 308 |STR_TIME: 0.029664993286132812
> STR_ID: 4w54 |STR_LEN: 299 |STR_TIME: 0.03083014488220215
> STR_ID: 4w55 |STR_LEN: 323 |STR_TIME: 0.05592203140258789
> STR_ID: 4w56 |STR_LEN: 325 |STR_TIME: 0.03046894073486328
> STR_ID: 4w57 |STR_LEN: 322 |STR_TIME: 0.029368162155151367
> STR_ID: 4w58 |STR_LEN: 296 |STR_TIME: 0.0292360782623291
> STR_ID: 4w59 |STR_LEN: 351 |STR_TIME: 0.029237031936645508
> STR_ID: 4w5a |STR_LEN: 430 |STR_TIME: 0.05487489700317383
> STR_ID: 4w5b |STR_LEN: 736 |STR_TIME: 0.13777399063110352
> STR_ID: 4w5c |STR_LEN: 1101 |STR_TIME: 0.1817610263824463
> STR_ID: 4w5h |STR_LEN: 358 |STR_TIME: 0.040647029876708984
> STR_ID: 4w5i |STR_LEN: 774 |STR_TIME: 0.1009221076965332
> STR_ID: 4w5j |STR_LEN: 1662 |STR_TIME: 0.3253328800201416
> STR_ID: 4w5k |STR_LEN: 1560 |STR_TIME: 0.15917205810546875
> STR_ID: 4w5l |STR_LEN: 25 |STR_TIME: 0.0030710697174072266
> STR_ID: 4w5m |STR_LEN: 19 |STR_TIME: 0.002583026885986328
> STR_ID: 4w5n |STR_LEN: 862 |STR_TIME: 0.20601224899291992
> STR_ID: 4w5o |STR_LEN: 1274 |STR_TIME: 0.16855311393737793
> STR_ID: 4w5p |STR_LEN: 19 |STR_TIME: 0.00315093994140625
