>> START_DIR: ./data/p/p0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1p00 |STR_LEN: 44 |STR_TIME: 0.14609813690185547
> STR_ID: 5p1t |STR_LEN: 553 |STR_TIME: 0.12183094024658203
> STR_ID: 5p1u |STR_LEN: 526 |STR_TIME: 0.09808802604675293
> STR_ID: 5p1v |STR_LEN: 527 |STR_TIME: 0.1045370101928711
> STR_ID: 5p1w |STR_LEN: 575 |STR_TIME: 0.13527417182922363
> STR_ID: 5p1x |STR_LEN: 589 |STR_TIME: 0.09887290000915527
> STR_ID: 5p1y |STR_LEN: 494 |STR_TIME: 0.09742617607116699
> STR_ID: 5p1z |STR_LEN: 509 |STR_TIME: 0.12880802154541016
>> FINISH_DIR: ./data/p/p1/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 339 |DIR_TIME: 26.18255615234375 

>> START_DIR: ./data/p/p2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1p20 |STR_LEN: 68 |STR_TIME: 0.0041272640228271484
> STR_ID: 1p22 |STR_LEN: 544 |STR_TIME: 0.07452392578125
> STR_ID: 1p23 |STR_LEN: 56 |STR_TIME: 0.1927797794342041
> STR_ID: 1p24 |STR_LEN: 60 |STR_TIME: 0.043058156967163086
> STR_ID: 1p25 |STR_LEN: 60 |STR_TIME: 0.01081705093383789
> STR_ID: 1p26 |STR_LEN: 60 |STR_TIME: 0.010439872741699219
> STR_ID: 1p27 |STR_LEN: 572 |STR_TIME: 0.06955504417419434
> STR_ID: 1p28 |STR_LEN: 476 |STR_TIME: 0.039987802505493164
> STR_ID: 1p29 |STR_LEN: 1115 |STR_TIME: 0.1307382583618164
> STR_ID: 1p2a |STR_LEN: 337 |STR_TIME: 0.07765889167785645
> STR_ID: 1p2b |STR_LEN: 1118 |STR_TIME: 0.12488698959350586
> STR_ID: 1p2c |STR_LEN: 1989 |STR_TIME: 0.20122122764587402
> STR_ID: 1p2d |STR_LEN: 1137 |STR_TIME: 0.1323258876800537
> STR_ID: 1p2e |STR_LEN: 1097 |STR_TIME: 0.09026408195495605
> STR_ID: 1p2f |STR_LEN: 380 |STR_TIME: 0.07705807685852051
> STR_ID: 1p2g |STR_LEN: 1089 |STR_TIME: 0.12389206886291504
> STR_ID: 1p2h |STR_LEN: 1156 |STR_TIME: 0.0996699333190918
> STR_ID: 1p2i |STR_LEN: 512 |STR_TIME: 0.04448890686035156
> STR_ID: 1p2j |STR_LEN: 525 |STR_TIME: 0.09318876266479492
> STR_ID: 1p2k |STR_LEN: 531 |STR_TIME: 0.04478311538696289
> STR_ID: 1p2l |STR_LEN: 408 |STR_TIME: 0.029196977615356445
> STR_ID: 1p2m |STR_LEN: 1007 |STR_TIME: 0.09050607681274414
> STR_ID: 1p2n |STR_LEN: 1137 |STR_TIME: 0.11829233169555664
> STR_ID: 1p2o |STR_LEN: 846 |STR_TIME: 0.08592081069946289
> STR_ID: 1p2p |STR_LEN: 131 |STR_TIME: 0.017198801040649414
> STR_ID: 1p2q |STR_LEN: 1105 |STR_TIME: 0.09289813041687012
> STR_ID: 1p2r |STR_LEN: 347 |STR_TIME: 0.030398130416870117
> STR_ID: 1p2s |STR_LEN: 204 |STR_TIME: 0.024736881256103516
> STR_ID: 1p2t |STR_LEN: 263 |STR_TIME: 0.06319999694824219
> STR_ID: 1p2u |STR_LEN: 274 |STR_TIME: 0.024654150009155273
> STR_ID: 1p2v |STR_LEN: 216 |STR_TIME: 0.025576114654541016
> STR_ID: 1p2x |STR_LEN: 327 |STR_TIME: 0.026526927947998047
> STR_ID: 1p2y |STR_LEN: 531 |STR_TIME: 0.057927846908569336
> STR_ID: 1p2z |STR_LEN: 1322 |STR_TIME: 0.15480685234069824
> STR_ID: 2p20 |STR_LEN: 1878 |STR_TIME: 0.19026994705200195
> STR_ID: 2p22 |STR_LEN: 551 |STR_TIME: 0.08011102676391602
> STR_ID: 2p23 |STR_LEN: 320 |STR_TIME: 0.07718086242675781
> STR_ID: 2p24 |STR_LEN: 582 |STR_TIME: 0.06429481506347656
> STR_ID: 2p25 |STR_LEN: 261 |STR_TIME: 0.02077198028564453
> STR_ID: 2p26 |STR_LEN: 551 |STR_TIME: 0.04706621170043945
> STR_ID: 2p27 |STR_LEN: 406 |STR_TIME: 0.044296979904174805
> STR_ID: 2p28 |STR_LEN: 510 |STR_TIME: 0.05025005340576172
> STR_ID: 2p2a |STR_LEN: 928 |STR_TIME: 0.11446404457092285
> STR_ID: 2p2b |STR_LEN: 1586 |STR_TIME: 0.19203615188598633
> STR_ID: 2p2c |STR_LEN: 2493 |STR_TIME: 0.4223189353942871
> STR_ID: 2p2d |STR_LEN: 1894 |STR_TIME: 0.23493313789367676
> STR_ID: 2p2e |STR_LEN: 149 |STR_TIME: 0.018872976303100586
> STR_ID: 2p2f |STR_LEN: 1434 |STR_TIME: 0.24097800254821777
> STR_ID: 2p2g |STR_LEN: 1935 |STR_TIME: 0.28968310356140137
> STR_ID: 2p2h |STR_LEN: 576 |STR_TIME: 0.051422834396362305
> STR_ID: 2p2i |STR_LEN: 676 |STR_TIME: 0.08623218536376953
> STR_ID: 2p2j |STR_LEN: 1650 |STR_TIME: 0.26016998291015625
> STR_ID: 2p2k |STR_LEN: 1423 |STR_TIME: 0.14169597625732422
> STR_ID: 2p2l |STR_LEN: 1348 |STR_TIME: 0.13689613342285156
> STR_ID: 2p2m |STR_LEN: 1899 |STR_TIME: 0.19735121726989746
> STR_ID: 2p2n |STR_LEN: 1854 |STR_TIME: 0.2491469383239746
> STR_ID: 2p2o |STR_LEN: 2270 |STR_TIME: 0.22779273986816406
> STR_ID: 2p2q |STR_LEN: 1513 |STR_TIME: 0.1964879035949707
> STR_ID: 2p2r |STR_LEN: 162 |STR_TIME: 0.018779754638671875
> STR_ID: 2p2s |STR_LEN: 1526 |STR_TIME: 0.18976116180419922
> STR_ID: 2p2t |STR_LEN: 148 |STR_TIME: 0.0180661678314209
> STR_ID: 2p2u |STR_LEN: 342 |STR_TIME: 0.045352935791015625
> STR_ID: 2p2v |STR_LEN: 489 |STR_TIME: 0.04940223693847656
> STR_ID: 2p2w |STR_LEN: 713 |STR_TIME: 0.06250381469726562
> STR_ID: 2p2x |STR_LEN: 601 |STR_TIME: 0.10926318168640137
> STR_ID: 2p2y |STR_LEN: 329 |STR_TIME: 0.02646923065185547
> STR_ID: 2p2z |STR_LEN: 710 |STR_TIME: 0.05856800079345703
> STR_ID: 3p20 |STR_LEN: 614 |STR_TIME: 0.10153436660766602
> STR_ID: 3p22 |STR_LEN: 212 |STR_TIME: 0.12227916717529297
> STR_ID: 3p23 |STR_LEN: 1955 |STR_TIME: 0.34699583053588867
> STR_ID: 3p24 |STR_LEN: 2585 |STR_TIME: 0.3435032367706299
> STR_ID: 3p26 |STR_LEN: 1149 |STR_TIME: 0.1367800235748291
> STR_ID: 3p27 |STR_LEN: 943 |STR_TIME: 0.18906497955322266
> STR_ID: 3p28 |STR_LEN: 497 |STR_TIME: 0.04192209243774414
> STR_ID: 3p2a |STR_LEN: 930 |STR_TIME: 0.11591601371765137
> STR_ID: 3p2b |STR_LEN: 826 |STR_TIME: 0.18601512908935547
> STR_ID: 3p2c |STR_LEN: 2054 |STR_TIME: 0.22932672500610352
> STR_ID: 3p2d |STR_LEN: 706 |STR_TIME: 0.12509608268737793
> STR_ID: 3p2e |STR_LEN: 893 |STR_TIME: 0.0694582462310791
> STR_ID: 3p2f |STR_LEN: 248 |STR_TIME: 0.026063919067382812
> STR_ID: 3p2h |STR_LEN: 281 |STR_TIME: 0.0744028091430664
> STR_ID: 3p2i |STR_LEN: 657 |STR_TIME: 0.06263494491577148
> STR_ID: 3p2j |STR_LEN: 346 |STR_TIME: 0.030462980270385742
> STR_ID: 3p2k |STR_LEN: 866 |STR_TIME: 0.15221214294433594
> STR_ID: 3p2l |STR_LEN: 1707 |STR_TIME: 0.28426480293273926
> STR_ID: 3p2m |STR_LEN: 317 |STR_TIME: 0.03980588912963867
> STR_ID: 3p2n |STR_LEN: 1400 |STR_TIME: 0.17470097541809082
> STR_ID: 3p2o |STR_LEN: 674 |STR_TIME: 0.09746885299682617
> STR_ID: 3p2p |STR_LEN: 446 |STR_TIME: 0.05759716033935547
> STR_ID: 3p2q |STR_LEN: 507 |STR_TIME: 0.04925394058227539
> STR_ID: 3p2r |STR_LEN: 365 |STR_TIME: 0.04877805709838867
> STR_ID: 3p2s |STR_LEN: 380 |STR_TIME: 0.0503840446472168
> STR_ID: 3p2t |STR_LEN: 431 |STR_TIME: 0.03184080123901367
> STR_ID: 3p2u |STR_LEN: 1028 |STR_TIME: 0.13866281509399414
> STR_ID: 3p2v |STR_LEN: 558 |STR_TIME: 0.052973031997680664
> STR_ID: 3p2w |STR_LEN: 425 |STR_TIME: 0.04070281982421875
> STR_ID: 3p2x |STR_LEN: 166 |STR_TIME: 0.015514850616455078
> STR_ID: 3p2y |STR_LEN: 727 |STR_TIME: 0.07312726974487305
> STR_ID: 3p2z |STR_LEN: 365 |STR_TIME: 0.045578956604003906
> STR_ID: 4p20 |STR_LEN: 119 |STR_TIME: 0.01873612403869629
> STR_ID: 4p22 |STR_LEN: 854 |STR_TIME: 0.15900802612304688
> STR_ID: 4p23 |STR_LEN: 1177 |STR_TIME: 0.1695549488067627
> STR_ID: 4p24 |STR_LEN: 2052 |STR_TIME: 0.663567066192627
> STR_ID: 4p25 |STR_LEN: 2347 |STR_TIME: 0.221588134765625
> STR_ID: 4p26 |STR_LEN: 2135 |STR_TIME: 0.297518253326416
> STR_ID: 4p27 |STR_LEN: 222 |STR_TIME: 0.023154020309448242
> STR_ID: 4p29 |STR_LEN: 680 |STR_TIME: 0.19820308685302734
> STR_ID: 4p2a |STR_LEN: 421 |STR_TIME: 0.06992578506469727
> STR_ID: 4p2b |STR_LEN: 509 |STR_TIME: 0.08545589447021484
> STR_ID: 4p2c |STR_LEN: 1228 |STR_TIME: 0.19980597496032715
> STR_ID: 4p2e |STR_LEN: 318 |STR_TIME: 0.02450084686279297
> STR_ID: 4p2f |STR_LEN: 301 |STR_TIME: 0.031484127044677734
> STR_ID: 4p2g |STR_LEN: 457 |STR_TIME: 0.042099952697753906
> STR_ID: 4p2h |STR_LEN: 528 |STR_TIME: 0.06342291831970215
> STR_ID: 4p2i |STR_LEN: 540 |STR_TIME: 0.04077005386352539
> STR_ID: 4p2j |STR_LEN: 315 |STR_TIME: 0.07646512985229492
> STR_ID: 4p2k |STR_LEN: 705 |STR_TIME: 0.04592299461364746
> STR_ID: 4p2l |STR_LEN: 1215 |STR_TIME: 0.15414786338806152
> STR_ID: 4p2m |STR_LEN: 424 |STR_TIME: 0.0485231876373291
> STR_ID: 4p2n |STR_LEN: 2347 |STR_TIME: 0.2656550407409668
> STR_ID: 4p2o |STR_LEN: 940 |STR_TIME: 0.1699390411376953
> STR_ID: 4p2p |STR_LEN: 134 |STR_TIME: 0.019276142120361328
> STR_ID: 4p2q |STR_LEN: 3220 |STR_TIME: 0.7261881828308105
> STR_ID: 4p2r |STR_LEN: 3218 |STR_TIME: 0.7260451316833496
> STR_ID: 4p2s |STR_LEN: 1065 |STR_TIME: 0.19085311889648438
> STR_ID: 4p2t |STR_LEN: 577 |STR_TIME: 0.13234877586364746
> STR_ID: 4p2v |STR_LEN: 3415 |STR_TIME: 0.6651909351348877
> STR_ID: 4p2x |STR_LEN: 399 |STR_TIME: 0.04727292060852051
> STR_ID: 4p2y |STR_LEN: 596 |STR_TIME: 0.07137894630432129
> STR_ID: 4p2z |STR_LEN: 392 |STR_TIME: 0.12054705619812012
> STR_ID: 5p20 |STR_LEN: 519 |STR_TIME: 0.0940549373626709
> STR_ID: 5p21 |STR_LEN: 379 |STR_TIME: 0.030485868453979492
> STR_ID: 5p22 |STR_LEN: 580 |STR_TIME: 0.09723687171936035
> STR_ID: 5p23 |STR_LEN: 462 |STR_TIME: 0.12603330612182617
> STR_ID: 5p24 |STR_LEN: 490 |STR_TIME: 0.09996223449707031
> STR_ID: 5p25 |STR_LEN: 564 |STR_TIME: 0.0972599983215332
> STR_ID: 5p26 |STR_LEN: 524 |STR_TIME: 0.12401294708251953
> STR_ID: 5p27 |STR_LEN: 513 |STR_TIME: 0.09758806228637695
> STR_ID: 5p28 |STR_LEN: 484 |STR_TIME: 0.09677505493164062
> STR_ID: 5p29 |STR_LEN: 518 |STR_TIME: 0.11952400207519531
> STR_ID: 5p2a |STR_LEN: 471 |STR_TIME: 0.09442877769470215
> STR_ID: 5p2b |STR_LEN: 476 |STR_TIME: 0.09237194061279297
> STR_ID: 5p2c |STR_LEN: 461 |STR_TIME: 0.11984992027282715
> STR_ID: 5p2d |STR_LEN: 573 |STR_TIME: 0.09393191337585449
> STR_ID: 5p2e |STR_LEN: 488 |STR_TIME: 0.1188669204711914
> STR_ID: 5p2f |STR_LEN: 446 |STR_TIME: 0.0904989242553711
> STR_ID: 5p2g |STR_LEN: 534 |STR_TIME: 0.09556698799133301
> STR_ID: 5p2h |STR_LEN: 485 |STR_TIME: 0.12426495552062988
> STR_ID: 5p2i |STR_LEN: 497 |STR_TIME: 0.09156489372253418
> STR_ID: 5p2j |STR_LEN: 481 |STR_TIME: 0.09304499626159668
> STR_ID: 5p2k |STR_LEN: 447 |STR_TIME: 0.12276887893676758
> STR_ID: 5p2l |STR_LEN: 601 |STR_TIME: 0.1099557876586914
> STR_ID: 5p2m |STR_LEN: 602 |STR_TIME: 0.10486125946044922
> STR_ID: 5p2n |STR_LEN: 499 |STR_TIME: 0.13114285469055176
> STR_ID: 5p2o |STR_LEN: 558 |STR_TIME: 0.11014127731323242
> STR_ID: 5p2p |STR_LEN: 369 |STR_TIME: 0.039443254470825195
> STR_ID: 5p2q |STR_LEN: 519 |STR_TIME: 0.09301495552062988
> STR_ID: 5p2r |STR_LEN: 601 |STR_TIME: 0.14003205299377441
> STR_ID: 5p2s |STR_LEN: 608 |STR_TIME: 0.09784293174743652
> STR_ID: 5p2t |STR_LEN: 603 |STR_TIME: 0.09550619125366211
> STR_ID: 5p2u |STR_LEN: 549 |STR_TIME: 0.12873601913452148
> STR_ID: 5p2v |STR_LEN: 569 |STR_TIME: 0.0940239429473877
> STR_ID: 5p2w |STR_LEN: 513 |STR_TIME: 0.09323501586914062
> STR_ID: 5p2x |STR_LEN: 517 |STR_TIME: 0.12370610237121582
> STR_ID: 5p2y |STR_LEN: 497 |STR_TIME: 0.09451508522033691
> STR_ID: 5p2z |STR_LEN: 493 |STR_TIME: 0.09355592727661133
>> FINISH_DIR: ./data/p/p2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 505 |DIR_TIME: 20.85831618309021 

>> START_DIR: ./data/p/p3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1p30 |STR_LEN: 1195 |STR_TIME: 0.16131305694580078
> STR_ID: 1p31 |STR_LEN: 1634 |STR_TIME: 0.1547532081604004
> STR_ID: 1p32 |STR_LEN: 927 |STR_TIME: 0.12222003936767578
> STR_ID: 1p33 |STR_LEN: 1253 |STR_TIME: 0.15788507461547852
> STR_ID: 1p34 |STR_LEN: 1288 |STR_TIME: 0.27740478515625
> STR_ID: 1p35 |STR_LEN: 1165 |STR_TIME: 0.17346405982971191
> STR_ID: 1p36 |STR_LEN: 380 |STR_TIME: 0.02923893928527832
> STR_ID: 1p37 |STR_LEN: 404 |STR_TIME: 0.030185937881469727
> STR_ID: 1p39 |STR_LEN: 498 |STR_TIME: 0.04803204536437988
> STR_ID: 1p3a |STR_LEN: 1146 |STR_TIME: 0.2692270278930664
> STR_ID: 1p3b |STR_LEN: 1212 |STR_TIME: 0.22185301780700684
> STR_ID: 1p3c |STR_LEN: 370 |STR_TIME: 0.034123897552490234
> STR_ID: 1p3d |STR_LEN: 1722 |STR_TIME: 0.20011496543884277
> STR_ID: 1p3e |STR_LEN: 340 |STR_TIME: 0.03044581413269043
> STR_ID: 1p3f |STR_LEN: 1220 |STR_TIME: 0.2515239715576172
> STR_ID: 1p3g |STR_LEN: 1265 |STR_TIME: 0.26866674423217773
> STR_ID: 1p3h |STR_LEN: 1462 |STR_TIME: 0.21460199356079102
> STR_ID: 1p3i |STR_LEN: 1338 |STR_TIME: 0.27747631072998047
> STR_ID: 1p3j |STR_LEN: 354 |STR_TIME: 0.03268885612487793
> STR_ID: 1p3k |STR_LEN: 1208 |STR_TIME: 0.2782771587371826
> STR_ID: 1p3l |STR_LEN: 1271 |STR_TIME: 0.2567460536956787
> STR_ID: 1p3m |STR_LEN: 1162 |STR_TIME: 0.23549890518188477
> STR_ID: 1p3n |STR_LEN: 371 |STR_TIME: 0.028740882873535156
> STR_ID: 1p3o |STR_LEN: 1283 |STR_TIME: 0.2885630130767822
> STR_ID: 1p3p |STR_LEN: 1345 |STR_TIME: 0.24779987335205078
> STR_ID: 1p3q |STR_LEN: 404 |STR_TIME: 0.03969597816467285
> STR_ID: 1p3r |STR_LEN: 757 |STR_TIME: 0.07456088066101074
> STR_ID: 1p3t |STR_LEN: 262 |STR_TIME: 0.030565977096557617
> STR_ID: 1p3u |STR_LEN: 414 |STR_TIME: 0.037309885025024414
> STR_ID: 1p3v |STR_LEN: 253 |STR_TIME: 0.08307981491088867
> STR_ID: 1p3w |STR_LEN: 1397 |STR_TIME: 0.12210488319396973
> STR_ID: 1p3x |STR_LEN: 24 |STR_TIME: 0.1333918571472168
> STR_ID: 1p3y |STR_LEN: 236 |STR_TIME: 0.05337214469909668
> STR_ID: 2p30 |STR_LEN: 337 |STR_TIME: 0.028142690658569336
> STR_ID: 2p31 |STR_LEN: 456 |STR_TIME: 0.05077409744262695
> STR_ID: 2p32 |STR_LEN: 498 |STR_TIME: 0.07126998901367188
> STR_ID: 2p33 |STR_LEN: 377 |STR_TIME: 0.047479867935180664
> STR_ID: 2p34 |STR_LEN: 1397 |STR_TIME: 0.1852560043334961
> STR_ID: 2p35 |STR_LEN: 890 |STR_TIME: 0.09087610244750977
> STR_ID: 2p37 |STR_LEN: 1295 |STR_TIME: 0.14102578163146973
> STR_ID: 2p38 |STR_LEN: 558 |STR_TIME: 0.08422207832336426
> STR_ID: 2p39 |STR_LEN: 236 |STR_TIME: 0.022338151931762695
> STR_ID: 2p3a |STR_LEN: 385 |STR_TIME: 0.04682302474975586
> STR_ID: 2p3b |STR_LEN: 297 |STR_TIME: 0.040010929107666016
> STR_ID: 2p3c |STR_LEN: 319 |STR_TIME: 0.04311394691467285
> STR_ID: 2p3d |STR_LEN: 249 |STR_TIME: 0.04138994216918945
> STR_ID: 2p3e |STR_LEN: 1362 |STR_TIME: 0.16244292259216309
> STR_ID: 2p3f |STR_LEN: 413 |STR_TIME: 0.054708003997802734
> STR_ID: 2p3g |STR_LEN: 283 |STR_TIME: 0.04025125503540039
> STR_ID: 2p3h |STR_LEN: 282 |STR_TIME: 0.022083282470703125
> STR_ID: 2p3i |STR_LEN: 296 |STR_TIME: 0.03262591361999512
> STR_ID: 2p3j |STR_LEN: 297 |STR_TIME: 0.027280092239379883
> STR_ID: 2p3k |STR_LEN: 399 |STR_TIME: 0.03057694435119629
> STR_ID: 2p3l |STR_LEN: 364 |STR_TIME: 0.08112096786499023
> STR_ID: 2p3m |STR_LEN: 136 |STR_TIME: 0.9455671310424805
> STR_ID: 2p3n |STR_LEN: 1330 |STR_TIME: 0.1936938762664795
> STR_ID: 2p3o |STR_LEN: 297 |STR_TIME: 0.03764510154724121
> STR_ID: 2p3p |STR_LEN: 952 |STR_TIME: 0.07425308227539062
> STR_ID: 2p3q |STR_LEN: 275 |STR_TIME: 0.03799319267272949
> STR_ID: 2p3s |STR_LEN: 494 |STR_TIME: 0.03960227966308594
> STR_ID: 2p3t |STR_LEN: 458 |STR_TIME: 0.14622902870178223
> STR_ID: 2p3u |STR_LEN: 554 |STR_TIME: 0.04706835746765137
> STR_ID: 2p3v |STR_LEN: 1317 |STR_TIME: 0.15057611465454102
> STR_ID: 2p3w |STR_LEN: 421 |STR_TIME: 0.03382086753845215
> STR_ID: 2p3x |STR_LEN: 468 |STR_TIME: 0.08305096626281738
> STR_ID: 2p3y |STR_LEN: 1612 |STR_TIME: 0.1533031463623047
> STR_ID: 2p3z |STR_LEN: 1480 |STR_TIME: 0.15765595436096191
> STR_ID: 3p30 |STR_LEN: 521 |STR_TIME: 0.0841970443725586
> STR_ID: 3p31 |STR_LEN: 583 |STR_TIME: 0.08748173713684082
> STR_ID: 3p32 |STR_LEN: 449 |STR_TIME: 0.055667877197265625
> STR_ID: 3p33 |STR_LEN: 306 |STR_TIME: 0.07536578178405762
> STR_ID: 3p34 |STR_LEN: 511 |STR_TIME: 0.049980878829956055
> STR_ID: 3p35 |STR_LEN: 1168 |STR_TIME: 0.12878203392028809
> STR_ID: 3p36 |STR_LEN: 416 |STR_TIME: 0.03670096397399902
> STR_ID: 3p37 |STR_LEN: 814 |STR_TIME: 0.16234421730041504
> STR_ID: 3p38 |STR_LEN: 471 |STR_TIME: 0.06708812713623047
> STR_ID: 3p39 |STR_LEN: 841 |STR_TIME: 0.1079258918762207
> STR_ID: 3p3a |STR_LEN: 1015 |STR_TIME: 0.1405630111694336
> STR_ID: 3p3b |STR_LEN: 1063 |STR_TIME: 0.11099505424499512
> STR_ID: 3p3c |STR_LEN: 727 |STR_TIME: 0.11882495880126953
> STR_ID: 3p3d |STR_LEN: 107 |STR_TIME: 0.011516332626342773
> STR_ID: 3p3e |STR_LEN: 739 |STR_TIME: 0.09599733352661133
> STR_ID: 3p3f |STR_LEN: 1348 |STR_TIME: 0.1918320655822754
> STR_ID: 3p3g |STR_LEN: 617 |STR_TIME: 0.0890810489654541
> STR_ID: 3p3h |STR_LEN: 630 |STR_TIME: 0.057495832443237305
> STR_ID: 3p3i |STR_LEN: 1060 |STR_TIME: 0.11496186256408691
> STR_ID: 3p3j |STR_LEN: 451 |STR_TIME: 0.08105111122131348
> STR_ID: 3p3k |STR_LEN: 225 |STR_TIME: 0.024007320404052734
> STR_ID: 3p3l |STR_LEN: 1151 |STR_TIME: 0.15345287322998047
> STR_ID: 3p3n |STR_LEN: 525 |STR_TIME: 0.0553281307220459
> STR_ID: 3p3o |STR_LEN: 848 |STR_TIME: 0.1254439353942871
> STR_ID: 3p3p |STR_LEN: 524 |STR_TIME: 0.05228400230407715
> STR_ID: 3p3q |STR_LEN: 581 |STR_TIME: 0.0832676887512207
> STR_ID: 3p3r |STR_LEN: 513 |STR_TIME: 0.08320474624633789
> STR_ID: 3p3s |STR_LEN: 318 |STR_TIME: 0.05641508102416992
> STR_ID: 3p3t |STR_LEN: 362 |STR_TIME: 0.0516819953918457
> STR_ID: 3p3u |STR_LEN: 374 |STR_TIME: 0.056732177734375
> STR_ID: 3p3v |STR_LEN: 622 |STR_TIME: 0.06737875938415527
> STR_ID: 3p3w |STR_LEN: 1482 |STR_TIME: 0.3123199939727783
> STR_ID: 3p3x |STR_LEN: 1012 |STR_TIME: 0.16611409187316895
> STR_ID: 3p3y |STR_LEN: 886 |STR_TIME: 0.0681757926940918
> STR_ID: 3p3z |STR_LEN: 551 |STR_TIME: 0.07533407211303711
> STR_ID: 4p30 |STR_LEN: 402 |STR_TIME: 0.10811805725097656
> STR_ID: 4p31 |STR_LEN: 574 |STR_TIME: 0.08426475524902344
> STR_ID: 4p32 |STR_LEN: 636 |STR_TIME: 0.08835005760192871
> STR_ID: 4p33 |STR_LEN: 628 |STR_TIME: 0.11539793014526367
> STR_ID: 4p34 |STR_LEN: 448 |STR_TIME: 0.04307413101196289
> STR_ID: 4p35 |STR_LEN: 414 |STR_TIME: 0.03564596176147461
> STR_ID: 4p36 |STR_LEN: 421 |STR_TIME: 0.06993579864501953
> STR_ID: 4p37 |STR_LEN: 1588 |STR_TIME: 0.20219206809997559
> STR_ID: 4p38 |STR_LEN: 563 |STR_TIME: 0.10105204582214355
> STR_ID: 4p39 |STR_LEN: 297 |STR_TIME: 0.05183291435241699
> STR_ID: 4p3a |STR_LEN: 625 |STR_TIME: 0.09960079193115234
> STR_ID: 4p3b |STR_LEN: 495 |STR_TIME: 0.054731130599975586
> STR_ID: 4p3c |STR_LEN: 839 |STR_TIME: 0.09228992462158203
> STR_ID: 4p3d |STR_LEN: 1566 |STR_TIME: 0.20747900009155273
> STR_ID: 4p3e |STR_LEN: 412 |STR_TIME: 0.09682488441467285
> STR_ID: 4p3f |STR_LEN: 765 |STR_TIME: 0.08464217185974121
> STR_ID: 4p3g |STR_LEN: 818 |STR_TIME: 0.18135309219360352
> STR_ID: 4p3h |STR_LEN: 695 |STR_TIME: 0.12889790534973145
> STR_ID: 4p3i |STR_LEN: 2392 |STR_TIME: 0.2672109603881836
> STR_ID: 4p3j |STR_LEN: 1233 |STR_TIME: 0.23807692527770996
> STR_ID: 4p3k |STR_LEN: 319 |STR_TIME: 0.027033090591430664
> STR_ID: 4p3l |STR_LEN: 623 |STR_TIME: 0.10162687301635742
> STR_ID: 4p3m |STR_LEN: 1328 |STR_TIME: 0.26684117317199707
> STR_ID: 4p3n |STR_LEN: 2005 |STR_TIME: 0.3530268669128418
> STR_ID: 4p3o |STR_LEN: 1162 |STR_TIME: 0.19776225090026855
> STR_ID: 4p3p |STR_LEN: 1436 |STR_TIME: 0.2076730728149414
> STR_ID: 4p3q |STR_LEN: 246 |STR_TIME: 15.3939790725708
> STR_ID: 4p3r |STR_LEN: 361 |STR_TIME: 25.08212423324585
> STR_ID: 4p3s |STR_LEN: 184 |STR_TIME: 0.021776199340820312
> STR_ID: 4p3t |STR_LEN: 196 |STR_TIME: 0.02236008644104004
> STR_ID: 4p3u |STR_LEN: 100 |STR_TIME: 0.03335285186767578
> STR_ID: 4p3v |STR_LEN: 186 |STR_TIME: 0.022786617279052734
> STR_ID: 4p3w |STR_LEN: 1217 |STR_TIME: 0.18935084342956543
> STR_ID: 4p3x |STR_LEN: 545 |STR_TIME: 0.06258797645568848
> STR_ID: 4p3y |STR_LEN: 815 |STR_TIME: 0.2071831226348877
> STR_ID: 4p3z |STR_LEN: 450 |STR_TIME: 0.10393977165222168
> STR_ID: 5p30 |STR_LEN: 451 |STR_TIME: 0.09793996810913086
> STR_ID: 5p31 |STR_LEN: 531 |STR_TIME: 0.10677909851074219
> STR_ID: 5p32 |STR_LEN: 558 |STR_TIME: 0.10185480117797852
> STR_ID: 5p33 |STR_LEN: 549 |STR_TIME: 0.10555005073547363
> STR_ID: 5p34 |STR_LEN: 537 |STR_TIME: 0.10076403617858887
> STR_ID: 5p35 |STR_LEN: 584 |STR_TIME: 0.10084414482116699
> STR_ID: 5p36 |STR_LEN: 518 |STR_TIME: 0.10063910484313965
> STR_ID: 5p37 |STR_LEN: 510 |STR_TIME: 0.10302424430847168
> STR_ID: 5p38 |STR_LEN: 562 |STR_TIME: 0.10066008567810059
> STR_ID: 5p39 |STR_LEN: 598 |STR_TIME: 0.1050422191619873
> STR_ID: 5p3a |STR_LEN: 543 |STR_TIME: 0.0989539623260498
> STR_ID: 5p3b |STR_LEN: 567 |STR_TIME: 0.09884214401245117
> STR_ID: 5p3c |STR_LEN: 563 |STR_TIME: 0.10331892967224121
> STR_ID: 5p3d |STR_LEN: 568 |STR_TIME: 0.11278486251831055
> STR_ID: 5p3e |STR_LEN: 558 |STR_TIME: 0.10584020614624023
> STR_ID: 5p3f |STR_LEN: 576 |STR_TIME: 0.10170626640319824
> STR_ID: 5p3g |STR_LEN: 491 |STR_TIME: 0.10003423690795898
> STR_ID: 5p3h |STR_LEN: 513 |STR_TIME: 0.10045528411865234
> STR_ID: 5p3i |STR_LEN: 564 |STR_TIME: 0.10553789138793945
