>> START_DIR: ./data/l/l0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1l00 |STR_LEN: 309 |STR_TIME: 0.026216983795166016
> STR_ID: 1l23 |STR_LEN: 316 |STR_TIME: 0.027782917022705078
> STR_ID: 1l24 |STR_LEN: 315 |STR_TIME: 0.03013300895690918
> STR_ID: 1l25 |STR_LEN: 320 |STR_TIME: 0.027965068817138672
> STR_ID: 1l26 |STR_LEN: 283 |STR_TIME: 0.0813748836517334
> STR_ID: 1l27 |STR_LEN: 316 |STR_TIME: 0.025732994079589844
> STR_ID: 1l28 |STR_LEN: 317 |STR_TIME: 0.025352954864501953
> STR_ID: 1l29 |STR_LEN: 283 |STR_TIME: 0.02656698226928711
> STR_ID: 1l2a |STR_LEN: 5050 |STR_TIME: 0.6984100341796875
> STR_ID: 1l2b |STR_LEN: 411 |STR_TIME: 0.047502994537353516
> STR_ID: 1l2c |STR_LEN: 425 |STR_TIME: 0.0472559928894043
> STR_ID: 1l2d |STR_LEN: 465 |STR_TIME: 0.04777383804321289
> STR_ID: 1l2e |STR_LEN: 362 |STR_TIME: 0.09867429733276367
> STR_ID: 1l2f |STR_LEN: 563 |STR_TIME: 0.052404165267944336
> STR_ID: 1l2g |STR_LEN: 972 |STR_TIME: 0.32010912895202637
> STR_ID: 1l2h |STR_LEN: 270 |STR_TIME: 0.024983882904052734
> STR_ID: 1l2i |STR_LEN: 655 |STR_TIME: 0.07521510124206543
> STR_ID: 1l2j |STR_LEN: 466 |STR_TIME: 0.06362485885620117
> STR_ID: 1l2k |STR_LEN: 229 |STR_TIME: 0.05117321014404297
> STR_ID: 1l2l |STR_LEN: 826 |STR_TIME: 0.12693405151367188
> STR_ID: 1l2m |STR_LEN: 118 |STR_TIME: 0.033429861068725586
> STR_ID: 1l2n |STR_LEN: 76 |STR_TIME: 0.5059080123901367
> STR_ID: 1l2o |STR_LEN: 1108 |STR_TIME: 0.18717694282531738
> STR_ID: 1l2p |STR_LEN: 115 |STR_TIME: 0.011564970016479492
> STR_ID: 1l2q |STR_LEN: 991 |STR_TIME: 0.07759690284729004
> STR_ID: 1l2s |STR_LEN: 1068 |STR_TIME: 0.10846304893493652
> STR_ID: 1l2t |STR_LEN: 885 |STR_TIME: 0.14364385604858398
> STR_ID: 1l2u |STR_LEN: 568 |STR_TIME: 0.06573700904846191
> STR_ID: 1l2w |STR_LEN: 1534 |STR_TIME: 0.17261958122253418
> STR_ID: 1l2x |STR_LEN: 218 |STR_TIME: 0.05322694778442383
> STR_ID: 1l2y |STR_LEN: 20 |STR_TIME: 0.20272374153137207
> STR_ID: 1l2z |STR_LEN: 73 |STR_TIME: 0.358867883682251
> STR_ID: 2l21 |STR_LEN: 148 |STR_TIME: 1.0211598873138428
> STR_ID: 2l22 |STR_LEN: 183 |STR_TIME: 1.3713297843933105
> STR_ID: 2l23 |STR_LEN: 161 |STR_TIME: 1.4484832286834717
> STR_ID: 2l24 |STR_LEN: 14 |STR_TIME: 0.03675484657287598
> STR_ID: 2l25 |STR_LEN: 141 |STR_TIME: 1.1132078170776367
> STR_ID: 2l26 |STR_LEN: 252 |STR_TIME: 0.8340070247650146
> STR_ID: 2l27 |STR_LEN: 122 |STR_TIME: 0.9644451141357422
> STR_ID: 2l28 |STR_LEN: 162 |STR_TIME: 1.567312240600586
> STR_ID: 2l29 |STR_LEN: 209 |STR_TIME: 1.5446720123291016
> STR_ID: 2l2a |STR_LEN: 142 |STR_TIME: 1.148188829421997
> STR_ID: 2l2b |STR_LEN: 175 |STR_TIME: 1.327038049697876
> STR_ID: 2l2c |STR_LEN: 125 |STR_TIME: 0.760944128036499
> STR_ID: 2l2d |STR_LEN: 73 |STR_TIME: 0.5505321025848389
> STR_ID: 2l2e |STR_LEN: 190 |STR_TIME: 1.0877680778503418
> STR_ID: 2l2f |STR_LEN: 108 |STR_TIME: 0.7860708236694336
> STR_ID: 2l2g |STR_LEN: 147 |STR_TIME: 1.0972259044647217
> STR_ID: 2l2i |STR_LEN: 142 |STR_TIME: 1.1253600120544434
> STR_ID: 2l2j |STR_LEN: 42 |STR_TIME: 0.6318776607513428
> STR_ID: 2l2k |STR_LEN: 113 |STR_TIME: 1.135812759399414
> STR_ID: 2l2l |STR_LEN: 79 |STR_TIME: 0.7040717601776123
> STR_ID: 2l2m |STR_LEN: 70 |STR_TIME: 0.20048117637634277
> STR_ID: 2l2n |STR_LEN: 71 |STR_TIME: 0.33559107780456543
> STR_ID: 2l2o |STR_LEN: 85 |STR_TIME: 0.5876479148864746
> STR_ID: 2l2p |STR_LEN: 56 |STR_TIME: 0.15865778923034668
> STR_ID: 2l2q |STR_LEN: 109 |STR_TIME: 0.8252809047698975
> STR_ID: 2l2r |STR_LEN: 37 |STR_TIME: 0.27460718154907227
> STR_ID: 2l2s |STR_LEN: 118 |STR_TIME: 0.8189728260040283
> STR_ID: 2l2t |STR_LEN: 88 |STR_TIME: 0.6293020248413086
> STR_ID: 2l2u |STR_LEN: 28 |STR_TIME: 0.15789484977722168
> STR_ID: 2l2v |STR_LEN: 28 |STR_TIME: 0.05920720100402832
> STR_ID: 2l2w |STR_LEN: 19 |STR_TIME: 0.07048487663269043
> STR_ID: 2l2x |STR_LEN: 18 |STR_TIME: 0.06621313095092773
> STR_ID: 2l2y |STR_LEN: 18 |STR_TIME: 0.06622600555419922
> STR_ID: 2l2z |STR_LEN: 19 |STR_TIME: 0.14838600158691406
> STR_ID: 3l20 |STR_LEN: 327 |STR_TIME: 0.04615211486816406
> STR_ID: 3l21 |STR_LEN: 3426 |STR_TIME: 0.39431285858154297
> STR_ID: 3l22 |STR_LEN: 1073 |STR_TIME: 0.08127999305725098
> STR_ID: 3l23 |STR_LEN: 558 |STR_TIME: 0.09122586250305176
> STR_ID: 3l24 |STR_LEN: 1703 |STR_TIME: 0.20467591285705566
> STR_ID: 3l25 |STR_LEN: 881 |STR_TIME: 0.12303996086120605
> STR_ID: 3l26 |STR_LEN: 497 |STR_TIME: 0.04690909385681152
> STR_ID: 3l27 |STR_LEN: 852 |STR_TIME: 0.0809946060180664
> STR_ID: 3l28 |STR_LEN: 1254 |STR_TIME: 0.1210780143737793
> STR_ID: 3l29 |STR_LEN: 505 |STR_TIME: 0.09131002426147461
> STR_ID: 3l2a |STR_LEN: 222 |STR_TIME: 0.024446964263916016
> STR_ID: 3l2b |STR_LEN: 538 |STR_TIME: 0.08650016784667969
> STR_ID: 3l2c |STR_LEN: 276 |STR_TIME: 0.02585911750793457
> STR_ID: 3l2d |STR_LEN: 2115 |STR_TIME: 0.2715647220611572
> STR_ID: 3l2e |STR_LEN: 1777 |STR_TIME: 0.2651855945587158
> STR_ID: 3l2h |STR_LEN: 1384 |STR_TIME: 0.12024593353271484
> STR_ID: 3l2i |STR_LEN: 953 |STR_TIME: 0.08859109878540039
> STR_ID: 3l2j |STR_LEN: 970 |STR_TIME: 0.24026823043823242
> STR_ID: 3l2k |STR_LEN: 722 |STR_TIME: 0.09820914268493652
> STR_ID: 3l2l |STR_LEN: 1093 |STR_TIME: 0.21301698684692383
> STR_ID: 3l2m |STR_LEN: 1108 |STR_TIME: 0.17731189727783203
> STR_ID: 3l2n |STR_LEN: 987 |STR_TIME: 0.15145277976989746
> STR_ID: 3l2o |STR_LEN: 495 |STR_TIME: 0.060430049896240234
> STR_ID: 3l2p |STR_LEN: 578 |STR_TIME: 0.11470627784729004
> STR_ID: 3l2q |STR_LEN: 568 |STR_TIME: 0.14786577224731445
> STR_ID: 3l2r |STR_LEN: 585 |STR_TIME: 0.1121060848236084
> STR_ID: 3l2u |STR_LEN: 574 |STR_TIME: 0.14475774765014648
> STR_ID: 3l2v |STR_LEN: 574 |STR_TIME: 0.11433291435241699
> STR_ID: 3l2w |STR_LEN: 574 |STR_TIME: 0.15141677856445312
> STR_ID: 3l2x |STR_LEN: 328 |STR_TIME: 0.032959938049316406
> STR_ID: 3l2y |STR_LEN: 4333 |STR_TIME: 0.7020490169525146
> STR_ID: 3l2z |STR_LEN: 509 |STR_TIME: 0.07157111167907715
> STR_ID: 4l20 |STR_LEN: 469 |STR_TIME: 0.0456242561340332
> STR_ID: 4l21 |STR_LEN: 485 |STR_TIME: 0.04748988151550293
> STR_ID: 4l22 |STR_LEN: 781 |STR_TIME: 0.1885392665863037
> STR_ID: 4l23 |STR_LEN: 1547 |STR_TIME: 0.1976780891418457
> STR_ID: 4l24 |STR_LEN: 40 |STR_TIME: 0.009106874465942383
> STR_ID: 4l25 |STR_LEN: 194 |STR_TIME: 0.01404118537902832
> STR_ID: 4l26 |STR_LEN: 159 |STR_TIME: 0.01248311996459961
> STR_ID: 4l27 |STR_LEN: 1965 |STR_TIME: 0.32262301445007324
> STR_ID: 4l28 |STR_LEN: 1979 |STR_TIME: 0.31540703773498535
> STR_ID: 4l29 |STR_LEN: 5495 |STR_TIME: 1.3590691089630127
> STR_ID: 4l2a |STR_LEN: 722 |STR_TIME: 0.06484103202819824
> STR_ID: 4l2b |STR_LEN: 791 |STR_TIME: 0.06401300430297852
> STR_ID: 4l2c |STR_LEN: 1673 |STR_TIME: 0.2370600700378418
> STR_ID: 4l2d |STR_LEN: 1399 |STR_TIME: 0.12458086013793945
> STR_ID: 4l2f |STR_LEN: 655 |STR_TIME: 0.06698489189147949
> STR_ID: 4l2g |STR_LEN: 657 |STR_TIME: 0.1067819595336914
> STR_ID: 4l2h |STR_LEN: 900 |STR_TIME: 0.09838604927062988
> STR_ID: 4l2i |STR_LEN: 1120 |STR_TIME: 0.11632394790649414
> STR_ID: 4l2j |STR_LEN: 397 |STR_TIME: 0.0675649642944336
> STR_ID: 4l2k |STR_LEN: 602 |STR_TIME: 0.06349587440490723
> STR_ID: 4l2l |STR_LEN: 1103 |STR_TIME: 0.10494780540466309
> STR_ID: 4l2m |STR_LEN: 290 |STR_TIME: 0.04524493217468262
> STR_ID: 4l2n |STR_LEN: 295 |STR_TIME: 0.029069900512695312
> STR_ID: 4l2o |STR_LEN: 2714 |STR_TIME: 0.31943702697753906
> STR_ID: 4l2w |STR_LEN: 296 |STR_TIME: 0.10623002052307129
> STR_ID: 4l2x |STR_LEN: 366 |STR_TIME: 0.04915618896484375
> STR_ID: 4l2y |STR_LEN: 1289 |STR_TIME: 0.30162620544433594
> STR_ID: 4l2z |STR_LEN: 1395 |STR_TIME: 0.1625378131866455
> STR_ID: 5l22 |STR_LEN: 1083 |STR_TIME: 0.2361159324645996
> STR_ID: 5l23 |STR_LEN: 176 |STR_TIME: 0.014527082443237305
> STR_ID: 5l24 |STR_LEN: 1229 |STR_TIME: 0.19388699531555176
> STR_ID: 5l25 |STR_LEN: 399 |STR_TIME: 0.05127692222595215
> STR_ID: 5l26 |STR_LEN: 1258 |STR_TIME: 0.15892791748046875
> STR_ID: 5l27 |STR_LEN: 1213 |STR_TIME: 0.19793319702148438
> STR_ID: 5l2a |STR_LEN: 1251 |STR_TIME: 0.1584928035736084
> STR_ID: 5l2b |STR_LEN: 1242 |STR_TIME: 0.19797492027282715
> STR_ID: 5l2d |STR_LEN: 489 |STR_TIME: 0.06785893440246582
> STR_ID: 5l2e |STR_LEN: 1944 |STR_TIME: 0.33194708824157715
> STR_ID: 5l2f |STR_LEN: 1842 |STR_TIME: 0.19915103912353516
> STR_ID: 5l2g |STR_LEN: 24 |STR_TIME: 0.12032103538513184
> STR_ID: 5l2h |STR_LEN: 749 |STR_TIME: 0.08717918395996094
> STR_ID: 5l2i |STR_LEN: 261 |STR_TIME: 0.09602022171020508
> STR_ID: 5l2j |STR_LEN: 758 |STR_TIME: 0.06582403182983398
> STR_ID: 5l2k |STR_LEN: 824 |STR_TIME: 0.11893320083618164
> STR_ID: 5l2l |STR_LEN: 1033 |STR_TIME: 0.16718697547912598
> STR_ID: 5l2m |STR_LEN: 806 |STR_TIME: 0.09798979759216309
> STR_ID: 5l2n |STR_LEN: 780 |STR_TIME: 0.09526896476745605
> STR_ID: 5l2o |STR_LEN: 6297 |STR_TIME: 0.7864727973937988
> STR_ID: 5l2q |STR_LEN: 1217 |STR_TIME: 0.2130129337310791
> STR_ID: 5l2r |STR_LEN: 1847 |STR_TIME: 0.2882351875305176
> STR_ID: 5l2s |STR_LEN: 285 |STR_TIME: 0.038388967514038086
> STR_ID: 5l2t |STR_LEN: 264 |STR_TIME: 0.03850817680358887
> STR_ID: 5l2w |STR_LEN: 645 |STR_TIME: 0.12860584259033203
> STR_ID: 5l2x |STR_LEN: 658 |STR_TIME: 0.08701300621032715
> STR_ID: 5l2y |STR_LEN: 709 |STR_TIME: 0.05332612991333008
> STR_ID: 5l2z |STR_LEN: 653 |STR_TIME: 0.05269193649291992
>> FINISH_DIR: ./data/l/l2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 482 |DIR_TIME: 43.81606197357178 

>> START_DIR: ./data/l/l3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1l30 |STR_LEN: 322 |STR_TIME: 0.02744603157043457
> STR_ID: 1l31 |STR_LEN: 282 |STR_TIME: 0.024977922439575195
> STR_ID: 1l32 |STR_LEN: 318 |STR_TIME: 0.06014704704284668
> STR_ID: 1l33 |STR_LEN: 316 |STR_TIME: 0.027858257293701172
> STR_ID: 1l34 |STR_LEN: 317 |STR_TIME: 0.02657794952392578
> STR_ID: 1l35 |STR_LEN: 315 |STR_TIME: 0.02710723876953125
> STR_ID: 1l36 |STR_LEN: 307 |STR_TIME: 0.02761101722717285
> STR_ID: 1l37 |STR_LEN: 315 |STR_TIME: 0.026190757751464844
> STR_ID: 1l38 |STR_LEN: 316 |STR_TIME: 0.028477907180786133
> STR_ID: 1l39 |STR_LEN: 316 |STR_TIME: 0.02640223503112793
> STR_ID: 1l3a |STR_LEN: 1166 |STR_TIME: 0.1353459358215332
> STR_ID: 1l3b |STR_LEN: 1557 |STR_TIME: 0.20955419540405273
> STR_ID: 1l3c |STR_LEN: 1024 |STR_TIME: 0.14026808738708496
> STR_ID: 1l3d |STR_LEN: 42 |STR_TIME: 0.011823177337646484
> STR_ID: 1l3e |STR_LEN: 146 |STR_TIME: 0.7973959445953369
> STR_ID: 1l3f |STR_LEN: 450 |STR_TIME: 0.0478520393371582
> STR_ID: 1l3g |STR_LEN: 123 |STR_TIME: 0.9121017456054688
> STR_ID: 1l3h |STR_LEN: 65 |STR_TIME: 0.6618218421936035
> STR_ID: 1l3i |STR_LEN: 1849 |STR_TIME: 0.2674119472503662
> STR_ID: 1l3j |STR_LEN: 761 |STR_TIME: 0.06505918502807617
> STR_ID: 1l3k |STR_LEN: 390 |STR_TIME: 0.039359092712402344
> STR_ID: 1l3l |STR_LEN: 1914 |STR_TIME: 0.27338218688964844
> STR_ID: 1l3m |STR_LEN: 24 |STR_TIME: 0.13473296165466309
> STR_ID: 1l3n |STR_LEN: 310 |STR_TIME: 2.949939012527466
> STR_ID: 1l3o |STR_LEN: 71 |STR_TIME: 0.9065432548522949
> STR_ID: 1l3p |STR_LEN: 201 |STR_TIME: 0.015444040298461914
> STR_ID: 1l3q |STR_LEN: 12 |STR_TIME: 0.002871990203857422
> STR_ID: 1l3r |STR_LEN: 599 |STR_TIME: 0.056767940521240234
> STR_ID: 1l3s |STR_LEN: 1171 |STR_TIME: 0.37450599670410156
> STR_ID: 1l3t |STR_LEN: 1129 |STR_TIME: 0.10129213333129883
> STR_ID: 1l3u |STR_LEN: 1191 |STR_TIME: 0.13225913047790527
> STR_ID: 1l3v |STR_LEN: 1124 |STR_TIME: 0.10747003555297852
> STR_ID: 1l3w |STR_LEN: 605 |STR_TIME: 0.08064389228820801
> STR_ID: 1l3x |STR_LEN: 73 |STR_TIME: 0.437957763671875
> STR_ID: 1l3y |STR_LEN: 41 |STR_TIME: 0.17423605918884277
> STR_ID: 1l3z |STR_LEN: 54 |STR_TIME: 0.005571126937866211
> STR_ID: 2l30 |STR_LEN: 109 |STR_TIME: 1.1729369163513184
> STR_ID: 2l31 |STR_LEN: 113 |STR_TIME: 1.260849952697754
> STR_ID: 2l32 |STR_LEN: 66 |STR_TIME: 0.5067567825317383
> STR_ID: 2l33 |STR_LEN: 91 |STR_TIME: 0.6519930362701416
> STR_ID: 2l34 |STR_LEN: 66 |STR_TIME: 0.36493492126464844
> STR_ID: 2l35 |STR_LEN: 95 |STR_TIME: 0.4987640380859375
> STR_ID: 2l36 |STR_LEN: 24 |STR_TIME: 0.18798494338989258
> STR_ID: 2l37 |STR_LEN: 43 |STR_TIME: 0.32473111152648926
> STR_ID: 2l38 |STR_LEN: 175 |STR_TIME: 1.241159200668335
> STR_ID: 2l39 |STR_LEN: 114 |STR_TIME: 0.8581321239471436
> STR_ID: 2l3a |STR_LEN: 164 |STR_TIME: 1.454280138015747
> STR_ID: 2l3b |STR_LEN: 130 |STR_TIME: 1.027750015258789
> STR_ID: 2l3c |STR_LEN: 108 |STR_TIME: 1.1467931270599365
> STR_ID: 2l3d |STR_LEN: 102 |STR_TIME: 0.8580400943756104
> STR_ID: 2l3e |STR_LEN: 35 |STR_TIME: 0.5113050937652588
> STR_ID: 2l3f |STR_LEN: 161 |STR_TIME: 1.3302850723266602
> STR_ID: 2l3g |STR_LEN: 126 |STR_TIME: 0.9757521152496338
> STR_ID: 2l3h |STR_LEN: 39 |STR_TIME: 0.08976292610168457
> STR_ID: 2l3i |STR_LEN: 30 |STR_TIME: 0.34977030754089355
> STR_ID: 2l3j |STR_LEN: 307 |STR_TIME: 2.340595006942749
> STR_ID: 2l3l |STR_LEN: 111 |STR_TIME: 0.9233322143554688
> STR_ID: 2l3m |STR_LEN: 71 |STR_TIME: 0.40682005882263184
> STR_ID: 2l3n |STR_LEN: 104 |STR_TIME: 0.843311071395874
> STR_ID: 2l3o |STR_LEN: 124 |STR_TIME: 0.9362959861755371
> STR_ID: 2l3p |STR_LEN: 78 |STR_TIME: 0.5856027603149414
> STR_ID: 2l3q |STR_LEN: 78 |STR_TIME: 0.5715451240539551
> STR_ID: 2l3r |STR_LEN: 172 |STR_TIME: 1.007040023803711
> STR_ID: 2l3s |STR_LEN: 163 |STR_TIME: 1.296471118927002
> STR_ID: 2l3t |STR_LEN: 199 |STR_TIME: 1.7250659465789795
> STR_ID: 2l3u |STR_LEN: 98 |STR_TIME: 0.4485440254211426
> STR_ID: 2l3w |STR_LEN: 143 |STR_TIME: 1.115968942642212
> STR_ID: 2l3x |STR_LEN: 67 |STR_TIME: 0.5711698532104492
> STR_ID: 2l3y |STR_LEN: 184 |STR_TIME: 3.708235740661621
> STR_ID: 2l3z |STR_LEN: 76 |STR_TIME: 0.6264560222625732
> STR_ID: 3l30 |STR_LEN: 228 |STR_TIME: 0.022289037704467773
> STR_ID: 3l31 |STR_LEN: 564 |STR_TIME: 0.08535099029541016
> STR_ID: 3l32 |STR_LEN: 140 |STR_TIME: 0.015373706817626953
> STR_ID: 3l33 |STR_LEN: 1356 |STR_TIME: 0.20167803764343262
> STR_ID: 3l34 |STR_LEN: 1568 |STR_TIME: 0.48761701583862305
> STR_ID: 3l35 |STR_LEN: 390 |STR_TIME: 0.03367805480957031
> STR_ID: 3l36 |STR_LEN: 114 |STR_TIME: 0.01034092903137207
> STR_ID: 3l37 |STR_LEN: 101 |STR_TIME: 0.01116323471069336
> STR_ID: 3l38 |STR_LEN: 487 |STR_TIME: 0.0555272102355957
> STR_ID: 3l39 |STR_LEN: 403 |STR_TIME: 0.07814693450927734
> STR_ID: 3l3a |STR_LEN: 477 |STR_TIME: 0.05318188667297363
> STR_ID: 3l3b |STR_LEN: 584 |STR_TIME: 0.061860084533691406
> STR_ID: 3l3c |STR_LEN: 1034 |STR_TIME: 0.3184082508087158
> STR_ID: 3l3d |STR_LEN: 983 |STR_TIME: 0.07349395751953125
> STR_ID: 3l3f |STR_LEN: 530 |STR_TIME: 0.05229902267456055
> STR_ID: 3l3g |STR_LEN: 706 |STR_TIME: 0.10565400123596191
> STR_ID: 3l3h |STR_LEN: 506 |STR_TIME: 0.057276010513305664
> STR_ID: 3l3i |STR_LEN: 898 |STR_TIME: 0.07195520401000977
> STR_ID: 3l3j |STR_LEN: 473 |STR_TIME: 0.05870985984802246
> STR_ID: 3l3k |STR_LEN: 527 |STR_TIME: 0.05876302719116211
> STR_ID: 3l3l |STR_LEN: 431 |STR_TIME: 0.08261466026306152
> STR_ID: 3l3m |STR_LEN: 465 |STR_TIME: 0.051342010498046875
> STR_ID: 3l3n |STR_LEN: 758 |STR_TIME: 0.09142112731933594
> STR_ID: 3l3o |STR_LEN: 2404 |STR_TIME: 0.3828868865966797
> STR_ID: 3l3p |STR_LEN: 263 |STR_TIME: 0.03728008270263672
> STR_ID: 3l3q |STR_LEN: 550 |STR_TIME: 0.10960793495178223
> STR_ID: 3l3r |STR_LEN: 378 |STR_TIME: 0.031141281127929688
> STR_ID: 3l3s |STR_LEN: 2923 |STR_TIME: 0.43979883193969727
> STR_ID: 3l3t |STR_LEN: 1486 |STR_TIME: 0.24415993690490723
> STR_ID: 3l3u |STR_LEN: 633 |STR_TIME: 0.07044196128845215
> STR_ID: 3l3v |STR_LEN: 375 |STR_TIME: 0.04584312438964844
> STR_ID: 3l3x |STR_LEN: 474 |STR_TIME: 0.052073001861572266
> STR_ID: 3l3z |STR_LEN: 403 |STR_TIME: 0.11466407775878906
> STR_ID: 4l31 |STR_LEN: 710 |STR_TIME: 0.06720900535583496
> STR_ID: 4l32 |STR_LEN: 732 |STR_TIME: 0.06976008415222168
> STR_ID: 4l33 |STR_LEN: 625 |STR_TIME: 0.06989383697509766
> STR_ID: 4l34 |STR_LEN: 673 |STR_TIME: 0.09509086608886719
> STR_ID: 4l35 |STR_LEN: 272 |STR_TIME: 0.035971879959106445
> STR_ID: 4l36 |STR_LEN: 1132 |STR_TIME: 0.12159991264343262
> STR_ID: 4l37 |STR_LEN: 1497 |STR_TIME: 0.3004150390625
> STR_ID: 4l38 |STR_LEN: 2370 |STR_TIME: 0.22970008850097656
> STR_ID: 4l39 |STR_LEN: 1301 |STR_TIME: 0.16190314292907715
> STR_ID: 4l3a |STR_LEN: 990 |STR_TIME: 0.17996501922607422
> STR_ID: 4l3b |STR_LEN: 707 |STR_TIME: 0.0975348949432373
> STR_ID: 4l3c |STR_LEN: 5582 |STR_TIME: 1.3626019954681396
> STR_ID: 4l3e |STR_LEN: 838 |STR_TIME: 0.15881824493408203
> STR_ID: 4l3f |STR_LEN: 3171 |STR_TIME: 0.4886479377746582
> STR_ID: 4l3g |STR_LEN: 2787 |STR_TIME: 0.4118671417236328
> STR_ID: 4l3h |STR_LEN: 3200 |STR_TIME: 0.4327101707458496
> STR_ID: 4l3i |STR_LEN: 892 |STR_TIME: 0.12335085868835449
> STR_ID: 4l3j |STR_LEN: 414 |STR_TIME: 0.11639904975891113
> STR_ID: 4l3k |STR_LEN: 445 |STR_TIME: 0.044474124908447266
> STR_ID: 4l3l |STR_LEN: 354 |STR_TIME: 0.05427718162536621
> STR_ID: 4l3n |STR_LEN: 749 |STR_TIME: 0.08420109748840332
> STR_ID: 4l3o |STR_LEN: 1762 |STR_TIME: 0.2306077480316162
> STR_ID: 4l3p |STR_LEN: 297 |STR_TIME: 0.05282783508300781
> STR_ID: 4l3q |STR_LEN: 455 |STR_TIME: 0.061888933181762695
> STR_ID: 4l3r |STR_LEN: 438 |STR_TIME: 0.09129500389099121
> STR_ID: 4l3t |STR_LEN: 3039 |STR_TIME: 0.44567227363586426
> STR_ID: 4l3u |STR_LEN: 181 |STR_TIME: 0.022658824920654297
> STR_ID: 4l3v |STR_LEN: 1499 |STR_TIME: 0.25785398483276367
> STR_ID: 4l3w |STR_LEN: 607 |STR_TIME: 0.04624199867248535
> STR_ID: 4l3x |STR_LEN: 2343 |STR_TIME: 0.23262906074523926
> STR_ID: 4l3y |STR_LEN: 2286 |STR_TIME: 0.19114995002746582
> STR_ID: 4l3z |STR_LEN: 2304 |STR_TIME: 0.23053193092346191
> STR_ID: 5l30 |STR_LEN: 725 |STR_TIME: 0.05861401557922363
> STR_ID: 5l31 |STR_LEN: 489 |STR_TIME: 0.10119867324829102
> STR_ID: 5l32 |STR_LEN: 506 |STR_TIME: 0.06618595123291016
> STR_ID: 5l33 |STR_LEN: 175 |STR_TIME: 0.02245807647705078
> STR_ID: 5l34 |STR_LEN: 8 |STR_TIME: 0.03975701332092285
> STR_ID: 5l35 |STR_LEN: 2955 |STR_TIME: 0.6203198432922363
> STR_ID: 5l36 |STR_LEN: 295 |STR_TIME: 0.04198503494262695
> STR_ID: 5l37 |STR_LEN: 767 |STR_TIME: 0.0716862678527832
> STR_ID: 5l38 |STR_LEN: 1987 |STR_TIME: 0.238908052444458
> STR_ID: 5l39 |STR_LEN: 1561 |STR_TIME: 0.24698495864868164
> STR_ID: 5l3a |STR_LEN: 336 |STR_TIME: 0.05581092834472656
> STR_ID: 5l3b |STR_LEN: 800 |STR_TIME: 0.11647415161132812
> STR_ID: 5l3c |STR_LEN: 801 |STR_TIME: 0.15531396865844727
> STR_ID: 5l3d |STR_LEN: 864 |STR_TIME: 0.1158289909362793
> STR_ID: 5l3e |STR_LEN: 806 |STR_TIME: 0.16058969497680664
> STR_ID: 5l3f |STR_LEN: 811 |STR_TIME: 0.15287399291992188
> STR_ID: 5l3g |STR_LEN: 813 |STR_TIME: 0.19061779975891113
> STR_ID: 5l3h |STR_LEN: 223 |STR_TIME: 0.0420229434967041
> STR_ID: 5l3i |STR_LEN: 208 |STR_TIME: 0.04285001754760742
> STR_ID: 5l3j |STR_LEN: 368 |STR_TIME: 0.06406497955322266
> STR_ID: 5l3l |STR_LEN: 67 |STR_TIME: 0.4195590019226074
> STR_ID: 5l3m |STR_LEN: 69 |STR_TIME: 0.4619259834289551
> STR_ID: 5l3n |STR_LEN: 69 |STR_TIME: 0.4634561538696289
> STR_ID: 5l3o |STR_LEN: 807 |STR_TIME: 0.10400605201721191
> STR_ID: 5l3p |STR_LEN: 11199 |STR_TIME: 3.39178204536438
> STR_ID: 5l3q |STR_LEN: 1296 |STR_TIME: 0.3137049674987793
> STR_ID: 5l3r |STR_LEN: 1265 |STR_TIME: 0.4195702075958252
> STR_ID: 5l3s |STR_LEN: 3468 |STR_TIME: 0.5043010711669922
> STR_ID: 5l3t |STR_LEN: 849 |STR_TIME: 0.20028376579284668
> STR_ID: 5l3u |STR_LEN: 762 |STR_TIME: 0.11013412475585938
> STR_ID: 5l3v |STR_LEN: 766 |STR_TIME: 0.16607093811035156
> STR_ID: 5l3w |STR_LEN: 339 |STR_TIME: 0.05469489097595215
> STR_ID: 5l3x |STR_LEN: 581 |STR_TIME: 0.10156702995300293
> STR_ID: 5l3y |STR_LEN: 169 |STR_TIME: 0.02978825569152832
> STR_ID: 5l3z |STR_LEN: 385 |STR_TIME: 0.05718588829040527
>> FINISH_DIR: ./data/l/l3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 652 |DIR_TIME: 63.06148886680603 

>> START_DIR: ./data/l/l4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1l40 |STR_LEN: 316 |STR_TIME: 0.06376791000366211
> STR_ID: 1l41 |STR_LEN: 316 |STR_TIME: 0.026242733001708984
> STR_ID: 1l42 |STR_LEN: 316 |STR_TIME: 0.027846813201904297
> STR_ID: 1l43 |STR_LEN: 316 |STR_TIME: 0.028901100158691406
> STR_ID: 1l44 |STR_LEN: 316 |STR_TIME: 0.028704166412353516
> STR_ID: 1l45 |STR_LEN: 314 |STR_TIME: 0.02640390396118164
> STR_ID: 1l46 |STR_LEN: 316 |STR_TIME: 0.02629995346069336
