>> START_DIR: ./data/n/n0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1n00 |STR_LEN: 502 |STR_TIME: 0.05328679084777832
> STR_ID: 1n2t |STR_LEN: 1369 |STR_TIME: 0.1714339256286621
> STR_ID: 1n2v |STR_LEN: 656 |STR_TIME: 0.05988311767578125
> STR_ID: 1n2w |STR_LEN: 24 |STR_TIME: 0.013278961181640625
> STR_ID: 1n2x |STR_LEN: 918 |STR_TIME: 0.09591031074523926
> STR_ID: 1n2y |STR_LEN: 15 |STR_TIME: 0.07954692840576172
> STR_ID: 1n2z |STR_LEN: 898 |STR_TIME: 0.0817708969116211
> STR_ID: 2n21 |STR_LEN: 38 |STR_TIME: 0.16782379150390625
> STR_ID: 2n23 |STR_LEN: 134 |STR_TIME: 0.9305591583251953
> STR_ID: 2n24 |STR_LEN: 31 |STR_TIME: 0.17532086372375488
> STR_ID: 2n25 |STR_LEN: 30 |STR_TIME: 0.25315093994140625
> STR_ID: 2n26 |STR_LEN: 57 |STR_TIME: 0.3662428855895996
> STR_ID: 2n27 |STR_LEN: 153 |STR_TIME: 1.1171669960021973
> STR_ID: 2n28 |STR_LEN: 81 |STR_TIME: 0.021800994873046875
> STR_ID: 2n29 |STR_LEN: 54 |STR_TIME: 0.016763925552368164
> STR_ID: 2n2a |STR_LEN: 116 |STR_TIME: 0.4699110984802246
> STR_ID: 2n2c |STR_LEN: 43 |STR_TIME: 0.05852103233337402
> STR_ID: 2n2d |STR_LEN: 22 |STR_TIME: 0.12575984001159668
> STR_ID: 2n2e |STR_LEN: 108 |STR_TIME: 0.7027239799499512
> STR_ID: 2n2f |STR_LEN: 13 |STR_TIME: 0.04312396049499512
> STR_ID: 2n2g |STR_LEN: 33 |STR_TIME: 0.22061896324157715
> STR_ID: 2n2h |STR_LEN: 152 |STR_TIME: 1.0944502353668213
> STR_ID: 2n2j |STR_LEN: 124 |STR_TIME: 0.4146459102630615
> STR_ID: 2n2k |STR_LEN: 149 |STR_TIME: 4.069688081741333
> STR_ID: 2n2l |STR_LEN: 156 |STR_TIME: 0.459583044052124
> STR_ID: 2n2m |STR_LEN: 156 |STR_TIME: 0.7399418354034424
> STR_ID: 2n2n |STR_LEN: 95 |STR_TIME: 0.7700378894805908
> STR_ID: 2n2o |STR_LEN: 23 |STR_TIME: 0.12811923027038574
> STR_ID: 2n2p |STR_LEN: 23 |STR_TIME: 0.24971604347229004
> STR_ID: 2n2q |STR_LEN: 54 |STR_TIME: 0.32616615295410156
> STR_ID: 2n2r |STR_LEN: 51 |STR_TIME: 0.322829008102417
> STR_ID: 2n2s |STR_LEN: 32 |STR_TIME: 0.14805197715759277
> STR_ID: 2n2t |STR_LEN: 84 |STR_TIME: 0.6638979911804199
> STR_ID: 2n2u |STR_LEN: 77 |STR_TIME: 0.5606610774993896
> STR_ID: 2n2v |STR_LEN: 51 |STR_TIME: 0.5570330619812012
> STR_ID: 2n2w |STR_LEN: 51 |STR_TIME: 0.5634729862213135
> STR_ID: 2n2x |STR_LEN: 51 |STR_TIME: 0.5071568489074707
> STR_ID: 2n2y |STR_LEN: 92 |STR_TIME: 0.7417809963226318
> STR_ID: 2n2z |STR_LEN: 93 |STR_TIME: 0.32250308990478516
> STR_ID: 3n20 |STR_LEN: 1466 |STR_TIME: 0.15517735481262207
> STR_ID: 3n21 |STR_LEN: 507 |STR_TIME: 0.04688525199890137
> STR_ID: 3n23 |STR_LEN: 2578 |STR_TIME: 0.5300209522247314
> STR_ID: 3n24 |STR_LEN: 1081 |STR_TIME: 0.16506195068359375
> STR_ID: 3n25 |STR_LEN: 5630 |STR_TIME: 0.7417778968811035
> STR_ID: 3n26 |STR_LEN: 435 |STR_TIME: 0.07573890686035156
> STR_ID: 3n27 |STR_LEN: 381 |STR_TIME: 0.04719114303588867
> STR_ID: 3n28 |STR_LEN: 378 |STR_TIME: 0.050004005432128906
> STR_ID: 3n29 |STR_LEN: 1127 |STR_TIME: 0.11899709701538086
> STR_ID: 3n2a |STR_LEN: 635 |STR_TIME: 0.14999818801879883
> STR_ID: 3n2b |STR_LEN: 2737 |STR_TIME: 0.30656886100769043
> STR_ID: 3n2c |STR_LEN: 6576 |STR_TIME: 1.1121959686279297
> STR_ID: 3n2d |STR_LEN: 443 |STR_TIME: 0.041029930114746094
> STR_ID: 3n2e |STR_LEN: 554 |STR_TIME: 0.06953907012939453
> STR_ID: 3n2g |STR_LEN: 1835 |STR_TIME: 0.3729679584503174
> STR_ID: 3n2i |STR_LEN: 496 |STR_TIME: 0.07601189613342285
> STR_ID: 3n2j |STR_LEN: 3132 |STR_TIME: 0.3726789951324463
> STR_ID: 3n2k |STR_LEN: 1836 |STR_TIME: 0.36219000816345215
> STR_ID: 3n2l |STR_LEN: 2130 |STR_TIME: 0.33936619758605957
> STR_ID: 3n2m |STR_LEN: 1079 |STR_TIME: 0.14660406112670898
> STR_ID: 3n2n |STR_LEN: 2487 |STR_TIME: 0.2457420825958252
> STR_ID: 3n2o |STR_LEN: 2967 |STR_TIME: 0.43070173263549805
> STR_ID: 3n2p |STR_LEN: 480 |STR_TIME: 0.09023785591125488
> STR_ID: 3n2q |STR_LEN: 319 |STR_TIME: 0.05194664001464844
> STR_ID: 3n2r |STR_LEN: 1207 |STR_TIME: 0.24032306671142578
> STR_ID: 3n2s |STR_LEN: 1389 |STR_TIME: 0.18067097663879395
> STR_ID: 3n2t |STR_LEN: 477 |STR_TIME: 0.05083107948303223
> STR_ID: 3n2u |STR_LEN: 310 |STR_TIME: 0.02477097511291504
> STR_ID: 3n2v |STR_LEN: 427 |STR_TIME: 0.03803420066833496
> STR_ID: 3n2w |STR_LEN: 3216 |STR_TIME: 0.49747204780578613
> STR_ID: 3n2x |STR_LEN: 1691 |STR_TIME: 0.20329904556274414
> STR_ID: 3n2y |STR_LEN: 712 |STR_TIME: 0.09111285209655762
> STR_ID: 3n2z |STR_LEN: 525 |STR_TIME: 0.12851405143737793
> STR_ID: 4n20 |STR_LEN: 1412 |STR_TIME: 0.1350688934326172
> STR_ID: 4n21 |STR_LEN: 981 |STR_TIME: 0.17282581329345703
> STR_ID: 4n22 |STR_LEN: 1157 |STR_TIME: 0.12734007835388184
> STR_ID: 4n23 |STR_LEN: 505 |STR_TIME: 0.07177400588989258
> STR_ID: 4n24 |STR_LEN: 1200 |STR_TIME: 0.16861510276794434
> STR_ID: 4n25 |STR_LEN: 1160 |STR_TIME: 0.1273658275604248
> STR_ID: 4n26 |STR_LEN: 1188 |STR_TIME: 0.1681830883026123
> STR_ID: 4n27 |STR_LEN: 1080 |STR_TIME: 0.1465318202972412
> STR_ID: 4n28 |STR_LEN: 1238 |STR_TIME: 0.16140985488891602
> STR_ID: 4n2a |STR_LEN: 1212 |STR_TIME: 0.1291348934173584
> STR_ID: 4n2b |STR_LEN: 1424 |STR_TIME: 0.16548585891723633
> STR_ID: 4n2c |STR_LEN: 687 |STR_TIME: 0.11065816879272461
> STR_ID: 4n2d |STR_LEN: 918 |STR_TIME: 0.14836716651916504
> STR_ID: 4n2e |STR_LEN: 1271 |STR_TIME: 0.13005518913269043
> STR_ID: 4n2f |STR_LEN: 1127 |STR_TIME: 0.15520596504211426
> STR_ID: 4n2g |STR_LEN: 1095 |STR_TIME: 0.1288139820098877
> STR_ID: 4n2h |STR_LEN: 1319 |STR_TIME: 0.1721491813659668
> STR_ID: 4n2i |STR_LEN: 1129 |STR_TIME: 0.12882733345031738
> STR_ID: 4n2k |STR_LEN: 1354 |STR_TIME: 0.17139911651611328
> STR_ID: 4n2l |STR_LEN: 1095 |STR_TIME: 0.13164520263671875
> STR_ID: 4n2m |STR_LEN: 1302 |STR_TIME: 0.17410588264465332
> STR_ID: 4n2n |STR_LEN: 1321 |STR_TIME: 0.13785600662231445
> STR_ID: 4n2o |STR_LEN: 1922 |STR_TIME: 0.3186156749725342
> STR_ID: 4n2p |STR_LEN: 1458 |STR_TIME: 0.24226713180541992
> STR_ID: 4n2q |STR_LEN: 217 |STR_TIME: 0.030117273330688477
> STR_ID: 4n2r |STR_LEN: 748 |STR_TIME: 0.07052302360534668
> STR_ID: 4n2s |STR_LEN: 216 |STR_TIME: 0.07151293754577637
> STR_ID: 4n2x |STR_LEN: 4682 |STR_TIME: 0.36797213554382324
> STR_ID: 4n2y |STR_LEN: 1320 |STR_TIME: 0.15326428413391113
> STR_ID: 4n2z |STR_LEN: 693 |STR_TIME: 0.09427404403686523
> STR_ID: 5n20 |STR_LEN: 193 |STR_TIME: 0.0262148380279541
> STR_ID: 5n21 |STR_LEN: 470 |STR_TIME: 0.05058598518371582
> STR_ID: 5n22 |STR_LEN: 959 |STR_TIME: 0.20612001419067383
> STR_ID: 5n29 |STR_LEN: 394 |STR_TIME: 0.06844210624694824
> STR_ID: 5n2i |STR_LEN: 1504 |STR_TIME: 0.14375615119934082
> STR_ID: 5n2q |STR_LEN: 359 |STR_TIME: 0.04241180419921875
> STR_ID: 5n2v |STR_LEN: 752 |STR_TIME: 0.15299630165100098
> STR_ID: 5n2w |STR_LEN: 498 |STR_TIME: 0.08045506477355957
>> FINISH_DIR: ./data/n/n2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 438 |DIR_TIME: 35.730144023895264 

>> START_DIR: ./data/n/n3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1n31 |STR_LEN: 1514 |STR_TIME: 0.129256010055542
> STR_ID: 1n32 |STR_LEN: 4082 |STR_TIME: 1.1053071022033691
> STR_ID: 1n33 |STR_LEN: 4026 |STR_TIME: 1.1751339435577393
> STR_ID: 1n34 |STR_LEN: 3908 |STR_TIME: 1.259126901626587
> STR_ID: 1n35 |STR_LEN: 1632 |STR_TIME: 0.3246500492095947
> STR_ID: 1n36 |STR_LEN: 3904 |STR_TIME: 1.3092238903045654
> STR_ID: 1n37 |STR_LEN: 17 |STR_TIME: 0.011816978454589844
> STR_ID: 1n38 |STR_LEN: 1541 |STR_TIME: 0.20104503631591797
> STR_ID: 1n39 |STR_LEN: 498 |STR_TIME: 0.15827679634094238
> STR_ID: 1n3a |STR_LEN: 493 |STR_TIME: 0.05844902992248535
> STR_ID: 1n3b |STR_LEN: 1047 |STR_TIME: 0.09472513198852539
> STR_ID: 1n3c |STR_LEN: 510 |STR_TIME: 0.06137895584106445
> STR_ID: 1n3e |STR_LEN: 943 |STR_TIME: 0.1757340431213379
> STR_ID: 1n3f |STR_LEN: 1211 |STR_TIME: 0.1377861499786377
> STR_ID: 1n3g |STR_LEN: 113 |STR_TIME: 1.1042540073394775
> STR_ID: 1n3h |STR_LEN: 207 |STR_TIME: 0.10259199142456055
> STR_ID: 1n3i |STR_LEN: 1224 |STR_TIME: 0.12067294120788574
> STR_ID: 1n3j |STR_LEN: 238 |STR_TIME: 0.07055211067199707
> STR_ID: 1n3k |STR_LEN: 130 |STR_TIME: 1.0201480388641357
> STR_ID: 1n3l |STR_LEN: 654 |STR_TIME: 0.06798100471496582
> STR_ID: 1n3n |STR_LEN: 1731 |STR_TIME: 0.32097697257995605
> STR_ID: 1n3o |STR_LEN: 699 |STR_TIME: 0.0706169605255127
> STR_ID: 1n3p |STR_LEN: 685 |STR_TIME: 0.06930422782897949
> STR_ID: 1n3q |STR_LEN: 674 |STR_TIME: 0.0758509635925293
> STR_ID: 1n3r |STR_LEN: 3408 |STR_TIME: 0.5870218276977539
> STR_ID: 1n3s |STR_LEN: 2405 |STR_TIME: 0.37979698181152344
> STR_ID: 1n3t |STR_LEN: 3330 |STR_TIME: 0.6679351329803467
> STR_ID: 1n3u |STR_LEN: 520 |STR_TIME: 0.06633925437927246
> STR_ID: 1n3w |STR_LEN: 367 |STR_TIME: 0.05131793022155762
> STR_ID: 1n3x |STR_LEN: 366 |STR_TIME: 0.049017906188964844
> STR_ID: 1n3y |STR_LEN: 480 |STR_TIME: 0.0363008975982666
> STR_ID: 1n3z |STR_LEN: 270 |STR_TIME: 0.10009980201721191
> STR_ID: 2n30 |STR_LEN: 25 |STR_TIME: 0.1295609474182129
> STR_ID: 2n31 |STR_LEN: 22 |STR_TIME: 0.12238526344299316
> STR_ID: 2n32 |STR_LEN: 109 |STR_TIME: 0.7210419178009033
> STR_ID: 2n34 |STR_LEN: 70 |STR_TIME: 0.5154898166656494
> STR_ID: 2n35 |STR_LEN: 52 |STR_TIME: 0.4373025894165039
> STR_ID: 2n37 |STR_LEN: 66 |STR_TIME: 0.4831240177154541
> STR_ID: 2n39 |STR_LEN: 108 |STR_TIME: 0.8805038928985596
> STR_ID: 2n3a |STR_LEN: 95 |STR_TIME: 1.1638028621673584
> STR_ID: 2n3b |STR_LEN: 109 |STR_TIME: 1.4074888229370117
> STR_ID: 2n3d |STR_LEN: 103 |STR_TIME: 0.7001760005950928
> STR_ID: 2n3e |STR_LEN: 137 |STR_TIME: 1.0223631858825684
> STR_ID: 2n3f |STR_LEN: 153 |STR_TIME: 0.5438096523284912
> STR_ID: 2n3g |STR_LEN: 72 |STR_TIME: 0.5339241027832031
> STR_ID: 2n3h |STR_LEN: 71 |STR_TIME: 0.5002119541168213
> STR_ID: 2n3j |STR_LEN: 196 |STR_TIME: 0.6891641616821289
> STR_ID: 2n3k |STR_LEN: 96 |STR_TIME: 0.8143599033355713
> STR_ID: 2n3l |STR_LEN: 89 |STR_TIME: 0.6952261924743652
> STR_ID: 2n3m |STR_LEN: 28 |STR_TIME: 0.16238999366760254
> STR_ID: 2n3o |STR_LEN: 146 |STR_TIME: 1.2477660179138184
> STR_ID: 2n3p |STR_LEN: 32 |STR_TIME: 0.23143506050109863
> STR_ID: 2n3q |STR_LEN: 62 |STR_TIME: 0.9515037536621094
> STR_ID: 2n3r |STR_LEN: 118 |STR_TIME: 0.9623758792877197
> STR_ID: 2n3s |STR_LEN: 72 |STR_TIME: 0.3121359348297119
> STR_ID: 2n3t |STR_LEN: 131 |STR_TIME: 0.43728113174438477
> STR_ID: 2n3u |STR_LEN: 283 |STR_TIME: 1.010880947113037
> STR_ID: 2n3v |STR_LEN: 283 |STR_TIME: 1.0355198383331299
> STR_ID: 2n3w |STR_LEN: 283 |STR_TIME: 1.0713098049163818
> STR_ID: 2n3x |STR_LEN: 50 |STR_TIME: 0.12427306175231934
> STR_ID: 2n3y |STR_LEN: 105 |STR_TIME: 0.8662929534912109
> STR_ID: 2n3z |STR_LEN: 99 |STR_TIME: 0.7363572120666504
> STR_ID: 3n30 |STR_LEN: 164 |STR_TIME: 0.02316117286682129
> STR_ID: 3n31 |STR_LEN: 425 |STR_TIME: 0.040338993072509766
> STR_ID: 3n32 |STR_LEN: 137 |STR_TIME: 0.014653921127319336
> STR_ID: 3n33 |STR_LEN: 2763 |STR_TIME: 0.35066795349121094
> STR_ID: 3n34 |STR_LEN: 1234 |STR_TIME: 0.1525423526763916
> STR_ID: 3n35 |STR_LEN: 396 |STR_TIME: 0.03790998458862305
> STR_ID: 3n36 |STR_LEN: 391 |STR_TIME: 0.03763318061828613
> STR_ID: 3n37 |STR_LEN: 687 |STR_TIME: 0.06397008895874023
> STR_ID: 3n38 |STR_LEN: 438 |STR_TIME: 0.05908703804016113
> STR_ID: 3n39 |STR_LEN: 846 |STR_TIME: 0.22658395767211914
> STR_ID: 3n3a |STR_LEN: 1109 |STR_TIME: 0.16312289237976074
> STR_ID: 3n3b |STR_LEN: 996 |STR_TIME: 0.18424296379089355
> STR_ID: 3n3c |STR_LEN: 780 |STR_TIME: 0.0670771598815918
> STR_ID: 3n3d |STR_LEN: 693 |STR_TIME: 0.12799429893493652
> STR_ID: 3n3e |STR_LEN: 381 |STR_TIME: 0.04317903518676758
> STR_ID: 3n3f |STR_LEN: 139 |STR_TIME: 0.018903017044067383
> STR_ID: 3n3g |STR_LEN: 954 |STR_TIME: 0.0811457633972168
> STR_ID: 3n3h |STR_LEN: 403 |STR_TIME: 0.03763413429260254
> STR_ID: 3n3i |STR_LEN: 259 |STR_TIME: 0.03360605239868164
> STR_ID: 3n3j |STR_LEN: 620 |STR_TIME: 0.13704800605773926
> STR_ID: 3n3k |STR_LEN: 542 |STR_TIME: 0.08081316947937012
> STR_ID: 3n3l |STR_LEN: 392 |STR_TIME: 0.05344414710998535
> STR_ID: 3n3m |STR_LEN: 1257 |STR_TIME: 0.16045117378234863
> STR_ID: 3n3t |STR_LEN: 753 |STR_TIME: 0.10213899612426758
> STR_ID: 3n3u |STR_LEN: 498 |STR_TIME: 0.0557708740234375
> STR_ID: 3n3w |STR_LEN: 480 |STR_TIME: 0.04520606994628906
> STR_ID: 3n3x |STR_LEN: 513 |STR_TIME: 0.04350423812866211
> STR_ID: 3n3y |STR_LEN: 990 |STR_TIME: 0.17279887199401855
> STR_ID: 3n3z |STR_LEN: 763 |STR_TIME: 0.10112786293029785
> STR_ID: 4n30 |STR_LEN: 318 |STR_TIME: 0.02978801727294922
> STR_ID: 4n31 |STR_LEN: 355 |STR_TIME: 0.04260706901550293
> STR_ID: 4n32 |STR_LEN: 1163 |STR_TIME: 0.12438607215881348
> STR_ID: 4n33 |STR_LEN: 1037 |STR_TIME: 0.0897512435913086
> STR_ID: 4n34 |STR_LEN: 1254 |STR_TIME: 0.09424686431884766
> STR_ID: 4n35 |STR_LEN: 1120 |STR_TIME: 0.11615777015686035
> STR_ID: 4n36 |STR_LEN: 1067 |STR_TIME: 0.0908501148223877
> STR_ID: 4n37 |STR_LEN: 996 |STR_TIME: 0.0869741439819336
> STR_ID: 4n38 |STR_LEN: 915 |STR_TIME: 0.12446999549865723
> STR_ID: 4n39 |STR_LEN: 1259 |STR_TIME: 0.13523602485656738
> STR_ID: 4n3a |STR_LEN: 858 |STR_TIME: 0.15935301780700684
> STR_ID: 4n3b |STR_LEN: 842 |STR_TIME: 0.1330099105834961
> STR_ID: 4n3c |STR_LEN: 820 |STR_TIME: 0.16390514373779297
> STR_ID: 4n3d |STR_LEN: 1009 |STR_TIME: 0.08060789108276367
> STR_ID: 4n3e |STR_LEN: 4581 |STR_TIME: 0.8165891170501709
> STR_ID: 4n3g |STR_LEN: 250 |STR_TIME: 0.07753181457519531
> STR_ID: 4n3l |STR_LEN: 369 |STR_TIME: 0.04542708396911621
> STR_ID: 4n3m |STR_LEN: 468 |STR_TIME: 0.08974909782409668
> STR_ID: 4n3n |STR_LEN: 615 |STR_TIME: 0.10228586196899414
> STR_ID: 4n3o |STR_LEN: 781 |STR_TIME: 0.19507718086242676
> STR_ID: 4n3p |STR_LEN: 936 |STR_TIME: 0.14198899269104004
> STR_ID: 4n3r |STR_LEN: 583 |STR_TIME: 0.09439682960510254
> STR_ID: 4n3s |STR_LEN: 1663 |STR_TIME: 0.17585492134094238
> STR_ID: 4n3t |STR_LEN: 302 |STR_TIME: 0.02929401397705078
> STR_ID: 4n3u |STR_LEN: 287 |STR_TIME: 0.024048805236816406
> STR_ID: 4n3v |STR_LEN: 533 |STR_TIME: 0.10540628433227539
> STR_ID: 4n3w |STR_LEN: 318 |STR_TIME: 0.03174304962158203
> STR_ID: 4n3x |STR_LEN: 300 |STR_TIME: 0.03749799728393555
> STR_ID: 4n3y |STR_LEN: 388 |STR_TIME: 0.04230999946594238
> STR_ID: 4n3z |STR_LEN: 406 |STR_TIME: 0.06535983085632324
> STR_ID: 5n35 |STR_LEN: 96 |STR_TIME: 0.009550809860229492
> STR_ID: 5n38 |STR_LEN: 520 |STR_TIME: 0.11066699028015137
> STR_ID: 5n3w |STR_LEN: 1048 |STR_TIME: 0.09558606147766113
>> FINISH_DIR: ./data/n/n3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 562 |DIR_TIME: 39.53339505195618 

>> START_DIR: ./data/n/n4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1n40 |STR_LEN: 1192 |STR_TIME: 0.09422588348388672
> STR_ID: 1n41 |STR_LEN: 521 |STR_TIME: 0.07541370391845703
> STR_ID: 1n42 |STR_LEN: 466 |STR_TIME: 0.04817080497741699
> STR_ID: 1n43 |STR_LEN: 835 |STR_TIME: 0.07256102561950684
> STR_ID: 1n44 |STR_LEN: 322 |STR_TIME: 0.04518294334411621
> STR_ID: 1n45 |STR_LEN: 856 |STR_TIME: 0.1298999786376953
> STR_ID: 1n46 |STR_LEN: 603 |STR_TIME: 0.07535386085510254
> STR_ID: 1n47 |STR_LEN: 1013 |STR_TIME: 0.12716197967529297
> STR_ID: 1n48 |STR_LEN: 764 |STR_TIME: 0.06947517395019531
> STR_ID: 1n49 |STR_LEN: 426 |STR_TIME: 0.08948111534118652
> STR_ID: 1n4a |STR_LEN: 1039 |STR_TIME: 0.09117913246154785
> STR_ID: 1n4b |STR_LEN: 22 |STR_TIME: 0.010915994644165039
> STR_ID: 1n4c |STR_LEN: 182 |STR_TIME: 1.2731168270111084
> STR_ID: 1n4d |STR_LEN: 471 |STR_TIME: 0.11610126495361328
> STR_ID: 1n4e |STR_LEN: 96 |STR_TIME: 0.014435768127441406
> STR_ID: 1n4f |STR_LEN: 259 |STR_TIME: 0.021296024322509766
> STR_ID: 1n4g |STR_LEN: 933 |STR_TIME: 0.0648040771484375
> STR_ID: 1n4h |STR_LEN: 368 |STR_TIME: 0.03903007507324219
> STR_ID: 1n4i |STR_LEN: 90 |STR_TIME: 0.7620317935943604
> STR_ID: 1n4j |STR_LEN: 176 |STR_TIME: 0.016698122024536133
> STR_ID: 1n4k |STR_LEN: 433 |STR_TIME: 0.04545998573303223
> STR_ID: 1n4l |STR_LEN: 432 |STR_TIME: 0.05525994300842285
> STR_ID: 1n4m |STR_LEN: 992 |STR_TIME: 0.18506884574890137
> STR_ID: 1n4n |STR_LEN: 47 |STR_TIME: 0.2580389976501465
> STR_ID: 1n4o |STR_LEN: 858 |STR_TIME: 0.11014294624328613
> STR_ID: 1n4p |STR_LEN: 5015 |STR_TIME: 0.740286111831665
> STR_ID: 1n4q |STR_LEN: 5127 |STR_TIME: 0.785956859588623
> STR_ID: 1n4r |STR_LEN: 4617 |STR_TIME: 0.832136869430542
> STR_ID: 1n4s |STR_LEN: 5308 |STR_TIME: 0.9058370590209961
> STR_ID: 1n4u |STR_LEN: 1206 |STR_TIME: 0.2875046730041504
> STR_ID: 1n4v |STR_LEN: 1240 |STR_TIME: 0.27945899963378906
> STR_ID: 1n4w |STR_LEN: 1315 |STR_TIME: 0.2159578800201416
> STR_ID: 1n4x |STR_LEN: 997 |STR_TIME: 0.13578009605407715
> STR_ID: 1n4y |STR_LEN: 68 |STR_TIME: 0.35055994987487793
> STR_ID: 2n40 |STR_LEN: 98 |STR_TIME: 0.6571249961853027
> STR_ID: 2n41 |STR_LEN: 106 |STR_TIME: 0.7528538703918457
> STR_ID: 2n42 |STR_LEN: 166 |STR_TIME: 1.1850659847259521
> STR_ID: 2n44 |STR_LEN: 370 |STR_TIME: 2.7018566131591797
> STR_ID: 2n45 |STR_LEN: 370 |STR_TIME: 2.8870699405670166
> STR_ID: 2n46 |STR_LEN: 166 |STR_TIME: 1.485611915588379
> STR_ID: 2n47 |STR_LEN: 197 |STR_TIME: 1.5678431987762451
> STR_ID: 2n48 |STR_LEN: 149 |STR_TIME: 1.230492115020752
> STR_ID: 2n49 |STR_LEN: 74 |STR_TIME: 0.639380931854248
> STR_ID: 2n4a |STR_LEN: 138 |STR_TIME: 1.06427001953125
> STR_ID: 2n4b |STR_LEN: 138 |STR_TIME: 1.0150206089019775
> STR_ID: 2n4c |STR_LEN: 64 |STR_TIME: 0.4560399055480957
> STR_ID: 2n4d |STR_LEN: 64 |STR_TIME: 0.4471859931945801
> STR_ID: 2n4e |STR_LEN: 106 |STR_TIME: 0.7537009716033936
> STR_ID: 2n4f |STR_LEN: 84 |STR_TIME: 0.6763079166412354
> STR_ID: 2n4g |STR_LEN: 50 |STR_TIME: 0.12677407264709473
> STR_ID: 2n4h |STR_LEN: 50 |STR_TIME: 0.23404908180236816
> STR_ID: 2n4i |STR_LEN: 119 |STR_TIME: 0.8071379661560059
> STR_ID: 2n4j |STR_LEN: 16 |STR_TIME: 0.18230390548706055
> STR_ID: 2n4k |STR_LEN: 43 |STR_TIME: 0.30574893951416016
> STR_ID: 2n4l |STR_LEN: 53 |STR_TIME: 0.343674898147583
> STR_ID: 2n4m |STR_LEN: 24 |STR_TIME: 0.14403295516967773
> STR_ID: 2n4n |STR_LEN: 25 |STR_TIME: 0.13762593269348145
> STR_ID: 2n4o |STR_LEN: 95 |STR_TIME: 0.5641937255859375
> STR_ID: 2n4p |STR_LEN: 89 |STR_TIME: 0.6297030448913574
> STR_ID: 2n4q |STR_LEN: 94 |STR_TIME: 0.36766910552978516
> STR_ID: 2n4r |STR_LEN: 37 |STR_TIME: 0.22689104080200195
> STR_ID: 2n4s |STR_LEN: 37 |STR_TIME: 0.3126509189605713
> STR_ID: 2n4t |STR_LEN: 37 |STR_TIME: 0.2743699550628662
> STR_ID: 2n4u |STR_LEN: 37 |STR_TIME: 0.2249610424041748
> STR_ID: 2n4v |STR_LEN: 37 |STR_TIME: 0.284196138381958
> STR_ID: 2n4w |STR_LEN: 37 |STR_TIME: 0.26884984970092773
> STR_ID: 2n4x |STR_LEN: 192 |STR_TIME: 1.0170271396636963
> STR_ID: 2n4y |STR_LEN: 22 |STR_TIME: 0.17897915840148926
> STR_ID: 3n40 |STR_LEN: 1220 |STR_TIME: 0.14950823783874512
> STR_ID: 3n41 |STR_LEN: 801 |STR_TIME: 0.23387575149536133
> STR_ID: 3n42 |STR_LEN: 876 |STR_TIME: 0.1421658992767334
> STR_ID: 3n43 |STR_LEN: 937 |STR_TIME: 0.17171406745910645
> STR_ID: 3n44 |STR_LEN: 1062 |STR_TIME: 0.14430999755859375
> STR_ID: 3n45 |STR_LEN: 506 |STR_TIME: 0.08091425895690918
> STR_ID: 3n46 |STR_LEN: 487 |STR_TIME: 0.058363914489746094
> STR_ID: 3n49 |STR_LEN: 450 |STR_TIME: 0.05055093765258789
> STR_ID: 3n4a |STR_LEN: 741 |STR_TIME: 0.06931185722351074
> STR_ID: 3n4b |STR_LEN: 519 |STR_TIME: 0.1303541660308838
> STR_ID: 3n4c |STR_LEN: 634 |STR_TIME: 0.06583094596862793
> STR_ID: 3n4d |STR_LEN: 1781 |STR_TIME: 0.20563483238220215
> STR_ID: 3n4e |STR_LEN: 1107 |STR_TIME: 0.17967677116394043
> STR_ID: 3n4f |STR_LEN: 2955 |STR_TIME: 0.36032819747924805
> STR_ID: 3n4g |STR_LEN: 602 |STR_TIME: 0.06454706192016602
> STR_ID: 3n4h |STR_LEN: 222 |STR_TIME: 0.020943164825439453
> STR_ID: 3n4i |STR_LEN: 792 |STR_TIME: 0.11181902885437012
> STR_ID: 3n4j |STR_LEN: 307 |STR_TIME: 0.034995079040527344
> STR_ID: 3n4k |STR_LEN: 593 |STR_TIME: 0.06603002548217773
> STR_ID: 3n4l |STR_LEN: 1163 |STR_TIME: 0.18800687789916992
> STR_ID: 3n4m |STR_LEN: 433 |STR_TIME: 0.08276510238647461
> STR_ID: 3n4n |STR_LEN: 61 |STR_TIME: 0.00513911247253418
> STR_ID: 3n4o |STR_LEN: 55 |STR_TIME: 0.011281967163085938
> STR_ID: 3n4p |STR_LEN: 978 |STR_TIME: 0.19619417190551758
> STR_ID: 3n4q |STR_LEN: 938 |STR_TIME: 0.1609492301940918
> STR_ID: 3n4r |STR_LEN: 468 |STR_TIME: 0.07022714614868164
> STR_ID: 3n4s |STR_LEN: 573 |STR_TIME: 0.108856201171875
> STR_ID: 3n4t |STR_LEN: 433 |STR_TIME: 0.05569314956665039
> STR_ID: 3n4u |STR_LEN: 533 |STR_TIME: 0.04907488822937012
