>> START_DIR: ./data/r/r0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1r00 |STR_LEN: 433 |STR_TIME: 0.04906606674194336
> STR_ID: 2r2o |STR_LEN: 263 |STR_TIME: 0.030308008193969727
> STR_ID: 2r2p |STR_LEN: 354 |STR_TIME: 0.05277299880981445
> STR_ID: 2r2q |STR_LEN: 335 |STR_TIME: 0.08079314231872559
> STR_ID: 2r2r |STR_LEN: 433 |STR_TIME: 0.043717145919799805
> STR_ID: 2r2s |STR_LEN: 322 |STR_TIME: 0.048963069915771484
> STR_ID: 2r2t |STR_LEN: 447 |STR_TIME: 0.04725790023803711
> STR_ID: 2r2u |STR_LEN: 379 |STR_TIME: 0.043103933334350586
> STR_ID: 2r2v |STR_LEN: 367 |STR_TIME: 0.047949790954589844
> STR_ID: 2r2w |STR_LEN: 343 |STR_TIME: 0.039045095443725586
> STR_ID: 2r2x |STR_LEN: 327 |STR_TIME: 0.06987595558166504
> STR_ID: 2r2y |STR_LEN: 188 |STR_TIME: 0.021067142486572266
> STR_ID: 2r2z |STR_LEN: 232 |STR_TIME: 0.023518085479736328
> STR_ID: 3r20 |STR_LEN: 428 |STR_TIME: 0.042983055114746094
> STR_ID: 3r21 |STR_LEN: 256 |STR_TIME: 0.03659701347351074
> STR_ID: 3r22 |STR_LEN: 267 |STR_TIME: 0.03776383399963379
> STR_ID: 3r23 |STR_LEN: 842 |STR_TIME: 0.14038991928100586
> STR_ID: 3r24 |STR_LEN: 883 |STR_TIME: 0.06759190559387207
> STR_ID: 3r25 |STR_LEN: 5007 |STR_TIME: 0.6087279319763184
> STR_ID: 3r26 |STR_LEN: 345 |STR_TIME: 0.042577266693115234
> STR_ID: 3r27 |STR_LEN: 255 |STR_TIME: 0.03198695182800293
> STR_ID: 3r28 |STR_LEN: 508 |STR_TIME: 0.04970598220825195
> STR_ID: 3r29 |STR_LEN: 490 |STR_TIME: 0.06392621994018555
> STR_ID: 3r2a |STR_LEN: 928 |STR_TIME: 0.19843006134033203
> STR_ID: 3r2b |STR_LEN: 3266 |STR_TIME: 0.7262327671051025
> STR_ID: 3r2c |STR_LEN: 704 |STR_TIME: 0.17190909385681152
> STR_ID: 3r2d |STR_LEN: 551 |STR_TIME: 0.14647197723388672
> STR_ID: 3r2e |STR_LEN: 128 |STR_TIME: 0.020868778228759766
> STR_ID: 3r2f |STR_LEN: 1670 |STR_TIME: 0.26247191429138184
> STR_ID: 3r2g |STR_LEN: 540 |STR_TIME: 0.04742288589477539
> STR_ID: 3r2h |STR_LEN: 337 |STR_TIME: 0.02873706817626953
> STR_ID: 3r2i |STR_LEN: 310 |STR_TIME: 0.038701772689819336
> STR_ID: 3r2j |STR_LEN: 925 |STR_TIME: 0.18087506294250488
> STR_ID: 3r2k |STR_LEN: 321 |STR_TIME: 0.028362035751342773
> STR_ID: 3r2l |STR_LEN: 294 |STR_TIME: 0.027144908905029297
> STR_ID: 3r2m |STR_LEN: 343 |STR_TIME: 0.032215118408203125
> STR_ID: 3r2n |STR_LEN: 600 |STR_TIME: 0.07981991767883301
> STR_ID: 3r2o |STR_LEN: 253 |STR_TIME: 0.02512502670288086
> STR_ID: 3r2p |STR_LEN: 218 |STR_TIME: 0.033762216567993164
> STR_ID: 3r2q |STR_LEN: 487 |STR_TIME: 0.05232810974121094
> STR_ID: 3r2r |STR_LEN: 337 |STR_TIME: 0.058522939682006836
> STR_ID: 3r2s |STR_LEN: 224 |STR_TIME: 0.022139787673950195
> STR_ID: 3r2t |STR_LEN: 535 |STR_TIME: 0.0760490894317627
> STR_ID: 3r2u |STR_LEN: 2583 |STR_TIME: 0.3296980857849121
> STR_ID: 3r2v |STR_LEN: 415 |STR_TIME: 0.040244102478027344
> STR_ID: 3r2w |STR_LEN: 1850 |STR_TIME: 0.36260294914245605
> STR_ID: 3r2x |STR_LEN: 580 |STR_TIME: 0.12080502510070801
> STR_ID: 3r2y |STR_LEN: 265 |STR_TIME: 0.04067206382751465
> STR_ID: 4r20 |STR_LEN: 843 |STR_TIME: 0.15682697296142578
> STR_ID: 4r21 |STR_LEN: 866 |STR_TIME: 0.20054292678833008
> STR_ID: 4r22 |STR_LEN: 103 |STR_TIME: 0.018648147583007812
> STR_ID: 4r23 |STR_LEN: 1264 |STR_TIME: 0.18059921264648438
> STR_ID: 4r24 |STR_LEN: 162 |STR_TIME: 0.02203512191772461
> STR_ID: 4r25 |STR_LEN: 126 |STR_TIME: 0.01818394660949707
> STR_ID: 4r26 |STR_LEN: 504 |STR_TIME: 0.059313058853149414
> STR_ID: 4r27 |STR_LEN: 892 |STR_TIME: 0.11839699745178223
> STR_ID: 4r28 |STR_LEN: 1845 |STR_TIME: 0.38233494758605957
> STR_ID: 4r29 |STR_LEN: 1108 |STR_TIME: 0.14703726768493652
> STR_ID: 4r2a |STR_LEN: 295 |STR_TIME: 0.03256082534790039
> STR_ID: 4r2b |STR_LEN: 1310 |STR_TIME: 0.11767292022705078
> STR_ID: 4r2c |STR_LEN: 296 |STR_TIME: 0.07054710388183594
> STR_ID: 4r2d |STR_LEN: 195 |STR_TIME: 0.02395915985107422
> STR_ID: 4r2e |STR_LEN: 257 |STR_TIME: 0.03422427177429199
> STR_ID: 4r2f |STR_LEN: 666 |STR_TIME: 0.06143832206726074
> STR_ID: 4r2g |STR_LEN: 3735 |STR_TIME: 0.6337530612945557
> STR_ID: 4r2h |STR_LEN: 295 |STR_TIME: 0.03222775459289551
> STR_ID: 4r2i |STR_LEN: 268 |STR_TIME: 0.034639835357666016
> STR_ID: 4r2j |STR_LEN: 324 |STR_TIME: 0.053674936294555664
> STR_ID: 4r2k |STR_LEN: 660 |STR_TIME: 0.06724882125854492
> STR_ID: 4r2l |STR_LEN: 487 |STR_TIME: 0.1151740550994873
> STR_ID: 4r2m |STR_LEN: 368 |STR_TIME: 0.05027008056640625
> STR_ID: 4r2n |STR_LEN: 2332 |STR_TIME: 0.24131202697753906
> STR_ID: 4r2p |STR_LEN: 259 |STR_TIME: 0.0268709659576416
> STR_ID: 4r2q |STR_LEN: 295 |STR_TIME: 0.0364069938659668
> STR_ID: 4r2r |STR_LEN: 225 |STR_TIME: 0.025433778762817383
> STR_ID: 4r2s |STR_LEN: 141 |STR_TIME: 0.02135610580444336
> STR_ID: 4r2u |STR_LEN: 692 |STR_TIME: 0.09597182273864746
> STR_ID: 4r2v |STR_LEN: 754 |STR_TIME: 0.16559481620788574
> STR_ID: 4r2w |STR_LEN: 2033 |STR_TIME: 0.2373061180114746
> STR_ID: 4r2x |STR_LEN: 2583 |STR_TIME: 0.5607669353485107
> STR_ID: 4r2y |STR_LEN: 470 |STR_TIME: 0.05125927925109863
> STR_ID: 4r2z |STR_LEN: 295 |STR_TIME: 0.0924220085144043
>> FINISH_DIR: ./data/r/r2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 409 |DIR_TIME: 18.569365978240967 

>> START_DIR: ./data/r/r3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1r30 |STR_LEN: 634 |STR_TIME: 0.08665800094604492
> STR_ID: 1r31 |STR_LEN: 1075 |STR_TIME: 0.11277008056640625
> STR_ID: 1r33 |STR_LEN: 2171 |STR_TIME: 0.19960403442382812
> STR_ID: 1r34 |STR_LEN: 2076 |STR_TIME: 0.17289519309997559
> STR_ID: 1r35 |STR_LEN: 1227 |STR_TIME: 0.16955208778381348
> STR_ID: 1r36 |STR_LEN: 140 |STR_TIME: 1.2407331466674805
> STR_ID: 1r37 |STR_LEN: 906 |STR_TIME: 0.15488409996032715
> STR_ID: 1r38 |STR_LEN: 2107 |STR_TIME: 0.21625709533691406
> STR_ID: 1r39 |STR_LEN: 473 |STR_TIME: 0.05164813995361328
> STR_ID: 1r3b |STR_LEN: 202 |STR_TIME: 1.4878380298614502
> STR_ID: 1r3c |STR_LEN: 617 |STR_TIME: 0.05704903602600098
> STR_ID: 1r3d |STR_LEN: 421 |STR_TIME: 0.14832282066345215
> STR_ID: 1r3e |STR_LEN: 619 |STR_TIME: 0.06916284561157227
> STR_ID: 1r3f |STR_LEN: 278 |STR_TIME: 0.03986501693725586
> STR_ID: 1r3g |STR_LEN: 174 |STR_TIME: 0.013263225555419922
> STR_ID: 1r3h |STR_LEN: 1384 |STR_TIME: 0.22845816612243652
> STR_ID: 1r3i |STR_LEN: 712 |STR_TIME: 0.07497787475585938
> STR_ID: 1r3j |STR_LEN: 901 |STR_TIME: 0.08216214179992676
> STR_ID: 1r3k |STR_LEN: 538 |STR_TIME: 0.07083272933959961
> STR_ID: 1r3l |STR_LEN: 734 |STR_TIME: 0.11829280853271484
> STR_ID: 1r3m |STR_LEN: 347 |STR_TIME: 0.0358121395111084
> STR_ID: 1r3n |STR_LEN: 4018 |STR_TIME: 0.5848309993743896
> STR_ID: 1r3o |STR_LEN: 161 |STR_TIME: 0.015536069869995117
> STR_ID: 1r3q |STR_LEN: 685 |STR_TIME: 0.06164193153381348
> STR_ID: 1r3r |STR_LEN: 737 |STR_TIME: 0.06496286392211914
> STR_ID: 1r3s |STR_LEN: 741 |STR_TIME: 0.06419110298156738
> STR_ID: 1r3t |STR_LEN: 718 |STR_TIME: 0.12499618530273438
> STR_ID: 1r3u |STR_LEN: 500 |STR_TIME: 0.054003000259399414
> STR_ID: 1r3v |STR_LEN: 746 |STR_TIME: 0.0646200180053711
> STR_ID: 1r3w |STR_LEN: 711 |STR_TIME: 0.06189298629760742
> STR_ID: 1r3x |STR_LEN: 24 |STR_TIME: 0.16377520561218262
> STR_ID: 1r3y |STR_LEN: 686 |STR_TIME: 0.06113409996032715
> STR_ID: 1r3z |STR_LEN: 33 |STR_TIME: 0.003509044647216797
> STR_ID: 2r30 |STR_LEN: 116 |STR_TIME: 0.01612401008605957
> STR_ID: 2r31 |STR_LEN: 749 |STR_TIME: 0.06738996505737305
> STR_ID: 2r32 |STR_LEN: 189 |STR_TIME: 0.023116111755371094
> STR_ID: 2r33 |STR_LEN: 170 |STR_TIME: 0.01459193229675293
> STR_ID: 2r34 |STR_LEN: 152 |STR_TIME: 0.015578746795654297
> STR_ID: 2r35 |STR_LEN: 126 |STR_TIME: 0.015761137008666992
> STR_ID: 2r36 |STR_LEN: 145 |STR_TIME: 0.018362760543823242
> STR_ID: 2r37 |STR_LEN: 789 |STR_TIME: 0.10234785079956055
> STR_ID: 2r38 |STR_LEN: 316 |STR_TIME: 0.028417110443115234
> STR_ID: 2r39 |STR_LEN: 156 |STR_TIME: 0.018377065658569336
> STR_ID: 2r3a |STR_LEN: 530 |STR_TIME: 0.04452180862426758
> STR_ID: 2r3b |STR_LEN: 1202 |STR_TIME: 0.10017919540405273
> STR_ID: 2r3c |STR_LEN: 337 |STR_TIME: 0.021502971649169922
> STR_ID: 2r3d |STR_LEN: 367 |STR_TIME: 0.07252693176269531
> STR_ID: 2r3e |STR_LEN: 420 |STR_TIME: 0.04021573066711426
> STR_ID: 2r3f |STR_LEN: 517 |STR_TIME: 0.04920482635498047
> STR_ID: 2r3g |STR_LEN: 560 |STR_TIME: 0.0487370491027832
> STR_ID: 2r3h |STR_LEN: 500 |STR_TIME: 0.05100893974304199
> STR_ID: 2r3i |STR_LEN: 600 |STR_TIME: 0.05762219429016113
> STR_ID: 2r3j |STR_LEN: 501 |STR_TIME: 0.07841205596923828
> STR_ID: 2r3k |STR_LEN: 481 |STR_TIME: 0.045513153076171875
> STR_ID: 2r3l |STR_LEN: 456 |STR_TIME: 0.04543495178222656
> STR_ID: 2r3m |STR_LEN: 494 |STR_TIME: 0.04520392417907715
> STR_ID: 2r3n |STR_LEN: 457 |STR_TIME: 0.04387617111206055
> STR_ID: 2r3o |STR_LEN: 473 |STR_TIME: 0.04748392105102539
> STR_ID: 2r3p |STR_LEN: 531 |STR_TIME: 0.08305788040161133
> STR_ID: 2r3q |STR_LEN: 562 |STR_TIME: 0.04998493194580078
> STR_ID: 2r3r |STR_LEN: 521 |STR_TIME: 0.05001378059387207
> STR_ID: 2r3s |STR_LEN: 975 |STR_TIME: 0.09562873840332031
> STR_ID: 2r3t |STR_LEN: 335 |STR_TIME: 0.0321810245513916
> STR_ID: 2r3u |STR_LEN: 823 |STR_TIME: 0.11539602279663086
> STR_ID: 2r3v |STR_LEN: 1782 |STR_TIME: 0.23291778564453125
> STR_ID: 2r3w |STR_LEN: 308 |STR_TIME: 0.051439762115478516
> STR_ID: 2r3x |STR_LEN: 1163 |STR_TIME: 0.08857488632202148
> STR_ID: 2r3y |STR_LEN: 998 |STR_TIME: 0.1266162395477295
> STR_ID: 2r3z |STR_LEN: 345 |STR_TIME: 0.0415191650390625
> STR_ID: 3r30 |STR_LEN: 265 |STR_TIME: 0.09321808815002441
> STR_ID: 3r31 |STR_LEN: 1185 |STR_TIME: 0.13496804237365723
> STR_ID: 3r32 |STR_LEN: 432 |STR_TIME: 0.048090219497680664
> STR_ID: 3r33 |STR_LEN: 358 |STR_TIME: 0.036195993423461914
> STR_ID: 3r34 |STR_LEN: 508 |STR_TIME: 0.05129814147949219
> STR_ID: 3r35 |STR_LEN: 475 |STR_TIME: 0.07958602905273438
> STR_ID: 3r36 |STR_LEN: 588 |STR_TIME: 0.047943830490112305
> STR_ID: 3r37 |STR_LEN: 513 |STR_TIME: 0.05002593994140625
> STR_ID: 3r38 |STR_LEN: 633 |STR_TIME: 0.07913613319396973
> STR_ID: 3r3a |STR_LEN: 554 |STR_TIME: 0.05048704147338867
> STR_ID: 3r3b |STR_LEN: 541 |STR_TIME: 0.07390379905700684
> STR_ID: 3r3c |STR_LEN: 504 |STR_TIME: 0.044816017150878906
> STR_ID: 3r3d |STR_LEN: 544 |STR_TIME: 0.0452117919921875
> STR_ID: 3r3e |STR_LEN: 870 |STR_TIME: 0.09467792510986328
> STR_ID: 3r3f |STR_LEN: 552 |STR_TIME: 0.050549983978271484
> STR_ID: 3r3g |STR_LEN: 559 |STR_TIME: 0.09119677543640137
> STR_ID: 3r3h |STR_LEN: 442 |STR_TIME: 0.06055712699890137
> STR_ID: 3r3i |STR_LEN: 1819 |STR_TIME: 0.3586130142211914
> STR_ID: 3r3j |STR_LEN: 2755 |STR_TIME: 0.47087693214416504
> STR_ID: 3r3k |STR_LEN: 172 |STR_TIME: 0.015604972839355469
> STR_ID: 3r3l |STR_LEN: 1664 |STR_TIME: 0.28792715072631836
> STR_ID: 3r3m |STR_LEN: 357 |STR_TIME: 0.06131792068481445
> STR_ID: 3r3o |STR_LEN: 227 |STR_TIME: 0.02620697021484375
> STR_ID: 3r3p |STR_LEN: 224 |STR_TIME: 0.06724095344543457
> STR_ID: 3r3q |STR_LEN: 296 |STR_TIME: 0.026218891143798828
> STR_ID: 3r3r |STR_LEN: 551 |STR_TIME: 0.04012012481689453
> STR_ID: 3r3s |STR_LEN: 3124 |STR_TIME: 0.2877490520477295
> STR_ID: 3r3t |STR_LEN: 234 |STR_TIME: 0.03712821006774902
> STR_ID: 3r3u |STR_LEN: 2241 |STR_TIME: 0.24411606788635254
> STR_ID: 3r3v |STR_LEN: 996 |STR_TIME: 0.0934140682220459
> STR_ID: 3r3w |STR_LEN: 992 |STR_TIME: 0.09471607208251953
> STR_ID: 3r3x |STR_LEN: 912 |STR_TIME: 0.13681817054748535
> STR_ID: 3r3y |STR_LEN: 1053 |STR_TIME: 0.11819815635681152
> STR_ID: 3r3z |STR_LEN: 2271 |STR_TIME: 0.23833513259887695
> STR_ID: 4r30 |STR_LEN: 975 |STR_TIME: 0.13851213455200195
> STR_ID: 4r31 |STR_LEN: 2336 |STR_TIME: 0.27288818359375
> STR_ID: 4r32 |STR_LEN: 158 |STR_TIME: 0.026134729385375977
> STR_ID: 4r33 |STR_LEN: 1524 |STR_TIME: 0.19792509078979492
> STR_ID: 4r34 |STR_LEN: 1488 |STR_TIME: 0.18407082557678223
> STR_ID: 4r36 |STR_LEN: 971 |STR_TIME: 0.07851505279541016
> STR_ID: 4r37 |STR_LEN: 1036 |STR_TIME: 0.08527684211730957
> STR_ID: 4r38 |STR_LEN: 581 |STR_TIME: 0.1858980655670166
> STR_ID: 4r39 |STR_LEN: 1125 |STR_TIME: 0.3129112720489502
> STR_ID: 4r3a |STR_LEN: 602 |STR_TIME: 0.19234085083007812
> STR_ID: 4r3b |STR_LEN: 537 |STR_TIME: 0.05855703353881836
> STR_ID: 4r3c |STR_LEN: 486 |STR_TIME: 0.12097930908203125
> STR_ID: 4r3d |STR_LEN: 749 |STR_TIME: 0.09016585350036621
> STR_ID: 4r3e |STR_LEN: 370 |STR_TIME: 0.033247947692871094
> STR_ID: 4r3f |STR_LEN: 472 |STR_TIME: 0.07424378395080566
> STR_ID: 4r3h |STR_LEN: 482 |STR_TIME: 0.08956718444824219
> STR_ID: 4r3i |STR_LEN: 265 |STR_TIME: 0.02618694305419922
> STR_ID: 4r3j |STR_LEN: 1000 |STR_TIME: 0.13471603393554688
> STR_ID: 4r3k |STR_LEN: 200 |STR_TIME: 0.03321409225463867
> STR_ID: 4r3l |STR_LEN: 245 |STR_TIME: 0.025537729263305664
> STR_ID: 4r3m |STR_LEN: 294 |STR_TIME: 0.033051252365112305
> STR_ID: 4r3n |STR_LEN: 1070 |STR_TIME: 0.18011689186096191
> STR_ID: 4r3o |STR_LEN: 6471 |STR_TIME: 1.4141349792480469
> STR_ID: 4r3p |STR_LEN: 371 |STR_TIME: 0.04728198051452637
> STR_ID: 4r3q |STR_LEN: 208 |STR_TIME: 0.03004312515258789
> STR_ID: 4r3r |STR_LEN: 365 |STR_TIME: 0.04770493507385254
> STR_ID: 4r3s |STR_LEN: 608 |STR_TIME: 0.053687095642089844
> STR_ID: 4r3u |STR_LEN: 1594 |STR_TIME: 0.36937880516052246
> STR_ID: 4r3v |STR_LEN: 593 |STR_TIME: 0.09078717231750488
> STR_ID: 4r3w |STR_LEN: 898 |STR_TIME: 0.10397720336914062
> STR_ID: 4r3z |STR_LEN: 1273 |STR_TIME: 0.2763679027557373
>> FINISH_DIR: ./data/r/r3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 543 |DIR_TIME: 17.872196197509766 

>> START_DIR: ./data/r/r4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1r41 |STR_LEN: 27 |STR_TIME: 0.003256082534790039
> STR_ID: 1r42 |STR_LEN: 962 |STR_TIME: 0.09890198707580566
> STR_ID: 1r43 |STR_LEN: 946 |STR_TIME: 0.17043495178222656
> STR_ID: 1r44 |STR_LEN: 1230 |STR_TIME: 0.17830491065979004
> STR_ID: 1r45 |STR_LEN: 1719 |STR_TIME: 0.17190098762512207
> STR_ID: 1r46 |STR_LEN: 823 |STR_TIME: 0.11844515800476074
> STR_ID: 1r47 |STR_LEN: 827 |STR_TIME: 0.12120890617370605
> STR_ID: 1r48 |STR_LEN: 66 |STR_TIME: 1.196295976638794
> STR_ID: 1r49 |STR_LEN: 621 |STR_TIME: 0.10379886627197266
> STR_ID: 1r4a |STR_LEN: 1140 |STR_TIME: 0.1439359188079834
> STR_ID: 1r4b |STR_LEN: 657 |STR_TIME: 0.16161584854125977
> STR_ID: 1r4c |STR_LEN: 1085 |STR_TIME: 0.13688087463378906
> STR_ID: 1r4d |STR_LEN: 20 |STR_TIME: 0.12751507759094238
> STR_ID: 1r4e |STR_LEN: 27 |STR_TIME: 0.2059330940246582
> STR_ID: 1r4f |STR_LEN: 794 |STR_TIME: 0.08851814270019531
> STR_ID: 1r4g |STR_LEN: 53 |STR_TIME: 0.35403895378112793
> STR_ID: 1r4h |STR_LEN: 10 |STR_TIME: 0.005749940872192383
> STR_ID: 1r4i |STR_LEN: 185 |STR_TIME: 0.034340858459472656
> STR_ID: 1r4k |STR_LEN: 168 |STR_TIME: 0.04857587814331055
> STR_ID: 1r4l |STR_LEN: 673 |STR_TIME: 0.14093995094299316
> STR_ID: 1r4m |STR_LEN: 4044 |STR_TIME: 0.6746108531951904
> STR_ID: 1r4n |STR_LEN: 4048 |STR_TIME: 0.715034008026123
> STR_ID: 1r4o |STR_LEN: 311 |STR_TIME: 0.03881692886352539
> STR_ID: 1r4p |STR_LEN: 1171 |STR_TIME: 0.1105337142944336
> STR_ID: 1r4q |STR_LEN: 1289 |STR_TIME: 0.30010509490966797
> STR_ID: 1r4r |STR_LEN: 192 |STR_TIME: 0.04211926460266113
> STR_ID: 1r4s |STR_LEN: 529 |STR_TIME: 0.046637773513793945
> STR_ID: 1r4t |STR_LEN: 122 |STR_TIME: 0.9644548892974854
> STR_ID: 1r4u |STR_LEN: 504 |STR_TIME: 0.05235028266906738
> STR_ID: 1r4v |STR_LEN: 379 |STR_TIME: 0.025655746459960938
> STR_ID: 1r4w |STR_LEN: 1154 |STR_TIME: 0.14042329788208008
> STR_ID: 1r4x |STR_LEN: 529 |STR_TIME: 0.048310041427612305
> STR_ID: 1r4y |STR_LEN: 136 |STR_TIME: 1.1571018695831299
> STR_ID: 1r4z |STR_LEN: 650 |STR_TIME: 0.09955382347106934
> STR_ID: 2r40 |STR_LEN: 561 |STR_TIME: 0.07430911064147949
> STR_ID: 2r41 |STR_LEN: 519 |STR_TIME: 0.06466984748840332
> STR_ID: 2r42 |STR_LEN: 458 |STR_TIME: 0.05117321014404297
> STR_ID: 2r43 |STR_LEN: 350 |STR_TIME: 0.031082868576049805
> STR_ID: 2r44 |STR_LEN: 453 |STR_TIME: 0.15461206436157227
> STR_ID: 2r45 |STR_LEN: 1334 |STR_TIME: 0.1590590476989746
> STR_ID: 2r46 |STR_LEN: 1409 |STR_TIME: 0.19411826133728027
> STR_ID: 2r47 |STR_LEN: 1277 |STR_TIME: 0.13752412796020508
> STR_ID: 2r48 |STR_LEN: 162 |STR_TIME: 0.01686406135559082
> STR_ID: 2r49 |STR_LEN: 442 |STR_TIME: 0.03834700584411621
> STR_ID: 2r4b |STR_LEN: 722 |STR_TIME: 0.14165186882019043
> STR_ID: 2r4e |STR_LEN: 1283 |STR_TIME: 0.15498781204223633
> STR_ID: 2r4f |STR_LEN: 2779 |STR_TIME: 0.28405237197875977
> STR_ID: 2r4g |STR_LEN: 469 |STR_TIME: 0.04111480712890625
> STR_ID: 2r4h |STR_LEN: 396 |STR_TIME: 0.04392600059509277
> STR_ID: 2r4i |STR_LEN: 922 |STR_TIME: 0.12999320030212402
> STR_ID: 2r4j |STR_LEN: 1316 |STR_TIME: 0.16468095779418945
> STR_ID: 2r4l |STR_LEN: 1255 |STR_TIME: 0.20596599578857422
> STR_ID: 2r4n |STR_LEN: 844 |STR_TIME: 0.12159371376037598
> STR_ID: 2r4o |STR_LEN: 846 |STR_TIME: 0.1608750820159912
> STR_ID: 2r4p |STR_LEN: 838 |STR_TIME: 0.1171121597290039
> STR_ID: 2r4q |STR_LEN: 311 |STR_TIME: 0.02304387092590332
> STR_ID: 2r4r |STR_LEN: 647 |STR_TIME: 0.10184097290039062
> STR_ID: 2r4s |STR_LEN: 647 |STR_TIME: 0.1318831443786621
> STR_ID: 2r4t |STR_LEN: 828 |STR_TIME: 0.07636499404907227
> STR_ID: 2r4u |STR_LEN: 682 |STR_TIME: 0.08189892768859863
> STR_ID: 2r4v |STR_LEN: 353 |STR_TIME: 0.03657889366149902
> STR_ID: 2r4w |STR_LEN: 453 |STR_TIME: 0.047460317611694336
> STR_ID: 2r4x |STR_LEN: 392 |STR_TIME: 0.08924007415771484
> STR_ID: 2r4y |STR_LEN: 428 |STR_TIME: 0.045735836029052734
> STR_ID: 2r4z |STR_LEN: 675 |STR_TIME: 0.05088400840759277
> STR_ID: 3r40 |STR_LEN: 981 |STR_TIME: 0.11377215385437012
> STR_ID: 3r41 |STR_LEN: 1061 |STR_TIME: 0.15182709693908691
> STR_ID: 3r42 |STR_LEN: 315 |STR_TIME: 0.027990102767944336
> STR_ID: 3r43 |STR_LEN: 388 |STR_TIME: 0.049906015396118164
> STR_ID: 3r44 |STR_LEN: 796 |STR_TIME: 0.12497091293334961
> STR_ID: 3r45 |STR_LEN: 267 |STR_TIME: 0.04367709159851074
> STR_ID: 3r46 |STR_LEN: 414 |STR_TIME: 0.03223085403442383
> STR_ID: 3r47 |STR_LEN: 482 |STR_TIME: 0.051390886306762695
> STR_ID: 3r48 |STR_LEN: 353 |STR_TIME: 0.030249357223510742
> STR_ID: 3r49 |STR_LEN: 428 |STR_TIME: 0.033538818359375
> STR_ID: 3r4a |STR_LEN: 180 |STR_TIME: 0.018543004989624023
> STR_ID: 3r4b |STR_LEN: 296 |STR_TIME: 0.03992199897766113
> STR_ID: 3r4c |STR_LEN: 604 |STR_TIME: 0.08774399757385254
> STR_ID: 3r4d |STR_LEN: 934 |STR_TIME: 0.15465092658996582
> STR_ID: 3r4f |STR_LEN: 78 |STR_TIME: 0.025285959243774414
> STR_ID: 3r4g |STR_LEN: 547 |STR_TIME: 0.04508805274963379
> STR_ID: 3r4h |STR_LEN: 214 |STR_TIME: 0.04731130599975586
> STR_ID: 3r4i |STR_LEN: 2220 |STR_TIME: 0.3881189823150635
> STR_ID: 3r4k |STR_LEN: 1311 |STR_TIME: 0.18063020706176758
> STR_ID: 3r4l |STR_LEN: 400 |STR_TIME: 0.0863039493560791
> STR_ID: 3r4m |STR_LEN: 402 |STR_TIME: 0.034974098205566406
> STR_ID: 3r4n |STR_LEN: 726 |STR_TIME: 0.06716513633728027
> STR_ID: 3r4o |STR_LEN: 470 |STR_TIME: 0.0617520809173584
> STR_ID: 3r4p |STR_LEN: 811 |STR_TIME: 0.07320094108581543
> STR_ID: 3r4q |STR_LEN: 833 |STR_TIME: 0.1358020305633545
> STR_ID: 3r4r |STR_LEN: 628 |STR_TIME: 0.09091305732727051
> STR_ID: 3r4s |STR_LEN: 1722 |STR_TIME: 0.16959691047668457
> STR_ID: 3r4t |STR_LEN: 656 |STR_TIME: 0.07997417449951172
> STR_ID: 3r4u |STR_LEN: 1555 |STR_TIME: 0.1751561164855957
> STR_ID: 3r4v |STR_LEN: 584 |STR_TIME: 0.06216621398925781
> STR_ID: 3r4x |STR_LEN: 1123 |STR_TIME: 0.1021120548248291
> STR_ID: 3r4y |STR_LEN: 1022 |STR_TIME: 0.10749316215515137
> STR_ID: 3r4z |STR_LEN: 1412 |STR_TIME: 0.15335488319396973
> STR_ID: 4r40 |STR_LEN: 1104 |STR_TIME: 0.22627902030944824
> STR_ID: 4r41 |STR_LEN: 1048 |STR_TIME: 0.1130971908569336
> STR_ID: 4r42 |STR_LEN: 1060 |STR_TIME: 0.2697591781616211
> STR_ID: 4r43 |STR_LEN: 704 |STR_TIME: 0.09262919425964355
> STR_ID: 4r44 |STR_LEN: 113 |STR_TIME: 0.034219980239868164
> STR_ID: 4r45 |STR_LEN: 172 |STR_TIME: 0.01527094841003418
> STR_ID: 4r47 |STR_LEN: 183 |STR_TIME: 0.013384103775024414
> STR_ID: 4r48 |STR_LEN: 44 |STR_TIME: 0.006991863250732422
> STR_ID: 4r49 |STR_LEN: 196 |STR_TIME: 0.0142059326171875
> STR_ID: 4r4a |STR_LEN: 135 |STR_TIME: 0.01019287109375
> STR_ID: 4r4b |STR_LEN: 2981 |STR_TIME: 0.4370129108428955
> STR_ID: 4r4c |STR_LEN: 264 |STR_TIME: 0.04354405403137207
> STR_ID: 4r4d |STR_LEN: 183 |STR_TIME: 0.028736114501953125
> STR_ID: 4r4e |STR_LEN: 235 |STR_TIME: 0.030256271362304688
> STR_ID: 4r4f |STR_LEN: 809 |STR_TIME: 0.13993501663208008
> STR_ID: 4r4g |STR_LEN: 358 |STR_TIME: 0.09613633155822754
> STR_ID: 4r4h |STR_LEN: 953 |STR_TIME: 0.16576194763183594
