>> START_DIR: ./data/h/h0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1h00 |STR_LEN: 490 |STR_TIME: 0.04877305030822754
> STR_ID: 1h2f |STR_LEN: 351 |STR_TIME: 0.03619813919067383
> STR_ID: 1h2g |STR_LEN: 1363 |STR_TIME: 0.1777186393737793
> STR_ID: 1h2h |STR_LEN: 274 |STR_TIME: 0.03339099884033203
> STR_ID: 1h2i |STR_LEN: 4576 |STR_TIME: 0.7233967781066895
> STR_ID: 1h2j |STR_LEN: 682 |STR_TIME: 0.07277321815490723
> STR_ID: 1h2k |STR_LEN: 554 |STR_TIME: 0.05884099006652832
> STR_ID: 1h2l |STR_LEN: 497 |STR_TIME: 0.059023141860961914
> STR_ID: 1h2m |STR_LEN: 457 |STR_TIME: 0.12346220016479492
> STR_ID: 1h2n |STR_LEN: 340 |STR_TIME: 0.05036187171936035
> STR_ID: 1h2o |STR_LEN: 159 |STR_TIME: 1.2818119525909424
> STR_ID: 1h2p |STR_LEN: 125 |STR_TIME: 0.01673293113708496
> STR_ID: 1h2q |STR_LEN: 119 |STR_TIME: 0.0165557861328125
> STR_ID: 1h2r |STR_LEN: 1383 |STR_TIME: 0.2235558032989502
> STR_ID: 1h2s |STR_LEN: 327 |STR_TIME: 0.03812217712402344
> STR_ID: 1h2t |STR_LEN: 1217 |STR_TIME: 0.1344897747039795
> STR_ID: 1h2u |STR_LEN: 3029 |STR_TIME: 0.3148379325866699
> STR_ID: 1h2v |STR_LEN: 1109 |STR_TIME: 0.15559911727905273
> STR_ID: 1h2w |STR_LEN: 1723 |STR_TIME: 0.1272900104522705
> STR_ID: 1h2x |STR_LEN: 1779 |STR_TIME: 0.1763458251953125
> STR_ID: 1h2y |STR_LEN: 1497 |STR_TIME: 0.12272381782531738
> STR_ID: 1h2z |STR_LEN: 1771 |STR_TIME: 0.16486692428588867
> STR_ID: 2h21 |STR_LEN: 1864 |STR_TIME: 0.20789098739624023
> STR_ID: 2h23 |STR_LEN: 1698 |STR_TIME: 0.23757386207580566
> STR_ID: 2h24 |STR_LEN: 224 |STR_TIME: 0.020855188369750977
> STR_ID: 2h25 |STR_LEN: 370 |STR_TIME: 1.3177721500396729
> STR_ID: 2h26 |STR_LEN: 656 |STR_TIME: 0.06254196166992188
> STR_ID: 2h27 |STR_LEN: 323 |STR_TIME: 0.0398557186126709
> STR_ID: 2h28 |STR_LEN: 300 |STR_TIME: 0.033082008361816406
> STR_ID: 2h29 |STR_LEN: 632 |STR_TIME: 0.06186699867248535
> STR_ID: 2h2a |STR_LEN: 552 |STR_TIME: 0.061897993087768555
> STR_ID: 2h2b |STR_LEN: 217 |STR_TIME: 0.01669025421142578
> STR_ID: 2h2c |STR_LEN: 150 |STR_TIME: 0.1280498504638672
> STR_ID: 2h2d |STR_LEN: 427 |STR_TIME: 0.03740715980529785
> STR_ID: 2h2e |STR_LEN: 1693 |STR_TIME: 0.19695281982421875
> STR_ID: 2h2f |STR_LEN: 339 |STR_TIME: 0.03634190559387207
> STR_ID: 2h2g |STR_LEN: 529 |STR_TIME: 0.06580114364624023
> STR_ID: 2h2h |STR_LEN: 406 |STR_TIME: 0.039198875427246094
> STR_ID: 2h2i |STR_LEN: 454 |STR_TIME: 0.039414167404174805
> STR_ID: 2h2j |STR_LEN: 1756 |STR_TIME: 0.2179880142211914
> STR_ID: 2h2k |STR_LEN: 310 |STR_TIME: 0.030778884887695312
> STR_ID: 2h2m |STR_LEN: 108 |STR_TIME: 0.7305090427398682
> STR_ID: 2h2n |STR_LEN: 863 |STR_TIME: 0.10029101371765137
> STR_ID: 2h2p |STR_LEN: 1757 |STR_TIME: 0.31986498832702637
> STR_ID: 2h2q |STR_LEN: 1317 |STR_TIME: 0.1560347080230713
> STR_ID: 2h2r |STR_LEN: 629 |STR_TIME: 0.10618901252746582
> STR_ID: 2h2s |STR_LEN: 1755 |STR_TIME: 0.24175691604614258
> STR_ID: 2h2t |STR_LEN: 282 |STR_TIME: 0.06166410446166992
> STR_ID: 2h2u |STR_LEN: 663 |STR_TIME: 0.08901715278625488
> STR_ID: 2h2w |STR_LEN: 305 |STR_TIME: 0.04636383056640625
> STR_ID: 2h2y |STR_LEN: 486 |STR_TIME: 0.06629610061645508
> STR_ID: 2h2z |STR_LEN: 676 |STR_TIME: 0.04974818229675293
> STR_ID: 3h20 |STR_LEN: 545 |STR_TIME: 0.09150910377502441
> STR_ID: 3h21 |STR_LEN: 609 |STR_TIME: 0.08348798751831055
> STR_ID: 3h22 |STR_LEN: 621 |STR_TIME: 0.07968306541442871
> STR_ID: 3h23 |STR_LEN: 762 |STR_TIME: 0.08078908920288086
> STR_ID: 3h24 |STR_LEN: 604 |STR_TIME: 0.1081399917602539
> STR_ID: 3h25 |STR_LEN: 239 |STR_TIME: 0.03530001640319824
> STR_ID: 3h26 |STR_LEN: 635 |STR_TIME: 0.07837295532226562
> STR_ID: 3h2a |STR_LEN: 652 |STR_TIME: 0.07706403732299805
> STR_ID: 3h2b |STR_LEN: 702 |STR_TIME: 0.09432721138000488
> STR_ID: 3h2c |STR_LEN: 566 |STR_TIME: 0.07824325561523438
> STR_ID: 3h2d |STR_LEN: 472 |STR_TIME: 0.05103898048400879
> STR_ID: 3h2e |STR_LEN: 799 |STR_TIME: 0.08263111114501953
> STR_ID: 3h2f |STR_LEN: 741 |STR_TIME: 0.11267614364624023
> STR_ID: 3h2g |STR_LEN: 916 |STR_TIME: 0.06483030319213867
> STR_ID: 3h2h |STR_LEN: 767 |STR_TIME: 0.0625617504119873
> STR_ID: 3h2i |STR_LEN: 594 |STR_TIME: 0.05805182456970215
> STR_ID: 3h2j |STR_LEN: 710 |STR_TIME: 0.061536312103271484
> STR_ID: 3h2k |STR_LEN: 696 |STR_TIME: 0.10184693336486816
> STR_ID: 3h2l |STR_LEN: 1601 |STR_TIME: 0.16821670532226562
> STR_ID: 3h2m |STR_LEN: 688 |STR_TIME: 0.07889890670776367
> STR_ID: 3h2n |STR_LEN: 608 |STR_TIME: 0.10776877403259277
> STR_ID: 3h2o |STR_LEN: 537 |STR_TIME: 0.07195234298706055
> STR_ID: 3h2p |STR_LEN: 520 |STR_TIME: 0.048753976821899414
> STR_ID: 3h2q |STR_LEN: 898 |STR_TIME: 0.08153295516967773
> STR_ID: 3h2s |STR_LEN: 794 |STR_TIME: 0.1186361312866211
> STR_ID: 3h2t |STR_LEN: 669 |STR_TIME: 0.09824776649475098
> STR_ID: 3h2u |STR_LEN: 956 |STR_TIME: 0.16007709503173828
> STR_ID: 3h2v |STR_LEN: 981 |STR_TIME: 0.13992571830749512
> STR_ID: 3h2w |STR_LEN: 580 |STR_TIME: 0.0731508731842041
> STR_ID: 3h2x |STR_LEN: 508 |STR_TIME: 0.048219919204711914
> STR_ID: 3h2y |STR_LEN: 436 |STR_TIME: 0.09162187576293945
> STR_ID: 3h2z |STR_LEN: 646 |STR_TIME: 0.05730390548706055
> STR_ID: 4h20 |STR_LEN: 816 |STR_TIME: 0.06544899940490723
> STR_ID: 4h22 |STR_LEN: 338 |STR_TIME: 0.05928301811218262
> STR_ID: 4h23 |STR_LEN: 928 |STR_TIME: 0.19086408615112305
> STR_ID: 4h24 |STR_LEN: 2021 |STR_TIME: 0.3839261531829834
> STR_ID: 4h25 |STR_LEN: 1165 |STR_TIME: 0.15738296508789062
> STR_ID: 4h26 |STR_LEN: 934 |STR_TIME: 0.11754298210144043
> STR_ID: 4h27 |STR_LEN: 783 |STR_TIME: 0.06664228439331055
> STR_ID: 4h29 |STR_LEN: 78 |STR_TIME: 0.018341064453125
> STR_ID: 4h2a |STR_LEN: 1266 |STR_TIME: 0.17961621284484863
> STR_ID: 4h2b |STR_LEN: 935 |STR_TIME: 0.10216879844665527
> STR_ID: 4h2c |STR_LEN: 1413 |STR_TIME: 0.1533651351928711
> STR_ID: 4h2d |STR_LEN: 462 |STR_TIME: 0.05819988250732422
> STR_ID: 4h2e |STR_LEN: 502 |STR_TIME: 0.054444074630737305
> STR_ID: 4h2f |STR_LEN: 1032 |STR_TIME: 0.10497784614562988
> STR_ID: 4h2g |STR_LEN: 1305 |STR_TIME: 0.15445399284362793
> STR_ID: 4h2h |STR_LEN: 5073 |STR_TIME: 0.667457103729248
> STR_ID: 4h2i |STR_LEN: 921 |STR_TIME: 0.09828710556030273
> STR_ID: 4h2j |STR_LEN: 553 |STR_TIME: 0.11830592155456543
> STR_ID: 4h2k |STR_LEN: 799 |STR_TIME: 0.07776880264282227
> STR_ID: 4h2l |STR_LEN: 724 |STR_TIME: 0.051796913146972656
> STR_ID: 4h2m |STR_LEN: 536 |STR_TIME: 0.06349301338195801
> STR_ID: 4h2n |STR_LEN: 467 |STR_TIME: 0.055123329162597656
> STR_ID: 4h2o |STR_LEN: 468 |STR_TIME: 0.0953221321105957
> STR_ID: 4h2p |STR_LEN: 2957 |STR_TIME: 0.29053783416748047
> STR_ID: 4h2q |STR_LEN: 836 |STR_TIME: 0.06542015075683594
> STR_ID: 4h2r |STR_LEN: 828 |STR_TIME: 0.10955405235290527
> STR_ID: 4h2s |STR_LEN: 1124 |STR_TIME: 0.16071510314941406
> STR_ID: 4h2t |STR_LEN: 913 |STR_TIME: 0.10357093811035156
> STR_ID: 4h2u |STR_LEN: 1057 |STR_TIME: 0.10879898071289062
> STR_ID: 4h2v |STR_LEN: 1042 |STR_TIME: 0.15038728713989258
> STR_ID: 4h2w |STR_LEN: 1121 |STR_TIME: 0.12518930435180664
> STR_ID: 4h2x |STR_LEN: 1097 |STR_TIME: 0.16454386711120605
> STR_ID: 4h2y |STR_LEN: 1109 |STR_TIME: 0.1098029613494873
> STR_ID: 4h2z |STR_LEN: 459 |STR_TIME: 0.04639005661010742
> STR_ID: 5h20 |STR_LEN: 129 |STR_TIME: 0.021081924438476562
> STR_ID: 5h24 |STR_LEN: 879 |STR_TIME: 0.16192007064819336
> STR_ID: 5h25 |STR_LEN: 785 |STR_TIME: 0.11502575874328613
> STR_ID: 5h28 |STR_LEN: 578 |STR_TIME: 0.04477095603942871
> STR_ID: 5h2a |STR_LEN: 1143 |STR_TIME: 0.14058804512023926
> STR_ID: 5h2b |STR_LEN: 535 |STR_TIME: 0.07506322860717773
> STR_ID: 5h2c |STR_LEN: 267 |STR_TIME: 0.03942084312438965
> STR_ID: 5h2d |STR_LEN: 884 |STR_TIME: 0.07644104957580566
> STR_ID: 5h2f |STR_LEN: 7819 |STR_TIME: 1.2309901714324951
> STR_ID: 5h2g |STR_LEN: 986 |STR_TIME: 0.08253169059753418
> STR_ID: 5h2h |STR_LEN: 264 |STR_TIME: 0.08798527717590332
> STR_ID: 5h2i |STR_LEN: 264 |STR_TIME: 0.08606100082397461
> STR_ID: 5h2j |STR_LEN: 265 |STR_TIME: 0.18535804748535156
> STR_ID: 5h2k |STR_LEN: 266 |STR_TIME: 0.08882522583007812
> STR_ID: 5h2l |STR_LEN: 266 |STR_TIME: 0.0962839126586914
> STR_ID: 5h2m |STR_LEN: 268 |STR_TIME: 0.12929892539978027
> STR_ID: 5h2n |STR_LEN: 268 |STR_TIME: 0.09703493118286133
> STR_ID: 5h2o |STR_LEN: 268 |STR_TIME: 0.10287880897521973
> STR_ID: 5h2p |STR_LEN: 269 |STR_TIME: 0.14082694053649902
> STR_ID: 5h2u |STR_LEN: 1576 |STR_TIME: 0.1755368709564209
> STR_ID: 5h2v |STR_LEN: 1032 |STR_TIME: 0.2276301383972168
> STR_ID: 5h2w |STR_LEN: 951 |STR_TIME: 0.12833189964294434
> STR_ID: 5h2x |STR_LEN: 657 |STR_TIME: 0.06519103050231934
> STR_ID: 5h2y |STR_LEN: 739 |STR_TIME: 0.12409210205078125
> STR_ID: 5h2z |STR_LEN: 505 |STR_TIME: 0.05354595184326172
>> FINISH_DIR: ./data/h/h2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 470 |DIR_TIME: 23.478900909423828 

>> START_DIR: ./data/h/h3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1h30 |STR_LEN: 516 |STR_TIME: 0.057916879653930664
> STR_ID: 1h31 |STR_LEN: 2297 |STR_TIME: 0.2817680835723877
> STR_ID: 1h32 |STR_LEN: 1068 |STR_TIME: 0.07030200958251953
> STR_ID: 1h33 |STR_LEN: 752 |STR_TIME: 0.06649923324584961
> STR_ID: 1h34 |STR_LEN: 135 |STR_TIME: 0.049895286560058594
> STR_ID: 1h35 |STR_LEN: 2075 |STR_TIME: 0.2703828811645508
> STR_ID: 1h36 |STR_LEN: 2133 |STR_TIME: 0.31031084060668945
> STR_ID: 1h37 |STR_LEN: 2147 |STR_TIME: 0.3207888603210449
> STR_ID: 1h38 |STR_LEN: 4727 |STR_TIME: 0.6920859813690186
> STR_ID: 1h39 |STR_LEN: 2122 |STR_TIME: 0.35567784309387207
> STR_ID: 1h3a |STR_LEN: 2108 |STR_TIME: 0.37095212936401367
> STR_ID: 1h3b |STR_LEN: 2074 |STR_TIME: 0.3476240634918213
> STR_ID: 1h3c |STR_LEN: 2057 |STR_TIME: 0.3354001045227051
> STR_ID: 1h3d |STR_LEN: 291 |STR_TIME: 0.039636850357055664
> STR_ID: 1h3e |STR_LEN: 526 |STR_TIME: 0.16104912757873535
> STR_ID: 1h3f |STR_LEN: 1070 |STR_TIME: 0.12326908111572266
> STR_ID: 1h3g |STR_LEN: 1893 |STR_TIME: 0.21298789978027344
> STR_ID: 1h3h |STR_LEN: 71 |STR_TIME: 0.46387314796447754
> STR_ID: 1h3i |STR_LEN: 933 |STR_TIME: 0.09965682029724121
> STR_ID: 1h3j |STR_LEN: 1183 |STR_TIME: 0.17443418502807617
> STR_ID: 1h3l |STR_LEN: 160 |STR_TIME: 0.021491289138793945
> STR_ID: 1h3m |STR_LEN: 525 |STR_TIME: 0.06057000160217285
> STR_ID: 1h3n |STR_LEN: 1355 |STR_TIME: 0.13584518432617188
> STR_ID: 1h3o |STR_LEN: 406 |STR_TIME: 0.07559418678283691
> STR_ID: 1h3p |STR_LEN: 567 |STR_TIME: 0.06853413581848145
> STR_ID: 1h3q |STR_LEN: 164 |STR_TIME: 0.025125980377197266
> STR_ID: 1h3t |STR_LEN: 507 |STR_TIME: 0.059081077575683594
> STR_ID: 1h3u |STR_LEN: 572 |STR_TIME: 0.06963396072387695
> STR_ID: 1h3v |STR_LEN: 522 |STR_TIME: 0.10389924049377441
> STR_ID: 1h3w |STR_LEN: 215 |STR_TIME: 0.02989983558654785
> STR_ID: 1h3x |STR_LEN: 585 |STR_TIME: 0.06998491287231445
> STR_ID: 1h3y |STR_LEN: 431 |STR_TIME: 0.05657601356506348
> STR_ID: 1h3z |STR_LEN: 108 |STR_TIME: 0.8405742645263672
> STR_ID: 2h30 |STR_LEN: 241 |STR_TIME: 0.024599075317382812
> STR_ID: 2h31 |STR_LEN: 410 |STR_TIME: 0.12537121772766113
> STR_ID: 2h32 |STR_LEN: 547 |STR_TIME: 0.0657799243927002
> STR_ID: 2h34 |STR_LEN: 489 |STR_TIME: 0.0658268928527832
> STR_ID: 2h35 |STR_LEN: 578 |STR_TIME: 4.114146947860718
> STR_ID: 2h36 |STR_LEN: 113 |STR_TIME: 0.018889904022216797
> STR_ID: 2h39 |STR_LEN: 1000 |STR_TIME: 0.0971839427947998
> STR_ID: 2h3a |STR_LEN: 170 |STR_TIME: 1.64314603805542
> STR_ID: 2h3b |STR_LEN: 1231 |STR_TIME: 0.14167118072509766
> STR_ID: 2h3c |STR_LEN: 170 |STR_TIME: 1.5172860622406006
> STR_ID: 2h3d |STR_LEN: 1094 |STR_TIME: 0.14603781700134277
> STR_ID: 2h3e |STR_LEN: 1391 |STR_TIME: 0.2548642158508301
> STR_ID: 2h3f |STR_LEN: 131 |STR_TIME: 0.8922827243804932
> STR_ID: 2h3g |STR_LEN: 428 |STR_TIME: 0.04024815559387207
> STR_ID: 2h3h |STR_LEN: 1288 |STR_TIME: 0.10872507095336914
> STR_ID: 2h3i |STR_LEN: 132 |STR_TIME: 0.9925787448883057
> STR_ID: 2h3j |STR_LEN: 75 |STR_TIME: 0.5088560581207275
> STR_ID: 2h3k |STR_LEN: 144 |STR_TIME: 1.1128981113433838
> STR_ID: 2h3l |STR_LEN: 469 |STR_TIME: 0.043020009994506836
> STR_ID: 2h3m |STR_LEN: 96 |STR_TIME: 0.017484664916992188
> STR_ID: 2h3n |STR_LEN: 494 |STR_TIME: 0.0624089241027832
> STR_ID: 2h3o |STR_LEN: 45 |STR_TIME: 0.004226207733154297
> STR_ID: 2h3p |STR_LEN: 2628 |STR_TIME: 0.339418888092041
> STR_ID: 2h3q |STR_LEN: 133 |STR_TIME: 0.9647588729858398
> STR_ID: 2h3r |STR_LEN: 365 |STR_TIME: 0.053777217864990234
> STR_ID: 2h3s |STR_LEN: 35 |STR_TIME: 0.21336603164672852
> STR_ID: 2h3t |STR_LEN: 35 |STR_TIME: 0.32170581817626953
> STR_ID: 2h3u |STR_LEN: 2888 |STR_TIME: 0.2577030658721924
> STR_ID: 2h3v |STR_LEN: 132 |STR_TIME: 0.9378941059112549
> STR_ID: 2h3w |STR_LEN: 2702 |STR_TIME: 0.27032017707824707
> STR_ID: 2h3x |STR_LEN: 1876 |STR_TIME: 0.2794067859649658
> STR_ID: 2h3z |STR_LEN: 132 |STR_TIME: 0.9250891208648682
> STR_ID: 3h30 |STR_LEN: 1318 |STR_TIME: 0.19999384880065918
> STR_ID: 3h31 |STR_LEN: 215 |STR_TIME: 0.019349098205566406
> STR_ID: 3h32 |STR_LEN: 1391 |STR_TIME: 0.29577207565307617
> STR_ID: 3h33 |STR_LEN: 120 |STR_TIME: 0.013381242752075195
> STR_ID: 3h34 |STR_LEN: 176 |STR_TIME: 0.014250993728637695
> STR_ID: 3h35 |STR_LEN: 688 |STR_TIME: 0.06616067886352539
> STR_ID: 3h36 |STR_LEN: 170 |STR_TIME: 0.01560664176940918
> STR_ID: 3h37 |STR_LEN: 872 |STR_TIME: 0.1942298412322998
> STR_ID: 3h38 |STR_LEN: 507 |STR_TIME: 0.07824206352233887
> STR_ID: 3h39 |STR_LEN: 877 |STR_TIME: 0.15365910530090332
> STR_ID: 3h3a |STR_LEN: 854 |STR_TIME: 0.1806793212890625
> STR_ID: 3h3b |STR_LEN: 1091 |STR_TIME: 0.12191295623779297
> STR_ID: 3h3c |STR_LEN: 298 |STR_TIME: 0.06806111335754395
> STR_ID: 3h3d |STR_LEN: 962 |STR_TIME: 0.09764671325683594
> STR_ID: 3h3e |STR_LEN: 346 |STR_TIME: 0.04615616798400879
> STR_ID: 3h3f |STR_LEN: 3883 |STR_TIME: 0.49471616744995117
> STR_ID: 3h3g |STR_LEN: 732 |STR_TIME: 0.07274174690246582
> STR_ID: 3h3h |STR_LEN: 412 |STR_TIME: 0.041908979415893555
> STR_ID: 3h3i |STR_LEN: 624 |STR_TIME: 0.0617671012878418
> STR_ID: 3h3j |STR_LEN: 919 |STR_TIME: 0.1506791114807129
> STR_ID: 3h3k |STR_LEN: 706 |STR_TIME: 0.07760095596313477
> STR_ID: 3h3l |STR_LEN: 1175 |STR_TIME: 0.11521720886230469
> STR_ID: 3h3m |STR_LEN: 182 |STR_TIME: 0.024923086166381836
> STR_ID: 3h3n |STR_LEN: 1324 |STR_TIME: 0.18545913696289062
> STR_ID: 3h3o |STR_LEN: 2211 |STR_TIME: 0.32303595542907715
> STR_ID: 3h3p |STR_LEN: 566 |STR_TIME: 0.06882286071777344
> STR_ID: 3h3q |STR_LEN: 537 |STR_TIME: 0.07129406929016113
> STR_ID: 3h3r |STR_LEN: 643 |STR_TIME: 0.13050484657287598
> STR_ID: 3h3s |STR_LEN: 741 |STR_TIME: 0.07568883895874023
> STR_ID: 3h3t |STR_LEN: 507 |STR_TIME: 0.0787348747253418
> STR_ID: 3h3u |STR_LEN: 471 |STR_TIME: 0.061422109603881836
> STR_ID: 3h3v |STR_LEN: 3955 |STR_TIME: 0.6787357330322266
> STR_ID: 3h3w |STR_LEN: 3900 |STR_TIME: 0.6989920139312744
> STR_ID: 3h3x |STR_LEN: 3004 |STR_TIME: 0.4642660617828369
> STR_ID: 3h3y |STR_LEN: 3900 |STR_TIME: 0.7403781414031982
> STR_ID: 3h3z |STR_LEN: 554 |STR_TIME: 0.13033390045166016
> STR_ID: 4h30 |STR_LEN: 795 |STR_TIME: 0.061086177825927734
> STR_ID: 4h31 |STR_LEN: 1530 |STR_TIME: 0.20497584342956543
> STR_ID: 4h32 |STR_LEN: 3333 |STR_TIME: 0.7063498497009277
> STR_ID: 4h33 |STR_LEN: 98 |STR_TIME: 0.04600191116333008
> STR_ID: 4h34 |STR_LEN: 548 |STR_TIME: 0.07118487358093262
> STR_ID: 4h35 |STR_LEN: 889 |STR_TIME: 0.16977906227111816
> STR_ID: 4h36 |STR_LEN: 365 |STR_TIME: 0.12010717391967773
> STR_ID: 4h37 |STR_LEN: 176 |STR_TIME: 0.03092026710510254
> STR_ID: 4h38 |STR_LEN: 509 |STR_TIME: 0.0631248950958252
> STR_ID: 4h39 |STR_LEN: 504 |STR_TIME: 0.06879401206970215
> STR_ID: 4h3a |STR_LEN: 482 |STR_TIME: 0.06150197982788086
> STR_ID: 4h3b |STR_LEN: 1167 |STR_TIME: 0.18841218948364258
> STR_ID: 4h3c |STR_LEN: 494 |STR_TIME: 0.06341814994812012
> STR_ID: 4h3d |STR_LEN: 1839 |STR_TIME: 0.25340700149536133
> STR_ID: 4h3e |STR_LEN: 778 |STR_TIME: 0.08575677871704102
> STR_ID: 4h3f |STR_LEN: 1671 |STR_TIME: 0.16864418983459473
> STR_ID: 4h3g |STR_LEN: 1646 |STR_TIME: 0.13405513763427734
> STR_ID: 4h3h |STR_LEN: 1081 |STR_TIME: 0.23578214645385742
> STR_ID: 4h3i |STR_LEN: 1639 |STR_TIME: 0.13153886795043945
> STR_ID: 4h3j |STR_LEN: 1745 |STR_TIME: 0.1751260757446289
> STR_ID: 4h3k |STR_LEN: 1128 |STR_TIME: 0.228546142578125
> STR_ID: 4h3l |STR_LEN: 838 |STR_TIME: 0.07466626167297363
> STR_ID: 4h3m |STR_LEN: 636 |STR_TIME: 0.07970404624938965
> STR_ID: 4h3n |STR_LEN: 319 |STR_TIME: 0.0400238037109375
> STR_ID: 4h3o |STR_LEN: 413 |STR_TIME: 0.03489875793457031
> STR_ID: 4h3p |STR_LEN: 892 |STR_TIME: 0.18261098861694336
> STR_ID: 4h3q |STR_LEN: 449 |STR_TIME: 0.06685996055603027
> STR_ID: 4h3s |STR_LEN: 1048 |STR_TIME: 0.239516019821167
> STR_ID: 4h3t |STR_LEN: 788 |STR_TIME: 0.09800195693969727
> STR_ID: 4h3u |STR_LEN: 696 |STR_TIME: 0.06004214286804199
> STR_ID: 4h3v |STR_LEN: 1281 |STR_TIME: 0.1777782440185547
> STR_ID: 4h3w |STR_LEN: 1018 |STR_TIME: 0.11824369430541992
> STR_ID: 4h3x |STR_LEN: 730 |STR_TIME: 0.08303523063659668
> STR_ID: 4h3y |STR_LEN: 587 |STR_TIME: 0.08581995964050293
> STR_ID: 4h3z |STR_LEN: 732 |STR_TIME: 0.09583115577697754
> STR_ID: 5h30 |STR_LEN: 2445 |STR_TIME: 0.08437204360961914
> STR_ID: 5h32 |STR_LEN: 1917 |STR_TIME: 0.04541182518005371
> STR_ID: 5h35 |STR_LEN: 2044 |STR_TIME: 0.29248905181884766
> STR_ID: 5h36 |STR_LEN: 389 |STR_TIME: 0.05038309097290039
> STR_ID: 5h37 |STR_LEN: 2426 |STR_TIME: 0.40167975425720215
> STR_ID: 5h38 |STR_LEN: 1123 |STR_TIME: 0.09621596336364746
> STR_ID: 5h39 |STR_LEN: 923 |STR_TIME: 0.1444239616394043
> STR_ID: 5h3a |STR_LEN: 613 |STR_TIME: 0.08213186264038086
> STR_ID: 5h3b |STR_LEN: 900 |STR_TIME: 0.08835625648498535
> STR_ID: 5h3c |STR_LEN: 333 |STR_TIME: 0.07718300819396973
> STR_ID: 5h3g |STR_LEN: 239 |STR_TIME: 0.020567893981933594
> STR_ID: 5h3h |STR_LEN: 729 |STR_TIME: 0.08370685577392578
> STR_ID: 5h3i |STR_LEN: 712 |STR_TIME: 0.07733035087585449
> STR_ID: 5h3j |STR_LEN: 605 |STR_TIME: 0.07623004913330078
> STR_ID: 5h3l |STR_LEN: 567 |STR_TIME: 0.09580302238464355
> STR_ID: 5h3o |STR_LEN: 2047 |STR_TIME: 0.3484680652618408
> STR_ID: 5h3q |STR_LEN: 401 |STR_TIME: 0.0467219352722168
> STR_ID: 5h3s |STR_LEN: 1301 |STR_TIME: 0.2764730453491211
> STR_ID: 5h3t |STR_LEN: 2738 |STR_TIME: 0.5329902172088623
> STR_ID: 5h3u |STR_LEN: 1453 |STR_TIME: 0.2865629196166992
> STR_ID: 5h3v |STR_LEN: 339 |STR_TIME: 0.040223121643066406
> STR_ID: 5h3w |STR_LEN: 584 |STR_TIME: 0.13787603378295898
> STR_ID: 5h3x |STR_LEN: 396 |STR_TIME: 0.05514693260192871
> STR_ID: 5h3z |STR_LEN: 3113 |STR_TIME: 0.37371110916137695
>> FINISH_DIR: ./data/h/h3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 630 |DIR_TIME: 39.382211208343506 

>> START_DIR: ./data/h/h4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1h41 |STR_LEN: 3108 |STR_TIME: 0.2912099361419678
> STR_ID: 1h42 |STR_LEN: 576 |STR_TIME: 0.04771995544433594
> STR_ID: 1h43 |STR_LEN: 388 |STR_TIME: 0.04601168632507324
> STR_ID: 1h44 |STR_LEN: 537 |STR_TIME: 0.11416482925415039
> STR_ID: 1h45 |STR_LEN: 416 |STR_TIME: 0.049318790435791016
> STR_ID: 1h46 |STR_LEN: 758 |STR_TIME: 0.07920408248901367
> STR_ID: 1h47 |STR_LEN: 1129 |STR_TIME: 0.16154813766479492
> STR_ID: 1h48 |STR_LEN: 1157 |STR_TIME: 0.13805913925170898
> STR_ID: 1h49 |STR_LEN: 1477 |STR_TIME: 0.18928003311157227
> STR_ID: 1h4a |STR_LEN: 449 |STR_TIME: 0.04132199287414551
> STR_ID: 1h4b |STR_LEN: 86 |STR_TIME: 0.7366201877593994
> STR_ID: 1h4c |STR_LEN: 373 |STR_TIME: 0.02960205078125
> STR_ID: 1h4d |STR_LEN: 376 |STR_TIME: 0.03338766098022461
> STR_ID: 1h4e |STR_LEN: 378 |STR_TIME: 0.03159379959106445
> STR_ID: 1h4f |STR_LEN: 2556 |STR_TIME: 0.3247239589691162
> STR_ID: 1h4g |STR_LEN: 1024 |STR_TIME: 0.08976197242736816
> STR_ID: 1h4h |STR_LEN: 1332 |STR_TIME: 0.18190479278564453
> STR_ID: 1h4i |STR_LEN: 1340 |STR_TIME: 0.19720816612243652
> STR_ID: 1h4j |STR_LEN: 2676 |STR_TIME: 0.4408550262451172
> STR_ID: 1h4k |STR_LEN: 472 |STR_TIME: 0.07812309265136719
> STR_ID: 1h4l |STR_LEN: 919 |STR_TIME: 0.12636017799377441
> STR_ID: 1h4m |STR_LEN: 474 |STR_TIME: 0.042130231857299805
> STR_ID: 1h4n |STR_LEN: 396 |STR_TIME: 0.04366183280944824
> STR_ID: 1h4o |STR_LEN: 2509 |STR_TIME: 0.2661118507385254
> STR_ID: 1h4p |STR_LEN: 1306 |STR_TIME: 0.16871380805969238
> STR_ID: 1h4q |STR_LEN: 1028 |STR_TIME: 0.17629480361938477
> STR_ID: 1h4r |STR_LEN: 1455 |STR_TIME: 0.1650538444519043
