>> START_DIR: ./data/k/k0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1k01 |STR_LEN: 3163 |STR_TIME: 1.506303071975708
> STR_ID: 1k2j |STR_LEN: 12 |STR_TIME: 0.007280111312866211
> STR_ID: 1k2k |STR_LEN: 12 |STR_TIME: 0.006469011306762695
> STR_ID: 1k2l |STR_LEN: 31 |STR_TIME: 0.006662845611572266
> STR_ID: 1k2m |STR_LEN: 165 |STR_TIME: 1.3641998767852783
> STR_ID: 1k2n |STR_LEN: 167 |STR_TIME: 1.307361125946045
> STR_ID: 1k2o |STR_LEN: 1517 |STR_TIME: 0.1493210792541504
> STR_ID: 1k2p |STR_LEN: 516 |STR_TIME: 0.07440900802612305
> STR_ID: 1k2r |STR_LEN: 1219 |STR_TIME: 0.13901782035827637
> STR_ID: 1k2s |STR_LEN: 1021 |STR_TIME: 0.3242199420928955
> STR_ID: 1k2t |STR_LEN: 1148 |STR_TIME: 0.1323540210723877
> STR_ID: 1k2u |STR_LEN: 1180 |STR_TIME: 0.16590309143066406
> STR_ID: 1k2v |STR_LEN: 373 |STR_TIME: 0.04034304618835449
> STR_ID: 1k2w |STR_LEN: 682 |STR_TIME: 0.07242608070373535
> STR_ID: 1k2x |STR_LEN: 1168 |STR_TIME: 0.1283857822418213
> STR_ID: 1k2y |STR_LEN: 865 |STR_TIME: 0.07492685317993164
> STR_ID: 1k2z |STR_LEN: 67 |STR_TIME: 0.008661746978759766
> STR_ID: 2k20 |STR_LEN: 115 |STR_TIME: 0.7375621795654297
> STR_ID: 2k21 |STR_LEN: 129 |STR_TIME: 0.4360921382904053
> STR_ID: 2k22 |STR_LEN: 90 |STR_TIME: 0.6825580596923828
> STR_ID: 2k23 |STR_LEN: 178 |STR_TIME: 0.9618918895721436
> STR_ID: 2k24 |STR_LEN: 110 |STR_TIME: 0.8812401294708252
> STR_ID: 2k25 |STR_LEN: 103 |STR_TIME: 0.7815680503845215
> STR_ID: 2k27 |STR_LEN: 159 |STR_TIME: 1.2745311260223389
> STR_ID: 2k28 |STR_LEN: 60 |STR_TIME: 0.5099961757659912
> STR_ID: 2k29 |STR_LEN: 100 |STR_TIME: 0.81986403465271
> STR_ID: 2k2a |STR_LEN: 70 |STR_TIME: 0.1852102279663086
> STR_ID: 2k2b |STR_LEN: 111 |STR_TIME: 0.8260691165924072
> STR_ID: 2k2c |STR_LEN: 143 |STR_TIME: 0.7293229103088379
> STR_ID: 2k2d |STR_LEN: 48 |STR_TIME: 0.28649306297302246
> STR_ID: 2k2e |STR_LEN: 158 |STR_TIME: 1.151486873626709
> STR_ID: 2k2f |STR_LEN: 214 |STR_TIME: 1.6123771667480469
> STR_ID: 2k2g |STR_LEN: 168 |STR_TIME: 1.1139640808105469
> STR_ID: 2k2i |STR_LEN: 99 |STR_TIME: 0.6784267425537109
> STR_ID: 2k2j |STR_LEN: 117 |STR_TIME: 0.9315588474273682
> STR_ID: 2k2m |STR_LEN: 68 |STR_TIME: 0.4878420829772949
> STR_ID: 2k2n |STR_LEN: 173 |STR_TIME: 1.3272860050201416
> STR_ID: 2k2o |STR_LEN: 123 |STR_TIME: 0.9069299697875977
> STR_ID: 2k2p |STR_LEN: 64 |STR_TIME: 0.45473718643188477
> STR_ID: 2k2q |STR_LEN: 324 |STR_TIME: 2.120382070541382
> STR_ID: 2k2r |STR_LEN: 139 |STR_TIME: 1.1258926391601562
> STR_ID: 2k2s |STR_LEN: 191 |STR_TIME: 0.05110597610473633
> STR_ID: 2k2t |STR_LEN: 57 |STR_TIME: 0.3330821990966797
> STR_ID: 2k2u |STR_LEN: 150 |STR_TIME: 0.9969370365142822
> STR_ID: 2k2v |STR_LEN: 128 |STR_TIME: 0.9914581775665283
> STR_ID: 2k2w |STR_LEN: 111 |STR_TIME: 0.8891088962554932
> STR_ID: 2k2x |STR_LEN: 75 |STR_TIME: 0.5152561664581299
> STR_ID: 2k2y |STR_LEN: 39 |STR_TIME: 0.20219111442565918
> STR_ID: 2k2z |STR_LEN: 39 |STR_TIME: 0.3355240821838379
> STR_ID: 3k20 |STR_LEN: 218 |STR_TIME: 0.03427886962890625
> STR_ID: 3k21 |STR_LEN: 418 |STR_TIME: 0.046746015548706055
> STR_ID: 3k22 |STR_LEN: 572 |STR_TIME: 0.12467694282531738
> STR_ID: 3k23 |STR_LEN: 817 |STR_TIME: 0.1151280403137207
> STR_ID: 3k24 |STR_LEN: 485 |STR_TIME: 0.06214094161987305
> STR_ID: 3k25 |STR_LEN: 593 |STR_TIME: 0.13810014724731445
> STR_ID: 3k26 |STR_LEN: 731 |STR_TIME: 0.06096792221069336
> STR_ID: 3k27 |STR_LEN: 732 |STR_TIME: 0.060829877853393555
> STR_ID: 3k28 |STR_LEN: 3205 |STR_TIME: 0.31499218940734863
> STR_ID: 3k29 |STR_LEN: 213 |STR_TIME: 0.02600884437561035
> STR_ID: 3k2a |STR_LEN: 163 |STR_TIME: 0.019822120666503906
> STR_ID: 3k2b |STR_LEN: 4300 |STR_TIME: 0.6107430458068848
> STR_ID: 3k2c |STR_LEN: 1147 |STR_TIME: 0.13209772109985352
> STR_ID: 3k2d |STR_LEN: 625 |STR_TIME: 0.11489510536193848
> STR_ID: 3k2e |STR_LEN: 850 |STR_TIME: 0.09764981269836426
> STR_ID: 3k2f |STR_LEN: 379 |STR_TIME: 0.038417816162109375
> STR_ID: 3k2g |STR_LEN: 2315 |STR_TIME: 0.2573680877685547
> STR_ID: 3k2h |STR_LEN: 1746 |STR_TIME: 0.20463895797729492
> STR_ID: 3k2i |STR_LEN: 1002 |STR_TIME: 0.1198110580444336
> STR_ID: 3k2j |STR_LEN: 300 |STR_TIME: 0.0367579460144043
> STR_ID: 3k2k |STR_LEN: 552 |STR_TIME: 0.060096025466918945
> STR_ID: 3k2l |STR_LEN: 470 |STR_TIME: 0.12276792526245117
> STR_ID: 3k2m |STR_LEN: 687 |STR_TIME: 0.06449270248413086
> STR_ID: 3k2n |STR_LEN: 391 |STR_TIME: 0.0610349178314209
> STR_ID: 3k2o |STR_LEN: 1360 |STR_TIME: 0.17827606201171875
> STR_ID: 3k2p |STR_LEN: 436 |STR_TIME: 0.03975677490234375
> STR_ID: 3k2q |STR_LEN: 1543 |STR_TIME: 0.17168688774108887
> STR_ID: 3k2r |STR_LEN: 318 |STR_TIME: 0.03109908103942871
> STR_ID: 3k2s |STR_LEN: 706 |STR_TIME: 0.33165574073791504
> STR_ID: 3k2t |STR_LEN: 67 |STR_TIME: 0.008176803588867188
> STR_ID: 3k2u |STR_LEN: 831 |STR_TIME: 0.13085293769836426
> STR_ID: 3k2v |STR_LEN: 553 |STR_TIME: 0.05240797996520996
> STR_ID: 3k2w |STR_LEN: 5512 |STR_TIME: 0.701434850692749
> STR_ID: 3k2x |STR_LEN: 715 |STR_TIME: 0.0662081241607666
> STR_ID: 3k2y |STR_LEN: 559 |STR_TIME: 0.059950828552246094
> STR_ID: 3k2z |STR_LEN: 766 |STR_TIME: 0.15937089920043945
> STR_ID: 4k20 |STR_LEN: 505 |STR_TIME: 0.06951212882995605
> STR_ID: 4k21 |STR_LEN: 427 |STR_TIME: 0.046201229095458984
> STR_ID: 4k22 |STR_LEN: 1212 |STR_TIME: 0.17176389694213867
> STR_ID: 4k23 |STR_LEN: 754 |STR_TIME: 0.08081603050231934
> STR_ID: 4k24 |STR_LEN: 874 |STR_TIME: 0.15024590492248535
> STR_ID: 4k25 |STR_LEN: 357 |STR_TIME: 0.09445905685424805
> STR_ID: 4k26 |STR_LEN: 790 |STR_TIME: 0.08029794692993164
> STR_ID: 4k27 |STR_LEN: 135 |STR_TIME: 0.029073715209960938
> STR_ID: 4k28 |STR_LEN: 800 |STR_TIME: 0.09863781929016113
> STR_ID: 4k29 |STR_LEN: 1374 |STR_TIME: 0.15394210815429688
> STR_ID: 4k2a |STR_LEN: 1938 |STR_TIME: 0.260969877243042
> STR_ID: 4k2b |STR_LEN: 1392 |STR_TIME: 0.13750100135803223
> STR_ID: 4k2c |STR_LEN: 1158 |STR_TIME: 0.26009106636047363
> STR_ID: 4k2d |STR_LEN: 339 |STR_TIME: 0.07230806350708008
> STR_ID: 4k2e |STR_LEN: 577 |STR_TIME: 0.0784749984741211
> STR_ID: 4k2f |STR_LEN: 1241 |STR_TIME: 0.1661522388458252
> STR_ID: 4k2g |STR_LEN: 1046 |STR_TIME: 0.10755205154418945
> STR_ID: 4k2h |STR_LEN: 3789 |STR_TIME: 0.6021113395690918
> STR_ID: 4k2i |STR_LEN: 1477 |STR_TIME: 0.14250493049621582
> STR_ID: 4k2j |STR_LEN: 1898 |STR_TIME: 0.5268459320068359
> STR_ID: 4k2k |STR_LEN: 262 |STR_TIME: 0.0254361629486084
> STR_ID: 4k2l |STR_LEN: 240 |STR_TIME: 0.02804875373840332
> STR_ID: 4k2m |STR_LEN: 1828 |STR_TIME: 0.20655179023742676
> STR_ID: 4k2n |STR_LEN: 320 |STR_TIME: 0.03597402572631836
> STR_ID: 4k2o |STR_LEN: 335 |STR_TIME: 0.06677794456481934
> STR_ID: 4k2p |STR_LEN: 1695 |STR_TIME: 0.36740684509277344
> STR_ID: 4k2r |STR_LEN: 554 |STR_TIME: 0.10508227348327637
> STR_ID: 4k2s |STR_LEN: 6297 |STR_TIME: 0.8415431976318359
> STR_ID: 4k2u |STR_LEN: 1500 |STR_TIME: 0.49929237365722656
> STR_ID: 4k2x |STR_LEN: 1028 |STR_TIME: 0.23489689826965332
> STR_ID: 4k2y |STR_LEN: 427 |STR_TIME: 0.037316083908081055
> STR_ID: 4k2z |STR_LEN: 485 |STR_TIME: 0.039704084396362305
> STR_ID: 5k20 |STR_LEN: 560 |STR_TIME: 0.1529979705810547
> STR_ID: 5k21 |STR_LEN: 585 |STR_TIME: 0.11041402816772461
> STR_ID: 5k22 |STR_LEN: 311 |STR_TIME: 0.0560460090637207
> STR_ID: 5k23 |STR_LEN: 305 |STR_TIME: 0.04307293891906738
> STR_ID: 5k24 |STR_LEN: 574 |STR_TIME: 0.13076305389404297
> STR_ID: 5k25 |STR_LEN: 311 |STR_TIME: 0.04492521286010742
> STR_ID: 5k27 |STR_LEN: 955 |STR_TIME: 0.12615084648132324
> STR_ID: 5k29 |STR_LEN: 205 |STR_TIME: 0.03118896484375
> STR_ID: 5k2a |STR_LEN: 494 |STR_TIME: 0.10034513473510742
> STR_ID: 5k2b |STR_LEN: 480 |STR_TIME: 0.06061697006225586
> STR_ID: 5k2c |STR_LEN: 528 |STR_TIME: 0.08118605613708496
> STR_ID: 5k2d |STR_LEN: 515 |STR_TIME: 0.07864689826965332
> STR_ID: 5k2e |STR_LEN: 14 |STR_TIME: 0.0028772354125976562
> STR_ID: 5k2f |STR_LEN: 15 |STR_TIME: 0.0031859874725341797
> STR_ID: 5k2g |STR_LEN: 14 |STR_TIME: 0.002871990203857422
> STR_ID: 5k2h |STR_LEN: 13 |STR_TIME: 0.002228975296020508
> STR_ID: 5k2i |STR_LEN: 545 |STR_TIME: 0.0768289566040039
> STR_ID: 5k2j |STR_LEN: 2706 |STR_TIME: 0.2688181400299072
> STR_ID: 5k2k |STR_LEN: 246 |STR_TIME: 0.04246997833251953
> STR_ID: 5k2l |STR_LEN: 139 |STR_TIME: 0.01285696029663086
> STR_ID: 5k2m |STR_LEN: 3028 |STR_TIME: 0.5321390628814697
> STR_ID: 5k2n |STR_LEN: 280 |STR_TIME: 0.027081966400146484
> STR_ID: 5k2o |STR_LEN: 984 |STR_TIME: 0.16220974922180176
> STR_ID: 5k2p |STR_LEN: 298 |STR_TIME: 0.02898406982421875
> STR_ID: 5k2q |STR_LEN: 270 |STR_TIME: 0.024888992309570312
> STR_ID: 5k2r |STR_LEN: 251 |STR_TIME: 0.0217742919921875
> STR_ID: 5k2s |STR_LEN: 262 |STR_TIME: 0.021165132522583008
> STR_ID: 5k2x |STR_LEN: 893 |STR_TIME: 0.0812368392944336
> STR_ID: 5k2y |STR_LEN: 852 |STR_TIME: 0.16299724578857422
> STR_ID: 5k2z |STR_LEN: 1484 |STR_TIME: 0.18909811973571777
>> FINISH_DIR: ./data/k/k2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 475 |DIR_TIME: 47.04425597190857 

>> START_DIR: ./data/k/k3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1k30 |STR_LEN: 836 |STR_TIME: 0.0579378604888916
> STR_ID: 1k32 |STR_LEN: 8532 |STR_TIME: 1.1507339477539062
> STR_ID: 1k33 |STR_LEN: 129 |STR_TIME: 0.010188102722167969
> STR_ID: 1k34 |STR_LEN: 134 |STR_TIME: 0.009284734725952148
> STR_ID: 1k35 |STR_LEN: 622 |STR_TIME: 0.06245303153991699
> STR_ID: 1k36 |STR_LEN: 46 |STR_TIME: 0.649860143661499
> STR_ID: 1k37 |STR_LEN: 46 |STR_TIME: 0.01352691650390625
> STR_ID: 1k38 |STR_LEN: 791 |STR_TIME: 0.08401083946228027
> STR_ID: 1k39 |STR_LEN: 814 |STR_TIME: 0.1777501106262207
> STR_ID: 1k3a |STR_LEN: 458 |STR_TIME: 0.04781699180603027
> STR_ID: 1k3b |STR_LEN: 821 |STR_TIME: 0.060959815979003906
> STR_ID: 1k3c |STR_LEN: 758 |STR_TIME: 0.08181405067443848
> STR_ID: 1k3d |STR_LEN: 813 |STR_TIME: 0.11760902404785156
> STR_ID: 1k3e |STR_LEN: 285 |STR_TIME: 0.03806281089782715
> STR_ID: 1k3f |STR_LEN: 1518 |STR_TIME: 0.20376992225646973
> STR_ID: 1k3g |STR_LEN: 72 |STR_TIME: 0.6701529026031494
> STR_ID: 1k3h |STR_LEN: 72 |STR_TIME: 0.020622730255126953
> STR_ID: 1k3i |STR_LEN: 1340 |STR_TIME: 0.18418407440185547
> STR_ID: 1k3j |STR_LEN: 151 |STR_TIME: 1.0454866886138916
> STR_ID: 1k3k |STR_LEN: 146 |STR_TIME: 0.037789106369018555
> STR_ID: 1k3l |STR_LEN: 919 |STR_TIME: 0.09310603141784668
> STR_ID: 1k3m |STR_LEN: 51 |STR_TIME: 0.31786203384399414
> STR_ID: 1k3n |STR_LEN: 164 |STR_TIME: 1.1962990760803223
> STR_ID: 1k3o |STR_LEN: 653 |STR_TIME: 0.06517291069030762
> STR_ID: 1k3q |STR_LEN: 164 |STR_TIME: 1.2895538806915283
> STR_ID: 1k3r |STR_LEN: 646 |STR_TIME: 0.07946085929870605
> STR_ID: 1k3s |STR_LEN: 266 |STR_TIME: 0.03279590606689453
> STR_ID: 1k3t |STR_LEN: 2374 |STR_TIME: 0.34943103790283203
> STR_ID: 1k3u |STR_LEN: 1377 |STR_TIME: 0.13187098503112793
> STR_ID: 1k3v |STR_LEN: 542 |STR_TIME: 0.07833695411682129
> STR_ID: 1k3w |STR_LEN: 674 |STR_TIME: 0.07037210464477539
> STR_ID: 1k3x |STR_LEN: 771 |STR_TIME: 0.06998586654663086
> STR_ID: 1k3y |STR_LEN: 1049 |STR_TIME: 0.15052175521850586
> STR_ID: 1k3z |STR_LEN: 568 |STR_TIME: 0.0687401294708252
> STR_ID: 2k31 |STR_LEN: 150 |STR_TIME: 1.031545877456665
> STR_ID: 2k32 |STR_LEN: 116 |STR_TIME: 0.8151829242706299
> STR_ID: 2k33 |STR_LEN: 123 |STR_TIME: 0.9648072719573975
> STR_ID: 2k35 |STR_LEN: 60 |STR_TIME: 0.3990299701690674
> STR_ID: 2k36 |STR_LEN: 149 |STR_TIME: 0.9445760250091553
> STR_ID: 2k37 |STR_LEN: 59 |STR_TIME: 0.13915395736694336
> STR_ID: 2k38 |STR_LEN: 36 |STR_TIME: 0.10921025276184082
> STR_ID: 2k39 |STR_LEN: 76 |STR_TIME: 3.234508991241455
> STR_ID: 2k3a |STR_LEN: 155 |STR_TIME: 1.0124180316925049
> STR_ID: 2k3b |STR_LEN: 59 |STR_TIME: 0.15724706649780273
> STR_ID: 2k3c |STR_LEN: 33 |STR_TIME: 0.6728448867797852
> STR_ID: 2k3d |STR_LEN: 87 |STR_TIME: 0.6350631713867188
> STR_ID: 2k3f |STR_LEN: 141 |STR_TIME: 1.0378749370574951
> STR_ID: 2k3g |STR_LEN: 102 |STR_TIME: 0.7463741302490234
> STR_ID: 2k3h |STR_LEN: 129 |STR_TIME: 1.0280029773712158
> STR_ID: 2k3i |STR_LEN: 109 |STR_TIME: 0.7920641899108887
> STR_ID: 2k3j |STR_LEN: 65 |STR_TIME: 0.46814608573913574
> STR_ID: 2k3k |STR_LEN: 104 |STR_TIME: 0.8313119411468506
> STR_ID: 2k3m |STR_LEN: 130 |STR_TIME: 1.4509868621826172
> STR_ID: 2k3n |STR_LEN: 160 |STR_TIME: 0.48394298553466797
> STR_ID: 2k3o |STR_LEN: 129 |STR_TIME: 0.41608309745788574
> STR_ID: 2k3p |STR_LEN: 161 |STR_TIME: 0.4932410717010498
> STR_ID: 2k3q |STR_LEN: 118 |STR_TIME: 0.3641200065612793
> STR_ID: 2k3r |STR_LEN: 92 |STR_TIME: 0.7075991630554199
> STR_ID: 2k3s |STR_LEN: 186 |STR_TIME: 0.6685669422149658
> STR_ID: 2k3t |STR_LEN: 99 |STR_TIME: 0.630634069442749
> STR_ID: 2k3u |STR_LEN: 115 |STR_TIME: 1.0944998264312744
> STR_ID: 2k3v |STR_LEN: 90 |STR_TIME: 0.7492470741271973
> STR_ID: 2k3w |STR_LEN: 85 |STR_TIME: 0.6358218193054199
> STR_ID: 2k3x |STR_LEN: 115 |STR_TIME: 0.8386061191558838
> STR_ID: 2k3y |STR_LEN: 134 |STR_TIME: 0.9871132373809814
> STR_ID: 2k3z |STR_LEN: 17 |STR_TIME: 0.09438896179199219
> STR_ID: 3k30 |STR_LEN: 1382 |STR_TIME: 0.32390689849853516
> STR_ID: 3k31 |STR_LEN: 892 |STR_TIME: 0.09858107566833496
> STR_ID: 3k32 |STR_LEN: 1413 |STR_TIME: 0.26235485076904297
> STR_ID: 3k33 |STR_LEN: 536 |STR_TIME: 0.06235313415527344
> STR_ID: 3k34 |STR_LEN: 513 |STR_TIME: 0.05980730056762695
> STR_ID: 3k35 |STR_LEN: 2658 |STR_TIME: 0.2909660339355469
> STR_ID: 3k36 |STR_LEN: 1116 |STR_TIME: 0.14503216743469238
> STR_ID: 3k37 |STR_LEN: 1573 |STR_TIME: 0.1316218376159668
> STR_ID: 3k38 |STR_LEN: 7596 |STR_TIME: 1.4727559089660645
> STR_ID: 3k39 |STR_LEN: 7204 |STR_TIME: 1.1763792037963867
> STR_ID: 3k3a |STR_LEN: 6911 |STR_TIME: 1.2350072860717773
> STR_ID: 3k3b |STR_LEN: 985 |STR_TIME: 0.13293790817260742
> STR_ID: 3k3c |STR_LEN: 1280 |STR_TIME: 0.2601311206817627
> STR_ID: 3k3d |STR_LEN: 147 |STR_TIME: 0.0182950496673584
> STR_ID: 3k3e |STR_LEN: 662 |STR_TIME: 0.09634017944335938
> STR_ID: 3k3f |STR_LEN: 396 |STR_TIME: 0.0453948974609375
> STR_ID: 3k3g |STR_LEN: 370 |STR_TIME: 0.04628396034240723
> STR_ID: 3k3h |STR_LEN: 664 |STR_TIME: 0.14159893989562988
> STR_ID: 3k3i |STR_LEN: 675 |STR_TIME: 0.05464506149291992
> STR_ID: 3k3j |STR_LEN: 484 |STR_TIME: 0.049948930740356445
> STR_ID: 3k3k |STR_LEN: 747 |STR_TIME: 0.06489205360412598
> STR_ID: 3k3l |STR_LEN: 635 |STR_TIME: 0.10202383995056152
> STR_ID: 3k3n |STR_LEN: 461 |STR_TIME: 0.04914999008178711
> STR_ID: 3k3o |STR_LEN: 461 |STR_TIME: 0.04853701591491699
> STR_ID: 3k3p |STR_LEN: 785 |STR_TIME: 0.08879709243774414
> STR_ID: 3k3q |STR_LEN: 611 |STR_TIME: 0.07796597480773926
> STR_ID: 3k3r |STR_LEN: 403 |STR_TIME: 0.0455470085144043
> STR_ID: 3k3s |STR_LEN: 1303 |STR_TIME: 0.10558414459228516
> STR_ID: 3k3t |STR_LEN: 277 |STR_TIME: 0.027055978775024414
> STR_ID: 3k3u |STR_LEN: 692 |STR_TIME: 0.0837259292602539
> STR_ID: 3k3v |STR_LEN: 163 |STR_TIME: 0.012679815292358398
> STR_ID: 3k3w |STR_LEN: 758 |STR_TIME: 0.1385331153869629
> STR_ID: 4k30 |STR_LEN: 877 |STR_TIME: 0.11583471298217773
> STR_ID: 4k31 |STR_LEN: 257 |STR_TIME: 0.025178194046020508
> STR_ID: 4k32 |STR_LEN: 55 |STR_TIME: 0.016330957412719727
> STR_ID: 4k33 |STR_LEN: 420 |STR_TIME: 0.08680415153503418
> STR_ID: 4k34 |STR_LEN: 797 |STR_TIME: 0.10301399230957031
> STR_ID: 4k35 |STR_LEN: 2800 |STR_TIME: 0.2645988464355469
> STR_ID: 4k36 |STR_LEN: 1348 |STR_TIME: 0.12670493125915527
> STR_ID: 4k37 |STR_LEN: 1617 |STR_TIME: 0.18113398551940918
> STR_ID: 4k38 |STR_LEN: 1200 |STR_TIME: 0.12381625175476074
> STR_ID: 4k39 |STR_LEN: 1219 |STR_TIME: 0.16279006004333496
> STR_ID: 4k3a |STR_LEN: 2136 |STR_TIME: 0.22676730155944824
> STR_ID: 4k3b |STR_LEN: 771 |STR_TIME: 0.16812419891357422
> STR_ID: 4k3c |STR_LEN: 544 |STR_TIME: 0.08613991737365723
> STR_ID: 4k3d |STR_LEN: 1658 |STR_TIME: 0.2260298728942871
> STR_ID: 4k3e |STR_LEN: 1461 |STR_TIME: 0.17250275611877441
> STR_ID: 4k3f |STR_LEN: 506 |STR_TIME: 0.07931184768676758
> STR_ID: 4k3g |STR_LEN: 360 |STR_TIME: 0.036834001541137695
> STR_ID: 4k3h |STR_LEN: 1060 |STR_TIME: 0.15317296981811523
> STR_ID: 4k3i |STR_LEN: 3435 |STR_TIME: 0.4435868263244629
> STR_ID: 4k3j |STR_LEN: 1348 |STR_TIME: 0.21443772315979004
> STR_ID: 4k3k |STR_LEN: 1355 |STR_TIME: 0.16789007186889648
> STR_ID: 4k3l |STR_LEN: 1546 |STR_TIME: 0.12244915962219238
> STR_ID: 4k3m |STR_LEN: 1358 |STR_TIME: 0.1663379669189453
> STR_ID: 4k3n |STR_LEN: 8077 |STR_TIME: 1.4813969135284424
> STR_ID: 4k3o |STR_LEN: 1331 |STR_TIME: 0.12235593795776367
> STR_ID: 4k3p |STR_LEN: 877 |STR_TIME: 0.1088860034942627
> STR_ID: 4k3q |STR_LEN: 1541 |STR_TIME: 0.22726893424987793
> STR_ID: 4k3r |STR_LEN: 1288 |STR_TIME: 0.11571097373962402
> STR_ID: 4k3s |STR_LEN: 1054 |STR_TIME: 0.15678191184997559
> STR_ID: 4k3u |STR_LEN: 1131 |STR_TIME: 0.10735797882080078
> STR_ID: 4k3v |STR_LEN: 687 |STR_TIME: 0.08095002174377441
> STR_ID: 4k3w |STR_LEN: 876 |STR_TIME: 0.15427112579345703
> STR_ID: 4k3x |STR_LEN: 2282 |STR_TIME: 0.32764387130737305
> STR_ID: 4k3y |STR_LEN: 1555 |STR_TIME: 0.2971673011779785
> STR_ID: 4k3z |STR_LEN: 1135 |STR_TIME: 0.12446475028991699
> STR_ID: 5k31 |STR_LEN: 1870 |STR_TIME: 0.33073997497558594
> STR_ID: 5k32 |STR_LEN: 1152 |STR_TIME: 0.14076805114746094
> STR_ID: 5k33 |STR_LEN: 788 |STR_TIME: 0.23984932899475098
> STR_ID: 5k34 |STR_LEN: 281 |STR_TIME: 0.02841973304748535
> STR_ID: 5k35 |STR_LEN: 315 |STR_TIME: 0.10219597816467285
> STR_ID: 5k36 |STR_LEN: 4053 |STR_TIME: 0.676922082901001
> STR_ID: 5k38 |STR_LEN: 483 |STR_TIME: 0.08303999900817871
> STR_ID: 5k39 |STR_LEN: 644 |STR_TIME: 0.05218791961669922
> STR_ID: 5k3a |STR_LEN: 1301 |STR_TIME: 0.09972715377807617
> STR_ID: 5k3b |STR_LEN: 1162 |STR_TIME: 0.16950297355651855
> STR_ID: 5k3c |STR_LEN: 1157 |STR_TIME: 0.10021710395812988
> STR_ID: 5k3d |STR_LEN: 1182 |STR_TIME: 0.09836483001708984
> STR_ID: 5k3e |STR_LEN: 1240 |STR_TIME: 0.13132810592651367
> STR_ID: 5k3f |STR_LEN: 1306 |STR_TIME: 0.0985860824584961
> STR_ID: 5k3g |STR_LEN: 2518 |STR_TIME: 0.42426609992980957
> STR_ID: 5k3h |STR_LEN: 6548 |STR_TIME: 0.9531881809234619
> STR_ID: 5k3i |STR_LEN: 5872 |STR_TIME: 1.0315070152282715
> STR_ID: 5k3j |STR_LEN: 1492 |STR_TIME: 0.20283174514770508
> STR_ID: 5k3k |STR_LEN: 801 |STR_TIME: 0.2165389060974121
> STR_ID: 5k3l |STR_LEN: 909 |STR_TIME: 0.1661219596862793
> STR_ID: 5k3m |STR_LEN: 446 |STR_TIME: 0.08433699607849121
> STR_ID: 5k3n |STR_LEN: 945 |STR_TIME: 0.22261333465576172
> STR_ID: 5k3o |STR_LEN: 2227 |STR_TIME: 0.22815370559692383
> STR_ID: 5k3q |STR_LEN: 259 |STR_TIME: 0.03315114974975586
> STR_ID: 5k3s |STR_LEN: 926 |STR_TIME: 0.11508727073669434
> STR_ID: 5k3v |STR_LEN: 1621 |STR_TIME: 0.20947575569152832
> STR_ID: 5k3w |STR_LEN: 917 |STR_TIME: 0.08704185485839844
> STR_ID: 5k3x |STR_LEN: 1506 |STR_TIME: 0.15098309516906738
> STR_ID: 5k3y |STR_LEN: 1231 |STR_TIME: 0.1329820156097412
>> FINISH_DIR: ./data/k/k3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 637 |DIR_TIME: 55.681307315826416 

>> START_DIR: ./data/k/k4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1k40 |STR_LEN: 150 |STR_TIME: 0.017506122589111328
> STR_ID: 1k41 |STR_LEN: 283 |STR_TIME: 0.03420376777648926
> STR_ID: 1k42 |STR_LEN: 168 |STR_TIME: 0.6241350173950195
> STR_ID: 1k43 |STR_LEN: 14 |STR_TIME: 0.037628889083862305
> STR_ID: 1k44 |STR_LEN: 917 |STR_TIME: 0.16661596298217773
> STR_ID: 1k45 |STR_LEN: 168 |STR_TIME: 0.04949212074279785
> STR_ID: 1k46 |STR_LEN: 234 |STR_TIME: 0.019823074340820312
> STR_ID: 1k47 |STR_LEN: 2711 |STR_TIME: 0.3290979862213135
> STR_ID: 1k48 |STR_LEN: 29 |STR_TIME: 0.00597691535949707
> STR_ID: 1k49 |STR_LEN: 436 |STR_TIME: 0.037917375564575195
> STR_ID: 1k4a |STR_LEN: 14 |STR_TIME: 0.15569114685058594
> STR_ID: 1k4b |STR_LEN: 14 |STR_TIME: 0.20017313957214355
> STR_ID: 1k4c |STR_LEN: 1012 |STR_TIME: 0.0952150821685791
> STR_ID: 1k4d |STR_LEN: 805 |STR_TIME: 0.11957979202270508
> STR_ID: 1k4e |STR_LEN: 839 |STR_TIME: 0.0773317813873291
> STR_ID: 1k4f |STR_LEN: 1121 |STR_TIME: 0.0871131420135498
> STR_ID: 1k4g |STR_LEN: 756 |STR_TIME: 0.06043505668640137
> STR_ID: 1k4h |STR_LEN: 780 |STR_TIME: 0.09984016418457031
> STR_ID: 1k4i |STR_LEN: 498 |STR_TIME: 0.03756093978881836
> STR_ID: 1k4j |STR_LEN: 221 |STR_TIME: 0.031008005142211914
> STR_ID: 1k4k |STR_LEN: 1431 |STR_TIME: 0.13570833206176758
> STR_ID: 1k4l |STR_LEN: 429 |STR_TIME: 0.03686213493347168
