>> START_DIR: ./data/m/m0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1m00 |STR_LEN: 1324 |STR_TIME: 0.14104509353637695
> STR_ID: 1m2b |STR_LEN: 419 |STR_TIME: 0.04419422149658203
> STR_ID: 1m2c |STR_LEN: 17 |STR_TIME: 0.05862712860107422
> STR_ID: 1m2d |STR_LEN: 402 |STR_TIME: 0.04149794578552246
> STR_ID: 1m2e |STR_LEN: 135 |STR_TIME: 0.039029836654663086
> STR_ID: 1m2f |STR_LEN: 135 |STR_TIME: 1.1187288761138916
> STR_ID: 1m2g |STR_LEN: 511 |STR_TIME: 0.03948688507080078
> STR_ID: 1m2h |STR_LEN: 528 |STR_TIME: 0.12517333030700684
> STR_ID: 1m2i |STR_LEN: 174 |STR_TIME: 0.01384592056274414
> STR_ID: 1m2j |STR_LEN: 536 |STR_TIME: 0.04069209098815918
> STR_ID: 1m2k |STR_LEN: 598 |STR_TIME: 0.041555166244506836
> STR_ID: 1m2m |STR_LEN: 172 |STR_TIME: 0.01526498794555664
> STR_ID: 1m2n |STR_LEN: 660 |STR_TIME: 0.07522201538085938
> STR_ID: 1m2o |STR_LEN: 1935 |STR_TIME: 0.28719091415405273
> STR_ID: 1m2p |STR_LEN: 503 |STR_TIME: 0.05443096160888672
> STR_ID: 1m2q |STR_LEN: 489 |STR_TIME: 0.05276203155517578
> STR_ID: 1m2r |STR_LEN: 533 |STR_TIME: 0.1009519100189209
> STR_ID: 1m2s |STR_LEN: 37 |STR_TIME: 0.21799707412719727
> STR_ID: 1m2t |STR_LEN: 1030 |STR_TIME: 0.108489990234375
> STR_ID: 1m2v |STR_LEN: 1524 |STR_TIME: 0.220991849899292
> STR_ID: 1m2w |STR_LEN: 1618 |STR_TIME: 0.20345592498779297
> STR_ID: 1m2x |STR_LEN: 1614 |STR_TIME: 0.15343999862670898
> STR_ID: 1m2z |STR_LEN: 760 |STR_TIME: 0.13880205154418945
> STR_ID: 2m20 |STR_LEN: 120 |STR_TIME: 0.4196751117706299
> STR_ID: 2m21 |STR_LEN: 21 |STR_TIME: 0.16211795806884766
> STR_ID: 2m22 |STR_LEN: 23 |STR_TIME: 0.32439208030700684
> STR_ID: 2m23 |STR_LEN: 36 |STR_TIME: 0.488753080368042
> STR_ID: 2m24 |STR_LEN: 29 |STR_TIME: 0.38596510887145996
> STR_ID: 2m26 |STR_LEN: 126 |STR_TIME: 0.75701904296875
> STR_ID: 2m27 |STR_LEN: 22 |STR_TIME: 0.12341022491455078
> STR_ID: 2m28 |STR_LEN: 74 |STR_TIME: 0.3850839138031006
> STR_ID: 2m29 |STR_LEN: 73 |STR_TIME: 0.3531060218811035
> STR_ID: 2m2a |STR_LEN: 148 |STR_TIME: 0.4662749767303467
> STR_ID: 2m2b |STR_LEN: 131 |STR_TIME: 0.8480398654937744
> STR_ID: 2m2c |STR_LEN: 28 |STR_TIME: 0.19861769676208496
> STR_ID: 2m2d |STR_LEN: 118 |STR_TIME: 1.5184988975524902
> STR_ID: 2m2e |STR_LEN: 71 |STR_TIME: 0.5748291015625
> STR_ID: 2m2f |STR_LEN: 62 |STR_TIME: 0.46984004974365234
> STR_ID: 2m2g |STR_LEN: 18 |STR_TIME: 0.09825825691223145
> STR_ID: 2m2h |STR_LEN: 18 |STR_TIME: 0.10123491287231445
> STR_ID: 2m2i |STR_LEN: 94 |STR_TIME: 0.6913390159606934
> STR_ID: 2m2j |STR_LEN: 71 |STR_TIME: 0.44106221199035645
> STR_ID: 2m2k |STR_LEN: 131 |STR_TIME: 0.9367949962615967
> STR_ID: 2m2l |STR_LEN: 67 |STR_TIME: 0.503680944442749
> STR_ID: 2m2m |STR_LEN: 51 |STR_TIME: 0.5416996479034424
> STR_ID: 2m2n |STR_LEN: 51 |STR_TIME: 0.5492630004882812
> STR_ID: 2m2o |STR_LEN: 51 |STR_TIME: 0.509249210357666
> STR_ID: 2m2p |STR_LEN: 51 |STR_TIME: 0.5272331237792969
> STR_ID: 2m2q |STR_LEN: 32 |STR_TIME: 0.20274806022644043
> STR_ID: 2m2r |STR_LEN: 33 |STR_TIME: 0.14982295036315918
> STR_ID: 2m2s |STR_LEN: 18 |STR_TIME: 0.16925883293151855
> STR_ID: 2m2t |STR_LEN: 174 |STR_TIME: 1.314579963684082
> STR_ID: 2m2u |STR_LEN: 177 |STR_TIME: 1.4126317501068115
> STR_ID: 2m2v |STR_LEN: 174 |STR_TIME: 1.4542620182037354
> STR_ID: 2m2w |STR_LEN: 200 |STR_TIME: 0.9166600704193115
> STR_ID: 2m2x |STR_LEN: 18 |STR_TIME: 0.22458434104919434
> STR_ID: 2m2y |STR_LEN: 18 |STR_TIME: 0.10199928283691406
> STR_ID: 3m20 |STR_LEN: 195 |STR_TIME: 0.02564096450805664
> STR_ID: 3m21 |STR_LEN: 665 |STR_TIME: 0.06055593490600586
> STR_ID: 3m22 |STR_LEN: 1558 |STR_TIME: 0.24114108085632324
> STR_ID: 3m23 |STR_LEN: 923 |STR_TIME: 0.0765221118927002
> STR_ID: 3m24 |STR_LEN: 1369 |STR_TIME: 0.18260884284973145
> STR_ID: 3m25 |STR_LEN: 923 |STR_TIME: 0.07001972198486328
> STR_ID: 3m26 |STR_LEN: 923 |STR_TIME: 0.07418489456176758
> STR_ID: 3m27 |STR_LEN: 923 |STR_TIME: 0.07063174247741699
> STR_ID: 3m28 |STR_LEN: 923 |STR_TIME: 0.10753512382507324
> STR_ID: 3m29 |STR_LEN: 923 |STR_TIME: 0.07390284538269043
> STR_ID: 3m2a |STR_LEN: 923 |STR_TIME: 0.07789897918701172
> STR_ID: 3m2b |STR_LEN: 923 |STR_TIME: 0.09809088706970215
> STR_ID: 3m2c |STR_LEN: 923 |STR_TIME: 0.07639718055725098
> STR_ID: 3m2d |STR_LEN: 923 |STR_TIME: 0.0718071460723877
> STR_ID: 3m2e |STR_LEN: 923 |STR_TIME: 0.07359600067138672
> STR_ID: 3m2f |STR_LEN: 923 |STR_TIME: 0.10124087333679199
> STR_ID: 3m2g |STR_LEN: 923 |STR_TIME: 0.07470703125
> STR_ID: 3m2h |STR_LEN: 923 |STR_TIME: 0.07179903984069824
> STR_ID: 3m2i |STR_LEN: 923 |STR_TIME: 0.09989786148071289
> STR_ID: 3m2j |STR_LEN: 770 |STR_TIME: 0.0793001651763916
> STR_ID: 3m2k |STR_LEN: 537 |STR_TIME: 0.06899499893188477
> STR_ID: 3m2l |STR_LEN: 2353 |STR_TIME: 0.33906984329223633
> STR_ID: 3m2m |STR_LEN: 1031 |STR_TIME: 0.17570185661315918
> STR_ID: 3m2n |STR_LEN: 633 |STR_TIME: 0.054788827896118164
> STR_ID: 3m2p |STR_LEN: 1755 |STR_TIME: 0.3110771179199219
> STR_ID: 3m2r |STR_LEN: 4904 |STR_TIME: 0.5200192928314209
> STR_ID: 3m2t |STR_LEN: 928 |STR_TIME: 0.15508008003234863
> STR_ID: 3m2u |STR_LEN: 4793 |STR_TIME: 0.5333061218261719
> STR_ID: 3m2v |STR_LEN: 4365 |STR_TIME: 0.546809196472168
> STR_ID: 3m2w |STR_LEN: 427 |STR_TIME: 0.04662823677062988
> STR_ID: 3m2x |STR_LEN: 440 |STR_TIME: 0.042662858963012695
> STR_ID: 3m2y |STR_LEN: 530 |STR_TIME: 0.05518627166748047
> STR_ID: 3m2z |STR_LEN: 447 |STR_TIME: 0.039849042892456055
> STR_ID: 4m20 |STR_LEN: 677 |STR_TIME: 0.18408799171447754
> STR_ID: 4m21 |STR_LEN: 552 |STR_TIME: 0.14250707626342773
> STR_ID: 4m22 |STR_LEN: 647 |STR_TIME: 0.18006396293640137
> STR_ID: 4m23 |STR_LEN: 2368 |STR_TIME: 0.21365880966186523
> STR_ID: 4m24 |STR_LEN: 917 |STR_TIME: 0.11576700210571289
> STR_ID: 4m25 |STR_LEN: 2490 |STR_TIME: 0.24789905548095703
> STR_ID: 4m26 |STR_LEN: 2025 |STR_TIME: 0.21996808052062988
> STR_ID: 4m27 |STR_LEN: 2086 |STR_TIME: 0.26362109184265137
> STR_ID: 4m28 |STR_LEN: 560 |STR_TIME: 0.07039999961853027
> STR_ID: 4m29 |STR_LEN: 593 |STR_TIME: 0.1344151496887207
> STR_ID: 4m2a |STR_LEN: 1151 |STR_TIME: 0.08185911178588867
> STR_ID: 4m2b |STR_LEN: 877 |STR_TIME: 0.0742959976196289
> STR_ID: 4m2c |STR_LEN: 1959 |STR_TIME: 0.23911094665527344
> STR_ID: 4m2e |STR_LEN: 2218 |STR_TIME: 0.2519867420196533
> STR_ID: 4m2f |STR_LEN: 2260 |STR_TIME: 0.22149205207824707
> STR_ID: 4m2g |STR_LEN: 1762 |STR_TIME: 0.2636890411376953
> STR_ID: 4m2i |STR_LEN: 1506 |STR_TIME: 0.2345271110534668
> STR_ID: 4m2j |STR_LEN: 397 |STR_TIME: 0.053624868392944336
> STR_ID: 4m2k |STR_LEN: 593 |STR_TIME: 0.059877872467041016
> STR_ID: 4m2l |STR_LEN: 688 |STR_TIME: 0.06442809104919434
> STR_ID: 4m2m |STR_LEN: 912 |STR_TIME: 0.12214303016662598
> STR_ID: 4m2o |STR_LEN: 356 |STR_TIME: 0.03657174110412598
> STR_ID: 4m2p |STR_LEN: 335 |STR_TIME: 0.03470611572265625
> STR_ID: 4m2q |STR_LEN: 304 |STR_TIME: 0.03757500648498535
> STR_ID: 4m2r |STR_LEN: 319 |STR_TIME: 0.08208703994750977
> STR_ID: 4m2s |STR_LEN: 2370 |STR_TIME: 0.5279388427734375
> STR_ID: 4m2t |STR_LEN: 2372 |STR_TIME: 0.49490880966186523
> STR_ID: 4m2u |STR_LEN: 354 |STR_TIME: 0.13480305671691895
> STR_ID: 4m2v |STR_LEN: 337 |STR_TIME: 0.08120179176330566
> STR_ID: 4m2w |STR_LEN: 340 |STR_TIME: 0.08560299873352051
> STR_ID: 4m2x |STR_LEN: 765 |STR_TIME: 0.09558773040771484
> STR_ID: 4m2y |STR_LEN: 424 |STR_TIME: 0.11194014549255371
> STR_ID: 4m2z |STR_LEN: 522 |STR_TIME: 0.08945107460021973
> STR_ID: 5m27 |STR_LEN: 1052 |STR_TIME: 0.12233996391296387
> STR_ID: 5m29 |STR_LEN: 998 |STR_TIME: 0.10778617858886719
> STR_ID: 5m2a |STR_LEN: 1229 |STR_TIME: 0.13277506828308105
> STR_ID: 5m2b |STR_LEN: 6801 |STR_TIME: 1.4737040996551514
> STR_ID: 5m2c |STR_LEN: 213 |STR_TIME: 0.05549311637878418
> STR_ID: 5m2f |STR_LEN: 437 |STR_TIME: 0.13277912139892578
> STR_ID: 5m2l |STR_LEN: 60 |STR_TIME: 0.36716270446777344
> STR_ID: 5m2n |STR_LEN: 734 |STR_TIME: 0.2730090618133545
> STR_ID: 5m2p |STR_LEN: 229 |STR_TIME: 0.022992849349975586
> STR_ID: 5m2q |STR_LEN: 853 |STR_TIME: 0.09332108497619629
> STR_ID: 5m2r |STR_LEN: 191 |STR_TIME: 0.02256488800048828
> STR_ID: 5m2u |STR_LEN: 582 |STR_TIME: 0.06792497634887695
> STR_ID: 5m2v |STR_LEN: 514 |STR_TIME: 0.13302397727966309
>> FINISH_DIR: ./data/m/m2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 463 |DIR_TIME: 36.69245505332947 

>> START_DIR: ./data/m/m3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1m30 |STR_LEN: 58 |STR_TIME: 0.3990640640258789
> STR_ID: 1m31 |STR_LEN: 202 |STR_TIME: 1.4479701519012451
> STR_ID: 1m32 |STR_LEN: 5215 |STR_TIME: 0.5708279609680176
> STR_ID: 1m33 |STR_LEN: 497 |STR_TIME: 0.04839301109313965
> STR_ID: 1m34 |STR_LEN: 7860 |STR_TIME: 1.3463821411132812
> STR_ID: 1m35 |STR_LEN: 4270 |STR_TIME: 0.5817458629608154
> STR_ID: 1m36 |STR_LEN: 34 |STR_TIME: 0.21213579177856445
> STR_ID: 1m38 |STR_LEN: 1238 |STR_TIME: 0.228104829788208
> STR_ID: 1m39 |STR_LEN: 80 |STR_TIME: 0.6659681797027588
> STR_ID: 1m3a |STR_LEN: 57 |STR_TIME: 0.38065314292907715
> STR_ID: 1m3b |STR_LEN: 58 |STR_TIME: 0.4524078369140625
> STR_ID: 1m3c |STR_LEN: 60 |STR_TIME: 0.4177229404449463
> STR_ID: 1m3d |STR_LEN: 3867 |STR_TIME: 0.4945342540740967
> STR_ID: 1m3e |STR_LEN: 2749 |STR_TIME: 0.34427499771118164
> STR_ID: 1m3g |STR_LEN: 145 |STR_TIME: 0.037811994552612305
> STR_ID: 1m3h |STR_LEN: 437 |STR_TIME: 0.05516409873962402
> STR_ID: 1m3i |STR_LEN: 2152 |STR_TIME: 0.3676748275756836
> STR_ID: 1m3j |STR_LEN: 999 |STR_TIME: 0.15538883209228516
> STR_ID: 1m3k |STR_LEN: 2733 |STR_TIME: 0.2801477909088135
> STR_ID: 1m3q |STR_LEN: 520 |STR_TIME: 0.062246084213256836
> STR_ID: 1m3s |STR_LEN: 567 |STR_TIME: 0.05399584770202637
> STR_ID: 1m3u |STR_LEN: 5416 |STR_TIME: 0.5499529838562012
> STR_ID: 1m3v |STR_LEN: 124 |STR_TIME: 0.7826721668243408
> STR_ID: 1m3w |STR_LEN: 126 |STR_TIME: 0.021451950073242188
> STR_ID: 1m3x |STR_LEN: 1038 |STR_TIME: 0.1410231590270996
> STR_ID: 1m3y |STR_LEN: 1733 |STR_TIME: 0.37060117721557617
> STR_ID: 1m3z |STR_LEN: 2620 |STR_TIME: 0.27642083168029785
> STR_ID: 2m30 |STR_LEN: 192 |STR_TIME: 0.684596061706543
> STR_ID: 2m32 |STR_LEN: 262 |STR_TIME: 0.893125057220459
> STR_ID: 2m33 |STR_LEN: 105 |STR_TIME: 0.9487550258636475
> STR_ID: 2m34 |STR_LEN: 71 |STR_TIME: 0.5221371650695801
> STR_ID: 2m35 |STR_LEN: 52 |STR_TIME: 0.4055049419403076
> STR_ID: 2m36 |STR_LEN: 38 |STR_TIME: 0.23546385765075684
> STR_ID: 2m37 |STR_LEN: 19 |STR_TIME: 0.10278105735778809
> STR_ID: 2m38 |STR_LEN: 135 |STR_TIME: 0.8042008876800537
> STR_ID: 2m39 |STR_LEN: 24 |STR_TIME: 0.19721603393554688
> STR_ID: 2m3a |STR_LEN: 67 |STR_TIME: 0.1978931427001953
> STR_ID: 2m3b |STR_LEN: 260 |STR_TIME: 2.0428569316864014
> STR_ID: 2m3c |STR_LEN: 174 |STR_TIME: 1.0247931480407715
> STR_ID: 2m3d |STR_LEN: 95 |STR_TIME: 0.8483738899230957
> STR_ID: 2m3e |STR_LEN: 50 |STR_TIME: 0.4160161018371582
> STR_ID: 2m3f |STR_LEN: 22 |STR_TIME: 0.06951308250427246
> STR_ID: 2m3g |STR_LEN: 690 |STR_TIME: 2.543994188308716
> STR_ID: 2m3h |STR_LEN: 63 |STR_TIME: 0.4142427444458008
> STR_ID: 2m3i |STR_LEN: 16 |STR_TIME: 0.23100590705871582
> STR_ID: 2m3j |STR_LEN: 33 |STR_TIME: 0.166395902633667
> STR_ID: 2m3k |STR_LEN: 119 |STR_TIME: 0.03514981269836426
> STR_ID: 2m3l |STR_LEN: 77 |STR_TIME: 0.5653018951416016
> STR_ID: 2m3m |STR_LEN: 105 |STR_TIME: 0.7131130695343018
> STR_ID: 2m3n |STR_LEN: 18 |STR_TIME: 0.10841870307922363
> STR_ID: 2m3o |STR_LEN: 54 |STR_TIME: 0.3325612545013428
> STR_ID: 2m3p |STR_LEN: 22 |STR_TIME: 0.11949801445007324
> STR_ID: 2m3s |STR_LEN: 155 |STR_TIME: 1.0488171577453613
> STR_ID: 2m3t |STR_LEN: 178 |STR_TIME: 1.4203977584838867
> STR_ID: 2m3u |STR_LEN: 178 |STR_TIME: 1.6258459091186523
> STR_ID: 2m3v |STR_LEN: 193 |STR_TIME: 1.7209889888763428
> STR_ID: 2m3w |STR_LEN: 186 |STR_TIME: 1.6240739822387695
> STR_ID: 2m3x |STR_LEN: 882 |STR_TIME: 7.146923780441284
> STR_ID: 2m3y |STR_LEN: 22 |STR_TIME: 0.12191605567932129
> STR_ID: 2m3z |STR_LEN: 59 |STR_TIME: 0.17613983154296875
> STR_ID: 3m30 |STR_LEN: 4867 |STR_TIME: 0.45490407943725586
> STR_ID: 3m31 |STR_LEN: 561 |STR_TIME: 0.062474966049194336
> STR_ID: 3m32 |STR_LEN: 4914 |STR_TIME: 1.0642979145050049
> STR_ID: 3m33 |STR_LEN: 536 |STR_TIME: 0.08504509925842285
> STR_ID: 3m34 |STR_LEN: 1057 |STR_TIME: 0.10043597221374512
> STR_ID: 3m35 |STR_LEN: 343 |STR_TIME: 0.034139156341552734
> STR_ID: 3m36 |STR_LEN: 441 |STR_TIME: 0.047141075134277344
> STR_ID: 3m37 |STR_LEN: 487 |STR_TIME: 0.12398099899291992
> STR_ID: 3m38 |STR_LEN: 345 |STR_TIME: 0.028291940689086914
> STR_ID: 3m39 |STR_LEN: 282 |STR_TIME: 0.02598118782043457
> STR_ID: 3m3a |STR_LEN: 320 |STR_TIME: 0.03014397621154785
> STR_ID: 3m3b |STR_LEN: 303 |STR_TIME: 0.02518486976623535
> STR_ID: 3m3c |STR_LEN: 589 |STR_TIME: 0.04861116409301758
> STR_ID: 3m3d |STR_LEN: 753 |STR_TIME: 0.08231091499328613
> STR_ID: 3m3e |STR_LEN: 1233 |STR_TIME: 0.13906097412109375
> STR_ID: 3m3f |STR_LEN: 397 |STR_TIME: 0.03980422019958496
> STR_ID: 3m3g |STR_LEN: 215 |STR_TIME: 0.018305063247680664
> STR_ID: 3m3h |STR_LEN: 319 |STR_TIME: 0.03436923027038574
> STR_ID: 3m3i |STR_LEN: 1539 |STR_TIME: 0.30599403381347656
> STR_ID: 3m3j |STR_LEN: 812 |STR_TIME: 0.08441710472106934
> STR_ID: 3m3k |STR_LEN: 1582 |STR_TIME: 0.1638631820678711
> STR_ID: 3m3l |STR_LEN: 1801 |STR_TIME: 0.13918495178222656
> STR_ID: 3m3m |STR_LEN: 400 |STR_TIME: 0.03645205497741699
> STR_ID: 3m3n |STR_LEN: 767 |STR_TIME: 0.15007305145263672
> STR_ID: 3m3o |STR_LEN: 217 |STR_TIME: 0.02315998077392578
> STR_ID: 3m3p |STR_LEN: 755 |STR_TIME: 0.04774975776672363
> STR_ID: 3m3q |STR_LEN: 493 |STR_TIME: 0.0474848747253418
> STR_ID: 3m3r |STR_LEN: 2294 |STR_TIME: 0.34856605529785156
> STR_ID: 3m3s |STR_LEN: 910 |STR_TIME: 0.11587691307067871
> STR_ID: 3m3t |STR_LEN: 320 |STR_TIME: 0.04631495475769043
> STR_ID: 3m3u |STR_LEN: 195 |STR_TIME: 0.01768016815185547
> STR_ID: 3m3v |STR_LEN: 711 |STR_TIME: 0.08952808380126953
> STR_ID: 3m3w |STR_LEN: 576 |STR_TIME: 0.15690922737121582
> STR_ID: 3m3x |STR_LEN: 548 |STR_TIME: 0.048271894454956055
> STR_ID: 3m3y |STR_LEN: 3605 |STR_TIME: 0.8026018142700195
> STR_ID: 3m3z |STR_LEN: 838 |STR_TIME: 0.07773995399475098
> STR_ID: 4m30 |STR_LEN: 574 |STR_TIME: 0.1434950828552246
> STR_ID: 4m32 |STR_LEN: 1068 |STR_TIME: 0.09959602355957031
> STR_ID: 4m33 |STR_LEN: 1011 |STR_TIME: 0.09665584564208984
> STR_ID: 4m34 |STR_LEN: 974 |STR_TIME: 0.13959980010986328
> STR_ID: 4m35 |STR_LEN: 1034 |STR_TIME: 0.0966498851776123
> STR_ID: 4m36 |STR_LEN: 539 |STR_TIME: 0.05125594139099121
> STR_ID: 4m37 |STR_LEN: 584 |STR_TIME: 0.10310077667236328
> STR_ID: 4m38 |STR_LEN: 779 |STR_TIME: 0.09694623947143555
> STR_ID: 4m3b |STR_LEN: 223 |STR_TIME: 0.02643895149230957
> STR_ID: 4m3c |STR_LEN: 2274 |STR_TIME: 0.3108999729156494
> STR_ID: 4m3d |STR_LEN: 232 |STR_TIME: 0.034010887145996094
> STR_ID: 4m3e |STR_LEN: 199 |STR_TIME: 0.028600215911865234
> STR_ID: 4m3f |STR_LEN: 205 |STR_TIME: 0.03145313262939453
> STR_ID: 4m3g |STR_LEN: 204 |STR_TIME: 0.02733898162841797
> STR_ID: 4m3h |STR_LEN: 950 |STR_TIME: 0.16308975219726562
> STR_ID: 4m3i |STR_LEN: 26 |STR_TIME: 0.005713224411010742
> STR_ID: 4m3j |STR_LEN: 279 |STR_TIME: 0.0391087532043457
> STR_ID: 4m3k |STR_LEN: 647 |STR_TIME: 0.08151984214782715
> STR_ID: 4m3l |STR_LEN: 304 |STR_TIME: 0.04277992248535156
> STR_ID: 4m3m |STR_LEN: 821 |STR_TIME: 0.09340286254882812
> STR_ID: 4m3n |STR_LEN: 1149 |STR_TIME: 0.1333451271057129
> STR_ID: 4m3o |STR_LEN: 413 |STR_TIME: 0.055701255798339844
> STR_ID: 4m3p |STR_LEN: 2127 |STR_TIME: 0.5141210556030273
> STR_ID: 4m3q |STR_LEN: 495 |STR_TIME: 0.15693020820617676
> STR_ID: 4m3r |STR_LEN: 1372 |STR_TIME: 0.24836301803588867
> STR_ID: 4m3s |STR_LEN: 479 |STR_TIME: 0.042035818099975586
> STR_ID: 4m3t |STR_LEN: 1627 |STR_TIME: 0.24018621444702148
> STR_ID: 4m3u |STR_LEN: 1384 |STR_TIME: 0.18696022033691406
> STR_ID: 4m3v |STR_LEN: 25 |STR_TIME: 0.035307884216308594
> STR_ID: 4m3w |STR_LEN: 1382 |STR_TIME: 0.1866600513458252
> STR_ID: 4m3x |STR_LEN: 1231 |STR_TIME: 0.2340526580810547
> STR_ID: 4m3y |STR_LEN: 1694 |STR_TIME: 0.25000810623168945
> STR_ID: 4m3z |STR_LEN: 1862 |STR_TIME: 0.21497607231140137
> STR_ID: 5m31 |STR_LEN: 289 |STR_TIME: 0.07789421081542969
> STR_ID: 5m33 |STR_LEN: 379 |STR_TIME: 0.06513094902038574
> STR_ID: 5m34 |STR_LEN: 963 |STR_TIME: 0.10033202171325684
> STR_ID: 5m3b |STR_LEN: 1021 |STR_TIME: 0.09721994400024414
> STR_ID: 5m3d |STR_LEN: 381 |STR_TIME: 0.14660382270812988
> STR_ID: 5m3e |STR_LEN: 171 |STR_TIME: 0.028941869735717773
> STR_ID: 5m3f |STR_LEN: 4216 |STR_TIME: 0.7244791984558105
> STR_ID: 5m3h |STR_LEN: 2490 |STR_TIME: 0.40302371978759766
> STR_ID: 5m3i |STR_LEN: 685 |STR_TIME: 0.187208890914917
> STR_ID: 5m3j |STR_LEN: 2216 |STR_TIME: 0.5075838565826416
> STR_ID: 5m3m |STR_LEN: 4190 |STR_TIME: 0.7529380321502686
> STR_ID: 5m3q |STR_LEN: 477 |STR_TIME: 0.05008983612060547
> STR_ID: 5m3r |STR_LEN: 332 |STR_TIME: 0.02739572525024414
> STR_ID: 5m3s |STR_LEN: 360 |STR_TIME: 0.11908912658691406
> STR_ID: 5m3t |STR_LEN: 210 |STR_TIME: 0.05399918556213379
> STR_ID: 5m3v |STR_LEN: 895 |STR_TIME: 0.08156585693359375
> STR_ID: 5m3w |STR_LEN: 725 |STR_TIME: 0.08694291114807129
>> FINISH_DIR: ./data/m/m3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 609 |DIR_TIME: 54.946542739868164 

>> START_DIR: ./data/m/m4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1m40 |STR_LEN: 837 |STR_TIME: 0.18523907661437988
> STR_ID: 1m41 |STR_LEN: 966 |STR_TIME: 0.09815812110900879
> STR_ID: 1m42 |STR_LEN: 102 |STR_TIME: 0.02434396743774414
> STR_ID: 1m43 |STR_LEN: 1229 |STR_TIME: 0.13947272300720215
> STR_ID: 1m44 |STR_LEN: 768 |STR_TIME: 0.06339406967163086
> STR_ID: 1m45 |STR_LEN: 419 |STR_TIME: 0.0349581241607666
> STR_ID: 1m46 |STR_LEN: 254 |STR_TIME: 0.02557206153869629
> STR_ID: 1m47 |STR_LEN: 170 |STR_TIME: 0.0192108154296875
> STR_ID: 1m48 |STR_LEN: 465 |STR_TIME: 0.04732203483581543
> STR_ID: 1m49 |STR_LEN: 346 |STR_TIME: 0.07759690284729004
> STR_ID: 1m4a |STR_LEN: 129 |STR_TIME: 0.01710987091064453
> STR_ID: 1m4b |STR_LEN: 136 |STR_TIME: 0.01758122444152832
> STR_ID: 1m4c |STR_LEN: 229 |STR_TIME: 0.03168010711669922
> STR_ID: 1m4d |STR_LEN: 598 |STR_TIME: 0.05907702445983887
> STR_ID: 1m4e |STR_LEN: 20 |STR_TIME: 0.0985708236694336
> STR_ID: 1m4f |STR_LEN: 25 |STR_TIME: 0.15672779083251953
> STR_ID: 1m4g |STR_LEN: 674 |STR_TIME: 0.061747074127197266
> STR_ID: 1m4h |STR_LEN: 1244 |STR_TIME: 0.12078499794006348
> STR_ID: 1m4i |STR_LEN: 752 |STR_TIME: 0.10271692276000977
> STR_ID: 1m4j |STR_LEN: 373 |STR_TIME: 0.03832387924194336
> STR_ID: 1m4k |STR_LEN: 273 |STR_TIME: 0.0265958309173584
> STR_ID: 1m4l |STR_LEN: 683 |STR_TIME: 0.06356310844421387
> STR_ID: 1m4m |STR_LEN: 114 |STR_TIME: 0.017328977584838867
> STR_ID: 1m4n |STR_LEN: 712 |STR_TIME: 0.06446313858032227
> STR_ID: 1m4p |STR_LEN: 153 |STR_TIME: 1.0657970905303955
> STR_ID: 1m4q |STR_LEN: 153 |STR_TIME: 1.1603808403015137
> STR_ID: 1m4r |STR_LEN: 472 |STR_TIME: 0.04509592056274414
> STR_ID: 1m4s |STR_LEN: 2670 |STR_TIME: 0.39627504348754883
> STR_ID: 1m4t |STR_LEN: 2657 |STR_TIME: 0.2687811851501465
> STR_ID: 1m4u |STR_LEN: 359 |STR_TIME: 0.04570579528808594
> STR_ID: 1m4v |STR_LEN: 770 |STR_TIME: 0.06765389442443848
> STR_ID: 1m4w |STR_LEN: 386 |STR_TIME: 0.0362088680267334
> STR_ID: 1m4x |STR_LEN: 1239 |STR_TIME: 0.24445891380310059
> STR_ID: 1m4y |STR_LEN: 714 |STR_TIME: 0.07199525833129883
> STR_ID: 1m4z |STR_LEN: 675 |STR_TIME: 0.06745314598083496
> STR_ID: 2m40 |STR_LEN: 22 |STR_TIME: 0.1564168930053711
> STR_ID: 2m41 |STR_LEN: 138 |STR_TIME: 0.6678929328918457
> STR_ID: 2m43 |STR_LEN: 22 |STR_TIME: 0.12221097946166992
> STR_ID: 2m44 |STR_LEN: 22 |STR_TIME: 0.12296700477600098
> STR_ID: 2m45 |STR_LEN: 87 |STR_TIME: 0.6396121978759766
> STR_ID: 2m46 |STR_LEN: 118 |STR_TIME: 0.8677189350128174
> STR_ID: 2m47 |STR_LEN: 163 |STR_TIME: 1.200995922088623
> STR_ID: 2m48 |STR_LEN: 145 |STR_TIME: 0.9938399791717529
> STR_ID: 2m49 |STR_LEN: 434 |STR_TIME: 1.6856379508972168
> STR_ID: 2m4e |STR_LEN: 86 |STR_TIME: 0.7202911376953125
> STR_ID: 2m4f |STR_LEN: 151 |STR_TIME: 1.154151201248169
> STR_ID: 2m4g |STR_LEN: 75 |STR_TIME: 0.6979961395263672
> STR_ID: 2m4h |STR_LEN: 67 |STR_TIME: 0.5558919906616211
> STR_ID: 2m4i |STR_LEN: 105 |STR_TIME: 0.8033661842346191
