>> START_DIR: ./data/y/y0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1y00 |STR_LEN: 122 |STR_TIME: 0.8615779876708984
> STR_ID: 2y30 |STR_LEN: 622 |STR_TIME: 0.06908106803894043
> STR_ID: 2y31 |STR_LEN: 764 |STR_TIME: 0.07691502571105957
> STR_ID: 2y32 |STR_LEN: 1229 |STR_TIME: 0.13849687576293945
> STR_ID: 2y33 |STR_LEN: 361 |STR_TIME: 0.035035133361816406
> STR_ID: 2y34 |STR_LEN: 332 |STR_TIME: 0.035920143127441406
> STR_ID: 2y35 |STR_LEN: 1048 |STR_TIME: 0.21613407135009766
> STR_ID: 2y36 |STR_LEN: 536 |STR_TIME: 0.05992388725280762
> STR_ID: 2y37 |STR_LEN: 1135 |STR_TIME: 0.1389009952545166
> STR_ID: 2y38 |STR_LEN: 351 |STR_TIME: 0.07869410514831543
> STR_ID: 2y39 |STR_LEN: 288 |STR_TIME: 0.023602724075317383
> STR_ID: 2y3a |STR_LEN: 1213 |STR_TIME: 0.1786508560180664
> STR_ID: 2y3b |STR_LEN: 268 |STR_TIME: 0.026047945022583008
> STR_ID: 2y3c |STR_LEN: 546 |STR_TIME: 0.09723424911499023
> STR_ID: 2y3d |STR_LEN: 354 |STR_TIME: 0.04063105583190918
> STR_ID: 2y3e |STR_LEN: 561 |STR_TIME: 0.05254769325256348
> STR_ID: 2y3f |STR_LEN: 245 |STR_TIME: 0.027306079864501953
> STR_ID: 2y3g |STR_LEN: 710 |STR_TIME: 0.0909428596496582
> STR_ID: 2y3h |STR_LEN: 866 |STR_TIME: 0.11632299423217773
> STR_ID: 2y3i |STR_LEN: 854 |STR_TIME: 0.12750005722045898
> STR_ID: 2y3j |STR_LEN: 50 |STR_TIME: 0.005800962448120117
> STR_ID: 2y3k |STR_LEN: 64 |STR_TIME: 0.008352994918823242
> STR_ID: 2y3l |STR_LEN: 32 |STR_TIME: 0.003942966461181641
> STR_ID: 2y3m |STR_LEN: 327 |STR_TIME: 0.05276083946228027
> STR_ID: 2y3n |STR_LEN: 756 |STR_TIME: 0.12318825721740723
> STR_ID: 2y3p |STR_LEN: 1104 |STR_TIME: 0.1789228916168213
> STR_ID: 2y3q |STR_LEN: 4921 |STR_TIME: 0.5812661647796631
> STR_ID: 2y3r |STR_LEN: 3987 |STR_TIME: 0.541752815246582
> STR_ID: 2y3s |STR_LEN: 1894 |STR_TIME: 0.27571606636047363
> STR_ID: 2y3u |STR_LEN: 768 |STR_TIME: 0.12716913223266602
> STR_ID: 2y3v |STR_LEN: 1016 |STR_TIME: 0.10191798210144043
> STR_ID: 2y3w |STR_LEN: 587 |STR_TIME: 0.127335786819458
> STR_ID: 2y3x |STR_LEN: 811 |STR_TIME: 0.11480498313903809
> STR_ID: 2y3y |STR_LEN: 416 |STR_TIME: 0.05055093765258789
> STR_ID: 2y3z |STR_LEN: 559 |STR_TIME: 0.1017298698425293
> STR_ID: 4y30 |STR_LEN: 1210 |STR_TIME: 0.12244820594787598
> STR_ID: 4y31 |STR_LEN: 328 |STR_TIME: 0.03542494773864746
> STR_ID: 4y32 |STR_LEN: 1245 |STR_TIME: 0.09581995010375977
> STR_ID: 4y33 |STR_LEN: 1848 |STR_TIME: 0.3090779781341553
> STR_ID: 4y34 |STR_LEN: 533 |STR_TIME: 0.0924232006072998
> STR_ID: 4y35 |STR_LEN: 604 |STR_TIME: 0.10075998306274414
> STR_ID: 4y36 |STR_LEN: 646 |STR_TIME: 0.06207013130187988
> STR_ID: 4y37 |STR_LEN: 601 |STR_TIME: 0.05853009223937988
> STR_ID: 4y38 |STR_LEN: 649 |STR_TIME: 0.15702199935913086
> STR_ID: 4y39 |STR_LEN: 610 |STR_TIME: 0.10608315467834473
> STR_ID: 4y3a |STR_LEN: 653 |STR_TIME: 0.1351470947265625
> STR_ID: 4y3b |STR_LEN: 1164 |STR_TIME: 0.08535599708557129
> STR_ID: 4y3c |STR_LEN: 2842 |STR_TIME: 0.6301686763763428
> STR_ID: 4y3d |STR_LEN: 650 |STR_TIME: 0.10019373893737793
> STR_ID: 4y3e |STR_LEN: 673 |STR_TIME: 0.10623908042907715
> STR_ID: 4y3f |STR_LEN: 667 |STR_TIME: 0.15978479385375977
> STR_ID: 4y3g |STR_LEN: 605 |STR_TIME: 0.10930371284484863
> STR_ID: 4y3h |STR_LEN: 655 |STR_TIME: 0.13483905792236328
> STR_ID: 4y3i |STR_LEN: 439 |STR_TIME: 0.05268502235412598
> STR_ID: 4y3j |STR_LEN: 559 |STR_TIME: 0.1091909408569336
> STR_ID: 4y3k |STR_LEN: 928 |STR_TIME: 0.18457269668579102
> STR_ID: 4y3l |STR_LEN: 641 |STR_TIME: 0.1109919548034668
> STR_ID: 4y3m |STR_LEN: 632 |STR_TIME: 0.1084749698638916
> STR_ID: 4y3n |STR_LEN: 595 |STR_TIME: 0.14454102516174316
> STR_ID: 4y3o |STR_LEN: 1513 |STR_TIME: 0.15423893928527832
> STR_ID: 4y3p |STR_LEN: 647 |STR_TIME: 0.13234496116638184
> STR_ID: 4y3q |STR_LEN: 622 |STR_TIME: 0.10604715347290039
> STR_ID: 4y3r |STR_LEN: 625 |STR_TIME: 0.1058359146118164
> STR_ID: 4y3s |STR_LEN: 606 |STR_TIME: 0.14223670959472656
> STR_ID: 4y3t |STR_LEN: 637 |STR_TIME: 0.1029808521270752
> STR_ID: 4y3u |STR_LEN: 1017 |STR_TIME: 0.20597505569458008
> STR_ID: 4y3w |STR_LEN: 633 |STR_TIME: 0.10578608512878418
> STR_ID: 4y3x |STR_LEN: 634 |STR_TIME: 0.14763998985290527
> STR_ID: 4y3y |STR_LEN: 649 |STR_TIME: 0.11113405227661133
> STR_ID: 4y3z |STR_LEN: 659 |STR_TIME: 0.11570477485656738
>> FINISH_DIR: ./data/y/y3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 394 |DIR_TIME: 12.568387746810913 

>> START_DIR: ./data/y/y4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1y42 |STR_LEN: 569 |STR_TIME: 0.10769891738891602
> STR_ID: 1y43 |STR_LEN: 336 |STR_TIME: 0.031347036361694336
> STR_ID: 1y44 |STR_LEN: 749 |STR_TIME: 0.08064413070678711
> STR_ID: 1y45 |STR_LEN: 753 |STR_TIME: 0.08775782585144043
> STR_ID: 1y46 |STR_LEN: 753 |STR_TIME: 0.11832308769226074
> STR_ID: 1y47 |STR_LEN: 98 |STR_TIME: 0.014284133911132812
> STR_ID: 1y48 |STR_LEN: 822 |STR_TIME: 0.06187796592712402
> STR_ID: 1y49 |STR_LEN: 9 |STR_TIME: 0.02171492576599121
> STR_ID: 1y4a |STR_LEN: 763 |STR_TIME: 0.056099891662597656
> STR_ID: 1y4b |STR_LEN: 753 |STR_TIME: 0.08339905738830566
> STR_ID: 1y4c |STR_LEN: 766 |STR_TIME: 0.11010098457336426
> STR_ID: 1y4d |STR_LEN: 455 |STR_TIME: 0.047010183334350586
> STR_ID: 1y4e |STR_LEN: 27 |STR_TIME: 0.9471399784088135
> STR_ID: 1y4f |STR_LEN: 753 |STR_TIME: 0.12077093124389648
> STR_ID: 1y4g |STR_LEN: 753 |STR_TIME: 0.085357666015625
> STR_ID: 1y4h |STR_LEN: 743 |STR_TIME: 0.08507585525512695
> STR_ID: 1y4i |STR_LEN: 502 |STR_TIME: 0.14238381385803223
> STR_ID: 1y4j |STR_LEN: 1106 |STR_TIME: 0.09316873550415039
> STR_ID: 1y4k |STR_LEN: 1498 |STR_TIME: 0.13267302513122559
> STR_ID: 1y4l |STR_LEN: 420 |STR_TIME: 0.07213211059570312
> STR_ID: 1y4m |STR_LEN: 261 |STR_TIME: 0.024599790573120117
> STR_ID: 1y4o |STR_LEN: 208 |STR_TIME: 1.4690937995910645
> STR_ID: 1y4p |STR_LEN: 753 |STR_TIME: 0.13295578956604004
> STR_ID: 1y4q |STR_LEN: 772 |STR_TIME: 0.08552289009094238
> STR_ID: 1y4r |STR_LEN: 772 |STR_TIME: 0.08563494682312012
> STR_ID: 1y4s |STR_LEN: 954 |STR_TIME: 0.2661430835723877
> STR_ID: 1y4t |STR_LEN: 1247 |STR_TIME: 0.10212898254394531
> STR_ID: 1y4u |STR_LEN: 926 |STR_TIME: 0.16813421249389648
> STR_ID: 1y4v |STR_LEN: 772 |STR_TIME: 0.08685803413391113
> STR_ID: 1y4w |STR_LEN: 1445 |STR_TIME: 0.09609079360961914
> STR_ID: 1y4y |STR_LEN: 561 |STR_TIME: 0.04144597053527832
> STR_ID: 1y4z |STR_LEN: 3002 |STR_TIME: 0.40393805503845215
> STR_ID: 2y40 |STR_LEN: 767 |STR_TIME: 0.11549782752990723
> STR_ID: 2y41 |STR_LEN: 903 |STR_TIME: 0.12084674835205078
> STR_ID: 2y42 |STR_LEN: 1658 |STR_TIME: 0.30097484588623047
> STR_ID: 2y43 |STR_LEN: 284 |STR_TIME: 0.033540964126586914
> STR_ID: 2y44 |STR_LEN: 444 |STR_TIME: 0.06064605712890625
> STR_ID: 2y46 |STR_LEN: 2110 |STR_TIME: 0.2756681442260742
> STR_ID: 2y48 |STR_LEN: 808 |STR_TIME: 0.11816692352294922
> STR_ID: 2y4a |STR_LEN: 2054 |STR_TIME: 0.3705282211303711
> STR_ID: 2y4d |STR_LEN: 1356 |STR_TIME: 0.1638350486755371
> STR_ID: 2y4e |STR_LEN: 1032 |STR_TIME: 0.12369275093078613
> STR_ID: 2y4f |STR_LEN: 983 |STR_TIME: 0.11686301231384277
> STR_ID: 2y4g |STR_LEN: 1797 |STR_TIME: 0.2702479362487793
> STR_ID: 2y4i |STR_LEN: 583 |STR_TIME: 0.1040501594543457
> STR_ID: 2y4j |STR_LEN: 1055 |STR_TIME: 0.15439414978027344
> STR_ID: 2y4k |STR_LEN: 916 |STR_TIME: 0.1219930648803711
> STR_ID: 2y4l |STR_LEN: 873 |STR_TIME: 0.14504408836364746
> STR_ID: 2y4m |STR_LEN: 934 |STR_TIME: 0.11591911315917969
> STR_ID: 2y4n |STR_LEN: 1525 |STR_TIME: 0.17247390747070312
> STR_ID: 2y4o |STR_LEN: 1737 |STR_TIME: 0.14160490036010742
> STR_ID: 2y4p |STR_LEN: 1068 |STR_TIME: 0.20958304405212402
> STR_ID: 2y4q |STR_LEN: 80 |STR_TIME: 0.4847550392150879
> STR_ID: 2y4r |STR_LEN: 1033 |STR_TIME: 0.0924081802368164
> STR_ID: 2y4s |STR_LEN: 1438 |STR_TIME: 0.22344207763671875
> STR_ID: 2y4t |STR_LEN: 1290 |STR_TIME: 0.2699880599975586
> STR_ID: 2y4u |STR_LEN: 424 |STR_TIME: 0.07710480690002441
> STR_ID: 2y4v |STR_LEN: 328 |STR_TIME: 0.036882877349853516
> STR_ID: 2y4w |STR_LEN: 152 |STR_TIME: 1.0461890697479248
> STR_ID: 2y4x |STR_LEN: 282 |STR_TIME: 0.03275108337402344
> STR_ID: 2y4y |STR_LEN: 628 |STR_TIME: 0.06752896308898926
> STR_ID: 2y4z |STR_LEN: 235 |STR_TIME: 0.11326384544372559
> STR_ID: 4y40 |STR_LEN: 990 |STR_TIME: 0.14844608306884766
> STR_ID: 4y41 |STR_LEN: 664 |STR_TIME: 0.10298013687133789
> STR_ID: 4y42 |STR_LEN: 2968 |STR_TIME: 0.26952195167541504
> STR_ID: 4y43 |STR_LEN: 668 |STR_TIME: 0.09537482261657715
> STR_ID: 4y44 |STR_LEN: 615 |STR_TIME: 0.11022281646728516
> STR_ID: 4y45 |STR_LEN: 624 |STR_TIME: 0.10957121849060059
> STR_ID: 4y46 |STR_LEN: 414 |STR_TIME: 0.16942691802978516
> STR_ID: 4y47 |STR_LEN: 667 |STR_TIME: 0.10207319259643555
> STR_ID: 4y48 |STR_LEN: 632 |STR_TIME: 0.13243818283081055
> STR_ID: 4y49 |STR_LEN: 3292 |STR_TIME: 0.5454297065734863
> STR_ID: 4y4a |STR_LEN: 636 |STR_TIME: 0.14342522621154785
> STR_ID: 4y4b |STR_LEN: 626 |STR_TIME: 0.113433837890625
> STR_ID: 4y4d |STR_LEN: 672 |STR_TIME: 0.1114659309387207
> STR_ID: 4y4e |STR_LEN: 630 |STR_TIME: 0.15927696228027344
> STR_ID: 4y4f |STR_LEN: 1616 |STR_TIME: 0.25515222549438477
> STR_ID: 4y4g |STR_LEN: 653 |STR_TIME: 0.11498618125915527
> STR_ID: 4y4h |STR_LEN: 1619 |STR_TIME: 0.27260518074035645
> STR_ID: 4y4j |STR_LEN: 708 |STR_TIME: 0.11503386497497559
> STR_ID: 4y4k |STR_LEN: 811 |STR_TIME: 0.19002223014831543
> STR_ID: 4y4l |STR_LEN: 1539 |STR_TIME: 0.18903613090515137
> STR_ID: 4y4m |STR_LEN: 2099 |STR_TIME: 0.3350200653076172
> STR_ID: 4y4n |STR_LEN: 2310 |STR_TIME: 0.3592660427093506
> STR_ID: 4y4o |STR_LEN: 32870 |STR_TIME: 7.261863946914673
> STR_ID: 4y4p |STR_LEN: 28870 |STR_TIME: 7.748752117156982
> STR_ID: 4y4q |STR_LEN: 503 |STR_TIME: 0.06510615348815918
> STR_ID: 4y4r |STR_LEN: 896 |STR_TIME: 0.13605308532714844
> STR_ID: 4y4s |STR_LEN: 223 |STR_TIME: 0.025122880935668945
> STR_ID: 4y4t |STR_LEN: 654 |STR_TIME: 0.1031959056854248
> STR_ID: 4y4u |STR_LEN: 655 |STR_TIME: 0.06230521202087402
> STR_ID: 4y4v |STR_LEN: 954 |STR_TIME: 0.1047830581665039
> STR_ID: 4y4w |STR_LEN: 615 |STR_TIME: 0.10574483871459961
> STR_ID: 4y4x |STR_LEN: 625 |STR_TIME: 0.06265997886657715
> STR_ID: 4y4y |STR_LEN: 6171 |STR_TIME: 0.8224341869354248
> STR_ID: 4y4z |STR_LEN: 598 |STR_TIME: 0.9677729606628418
>> FINISH_DIR: ./data/y/y4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 490 |DIR_TIME: 34.09501504898071 

>> START_DIR: ./data/y/y5/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1y50 |STR_LEN: 163 |STR_TIME: 0.01388692855834961
> STR_ID: 1y51 |STR_LEN: 636 |STR_TIME: 0.04437899589538574
> STR_ID: 1y52 |STR_LEN: 367 |STR_TIME: 0.040270090103149414
> STR_ID: 1y53 |STR_LEN: 417 |STR_TIME: 0.04752397537231445
> STR_ID: 1y54 |STR_LEN: 501 |STR_TIME: 0.1406869888305664
> STR_ID: 1y55 |STR_LEN: 486 |STR_TIME: 0.05530095100402832
> STR_ID: 1y56 |STR_LEN: 1071 |STR_TIME: 0.138167142868042
> STR_ID: 1y57 |STR_LEN: 773 |STR_TIME: 0.0747368335723877
> STR_ID: 1y58 |STR_LEN: 14 |STR_TIME: 0.11672186851501465
> STR_ID: 1y59 |STR_LEN: 479 |STR_TIME: 0.04889988899230957
> STR_ID: 1y5a |STR_LEN: 472 |STR_TIME: 0.03491806983947754
> STR_ID: 1y5b |STR_LEN: 461 |STR_TIME: 0.0389256477355957
> STR_ID: 1y5c |STR_LEN: 11 |STR_TIME: 0.07712578773498535
> STR_ID: 1y5e |STR_LEN: 917 |STR_TIME: 0.11113977432250977
> STR_ID: 1y5f |STR_LEN: 772 |STR_TIME: 0.08542609214782715
> STR_ID: 1y5h |STR_LEN: 381 |STR_TIME: 0.03402400016784668
> STR_ID: 1y5i |STR_LEN: 3100 |STR_TIME: 0.3683130741119385
> STR_ID: 1y5j |STR_LEN: 772 |STR_TIME: 0.11736702919006348
> STR_ID: 1y5k |STR_LEN: 753 |STR_TIME: 0.08701705932617188
> STR_ID: 1y5l |STR_LEN: 2325 |STR_TIME: 0.39067816734313965
> STR_ID: 1y5m |STR_LEN: 664 |STR_TIME: 0.08159899711608887
> STR_ID: 1y5n |STR_LEN: 2037 |STR_TIME: 0.3539760112762451
> STR_ID: 1y5o |STR_LEN: 115 |STR_TIME: 0.8200750350952148
> STR_ID: 1y5r |STR_LEN: 534 |STR_TIME: 0.07791805267333984
> STR_ID: 1y5u |STR_LEN: 457 |STR_TIME: 0.12681865692138672
> STR_ID: 1y5v |STR_LEN: 639 |STR_TIME: 0.06318998336791992
> STR_ID: 1y5w |STR_LEN: 694 |STR_TIME: 0.05939221382141113
> STR_ID: 1y5x |STR_LEN: 966 |STR_TIME: 0.10697388648986816
> STR_ID: 1y5y |STR_LEN: 1358 |STR_TIME: 0.16016793251037598
> STR_ID: 2y50 |STR_LEN: 800 |STR_TIME: 0.1282660961151123
> STR_ID: 2y51 |STR_LEN: 2190 |STR_TIME: 0.21187710762023926
> STR_ID: 2y52 |STR_LEN: 2381 |STR_TIME: 0.21197104454040527
> STR_ID: 2y53 |STR_LEN: 2594 |STR_TIME: 0.17588400840759277
> STR_ID: 2y54 |STR_LEN: 1038 |STR_TIME: 0.2459721565246582
> STR_ID: 2y55 |STR_LEN: 2141 |STR_TIME: 0.3573570251464844
> STR_ID: 2y56 |STR_LEN: 1064 |STR_TIME: 0.2383580207824707
> STR_ID: 2y57 |STR_LEN: 1043 |STR_TIME: 0.2011089324951172
> STR_ID: 2y58 |STR_LEN: 1040 |STR_TIME: 0.24286484718322754
> STR_ID: 2y59 |STR_LEN: 2317 |STR_TIME: 0.3620898723602295
> STR_ID: 2y5a |STR_LEN: 734 |STR_TIME: 0.0940248966217041
> STR_ID: 2y5b |STR_LEN: 982 |STR_TIME: 0.1278681755065918
> STR_ID: 2y5c |STR_LEN: 439 |STR_TIME: 0.047486066818237305
> STR_ID: 2y5d |STR_LEN: 2528 |STR_TIME: 0.236083984375
> STR_ID: 2y5e |STR_LEN: 1096 |STR_TIME: 0.16370773315429688
> STR_ID: 2y5f |STR_LEN: 690 |STR_TIME: 0.143632173538208
> STR_ID: 2y5g |STR_LEN: 664 |STR_TIME: 0.10616707801818848
> STR_ID: 2y5h |STR_LEN: 659 |STR_TIME: 0.12914299964904785
> STR_ID: 2y5i |STR_LEN: 1111 |STR_TIME: 0.12364387512207031
> STR_ID: 2y5j |STR_LEN: 362 |STR_TIME: 0.03769493103027344
> STR_ID: 2y5k |STR_LEN: 2282 |STR_TIME: 0.23615622520446777
> STR_ID: 2y5l |STR_LEN: 3090 |STR_TIME: 0.41922616958618164
> STR_ID: 2y5m |STR_LEN: 102 |STR_TIME: 0.023770809173583984
> STR_ID: 2y5n |STR_LEN: 1949 |STR_TIME: 0.25176215171813965
> STR_ID: 2y5p |STR_LEN: 696 |STR_TIME: 0.06697702407836914
> STR_ID: 2y5q |STR_LEN: 292 |STR_TIME: 0.05022096633911133
> STR_ID: 2y5s |STR_LEN: 886 |STR_TIME: 0.1388089656829834
> STR_ID: 2y5t |STR_LEN: 813 |STR_TIME: 0.09618401527404785
> STR_ID: 2y5w |STR_LEN: 848 |STR_TIME: 0.11944818496704102
> STR_ID: 2y5y |STR_LEN: 784 |STR_TIME: 0.1307690143585205
> STR_ID: 2y5z |STR_LEN: 1991 |STR_TIME: 0.27592015266418457
> STR_ID: 4y50 |STR_LEN: 609 |STR_TIME: 0.10249590873718262
> STR_ID: 4y51 |STR_LEN: 600 |STR_TIME: 0.09860706329345703
> STR_ID: 4y52 |STR_LEN: 3597 |STR_TIME: 0.583184003829956
> STR_ID: 4y53 |STR_LEN: 627 |STR_TIME: 0.09269595146179199
> STR_ID: 4y54 |STR_LEN: 640 |STR_TIME: 0.06442999839782715
> STR_ID: 4y55 |STR_LEN: 795 |STR_TIME: 0.09409594535827637
> STR_ID: 4y56 |STR_LEN: 691 |STR_TIME: 0.06280708312988281
> STR_ID: 4y57 |STR_LEN: 659 |STR_TIME: 0.1736283302307129
> STR_ID: 4y58 |STR_LEN: 652 |STR_TIME: 0.10805726051330566
> STR_ID: 4y59 |STR_LEN: 899 |STR_TIME: 0.12552690505981445
> STR_ID: 4y5a |STR_LEN: 632 |STR_TIME: 0.10357284545898438
> STR_ID: 4y5b |STR_LEN: 602 |STR_TIME: 0.1101539134979248
> STR_ID: 4y5c |STR_LEN: 612 |STR_TIME: 0.1371448040008545
> STR_ID: 4y5d |STR_LEN: 908 |STR_TIME: 0.10216999053955078
> STR_ID: 4y5e |STR_LEN: 633 |STR_TIME: 0.10209274291992188
> STR_ID: 4y5f |STR_LEN: 476 |STR_TIME: 0.09638786315917969
> STR_ID: 4y5g |STR_LEN: 616 |STR_TIME: 0.09959697723388672
> STR_ID: 4y5h |STR_LEN: 351 |STR_TIME: 0.11313104629516602
> STR_ID: 4y5i |STR_LEN: 1215 |STR_TIME: 0.1389331817626953
> STR_ID: 4y5j |STR_LEN: 342 |STR_TIME: 0.04215693473815918
> STR_ID: 4y5k |STR_LEN: 617 |STR_TIME: 0.10310482978820801
> STR_ID: 4y5l |STR_LEN: 673 |STR_TIME: 0.13503694534301758
> STR_ID: 4y5m |STR_LEN: 696 |STR_TIME: 0.10429000854492188
> STR_ID: 4y5n |STR_LEN: 638 |STR_TIME: 0.13676214218139648
> STR_ID: 4y5o |STR_LEN: 201 |STR_TIME: 0.03234982490539551
> STR_ID: 4y5p |STR_LEN: 646 |STR_TIME: 0.10630297660827637
> STR_ID: 4y5q |STR_LEN: 569 |STR_TIME: 0.08181905746459961
> STR_ID: 4y5r |STR_LEN: 1723 |STR_TIME: 0.3564777374267578
> STR_ID: 4y5s |STR_LEN: 725 |STR_TIME: 0.10783219337463379
> STR_ID: 4y5t |STR_LEN: 926 |STR_TIME: 0.1062159538269043
> STR_ID: 4y5u |STR_LEN: 1060 |STR_TIME: 0.16920995712280273
> STR_ID: 4y5v |STR_LEN: 1618 |STR_TIME: 0.24304509162902832
> STR_ID: 4y5w |STR_LEN: 2211 |STR_TIME: 0.34434008598327637
> STR_ID: 4y5x |STR_LEN: 1808 |STR_TIME: 0.2724471092224121
> STR_ID: 4y5y |STR_LEN: 902 |STR_TIME: 0.18812203407287598
> STR_ID: 4y5z |STR_LEN: 12997 |STR_TIME: 2.027221918106079
>> FINISH_DIR: ./data/y/y5/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 586 |DIR_TIME: 17.230623960494995 

>> START_DIR: ./data/y/y6/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1y60 |STR_LEN: 1338 |STR_TIME: 0.1347341537475586
> STR_ID: 1y62 |STR_LEN: 403 |STR_TIME: 0.050271034240722656
> STR_ID: 1y63 |STR_LEN: 341 |STR_TIME: 0.03076910972595215
> STR_ID: 1y64 |STR_LEN: 770 |STR_TIME: 0.11336088180541992
> STR_ID: 1y65 |STR_LEN: 797 |STR_TIME: 0.21623516082763672
> STR_ID: 1y66 |STR_LEN: 368 |STR_TIME: 0.04251289367675781
> STR_ID: 1y67 |STR_LEN: 1232 |STR_TIME: 0.13075733184814453
> STR_ID: 1y69 |STR_LEN: 3217 |STR_TIME: 1.400829792022705
> STR_ID: 1y6a |STR_LEN: 412 |STR_TIME: 0.0408780574798584
> STR_ID: 1y6b |STR_LEN: 418 |STR_TIME: 0.0449519157409668
> STR_ID: 1y6d |STR_LEN: 114 |STR_TIME: 0.7911570072174072
> STR_ID: 1y6e |STR_LEN: 448 |STR_TIME: 0.06277918815612793
> STR_ID: 1y6f |STR_LEN: 1046 |STR_TIME: 0.2115638256072998
> STR_ID: 1y6g |STR_LEN: 900 |STR_TIME: 0.12890911102294922
> STR_ID: 1y6h |STR_LEN: 722 |STR_TIME: 0.08433294296264648
> STR_ID: 1y6i |STR_LEN: 482 |STR_TIME: 0.037088871002197266
> STR_ID: 1y6j |STR_LEN: 289 |STR_TIME: 0.03831791877746582
> STR_ID: 1y6k |STR_LEN: 397 |STR_TIME: 0.05541086196899414
> STR_ID: 1y6l |STR_LEN: 813 |STR_TIME: 0.07365202903747559
> STR_ID: 1y6m |STR_LEN: 360 |STR_TIME: 0.05340003967285156
> STR_ID: 1y6n |STR_LEN: 385 |STR_TIME: 0.09033083915710449
> STR_ID: 1y6o |STR_LEN: 480 |STR_TIME: 0.04158306121826172
> STR_ID: 1y6p |STR_LEN: 483 |STR_TIME: 0.0401759147644043
> STR_ID: 1y6q |STR_LEN: 689 |STR_TIME: 0.0662992000579834
> STR_ID: 1y6r |STR_LEN: 632 |STR_TIME: 0.06813502311706543
> STR_ID: 1y6s |STR_LEN: 52 |STR_TIME: 0.018970012664794922
> STR_ID: 1y6t |STR_LEN: 86 |STR_TIME: 0.02057504653930664
> STR_ID: 1y6u |STR_LEN: 59 |STR_TIME: 0.4507761001586914
> STR_ID: 1y6v |STR_LEN: 1620 |STR_TIME: 0.13849616050720215
> STR_ID: 1y6w |STR_LEN: 207 |STR_TIME: 0.021724939346313477
> STR_ID: 1y6x |STR_LEN: 238 |STR_TIME: 0.019649028778076172
> STR_ID: 1y6z |STR_LEN: 815 |STR_TIME: 0.13408899307250977
> STR_ID: 2y60 |STR_LEN: 726 |STR_TIME: 0.06841588020324707
> STR_ID: 2y61 |STR_LEN: 670 |STR_TIME: 0.0591130256652832
> STR_ID: 2y62 |STR_LEN: 737 |STR_TIME: 0.06113791465759277
> STR_ID: 2y63 |STR_LEN: 679 |STR_TIME: 0.07953906059265137
> STR_ID: 2y64 |STR_LEN: 390 |STR_TIME: 0.03808116912841797
> STR_ID: 2y65 |STR_LEN: 2052 |STR_TIME: 0.21567392349243164
> STR_ID: 2y66 |STR_LEN: 898 |STR_TIME: 0.11654233932495117
> STR_ID: 2y67 |STR_LEN: 658 |STR_TIME: 0.07864975929260254
> STR_ID: 2y68 |STR_LEN: 898 |STR_TIME: 0.09316611289978027
> STR_ID: 2y69 |STR_LEN: 4604 |STR_TIME: 0.6694600582122803
> STR_ID: 2y6a |STR_LEN: 629 |STR_TIME: 0.08400583267211914
> STR_ID: 2y6b |STR_LEN: 386 |STR_TIME: 0.047791242599487305
> STR_ID: 2y6c |STR_LEN: 257 |STR_TIME: 0.027132034301757812
> STR_ID: 2y6d |STR_LEN: 271 |STR_TIME: 0.026261091232299805
> STR_ID: 2y6e |STR_LEN: 3234 |STR_TIME: 0.4982287883758545
> STR_ID: 2y6f |STR_LEN: 627 |STR_TIME: 0.09076881408691406
> STR_ID: 2y6g |STR_LEN: 376 |STR_TIME: 0.03955411911010742
> STR_ID: 2y6h |STR_LEN: 409 |STR_TIME: 0.04046797752380371
> STR_ID: 2y6i |STR_LEN: 727 |STR_TIME: 0.11802101135253906
> STR_ID: 2y6j |STR_LEN: 369 |STR_TIME: 0.028607845306396484
> STR_ID: 2y6k |STR_LEN: 403 |STR_TIME: 0.09474587440490723
> STR_ID: 2y6l |STR_LEN: 401 |STR_TIME: 0.03092193603515625
> STR_ID: 2y6m |STR_LEN: 546 |STR_TIME: 0.04501700401306152
> STR_ID: 2y6n |STR_LEN: 102 |STR_TIME: 0.02423691749572754
> STR_ID: 2y6o |STR_LEN: 566 |STR_TIME: 0.04770183563232422
> STR_ID: 2y6p |STR_LEN: 897 |STR_TIME: 0.153472900390625
> STR_ID: 2y6q |STR_LEN: 1685 |STR_TIME: 0.30730485916137695
> STR_ID: 2y6r |STR_LEN: 1573 |STR_TIME: 0.32597970962524414
> STR_ID: 2y6s |STR_LEN: 924 |STR_TIME: 0.12102198600769043
> STR_ID: 2y6t |STR_LEN: 1558 |STR_TIME: 0.27245020866394043
> STR_ID: 2y6u |STR_LEN: 652 |STR_TIME: 0.07693004608154297
> STR_ID: 2y6v |STR_LEN: 1170 |STR_TIME: 0.2531867027282715
> STR_ID: 2y6w |STR_LEN: 454 |STR_TIME: 0.04501914978027344
