>> START_DIR: ./data/i/i0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1i00 |STR_LEN: 670 |STR_TIME: 0.08696818351745605
> STR_ID: 1i25 |STR_LEN: 37 |STR_TIME: 0.10046815872192383
> STR_ID: 1i26 |STR_LEN: 34 |STR_TIME: 0.2662210464477539
> STR_ID: 1i27 |STR_LEN: 225 |STR_TIME: 0.02094292640686035
> STR_ID: 1i29 |STR_LEN: 407 |STR_TIME: 0.056440114974975586
> STR_ID: 1i2a |STR_LEN: 398 |STR_TIME: 0.035626888275146484
> STR_ID: 1i2b |STR_LEN: 800 |STR_TIME: 0.1113440990447998
> STR_ID: 1i2c |STR_LEN: 795 |STR_TIME: 0.06396698951721191
> STR_ID: 1i2d |STR_LEN: 2004 |STR_TIME: 0.28290796279907227
> STR_ID: 1i2e |STR_LEN: 181 |STR_TIME: 0.016206026077270508
> STR_ID: 1i2f |STR_LEN: 173 |STR_TIME: 0.015832901000976562
> STR_ID: 1i2g |STR_LEN: 191 |STR_TIME: 0.0200803279876709
> STR_ID: 1i2h |STR_LEN: 252 |STR_TIME: 0.021229982376098633
> STR_ID: 1i2k |STR_LEN: 482 |STR_TIME: 0.04577279090881348
> STR_ID: 1i2l |STR_LEN: 412 |STR_TIME: 0.04273796081542969
> STR_ID: 1i2m |STR_LEN: 1584 |STR_TIME: 0.22377777099609375
> STR_ID: 1i2n |STR_LEN: 904 |STR_TIME: 0.09760093688964844
> STR_ID: 1i2o |STR_LEN: 989 |STR_TIME: 0.1025247573852539
> STR_ID: 1i2p |STR_LEN: 936 |STR_TIME: 0.13668584823608398
> STR_ID: 1i2q |STR_LEN: 949 |STR_TIME: 0.09762310981750488
> STR_ID: 1i2r |STR_LEN: 945 |STR_TIME: 0.09994101524353027
> STR_ID: 1i2s |STR_LEN: 666 |STR_TIME: 0.11760091781616211
> STR_ID: 1i2t |STR_LEN: 191 |STR_TIME: 0.01256871223449707
> STR_ID: 1i2u |STR_LEN: 44 |STR_TIME: 0.19509077072143555
> STR_ID: 1i2v |STR_LEN: 44 |STR_TIME: 0.2307300567626953
> STR_ID: 1i2w |STR_LEN: 643 |STR_TIME: 0.07461404800415039
> STR_ID: 1i2x |STR_LEN: 124 |STR_TIME: 0.018836259841918945
> STR_ID: 1i2y |STR_LEN: 401 |STR_TIME: 0.07372808456420898
> STR_ID: 1i2z |STR_LEN: 631 |STR_TIME: 0.06913590431213379
> STR_ID: 2i20 |STR_LEN: 257 |STR_TIME: 0.038179874420166016
> STR_ID: 2i21 |STR_LEN: 261 |STR_TIME: 0.03509402275085449
> STR_ID: 2i22 |STR_LEN: 925 |STR_TIME: 0.09873104095458984
> STR_ID: 2i24 |STR_LEN: 269 |STR_TIME: 0.02624368667602539
> STR_ID: 2i25 |STR_LEN: 806 |STR_TIME: 0.10556697845458984
> STR_ID: 2i26 |STR_LEN: 854 |STR_TIME: 0.10344815254211426
> STR_ID: 2i27 |STR_LEN: 298 |STR_TIME: 0.029759883880615234
> STR_ID: 2i28 |STR_LEN: 14 |STR_TIME: 0.05749797821044922
> STR_ID: 2i29 |STR_LEN: 334 |STR_TIME: 0.06535005569458008
> STR_ID: 2i2a |STR_LEN: 389 |STR_TIME: 0.04214787483215332
> STR_ID: 2i2b |STR_LEN: 328 |STR_TIME: 0.03734111785888672
> STR_ID: 2i2c |STR_LEN: 399 |STR_TIME: 0.04288911819458008
> STR_ID: 2i2d |STR_LEN: 316 |STR_TIME: 0.037401676177978516
> STR_ID: 2i2f |STR_LEN: 324 |STR_TIME: 0.040592193603515625
> STR_ID: 2i2h |STR_LEN: 19 |STR_TIME: 0.14118194580078125
> STR_ID: 2i2i |STR_LEN: 107 |STR_TIME: 0.013088703155517578
> STR_ID: 2i2j |STR_LEN: 22 |STR_TIME: 0.20510601997375488
> STR_ID: 2i2l |STR_LEN: 525 |STR_TIME: 0.05575871467590332
> STR_ID: 2i2o |STR_LEN: 841 |STR_TIME: 0.10531806945800781
> STR_ID: 2i2q |STR_LEN: 219 |STR_TIME: 0.022166013717651367
> STR_ID: 2i2r |STR_LEN: 2446 |STR_TIME: 0.38452792167663574
> STR_ID: 2i2s |STR_LEN: 700 |STR_TIME: 0.05885195732116699
> STR_ID: 2i2w |STR_LEN: 1358 |STR_TIME: 0.18658995628356934
> STR_ID: 2i2x |STR_LEN: 6710 |STR_TIME: 1.0232000350952148
> STR_ID: 2i2y |STR_LEN: 154 |STR_TIME: 1.5771329402923584
> STR_ID: 2i2z |STR_LEN: 588 |STR_TIME: 0.09061098098754883
> STR_ID: 3i23 |STR_LEN: 829 |STR_TIME: 0.10327863693237305
> STR_ID: 3i24 |STR_LEN: 721 |STR_TIME: 0.2104790210723877
> STR_ID: 3i25 |STR_LEN: 1316 |STR_TIME: 0.16953539848327637
> STR_ID: 3i26 |STR_LEN: 2768 |STR_TIME: 0.27284693717956543
> STR_ID: 3i27 |STR_LEN: 2500 |STR_TIME: 0.27720093727111816
> STR_ID: 3i28 |STR_LEN: 698 |STR_TIME: 0.08240628242492676
> STR_ID: 3i29 |STR_LEN: 524 |STR_TIME: 0.059365034103393555
> STR_ID: 3i2a |STR_LEN: 523 |STR_TIME: 0.11272811889648438
> STR_ID: 3i2b |STR_LEN: 1930 |STR_TIME: 0.23325800895690918
> STR_ID: 3i2c |STR_LEN: 443 |STR_TIME: 0.08309602737426758
> STR_ID: 3i2d |STR_LEN: 347 |STR_TIME: 0.04052424430847168
> STR_ID: 3i2e |STR_LEN: 1078 |STR_TIME: 0.08969426155090332
> STR_ID: 3i2f |STR_LEN: 842 |STR_TIME: 0.09117984771728516
> STR_ID: 3i2g |STR_LEN: 907 |STR_TIME: 0.13940787315368652
> STR_ID: 3i2h |STR_LEN: 1367 |STR_TIME: 0.11219978332519531
> STR_ID: 3i2i |STR_LEN: 1089 |STR_TIME: 0.1303260326385498
> STR_ID: 3i2j |STR_LEN: 1206 |STR_TIME: 0.10557889938354492
> STR_ID: 3i2k |STR_LEN: 1447 |STR_TIME: 0.11346602439880371
> STR_ID: 3i2l |STR_LEN: 294 |STR_TIME: 0.03430604934692383
> STR_ID: 3i2m |STR_LEN: 288 |STR_TIME: 0.07711100578308105
> STR_ID: 3i2n |STR_LEN: 514 |STR_TIME: 0.0482478141784668
> STR_ID: 3i2o |STR_LEN: 360 |STR_TIME: 0.031623125076293945
> STR_ID: 3i2q |STR_LEN: 64 |STR_TIME: 0.021710872650146484
> STR_ID: 3i2r |STR_LEN: 65 |STR_TIME: 0.02350592613220215
> STR_ID: 3i2s |STR_LEN: 65 |STR_TIME: 0.02307295799255371
> STR_ID: 3i2t |STR_LEN: 560 |STR_TIME: 0.08068203926086426
> STR_ID: 3i2u |STR_LEN: 65 |STR_TIME: 0.025469064712524414
> STR_ID: 3i2v |STR_LEN: 310 |STR_TIME: 0.05578303337097168
> STR_ID: 3i2w |STR_LEN: 664 |STR_TIME: 0.08472704887390137
> STR_ID: 3i2x |STR_LEN: 493 |STR_TIME: 0.05111503601074219
> STR_ID: 3i2y |STR_LEN: 757 |STR_TIME: 0.04591774940490723
> STR_ID: 3i2z |STR_LEN: 238 |STR_TIME: 0.030924081802368164
> STR_ID: 4i20 |STR_LEN: 287 |STR_TIME: 0.045465946197509766
> STR_ID: 4i21 |STR_LEN: 648 |STR_TIME: 0.12305092811584473
> STR_ID: 4i22 |STR_LEN: 434 |STR_TIME: 0.04686617851257324
> STR_ID: 4i23 |STR_LEN: 305 |STR_TIME: 0.04331803321838379
> STR_ID: 4i24 |STR_LEN: 883 |STR_TIME: 0.09428882598876953
> STR_ID: 4i25 |STR_LEN: 3341 |STR_TIME: 0.3453187942504883
> STR_ID: 4i26 |STR_LEN: 2637 |STR_TIME: 0.3056519031524658
> STR_ID: 4i27 |STR_LEN: 575 |STR_TIME: 0.10752987861633301
> STR_ID: 4i28 |STR_LEN: 757 |STR_TIME: 0.07562899589538574
> STR_ID: 4i29 |STR_LEN: 758 |STR_TIME: 0.07645177841186523
> STR_ID: 4i2a |STR_LEN: 824 |STR_TIME: 0.1196599006652832
> STR_ID: 4i2b |STR_LEN: 691 |STR_TIME: 0.07308101654052734
> STR_ID: 4i2c |STR_LEN: 715 |STR_TIME: 0.0722970962524414
> STR_ID: 4i2d |STR_LEN: 623 |STR_TIME: 0.05608201026916504
> STR_ID: 4i2e |STR_LEN: 767 |STR_TIME: 0.10596489906311035
> STR_ID: 4i2f |STR_LEN: 761 |STR_TIME: 0.0734097957611084
> STR_ID: 4i2g |STR_LEN: 551 |STR_TIME: 0.06621479988098145
> STR_ID: 4i2h |STR_LEN: 501 |STR_TIME: 0.06249213218688965
> STR_ID: 4i2i |STR_LEN: 512 |STR_TIME: 0.09144997596740723
> STR_ID: 4i2j |STR_LEN: 521 |STR_TIME: 0.06398987770080566
> STR_ID: 4i2l |STR_LEN: 133 |STR_TIME: 0.03496503829956055
> STR_ID: 4i2n |STR_LEN: 3473 |STR_TIME: 0.3070700168609619
> STR_ID: 4i2o |STR_LEN: 941 |STR_TIME: 0.10373401641845703
> STR_ID: 4i2p |STR_LEN: 1267 |STR_TIME: 0.20612311363220215
> STR_ID: 4i2q |STR_LEN: 1108 |STR_TIME: 0.1462550163269043
> STR_ID: 4i2r |STR_LEN: 2743 |STR_TIME: 0.32165002822875977
> STR_ID: 4i2s |STR_LEN: 553 |STR_TIME: 0.10275006294250488
> STR_ID: 4i2t |STR_LEN: 355 |STR_TIME: 0.03743696212768555
> STR_ID: 4i2u |STR_LEN: 259 |STR_TIME: 0.037432193756103516
> STR_ID: 4i2v |STR_LEN: 1572 |STR_TIME: 0.2553062438964844
> STR_ID: 4i2w |STR_LEN: 914 |STR_TIME: 0.13235211372375488
> STR_ID: 4i2x |STR_LEN: 1793 |STR_TIME: 0.32360291481018066
> STR_ID: 4i2y |STR_LEN: 868 |STR_TIME: 0.1508009433746338
> STR_ID: 4i2z |STR_LEN: 950 |STR_TIME: 0.1618671417236328
> STR_ID: 5i20 |STR_LEN: 1673 |STR_TIME: 0.32700300216674805
> STR_ID: 5i21 |STR_LEN: 395 |STR_TIME: 0.034523963928222656
> STR_ID: 5i22 |STR_LEN: 98 |STR_TIME: 0.6601316928863525
> STR_ID: 5i23 |STR_LEN: 1420 |STR_TIME: 0.1969592571258545
> STR_ID: 5i24 |STR_LEN: 1425 |STR_TIME: 0.15757012367248535
> STR_ID: 5i25 |STR_LEN: 660 |STR_TIME: 0.15457892417907715
> STR_ID: 5i26 |STR_LEN: 819 |STR_TIME: 0.07980608940124512
> STR_ID: 5i28 |STR_LEN: 2913 |STR_TIME: 0.36142802238464355
> STR_ID: 5i29 |STR_LEN: 422 |STR_TIME: 0.03309011459350586
> STR_ID: 5i2a |STR_LEN: 2871 |STR_TIME: 0.329669713973999
> STR_ID: 5i2b |STR_LEN: 321 |STR_TIME: 0.03663492202758789
> STR_ID: 5i2c |STR_LEN: 1960 |STR_TIME: 0.2817840576171875
> STR_ID: 5i2d |STR_LEN: 8014 |STR_TIME: 1.5049431324005127
> STR_ID: 5i2e |STR_LEN: 337 |STR_TIME: 0.03860592842102051
> STR_ID: 5i2f |STR_LEN: 491 |STR_TIME: 0.039816856384277344
> STR_ID: 5i2g |STR_LEN: 1963 |STR_TIME: 0.36548686027526855
> STR_ID: 5i2h |STR_LEN: 1243 |STR_TIME: 0.17483186721801758
> STR_ID: 5i2i |STR_LEN: 1223 |STR_TIME: 0.16008377075195312
> STR_ID: 5i2k |STR_LEN: 620 |STR_TIME: 0.07930207252502441
> STR_ID: 5i2l |STR_LEN: 221 |STR_TIME: 0.07695889472961426
> STR_ID: 5i2m |STR_LEN: 1741 |STR_TIME: 0.22919702529907227
> STR_ID: 5i2n |STR_LEN: 859 |STR_TIME: 0.11574983596801758
> STR_ID: 5i2o |STR_LEN: 138 |STR_TIME: 0.023939132690429688
> STR_ID: 5i2q |STR_LEN: 168 |STR_TIME: 0.02206277847290039
> STR_ID: 5i2r |STR_LEN: 1785 |STR_TIME: 0.24111223220825195
> STR_ID: 5i2s |STR_LEN: 418 |STR_TIME: 0.07607603073120117
> STR_ID: 5i2u |STR_LEN: 740 |STR_TIME: 0.09503793716430664
> STR_ID: 5i2v |STR_LEN: 24 |STR_TIME: 0.1809098720550537
> STR_ID: 5i2x |STR_LEN: 337 |STR_TIME: 0.04015183448791504
> STR_ID: 5i2y |STR_LEN: 348 |STR_TIME: 0.03956317901611328
> STR_ID: 5i2z |STR_LEN: 1138 |STR_TIME: 0.1072840690612793
>> FINISH_DIR: ./data/i/i2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 480 |DIR_TIME: 22.47098207473755 

>> START_DIR: ./data/i/i3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1i30 |STR_LEN: 837 |STR_TIME: 0.11684799194335938
> STR_ID: 1i31 |STR_LEN: 309 |STR_TIME: 0.03995013236999512
> STR_ID: 1i32 |STR_LEN: 2811 |STR_TIME: 0.36264610290527344
> STR_ID: 1i33 |STR_LEN: 2154 |STR_TIME: 0.363537073135376
> STR_ID: 1i34 |STR_LEN: 20 |STR_TIME: 0.11258912086486816
> STR_ID: 1i35 |STR_LEN: 95 |STR_TIME: 0.35358691215515137
> STR_ID: 1i36 |STR_LEN: 939 |STR_TIME: 0.08106088638305664
> STR_ID: 1i37 |STR_LEN: 353 |STR_TIME: 0.03926992416381836
> STR_ID: 1i38 |STR_LEN: 324 |STR_TIME: 0.0809791088104248
> STR_ID: 1i39 |STR_LEN: 345 |STR_TIME: 0.03220629692077637
> STR_ID: 1i3a |STR_LEN: 320 |STR_TIME: 0.03184223175048828
> STR_ID: 1i3c |STR_LEN: 558 |STR_TIME: 0.0474553108215332
> STR_ID: 1i3d |STR_LEN: 582 |STR_TIME: 0.047796010971069336
> STR_ID: 1i3e |STR_LEN: 538 |STR_TIME: 0.04861092567443848
> STR_ID: 1i3f |STR_LEN: 151 |STR_TIME: 0.017235994338989258
> STR_ID: 1i3g |STR_LEN: 287 |STR_TIME: 0.032135963439941406
> STR_ID: 1i3h |STR_LEN: 494 |STR_TIME: 0.08256411552429199
> STR_ID: 1i3i |STR_LEN: 182 |STR_TIME: 0.017833948135375977
> STR_ID: 1i3j |STR_LEN: 324 |STR_TIME: 0.03270983695983887
> STR_ID: 1i3k |STR_LEN: 1681 |STR_TIME: 0.12188220024108887
> STR_ID: 1i3l |STR_LEN: 1637 |STR_TIME: 0.14890408515930176
> STR_ID: 1i3m |STR_LEN: 1543 |STR_TIME: 0.11722397804260254
> STR_ID: 1i3n |STR_LEN: 1626 |STR_TIME: 0.16161298751831055
> STR_ID: 1i3o |STR_LEN: 708 |STR_TIME: 0.10479736328125
> STR_ID: 1i3p |STR_LEN: 274 |STR_TIME: 0.03985190391540527
> STR_ID: 1i3q |STR_LEN: 3551 |STR_TIME: 0.6304829120635986
> STR_ID: 1i3r |STR_LEN: 1927 |STR_TIME: 0.3081340789794922
> STR_ID: 1i3s |STR_LEN: 903 |STR_TIME: 0.1240382194519043
> STR_ID: 1i3t |STR_LEN: 135 |STR_TIME: 0.011450052261352539
> STR_ID: 1i3u |STR_LEN: 293 |STR_TIME: 0.02174687385559082
> STR_ID: 1i3v |STR_LEN: 404 |STR_TIME: 0.04003715515136719
> STR_ID: 1i3w |STR_LEN: 270 |STR_TIME: 0.02699899673461914
> STR_ID: 1i3x |STR_LEN: 19 |STR_TIME: 0.24047303199768066
> STR_ID: 1i3y |STR_LEN: 19 |STR_TIME: 0.24791598320007324
> STR_ID: 1i3z |STR_LEN: 199 |STR_TIME: 0.01776289939880371
> STR_ID: 2i30 |STR_LEN: 589 |STR_TIME: 0.08385419845581055
> STR_ID: 2i32 |STR_LEN: 475 |STR_TIME: 0.054904937744140625
> STR_ID: 2i33 |STR_LEN: 940 |STR_TIME: 0.07912111282348633
> STR_ID: 2i34 |STR_LEN: 761 |STR_TIME: 0.12432098388671875
> STR_ID: 2i35 |STR_LEN: 338 |STR_TIME: 0.05138874053955078
> STR_ID: 2i36 |STR_LEN: 981 |STR_TIME: 0.13970518112182617
> STR_ID: 2i37 |STR_LEN: 975 |STR_TIME: 0.17524194717407227
> STR_ID: 2i38 |STR_LEN: 150 |STR_TIME: 0.9238162040710449
> STR_ID: 2i39 |STR_LEN: 994 |STR_TIME: 0.16064882278442383
> STR_ID: 2i3a |STR_LEN: 2301 |STR_TIME: 0.20295405387878418
> STR_ID: 2i3b |STR_LEN: 189 |STR_TIME: 1.3895559310913086
> STR_ID: 2i3c |STR_LEN: 650 |STR_TIME: 0.08950567245483398
> STR_ID: 2i3d |STR_LEN: 958 |STR_TIME: 0.2201240062713623
> STR_ID: 2i3e |STR_LEN: 222 |STR_TIME: 0.7310400009155273
> STR_ID: 2i3f |STR_LEN: 796 |STR_TIME: 0.07473897933959961
> STR_ID: 2i3g |STR_LEN: 1384 |STR_TIME: 0.10921406745910645
> STR_ID: 2i3h |STR_LEN: 432 |STR_TIME: 0.04303407669067383
> STR_ID: 2i3i |STR_LEN: 328 |STR_TIME: 0.03684186935424805
> STR_ID: 2i3o |STR_LEN: 2911 |STR_TIME: 0.42395806312561035
> STR_ID: 2i3p |STR_LEN: 575 |STR_TIME: 0.06772398948669434
> STR_ID: 2i3q |STR_LEN: 501 |STR_TIME: 0.06440091133117676
> STR_ID: 2i3r |STR_LEN: 756 |STR_TIME: 0.09713578224182129
> STR_ID: 2i3s |STR_LEN: 1746 |STR_TIME: 0.2239539623260498
> STR_ID: 2i3t |STR_LEN: 1484 |STR_TIME: 0.25721192359924316
> STR_ID: 2i3u |STR_LEN: 480 |STR_TIME: 0.04596090316772461
> STR_ID: 2i3v |STR_LEN: 1265 |STR_TIME: 0.15343904495239258
> STR_ID: 2i3w |STR_LEN: 718 |STR_TIME: 0.1323552131652832
> STR_ID: 2i3y |STR_LEN: 288 |STR_TIME: 0.03303337097167969
> STR_ID: 2i3z |STR_LEN: 1461 |STR_TIME: 0.2230210304260254
> STR_ID: 3i30 |STR_LEN: 683 |STR_TIME: 0.08405303955078125
> STR_ID: 3i31 |STR_LEN: 120 |STR_TIME: 0.013236045837402344
> STR_ID: 3i32 |STR_LEN: 278 |STR_TIME: 0.04999184608459473
> STR_ID: 3i33 |STR_LEN: 729 |STR_TIME: 0.06419897079467773
> STR_ID: 3i34 |STR_LEN: 667 |STR_TIME: 0.046048879623413086
> STR_ID: 3i35 |STR_LEN: 93 |STR_TIME: 0.008788108825683594
> STR_ID: 3i36 |STR_LEN: 730 |STR_TIME: 0.10781502723693848
> STR_ID: 3i37 |STR_LEN: 731 |STR_TIME: 0.04723501205444336
> STR_ID: 3i38 |STR_LEN: 1390 |STR_TIME: 0.17055988311767578
> STR_ID: 3i39 |STR_LEN: 1531 |STR_TIME: 0.13601303100585938
> STR_ID: 3i3a |STR_LEN: 1245 |STR_TIME: 0.12156510353088379
> STR_ID: 3i3b |STR_LEN: 7409 |STR_TIME: 0.8360090255737305
> STR_ID: 3i3c |STR_LEN: 266 |STR_TIME: 0.03090190887451172
> STR_ID: 3i3d |STR_LEN: 7762 |STR_TIME: 0.8855159282684326
> STR_ID: 3i3e |STR_LEN: 7818 |STR_TIME: 0.9427618980407715
> STR_ID: 3i3f |STR_LEN: 833 |STR_TIME: 0.06612920761108398
> STR_ID: 3i3g |STR_LEN: 524 |STR_TIME: 0.04556918144226074
> STR_ID: 3i3h |STR_LEN: 369 |STR_TIME: 0.03850817680358887
> STR_ID: 3i3i |STR_LEN: 381 |STR_TIME: 0.023262977600097656
> STR_ID: 3i3j |STR_LEN: 1645 |STR_TIME: 0.4166901111602783
> STR_ID: 3i3l |STR_LEN: 783 |STR_TIME: 0.08106327056884766
> STR_ID: 3i3m |STR_LEN: 353 |STR_TIME: 0.060040950775146484
> STR_ID: 3i3n |STR_LEN: 613 |STR_TIME: 0.07818293571472168
> STR_ID: 3i3o |STR_LEN: 3427 |STR_TIME: 0.39106106758117676
> STR_ID: 3i3q |STR_LEN: 746 |STR_TIME: 0.06975317001342773
> STR_ID: 3i3r |STR_LEN: 1221 |STR_TIME: 0.19841408729553223
> STR_ID: 3i3s |STR_LEN: 273 |STR_TIME: 0.03998923301696777
> STR_ID: 3i3t |STR_LEN: 1656 |STR_TIME: 0.2596571445465088
> STR_ID: 3i3u |STR_LEN: 557 |STR_TIME: 0.06997203826904297
> STR_ID: 3i3v |STR_LEN: 1895 |STR_TIME: 0.26386404037475586
> STR_ID: 3i3w |STR_LEN: 1148 |STR_TIME: 0.13068103790283203
> STR_ID: 3i3x |STR_LEN: 1095 |STR_TIME: 0.15875983238220215
> STR_ID: 3i3y |STR_LEN: 1344 |STR_TIME: 0.16412711143493652
> STR_ID: 3i3z |STR_LEN: 108 |STR_TIME: 0.010235309600830078
> STR_ID: 4i30 |STR_LEN: 323 |STR_TIME: 0.04337906837463379
> STR_ID: 4i31 |STR_LEN: 503 |STR_TIME: 0.09811091423034668
> STR_ID: 4i32 |STR_LEN: 483 |STR_TIME: 0.054296016693115234
> STR_ID: 4i33 |STR_LEN: 519 |STR_TIME: 0.05364036560058594
> STR_ID: 4i34 |STR_LEN: 1839 |STR_TIME: 0.35427093505859375
> STR_ID: 4i35 |STR_LEN: 1062 |STR_TIME: 0.07929873466491699
> STR_ID: 4i36 |STR_LEN: 1604 |STR_TIME: 0.22624993324279785
> STR_ID: 4i37 |STR_LEN: 493 |STR_TIME: 0.07631897926330566
> STR_ID: 4i38 |STR_LEN: 126 |STR_TIME: 0.019840002059936523
> STR_ID: 4i39 |STR_LEN: 126 |STR_TIME: 0.07910394668579102
> STR_ID: 4i3a |STR_LEN: 126 |STR_TIME: 0.04249286651611328
> STR_ID: 4i3b |STR_LEN: 2767 |STR_TIME: 0.4205350875854492
> STR_ID: 4i3c |STR_LEN: 1136 |STR_TIME: 0.09624409675598145
> STR_ID: 4i3d |STR_LEN: 1196 |STR_TIME: 0.2238919734954834
> STR_ID: 4i3e |STR_LEN: 633 |STR_TIME: 0.07765078544616699
> STR_ID: 4i3f |STR_LEN: 700 |STR_TIME: 0.06259608268737793
> STR_ID: 4i3g |STR_LEN: 3119 |STR_TIME: 0.2834599018096924
> STR_ID: 4i3h |STR_LEN: 2145 |STR_TIME: 0.47021913528442383
> STR_ID: 4i3i |STR_LEN: 126 |STR_TIME: 0.018159866333007812
> STR_ID: 4i3j |STR_LEN: 126 |STR_TIME: 0.018624067306518555
> STR_ID: 4i3k |STR_LEN: 732 |STR_TIME: 0.10398197174072266
> STR_ID: 4i3l |STR_LEN: 730 |STR_TIME: 0.16430091857910156
> STR_ID: 4i3m |STR_LEN: 321 |STR_TIME: 0.02440190315246582
> STR_ID: 4i3n |STR_LEN: 497 |STR_TIME: 0.08406662940979004
> STR_ID: 4i3p |STR_LEN: 256 |STR_TIME: 0.02587270736694336
> STR_ID: 4i3q |STR_LEN: 472 |STR_TIME: 0.08826708793640137
> STR_ID: 4i3r |STR_LEN: 634 |STR_TIME: 0.15584468841552734
> STR_ID: 4i3s |STR_LEN: 611 |STR_TIME: 0.10547614097595215
> STR_ID: 4i3t |STR_LEN: 6129 |STR_TIME: 0.6905488967895508
> STR_ID: 4i3u |STR_LEN: 5708 |STR_TIME: 0.7017128467559814
> STR_ID: 4i3v |STR_LEN: 6370 |STR_TIME: 0.7845697402954102
> STR_ID: 4i3w |STR_LEN: 5477 |STR_TIME: 0.7274651527404785
> STR_ID: 4i3x |STR_LEN: 6692 |STR_TIME: 0.8491029739379883
> STR_ID: 4i3y |STR_LEN: 758 |STR_TIME: 0.08332514762878418
> STR_ID: 4i3z |STR_LEN: 1644 |STR_TIME: 0.34252476692199707
> STR_ID: 5i30 |STR_LEN: 540 |STR_TIME: 0.08208489418029785
> STR_ID: 5i31 |STR_LEN: 758 |STR_TIME: 0.13297581672668457
> STR_ID: 5i32 |STR_LEN: 369 |STR_TIME: 0.12380528450012207
> STR_ID: 5i33 |STR_LEN: 848 |STR_TIME: 0.14028096199035645
> STR_ID: 5i34 |STR_LEN: 1651 |STR_TIME: 0.31219983100891113
> STR_ID: 5i35 |STR_LEN: 411 |STR_TIME: 0.06892275810241699
> STR_ID: 5i36 |STR_LEN: 131 |STR_TIME: 0.09412002563476562
> STR_ID: 5i38 |STR_LEN: 662 |STR_TIME: 0.08920502662658691
> STR_ID: 5i39 |STR_LEN: 907 |STR_TIME: 0.0841670036315918
> STR_ID: 5i3a |STR_LEN: 802 |STR_TIME: 0.1158437728881836
> STR_ID: 5i3b |STR_LEN: 847 |STR_TIME: 0.09591078758239746
> STR_ID: 5i3c |STR_LEN: 853 |STR_TIME: 0.10993313789367676
> STR_ID: 5i3d |STR_LEN: 2963 |STR_TIME: 0.3609750270843506
> STR_ID: 5i3e |STR_LEN: 1431 |STR_TIME: 0.17850089073181152
> STR_ID: 5i3f |STR_LEN: 1719 |STR_TIME: 0.15379619598388672
> STR_ID: 5i3g |STR_LEN: 2041 |STR_TIME: 0.2122340202331543
> STR_ID: 5i3h |STR_LEN: 928 |STR_TIME: 0.08256697654724121
> STR_ID: 5i3i |STR_LEN: 1363 |STR_TIME: 0.18669724464416504
> STR_ID: 5i3j |STR_LEN: 1063 |STR_TIME: 0.08331704139709473
> STR_ID: 5i3k |STR_LEN: 1380 |STR_TIME: 0.18155288696289062
> STR_ID: 5i3l |STR_LEN: 376 |STR_TIME: 0.04900979995727539
> STR_ID: 5i3m |STR_LEN: 1090 |STR_TIME: 0.10601377487182617
> STR_ID: 5i3o |STR_LEN: 891 |STR_TIME: 0.1501166820526123
> STR_ID: 5i3p |STR_LEN: 948 |STR_TIME: 0.09491920471191406
> STR_ID: 5i3q |STR_LEN: 1176 |STR_TIME: 0.101470947265625
> STR_ID: 5i3r |STR_LEN: 800 |STR_TIME: 0.15886521339416504
> STR_ID: 5i3s |STR_LEN: 1435 |STR_TIME: 0.15284395217895508
> STR_ID: 5i3t |STR_LEN: 2344 |STR_TIME: 0.31267476081848145
> STR_ID: 5i3u |STR_LEN: 2007 |STR_TIME: 0.3809390068054199
> STR_ID: 5i3v |STR_LEN: 829 |STR_TIME: 0.07075285911560059
> STR_ID: 5i3w |STR_LEN: 704 |STR_TIME: 0.12174320220947266
> STR_ID: 5i3x |STR_LEN: 808 |STR_TIME: 0.06786990165710449
> STR_ID: 5i3y |STR_LEN: 591 |STR_TIME: 0.07575869560241699
> STR_ID: 5i3z |STR_LEN: 2280 |STR_TIME: 0.23108410835266113
>> FINISH_DIR: ./data/i/i3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 647 |DIR_TIME: 30.851983785629272 

>> START_DIR: ./data/i/i4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1i40 |STR_LEN: 460 |STR_TIME: 0.04300689697265625
> STR_ID: 1i41 |STR_LEN: 4764 |STR_TIME: 0.8168468475341797
> STR_ID: 1i42 |STR_LEN: 89 |STR_TIME: 0.288071870803833
> STR_ID: 1i43 |STR_LEN: 4776 |STR_TIME: 0.8733639717102051
> STR_ID: 1i44 |STR_LEN: 425 |STR_TIME: 0.09235811233520508
> STR_ID: 1i45 |STR_LEN: 1123 |STR_TIME: 0.08369994163513184
> STR_ID: 1i46 |STR_LEN: 13 |STR_TIME: 0.007887840270996094
> STR_ID: 1i47 |STR_LEN: 105 |STR_TIME: 0.009623050689697266
> STR_ID: 1i48 |STR_LEN: 4776 |STR_TIME: 0.8576359748840332
> STR_ID: 1i49 |STR_LEN: 627 |STR_TIME: 0.06037306785583496
> STR_ID: 1i4a |STR_LEN: 569 |STR_TIME: 0.1170501708984375
