>> START_DIR: ./data/d/d0/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1d00 |STR_LEN: 1470 |STR_TIME: 0.24959301948547363
> STR_ID: 1d26 |STR_LEN: 37 |STR_TIME: 0.005048990249633789
> STR_ID: 1d27 |STR_LEN: 93 |STR_TIME: 0.01023411750793457
> STR_ID: 1d28 |STR_LEN: 109 |STR_TIME: 0.00964498519897461
> STR_ID: 1d29 |STR_LEN: 60 |STR_TIME: 0.012166738510131836
> STR_ID: 1d2a |STR_LEN: 616 |STR_TIME: 0.05915093421936035
> STR_ID: 1d2b |STR_LEN: 126 |STR_TIME: 1.4473381042480469
> STR_ID: 1d2c |STR_LEN: 900 |STR_TIME: 0.10084795951843262
> STR_ID: 1d2d |STR_LEN: 56 |STR_TIME: 0.09185194969177246
> STR_ID: 1d2e |STR_LEN: 2797 |STR_TIME: 0.4218418598175049
> STR_ID: 1d2f |STR_LEN: 898 |STR_TIME: 0.13768696784973145
> STR_ID: 1d2g |STR_LEN: 902 |STR_TIME: 0.1607198715209961
> STR_ID: 1d2h |STR_LEN: 1520 |STR_TIME: 0.18525075912475586
> STR_ID: 1d2i |STR_LEN: 1018 |STR_TIME: 0.14707112312316895
> STR_ID: 1d2j |STR_LEN: 41 |STR_TIME: 0.2379770278930664
> STR_ID: 1d2k |STR_LEN: 633 |STR_TIME: 0.07105016708374023
> STR_ID: 1d2l |STR_LEN: 46 |STR_TIME: 0.3130619525909424
> STR_ID: 1d2m |STR_LEN: 891 |STR_TIME: 0.12687110900878906
> STR_ID: 1d2n |STR_LEN: 520 |STR_TIME: 0.04466819763183594
> STR_ID: 1d2o |STR_LEN: 459 |STR_TIME: 0.0627892017364502
> STR_ID: 1d2p |STR_LEN: 448 |STR_TIME: 0.06154608726501465
> STR_ID: 1d2q |STR_LEN: 268 |STR_TIME: 0.05823016166687012
> STR_ID: 1d2r |STR_LEN: 1956 |STR_TIME: 0.39516496658325195
> STR_ID: 1d2s |STR_LEN: 296 |STR_TIME: 0.036060333251953125
> STR_ID: 1d2t |STR_LEN: 459 |STR_TIME: 0.04254293441772461
> STR_ID: 1d2u |STR_LEN: 435 |STR_TIME: 0.0948629379272461
> STR_ID: 1d2v |STR_LEN: 2008 |STR_TIME: 0.22844386100769043
> STR_ID: 1d2w |STR_LEN: 306 |STR_TIME: 0.030813217163085938
> STR_ID: 1d2y |STR_LEN: 279 |STR_TIME: 0.030075788497924805
> STR_ID: 1d2z |STR_LEN: 780 |STR_TIME: 0.13373208045959473
> STR_ID: 2d20 |STR_LEN: 1692 |STR_TIME: 0.1604170799255371
> STR_ID: 2d21 |STR_LEN: 370 |STR_TIME: 3.193042278289795
> STR_ID: 2d22 |STR_LEN: 1734 |STR_TIME: 0.1654510498046875
> STR_ID: 2d23 |STR_LEN: 1616 |STR_TIME: 0.16913890838623047
> STR_ID: 2d24 |STR_LEN: 1549 |STR_TIME: 0.17026400566101074
> STR_ID: 2d25 |STR_LEN: 106 |STR_TIME: 0.012773990631103516
> STR_ID: 2d26 |STR_LEN: 664 |STR_TIME: 0.3704090118408203
> STR_ID: 2d27 |STR_LEN: 366 |STR_TIME: 0.030854225158691406
> STR_ID: 2d28 |STR_LEN: 297 |STR_TIME: 0.02612018585205078
> STR_ID: 2d29 |STR_LEN: 1606 |STR_TIME: 0.15665411949157715
> STR_ID: 2d2a |STR_LEN: 253 |STR_TIME: 0.0411069393157959
> STR_ID: 2d2c |STR_LEN: 1850 |STR_TIME: 0.39272403717041016
> STR_ID: 2d2d |STR_LEN: 741 |STR_TIME: 0.14497685432434082
> STR_ID: 2d2e |STR_LEN: 460 |STR_TIME: 0.04831194877624512
> STR_ID: 2d2f |STR_LEN: 435 |STR_TIME: 0.044976234436035156
> STR_ID: 2d2g |STR_LEN: 644 |STR_TIME: 0.06360125541687012
> STR_ID: 2d2h |STR_LEN: 649 |STR_TIME: 0.06154298782348633
> STR_ID: 2d2i |STR_LEN: 2585 |STR_TIME: 0.4101738929748535
> STR_ID: 2d2j |STR_LEN: 656 |STR_TIME: 0.05707693099975586
> STR_ID: 2d2k |STR_LEN: 73 |STR_TIME: 0.07483625411987305
> STR_ID: 2d2l |STR_LEN: 73 |STR_TIME: 0.025046110153198242
> STR_ID: 2d2m |STR_LEN: 594 |STR_TIME: 0.0916590690612793
> STR_ID: 2d2n |STR_LEN: 585 |STR_TIME: 0.08763980865478516
> STR_ID: 2d2o |STR_LEN: 2164 |STR_TIME: 0.2439889907836914
> STR_ID: 2d2p |STR_LEN: 39 |STR_TIME: 0.30159616470336914
> STR_ID: 2d2q |STR_LEN: 599 |STR_TIME: 0.09850502014160156
> STR_ID: 2d2r |STR_LEN: 999 |STR_TIME: 0.08246803283691406
> STR_ID: 2d2s |STR_LEN: 217 |STR_TIME: 0.03359794616699219
> STR_ID: 2d2v |STR_LEN: 492 |STR_TIME: 0.04741406440734863
> STR_ID: 2d2w |STR_LEN: 101 |STR_TIME: 0.8344569206237793
> STR_ID: 2d2x |STR_LEN: 1100 |STR_TIME: 0.15147900581359863
> STR_ID: 2d2z |STR_LEN: 1458 |STR_TIME: 0.12697124481201172
> STR_ID: 3d20 |STR_LEN: 414 |STR_TIME: 0.047364234924316406
> STR_ID: 3d21 |STR_LEN: 284 |STR_TIME: 0.03369498252868652
> STR_ID: 3d22 |STR_LEN: 245 |STR_TIME: 0.10204696655273438
> STR_ID: 3d23 |STR_LEN: 1429 |STR_TIME: 0.19012713432312012
> STR_ID: 3d24 |STR_LEN: 724 |STR_TIME: 0.07599210739135742
> STR_ID: 3d25 |STR_LEN: 735 |STR_TIME: 0.11550188064575195
> STR_ID: 3d26 |STR_LEN: 762 |STR_TIME: 0.08847784996032715
> STR_ID: 3d27 |STR_LEN: 389 |STR_TIME: 0.04543590545654297
> STR_ID: 3d28 |STR_LEN: 1252 |STR_TIME: 0.22226619720458984
> STR_ID: 3d29 |STR_LEN: 7706 |STR_TIME: 1.304786205291748
> STR_ID: 3d2a |STR_LEN: 322 |STR_TIME: 0.030035018920898438
> STR_ID: 3d2b |STR_LEN: 671 |STR_TIME: 0.06394767761230469
> STR_ID: 3d2c |STR_LEN: 3278 |STR_TIME: 0.5089800357818604
> STR_ID: 3d2d |STR_LEN: 527 |STR_TIME: 0.11141514778137207
> STR_ID: 3d2e |STR_LEN: 2447 |STR_TIME: 0.39288806915283203
> STR_ID: 3d2f |STR_LEN: 2686 |STR_TIME: 0.38756799697875977
> STR_ID: 3d2g |STR_LEN: 329 |STR_TIME: 0.07180309295654297
> STR_ID: 3d2h |STR_LEN: 1287 |STR_TIME: 0.12750601768493652
> STR_ID: 3d2i |STR_LEN: 291 |STR_TIME: 0.039707183837890625
> STR_ID: 3d2j |STR_LEN: 971 |STR_TIME: 0.18530583381652832
> STR_ID: 3d2k |STR_LEN: 306 |STR_TIME: 0.041335105895996094
> STR_ID: 3d2l |STR_LEN: 1478 |STR_TIME: 0.17955899238586426
> STR_ID: 3d2m |STR_LEN: 507 |STR_TIME: 0.10007691383361816
> STR_ID: 3d2n |STR_LEN: 84 |STR_TIME: 0.012542009353637695
> STR_ID: 3d2o |STR_LEN: 753 |STR_TIME: 0.1049342155456543
> STR_ID: 3d2p |STR_LEN: 1031 |STR_TIME: 0.14141511917114258
> STR_ID: 3d2q |STR_LEN: 578 |STR_TIME: 0.10204911231994629
> STR_ID: 3d2r |STR_LEN: 1009 |STR_TIME: 0.14656496047973633
> STR_ID: 3d2s |STR_LEN: 702 |STR_TIME: 0.06697797775268555
> STR_ID: 3d2t |STR_LEN: 428 |STR_TIME: 0.04103970527648926
> STR_ID: 3d2u |STR_LEN: 1521 |STR_TIME: 0.23944878578186035
> STR_ID: 3d2v |STR_LEN: 720 |STR_TIME: 0.07541823387145996
> STR_ID: 3d2w |STR_LEN: 198 |STR_TIME: 0.01787090301513672
> STR_ID: 3d2x |STR_LEN: 295 |STR_TIME: 0.06604576110839844
> STR_ID: 3d2y |STR_LEN: 571 |STR_TIME: 0.08995819091796875
> STR_ID: 3d2z |STR_LEN: 338 |STR_TIME: 0.03948211669921875
> STR_ID: 4d25 |STR_LEN: 766 |STR_TIME: 0.09271407127380371
> STR_ID: 4d26 |STR_LEN: 529 |STR_TIME: 0.08385324478149414
> STR_ID: 4d28 |STR_LEN: 1101 |STR_TIME: 0.20539498329162598
> STR_ID: 4d2b |STR_LEN: 509 |STR_TIME: 0.06879591941833496
> STR_ID: 4d2c |STR_LEN: 476 |STR_TIME: 0.06845688819885254
> STR_ID: 4d2d |STR_LEN: 518 |STR_TIME: 0.11792206764221191
> STR_ID: 4d2e |STR_LEN: 763 |STR_TIME: 0.1288001537322998
> STR_ID: 4d2g |STR_LEN: 1010 |STR_TIME: 0.19698524475097656
> STR_ID: 4d2h |STR_LEN: 419 |STR_TIME: 0.1111299991607666
> STR_ID: 4d2i |STR_LEN: 1039 |STR_TIME: 0.15072369575500488
> STR_ID: 4d2j |STR_LEN: 529 |STR_TIME: 0.09286117553710938
> STR_ID: 4d2k |STR_LEN: 358 |STR_TIME: 0.057034969329833984
> STR_ID: 4d2l |STR_LEN: 161 |STR_TIME: 0.03381681442260742
> STR_ID: 4d2m |STR_LEN: 443 |STR_TIME: 0.12270426750183105
> STR_ID: 4d2n |STR_LEN: 842 |STR_TIME: 0.19551777839660645
> STR_ID: 4d2o |STR_LEN: 707 |STR_TIME: 0.11544680595397949
> STR_ID: 4d2p |STR_LEN: 1716 |STR_TIME: 0.32298994064331055
> STR_ID: 4d2q |STR_LEN: 4734 |STR_TIME: 0.3549032211303711
> STR_ID: 4d2r |STR_LEN: 523 |STR_TIME: 0.06534981727600098
> STR_ID: 4d2s |STR_LEN: 252 |STR_TIME: 0.047987937927246094
> STR_ID: 4d2t |STR_LEN: 1671 |STR_TIME: 0.3220689296722412
> STR_ID: 4d2u |STR_LEN: 4734 |STR_TIME: 0.36656808853149414
> STR_ID: 4d2v |STR_LEN: 1817 |STR_TIME: 0.3327910900115967
> STR_ID: 4d2w |STR_LEN: 2357 |STR_TIME: 0.3441050052642822
> STR_ID: 4d2x |STR_LEN: 3913 |STR_TIME: 0.30837464332580566
> STR_ID: 4d2y |STR_LEN: 1136 |STR_TIME: 0.22080612182617188
> STR_ID: 4d2z |STR_LEN: 1223 |STR_TIME: 0.18589282035827637
> STR_ID: 5d21 |STR_LEN: 1242 |STR_TIME: 0.13693523406982422
> STR_ID: 5d22 |STR_LEN: 365 |STR_TIME: 0.05006599426269531
> STR_ID: 5d23 |STR_LEN: 182 |STR_TIME: 0.026081085205078125
> STR_ID: 5d24 |STR_LEN: 297 |STR_TIME: 0.03152298927307129
> STR_ID: 5d25 |STR_LEN: 230 |STR_TIME: 0.029901981353759766
> STR_ID: 5d26 |STR_LEN: 298 |STR_TIME: 0.03396892547607422
> STR_ID: 5d27 |STR_LEN: 247 |STR_TIME: 0.026498079299926758
> STR_ID: 5d28 |STR_LEN: 721 |STR_TIME: 0.18416905403137207
> STR_ID: 5d29 |STR_LEN: 1068 |STR_TIME: 0.1649940013885498
> STR_ID: 5d2a |STR_LEN: 327 |STR_TIME: 0.05992603302001953
> STR_ID: 5d2b |STR_LEN: 458 |STR_TIME: 0.04663825035095215
> STR_ID: 5d2c |STR_LEN: 492 |STR_TIME: 0.06036829948425293
> STR_ID: 5d2d |STR_LEN: 676 |STR_TIME: 0.08531522750854492
> STR_ID: 5d2e |STR_LEN: 860 |STR_TIME: 0.08333206176757812
> STR_ID: 5d2f |STR_LEN: 666 |STR_TIME: 0.10295772552490234
> STR_ID: 5d2g |STR_LEN: 578 |STR_TIME: 0.059146881103515625
> STR_ID: 5d2h |STR_LEN: 547 |STR_TIME: 0.04943704605102539
> STR_ID: 5d2i |STR_LEN: 1143 |STR_TIME: 0.10697507858276367
> STR_ID: 5d2j |STR_LEN: 1048 |STR_TIME: 0.14060401916503906
> STR_ID: 5d2k |STR_LEN: 1188 |STR_TIME: 0.09591007232666016
> STR_ID: 5d2l |STR_LEN: 3252 |STR_TIME: 0.6556098461151123
> STR_ID: 5d2m |STR_LEN: 1513 |STR_TIME: 0.3867971897125244
> STR_ID: 5d2n |STR_LEN: 2420 |STR_TIME: 0.38280797004699707
> STR_ID: 5d2o |STR_LEN: 248 |STR_TIME: 0.03837919235229492
> STR_ID: 5d2q |STR_LEN: 154 |STR_TIME: 0.03646492958068848
> STR_ID: 5d2r |STR_LEN: 727 |STR_TIME: 0.17963123321533203
> STR_ID: 5d2s |STR_LEN: 199 |STR_TIME: 0.033447980880737305
> STR_ID: 5d2t |STR_LEN: 445 |STR_TIME: 0.12007594108581543
> STR_ID: 5d2u |STR_LEN: 350 |STR_TIME: 0.04134392738342285
> STR_ID: 5d2v |STR_LEN: 432 |STR_TIME: 0.04401803016662598
> STR_ID: 5d2w |STR_LEN: 452 |STR_TIME: 0.04642486572265625
> STR_ID: 5d2x |STR_LEN: 463 |STR_TIME: 0.04905509948730469
> STR_ID: 5d2y |STR_LEN: 467 |STR_TIME: 0.04871106147766113
>> FINISH_DIR: ./data/d/d2/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 484 |DIR_TIME: 27.89354395866394 

>> START_DIR: ./data/d/d3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1d30 |STR_LEN: 50 |STR_TIME: 0.011460065841674805
> STR_ID: 1d31 |STR_LEN: 49 |STR_TIME: 0.012476921081542969
> STR_ID: 1d32 |STR_LEN: 92 |STR_TIME: 0.006667137145996094
> STR_ID: 1d33 |STR_LEN: 73 |STR_TIME: 0.0071871280670166016
> STR_ID: 1d35 |STR_LEN: 76 |STR_TIME: 0.004572868347167969
> STR_ID: 1d36 |STR_LEN: 76 |STR_TIME: 0.008217096328735352
> STR_ID: 1d37 |STR_LEN: 49 |STR_TIME: 0.004047870635986328
> STR_ID: 1d38 |STR_LEN: 68 |STR_TIME: 0.008957862854003906
> STR_ID: 1d39 |STR_LEN: 85 |STR_TIME: 0.005928993225097656
> STR_ID: 1d3a |STR_LEN: 641 |STR_TIME: 0.1387190818786621
> STR_ID: 1d3b |STR_LEN: 1517 |STR_TIME: 0.18219518661499023
> STR_ID: 1d3c |STR_LEN: 1355 |STR_TIME: 0.16610312461853027
> STR_ID: 1d3d |STR_LEN: 413 |STR_TIME: 0.05546712875366211
> STR_ID: 1d3e |STR_LEN: 989 |STR_TIME: 0.02896714210510254
> STR_ID: 1d3f |STR_LEN: 281 |STR_TIME: 0.031725168228149414
> STR_ID: 1d3g |STR_LEN: 640 |STR_TIME: 0.08950209617614746
> STR_ID: 1d3h |STR_LEN: 667 |STR_TIME: 0.12156295776367188
> STR_ID: 1d3i |STR_LEN: 989 |STR_TIME: 0.02903580665588379
> STR_ID: 1d3j |STR_LEN: 279 |STR_TIME: 0.03017401695251465
> STR_ID: 1d3k |STR_LEN: 470 |STR_TIME: 0.0611572265625
> STR_ID: 1d3l |STR_LEN: 185 |STR_TIME: 0.007337093353271484
> STR_ID: 1d3m |STR_LEN: 287 |STR_TIME: 0.03267192840576172
> STR_ID: 1d3n |STR_LEN: 284 |STR_TIME: 0.037615060806274414
> STR_ID: 1d3p |STR_LEN: 407 |STR_TIME: 0.0573430061340332
> STR_ID: 1d3q |STR_LEN: 294 |STR_TIME: 0.0579221248626709
> STR_ID: 1d3r |STR_LEN: 198 |STR_TIME: 0.021481990814208984
> STR_ID: 1d3s |STR_LEN: 382 |STR_TIME: 0.08873510360717773
> STR_ID: 1d3t |STR_LEN: 294 |STR_TIME: 0.05063986778259277
> STR_ID: 1d3u |STR_LEN: 609 |STR_TIME: 0.09658694267272949
> STR_ID: 1d3v |STR_LEN: 919 |STR_TIME: 0.10875177383422852
> STR_ID: 1d3w |STR_LEN: 248 |STR_TIME: 0.035932064056396484
> STR_ID: 1d3x |STR_LEN: 24 |STR_TIME: 0.2015841007232666
> STR_ID: 1d3y |STR_LEN: 910 |STR_TIME: 0.11191606521606445
> STR_ID: 1d3z |STR_LEN: 76 |STR_TIME: 0.30988121032714844
> STR_ID: 2d30 |STR_LEN: 385 |STR_TIME: 0.046604156494140625
> STR_ID: 2d31 |STR_LEN: 747 |STR_TIME: 0.1376948356628418
> STR_ID: 2d32 |STR_LEN: 2837 |STR_TIME: 0.45487403869628906
> STR_ID: 2d33 |STR_LEN: 2391 |STR_TIME: 0.4010770320892334
> STR_ID: 2d34 |STR_LEN: 72 |STR_TIME: 0.0063898563385009766
> STR_ID: 2d35 |STR_LEN: 62 |STR_TIME: 0.279940128326416
> STR_ID: 2d36 |STR_LEN: 173 |STR_TIME: 0.030870914459228516
> STR_ID: 2d37 |STR_LEN: 241 |STR_TIME: 0.03154325485229492
> STR_ID: 2d38 |STR_LEN: 214 |STR_TIME: 0.03224611282348633
> STR_ID: 2d39 |STR_LEN: 906 |STR_TIME: 0.15233206748962402
> STR_ID: 2d3a |STR_LEN: 4301 |STR_TIME: 0.7488269805908203
> STR_ID: 2d3b |STR_LEN: 3957 |STR_TIME: 0.7745048999786377
> STR_ID: 2d3c |STR_LEN: 3818 |STR_TIME: 0.8767008781433105
> STR_ID: 2d3d |STR_LEN: 157 |STR_TIME: 0.020602941513061523
> STR_ID: 2d3e |STR_LEN: 666 |STR_TIME: 0.09365296363830566
> STR_ID: 2d3f |STR_LEN: 463 |STR_TIME: 0.03001880645751953
> STR_ID: 2d3g |STR_LEN: 267 |STR_TIME: 0.02762579917907715
> STR_ID: 2d3h |STR_LEN: 410 |STR_TIME: 0.13034296035766602
> STR_ID: 2d3i |STR_LEN: 944 |STR_TIME: 0.11333918571472168
> STR_ID: 2d3j |STR_LEN: 157 |STR_TIME: 1.2214109897613525
> STR_ID: 2d3k |STR_LEN: 482 |STR_TIME: 0.05171680450439453
> STR_ID: 2d3l |STR_LEN: 733 |STR_TIME: 0.0939328670501709
> STR_ID: 2d3m |STR_LEN: 1368 |STR_TIME: 0.25738000869750977
> STR_ID: 2d3n |STR_LEN: 951 |STR_TIME: 0.09590816497802734
> STR_ID: 2d3o |STR_LEN: 3171 |STR_TIME: 1.4588370323181152
> STR_ID: 2d3p |STR_LEN: 1092 |STR_TIME: 0.20931792259216309
> STR_ID: 2d3q |STR_LEN: 891 |STR_TIME: 0.135422945022583
> STR_ID: 2d3r |STR_LEN: 1026 |STR_TIME: 0.27717089653015137
> STR_ID: 2d3s |STR_LEN: 1252 |STR_TIME: 0.16368794441223145
> STR_ID: 2d3t |STR_LEN: 2203 |STR_TIME: 0.40265893936157227
> STR_ID: 2d3u |STR_LEN: 1873 |STR_TIME: 0.22734498977661133
> STR_ID: 2d3v |STR_LEN: 284 |STR_TIME: 0.03153681755065918
> STR_ID: 2d3w |STR_LEN: 1006 |STR_TIME: 0.21999406814575195
> STR_ID: 2d3y |STR_LEN: 433 |STR_TIME: 0.04304194450378418
> STR_ID: 2d3z |STR_LEN: 2412 |STR_TIME: 0.21021795272827148
> STR_ID: 3d30 |STR_LEN: 442 |STR_TIME: 0.03816509246826172
> STR_ID: 3d31 |STR_LEN: 1194 |STR_TIME: 0.22642302513122559
> STR_ID: 3d32 |STR_LEN: 570 |STR_TIME: 0.05117678642272949
> STR_ID: 3d33 |STR_LEN: 470 |STR_TIME: 0.0363919734954834
> STR_ID: 3d34 |STR_LEN: 753 |STR_TIME: 0.1000058650970459
> STR_ID: 3d36 |STR_LEN: 861 |STR_TIME: 0.08213615417480469
> STR_ID: 3d37 |STR_LEN: 1011 |STR_TIME: 0.11088418960571289
> STR_ID: 3d38 |STR_LEN: 1374 |STR_TIME: 0.24851512908935547
> STR_ID: 3d39 |STR_LEN: 886 |STR_TIME: 0.14047789573669434
> STR_ID: 3d3a |STR_LEN: 988 |STR_TIME: 0.15441298484802246
> STR_ID: 3d3b |STR_LEN: 545 |STR_TIME: 0.05627894401550293
> STR_ID: 3d3c |STR_LEN: 870 |STR_TIME: 0.11285400390625
> STR_ID: 3d3d |STR_LEN: 363 |STR_TIME: 0.05703902244567871
> STR_ID: 3d3e |STR_LEN: 1092 |STR_TIME: 0.2219221591949463
> STR_ID: 3d3f |STR_LEN: 633 |STR_TIME: 0.09261417388916016
> STR_ID: 3d3h |STR_LEN: 223 |STR_TIME: 0.03303813934326172
> STR_ID: 3d3i |STR_LEN: 3526 |STR_TIME: 0.3486909866333008
> STR_ID: 3d3j |STR_LEN: 261 |STR_TIME: 0.0377650260925293
> STR_ID: 3d3k |STR_LEN: 1280 |STR_TIME: 0.22714710235595703
> STR_ID: 3d3l |STR_LEN: 1006 |STR_TIME: 0.14612889289855957
> STR_ID: 3d3m |STR_LEN: 383 |STR_TIME: 0.05238080024719238
> STR_ID: 3d3n |STR_LEN: 600 |STR_TIME: 0.12089395523071289
> STR_ID: 3d3o |STR_LEN: 458 |STR_TIME: 0.0630331039428711
> STR_ID: 3d3p |STR_LEN: 645 |STR_TIME: 0.06079697608947754
> STR_ID: 3d3q |STR_LEN: 654 |STR_TIME: 0.1018228530883789
> STR_ID: 3d3r |STR_LEN: 249 |STR_TIME: 0.028677940368652344
> STR_ID: 3d3s |STR_LEN: 1001 |STR_TIME: 0.15835332870483398
> STR_ID: 3d3t |STR_LEN: 222 |STR_TIME: 0.02928471565246582
> STR_ID: 3d3u |STR_LEN: 407 |STR_TIME: 0.0596621036529541
> STR_ID: 3d3v |STR_LEN: 862 |STR_TIME: 0.1336841583251953
> STR_ID: 3d3w |STR_LEN: 1048 |STR_TIME: 0.12373113632202148
> STR_ID: 3d3x |STR_LEN: 1083 |STR_TIME: 0.1419968605041504
> STR_ID: 3d3y |STR_LEN: 648 |STR_TIME: 0.0747218132019043
> STR_ID: 3d3z |STR_LEN: 603 |STR_TIME: 0.09200787544250488
> STR_ID: 4d30 |STR_LEN: 1277 |STR_TIME: 0.19053387641906738
> STR_ID: 4d31 |STR_LEN: 1149 |STR_TIME: 0.20923209190368652
> STR_ID: 4d32 |STR_LEN: 1176 |STR_TIME: 0.19639897346496582
> STR_ID: 4d33 |STR_LEN: 1111 |STR_TIME: 0.2140820026397705
> STR_ID: 4d34 |STR_LEN: 994 |STR_TIME: 0.20741009712219238
> STR_ID: 4d35 |STR_LEN: 1018 |STR_TIME: 0.16810083389282227
> STR_ID: 4d36 |STR_LEN: 1175 |STR_TIME: 0.21991300582885742
> STR_ID: 4d37 |STR_LEN: 1169 |STR_TIME: 0.174180269241333
> STR_ID: 4d38 |STR_LEN: 1067 |STR_TIME: 0.22768592834472656
> STR_ID: 4d39 |STR_LEN: 1321 |STR_TIME: 0.1815788745880127
> STR_ID: 4d3a |STR_LEN: 1212 |STR_TIME: 0.21791601181030273
> STR_ID: 4d3b |STR_LEN: 1371 |STR_TIME: 0.2209148406982422
> STR_ID: 4d3c |STR_LEN: 578 |STR_TIME: 0.08020997047424316
> STR_ID: 4d3d |STR_LEN: 891 |STR_TIME: 0.09584808349609375
> STR_ID: 4d3e |STR_LEN: 208 |STR_TIME: 0.1708531379699707
> STR_ID: 4d3f |STR_LEN: 929 |STR_TIME: 0.09308099746704102
> STR_ID: 4d3g |STR_LEN: 78 |STR_TIME: 0.0138092041015625
> STR_ID: 4d3h |STR_LEN: 480 |STR_TIME: 0.06374597549438477
> STR_ID: 4d3i |STR_LEN: 614 |STR_TIME: 0.12444496154785156
> STR_ID: 4d3j |STR_LEN: 713 |STR_TIME: 0.08009004592895508
> STR_ID: 4d3k |STR_LEN: 1433 |STR_TIME: 0.1802961826324463
> STR_ID: 4d3l |STR_LEN: 638 |STR_TIME: 0.11072826385498047
> STR_ID: 4d3m |STR_LEN: 650 |STR_TIME: 0.08323812484741211
> STR_ID: 4d3n |STR_LEN: 611 |STR_TIME: 0.08464717864990234
> STR_ID: 4d3o |STR_LEN: 690 |STR_TIME: 0.12004613876342773
> STR_ID: 4d3p |STR_LEN: 337 |STR_TIME: 0.027714967727661133
> STR_ID: 4d3q |STR_LEN: 439 |STR_TIME: 0.04443216323852539
> STR_ID: 4d3r |STR_LEN: 256 |STR_TIME: 0.02493906021118164
> STR_ID: 4d3s |STR_LEN: 2741 |STR_TIME: 0.3719968795776367
> STR_ID: 4d3t |STR_LEN: 681 |STR_TIME: 0.0830080509185791
> STR_ID: 4d3u |STR_LEN: 539 |STR_TIME: 0.12500905990600586
> STR_ID: 4d3v |STR_LEN: 643 |STR_TIME: 0.08530282974243164
> STR_ID: 4d3w |STR_LEN: 467 |STR_TIME: 0.04190182685852051
> STR_ID: 4d3x |STR_LEN: 409 |STR_TIME: 0.05572009086608887
> STR_ID: 4d3y |STR_LEN: 430 |STR_TIME: 0.07815384864807129
> STR_ID: 4d3z |STR_LEN: 437 |STR_TIME: 0.11057162284851074
> STR_ID: 5d30 |STR_LEN: 492 |STR_TIME: 0.04526638984680176
> STR_ID: 5d32 |STR_LEN: 924 |STR_TIME: 0.09471392631530762
> STR_ID: 5d33 |STR_LEN: 942 |STR_TIME: 0.10003304481506348
> STR_ID: 5d37 |STR_LEN: 1100 |STR_TIME: 0.13101696968078613
> STR_ID: 5d38 |STR_LEN: 1268 |STR_TIME: 0.10135388374328613
> STR_ID: 5d39 |STR_LEN: 2234 |STR_TIME: 0.4049248695373535
> STR_ID: 5d3a |STR_LEN: 173 |STR_TIME: 0.05246686935424805
> STR_ID: 5d3c |STR_LEN: 439 |STR_TIME: 0.05141091346740723
> STR_ID: 5d3d |STR_LEN: 611 |STR_TIME: 0.16010189056396484
> STR_ID: 5d3e |STR_LEN: 1572 |STR_TIME: 0.25968003273010254
> STR_ID: 5d3f |STR_LEN: 464 |STR_TIME: 0.10281801223754883
> STR_ID: 5d3g |STR_LEN: 2463 |STR_TIME: 0.5716948509216309
> STR_ID: 5d3h |STR_LEN: 272 |STR_TIME: 0.03909897804260254
> STR_ID: 5d3i |STR_LEN: 744 |STR_TIME: 0.22974109649658203
> STR_ID: 5d3j |STR_LEN: 275 |STR_TIME: 0.03356218338012695
> STR_ID: 5d3k |STR_LEN: 498 |STR_TIME: 0.04832625389099121
> STR_ID: 5d3l |STR_LEN: 323 |STR_TIME: 0.03578901290893555
> STR_ID: 5d3m |STR_LEN: 1980 |STR_TIME: 0.4795808792114258
> STR_ID: 5d3n |STR_LEN: 189 |STR_TIME: 0.05510282516479492
> STR_ID: 5d3o |STR_LEN: 780 |STR_TIME: 0.13274598121643066
> STR_ID: 5d3p |STR_LEN: 271 |STR_TIME: 0.03336620330810547
> STR_ID: 5d3q |STR_LEN: 1269 |STR_TIME: 0.15812301635742188
> STR_ID: 5d3r |STR_LEN: 193 |STR_TIME: 0.0329890251159668
> STR_ID: 5d3s |STR_LEN: 247 |STR_TIME: 0.0843350887298584
> STR_ID: 5d3t |STR_LEN: 327 |STR_TIME: 0.03362607955932617
> STR_ID: 5d3u |STR_LEN: 1793 |STR_TIME: 0.19597101211547852
> STR_ID: 5d3v |STR_LEN: 511 |STR_TIME: 0.07465696334838867
> STR_ID: 5d3w |STR_LEN: 506 |STR_TIME: 0.05944204330444336
> STR_ID: 5d3x |STR_LEN: 516 |STR_TIME: 0.05984616279602051
> STR_ID: 5d3y |STR_LEN: 521 |STR_TIME: 0.05263686180114746
> STR_ID: 5d3z |STR_LEN: 475 |STR_TIME: 0.05248117446899414
>> FINISH_DIR: ./data/d/d3/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'> |STR_COUNT: 654 |DIR_TIME: 25.410977840423584 

>> START_DIR: ./data/d/d4/ PARSER: <class 'Bio.PDB.MMCIFParser.FastMMCIFParser'>
> STR_ID: 1d40 |STR_LEN: 102 |STR_TIME: 0.00817418098449707
> STR_ID: 1d41 |STR_LEN: 74 |STR_TIME: 0.006586790084838867
